Time,gENSAE.delta,gENSAE.PELEC,gENSAE.PMECH,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.072,36.640797,0.40000004,0.4000000059604645,-2.1032226e-10,1.0,0.99199355,1.0,0.9959842
0.074,36.640797,0.40000004,0.4000000059604645,-2.1573995e-10,1.0,0.99199355,1.0,0.9959842
0.076,36.640797,0.40000004,0.4000000059604645,-2.2112583e-10,1.0,0.99199355,1.0,0.9959842
0.078,36.640797,0.40000004,0.4000000059604645,-2.2647928e-10,1.0,0.99199355,1.0,0.9959842
0.08,36.640797,0.40000004,0.4000000059604645,-2.3179973e-10,1.0,0.99199355,1.0,0.9959842
0.082,36.640797,0.40000004,0.4000000059604645,-2.3708657e-10,1.0,0.99199355,1.0,0.9959842
0.084,36.640797,0.40000004,0.4000000059604645,-2.4233926e-10,1.0,0.99199355,1.0,0.9959842
0.086,36.640797,0.40000004,0.4000000059604645,-2.475572e-10,1.0,0.99199355,1.0,0.9959842
0.088,36.640797,0.40000004,0.4000000059604645,-2.5273986e-10,1.0,0.99199355,1.0,0.9959842
0.09,36.640797,0.40000004,0.4000000059604645,-2.5788663e-10,1.0,0.99199355,1.0,0.9959842
0.092,36.640797,0.40000004,0.4000000059604645,-2.6299704e-10,1.0,0.99199355,1.0,0.9959842
0.094,36.640797,0.40000004,0.4000000059604645,-2.680705e-10,1.0,0.99199355,1.0,0.9959842
0.096,36.640797,0.40000004,0.4000000059604645,-2.7310648e-10,1.0,0.99199355,1.0,0.9959842
0.098,36.640797,0.40000004,0.4000000059604645,-2.781045e-10,1.0,0.99199355,1.0,0.9959842
0.1,36.640797,0.40000004,0.4000000059604645,-2.83064e-10,1.0,0.99199355,1.0,0.9959842
0.102,36.640797,0.40000004,0.4000000059604645,-2.879845e-10,1.0,0.99199355,1.0,0.9959842
0.104,36.640797,0.40000004,0.4000000059604645,-2.9286545e-10,1.0,0.99199355,1.0,0.9959842
0.106,36.640797,0.4,0.4000000059604645,-2.9770642e-10,1.0,0.99199355,1.0,0.9959842
0.108,36.640797,0.4,0.4000000059604645,-3.0250685e-10,1.0,0.99199355,1.0,0.9959842
0.11,36.640797,0.4,0.4000000059604645,-3.0726635e-10,1.0,0.99199355,1.0,0.9959842
