Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.792,4.5987864,0.0033694073,0.034383167,0.39784625,0.36712348,1.5886196e-19,0.012824165,0.0064120824
2.794,4.620417,0.0033676426,0.034469612,0.39782196,0.36702734,4.6284803e-19,0.012824165,0.0064120824
2.796,4.642102,0.0033658792,0.034556046,0.39779755,0.36693123,7.4595997e-31,0.012824165,0.0064120824
2.798,4.663841,0.0033641174,0.03464247,0.39777306,0.36683518,5.735691e-31,0.012824165,0.0064120824
2.8,4.685634,0.003362357,0.034728877,0.39774847,0.36673918,7.3007895e-31,0.012824165,0.0064120824
2.802,4.707482,0.0033605979,0.034815274,0.39772376,0.36664325,3.864523e-19,0.012824165,0.0064120824
2.804,4.729384,0.0033588402,0.03490166,0.39769897,0.36654738,9.733897e-31,0.012824165,0.0064120824
2.806,4.75134,0.003357084,0.034988035,0.39767405,0.36645153,8.304643e-31,0.012824165,0.0064120824
2.808,4.7733507,0.0033553294,0.035074394,0.39764905,0.36635575,7.913659e-31,0.012824165,0.0064120824
2.81,4.7954154,0.003353576,0.035160743,0.39762393,0.36626002,1.8237633e-18,0.012824165,0.0064120824
2.812,4.8175344,0.0033518241,0.03524708,0.3975987,0.36616433,3.4707688e-30,0.012824165,0.0064120824
2.814,4.8397074,0.0033500737,0.035333402,0.3975734,0.3660687,5.198096e-30,0.012824165,0.0064120824
2.816,4.861935,0.0033483247,0.035419714,0.397548,0.36597311,7.426148e-30,0.012824165,0.0064120824
2.818,4.884217,0.0033465768,0.03550601,0.39752245,0.3658776,5.8984012e-30,0.012824165,0.0064120824
2.82,4.906553,0.0033448306,0.0355923,0.39749685,0.36578214,1.822203e-18,0.012824165,0.0064120824
2.822,4.9289427,0.0033430858,0.03567857,0.39747113,0.3656867,2.0293584e-30,0.012824165,0.0064120824
2.824,4.9513874,0.0033413423,0.035764832,0.3974453,0.36559135,2.4552605e-30,0.012824165,0.0064120824
2.826,4.973886,0.0033396003,0.03585108,0.3974194,0.36549604,1.37679155e-30,0.012824165,0.0064120824
2.828,4.9964385,0.0033378596,0.035937317,0.39739335,0.36540076,2.7315216e-31,0.012824165,0.0064120824
2.83,5.019046,0.0033361204,0.03602354,0.39736724,0.36530554,1.4722004e-18,0.012824165,0.0064120824
2.832,5.0417066,0.0033343825,0.03610975,0.397341,0.36521038,7.930647e-30,0.012824165,0.0064120824
2.834,5.064422,0.0033326459,0.03619595,0.3973147,0.36511528,1.2035184e-18,0.012824165,0.0064120824
2.836,5.0871916,0.0033309108,0.036282133,0.39728826,0.36502022,8.5199605e-31,0.012824165,0.0064120824
2.838,5.1100154,0.0033291772,0.036368307,0.39726174,0.3649252,5.7512033e-19,0.012824165,0.0064120824
2.84,5.132893,0.0033274447,0.03645447,0.39723513,0.36483026,1.2295279e-30,0.012824165,0.0064120824
2.842,5.155825,0.0033257136,0.036540616,0.39720842,0.36473534,2.3567708e-30,0.012824165,0.0064120824
2.844,5.178811,0.003323984,0.03662675,0.3971816,0.36464047,4.986875e-19,0.012824165,0.0064120824
2.846,5.2018514,0.0033222558,0.03671287,0.3971547,0.36454567,2.1651125e-31,0.012824165,0.0064120824
2.848,5.2249455,0.003320529,0.03679898,0.39712766,0.36445093,5.2659093e-30,0.012824165,0.0064120824
2.85,5.248094,0.0033188032,0.03688508,0.39710054,0.36435622,4.6046125e-19,0.012824165,0.0064120824
2.852,5.2712965,0.003317079,0.03697116,0.39707333,0.36426154,3.289171e-30,0.012824165,0.0064120824
2.854,5.2945533,0.003315356,0.037057232,0.39704603,0.36416695,1.4669253e-30,0.012824165,0.0064120824
2.856,5.317864,0.0033136345,0.03714329,0.39701864,0.36407238,1.7433571e-19,0.012824165,0.0064120824
2.858,5.3412285,0.0033119144,0.037229337,0.39699113,0.36397788,3.2361566e-31,0.012824165,0.0064120824
2.86,5.3646474,0.0033101956,0.03731537,0.39696354,0.3638834,7.756563e-32,0.012824165,0.0064120824
2.862,5.3881207,0.003308478,0.037401386,0.39693585,0.363789,4.7953766e-32,0.012824165,0.0064120824
2.864,5.411647,0.003306762,0.037487395,0.39690807,0.36369464,5.420612e-19,0.012824165,0.0064120824
2.866,5.435228,0.0033050475,0.03757339,0.39688018,0.36360034,5.4960127e-32,0.012824165,0.0064120824
2.868,5.4588623,0.0033033341,0.037659373,0.39685223,0.36350608,2.1654833e-30,0.012824165,0.0064120824
2.87,5.482551,0.003301622,0.03774534,0.39682415,0.36341187,1.0947459e-30,0.012824165,0.0064120824
2.872,5.506294,0.0032999115,0.0378313,0.39679602,0.36331773,2.0818823e-31,0.012824165,0.0064120824
2.874,5.5300903,0.0032982023,0.037917245,0.39676777,0.3632236,1.8780532e-31,0.012824165,0.0064120824
2.876,5.5539412,0.0032964943,0.038003173,0.39673942,0.36312956,1.5331954e-18,0.012824165,0.0064120824
2.878,5.5778456,0.0032947876,0.038089093,0.396711,0.36303553,1.8644937e-30,0.012824165,0.0064120824
2.88,5.6018043,0.0032930824,0.038174998,0.39668244,0.36294156,2.8627824e-18,0.012824165,0.0064120824
2.882,5.625817,0.0032913783,0.038260892,0.39665383,0.36284766,8.133463e-31,0.012824165,0.0064120824
2.884,5.6498833,0.0032896756,0.03834677,0.39662513,0.3627538,1.020894e-30,0.012824165,0.0064120824
2.886,5.6740036,0.0032879743,0.038432635,0.3965963,0.36266,2.1652222e-18,0.012824165,0.0064120824
2.888,5.6981783,0.0032862742,0.03851849,0.3965674,0.3625662,1.6626603e-18,0.012824165,0.0064120824
2.89,5.7224064,0.0032845754,0.03860433,0.3965384,0.36247247,1.4558953e-30,0.012824165,0.0064120824
2.892,5.746689,0.003282878,0.038690157,0.39650932,0.3623788,8.569196e-30,0.012824165,0.0064120824
2.894,5.7710247,0.003281182,0.03877597,0.39648014,0.3622852,9.937083e-30,0.012824165,0.0064120824
2.896,5.795415,0.0032794871,0.03886177,0.39645088,0.36219162,5.541475e-18,0.012824165,0.0064120824
2.898,5.8198586,0.0032777935,0.03894756,0.39642152,0.36209807,6.3161166e-30,0.012824165,0.0064120824
2.9,5.8443565,0.0032761013,0.039033335,0.39639208,0.3620046,4.375323e-30,0.012824165,0.0064120824
2.902,5.8689084,0.0032744103,0.0391191,0.39636254,0.36191115,7.624766e-30,0.012824165,0.0064120824
2.904,5.8935137,0.0032727206,0.039204847,0.39633292,0.36181778,6.041143e-18,0.012824165,0.0064120824
2.906,5.9181733,0.0032710324,0.03929058,0.39630318,0.36172444,1.2832745e-29,0.012824165,0.0064120824
2.908,5.9428864,0.0032693453,0.039376304,0.39627337,0.36163113,5.5678428e-30,0.012824165,0.0064120824
2.91,5.9676538,0.0032676593,0.03946201,0.39624348,0.36153787,1.3828488e-18,0.012824165,0.0064120824
2.912,5.9924746,0.0032659748,0.039547708,0.39621347,0.36144468,8.729576e-29,0.012824165,0.0064120824
2.914,6.0173492,0.0032642917,0.03963339,0.3961834,0.36135152,1.6583456e-29,0.012824165,0.0064120824
2.916,6.042278,0.0032626097,0.03971906,0.39615324,0.36125842,1.2695774e-29,0.012824165,0.0064120824
2.918,6.0672603,0.003260929,0.039804716,0.396123,0.36116534,3.4537777e-30,0.012824165,0.0064120824
2.92,6.0922966,0.0032592495,0.03989036,0.39609262,0.36107233,9.928456e-18,0.012824165,0.0064120824
2.922,6.117387,0.0032575713,0.03997599,0.3960622,0.36097938,4.52453e-18,0.012824165,0.0064120824
2.924,6.1425304,0.0032558944,0.040061604,0.39603168,0.36088645,3.508986e-17,0.012824165,0.0064120824
2.926,6.167728,0.0032542187,0.040147208,0.39600107,0.36079356,2.6065383e-18,0.012824165,0.0064120824
2.928,6.1929793,0.0032525442,0.040232796,0.39597037,0.36070073,3.7408706e-18,0.012824165,0.0064120824
2.93,6.2182846,0.003250871,0.040318374,0.3959396,0.36060795,1.8600603e-30,0.012824165,0.0064120824
2.932,6.2436433,0.0032491991,0.040403936,0.3959087,0.3605152,1.7898043e-17,0.012824165,0.0064120824
2.934,6.269056,0.0032475286,0.040489484,0.39587775,0.36042252,1.8007544e-29,0.012824165,0.0064120824
2.936,6.2945223,0.003245859,0.04057502,0.39584672,0.36032987,1.3763103e-17,0.012824165,0.0064120824
2.938,6.3200426,0.003244191,0.040660545,0.39581558,0.36023724,5.7146166e-18,0.012824165,0.0064120824
2.94,6.3456163,0.0032425239,0.04074605,0.39578438,0.3601447,2.0544867e-29,0.012824165,0.0064120824
2.942,6.371244,0.0032408582,0.040831547,0.39575306,0.36005217,5.7392272e-18,0.012824165,0.0064120824
2.944,6.396925,0.0032391937,0.04091703,0.39572167,0.3599597,1.2844143e-29,0.012824165,0.0064120824
2.946,6.42266,0.0032375304,0.041002497,0.3956902,0.35986727,1.6966853e-29,0.012824165,0.0064120824
2.948,6.4484487,0.0032358684,0.041087955,0.39565864,0.3597749,1.01088414e-29,0.012824165,0.0064120824
2.95,6.474291,0.0032342076,0.041173395,0.395627,0.35968256,2.94435e-29,0.012824165,0.0064120824
2.952,6.500187,0.003232548,0.041258823,0.39559525,0.35959026,1.2704081e-29,0.012824165,0.0064120824
2.954,6.5261364,0.0032308898,0.041344237,0.39556345,0.359498,5.543834e-18,0.012824165,0.0064120824
2.956,6.5521398,0.0032292325,0.04142964,0.39553156,0.35940582,2.9738301e-30,0.012824165,0.0064120824
2.958,6.578197,0.0032275766,0.041515026,0.3954996,0.35931364,1.453051e-17,0.012824165,0.0064120824
2.96,6.6043077,0.003225922,0.0416004,0.39546752,0.35922152,5.106889e-18,0.012824165,0.0064120824
2.962,6.6304717,0.0032242683,0.041685756,0.39543536,0.35912946,2.309248e-30,0.012824165,0.0064120824
2.964,6.6566896,0.0032226162,0.041771103,0.39540315,0.3590374,1.2733938e-17,0.012824165,0.0064120824
2.966,6.682961,0.003220965,0.041856438,0.3953708,0.35894543,1.9341672e-29,0.012824165,0.0064120824
2.968,6.709286,0.003219315,0.041941755,0.39533842,0.3588535,4.8590933e-29,0.012824165,0.0064120824
2.97,6.735665,0.0032176664,0.04202706,0.39530593,0.35876158,2.2643744e-29,0.012824165,0.0064120824
2.972,6.7620974,0.003216019,0.04211235,0.3952734,0.35866973,1.3677638e-30,0.012824165,0.0064120824
2.974,6.7885833,0.0032143726,0.04219763,0.39524075,0.3585779,4.9988336e-18,0.012824165,0.0064120824
2.976,6.8151226,0.0032127274,0.04228289,0.395208,0.35848612,1.5305246e-29,0.012824165,0.0064120824
2.978,6.8417153,0.0032110834,0.042368144,0.39517522,0.35839438,8.736888e-30,0.012824165,0.0064120824
2.98,6.868362,0.0032094405,0.04245338,0.39514232,0.3583027,9.151906e-18,0.012824165,0.0064120824
2.982,6.8950624,0.003207799,0.042538602,0.39510936,0.35821107,2.934458e-18,0.012824165,0.0064120824
2.984,6.921816,0.0032061585,0.042623807,0.3950763,0.35811946,1.1602696e-29,0.012824165,0.0064120824
2.986,6.948623,0.0032045194,0.042709004,0.39504316,0.3580279,8.4658203e-19,0.012824165,0.0064120824
2.988,6.975484,0.0032028812,0.042794183,0.39500996,0.35793638,4.123435e-18,0.012824165,0.0064120824
2.99,7.002398,0.0032012444,0.04287935,0.39497668,0.3578449,4.8344028e-30,0.012824165,0.0064120824
2.992,7.029366,0.0031996085,0.042964503,0.3949433,0.35775346,1.5262356e-17,0.012824165,0.0064120824
2.994,7.0563874,0.003197974,0.04304964,0.39490986,0.35766208,1.5205562e-30,0.012824165,0.0064120824
2.996,7.0834618,0.0031963405,0.043134768,0.39487633,0.3575707,1.3505992e-30,0.012824165,0.0064120824
2.998,7.1105905,0.0031947084,0.04321988,0.3948427,0.3574794,2.7736987e-18,0.012824165,0.0064120824
3.0,7.137772,0.0031930772,0.043304976,0.39480904,0.35738814,2.2788653e-30,0.012824165,0.0064120824
3.002,7.165007,0.0031914474,0.043390058,0.39477527,0.3572969,2.641963e-31,0.012824165,0.0064120824
3.004,7.192296,0.0031898185,0.043475125,0.39474142,0.35720572,5.7484507e-18,0.012824165,0.0064120824
3.006,7.219638,0.0031881907,0.04356018,0.3947075,0.35711458,5.289514e-31,0.012824165,0.0064120824
3.008,7.2470336,0.0031865642,0.04364522,0.3946735,0.35702348,1.0562976e-30,0.012824165,0.0064120824
3.01,7.2744827,0.0031849388,0.043730248,0.39463943,0.3569324,1.2293942e-30,0.012824165,0.0064120824
3.012,7.301985,0.0031833146,0.043815263,0.39460528,0.3568414,5.475429e-31,0.012824165,0.0064120824
3.014,7.3295407,0.0031816915,0.04390026,0.39457107,0.3567504,2.6230402e-31,0.012824165,0.0064120824
3.016,7.35715,0.0031800696,0.043985244,0.39453673,0.35665944,2.5493139e-31,0.012824165,0.0064120824
3.018,7.3848124,0.0031784489,0.044070218,0.39450234,0.35656855,7.616446e-31,0.012824165,0.0064120824
3.02,7.412528,0.0031768293,0.044155177,0.39446786,0.3564777,1.9455727e-30,0.012824165,0.0064120824
3.022,7.4402966,0.003175211,0.044240125,0.39443332,0.35638687,1.0784896e-18,0.012824165,0.0064120824
3.024,7.468119,0.0031735934,0.044325054,0.3943987,0.3562961,6.07842e-31,0.012824165,0.0064120824
3.026,7.4959946,0.0031719774,0.04440997,0.39436397,0.35620537,1.7621962e-18,0.012824165,0.0064120824
3.028,7.523924,0.0031703622,0.044494875,0.3943292,0.35611466,8.030296e-30,0.012824165,0.0064120824
3.03,7.551906,0.0031687482,0.044579763,0.39429435,0.35602403,2.1675205e-18,0.012824165,0.0064120824
3.032,7.5799417,0.0031671354,0.044664636,0.3942594,0.3559334,3.4059672e-30,0.012824165,0.0064120824
3.034,7.608031,0.0031655238,0.0447495,0.3942244,0.35584283,7.821543e-30,0.012824165,0.0064120824
3.036,7.6361732,0.003163913,0.044834346,0.3941893,0.3557523,6.6537863e-18,0.012824165,0.0064120824
3.038,7.6643686,0.0031623035,0.044919178,0.39415416,0.35566178,9.958596e-19,0.012824165,0.0064120824
3.04,7.6926174,0.003160695,0.045003995,0.39411893,0.35557133,8.455995e-30,0.012824165,0.0064120824
3.042,7.7209196,0.0031590878,0.045088798,0.39408362,0.3554809,4.500923e-30,0.012824165,0.0064120824
3.044,7.749275,0.0031574816,0.04517359,0.39404824,0.35539052,2.7503649e-30,0.012824165,0.0064120824
3.046,7.7776837,0.0031558764,0.045258366,0.39401278,0.3553002,2.1042532e-30,0.012824165,0.0064120824
3.048,7.806146,0.0031542724,0.045343127,0.39397725,0.35520986,1.4042483e-17,0.012824165,0.0064120824
3.05,7.834661,0.0031526696,0.045427874,0.39394164,0.35511962,1.1078074e-29,0.012824165,0.0064120824
3.052,7.8632298,0.0031510678,0.045512605,0.39390597,0.35502937,2.6861381e-30,0.012824165,0.0064120824
3.054,7.8918514,0.003149467,0.045597322,0.39387023,0.3549392,8.3598345e-30,0.012824165,0.0064120824
3.056,7.9205265,0.0031478673,0.045682028,0.3938344,0.35484904,6.944482e-30,0.012824165,0.0064120824
3.058,7.9492545,0.0031462687,0.04576672,0.3937985,0.35475892,1.0919094e-29,0.012824165,0.0064120824
3.06,7.978036,0.0031446712,0.04585139,0.39376253,0.35466886,6.096734e-30,0.012824165,0.0064120824
3.062,8.00687,0.0031430747,0.04593605,0.3937265,0.35457882,1.9938138e-18,0.012824165,0.0064120824
3.064,8.035758,0.0031414796,0.0460207,0.39369038,0.35448882,1.2993354e-17,0.012824165,0.0064120824
3.066,8.064699,0.0031398851,0.046105333,0.3936542,0.35439885,7.0457296e-30,0.012824165,0.0064120824
3.068,8.093693,0.0031382919,0.04618995,0.39361796,0.35430893,4.312677e-30,0.012824165,0.0064120824
3.07,8.122741,0.0031366998,0.046274554,0.39358163,0.35421905,8.677153e-30,0.012824165,0.0064120824
3.072,8.151841,0.0031351089,0.04635914,0.39354524,0.3541292,1.30014396e-17,0.012824165,0.0064120824
3.074,8.180995,0.0031335189,0.046443716,0.39350876,0.35403937,1.5831788e-29,0.012824165,0.0064120824
3.076,8.210201,0.0031319298,0.046528276,0.39347222,0.3539496,5.523248e-30,0.012824165,0.0064120824
3.078,8.239461,0.0031303419,0.04661282,0.39343563,0.35385987,6.0935294e-18,0.012824165,0.0064120824
3.08,8.268774,0.0031287551,0.046697352,0.39339894,0.35377017,1.555481e-17,0.012824165,0.0064120824
3.082,8.298141,0.0031271693,0.04678187,0.3933622,0.3536805,1.3419188e-17,0.012824165,0.0064120824
3.084,8.327559,0.0031255847,0.046866372,0.3933254,0.35359088,1.2509214e-17,0.012824165,0.0064120824
3.086,8.357032,0.003124001,0.046950858,0.3932885,0.3535013,9.052722e-18,0.012824165,0.0064120824
3.088,8.386558,0.0031224182,0.047035333,0.39325154,0.35341173,2.2546844e-17,0.012824165,0.0064120824
3.09,8.416136,0.0031208366,0.04711979,0.39321452,0.3533222,2.000144e-17,0.012824165,0.0064120824
3.092,8.445767,0.003119256,0.047204234,0.39317745,0.35323274,1.3434771e-17,0.012824165,0.0064120824
3.094,8.475451,0.0031176766,0.047288664,0.3931403,0.35314327,2.779396e-29,0.012824165,0.0064120824
3.096,8.50519,0.003116098,0.04737308,0.39310306,0.35305387,1.12551925e-29,0.012824165,0.0064120824
3.098,8.53498,0.0031145206,0.04745748,0.39306575,0.3529645,2.1920655e-29,0.012824165,0.0064120824
3.1,8.564824,0.003112944,0.047541864,0.39302838,0.35287517,1.02521146e-17,0.012824165,0.0064120824
3.102,8.594721,0.0031113687,0.047626235,0.39299095,0.35278586,1.0245956e-17,0.012824165,0.0064120824
3.104,8.624671,0.0031097943,0.04771059,0.39295346,0.3526966,2.288123e-17,0.012824165,0.0064120824
3.106,8.654674,0.0031082209,0.04779493,0.3929159,0.35260737,1.647024e-17,0.012824165,0.0064120824
3.108,8.68473,0.0031066486,0.047879256,0.39287826,0.35251817,4.3556027e-30,0.012824165,0.0064120824
3.11,8.714838,0.0031050772,0.047963567,0.39284056,0.352429,2.2654648e-30,0.012824165,0.0064120824
3.112,8.745,0.003103507,0.048047863,0.3928028,0.35233986,7.98467e-30,0.012824165,0.0064120824
3.114,8.775215,0.0031019377,0.048132148,0.392765,0.35225078,1.210905e-29,0.012824165,0.0064120824
3.116,8.805483,0.0031003694,0.048216414,0.39272708,0.3521617,4.447387e-18,0.012824165,0.0064120824
3.118,8.835803,0.0030988022,0.04830067,0.3926891,0.3520727,2.4053257e-29,0.012824165,0.0064120824
3.12,8.866177,0.0030972357,0.048384905,0.39265108,0.3519837,1.5953665e-17,0.012824165,0.0064120824
3.122,8.896604,0.0030956704,0.048469126,0.392613,0.35189474,1.2508664e-17,0.012824165,0.0064120824
3.124,8.927083,0.0030941062,0.048553336,0.39257485,0.35180584,5.10977e-29,0.012824165,0.0064120824
3.126,8.957616,0.003092543,0.048637528,0.39253664,0.35171694,6.874532e-30,0.012824165,0.0064120824
3.128,8.988201,0.0030909807,0.04872171,0.39249834,0.3516281,6.118232e-18,0.012824165,0.0064120824
3.13,9.01884,0.0030894193,0.04880587,0.39246,0.35153928,2.316559e-28,0.012824165,0.0064120824
3.132,9.049531,0.003087859,0.04889002,0.39242157,0.3514505,1.5418038e-29,0.012824165,0.0064120824
3.134,9.080275,0.0030862996,0.048974153,0.3923831,0.35136175,1.2662288e-29,0.012824165,0.0064120824
3.136,9.111072,0.0030847413,0.049058273,0.39234456,0.35127303,8.211258e-30,0.012824165,0.0064120824
3.138,9.141922,0.003083184,0.049142376,0.39230597,0.35118434,2.783409e-29,0.012824165,0.0064120824
3.14,9.172825,0.0030816274,0.049226463,0.3922673,0.35109568,3.3906395e-30,0.012824165,0.0064120824
3.142,9.20378,0.003080072,0.04931054,0.39222857,0.35100707,2.8670256e-18,0.012824165,0.0064120824
3.144,9.234789,0.0030785175,0.049394596,0.39218977,0.35091847,2.7548765e-30,0.012824165,0.0064120824
3.146,9.26585,0.003076964,0.04947864,0.39215094,0.35082993,4.5296046e-18,0.012824165,0.0064120824
3.148,9.296965,0.0030754115,0.04956267,0.39211202,0.35074142,1.6206673e-29,0.012824165,0.0064120824
3.15,9.328132,0.00307386,0.049646683,0.39207304,0.35065293,1.1450927e-29,0.012824165,0.0064120824
3.152,9.359351,0.0030723095,0.04973068,0.392034,0.35056448,4.019208e-30,0.012824165,0.0064120824
3.154,9.390624,0.0030707598,0.049814664,0.3919949,0.35047606,4.304529e-31,0.012824165,0.0064120824
3.156,9.421949,0.0030692113,0.049898636,0.39195573,0.35038766,5.918993e-30,0.012824165,0.0064120824
3.158,9.453327,0.0030676634,0.04998259,0.3919165,0.3502993,7.4270014e-32,0.012824165,0.0064120824
3.16,9.484758,0.0030661167,0.050066527,0.39187723,0.350211,4.3981857e-30,0.012824165,0.0064120824
3.162,9.516242,0.003064571,0.05015045,0.3918379,0.3501227,7.569088e-30,0.012824165,0.0064120824
3.164,9.547779,0.0030630261,0.050234355,0.3917985,0.35003445,5.435201e-30,0.012824165,0.0064120824
3.166,9.579369,0.0030614822,0.05031825,0.39175904,0.3499462,2.8985126e-31,0.012824165,0.0064120824
3.168,9.611011,0.0030599392,0.050402127,0.39171952,0.34985802,6.073146e-31,0.012824165,0.0064120824
3.17,9.642704,0.0030583977,0.050485995,0.39167988,0.34976986,2.8929965e-31,0.012824165,0.0064120824
3.172,9.67445,0.0030568573,0.050569855,0.3916402,0.3496818,1.2903922e-31,0.012824165,0.0064120824
3.174,9.706248,0.003055318,0.0506537,0.39160043,0.34959373,1.3829736e-31,0.012824165,0.0064120824
3.176,9.738099,0.0030537795,0.05073753,0.39156058,0.3495057,1.8984853e-30,0.012824165,0.0064120824
3.178,9.770003,0.003052242,0.050821345,0.3915207,0.34941772,2.7577709e-30,0.012824165,0.0064120824
3.18,9.801959,0.0030507057,0.050905146,0.39148074,0.34932977,2.5515238e-31,0.012824165,0.0064120824
3.182,9.833968,0.0030491701,0.05098893,0.39144075,0.34924182,3.105441e-30,0.012824165,0.0064120824
3.184,9.86603,0.0030476358,0.051072706,0.39140067,0.34915394,1.7224237e-30,0.012824165,0.0064120824
3.186,9.898144,0.0030461021,0.05115646,0.39136055,0.34906608,1.4433602e-29,0.012824165,0.0064120824
3.188,9.930311,0.0030445694,0.051240202,0.39132035,0.34897825,7.808468e-30,0.012824165,0.0064120824
3.19,9.96253,0.0030430378,0.051323928,0.39128008,0.34889045,1.9998719e-18,0.012824165,0.0064120824
3.192,9.994802,0.003041507,0.05140764,0.3912398,0.3488027,2.7360668e-28,0.012824165,0.0064120824
3.194,10.027126,0.0030399773,0.051491335,0.3911994,0.34871498,1.9939362e-18,0.012824165,0.0064120824
3.196,10.059504,0.0030384483,0.05157502,0.391159,0.34862727,8.754791e-31,0.012824165,0.0064120824
3.198,10.091933,0.0030369204,0.051658686,0.3911185,0.3485396,1.8910422e-30,0.012824165,0.0064120824
3.2,10.124415,0.0030353935,0.051742338,0.39107797,0.34845197,1.1835381e-29,0.012824165,0.0064120824
3.202,10.15695,0.0030338673,0.051825974,0.39103734,0.34836435,3.8859506e-18,0.012824165,0.0064120824
3.204,10.189537,0.0030323423,0.0519096,0.3909967,0.3482768,1.2311408e-17,0.012824165,0.0064120824
3.206,10.222177,0.0030308182,0.051993206,0.39095595,0.34818926,1.1015228e-30,0.012824165,0.0064120824
3.208,10.2548685,0.0030292948,0.052076798,0.3909152,0.34810174,1.0519023e-30,0.012824165,0.0064120824
3.21,10.287614,0.0030277725,0.052160375,0.39087436,0.34801427,1.1884784e-29,0.012824165,0.0064120824
3.212,10.320411,0.0030262512,0.052243937,0.39083347,0.34792683,6.69125e-30,0.012824165,0.0064120824
3.214,10.35326,0.0030247306,0.052327488,0.3907925,0.34783942,1.1014776e-17,0.012824165,0.0064120824
3.216,10.386163,0.0030232111,0.05241102,0.39075148,0.34775203,1.24397124e-29,0.012824165,0.0064120824
3.218,10.419117,0.0030216924,0.052494537,0.3907104,0.34766465,2.7970097e-29,0.012824165,0.0064120824
3.22,10.452124,0.0030201748,0.05257804,0.39066932,0.34757733,1.8748963e-29,0.012824165,0.0064120824
3.222,10.485183,0.003018658,0.052661527,0.39062813,0.34749004,4.252056e-30,0.012824165,0.0064120824
3.224,10.518295,0.0030171422,0.052745,0.39058688,0.34740278,1.0486686e-29,0.012824165,0.0064120824
3.226,10.551459,0.0030156272,0.05282846,0.3905456,0.34731555,5.9152886e-29,0.012824165,0.0064120824
3.228,10.584676,0.003014113,0.052911904,0.39050424,0.34722838,2.5460878e-29,0.012824165,0.0064120824
3.23,10.617945,0.0030126,0.05299533,0.39046285,0.3471412,1.9262108e-17,0.012824165,0.0064120824
3.232,10.651266,0.0030110877,0.053078745,0.3904214,0.34705406,1.7282908e-17,0.012824165,0.0064120824
3.234,10.68464,0.0030095764,0.053162143,0.39037988,0.34696695,1.7938139e-29,0.012824165,0.0064120824
3.236,10.718066,0.003008066,0.053245522,0.3903383,0.34687987,2.591653e-29,0.012824165,0.0064120824
3.238,10.751545,0.0030065563,0.05332889,0.39029667,0.34679282,1.7331737e-17,0.012824165,0.0064120824
3.24,10.785076,0.0030050476,0.053412244,0.390255,0.3467058,6.8258225e-29,0.012824165,0.0064120824
3.242,10.818659,0.00300354,0.053495582,0.39021325,0.3466188,1.5605632e-17,0.012824165,0.0064120824
3.244,10.852294,0.003002033,0.053578906,0.39017147,0.34653184,4.9767023e-29,0.012824165,0.0064120824
3.246,10.8859825,0.0030005272,0.05366221,0.39012963,0.34644493,1.0459776e-28,0.012824165,0.0064120824
3.248,10.919723,0.002999022,0.053745504,0.39008775,0.34635803,3.4737255e-17,0.012824165,0.0064120824
3.25,10.953515,0.0029975178,0.053828783,0.3900458,0.34627116,1.1674723e-28,0.012824165,0.0064120824
3.252,10.98736,0.0029960144,0.053912044,0.3900038,0.3461843,1.9255011e-28,0.012824165,0.0064120824
3.254,11.021256,0.002994512,0.053995293,0.38996172,0.3460975,2.1239403e-28,0.012824165,0.0064120824
3.256,11.055206,0.0029930105,0.054078523,0.3899196,0.3460107,1.2948151e-28,0.012824165,0.0064120824
3.258,11.089208,0.0029915099,0.05416174,0.38987747,0.34592396,1.2402147e-29,0.012824165,0.0064120824
3.26,11.123261,0.00299001,0.05424494,0.38983524,0.34583724,1.5748192e-28,0.012824165,0.0064120824
3.262,11.157368,0.0029885112,0.05432813,0.38979298,0.34575054,6.5774534e-29,0.012824165,0.0064120824
3.264,11.191526,0.0029870132,0.0544113,0.38975066,0.34566388,2.2135605e-17,0.012824165,0.0064120824
3.266,11.225737,0.0029855159,0.054494455,0.38970828,0.34557724,5.1154e-29,0.012824165,0.0064120824
3.268,11.259999,0.0029840197,0.054577596,0.38966587,0.3454906,1.06985785e-29,0.012824165,0.0064120824
3.27,11.294314,0.0029825242,0.054660723,0.38962337,0.34540403,2.76473e-29,0.012824165,0.0064120824
3.272,11.328682,0.0029810297,0.05474383,0.38958088,0.34531748,1.1019641e-29,0.012824165,0.0064120824
3.274,11.363101,0.0029795358,0.054826926,0.3895383,0.34523097,5.0028266e-29,0.012824165,0.0064120824
3.276,11.3975725,0.002978043,0.054910008,0.38949564,0.34514445,2.7160927e-29,0.012824165,0.0064120824
3.278,11.4320965,0.002976551,0.05499307,0.38945296,0.345058,2.3451317e-28,0.012824165,0.0064120824
3.28,11.466672,0.00297506,0.055076122,0.38941026,0.34497154,1.0074005e-28,0.012824165,0.0064120824
3.282,11.5013,0.0029735696,0.055159155,0.38936746,0.34488514,9.513332e-29,0.012824165,0.0064120824
3.284,11.53598,0.0029720801,0.055242173,0.38932464,0.34479874,8.698626e-29,0.012824165,0.0064120824
3.286,11.570713,0.0029705917,0.055325177,0.38928175,0.3447124,7.3127614e-29,0.012824165,0.0064120824
3.288,11.605497,0.0029691039,0.055408165,0.38923883,0.34462607,1.0671389e-28,0.012824165,0.0064120824
3.29,11.640334,0.002967617,0.05549114,0.38919583,0.34453976,3.135726e-28,0.012824165,0.0064120824
