Time,gENCLS.delta,gENCLS.PELEC,gENCLS.PMECH,gENCLS.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
-0.0166667, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
-0.0116667, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
-0.00666667, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
-0.00166667, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.00333333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.00833333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0133333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0183333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0233333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0283333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0333333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0383333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0433333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0483333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0533333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0583333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0633333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0683333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0733333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0783333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0833333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0883333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0933333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0983333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.103333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.108333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.113333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.118333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.123333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.128333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.133333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.138333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.143333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.148333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.153333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.158333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.163333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.168333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.173333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.178333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.183333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.188333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.193333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.198333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.203333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.208333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.213333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.218333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.223333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.228333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.233333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.238333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.243333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.248333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.253333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.258333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.263333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.268333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.273333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.278333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.283333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.288333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.293333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.298333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.303333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.308333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.313333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.318333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.323333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.328333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.333333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.338333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.343333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.348333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.353333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.358333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.363333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.368333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.373333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.378333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.383333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.388333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.393333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.398333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.403333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.408333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.413333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.418333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.423333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.428333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.433333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.438333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.443333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.448333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453383, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453433, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453483, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453533, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453583, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453633, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453683, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453733, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453783, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453833, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453883, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453933, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453983, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454033, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454083, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454133, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454183, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454233, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454283, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454383, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454433, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454483, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454533, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454583, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454633, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454683, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454733, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454783, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454833, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454883, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454933, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.454983, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455033, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455083, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455133, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455183, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455233, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455283, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455333, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455383, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455433, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455483, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455533, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455583, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455633, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455683, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455733, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455783, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455833, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455883, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455933, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.455983, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456033, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456084, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456134, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456184, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456234, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456284, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456334, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456384, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456434, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456484, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456534, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456584, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456634, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456684, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456734, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456784, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456834, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456884, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456934, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.456984, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457034, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457084, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457134, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457184, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457234, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457284, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457334, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457384, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457434, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457484, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457534, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457584, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457634, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457684, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457734, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457784, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457834, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457884, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457934, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.457984, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458034, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458084, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458134, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458184, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458234, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458284, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458334, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458384, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458434, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458484, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458534, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458584, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458634, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458684, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458734, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458784, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458834, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458884, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458934, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458984, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459034, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459084, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459134, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459184, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459234, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459284, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459334, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459384, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459434, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459484, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459534, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459584, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459634, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459684, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459734, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459784, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459834, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459884, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459934, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.459984, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460034, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460084, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460134, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460184, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460234, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460284, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460334, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460384, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460434, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460484, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460534, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460584, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460634, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460684, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460734, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460784, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460834, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460884, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460934, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.460984, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461034, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461084, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461134, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461184, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461234, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461284, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461334, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461384, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461434, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461484, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461534, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461584, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461634, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461684, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461734, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461784, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461834, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461884, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461934, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.461984, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462034, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462085, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462135, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462185, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462235, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462285, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462335, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462385, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462435, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462485, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462535, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462585, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462635, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462685, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462735, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462785, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462835, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462885, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462935, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.462985, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463035, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463085, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463135, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463185, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463235, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463285, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463335, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463385, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463435, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463485, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463535, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463585, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463635, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463685, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463735, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463785, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463835, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463885, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463935, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463985, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464035, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464085, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464135, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464185, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464235, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464285, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464335, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464385, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464435, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464485, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464535, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464585, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464635, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464685, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464735, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464785, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464835, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464885, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464935, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.464985, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.465035, 8.57138, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
