Time,gENROU.delta,gENROU.PELEC,gGOV.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.0443, 31.6363, 0.461857, 0.403194, 0.00338816, 0.980197, 0.979622, 0.991819, 0.985719
3.0453, 31.6973, 0.462891, 0.403103, 0.00338059, 0.9802, 0.979612, 0.991812, 0.985711
3.04629, 31.758, 0.463922, 0.403013, 0.00337287, 0.980202, 0.979602, 0.991806, 0.985703
3.04729, 31.8187, 0.464948, 0.402923, 0.00336502, 0.980205, 0.979593, 0.9918, 0.985695
3.04829, 31.8792, 0.46597, 0.402832, 0.00335703, 0.980208, 0.979583, 0.991794, 0.985687
3.04929, 31.9395, 0.466988, 0.402742, 0.0033489, 0.980211, 0.979573, 0.991787, 0.985679
3.05029, 31.9998, 0.468002, 0.402652, 0.00334063, 0.980213, 0.979563, 0.991781, 0.985671
3.05129, 32.0598, 0.469012, 0.402561, 0.00333223, 0.980216, 0.979553, 0.991775, 0.985663
3.05229, 32.1197, 0.470018, 0.402471, 0.00332368, 0.980219, 0.979544, 0.991768, 0.985655
3.05329, 32.1795, 0.47102, 0.402381, 0.00331501, 0.980222, 0.979534, 0.991762, 0.985647
3.05429, 32.2391, 0.472017, 0.402291, 0.00330619, 0.980225, 0.979524, 0.991755, 0.985639
3.05529, 32.2985, 0.473011, 0.4022, 0.00329724, 0.980228, 0.979514, 0.991749, 0.985631
3.05629, 32.3578, 0.474, 0.40211, 0.00328816, 0.980231, 0.979504, 0.991743, 0.985623
3.05729, 32.4169, 0.474984, 0.40202, 0.00327894, 0.980234, 0.979495, 0.991736, 0.985615
3.05829, 32.4758, 0.475965, 0.40193, 0.00326959, 0.980237, 0.979485, 0.99173, 0.985607
3.05929, 32.5346, 0.476941, 0.40184, 0.0032601, 0.98024, 0.979475, 0.991723, 0.985599
3.06029, 32.5932, 0.477912, 0.40175, 0.00325049, 0.980243, 0.979465, 0.991717, 0.985591
3.06129, 32.6516, 0.478879, 0.40166, 0.00324074, 0.980246, 0.979456, 0.99171, 0.985583
3.06229, 32.7098, 0.479842, 0.40157, 0.00323086, 0.98025, 0.979446, 0.991704, 0.985574
3.06329, 32.7679, 0.4808, 0.401481, 0.00322085, 0.980253, 0.979436, 0.991697, 0.985566
3.06429, 32.8258, 0.481754, 0.401391, 0.00321071, 0.980256, 0.979427, 0.991691, 0.985559
3.06529, 32.8835, 0.482703, 0.401301, 0.00320043, 0.98026, 0.979417, 0.991684, 0.98555
3.06629, 32.941, 0.483647, 0.401212, 0.00319003, 0.980263, 0.979407, 0.991678, 0.985542
3.06729, 32.9983, 0.484587, 0.401122, 0.00317951, 0.980267, 0.979398, 0.991671, 0.985534
3.06829, 33.0555, 0.485522, 0.401033, 0.00316885, 0.98027, 0.979388, 0.991665, 0.985527
3.06929, 33.1124, 0.486452, 0.400944, 0.00315807, 0.980274, 0.979379, 0.991658, 0.985519
3.07029, 33.1692, 0.487377, 0.400854, 0.00314716, 0.980278, 0.97937, 0.991652, 0.985511
3.07129, 33.2257, 0.488298, 0.400765, 0.00313612, 0.980281, 0.97936, 0.991645, 0.985503
3.07229, 33.2821, 0.489214, 0.400676, 0.00312496, 0.980285, 0.979351, 0.991639, 0.985495
3.07329, 33.3382, 0.490125, 0.400587, 0.00311367, 0.980289, 0.979342, 0.991632, 0.985487
3.07429, 33.3941, 0.491031, 0.400498, 0.00310226, 0.980293, 0.979332, 0.991626, 0.985479
3.07529, 33.4499, 0.491932, 0.40041, 0.00309073, 0.980297, 0.979323, 0.99162, 0.985471
3.07629, 33.5054, 0.492828, 0.400321, 0.00307908, 0.980301, 0.979314, 0.991613, 0.985464
3.07729, 33.5607, 0.493719, 0.400233, 0.0030673, 0.980305, 0.979305, 0.991607, 0.985456
3.07829, 33.6158, 0.494605, 0.400144, 0.0030554, 0.980309, 0.979296, 0.991601, 0.985448
3.07929, 33.6707, 0.495486, 0.400056, 0.00304338, 0.980314, 0.979287, 0.991594, 0.985441
3.08029, 33.7254, 0.496362, 0.399968, 0.00303124, 0.980318, 0.979278, 0.991588, 0.985433
3.08129, 33.7799, 0.497233, 0.39988, 0.00301898, 0.980322, 0.979269, 0.991582, 0.985426
3.08229, 33.8341, 0.498099, 0.399792, 0.0030066, 0.980327, 0.979261, 0.991576, 0.985418
3.08329, 33.8881, 0.498959, 0.399704, 0.0029941, 0.980332, 0.979252, 0.99157, 0.985411
3.08429, 33.9419, 0.499814, 0.399617, 0.00298148, 0.980336, 0.979243, 0.991563, 0.985403
3.08529, 33.9954, 0.500664, 0.399529, 0.00296875, 0.980341, 0.979235, 0.991557, 0.985396
3.08629, 34.0488, 0.501509, 0.399442, 0.0029559, 0.980346, 0.979226, 0.991551, 0.985389
3.08729, 34.1018, 0.502349, 0.399355, 0.00294294, 0.980351, 0.979218, 0.991545, 0.985382
3.08829, 34.1547, 0.503183, 0.399268, 0.00292986, 0.980356, 0.97921, 0.991539, 0.985375
3.08929, 34.2073, 0.504011, 0.399181, 0.00291667, 0.980361, 0.979202, 0.991533, 0.985367
3.09029, 34.2597, 0.504835, 0.399095, 0.00290337, 0.980367, 0.979194, 0.991528, 0.98536
3.09129, 34.3118, 0.505652, 0.399008, 0.00288995, 0.980372, 0.979186, 0.991522, 0.985353
3.09229, 34.3637, 0.506465, 0.398922, 0.00287642, 0.980377, 0.979178, 0.991516, 0.985347
3.09329, 34.4154, 0.507272, 0.398836, 0.00286277, 0.980383, 0.97917, 0.99151, 0.98534
3.09429, 34.4668, 0.508074, 0.39875, 0.00284902, 0.980389, 0.979162, 0.991505, 0.985333
3.09529, 34.518, 0.508869, 0.398664, 0.00283516, 0.980395, 0.979155, 0.991499, 0.985327
3.09629, 34.5689, 0.50966, 0.398578, 0.00282119, 0.9804, 0.979147, 0.991494, 0.98532
3.09729, 34.6195, 0.510444, 0.398493, 0.00280711, 0.980406, 0.97914, 0.991488, 0.985313
3.09829, 34.6699, 0.511224, 0.398408, 0.00279292, 0.980413, 0.979132, 0.991483, 0.985307
3.09929, 34.7201, 0.511997, 0.398323, 0.00277863, 0.980419, 0.979125, 0.991477, 0.985301
3.10029, 34.77, 0.512765, 0.398238, 0.00276423, 0.980425, 0.979118, 0.991472, 0.985295
3.10129, 34.8196, 0.513527, 0.398153, 0.00274972, 0.980432, 0.979111, 0.991467, 0.985289
3.10229, 34.8689, 0.514283, 0.398069, 0.00273511, 0.980438, 0.979104, 0.991462, 0.985282
3.10329, 34.918, 0.515034, 0.397985, 0.0027204, 0.980445, 0.979098, 0.991457, 0.985276
3.10429, 34.9669, 0.515779, 0.397901, 0.00270558, 0.980452, 0.979091, 0.991452, 0.985271
3.10529, 35.0154, 0.516518, 0.397817, 0.00269066, 0.980459, 0.979084, 0.991447, 0.985265
3.10629, 35.0637, 0.517251, 0.397734, 0.00267564, 0.980466, 0.979078, 0.991442, 0.985259
3.10729, 35.1118, 0.517979, 0.39765, 0.00266051, 0.980473, 0.979072, 0.991437, 0.985254
3.10829, 35.1595, 0.5187, 0.397567, 0.00264529, 0.98048, 0.979066, 0.991433, 0.985248
3.10929, 35.207, 0.519416, 0.397484, 0.00262997, 0.980488, 0.97906, 0.991428, 0.985243
3.11029, 35.2542, 0.520125, 0.397402, 0.00261455, 0.980495, 0.979054, 0.991424, 0.985238
3.11129, 35.3011, 0.520829, 0.397319, 0.00259903, 0.980503, 0.979048, 0.991419, 0.985233
3.11229, 35.3478, 0.521527, 0.397237, 0.00258341, 0.980511, 0.979043, 0.991415, 0.985228
3.11329, 35.3941, 0.522219, 0.397155, 0.0025677, 0.980519, 0.979037, 0.991411, 0.985223
3.11429, 35.4402, 0.522904, 0.397074, 0.00255189, 0.980527, 0.979032, 0.991406, 0.985218
3.11529, 35.486, 0.523584, 0.396992, 0.00253599, 0.980536, 0.979027, 0.991402, 0.985214
3.11629, 35.5315, 0.524258, 0.396911, 0.00251999, 0.980544, 0.979022, 0.991398, 0.985209
3.11729, 35.5767, 0.524925, 0.39683, 0.0025039, 0.980552, 0.979017, 0.991395, 0.985205
3.11829, 35.6216, 0.525586, 0.39675, 0.00248772, 0.980561, 0.979013, 0.991391, 0.9852
3.11929, 35.6663, 0.526242, 0.396669, 0.00247145, 0.98057, 0.979008, 0.991387, 0.985196
3.12029, 35.7106, 0.526891, 0.396589, 0.00245508, 0.980579, 0.979004, 0.991384, 0.985192
3.12129, 35.7547, 0.527534, 0.396509, 0.00243863, 0.980588, 0.978999, 0.99138, 0.985188
3.12229, 35.7984, 0.52817, 0.39643, 0.00242208, 0.980598, 0.978995, 0.991377, 0.985184
3.12329, 35.8419, 0.528801, 0.396351, 0.00240545, 0.980607, 0.978992, 0.991373, 0.985181
3.12429, 35.885, 0.529425, 0.396272, 0.00238873, 0.980617, 0.978988, 0.99137, 0.985177
3.12529, 35.9278, 0.530043, 0.396193, 0.00237193, 0.980627, 0.978984, 0.991367, 0.985174
3.12629, 35.9704, 0.530655, 0.396114, 0.00235503, 0.980637, 0.978981, 0.991364, 0.985171
3.12729, 36.0126, 0.53126, 0.396036, 0.00233806, 0.980647, 0.978978, 0.991362, 0.985168
3.12829, 36.0546, 0.53186, 0.395958, 0.002321, 0.980657, 0.978975, 0.991359, 0.985165
3.12929, 36.0962, 0.532453, 0.395881, 0.00230385, 0.980667, 0.978972, 0.991356, 0.985162
3.13029, 36.1375, 0.533039, 0.395803, 0.00228663, 0.980678, 0.978969, 0.991354, 0.985159
3.13129, 36.1785, 0.533619, 0.395727, 0.00226932, 0.980689, 0.978967, 0.991352, 0.985157
3.13229, 36.2192, 0.534193, 0.39565, 0.00225193, 0.9807, 0.978964, 0.991349, 0.985155
3.13329, 36.2596, 0.53476, 0.395573, 0.00223446, 0.980711, 0.978962, 0.991347, 0.985152
3.13429, 36.2996, 0.535321, 0.395497, 0.00221691, 0.980722, 0.97896, 0.991345, 0.98515
3.13529, 36.3394, 0.535875, 0.395422, 0.00219928, 0.980734, 0.978958, 0.991343, 0.985149
3.13629, 36.3788, 0.536423, 0.395346, 0.00218158, 0.980745, 0.978957, 0.991342, 0.985147
3.13729, 36.4179, 0.536964, 0.395271, 0.0021638, 0.980757, 0.978955, 0.99134, 0.985145
3.13829, 36.4567, 0.5375, 0.395196, 0.00214594, 0.980769, 0.978954, 0.991339, 0.985144
3.13929, 36.4952, 0.538028, 0.395122, 0.00212801, 0.980781, 0.978953, 0.991337, 0.985143
3.14029, 36.5333, 0.53855, 0.395048, 0.00211001, 0.980794, 0.978952, 0.991336, 0.985142
3.14129, 36.5711, 0.539065, 0.394974, 0.00209193, 0.980806, 0.978952, 0.991335, 0.985141
3.14229, 36.6086, 0.539574, 0.3949, 0.00207378, 0.980819, 0.978951, 0.991334, 0.98514
3.14329, 36.6458, 0.540076, 0.394827, 0.00205555, 0.980832, 0.978951, 0.991333, 0.985139
3.14429, 36.6826, 0.540572, 0.394754, 0.00203726, 0.980845, 0.978951, 0.991333, 0.985139
3.14529, 36.7191, 0.541061, 0.394682, 0.0020189, 0.980858, 0.978951, 0.991332, 0.985139
3.14629, 36.7553, 0.541544, 0.39461, 0.00200047, 0.980872, 0.978952, 0.991332, 0.985139
3.14729, 36.7911, 0.542019, 0.394538, 0.00198197, 0.980886, 0.978952, 0.991332, 0.985139
3.14829, 36.8267, 0.542488, 0.394466, 0.0019634, 0.980899, 0.978953, 0.991332, 0.985139
3.14929, 36.8618, 0.542951, 0.394395, 0.00194477, 0.980913, 0.978954, 0.991332, 0.98514
3.15029, 36.8967, 0.543407, 0.394324, 0.00192607, 0.980928, 0.978955, 0.991332, 0.98514
3.15129, 36.9312, 0.543856, 0.394254, 0.00190731, 0.980942, 0.978957, 0.991332, 0.985141
3.15229, 36.9653, 0.544298, 0.394184, 0.00188848, 0.980957, 0.978958, 0.991333, 0.985142
3.15329, 36.9992, 0.544734, 0.394114, 0.00186959, 0.980972, 0.97896, 0.991333, 0.985143
3.15429, 37.0326, 0.545163, 0.394045, 0.00185064, 0.980986, 0.978962, 0.991334, 0.985145
3.15529, 37.0658, 0.545585, 0.393976, 0.00183163, 0.981002, 0.978965, 0.991335, 0.985146
3.15629, 37.0986, 0.546001, 0.393908, 0.00181256, 0.981017, 0.978967, 0.991336, 0.985148
3.15729, 37.131, 0.546409, 0.393839, 0.00179343, 0.981033, 0.97897, 0.991337, 0.98515
3.15829, 37.1631, 0.546811, 0.393772, 0.00177424, 0.981049, 0.978973, 0.991339, 0.985152
3.15929, 37.1949, 0.547206, 0.393704, 0.001755, 0.981065, 0.978976, 0.99134, 0.985154
3.16029, 37.2263, 0.547595, 0.393637, 0.00173569, 0.981081, 0.978979, 0.991342, 0.985157
3.16129, 37.2574, 0.547976, 0.39357, 0.00171633, 0.981097, 0.978983, 0.991344, 0.98516
3.16229, 37.2881, 0.548351, 0.393504, 0.00169692, 0.981114, 0.978987, 0.991346, 0.985162
3.16329, 37.3185, 0.548719, 0.393438, 0.00167746, 0.981131, 0.978991, 0.991348, 0.985166
3.16429, 37.3485, 0.54908, 0.393373, 0.00165794, 0.981148, 0.978995, 0.991351, 0.985169
3.16529, 37.3782, 0.549434, 0.393307, 0.00163837, 0.981165, 0.979, 0.991353, 0.985172
3.16629, 37.4075, 0.549782, 0.393243, 0.00161874, 0.981183, 0.979005, 0.991356, 0.985176
3.16729, 37.4364, 0.550122, 0.393178, 0.00159907, 0.9812, 0.97901, 0.991359, 0.98518
3.16829, 37.465, 0.550456, 0.393114, 0.00157935, 0.981218, 0.979015, 0.991362, 0.985184
3.16929, 37.4933, 0.550783, 0.393051, 0.00155958, 0.981236, 0.97902, 0.991365, 0.985188
3.17029, 37.5212, 0.551103, 0.392988, 0.00153976, 0.981255, 0.979026, 0.991368, 0.985193
3.17129, 37.5487, 0.551415, 0.392925, 0.0015199, 0.981273, 0.979032, 0.991372, 0.985197
3.17229, 37.5759, 0.551722, 0.392863, 0.00149999, 0.981292, 0.979038, 0.991375, 0.985202
3.17329, 37.6027, 0.552021, 0.392801, 0.00148004, 0.981311, 0.979045, 0.991379, 0.985207
3.17429, 37.6292, 0.552313, 0.392739, 0.00146004, 0.98133, 0.979051, 0.991383, 0.985213
3.17529, 37.6553, 0.552598, 0.392678, 0.00144, 0.981349, 0.979058, 0.991387, 0.985218
3.17629, 37.681, 0.552876, 0.392617, 0.00141992, 0.981369, 0.979065, 0.991392, 0.985224
3.17729, 37.7064, 0.553148, 0.392557, 0.0013998, 0.981389, 0.979073, 0.991396, 0.98523
3.17829, 37.7314, 0.553412, 0.392497, 0.00137963, 0.981409, 0.97908, 0.991401, 0.985236
3.17929, 37.7561, 0.55367, 0.392438, 0.00135943, 0.981429, 0.979088, 0.991406, 0.985242
3.18029, 37.7804, 0.553921, 0.392379, 0.00133919, 0.981449, 0.979097, 0.991411, 0.985249
3.18129, 37.8043, 0.554164, 0.39232, 0.00131892, 0.98147, 0.979105, 0.991416, 0.985256
3.18229, 37.8278, 0.554401, 0.392262, 0.0012986, 0.981491, 0.979113, 0.991421, 0.985263
3.18328, 37.851, 0.554631, 0.392204, 0.00127825, 0.981512, 0.979122, 0.991427, 0.98527
3.18428, 37.8739, 0.554853, 0.392147, 0.00125787, 0.981533, 0.979131, 0.991433, 0.985277
3.18528, 37.8963, 0.555069, 0.39209, 0.00123745, 0.981555, 0.979141, 0.991439, 0.985285
3.18628, 37.9184, 0.555278, 0.392034, 0.001217, 0.981577, 0.97915, 0.991445, 0.985292
3.18728, 37.9401, 0.55548, 0.391978, 0.00119652, 0.981599, 0.97916, 0.991451, 0.9853
3.18828, 37.9615, 0.555674, 0.391922, 0.00117601, 0.981621, 0.97917, 0.991457, 0.985309
3.18928, 37.9825, 0.555862, 0.391867, 0.00115547, 0.981643, 0.979181, 0.991464, 0.985317
3.19028, 38.0031, 0.556043, 0.391813, 0.0011349, 0.981666, 0.979191, 0.991471, 0.985326
3.19128, 38.0233, 0.556217, 0.391758, 0.0011143, 0.981689, 0.979202, 0.991478, 0.985335
3.19228, 38.0432, 0.556383, 0.391705, 0.00109367, 0.981712, 0.979213, 0.991485, 0.985344
3.19328, 38.0627, 0.556543, 0.391651, 0.00107302, 0.981735, 0.979224, 0.991492, 0.985353
3.19428, 38.0818, 0.556696, 0.391598, 0.00105235, 0.981759, 0.979236, 0.991499, 0.985362
3.19528, 38.1006, 0.556842, 0.391546, 0.00103164, 0.981782, 0.979248, 0.991507, 0.985372
3.19628, 38.119, 0.556981, 0.391494, 0.00101092, 0.981806, 0.97926, 0.991515, 0.985382
3.19728, 38.137, 0.557113, 0.391443, 0.000990174, 0.98183, 0.979272, 0.991523, 0.985392
3.19828, 38.1546, 0.557237, 0.391392, 0.000969406, 0.981855, 0.979285, 0.991531, 0.985403
3.19928, 38.1719, 0.557355, 0.391341, 0.000948617, 0.981879, 0.979298, 0.99154, 0.985413
3.20028, 38.1888, 0.557466, 0.391291, 0.000927809, 0.981904, 0.979311, 0.991548, 0.985424
3.20128, 38.2053, 0.55757, 0.391241, 0.000906982, 0.981929, 0.979324, 0.991557, 0.985435
3.20228, 38.2214, 0.557666, 0.391192, 0.000886138, 0.981955, 0.979338, 0.991566, 0.985446
3.20328, 38.2372, 0.557756, 0.391143, 0.000865276, 0.98198, 0.979351, 0.991575, 0.985458
3.20428, 38.2526, 0.557839, 0.391095, 0.000844399, 0.982006, 0.979365, 0.991584, 0.985469
3.20528, 38.2676, 0.557915, 0.391047, 0.000823507, 0.982032, 0.97938, 0.991594, 0.985481
3.20628, 38.2822, 0.557984, 0.391, 0.000802602, 0.982058, 0.979394, 0.991603, 0.985493
3.20728, 38.2965, 0.558045, 0.390953, 0.000781683, 0.982084, 0.979409, 0.991613, 0.985506
3.20828, 38.3104, 0.5581, 0.390907, 0.000760752, 0.982111, 0.979424, 0.991623, 0.985518
3.20928, 38.3239, 0.558148, 0.390861, 0.000739809, 0.982137, 0.97944, 0.991633, 0.985531
3.21028, 38.337, 0.558189, 0.390815, 0.000718857, 0.982164, 0.979455, 0.991643, 0.985544
3.21128, 38.3497, 0.558223, 0.39077, 0.000697896, 0.982192, 0.979471, 0.991654, 0.985557
3.21228, 38.3621, 0.55825, 0.390726, 0.000676926, 0.982219, 0.979487, 0.991665, 0.98557
3.21328, 38.3741, 0.55827, 0.390682, 0.000655948, 0.982247, 0.979503, 0.991675, 0.985584
3.21428, 38.3857, 0.558282, 0.390639, 0.000634964, 0.982274, 0.97952, 0.991687, 0.985598
3.21528, 38.397, 0.558288, 0.390596, 0.000613975, 0.982303, 0.979537, 0.991698, 0.985612
3.21628, 38.4078, 0.558287, 0.390553, 0.000592981, 0.982331, 0.979554, 0.991709, 0.985626
3.21728, 38.4183, 0.55828, 0.390511, 0.000571983, 0.982359, 0.979571, 0.991721, 0.98564
3.21828, 38.4284, 0.558265, 0.390469, 0.000550982, 0.982388, 0.979589, 0.991732, 0.985655
3.21928, 38.4381, 0.558243, 0.390428, 0.00052998, 0.982417, 0.979607, 0.991744, 0.98567
3.22028, 38.4475, 0.558214, 0.390388, 0.000508976, 0.982446, 0.979625, 0.991756, 0.985685
3.22128, 38.4565, 0.558178, 0.390348, 0.000487973, 0.982475, 0.979643, 0.991769, 0.9857
3.22228, 38.4651, 0.558136, 0.390308, 0.000466971, 0.982505, 0.979661, 0.991781, 0.985716
3.22328, 38.4733, 0.558086, 0.390269, 0.00044597, 0.982535, 0.97968, 0.991794, 0.985731
3.22428, 38.4811, 0.55803, 0.39023, 0.000424972, 0.982565, 0.979699, 0.991807, 0.985747
3.22528, 38.4886, 0.557966, 0.390192, 0.000403978, 0.982595, 0.979718, 0.99182, 0.985764
3.22628, 38.4957, 0.557896, 0.390155, 0.000382989, 0.982625, 0.979738, 0.991833, 0.98578
3.22728, 38.5024, 0.557819, 0.390118, 0.000362005, 0.982656, 0.979758, 0.991846, 0.985796
3.22828, 38.5087, 0.557735, 0.390081, 0.000341028, 0.982687, 0.979778, 0.991859, 0.985813
3.22928, 38.5146, 0.557644, 0.390045, 0.000320058, 0.982718, 0.979798, 0.991873, 0.98583
3.23028, 38.5202, 0.557546, 0.390009, 0.000299096, 0.982749, 0.979818, 0.991887, 0.985847
3.23128, 38.5254, 0.557442, 0.389974, 0.000278144, 0.98278, 0.979839, 0.991901, 0.985865
3.23228, 38.5302, 0.55733, 0.38994, 0.000257202, 0.982812, 0.97986, 0.991915, 0.985882
3.23328, 38.5347, 0.557212, 0.389906, 0.000236271, 0.982843, 0.979881, 0.991929, 0.9859
3.23428, 38.5387, 0.557087, 0.389872, 0.000215352, 0.982875, 0.979902, 0.991944, 0.985918
3.23528, 38.5424, 0.556955, 0.389839, 0.000194445, 0.982907, 0.979924, 0.991958, 0.985936
3.23628, 38.5457, 0.556816, 0.389806, 0.000173553, 0.98294, 0.979946, 0.991973, 0.985954
3.23728, 38.5487, 0.556671, 0.389774, 0.000152676, 0.982972, 0.979968, 0.991988, 0.985973
3.23828, 38.5512, 0.556519, 0.389743, 0.000131814, 0.983005, 0.97999, 0.992003, 0.985992
3.23928, 38.5534, 0.55636, 0.389712, 0.000110968, 0.983038, 0.980013, 0.992019, 0.98601
3.24028, 38.5552, 0.556194, 0.389681, 9.01403e-05, 0.983071, 0.980035, 0.992034, 0.98603
3.24128, 38.5567, 0.556021, 0.389651, 6.93308e-05, 0.983104, 0.980058, 0.99205, 0.986049
3.24228, 38.5577, 0.555842, 0.389621, 4.85406e-05, 0.983138, 0.980082, 0.992065, 0.986068
3.24328, 38.5584, 0.555656, 0.389592, 2.77705e-05, 0.983171, 0.980105, 0.992081, 0.986088
3.24428, 38.5587, 0.555463, 0.389564, 7.02156e-06, 0.983205, 0.980129, 0.992097, 0.986108
3.24528, 38.5587, 0.555264, 0.389536, -1.37054e-05, 0.983239, 0.980152, 0.992114, 0.986128
3.24628, 38.5582, 0.555057, 0.389508, -3.44095e-05, 0.983273, 0.980177, 0.99213, 0.986148
3.24728, 38.5574, 0.554845, 0.389482, -5.50897e-05, 0.983308, 0.980201, 0.992147, 0.986169
3.24828, 38.5562, 0.554625, 0.389455, -7.57453e-05, 0.983342, 0.980225, 0.992163, 0.986189
3.24928, 38.5547, 0.554399, 0.389429, -9.63753e-05, 0.983377, 0.98025, 0.99218, 0.98621
3.25028, 38.5528, 0.554166, 0.389404, -0.000116979, 0.983412, 0.980275, 0.992197, 0.986231
3.25128, 38.5505, 0.553927, 0.389379, -0.000137555, 0.983447, 0.9803, 0.992214, 0.986252
3.25228, 38.5478, 0.553681, 0.389354, -0.000158103, 0.983482, 0.980325, 0.992231, 0.986274
3.25328, 38.5448, 0.553428, 0.389331, -0.000178622, 0.983518, 0.980351, 0.992249, 0.986295
3.25428, 38.5414, 0.553169, 0.389307, -0.00019911, 0.983553, 0.980377, 0.992266, 0.986317
3.25528, 38.5376, 0.552904, 0.389284, -0.000219568, 0.983589, 0.980403, 0.992284, 0.986339
3.25628, 38.5335, 0.552631, 0.389262, -0.000239994, 0.983625, 0.980429, 0.992302, 0.986361
3.25728, 38.529, 0.552353, 0.38924, -0.000260388, 0.983661, 0.980455, 0.99232, 0.986383
3.25828, 38.5241, 0.552068, 0.389219, -0.000280747, 0.983697, 0.980482, 0.992338, 0.986405
3.25928, 38.5189, 0.551776, 0.389198, -0.000301073, 0.983733, 0.980508, 0.992356, 0.986428
3.26028, 38.5133, 0.551478, 0.389178, -0.000321363, 0.98377, 0.980535, 0.992375, 0.986451
3.26128, 38.5073, 0.551173, 0.389158, -0.000341617, 0.983807, 0.980562, 0.992393, 0.986474
3.26228, 38.501, 0.550862, 0.389139, -0.000361834, 0.983843, 0.98059, 0.992412, 0.986497
3.26328, 38.4943, 0.550544, 0.389121, -0.000382013, 0.98388, 0.980617, 0.992431, 0.98652
3.26428, 38.4872, 0.55022, 0.389102, -0.000402153, 0.983917, 0.980645, 0.99245, 0.986543
3.26528, 38.4798, 0.54989, 0.389085, -0.000422253, 0.983955, 0.980673, 0.992469, 0.986567
3.26628, 38.472, 0.549553, 0.389068, -0.000442313, 0.983992, 0.980701, 0.992488, 0.98659
3.26728, 38.4639, 0.54921, 0.389051, -0.000462332, 0.98403, 0.980729, 0.992508, 0.986614
3.26828, 38.4554, 0.548861, 0.389035, -0.000482309, 0.984067, 0.980757, 0.992527, 0.986638
3.26928, 38.4465, 0.548505, 0.389019, -0.000502242, 0.984105, 0.980786, 0.992546, 0.986662
3.27028, 38.4373, 0.548143, 0.389004, -0.000522132, 0.984143, 0.980815, 0.992566, 0.986687
3.27128, 38.4277, 0.547775, 0.38899, -0.000541976, 0.984181, 0.980844, 0.992586, 0.986711
3.27228, 38.4178, 0.547401, 0.388976, -0.000561776, 0.984219, 0.980873, 0.992606, 0.986736
3.27328, 38.4075, 0.54702, 0.388963, -0.000581528, 0.984258, 0.980902, 0.992626, 0.98676
3.27428, 38.3969, 0.546633, 0.38895, -0.000601234, 0.984296, 0.980931, 0.992646, 0.986785
3.27528, 38.3859, 0.54624, 0.388937, -0.000620891, 0.984335, 0.980961, 0.992667, 0.98681
3.27628, 38.3745, 0.545841, 0.388925, -0.0006405, 0.984373, 0.980991, 0.992687, 0.986835
3.27728, 38.3628, 0.545435, 0.388914, -0.000660058, 0.984412, 0.981021, 0.992707, 0.986861
3.27828, 38.3507, 0.545024, 0.388903, -0.000679566, 0.984451, 0.981051, 0.992728, 0.986886
3.27928, 38.3383, 0.544606, 0.388893, -0.000699023, 0.98449, 0.981081, 0.992749, 0.986911
3.28028, 38.3256, 0.544183, 0.388883, -0.000718427, 0.984529, 0.981111, 0.99277, 0.986937
3.28128, 38.3125, 0.543753, 0.388874, -0.000737778, 0.984568, 0.981142, 0.992791, 0.986963
3.28228, 38.299, 0.543317, 0.388865, -0.000757075, 0.984608, 0.981172, 0.992812, 0.986989
3.28328, 38.2852, 0.542875, 0.388857, -0.000776318, 0.984647, 0.981203, 0.992833, 0.987015
3.28428, 38.2711, 0.542428, 0.388849, -0.000795505, 0.984687, 0.981234, 0.992854, 0.987041
3.28528, 38.2566, 0.541974, 0.388842, -0.000814636, 0.984726, 0.981265, 0.992875, 0.987067
3.28628, 38.2417, 0.541514, 0.388835, -0.000833709, 0.984766, 0.981296, 0.992897, 0.987094
3.28728, 38.2266, 0.541049, 0.388829, -0.000852725, 0.984806, 0.981328, 0.992918, 0.98712
3.28828, 38.211, 0.540577, 0.388823, -0.000871681, 0.984846, 0.981359, 0.99294, 0.987147
3.28928, 38.1952, 0.5401, 0.388818, -0.000890579, 0.984886, 0.981391, 0.992961, 0.987173
3.29028, 38.179, 0.539617, 0.388813, -0.000909416, 0.984926, 0.981423, 0.992983, 0.9872
3.29128, 38.1624, 0.539128, 0.388809, -0.000928192, 0.984966, 0.981454, 0.993005, 0.987227
3.29228, 38.1456, 0.538633, 0.388806, -0.000946905, 0.985006, 0.981486, 0.993027, 0.987254
3.29328, 38.1283, 0.538133, 0.388803, -0.000965557, 0.985047, 0.981519, 0.993049, 0.987281
3.29428, 38.1108, 0.537627, 0.3888, -0.000984144, 0.985087, 0.981551, 0.993071, 0.987309
3.29528, 38.0929, 0.537115, 0.388798, -0.00100267, 0.985128, 0.981583, 0.993093, 0.987336
3.29628, 38.0747, 0.536597, 0.388797, -0.00102113, 0.985168, 0.981615, 0.993116, 0.987363
3.29728, 38.0562, 0.536074, 0.388796, -0.00103952, 0.985209, 0.981648, 0.993138, 0.987391
3.29828, 38.0373, 0.535545, 0.388795, -0.00105785, 0.98525, 0.981681, 0.99316, 0.987418
3.29928, 38.0181, 0.535011, 0.388795, -0.0010761, 0.98529, 0.981713, 0.993183, 0.987446
3.30028, 37.9985, 0.534471, 0.388796, -0.00109429, 0.985331, 0.981746, 0.993205, 0.987474
3.30128, 37.9787, 0.533925, 0.388797, -0.00111242, 0.985372, 0.981779, 0.993228, 0.987502
