Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.146,36.79777238977912,0.37924302960451717,0.4,-0.0010362300818168612,0.9907992908092793,0.9866336203304681,0.9963926347049435,0.9914953527117357
5.148,36.76055775450174,0.3788089274697561,0.4,-0.001031232829595322,0.9907671200896122,0.9866168365174851,0.9963805768691316,0.9914808024970281
5.15,36.72352483252491,0.37837837399472446,0.4,-0.001026135038206811,0.9907352204825179,0.986600184096141,0.9963686100954741,0.991466364098139
5.152,36.686677228114604,0.3779514053376918,0.4,-0.0010209375503839613,0.9907035962494113,0.986583665670117,0.9963567362811233,0.9914520397877247
5.154,36.650018515048515,0.3775280570841315,0.4,-0.0010156412171610824,0.9906722516157647,0.9865672838261084,0.9963449573112035,0.9914378318238216
5.156,36.61355223631973,0.3771083642464833,0.4,-0.0010102468977395366,0.9906411907703644,0.9865510411332429,0.9963332750583738,0.991423742449332
5.158,36.57728190384506,0.3766923612640094,0.4,-0.0010047554593530677,0.9906104178645777,0.986534940142502,0.9963216913823943,0.9914097738915097
5.16,36.54121099817841,0.37628008200274704,0.4,-0.0009991677771331359,0.9905799370116285,0.9865189833861502,0.9963102081296988,0.991395928361457
5.162,36.505342968228746,0.3758715597555481,0.4,-0.0009934847339742403,0.9905497522858818,0.9865031733771706,0.99629882713297,0.9913822080536215
5.164,36.469681230983156,0.3754668272422148,0.4,-0.0009877072203992984,0.9905198677221384,0.9864875126087052,0.9962875502107207,0.9913686151453032
5.166,36.43422917123456,0.3750659166097196,0.4,-0.000981836134425066,0.9904902873149388,0.9864720035535024,0.9962763791668798,0.9913551517961638
5.168,36.39899014131449,0.3746688594325152,0.4,-0.0009758723814276465,0.990461015017878,0.9864566486633741,0.9962653157903845,0.9913418201477461
5.17,36.3639674608304,0.3742756867129281,0.4,-0.0009698168740080703,0.9904320547429296,0.9864414503686553,0.9962543618547753,0.9913286223229951
5.172,36.32916441640813,0.3738864288816377,0.4,-0.0009636705318580132,0.9904034103597807,0.9864264110776733,0.9962435191177992,0.9913155604257897
5.174,36.29458426143895,0.3735011157982357,0.4,-0.0009574342816256351,0.9903750856951775,0.9864115331762245,0.996232789321016,0.9913026365404768
5.176,36.260230215831655,0.3731197767518685,0.4,-0.0009511090567815871,0.990347084532281,0.9863968190270581,0.9962221741894124,0.9912898527314162
5.178,36.226105465769244,0.37274244046195537,0.4,-0.000944695797485163,0.9903194106100349,0.9863822709693665,0.99621167543102,0.9912772110425289
5.18,36.192213163470605,0.3723691350789856,0.4,-0.0009381954504506682,0.9902920676225432,0.9863678913182857,0.9962012947365406,0.9912647134968543
5.182,36.15855642695692,0.3719998881853922,0.4,-0.0009316089688139795,0.9902650592184601,0.9863536823644006,0.9961910337789768,0.9912523620961136
5.184,36.125138339822925,0.37163472679649656,0.4,-0.0009249373119993481,0.9902383890003903,0.9863396463732617,0.9961808942132678,0.9912401588202803
5.186,36.09196195101285,0.37127367736152694,0.4,-0.0009181814455864153,0.9902120605243022,0.986325785584907,0.9961708776759337,0.9912281056271584
5.188,36.05903027460125,0.37091676576470817,0.4,-0.000911342341177515,0.9901860772989517,0.9863121022133945,0.9961609857847241,0.9912162044519681
5.19,36.02634628957858,0.37056401732641797,0.4,-0.0009044209762652356,0.9901604427853175,0.9862985984463412,0.9961512201382728,0.991204457206938
5.192,35.99391293964156,0.370215456804411,0.4,-0.0008974183341002894,0.9901351603960491,0.9862852764444716,0.9961415823157608,0.9911928657809054
5.194,35.96173313298816,0.3698711083951106,0.4,-0.0008903354035596585,0.9901102334949278,0.9862721383411758,0.996132073876584,0.9911814320389254
5.196,35.929809742117484,0.3695309957349604,0.4,-0.0008831731790150921,0.9900856653963358,0.9862591862420733,0.9961226963600284,0.9911701578218851
5.198,35.89814560363434,0.3691951419018411,0.4,-0.0008759326602019222,0.9900614593647437,0.9862464222245896,0.9961134512849519,0.9911590449461289
5.2,35.866743518058506,0.36886356941654624,0.4,-0.0008686148520882475,0.990037618614204,0.9862338483375382,0.996104340149472,0.9911480952030886
5.202,35.83560624963861,0.368536300244316,0.4,-0.0008612207647444504,0.9900141463078608,0.9862214666007133,0.9960953644306612,0.9911373103589232
5.204,35.8047365261709,0.3682133557964301,0.4,-0.000853751413213123,0.9899910455574716,0.9862092790044915,0.9960865255842488,0.9911266921541669
5.206,35.77413703882252,0.3678947569318538,0.4,-0.0008462078173793652,0.9899683194229398,0.986197287509442,0.996077825044329,0.991116242303384
5.208,35.74381044195957,0.3675805239589412,0.4,-0.0008385910018415052,0.9899459709118611,0.9861854940459471,0.9960692642230778,0.9911059624948328
5.21,35.713759352979636,0.3672706766371847,0.4,-0.0008309019957822034,0.9899240029790828,0.9861739005138299,0.9960608445104744,0.9910958543901378
5.212,35.683986352149184,0.36696523417902266,0.4,-0.000823141832840017,0.9899024185262743,0.9861625087819935,0.9960525672740305,0.9910859196239692
5.214,35.65449398244537,0.3666642152516879,0.4,-0.0008153115509813833,0.989881220401511,0.9861513206880679,0.9960444338585276,0.9910761598037312
