Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,iEEET2.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.40000002524778805,0.4,0.0,1.4314197089012368,0.9999999913060578,0.991993537824914,0.999999995492736,0.9959841726474759
1.0058283805847169e-10,34.40369990063831,0.40000002524778794,0.4,-2.96645774086245e-19,1.4314197089012368,0.9999999913060579,0.991993537824914,0.9999999954927361,0.9959841726474759
1.0058283805847169e-10,34.40369990063831,0.40000002524778794,0.4,-2.96645774086245e-19,1.4314197089012368,0.9999999913060579,0.991993537824914,0.9999999954927361,0.9959841726474759
0.002,34.40369990053213,0.4000000252451749,0.4,-5.898536526817291e-12,1.4314197089012368,0.9999999913061287,0.9919935378249731,0.9999999954927712,0.9959841726475223
0.004,34.40369990021364,0.40000002523737477,0.4,-1.1795304223657665e-11,1.431419708901234,0.9999999913063404,0.9919935378251503,0.9999999954928763,0.9959841726476615
0.006,34.403699899682906,0.40000002522444655,0.4,-1.768909834722396e-11,1.4314197089012186,0.999999991306693,0.9919935378254449,0.9999999954930511,0.9959841726478929
0.008,34.40369989894007,0.40000002520644806,0.4,-2.357872774883078e-11,1.4314197089011746,0.9999999913071853,0.9919935378258558,0.999999995493295,0.9959841726482157
0.01,34.4036998979853,0.40000002518343586,0.4,-2.9463014872242836e-11,1.4314197089010794,0.9999999913078171,0.9919935378263824,0.9999999954936079,0.9959841726486295
0.012,34.40369989681881,0.40000002515546684,0.4,-3.53407955396717e-11,1.4314197089009062,0.9999999913085876,0.991993537827024,0.9999999954939889,0.9959841726491337
0.014,34.40369989544085,0.400000025122596,0.4,-4.121091864698323e-11,1.4314197089006255,0.9999999913094958,0.9919935378277801,0.9999999954944382,0.9959841726497279
0.016,34.40369989385172,0.40000002508487803,0.4,-4.707224612046463e-11,1.4314197089002059,0.9999999913105413,0.9919935378286492,0.9999999954949547,0.9959841726504112
0.018,34.40369989205177,0.4000000250423671,0.4,-5.292365270930609e-11,1.4314197088996146,0.999999991311723,0.991993537829631,0.9999999954955382,0.995984172651183
0.02,34.40369989004135,0.4000000249951169,0.4,-5.87640257780825e-11,1.4314197088988185,0.9999999913130404,0.9919935378307245,0.9999999954961886,0.9959841726520429
0.022,34.4036998878209,0.4000000249431803,0.4,-6.459226536079463e-11,1.4314197088977847,0.9999999913144929,0.991993537831929,0.9999999954969051,0.9959841726529902
0.024,34.403699885390864,0.40000002488660974,0.4,-7.040728374150925e-11,1.4314197088964804,0.9999999913160792,0.9919935378332436,0.9999999954976871,0.9959841726540242
0.026,34.403699882751745,0.40000002482545727,0.4,-7.620800562945266e-11,1.431419708894874,0.9999999913177987,0.9919935378346676,0.9999999954985345,0.9959841726551443
