Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXAC2.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.4000000252477878,0.4,0.0,1.431419708901237,0.9999999913060577,0.9919935378249138,0.999999995492736,0.9959841726474757
1.0058283805847169e-10,34.40369990063831,0.40000002524778805,0.4,-2.9664577093358525e-19,1.4314197089012373,0.9999999913060579,0.9919935378249138,0.999999995492736,0.9959841726474757
1.0058283805847169e-10,34.40369990063831,0.40000002524778805,0.4,-2.9664577093358525e-19,1.4314197089012373,0.9999999913060579,0.9919935378249138,0.999999995492736,0.9959841726474757
0.002,34.40369990053213,0.4000000252451749,0.4,-5.898536533302236e-12,1.4314197089013145,0.9999999913061287,0.9919935378249731,0.9999999954927712,0.9959841726475223
0.004,34.40369990021364,0.40000002523737466,0.4,-1.1795304234465908e-11,1.431419708901557,0.9999999913063404,0.9919935378251503,0.9999999954928763,0.9959841726476615
0.006,34.403699899682906,0.4000000252244466,0.4,-1.7689098345062307e-11,1.4314197089019762,0.999999991306693,0.9919935378254449,0.9999999954930512,0.9959841726478929
0.008,34.40369989894007,0.4000000252064482,0.4,-2.3578727776932214e-11,1.431419708902574,0.9999999913071855,0.9919935378258559,0.9999999954932951,0.9959841726482157
0.01,34.4036998979853,0.40000002518343636,0.4,-2.946301496519375e-11,1.4314197089033394,0.9999999913078175,0.9919935378263827,0.999999995493608,0.9959841726486296
0.012,34.40369989681881,0.4000000251554677,0.4,-3.5340795751513314e-11,1.4314197089042475,0.9999999913085881,0.9919935378270243,0.999999995493989,0.995984172649134
0.014,34.40369989544085,0.40000002512259714,0.4,-4.121091909228296e-11,1.4314197089052598,0.9999999913094966,0.9919935378277804,0.9999999954944384,0.9959841726497283
0.016,34.40369989385172,0.4000000250848796,0.4,-4.707224692675977e-11,1.4314197089063256,0.9999999913105423,0.9919935378286497,0.9999999954949551,0.9959841726504117
0.018,34.40369989205177,0.4000000250423697,0.4,-5.292365405169023e-11,1.4314197089073821,0.9999999913117247,0.991993537829632,0.999999995495539,0.9959841726511839
0.02,34.40369989004135,0.4000000249951208,0.4,-5.876402785975066e-11,1.4314197089083567,0.999999991313043,0.9919935378307259,0.9999999954961896,0.9959841726520441
0.022,34.4036998878209,0.4000000249431852,0.4,-6.459226843898307e-11,1.4314197089091676,0.9999999913144962,0.9919935378319309,0.9999999954969063,0.9959841726529919
