Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sCRX.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.954,33.174475935940336,0.3810190659203657,0.4,0.0003434652981080043,1.4572889628170211,0.9985107553508191,0.9912189983253384,0.999449364015081,0.9953164281377842
5.956,33.18691953200227,0.381305634835497,0.4,0.000347834367155455,1.4575566027325102,0.9985083545936296,0.9912160148384377,0.9994479563172252,0.9953143187245584
5.958,33.19951919903144,0.381594341695497,0.4,0.00035213582519982037,1.4578243017667298,0.9985059424286318,0.9912130079131791,0.9994465356691458,0.9953121915484932
5.96,33.21227249422661,0.3818851349436716,0.4,0.00035636918508172945,1.4580920515450504,0.9985035201574516,0.9912099784940335,0.9994451025592441,0.9953100473058478
5.962,33.225176957466644,0.3821779628640442,0.4,0.0003605339717513084,1.4583598434287997,0.9985010890849132,0.9912069275311125,0.9994436574802953,0.9953078866979602
5.964,33.238230111747136,0.38247277358986487,0.4,0.0003646297223032739,1.4586276685153259,0.9984986505190138,0.9912038559801867,0.9994422009295054,0.9953057104312899
5.966,33.251429463618145,0.38276951511210666,0.4,0.000368655986010026,1.4588955176380767,0.9984962057708932,0.9912007648026981,0.9994407334085608,0.9953035192174554
5.968,33.26477250362325,0.38306813528795636,0.4,0.00037261232435277194,1.4591633813667204,0.9984937561548055,0.9911976549657714,0.9994392554236774,0.9953013137732697
5.97,33.27825670673954,0.38336858184928824,0.4,0.00037649831105064695,1.4594312500072786,0.9984913029880812,0.9911945274422181,0.999437767485644,0.9952990948207693
5.972,33.29187953281868,0.38367080241112916,0.4,0.0003803135320878644,1.4596991136023014,0.9984888475910915,0.9911913832105389,0.9994362701098641,0.9952968630872423
5.974,33.305638427028924,0.3839747444801046,0.4,0.00038405758573887807,1.4599669619310625,0.9984863912872051,0.9911882232549196,0.9994347638163923,0.99529461930525
5.976,33.31953082029796,0.38428035546287315,0.4,0.0003877300825915867,1.4602347845097985,0.998483935402745,0.991185048565225,0.9994332491299679,0.9952923642126444
5.978,33.33355412975664,0.38458758267454196,0.4,0.0003913306455685516,1.4605025705919745,0.9984814812669394,0.9911818601369856,0.9994317265800441,0.9952900985525841
5.98,33.347705759183334,0.3848963733470645,0.4,0.0003948589099462577,1.4607703091685893,0.9984790302118698,0.991178658971382,0.9994301967008139,0.995287823073541
5.982,33.36198309944897,0.3852066746376166,0.4,0.00039831452337240464,1.4610379889685137,0.9984765835724144,0.9911754460752231,0.9994286600312312,0.9952855385293078
5.984,33.376383528962734,0.3855184336369582,0.4,0.00040169714588125614,1.4613055984588752,0.9984741426861902,0.9911722224609212,0.999427117115029,0.9952832456789974
5.986,33.3909044141182,0.38583159737776446,0.4,0.0004050064499070225,1.4615731258454745,0.9984717088934876,0.9911689891464597,0.9994255685007325,0.9952809452870396
5.988,33.40554310973996,0.3861461128429423,0.4,0.00040824212029530655,1.46184055907325,0.9984692835372034,0.9911657471553594,0.9994240147416686,0.9952786381231723
5.99,33.42029695953056,0.3864619269739151,0.4,0.00041140385431260044,1.4621078858267813,0.998466867962769,0.9911624975166361,0.999422456395971,0.9952763249624281
5.992,33.43516329651789,0.3867789866788895,0.4,0.00041449136165386247,1.4623750935308433,0.9984644635180747,0.9911592412647571,0.9994208940265816,0.9952740065851167
5.994,33.450139443502614,0.38709723884108777,0.4,0.00041750436444815153,1.462642169350996,0.9984620715533885,0.9911559794395889,0.9994193282012458,0.9952716837768023
5.996,33.46522271350594,0.38741663032696,0.4,0.00042044259726234845,1.462909100194234,0.9984596934212722,0.9911527130863427,0.9994177594925073,0.9952693573282756
5.998,33.48041041021736,0.38773710799436206,0.4,0.00042330580710295485,1.463175872709676,0.9984573304764921,0.9911494432555136,0.9994161884776939,0.9952670280355221
6.0,33.495699828442554,0.3880586187007056,0.4,0.0004260937534159969,1.4634424732893059,0.9984549840759248,0.9911461710028141,0.999414615738902,0.9952646966996842
6.002,33.51108825455112,0.38838110931107755,0.4,0.0004288062080850161,1.4637088880687712,0.9984526555784609,0.9911428973891037,0.9994130418629761,0.9952623641270192
6.004,33.52657296692429,0.3887045267063254,0.4,0.0004314429554271735,1.463975102928226,0.9984503463449002,0.9911396234803121,0.9994114674414837,0.9952600311288529
