Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.832,35.21486396969721,0.39275338898802364,0.4,0.00011730756546010617,1.710453021232595,0.9869909012079778,0.9842826182907234,0.994852605895009,0.9895539249924212
5.834,35.219117094235344,0.39291494890148043,0.4,0.00011897081403833214,1.7124959416343482,0.9870525471427029,0.9843183376021024,0.9948766738256576,0.9895838578016027
5.836,35.223429411410834,0.3930779825771222,0.4,0.00012059598851755803,1.7145224350359907,0.9871144766381292,0.9843542153977538,0.9949008494076771,0.9896139239927892
5.838,35.22779954446961,0.39324245622630116,0.4,0.00012218275207906377,1.7165324778389124,0.9871766873360519,0.9843902504571118,0.9949251317568996,0.9896441225031182
5.84,35.23222610467498,0.3934083359194565,0.4,0.00012373077584630908,1.7185260469626684,0.9872391768798399,0.9844264415622478,0.9949495199909638,0.9896744522719494
5.842,35.236707691594134,0.3935755875915919,0.4,0.0001252397389164713,1.720503119843625,0.9873019429144477,0.9844627874978714,0.9949740132293368,0.9897049122408814
5.844,35.24124289338574,0.39374417704775805,0.4,0.0001267093283907044,1.7224636744336104,0.9873649830864203,0.984499287051331,0.9949986105933337,0.9897355013537629
5.846,35.245830287088616,0.39391406996853917,0.4,0.00012813923940310936,1.7244076891985638,0.9874282950439015,0.9845359390126123,0.9950233112061381,0.989766218556705
5.848,35.250468438911426,0.39408523191554945,0.4,0.000129529175148426,1.7263351431171934,0.9874918764366384,0.9845727421743338,0.9950481141928188,0.9897970627980917
5.85,35.25515590452333,0.394257628336928,0.4,0.00013087884690843129,1.7282460156796267,0.9875557249159858,0.9846096953317436,0.9950730186803465,0.9898280330285877
5.852,35.259891229345556,0.39443122457284124,0.4,0.00013218797407705464,1.73014028688607,0.9876198381349093,0.9846467972827124,0.9950980237976097,0.9898591282011466
5.854,35.26467294884393,0.3946059858609858,0.4,0.00013345628418420148,1.7320179372454632,0.9876842137479873,0.984684046827726,0.9951231286754276,0.9898903472710154
5.856,35.26949958882212,0.39478187734209447,0.4,0.00013468351291829456,1.733878947774146,0.9877488494114111,0.9847214427698746,0.995148332446563,0.9899216891957396
5.858,35.27436966571575,0.3949588640654441,0.4,0.00013586940414752065,1.7357232999945194,0.987813742782984,0.9847589839148424,0.9951736342457324,0.9899531529351645
5.86,35.279281686887245,0.395136910994362,0.4,0.0001370137099397923,1.737550975933713,0.9878788915221197,0.9847966690708944,0.9951990332096163,0.9899847374514361
5.862,35.284234150921336,0.3953159830117331,0.4,0.00013811619058141749,1.7393619581222532,0.9879442932898379,0.9848344970488602,0.9952245284768664,0.9900164417090007
5.864,35.289225547921276,0.3954960449255081,0.4,0.0001391766145944865,1.741156229592741,0.9880099457487598,0.9848724666621189,0.9952501191881118,0.9900482646746016
5.866,35.29425435980558,0.3956770614742072,0.4,0.00014019475875296533,1.7429337738785267,0.9880758465631014,0.9849105767265798,0.9952758044859643,0.9900802053172743
5.868,35.299319060605406,0.3958589973324221,0.4,0.00014117040809750512,1.744694575012393,0.9881419933986649,0.9849488260606614,0.995301583515021,0.9901122626083408
5.87,35.304418116762356,0.3960418171163158,0.4,0.0001421033559489621,1.7464386175252382,0.9882083839228294,0.9849872134852694,0.9953274554218657,0.9901444355214014
5.872,35.30954998742683,0.39622548538911784,0.4,0.00014299340392063636,1.7481658864447713,0.9882750158045396,0.9850257378237727,0.9953534193550694,0.9901767230323241
5.874,35.31471312475673,0.3964099666666167,0.4,0.00014384036192922184,1.749876367294205,0.9883418867142937,0.9850643979019766,0.9953794744651883,0.9902091241192341
5.876,35.319905974216574,0.39659522542264236,0.4,0.00014464404820447522,1.7515700460909585,0.9884089943241269,0.9851031925480948,0.9954056199047592,0.9902416377624985
5.878,35.3251269748769,0.3967812260945498,0.4,0.0001454042892976012,1.7532469093453606,0.9884763363075968,0.9851421205927188,0.9954318548282965,0.9902742629447123
5.88,35.330374559714,0.3969679330886888,0.4,0.00014612092008836074,1.7549069440593683,0.9885439103397659,0.9851811808687863,0.9954581783922836,0.9903069986506797
5.882,35.335647155909825,0.3971553107858707,0.4,0.00014679378379089773,1.7565501377252817,0.98861171409718,0.9852203722115465,0.9954845897551647,0.9903398438673964
5.884,35.34094318515215,0.39734332354682617,0.4,0.00014742273195829053,1.7581764783244722,0.9886797452578485,0.9852596934585237,0.9955110880773353,0.990372797584026
5.886,35.34626106393477,0.3975319357176529,0.4,0.00014800762448582822,1.7597859543261116,0.9887480015012199,0.985299143449479,0.995537672521129,0.9904058587918786
5.888,35.35159920385794,0.3977211116352556,0.4,0.0001485483296130166,1.7613785546859175,0.9888164805081591,0.9853387210263703,0.9955643422508046,0.9904390264843852
5.89,35.35695601192874,0.39791081563277314,0.4,0.00014904472392431227,1.7629542688448976,0.9888851799609175,0.9853784250333092,0.99559109643253,0.99047229965707
5.892,35.36232989086147,0.3981010120449974,0.4,0.00014949669234859113,1.764513086728107,0.9889540975431073,0.985418254316517,0.9956179342343652,0.990505677307522
5.894,35.367719239378076,0.398291665213779,0.4,0.00014990412815735107,1.7660549987434098,0.9890232309396689,0.9854582077242777,0.9956448548262428,0.9905391584353633
5.896,35.373122452508376,0.3984827394934211,0.4,0.00015026693296165544,1.7675799957802565,0.9890925778368406,0.9854982841068894,0.9956718573799481,0.9905727420422166
5.898,35.378537921890256,0.398674199256059,0.4,0.00015058501670781594,1.769088069208463,0.9891621359221221,0.9855384823166136,0.9956989410690954,0.9906064271316696
5.9,35.3839640360696,0.3988660088970283,0.4,0.00015085829767182206,1.7705792108770033,0.9892319028842415,0.9855788012076223,0.9957261050691039,0.9906402127092383
5.902,35.38939918080008,0.39905813284021474,0.4,0.00015108670245251752,1.7720534131128085,0.9893018764131146,0.9856192396359427,0.9957533485571715,0.9906740977823277
5.904,35.39484173934262,0.39925053554339507,0.4,0.0001512701659635303,1.7735106687195816,0.9893720541998074,0.985659796459401,0.9957806707122475,0.990708081360192
5.906,35.40029009276453,0.3994431815035544,0.4,0.00015140863142395683,1.7749509709766176,0.9894424339364931,0.9857004705375625,0.9958080707150021,0.9907421624538894
5.908,35.40574262023839,0.39963603526219305,0.4,0.0001515020503478066,1.7763743136376369,0.9895130133164091,0.9857412607316707,0.995835547747795,0.9907763400762392
5.91,35.4111976993404,0.3998290614106125,0.4,0.00015155038253221003,1.777780690929627,0.9895837900338114,0.9857821659045841,0.9958631009946424,0.9908106132417741
5.912,35.41665370634836,0.4000222245951874,0.4,0.0001515535960443948,1.7791700975517015,0.9896547617839286,0.9858231849207113,0.9958907296411812,0.9908449809666915
5.914,35.422109016539146,0.4002154895226133,0.4,0.00015151166720743346,1.7805425286739658,0.989725926262911,0.9858643166459431,0.995918432874634,0.9908794422688024
5.916,35.42756200448562,0.40040882096514097,0.4,0.00015142458058476865,1.781897979936397,0.9897972811677812,0.9859055599475838,0.9959462098837687,0.9909139961674797
5.918,35.43301104435303,0.40060218376578577,0.4,0.0001512923289635197,1.7832364474477345,0.9898688241963804,0.9859469136942793,0.9959740598588596,0.9909486416836021
5.92,35.43845451019471,0.4007955428435209,0.4,0.00015111491333657484,1.7845579277843884,0.989940553047314,0.9859883767559444,0.9960019819916446,0.990983377839499
5.922,35.443890776247166,0.4009888631984458,0.4,0.00015089234288347578,1.7858624179893556,0.9900124654198956,0.9860299480036875,0.9960299754752822,0.9910182036588917
5.924,35.4493182172244,0.40118210991693476,0.4,0.00015062463495009782,1.7871499155711539,0.9900845590140881,0.9860716263097328,0.9960580395043058,0.9910531181668324
5.926,35.45473520861155,0.40137524817676185,0.4,0.00015031181502713265,1.7884204185027643,0.9901568315304441,0.9861134105473421,0.9960861732745773,0.9910881203896434
5.928,35.46014012695771,0.40156824325220386,0.4,0.00014995391672737747,1.7896739252205964,0.990229280670044,0.9861552995907339,0.9961143759832385,0.9911232093548528
5.93,35.46553135016784,0.4017610605191166,0.4,0.00014955098176183765,1.7909104346234597,0.9903019041344323,0.9861972923149992,0.9961426468286595,0.9911583840911279
5.932,35.470907257793925,0.4019536654599919,0.4,0.00014910305991464766,1.7921299460715554,0.9903746996255524,0.9862393875960184,0.996170985010389,0.9911936436282092
5.934,35.47626623132506,0.4021460236689815,0.4,0.0001486102090168174,1.7933324593854791,0.9904476648456795,0.9862815843103743,0.9961993897290996,0.9912289869968404
5.936,35.48160665447673,0.40233810085690425,0.4,0.00014807249491880737,1.7945179748452447,0.9905207974973519,0.9863238813352634,0.9962278601865331,0.9912644132286976
5.938,35.48692691347893,0.40252986285621994,0.4,0.00014748999146194263,1.7956864931893188,0.9905940952833009,0.9863662775484069,0.9962563955854447,0.9912999213563172
5.94,35.49222539736337,0.402721275625978,0.4,0.00014686278044866844,1.7968380156136745,0.9906675559063779,0.986408771827958,0.9962849951295438,0.9913355104130209
5.942,35.497500498249444,0.40291230525674115,0.4,0.00014619095161165748,1.7979725437708582,0.9907411770694822,0.9864513630524092,0.9963136580234356,0.9913711794328409
5.944,35.50275061162922,0.4031029179754769,0.4,0.00014547460258177052,1.799090079769079,0.9908149564754852,0.9864940501004976,0.9963423834725603,0.9914069274504413
5.946,35.50797413665112,0.40329308015042087,0.4,0.000144713838854883,1.8001906261713085,0.990888891827153,0.9865368318511073,0.99637117068313,0.9914427535010404
5.948,35.51316947640252,0.4034827582959144,0.4,0.00014390877375758014,1.8012741859944033,0.990962980827069,0.9865797071831722,0.9964000188620655,0.991478656620329
5.95,35.51833503819092,0.40367191907720595,0.4,0.00014305952841173083,1.802340762708239,0.9910372211775544,0.9866226749755765,0.996428927216932,0.9915146358443898
5.952,35.52346923382402,0.40386052931522637,0.4,0.000142166231697943,1.8033903602348702,0.9911116105805867,0.9866657341070529,0.9964578949558712,0.9915506902096128
5.954,35.52857047988829,0.4040485559913309,0.4,0.00014122902021791375,1.8044229829477005,0.991186146737717,0.9867088834560805,0.9964869212875354,0.9915868187526115
5.956,35.53363719802628,0.404235966252009,0.4,0.00014024803825567685,1.8054386356706762,0.9912608273499873,0.9867521219007813,0.9965160054210173,0.9916230205101358
5.958,35.53866781521243,0.40442272741356317,0.4,0.00013922343773775948,1.8064373236774938,0.9913356501178441,0.9867954483188147,0.9965451465657812,0.9916592945189862
5.96,35.54366076402751,0.40460880696675217,0.4,0.0001381553781922495,1.8074190526908325,0.9914106127410528,0.9868388615872706,0.9965743439315904,0.991695639815923
5.962,35.54861448293147,0.4047941725814032,0.4,0.00013704402670678954,1.808383828881599,0.9914857129186108,0.9868823605825631,0.9966035967284363,0.9917320554375785
5.964,35.55352741653489,0.40497879211098736,0.4,0.00013588955788549901,1.8093316588681965,0.9915609483486574,0.9869259441803199,0.996632904166464,0.9917685404203641
5.966,35.5583980158687,0.4051626335971623,0.4,0.00013469215380483817,1.8102625497158082,0.9916363167283843,0.986969611255274,0.9966622654558979,0.9918050938003796
