Time,wT4G1.P,wT4G1.Q,GEN1.V,FAULT.V,GEN2.V
2.00259, 0.0124044, -0.0425686, 0.803568, 0.803662, 0.823721
2.00264, 0.0124113, -0.0424552, 0.803593, 0.803687, 0.823744
2.00269, 0.0124181, -0.0423398, 0.803619, 0.803712, 0.823768
2.00274, 0.012425, -0.0422223, 0.803644, 0.803737, 0.823792
2.00279, 0.0124319, -0.0421028, 0.803671, 0.803763, 0.823817
2.00284, 0.0124387, -0.0419813, 0.803698, 0.803789, 0.823842
2.00289, 0.0124455, -0.0418577, 0.803725, 0.803816, 0.823867
2.00294, 0.0124524, -0.041732, 0.803752, 0.803843, 0.823893
2.00299, 0.0124592, -0.0416043, 0.80378, 0.803871, 0.823919
2.00304, 0.012466, -0.0414746, 0.803809, 0.803899, 0.823945
2.00309, 0.0124728, -0.0413429, 0.803838, 0.803927, 0.823972
2.00314, 0.0124796, -0.0412092, 0.803867, 0.803956, 0.824
2.00319, 0.0124863, -0.0410734, 0.803897, 0.803986, 0.824028
2.00324, 0.0124931, -0.0409357, 0.803927, 0.804015, 0.824056
2.00329, 0.0124999, -0.0407959, 0.803958, 0.804046, 0.824085
2.00334, 0.0125066, -0.0406542, 0.803989, 0.804076, 0.824114
2.00339, 0.0125134, -0.0405104, 0.80402, 0.804107, 0.824143
2.00344, 0.0125201, -0.0403647, 0.804052, 0.804139, 0.824173
2.00349, 0.0125268, -0.040217, 0.804084, 0.804171, 0.824203
2.00354, 0.0125335, -0.0400673, 0.804118, 0.804204, 0.824234
2.00359, 0.0125402, -0.0399157, 0.804151, 0.804236, 0.824265
2.00364, 0.0125469, -0.039762, 0.804185, 0.804269, 0.824297
2.00369, 0.0125536, -0.0396064, 0.804219, 0.804303, 0.824329
2.00374, 0.0125603, -0.0394488, 0.804253, 0.804337, 0.824361
2.00379, 0.0125669, -0.0392893, 0.804288, 0.804371, 0.824393
2.00384, 0.0125736, -0.0391279, 0.804323, 0.804406, 0.824426
2.00389, 0.0125802, -0.0389645, 0.804359, 0.804441, 0.82446
2.00394, 0.0125869, -0.0387991, 0.804395, 0.804477, 0.824494
2.00399, 0.0125935, -0.0386318, 0.804432, 0.804513, 0.824528
2.00404, 0.0126001, -0.0384626, 0.804469, 0.804549, 0.824562
2.00409, 0.0126067, -0.0382915, 0.804506, 0.804586, 0.824597
2.00414, 0.0126133, -0.0381184, 0.804544, 0.804623, 0.824633
2.00419, 0.0126199, -0.0379434, 0.804582, 0.804661, 0.824668
2.00424, 0.0126265, -0.0377666, 0.804621, 0.804699, 0.824705
2.00429, 0.012633, -0.0375878, 0.80466, 0.804738, 0.824741
2.00434, 0.0126396, -0.0374071, 0.804699, 0.804776, 0.824778
2.00439, 0.0126461, -0.0372245, 0.804739, 0.804816, 0.824815
2.00444, 0.0126527, -0.03704, 0.80478, 0.804855, 0.824853
2.00449, 0.0126592, -0.0368536, 0.80482, 0.804895, 0.824891
2.00454, 0.0126657, -0.0366653, 0.804861, 0.804936, 0.824929
2.00459, 0.0126722, -0.0364752, 0.804903, 0.804977, 0.824968
2.00464, 0.0126787, -0.0362832, 0.804945, 0.805018, 0.825007
2.00469, 0.0126852, -0.0360893, 0.804987, 0.80506, 0.825047
2.00474, 0.0126917, -0.0358936, 0.80503, 0.805102, 0.825087
2.00479, 0.0126982, -0.0356959, 0.805073, 0.805144, 0.825127
2.00484, 0.0127046, -0.0354965, 0.805116, 0.805187, 0.825167
2.00489, 0.0127111, -0.0352952, 0.80516, 0.80523, 0.825209
2.00494, 0.0127175, -0.035092, 0.805204, 0.805274, 0.82525
2.00499, 0.012724, -0.034887, 0.805249, 0.805318, 0.825292
2.00504, 0.0127304, -0.0346801, 0.805294, 0.805362, 0.825334
2.00509, 0.0127368, -0.0344714, 0.805339, 0.805407, 0.825376
2.00514, 0.0127433, -0.034261, 0.805386, 0.805453, 0.82542
2.00519, 0.0127496, -0.0340486, 0.805431, 0.805498, 0.825462
2.00524, 0.012756, -0.0338345, 0.805479, 0.805544, 0.825507
2.00529, 0.0127624, -0.0336185, 0.805526, 0.80559, 0.82555
2.00534, 0.0127688, -0.0334007, 0.805573, 0.805637, 0.825595
2.00539, 0.0127752, -0.0331811, 0.805621, 0.805684, 0.82564
2.00544, 0.0127815, -0.0329597, 0.805669, 0.805732, 0.825685
2.00549, 0.0127879, -0.0327365, 0.805717, 0.805779, 0.82573
2.00554, 0.0127942, -0.0325115, 0.805766, 0.805827, 0.825776
2.00559, 0.0128005, -0.0322847, 0.805816, 0.805876, 0.825822
2.00564, 0.0128068, -0.0320562, 0.805865, 0.805925, 0.825868
2.00569, 0.0128131, -0.0318258, 0.805915, 0.805974, 0.825915
2.00574, 0.0128194, -0.0315937, 0.805966, 0.806024, 0.825962
2.00579, 0.0128257, -0.0313598, 0.806017, 0.806074, 0.82601
2.00584, 0.012832, -0.0311241, 0.806068, 0.806124, 0.826058
2.00589, 0.0128383, -0.0308867, 0.806119, 0.806175, 0.826106
2.00594, 0.0128445, -0.0306475, 0.806171, 0.806226, 0.826154
2.00599, 0.0128508, -0.0304066, 0.806223, 0.806278, 0.826203
2.00604, 0.012857, -0.0301638, 0.806276, 0.80633, 0.826253
2.00609, 0.0128633, -0.0299194, 0.806329, 0.806382, 0.826302
2.00614, 0.0128695, -0.0296732, 0.806382, 0.806435, 0.826352
2.00619, 0.0128757, -0.0294253, 0.806436, 0.806488, 0.826402
2.00624, 0.0128819, -0.0291756, 0.80649, 0.806541, 0.826453
2.00629, 0.0128881, -0.0289242, 0.806545, 0.806595, 0.826504
2.00634, 0.0128943, -0.0286711, 0.8066, 0.806649, 0.826555
2.00639, 0.0129005, -0.0284163, 0.806655, 0.806703, 0.826607
2.00644, 0.0129066, -0.0281597, 0.80671, 0.806758, 0.826659
2.00649, 0.0129128, -0.0279014, 0.806766, 0.806813, 0.826711
2.00654, 0.012919, -0.0276414, 0.806823, 0.806868, 0.826764
2.00659, 0.0129251, -0.0273798, 0.806879, 0.806924, 0.826817
2.00664, 0.0129312, -0.0271164, 0.806937, 0.80698, 0.826871
2.00669, 0.0129374, -0.0268513, 0.806994, 0.807037, 0.826924
2.00674, 0.0129435, -0.0265845, 0.807051, 0.807094, 0.826978
2.00679, 0.0129496, -0.026316, 0.80711, 0.807151, 0.827033
2.00684, 0.0129557, -0.0260459, 0.807168, 0.807209, 0.827087
2.00689, 0.0129618, -0.025774, 0.807227, 0.807267, 0.827142
2.00694, 0.0129679, -0.0255005, 0.807286, 0.807325, 0.827198
2.00699, 0.0129739, -0.0252254, 0.807345, 0.807383, 0.827253
2.00704, 0.01298, -0.0249485, 0.807405, 0.807442, 0.827309
2.00709, 0.012986, -0.02467, 0.807465, 0.807502, 0.827366
2.00714, 0.0129921, -0.0243898, 0.807526, 0.807561, 0.827422
2.00719, 0.0129981, -0.024108, 0.807587, 0.807621, 0.827479
2.00724, 0.0130042, -0.0238245, 0.807648, 0.807682, 0.827537
2.00729, 0.0130102, -0.0235394, 0.80771, 0.807742, 0.827594
2.00734, 0.0130162, -0.0232526, 0.807772, 0.807803, 0.827652
2.00739, 0.0130222, -0.0229642, 0.807834, 0.807865, 0.82771
2.00744, 0.0130282, -0.0226742, 0.807897, 0.807927, 0.82777
2.00749, 0.0130341, -0.0223824, 0.807959, 0.807988, 0.827828
2.00754, 0.0130401, -0.0220891, 0.808023, 0.808051, 0.827887
2.00759, 0.0130461, -0.0217942, 0.808087, 0.808114, 0.827947
2.00764, 0.013052, -0.0214976, 0.80815, 0.808176, 0.828007
2.00769, 0.013058, -0.0211995, 0.808215, 0.80824, 0.828067
2.00774, 0.0130639, -0.0208997, 0.80828, 0.808304, 0.828128
2.00779, 0.0130699, -0.0205983, 0.808345, 0.808368, 0.828189
2.00784, 0.0130758, -0.0202953, 0.80841, 0.808432, 0.82825
2.00789, 0.0130817, -0.0199907, 0.808476, 0.808497, 0.828311
2.00794, 0.0130876, -0.0196845, 0.808542, 0.808562, 0.828373
2.00799, 0.0130935, -0.0193767, 0.808608, 0.808627, 0.828435
2.00804, 0.0130994, -0.0190674, 0.808675, 0.808693, 0.828497
2.00809, 0.0131053, -0.0187564, 0.808742, 0.808759, 0.82856
2.00814, 0.0131111, -0.0184439, 0.808809, 0.808825, 0.828623
2.00819, 0.013117, -0.0181297, 0.808876, 0.808892, 0.828686
2.00824, 0.0131228, -0.017814, 0.808944, 0.808959, 0.82875
2.00829, 0.0131287, -0.0174968, 0.809013, 0.809026, 0.828814
2.00834, 0.0131345, -0.017178, 0.809081, 0.809094, 0.828878
2.00839, 0.0131403, -0.0168576, 0.80915, 0.809162, 0.828942
2.00844, 0.0131462, -0.0165356, 0.809219, 0.80923, 0.829007
2.00849, 0.013152, -0.0162121, 0.809289, 0.809298, 0.829072
2.00854, 0.0131578, -0.0158871, 0.809359, 0.809367, 0.829138
2.00859, 0.0131636, -0.0155605, 0.809429, 0.809436, 0.829203
2.00864, 0.0131693, -0.0152323, 0.809499, 0.809506, 0.829269
2.00869, 0.0131751, -0.0149027, 0.80957, 0.809575, 0.829336
2.00874, 0.0131809, -0.0145714, 0.809641, 0.809645, 0.829402
2.00879, 0.0131866, -0.0142387, 0.809713, 0.809716, 0.829469
2.00884, 0.0131924, -0.0139044, 0.809784, 0.809787, 0.829536
2.00889, 0.0131981, -0.0135686, 0.809856, 0.809858, 0.829604
2.00894, 0.0132038, -0.0132313, 0.809929, 0.809929, 0.829672
2.00899, 0.0132096, -0.0128925, 0.810002, 0.810001, 0.82974
2.00904, 0.0132153, -0.0125521, 0.810075, 0.810072, 0.829808
2.00909, 0.013221, -0.0122103, 0.810148, 0.810145, 0.829876
2.00914, 0.0132267, -0.0118669, 0.810221, 0.810217, 0.829945
2.00919, 0.0132323, -0.011522, 0.810295, 0.81029, 0.830015
2.00924, 0.013238, -0.0111757, 0.81037, 0.810363, 0.830084
2.00929, 0.0132437, -0.0108278, 0.810444, 0.810437, 0.830154
2.00935, 0.0132494, -0.0104785, 0.810519, 0.81051, 0.830224
2.0094, 0.013255, -0.0101277, 0.810594, 0.810584, 0.830294
2.00945, 0.0132606, -0.00977535, 0.810669, 0.810659, 0.830365
2.0095, 0.0132663, -0.00942156, 0.810745, 0.810733, 0.830436
2.00955, 0.0132719, -0.00906629, 0.810821, 0.810808, 0.830507
2.0096, 0.0132775, -0.00870955, 0.810898, 0.810884, 0.830579
2.00965, 0.0132831, -0.00835134, 0.810974, 0.810959, 0.83065
2.0097, 0.0132887, -0.00799166, 0.811051, 0.811035, 0.830722
2.00975, 0.0132943, -0.00763053, 0.811128, 0.811111, 0.830795
2.0098, 0.0132999, -0.00726794, 0.811206, 0.811187, 0.830867
2.00985, 0.0133055, -0.00690389, 0.811284, 0.811264, 0.83094
2.0099, 0.013311, -0.00653839, 0.811362, 0.811341, 0.831013
2.00995, 0.0133166, -0.00617145, 0.81144, 0.811418, 0.831087
2.01, 0.0133221, -0.00580306, 0.811519, 0.811496, 0.83116
2.01005, 0.0133277, -0.00543324, 0.811598, 0.811573, 0.831234
2.0101, 0.0133332, -0.00506198, 0.811677, 0.811652, 0.831308
2.01015, 0.0133387, -0.00468928, 0.811757, 0.81173, 0.831383
2.0102, 0.0133443, -0.00431516, 0.811836, 0.811809, 0.831458
2.01025, 0.0133498, -0.00393961, 0.811917, 0.811888, 0.831533
2.0103, 0.0133553, -0.00356265, 0.811997, 0.811967, 0.831608
2.01035, 0.0133607, -0.00318426, 0.812078, 0.812046, 0.831683
2.0104, 0.0133662, -0.00280446, 0.812159, 0.812126, 0.831759
2.01045, 0.0133717, -0.00242324, 0.81224, 0.812206, 0.831835
2.0105, 0.0133772, -0.00204062, 0.812322, 0.812287, 0.831912
2.01055, 0.0133826, -0.0016566, 0.812403, 0.812367, 0.831988
2.0106, 0.0133881, -0.00127117, 0.812485, 0.812448, 0.832065
2.01065, 0.0133935, -0.000884353, 0.812568, 0.812529, 0.832142
2.0107, 0.0133989, -0.000496138, 0.812651, 0.812611, 0.83222
2.01075, 0.0134044, -0.000106534, 0.812733, 0.812692, 0.832297
2.0108, 0.0134098, 0.000284458, 0.812817, 0.812774, 0.832375
2.01085, 0.0134152, 0.000676831, 0.8129, 0.812857, 0.832454
2.0109, 0.0134206, 0.00107059, 0.812984, 0.812939, 0.832532
2.01095, 0.013426, 0.00146572, 0.813068, 0.813022, 0.832611
2.011, 0.0134313, 0.00186222, 0.813152, 0.813105, 0.83269
2.01105, 0.0134367, 0.00226009, 0.813237, 0.813189, 0.832769
2.0111, 0.0134421, 0.00265932, 0.813322, 0.813272, 0.832848
2.01115, 0.0134474, 0.00305992, 0.813407, 0.813356, 0.832928
2.0112, 0.0134528, 0.00346188, 0.813492, 0.81344, 0.833008
2.01125, 0.0134581, 0.0038652, 0.813578, 0.813525, 0.833088
2.0113, 0.0134634, 0.00426986, 0.813664, 0.813609, 0.833169
2.01135, 0.0134688, 0.00467588, 0.813751, 0.813695, 0.83325
2.0114, 0.0134741, 0.00508323, 0.813836, 0.813779, 0.833331
2.01145, 0.0134794, 0.00549193, 0.813923, 0.813865, 0.833412
2.0115, 0.0134847, 0.00590197, 0.81401, 0.813951, 0.833493
2.01155, 0.01349, 0.00631335, 0.814098, 0.814037, 0.833575
2.0116, 0.0134952, 0.00672605, 0.814185, 0.814123, 0.833657
2.01165, 0.0135005, 0.00714009, 0.814273, 0.81421, 0.83374
2.0117, 0.0135058, 0.00755544, 0.814361, 0.814296, 0.833821
2.01175, 0.013511, 0.00797212, 0.814449, 0.814383, 0.833904
2.0118, 0.0135163, 0.00839011, 0.814538, 0.81447, 0.833987
2.01185, 0.0135215, 0.00880944, 0.814627, 0.814559, 0.834071
2.0119, 0.0135268, 0.00923006, 0.814716, 0.814646, 0.834154
2.01195, 0.013532, 0.00965199, 0.814805, 0.814734, 0.834238
2.012, 0.0135372, 0.0100752, 0.814895, 0.814823, 0.834322
2.01205, 0.0135424, 0.0104998, 0.814984, 0.81491, 0.834405
2.0121, 0.0135476, 0.0109256, 0.815075, 0.815, 0.83449
2.01215, 0.0135528, 0.0113527, 0.815165, 0.815089, 0.834575
2.0122, 0.013558, 0.0117811, 0.815256, 0.815178, 0.83466
2.01225, 0.0135631, 0.0122109, 0.815347, 0.815268, 0.834745
2.0123, 0.0135683, 0.0126419, 0.815438, 0.815357, 0.83483
2.01235, 0.0135735, 0.0130741, 0.815529, 0.815447, 0.834916
2.0124, 0.0135786, 0.0135077, 0.815621, 0.815538, 0.835001
2.01245, 0.0135837, 0.0139425, 0.815712, 0.815628, 0.835087
2.0125, 0.0135889, 0.0143786, 0.815805, 0.815719, 0.835174
2.01255, 0.013594, 0.014816, 0.815897, 0.81581, 0.83526
2.0126, 0.0135991, 0.0152546, 0.815989, 0.815901, 0.835347
2.01265, 0.0136042, 0.0156945, 0.816082, 0.815993, 0.835434
2.0127, 0.0136093, 0.0161357, 0.816175, 0.816084, 0.835521
2.01275, 0.0136144, 0.0165781, 0.816269, 0.816176, 0.835608
2.0128, 0.0136195, 0.0170217, 0.816362, 0.816268, 0.835696
2.01285, 0.0136246, 0.0174666, 0.816456, 0.816361, 0.835784
2.0129, 0.0136296, 0.0179128, 0.81655, 0.816453, 0.835872
2.01295, 0.0136347, 0.0183602, 0.816644, 0.816546, 0.83596
2.013, 0.0136397, 0.0188088, 0.816739, 0.816639, 0.836049
2.01305, 0.0136448, 0.0192587, 0.816834, 0.816733, 0.836137
2.0131, 0.0136498, 0.0197098, 0.816929, 0.816826, 0.836226
2.01315, 0.0136548, 0.0201621, 0.817024, 0.81692, 0.836316
2.0132, 0.0136599, 0.0206157, 0.817119, 0.817014, 0.836405
2.01325, 0.0136649, 0.0210704, 0.817215, 0.817109, 0.836495
2.0133, 0.0136699, 0.0215264, 0.817311, 0.817203, 0.836584
2.01335, 0.0136749, 0.0219837, 0.817407, 0.817298, 0.836675
2.0134, 0.0136798, 0.0224421, 0.817503, 0.817393, 0.836765
2.01345, 0.0136848, 0.0229017, 0.8176, 0.817488, 0.836855
2.0135, 0.0136898, 0.0233626, 0.817697, 0.817583, 0.836946
2.01355, 0.0136948, 0.0238246, 0.817794, 0.817679, 0.837037
2.0136, 0.0136997, 0.0242879, 0.817891, 0.817775, 0.837128
2.01365, 0.0137047, 0.0247523, 0.817989, 0.817871, 0.837219
2.0137, 0.0137096, 0.025218, 0.818086, 0.817967, 0.837311
2.01375, 0.0137145, 0.0256848, 0.818184, 0.818064, 0.837403
2.0138, 0.0137194, 0.0261528, 0.818282, 0.818161, 0.837495
2.01385, 0.0137243, 0.026622, 0.818381, 0.818258, 0.837587
2.0139, 0.0137292, 0.0270924, 0.818479, 0.818355, 0.837679
2.01395, 0.0137341, 0.027564, 0.818578, 0.818452, 0.837772
2.014, 0.013739, 0.0280367, 0.818677, 0.81855, 0.837865
2.01405, 0.0137439, 0.0285107, 0.818777, 0.818648, 0.837958
2.0141, 0.0137488, 0.0289857, 0.818876, 0.818746, 0.838051
2.01415, 0.0137537, 0.029462, 0.818976, 0.818844, 0.838144
2.0142, 0.0137585, 0.0299394, 0.819076, 0.818942, 0.838238
2.01425, 0.0137634, 0.030418, 0.819176, 0.819041, 0.838332
2.0143, 0.0137682, 0.0308977, 0.819276, 0.81914, 0.838426
2.01435, 0.013773, 0.0313786, 0.819377, 0.819239, 0.83852
2.0144, 0.0137779, 0.0318606, 0.819478, 0.819339, 0.838614
2.01445, 0.0137827, 0.0323438, 0.819579, 0.819438, 0.838709
2.0145, 0.0137875, 0.0328281, 0.81968, 0.819538, 0.838804
2.01455, 0.0137923, 0.0333136, 0.819781, 0.819638, 0.838899
2.0146, 0.0137971, 0.0338002, 0.819883, 0.819738, 0.838994
2.01465, 0.0138019, 0.0342879, 0.819985, 0.819839, 0.83909
2.0147, 0.0138066, 0.0347768, 0.820087, 0.819939, 0.839185
2.01475, 0.0138114, 0.0352668, 0.820189, 0.82004, 0.839281
2.0148, 0.0138162, 0.0357579, 0.820292, 0.820141, 0.839377
2.01485, 0.0138209, 0.0362502, 0.820395, 0.820242, 0.839473
2.0149, 0.0138257, 0.0367436, 0.820498, 0.820343, 0.83957
2.01495, 0.0138304, 0.0372381, 0.820601, 0.820445, 0.839666
2.015, 0.0138351, 0.0377337, 0.820704, 0.820547, 0.839763
2.01505, 0.0138398, 0.0382304, 0.820808, 0.820649, 0.83986
2.0151, 0.0138446, 0.0387282, 0.820911, 0.820751, 0.839957
2.01515, 0.0138493, 0.0392271, 0.821015, 0.820854, 0.840054
2.0152, 0.013854, 0.0397272, 0.821119, 0.820956, 0.840152
2.01525, 0.0138586, 0.0402283, 0.821224, 0.821059, 0.84025
2.0153, 0.0138633, 0.0407305, 0.821328, 0.821162, 0.840348
2.01535, 0.013868, 0.0412338, 0.821433, 0.821265, 0.840446
2.0154, 0.0138727, 0.0417382, 0.821538, 0.821369, 0.840544
2.01545, 0.0138773, 0.0422437, 0.821643, 0.821472, 0.840642
2.0155, 0.013882, 0.0427503, 0.821748, 0.821576, 0.840741
2.01555, 0.0138866, 0.0432579, 0.821854, 0.82168, 0.84084
2.0156, 0.0138913, 0.0437667, 0.82196, 0.821784, 0.840939
2.01565, 0.0138959, 0.0442765, 0.822066, 0.821889, 0.841038
2.0157, 0.0139005, 0.0447874, 0.822172, 0.821993, 0.841138
2.01575, 0.0139051, 0.0452993, 0.822278, 0.822098, 0.841237
2.0158, 0.0139097, 0.0458123, 0.822384, 0.822203, 0.841337
2.01585, 0.0139143, 0.0463264, 0.822491, 0.822308, 0.841437
2.0159, 0.0139189, 0.0468415, 0.822598, 0.822413, 0.841537
2.01595, 0.0139235, 0.0473577, 0.822705, 0.822519, 0.841637
2.016, 0.0139281, 0.047875, 0.822812, 0.822625, 0.841738
2.01605, 0.0139326, 0.0483933, 0.82292, 0.82273, 0.841839
2.0161, 0.0139372, 0.0489126, 0.823027, 0.822837, 0.841939
2.01615, 0.0139417, 0.049433, 0.823135, 0.822943, 0.84204
2.0162, 0.0139463, 0.0499545, 0.823243, 0.823049, 0.842142
2.01625, 0.0139508, 0.050477, 0.823352, 0.823156, 0.842243
2.0163, 0.0139553, 0.0510005, 0.82346, 0.823263, 0.842344
2.01635, 0.0139598, 0.051525, 0.823568, 0.82337, 0.842446
2.0164, 0.0139644, 0.0520506, 0.823677, 0.823477, 0.842548
2.01645, 0.0139689, 0.0525772, 0.823786, 0.823584, 0.84265
2.0165, 0.0139733, 0.0531048, 0.823895, 0.823692, 0.842752
2.01655, 0.0139778, 0.0536335, 0.824005, 0.823799, 0.842855
2.0166, 0.0139823, 0.0541632, 0.824114, 0.823907, 0.842957
2.01665, 0.0139868, 0.0546939, 0.824224, 0.824015, 0.84306
2.01671, 0.0139913, 0.0552255, 0.824333, 0.824124, 0.843163
2.01676, 0.0139957, 0.0557583, 0.824444, 0.824232, 0.843266
2.01681, 0.0140002, 0.056292, 0.824554, 0.824341, 0.843369
2.01686, 0.0140046, 0.0568267, 0.824664, 0.824449, 0.843473
2.01691, 0.014009, 0.0573624, 0.824775, 0.824558, 0.843576
2.01696, 0.0140135, 0.0578992, 0.824885, 0.824667, 0.84368
2.01701, 0.0140179, 0.0584369, 0.824996, 0.824777, 0.843784
2.01706, 0.0140223, 0.0589756, 0.825107, 0.824886, 0.843888
2.01711, 0.0140267, 0.0595153, 0.825218, 0.824996, 0.843992
2.01716, 0.0140311, 0.060056, 0.82533, 0.825105, 0.844096
2.01721, 0.0140355, 0.0605977, 0.825441, 0.825216, 0.844201
2.01726, 0.0140398, 0.0611403, 0.825553, 0.825326, 0.844306
2.01731, 0.0140442, 0.061684, 0.825665, 0.825436, 0.844411
2.01736, 0.0140486, 0.0622286, 0.825777, 0.825546, 0.844516
2.01741, 0.0140529, 0.0627742, 0.82589, 0.825657, 0.844621
2.01746, 0.0140573, 0.0633207, 0.826002, 0.825768, 0.844726
2.01751, 0.0140616, 0.0638683, 0.826115, 0.825879, 0.844832
2.01756, 0.014066, 0.0644167, 0.826227, 0.82599, 0.844937
2.01761, 0.0140703, 0.0649662, 0.82634, 0.826101, 0.845043
2.01766, 0.0140746, 0.0655166, 0.826453, 0.826213, 0.845149
2.01771, 0.0140789, 0.066068, 0.826567, 0.826324, 0.845255
2.01776, 0.0140832, 0.0666204, 0.826681, 0.826437, 0.845362
2.01781, 0.0140875, 0.0671736, 0.826794, 0.826548, 0.845468
2.01786, 0.0140918, 0.0677278, 0.826907, 0.82666, 0.845574
2.01791, 0.0140961, 0.0682829, 0.827021, 0.826772, 0.845681
2.01796, 0.0141004, 0.0688391, 0.827136, 0.826885, 0.845788
2.01801, 0.0141046, 0.0693961, 0.82725, 0.826997, 0.845895
2.01806, 0.0141089, 0.0699541, 0.827364, 0.82711, 0.846002
2.01811, 0.0141131, 0.070513, 0.827479, 0.827223, 0.84611
2.01816, 0.0141174, 0.0710729, 0.827593, 0.827336, 0.846217
2.01821, 0.0141216, 0.0716336, 0.827708, 0.827449, 0.846325
2.01826, 0.0141258, 0.0721954, 0.827823, 0.827563, 0.846432
2.01831, 0.0141301, 0.072758, 0.827938, 0.827676, 0.84654
2.01836, 0.0141343, 0.0733215, 0.828054, 0.82779, 0.846648
2.01841, 0.0141385, 0.073886, 0.828169, 0.827903, 0.846757
2.01846, 0.0141427, 0.0744514, 0.828285, 0.828017, 0.846865
2.01851, 0.0141469, 0.0750177, 0.828401, 0.828132, 0.846973
2.01856, 0.0141511, 0.0755849, 0.828517, 0.828246, 0.847082
2.01861, 0.0141552, 0.076153, 0.828633, 0.82836, 0.847191
2.01866, 0.0141594, 0.076722, 0.828749, 0.828475, 0.8473
2.01871, 0.0141636, 0.0772919, 0.828865, 0.828589, 0.847409
2.01876, 0.0141677, 0.0778627, 0.828982, 0.828704, 0.847518
2.01881, 0.0141719, 0.0784344, 0.829099, 0.828819, 0.847627
2.01886, 0.014176, 0.079007, 0.829215, 0.828935, 0.847737
2.01891, 0.0141801, 0.0795805, 0.829332, 0.82905, 0.847846
2.01896, 0.0141842, 0.0801549, 0.82945, 0.829165, 0.847956
2.01901, 0.0141884, 0.0807302, 0.829567, 0.829281, 0.848066
2.01906, 0.0141925, 0.0813063, 0.829684, 0.829397, 0.848176
2.01911, 0.0141966, 0.0818833, 0.829802, 0.829512, 0.848286
2.01916, 0.0142007, 0.0824613, 0.82992, 0.829629, 0.848397
2.01921, 0.0142048, 0.08304, 0.830038, 0.829745, 0.848507
2.01926, 0.0142088, 0.0836196, 0.830155, 0.829861, 0.848618
2.01931, 0.0142129, 0.0842003, 0.830274, 0.829978, 0.848729
2.01936, 0.014217, 0.0847816, 0.830392, 0.830095, 0.84884
2.01941, 0.014221, 0.0853638, 0.83051, 0.830211, 0.84895
2.01946, 0.0142251, 0.085947, 0.83063, 0.830328, 0.849062
2.01951, 0.0142291, 0.0865309, 0.830748, 0.830445, 0.849172
2.01956, 0.0142332, 0.0871158, 0.830867, 0.830562, 0.849284
2.01961, 0.0142372, 0.0877013, 0.830986, 0.830679, 0.849395
2.01966, 0.0142412, 0.0882878, 0.831105, 0.830796, 0.849507
2.01971, 0.0142452, 0.0888753, 0.831225, 0.830914, 0.849619
2.01976, 0.0142492, 0.0894634, 0.831343, 0.831032, 0.84973
2.01981, 0.0142532, 0.0900526, 0.831464, 0.83115, 0.849843
2.01986, 0.0142572, 0.0906425, 0.831583, 0.831268, 0.849955
2.01991, 0.0142612, 0.0912332, 0.831703, 0.831386, 0.850067
2.01996, 0.0142652, 0.0918247, 0.831823, 0.831504, 0.85018
2.02001, 0.0142691, 0.0924172, 0.831943, 0.831622, 0.850292
2.02006, 0.0142731, 0.0930104, 0.832063, 0.831741, 0.850405
2.02011, 0.014277, 0.0936043, 0.832183, 0.831859, 0.850517
2.02016, 0.014281, 0.0941993, 0.832304, 0.831978, 0.850631
2.02021, 0.0142849, 0.094795, 0.832425, 0.832097, 0.850744
2.02026, 0.0142889, 0.0953915, 0.832545, 0.832216, 0.850857
2.02031, 0.0142928, 0.0959888, 0.832666, 0.832335, 0.85097
2.02036, 0.0142967, 0.0965868, 0.832787, 0.832454, 0.851083
2.02041, 0.0143006, 0.0971859, 0.832908, 0.832574, 0.851197
2.02046, 0.0143045, 0.0977856, 0.83303, 0.832693, 0.85131
2.02051, 0.0143084, 0.0983862, 0.833151, 0.832813, 0.851424
2.02056, 0.0143123, 0.0989876, 0.833273, 0.832933, 0.851538
2.02061, 0.0143162, 0.0995897, 0.833394, 0.833052, 0.851652
2.02066, 0.0143201, 0.100193, 0.833516, 0.833172, 0.851766
2.02071, 0.0143239, 0.100796, 0.833638, 0.833293, 0.85188
2.02076, 0.0143278, 0.101401, 0.83376, 0.833413, 0.851995
2.02081, 0.0143316, 0.102006, 0.833882, 0.833533, 0.852109
2.02086, 0.0143355, 0.102612, 0.834004, 0.833654, 0.852224
2.02091, 0.0143393, 0.103219, 0.834126, 0.833774, 0.852338
2.02096, 0.0143431, 0.103827, 0.834249, 0.833895, 0.852453
2.02101, 0.014347, 0.104435, 0.834372, 0.834016, 0.852568
2.02106, 0.0143508, 0.105045, 0.834494, 0.834137, 0.852683
2.02111, 0.0143546, 0.105655, 0.834617, 0.834258, 0.852798
2.02116, 0.0143584, 0.106265, 0.83474, 0.834379, 0.852913
2.02121, 0.0143622, 0.106877, 0.834863, 0.8345, 0.853028
2.02126, 0.014366, 0.107489, 0.834986, 0.834622, 0.853144
2.02131, 0.0143697, 0.108102, 0.83511, 0.834743, 0.85326
2.02136, 0.0143735, 0.108716, 0.835233, 0.834865, 0.853375
2.02141, 0.0143773, 0.109331, 0.835357, 0.834987, 0.853491
2.02146, 0.014381, 0.109946, 0.83548, 0.835108, 0.853607
2.02151, 0.0143848, 0.110562, 0.835604, 0.83523, 0.853723
2.02156, 0.0143885, 0.111179, 0.835728, 0.835352, 0.853839
