Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eXAC2.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.4037,0.40000004,0.0,1.4314197,1.0,0.99199355,1.0,0.9959842
1e-10,34.4037,0.40000004,-2.9495076e-19,1.4314197,1.0,0.99199355,1.0,0.9959842
0.002,34.4037,0.40000004,-5.8984957e-12,1.4314197,1.0,0.99199355,1.0,0.9959842
0.004,34.4037,0.40000004,-1.179498e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.006,34.4037,0.40000004,-1.7687588e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.008,34.4037,0.40000004,-2.3576186e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.01,34.4037,0.40000004,-2.9456434e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.012,34.4037,0.40000004,-3.5329125e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.014,34.4037,0.40000004,-4.119457e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.016,34.4037,0.40000004,-4.7052764e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.018,34.4037,0.40000004,-5.2891472e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.02,34.4037,0.40000004,-5.871447e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.022,34.4037,0.40000004,-6.4524046e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.024,34.4037,0.40000004,-7.032021e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.026,34.4037,0.40000004,-7.610296e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.028,34.4037,0.40000004,-8.187229e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.03,34.4037,0.40000004,-8.76282e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.032,34.4037,0.40000004,-9.337071e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.034,34.4037,0.40000004,-9.907028e-11,1.4314197,1.0,0.99199355,1.0,0.9959842
0.036,34.4037,0.40000004,-1.04729336e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.038,34.4037,0.40000004,-1.10364114e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.04,34.4037,0.40000004,-1.1597462e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.042,34.4037,0.40000004,-1.2156084e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.044,34.4037,0.40000004,-1.271228e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.046,34.4037,0.40000004,-1.3266048e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.048,34.4037,0.40000004,-1.3817388e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.05,34.4037,0.40000004,-1.4366301e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.052,34.4037,0.40000004,-1.4912786e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.054,34.4037,0.40000004,-1.5456843e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.056,34.4037,0.40000004,-1.5998473e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.058,34.4037,0.40000004,-1.6537675e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.06,34.4037,0.40000004,-1.707445e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.062,34.4037,0.40000004,-1.7608798e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.064,34.4037,0.40000004,-1.8140717e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.066,34.4037,0.40000004,-1.866709e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.068,34.4037,0.40000004,-1.9179774e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.07,34.4037,0.40000004,-1.9688419e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.072,34.4037,0.40000004,-2.0193026e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.074,34.4037,0.40000004,-2.0693594e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.076,34.4037,0.40000004,-2.1190122e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.078,34.4037,0.40000004,-2.1682613e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.08,34.4037,0.40000004,-2.2171064e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.082,34.4037,0.40000004,-2.2655476e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.084,34.4037,0.40000004,-2.313585e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.086,34.4037,0.40000004,-2.3612184e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.088,34.4037,0.40000004,-2.4084482e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.09,34.4037,0.40000004,-2.4552738e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.092,34.4037,0.4,-2.5016955e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.094,34.4037,0.4,-2.5477134e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.096,34.4037,0.4,-2.5933275e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.098,34.4037,0.4,-2.6385377e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.1,34.4037,0.4,-2.683344e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.102,34.4037,0.4,-2.7277466e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.104,34.4037,0.4,-2.771745e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.106,34.4037,0.4,-2.8153396e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.108,34.4037,0.4,-2.8585304e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.11,34.4037,0.4,-2.9013175e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.112,34.4037,0.4,-2.9437003e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.114,34.4037,0.4,-2.9856795e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.116,34.4037,0.4,-3.0272548e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.118,34.4037,0.4,-3.068426e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.12,34.4037,0.4,-3.1091937e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.122,34.4037,0.4,-3.1495573e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.124,34.4037,0.4,-3.189517e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.126,34.4037,0.4,-3.2290728e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.128,34.4037,0.4,-3.2682249e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.13,34.4037,0.4,-3.3069728e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.132,34.4037,0.4,-3.3443842e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.134,34.4037,0.4,-3.38023e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.136,34.4037,0.4,-3.4155512e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.138,34.4037,0.4,-3.4503475e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.14,34.4037,0.4,-3.4846195e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.142,34.4037,0.4,-3.5183667e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.144,34.4037,0.4,-3.5515893e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.146,34.4037,0.4,-3.5842873e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.148,34.4037,0.4,-3.6164607e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.15,34.4037,0.4,-3.6481096e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.152,34.4037,0.4,-3.679234e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.154,34.4037,0.4,-3.7098336e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.156,34.4037,0.4,-3.7399084e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.158,34.4037,0.4,-3.769459e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.16,34.4037,0.4,-3.7984846e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.162,34.4037,0.4,-3.8269857e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.164,34.4037,0.4,-3.8549622e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.166,34.4037,0.4,-3.882414e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.168,34.4037,0.4,-3.9093415e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.17,34.4037,0.4,-3.9357442e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.172,34.4037,0.4,-3.9616221e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.174,34.4037,0.4,-3.9869757e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.176,34.4037,0.4,-4.0118045e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.178,34.4037,0.4,-4.0361087e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.18,34.4037,0.4,-4.0598883e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.182,34.4037,0.4,-4.0831433e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.184,34.4037,0.4,-4.1058737e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.186,34.4037,0.4,-4.1280795e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.188,34.4037,0.4,-4.1497605e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.19,34.4037,0.4,-4.1709172e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.192,34.4037,0.4,-4.191549e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.194,34.4037,0.4,-4.2116563e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.196,34.4037,0.4,-4.2312392e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.198,34.4037,0.4,-4.2502973e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.2,34.4037,0.4,-4.2688306e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.202,34.4037,0.4,-4.2868395e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.204,34.4037,0.4,-4.3043238e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.206,34.4037,0.4,-4.3212833e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.208,34.4037,0.4,-4.3377185e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.21,34.4037,0.4,-4.3536288e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.212,34.4037,0.4,-4.3690146e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.214,34.4037,0.4,-4.3838758e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.216,34.4037,0.4,-4.3982123e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.218,34.4037,0.4,-4.4120244e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.22,34.4037,0.4,-4.4253115e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.222,34.4037,0.4,-4.4380744e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.224,34.4037,0.4,-4.4503123e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.226,34.4037,0.4,-4.462026e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.228,34.4037,0.4,-4.4732149e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.23,34.4037,0.4,-4.483879e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.232,34.4037,0.4,-4.4940188e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.234,34.4037,0.4,-4.5036339e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.236,34.4037,0.4,-4.512724e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.238,34.4037,0.4,-4.52129e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.24,34.4037,0.4,-4.529331e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.242,34.4037,0.4,-4.5368478e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.244,34.4037,0.4,-4.5438397e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.246,34.4037,0.4,-4.550307e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.248,34.4037,0.4,-4.5562498e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.25,34.4037,0.4,-4.561668e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.252,34.4037,0.4,-4.5665616e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.254,34.403698,0.4,-4.5709303e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.256,34.403698,0.4,-4.5747747e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.258,34.403698,0.4,-4.5780943e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.26,34.403698,0.4,-4.5808893e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.262,34.403698,0.4,-4.5831597e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.264,34.403698,0.4,-4.564086e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.266,34.403698,0.4,-4.543403e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.268,34.403698,0.4,-4.5227197e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.27,34.403698,0.4,-4.5020362e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.272,34.403698,0.4,-4.481353e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.274,34.403698,0.4,-4.4606696e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.276,34.403698,0.4,-4.4399864e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.278,34.403698,0.4,-4.4193033e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.28,34.403698,0.4,-4.3986198e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.282,34.403698,0.4,-4.3779366e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.284,34.403698,0.4,-4.3572532e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.286,34.403698,0.4,-4.33657e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.288,34.403698,0.4,-4.3158868e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.29,34.403698,0.4,-4.2952034e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.292,34.403698,0.4,-4.2745202e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.294,34.403698,0.4,-4.2538367e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.296,34.403698,0.4,-4.2331535e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.298,34.403698,0.4,-4.2124704e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.3,34.403698,0.4,-4.191787e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.302,34.403698,0.4,-4.1711037e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.304,34.403698,0.4,-4.1504203e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.306,34.403698,0.4,-4.129737e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.308,34.403698,0.4,-4.109054e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.31,34.403698,0.4,-4.0883705e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.312,34.403698,0.4,-4.0676873e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.314,34.403698,0.4,-4.0470038e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.316,34.403698,0.4,-4.0263207e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.318,34.403698,0.4,-4.0056375e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.32,34.403698,0.4,-3.984954e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.322,34.403698,0.4,-3.9642709e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.324,34.403698,0.4,-3.9435874e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.326,34.403698,0.4,-3.9229042e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.328,34.403698,0.4,-3.902221e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.33,34.403698,0.4,-3.8815376e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.332,34.403698,0.4,-3.8608544e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.334,34.403698,0.4,-3.840171e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.336,34.403698,0.4,-3.8194878e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.338,34.403698,0.4,-3.7988046e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.34,34.403698,0.4,-3.7781211e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.342,34.403698,0.4,-3.757438e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.344,34.403698,0.4,-3.7367545e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.346,34.403698,0.4,-3.7160713e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.348,34.403698,0.4,-3.6953882e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.35,34.403698,0.4,-3.6747047e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.352,34.403698,0.4,-3.6540215e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.354,34.403698,0.4,-3.633338e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.356,34.403698,0.4,-3.612655e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.358,34.403698,0.4,-3.5919717e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.36,34.403698,0.4,-3.5712883e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.362,34.403698,0.4,-3.550605e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.364,34.403698,0.4,-3.5299216e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.366,34.403698,0.4,-3.5092385e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.368,34.403698,0.4,-3.4885553e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.37,34.403698,0.4,-3.4678718e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.372,34.403698,0.4,-3.4471886e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.374,34.403698,0.4,-3.4265052e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.376,34.403698,0.4,-3.405822e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.378,34.403698,0.4,-3.3851388e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.38,34.403698,0.4,-3.3644554e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.382,34.403698,0.4,-3.3437722e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.384,34.403698,0.4,-3.3230887e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.386,34.403698,0.4,-3.3024056e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.388,34.403698,0.4,-3.2817224e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.39,34.403698,0.4,-3.261039e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.392,34.403698,0.4,-3.2403558e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.394,34.403698,0.4,-3.2196723e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.396,34.403698,0.4,-3.198989e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.398,34.403698,0.4,-3.178306e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.4,34.403698,0.4,-3.1576225e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.402,34.403698,0.4,-3.1369393e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.404,34.403698,0.4,-3.116256e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.406,34.403698,0.4,-3.0955727e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.408,34.403698,0.4,-3.0748895e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.41,34.403698,0.4,-3.054206e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.412,34.403698,0.4,-3.033523e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.414,34.403698,0.4,-3.0128394e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.416,34.403698,0.4,-2.9921562e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.418,34.403698,0.4,-2.971473e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.42,34.403698,0.4,-2.9507896e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.422,34.403698,0.4,-2.9301064e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.424,34.403698,0.4,-2.909423e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.426,34.403698,0.4,-2.8887398e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.428,34.403698,0.4,-2.8680566e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.43,34.403698,0.4,-2.8473732e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.432,34.403698,0.4,-2.82669e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.434,34.403698,0.4,-2.8060065e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.436,34.403698,0.4,-2.7853234e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.438,34.403698,0.4,-2.7646402e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.44,34.403698,0.4,-2.7439567e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.442,34.403698,0.4,-2.7232736e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.444,34.403698,0.4,-2.70259e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.446,34.403698,0.4,-2.681907e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.448,34.403698,0.4,-2.6612237e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.45,34.403698,0.4,-2.6405403e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.452,34.403698,0.4,-2.619857e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.454,34.403698,0.4,-2.5991737e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.456,34.403698,0.4,-2.5784905e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.458,34.403698,0.4,-2.5578073e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.46,34.403698,0.4,-2.5371238e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.462,34.403698,0.4,-2.5164407e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.464,34.403698,0.4,-2.4957572e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.466,34.403698,0.4,-2.475074e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.468,34.403698,0.4,-2.4543909e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.47,34.403698,0.4,-2.4337074e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.472,34.403698,0.4,-2.4130242e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.474,34.403698,0.4,-2.3923408e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.476,34.403698,0.4,-2.3716576e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.478,34.403698,0.4,-2.3509744e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.48,34.403698,0.4,-2.330291e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.482,34.403698,0.4,-2.3096078e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.484,34.403698,0.4,-2.2889245e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.486,34.403698,0.4,-2.2682412e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.488,34.403698,0.4,-2.2475578e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.49,34.403698,0.4,-2.2268745e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.492,34.403698,0.4,-2.2061913e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.494,34.403698,0.4,-2.185508e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.496,34.403698,0.4,-2.1648247e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.498,34.403698,0.4,-2.1441414e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.5,34.403698,0.4,-2.1234581e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.502,34.403698,0.4,-2.1027749e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.504,34.403698,0.4,-2.0820916e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.506,34.403698,0.4,-2.0614083e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.508,34.403698,0.4,-2.040725e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.51,34.403698,0.4,-2.0200418e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.512,34.403698,0.4,-1.9993585e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.514,34.403698,0.4,-1.9786751e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.516,34.403698,0.4,-1.9579918e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.518,34.403698,0.4,-1.9373085e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.52,34.403698,0.4,-1.9166253e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.522,34.403698,0.4,-1.895942e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.524,34.403698,0.4,-1.8752587e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.526,34.403698,0.4,-1.8662259e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.528,34.403698,0.4,-1.8591369e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.53,34.403698,0.4,-1.8520478e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.532,34.403698,0.4,-1.8449588e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.534,34.403698,0.4,-1.8378699e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.536,34.403698,0.4,-1.8307808e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.538,34.403698,0.4,-1.8236918e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.54,34.403698,0.4,-1.8166027e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.542,34.403698,0.4,-1.8095137e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.544,34.403698,0.4,-1.8024247e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.546,34.403698,0.4,-1.7953357e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.548,34.403698,0.4,-1.7882466e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.55,34.403698,0.4,-1.7811576e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.552,34.403698,0.4,-1.7740687e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.554,34.403698,0.4,-1.7669796e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.556,34.403698,0.4,-1.7598906e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.558,34.403698,0.4,-1.7528015e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.56,34.403698,0.4,-1.7457126e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.562,34.403698,0.4,-1.7386236e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
