Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.0,12.590498,0.7801881,0.0014964014,8.41,1.5874407,1.3396766,1.2317663,1.285716
2.0,12.590498,0.20654316,0.0014964014,7.577694,1.0980967,0.357144,0.34329486,1e-10
2.002,12.645237,0.20586598,0.0015446991,7.5378866,1.0923187,0.35559633,0.34290475,1e-10
2.004,12.701719,0.20524514,0.0015931512,7.499787,1.0867946,0.35411587,0.3425313,1e-10
2.006,12.759953,0.2046768,0.0016417373,7.463276,1.0815066,0.3526978,0.34217328,1e-10
2.008,12.819935,0.2041607,0.0016904555,7.428351,1.0764531,0.35134175,0.34183067,1e-10
2.01,12.881678,0.20369273,0.0017392836,7.3948817,1.0716146,0.35004255,0.3415021,1e-10
2.012,12.945176,0.20327364,0.0017882255,7.362899,1.0669947,0.3488011,0.34118786,1e-10
2.014,13.01044,0.20289864,0.0018372547,7.3322463,1.0625702,0.34761134,0.34088638,1e-10
2.016,13.077469,0.20256814,0.0018863737,7.302944,1.0583433,0.34647375,0.34059778,1e-10
2.018,13.146269,0.20227832,0.0019355605,7.274864,1.0542953,0.34538338,0.34032086,1e-10
2.02,13.216838,0.20202905,0.0019848146,7.2480073,1.0504255,0.3443401,0.34005556,1e-10
2.022,13.289181,0.20181845,0.002034125,7.2223115,1.0467248,0.34334135,0.33980122,1e-10
2.024,13.363297,0.20164448,0.0020834797,7.19771,1.0431828,0.34238458,0.33955723,1e-10
2.026,13.439191,0.20150608,0.0021328726,7.1741686,1.0397947,0.34146827,0.3393232,1e-10
2.028,13.516862,0.20140176,0.002182295,7.1516376,1.0365528,0.34059057,0.33909866,1e-10
2.03,13.596311,0.20132992,0.0022317371,7.1300635,1.033449,0.33974925,0.33888304,1e-10
2.032,13.677539,0.20128904,0.0022811897,7.109395,1.0304761,0.33894235,0.33867586,1e-10
2.034,13.760547,0.20127764,0.0023306443,7.0895824,1.0276265,0.33816788,0.3384766,1e-10
2.036,13.845338,0.2012942,0.0023800915,7.0705748,1.0248927,0.33742386,0.3382848,1e-10
2.038,13.931906,0.20133848,0.0024295289,7.052361,1.022273,0.33670983,0.3381003,1e-10
2.04,14.02025,0.20140989,0.0024789516,7.03492,1.0197642,0.3360249,0.3379229,1e-10
2.042,14.110372,0.20150658,0.0025283492,7.018189,1.0173571,0.33536667,0.33775198,1e-10
2.044,14.202273,0.20162734,0.002577714,7.002127,1.0150458,0.33473355,0.33758718,1e-10
2.046,14.295952,0.201771,0.0026270386,6.986692,1.0128242,0.33412388,0.337428,1e-10
2.048,14.391407,0.20193678,0.002676318,6.971857,1.0106883,0.33353665,0.33727428,1e-10
2.05,14.488629,0.20212565,0.0027255546,6.957651,1.0086423,0.33297288,0.3371262,1e-10
2.052,14.587625,0.20233536,0.0027747361,6.943998,1.006675,0.33242968,0.33698303,1e-10
2.054,14.688389,0.20256492,0.0028238564,6.9308634,1.0047816,0.33190572,0.3368445,1e-10
2.056,14.790923,0.2028134,0.002872909,6.9182143,1.0029573,0.33139974,0.3367102,1e-10
2.058,14.895227,0.20307983,0.0029218874,6.9060163,1.0011973,0.3309104,0.3365799,1e-10
2.06,15.0012865,0.2033657,0.0029707975,6.894315,0.99950784,0.33043945,0.33645394,1e-10
2.062,15.109106,0.20366958,0.0030196302,6.883062,0.997882,0.32998496,0.33633187,1e-10
2.064,15.218681,0.20399033,0.0030683787,6.8722177,0.99631417,0.32954547,0.33621332,1e-10
2.066,15.330013,0.20432721,0.003117038,6.861756,0.9948006,0.32911998,0.33609802,1e-10
2.068,15.443097,0.20467952,0.003165603,6.851651,0.99333763,0.3287075,0.33598572,1e-10
2.07,15.557928,0.20504747,0.0032140727,6.8419085,0.99192595,0.32830817,0.33587646,1e-10
2.072,15.674498,0.20543149,0.0032624477,6.832539,0.99056715,0.32792243,0.33577037,1e-10
2.074,15.792808,0.20583011,0.003310719,6.8234935,0.9892541,0.3275484,0.33566692,1e-10
2.076,15.912855,0.2062428,0.003358883,6.8147526,0.9879841,0.32718536,0.33556598,1e-10
2.078,16.034637,0.20666903,0.0034069356,6.806297,0.9867545,0.32683256,0.3354673,1e-10
2.08,16.15815,0.20710832,0.0034548724,6.798109,0.98556274,0.32648933,0.33537078,1e-10
2.082,16.283379,0.20756178,0.0035026972,6.7902246,0.98441374,0.32615697,0.33527666,1e-10
2.084,16.41033,0.20802805,0.003550402,6.782597,0.983301,0.3258337,0.33518454,1e-10
2.086,16.538998,0.20850672,0.0035979832,6.7752113,0.9822223,0.32551903,0.33509427,1e-10
2.088,16.669376,0.20899738,0.0036454373,6.768052,0.98117566,0.3252123,0.33500567,1e-10
2.09,16.801462,0.20949961,0.0036927608,6.761105,0.98015887,0.324913,0.33491865,1e-10
2.092,16.93525,0.21001357,0.003739953,6.7543745,0.9791725,0.32462123,0.3348332,1e-10
2.094,17.070732,0.210539,0.003787011,6.747851,0.9782154,0.32433668,0.33474925,1e-10
2.096,17.207909,0.21107544,0.003833931,6.7415185,0.97728515,0.3240587,0.3346666,1e-10
2.098,17.346771,0.21162267,0.0038807103,6.7353683,0.9763805,0.323787,0.3345852,1e-10
2.1,17.487316,0.21218042,0.003927347,6.729392,0.9755004,0.3235212,0.33450493,1e-10
2.102,17.629538,0.2127485,0.003973837,6.7235813,0.9746435,0.323261,0.33442575,1e-10
2.104,17.77343,0.21332666,0.0040201796,6.7179294,0.97380894,0.32300612,0.33434755,1e-10
2.106,17.91899,0.21391474,0.0040663714,6.7124286,0.9729957,0.3227563,0.33427024,1e-10
2.108,18.066208,0.21451253,0.00411241,6.707073,0.9722028,0.32251126,0.3341938,1e-10
2.11,18.215082,0.2151199,0.004158294,6.7018576,0.9714295,0.32227084,0.33411813,1e-10
2.112,18.365604,0.21573667,0.00420402,6.6967764,0.9706752,0.32203478,0.33404317,1e-10
2.114,18.51777,0.21636234,0.004249586,6.691813,0.9699373,0.3218025,0.3339688,1e-10
2.116,18.671576,0.21699685,0.0042949887,6.6869664,0.96921587,0.32157388,0.33389497,1e-10
2.118,18.827011,0.21764007,0.004340227,6.682231,0.96851,0.32134876,0.3338216,1e-10
2.12,18.984076,0.2182918,0.0043852986,6.677602,0.967819,0.3211269,0.33374867,1e-10
2.122,19.142757,0.21895188,0.0044302014,6.673073,0.9671421,0.32090813,0.3336761,1e-10
2.124,19.303055,0.21962017,0.0044749333,6.66864,0.96647865,0.32069224,0.33360386,1e-10
2.126,19.464958,0.22029647,0.004519492,6.6642985,0.965828,0.32047904,0.33353186,1e-10
2.128,19.628464,0.22098067,0.0045638755,6.660044,0.9651895,0.32026836,0.3334601,1e-10
2.13,19.793566,0.22167264,0.0046080826,6.655873,0.9645627,0.32006004,0.33338848,1e-10
2.132,19.960255,0.2223722,0.004652111,6.6517806,0.96394694,0.31985393,0.33331698,1e-10
2.134,20.128527,0.2230793,0.0046959585,6.647765,0.96334195,0.31964996,0.33324558,1e-10
2.136,20.298372,0.22379386,0.0047396244,6.6438255,0.9627475,0.31944802,0.33317423,1e-10
2.138,20.46979,0.22451575,0.0047831065,6.6399574,0.9621631,0.319248,0.3331029,1e-10
2.14,20.642767,0.22524486,0.0048264028,6.6361585,0.9615884,0.31904978,0.3330316,1e-10
2.142,20.817299,0.22598113,0.0048695123,6.632427,0.96102315,0.3188533,0.33296022,1e-10
2.144,20.993378,0.22672448,0.004912433,6.6287622,0.9604671,0.31865847,0.3328888,1e-10
2.146,21.170998,0.22747482,0.0049551637,6.625162,0.9599201,0.31846523,0.33281735,1e-10
2.148,21.350153,0.22823213,0.004997703,6.621626,0.95938206,0.3182736,0.33274576,1e-10
2.15,21.530834,0.22899637,0.005040049,6.6181536,0.9588529,0.31808347,0.33267406,1e-10
2.15,21.530834,1.0937848,0.005040049,8.41,1.4059498,1.2252584,1.1538761,1.1894027
2.152,21.709133,1.1003796,0.004865282,8.41,1.4118592,1.2287078,1.1561502,1.1922624
2.154,21.8811,1.1066918,0.0046889335,8.41,1.4175208,1.2320129,1.1583292,1.1950024
2.156,22.046652,1.112724,0.004511114,8.41,1.4229518,1.2351842,1.1604201,1.1976316
2.158,22.205782,1.1184686,0.0043318323,8.41,1.428153,1.2382221,1.1624233,1.2001504
2.16,22.3584,1.1239305,0.004151219,8.41,1.4331431,1.2411382,1.1643465,1.2025682
2.162,22.504526,1.1291001,0.00396925,8.41,1.4379183,1.2439301,1.166188,1.2048833
2.164,22.644049,1.133985,0.0037860908,8.41,1.4425007,1.2466112,1.1679572,1.2071071
2.166,22.776985,1.1385778,0.0036017261,8.41,1.4468881,1.2491804,1.169653,1.2092382
2.168,22.903246,1.1428843,0.0034163054,8.41,1.4510984,1.2516485,1.1712829,1.211286
2.17,23.022831,1.1468992,0.0032298313,8.41,1.4551321,1.2540157,1.1728469,1.2132505
2.172,23.135704,1.1506237,0.003042393,8.41,1.4589982,1.2562876,1.174349,1.2151365
2.174,23.241821,1.154059,0.0028540795,8.41,1.4627062,1.25847,1.1757928,1.2169489
2.176,23.341162,1.1572044,0.0026649393,8.41,1.4662614,1.2605661,1.1771806,1.2186902
2.178,23.433691,1.16006,0.002475038,8.41,1.4696705,1.26258,1.1785153,1.220364
2.18,23.51939,1.1626278,0.0022844695,8.41,1.4729419,1.2645166,1.1798,1.2219743
2.182,23.598225,1.1649089,0.0020933133,8.41,1.4760827,1.2663804,1.1810378,1.2235248
2.184,23.670172,1.1669047,0.0019016338,8.41,1.4791001,1.2681756,1.1822315,1.2250192
2.186,23.735193,1.168617,0.0017095048,8.41,1.4820013,1.2699068,1.1833841,1.2264612
2.188,23.793316,1.1700445,0.0015169958,8.41,1.4847881,1.2715746,1.1844962,1.2278514
2.19,23.844543,1.1711873,0.0013241776,8.41,1.4874635,1.2731811,1.185569,1.2291915
2.192,23.888836,1.1720483,0.0011311253,8.41,1.4900364,1.2747316,1.1866063,1.2304859
2.194,23.926176,1.1726295,0.00093791133,8.41,1.4925127,1.2762297,1.1876101,1.2317376
2.196,23.956545,1.1729326,0.0007446087,8.41,1.4948982,1.2776788,1.188583,1.2329495
2.198,23.97993,1.1729598,0.0005512901,8.41,1.4971988,1.2790824,1.1895273,1.2341243
2.2,23.996414,1.1727084,0.0003580069,8.41,1.4994105,1.280438,1.190441,1.2352602
2.202,24.005968,1.1721816,0.00016483538,8.41,1.5015407,1.28175,1.1913276,1.2363608
2.204,24.008564,1.171382,-2.8149901e-05,8.41,1.5035961,1.2830225,1.1921892,1.2374294
2.206,24.004196,1.1703118,-0.0002208785,8.41,1.5055816,1.2842582,1.1930281,1.2384683
2.208,23.99286,1.1689731,-0.00041327995,8.41,1.507502,1.2854601,1.1938459,1.2394798
2.21,23.974556,1.1673678,-0.0006052847,8.41,1.5093616,1.2866305,1.1946442,1.2404662
2.212,23.949467,1.1654916,-0.0007968558,8.41,1.5111493,1.2877629,1.1954187,1.2414217
2.214,23.917486,1.1633503,-0.0009879051,8.41,1.5128782,1.2888649,1.1961746,1.2423527
2.216,23.878622,1.160946,-0.0011783645,8.41,1.5145521,1.2899388,1.196913,1.2432612
2.218,23.832884,1.1582806,-0.0013681662,8.41,1.5161746,1.2909865,1.1976355,1.2441489
2.22,23.780283,1.1553562,-0.001557242,8.41,1.5177492,1.2920102,1.1983434,1.2450172
2.222,23.72087,1.152174,-0.0017455323,8.41,1.5192766,1.29301,1.1990367,1.2458664
2.224,23.654789,1.1487336,-0.0019329938,8.41,1.5207511,1.2939826,1.1997131,1.2466937
2.226,23.581972,1.1450388,-0.0021195437,8.41,1.5221819,1.2949331,1.2003762,1.2475035
2.228,23.50244,1.1410917,-0.0023051167,8.41,1.5235716,1.2958632,1.2010268,1.2482969
2.23,23.416216,1.1368942,-0.0024896474,8.41,1.5249228,1.2967743,1.2016658,1.249075
2.232,23.323322,1.1324483,-0.0026730704,8.41,1.5262382,1.2976676,1.2022942,1.2498392
2.234,23.223866,1.1277559,-0.0028553377,8.41,1.5275161,1.2985424,1.2029113,1.2505883
2.236,23.117939,1.1228188,-0.0030363968,8.41,1.5287555,1.2993976,1.2035162,1.2513219
2.238,23.005507,1.1176394,-0.003216172,8.41,1.5299622,1.3002365,1.2041113,1.2520424
2.24,22.88661,1.1122199,-0.003394601,8.41,1.5311377,1.3010601,1.204697,1.2527506
2.242,22.761284,1.1065625,-0.0035716204,8.41,1.5322843,1.3018694,1.2052741,1.2534475
2.244,22.629566,1.1006693,-0.003747168,8.41,1.5334038,1.3026655,1.205843,1.2541337
2.246,22.49158,1.094543,-0.003921202,8.41,1.5344944,1.303447,1.206403,1.2548082
2.248,22.34737,1.088186,-0.004093662,8.41,1.5355577,1.3042147,1.2069544,1.2554716
2.25,22.196972,1.0816005,-0.0042644846,8.41,1.536596,1.3049698,1.207498,1.2561249
2.252,22.040445,1.0747892,-0.0044336123,8.41,1.53761,1.3057127,1.2080338,1.2567681
2.254,21.87785,1.0677543,-0.004600988,8.41,1.538601,1.3064438,1.2085621,1.2574018
2.256,21.709244,1.0604984,-0.004766555,8.41,1.5395697,1.3071635,1.2090833,1.2580261
2.258,21.534712,1.0530246,-0.0049302685,8.41,1.5405171,1.307872,1.2095972,1.2586414
2.26,21.354313,1.0453357,-0.0050920686,8.41,1.5414438,1.3085697,1.2101042,1.2592477
2.262,21.16812,1.037434,-0.0052519017,8.41,1.5423505,1.3092567,1.2106041,1.259845
2.264,20.976202,1.0293225,-0.005409715,8.41,1.5432378,1.3099331,1.211097,1.2604337
2.266,20.77864,1.0210042,-0.005565457,8.41,1.5441062,1.3105991,1.211583,1.2610136
2.268,20.575504,1.0124818,-0.005719077,8.41,1.5449564,1.311255,1.2120621,1.2615851
2.27,20.36686,1.003759,-0.00587053,8.41,1.5457906,1.3119017,1.2125349,1.2621487
2.272,20.15279,0.9948385,-0.006019763,8.41,1.5466081,1.3125387,1.213001,1.2627043
2.274,19.933384,0.98572344,-0.006166729,8.41,1.5474097,1.3131664,1.2134606,1.2632517
2.276,19.708717,0.9764171,-0.0063113794,8.41,1.5481957,1.3137846,1.2139133,1.263791
2.278,19.478878,0.9669228,-0.006453668,8.41,1.5489666,1.3143936,1.2143595,1.2643223
2.28,19.243954,0.957244,-0.0065935478,8.41,1.5497229,1.3149933,1.2147988,1.2648455
2.282,19.00403,0.94738394,-0.0067309737,8.41,1.5504647,1.3155836,1.2152314,1.2653605
2.284,18.759201,0.9373463,-0.006865902,8.41,1.5511925,1.3161647,1.215657,1.2658674
2.286,18.509556,0.9271345,-0.006998288,8.41,1.5519066,1.3167365,1.2160757,1.266366
2.288,18.25519,0.91675234,-0.007128089,8.41,1.5526069,1.3172988,1.216487,1.2668562
2.29,17.9962,0.90620345,-0.007255263,8.41,1.553294,1.3178517,1.2168913,1.2673379
2.292,17.732664,0.89549094,-0.007379771,8.41,1.553968,1.3183951,1.2172883,1.2678113
2.294,17.464682,0.8846187,-0.0075015733,8.41,1.5546291,1.3189291,1.2176777,1.268276
2.296,17.192362,0.8735909,-0.007620627,8.41,1.5552773,1.3194532,1.2180595,1.2687318
2.298,16.915808,0.86241144,-0.007736895,8.41,1.5559126,1.3199675,1.2184336,1.2691787
2.3,16.635118,0.8510845,-0.007850338,8.41,1.556535,1.3204716,1.2187996,1.2696165
2.302,16.350407,0.8396141,-0.007960919,8.41,1.5571444,1.3209655,1.2191573,1.2700447
2.304,16.061771,0.8280044,-0.008068602,8.41,1.5577408,1.3214489,1.2195066,1.2704633
2.306,15.769326,0.8162598,-0.00817335,8.41,1.558324,1.3219215,1.2198473,1.2708721
2.308,15.473181,0.8043845,-0.008275129,8.41,1.5588939,1.3223829,1.2201791,1.2712709
2.31,15.173447,0.79238313,-0.008373904,8.41,1.5594503,1.3228332,1.2205017,1.2716591
2.312,14.87021,0.7802596,-0.008469655,8.41,1.5599946,1.3232728,1.2208155,1.2720375
2.314,14.563516,0.7680173,-0.008562381,8.41,1.5605305,1.3237041,1.2211221,1.2724079
2.316,14.253537,0.75566167,-0.008652025,8.41,1.5610547,1.3241245,1.2214197,1.2727683
2.318,13.940388,0.74319744,-0.008738558,8.41,1.561567,1.324534,1.2217083,1.2731184
2.32,13.624185,0.73062927,-0.008821953,8.41,1.5620673,1.3249326,1.2219876,1.2734582
2.322,13.305039,0.71796185,-0.008902183,8.41,1.5625558,1.3253199,1.2222575,1.2737876
2.324,12.983073,0.7052001,-0.008979224,8.41,1.5630323,1.3256959,1.222518,1.2741064
2.326,12.658402,0.6923487,-0.009053051,8.41,1.563497,1.3260604,1.2227687,1.2744144
2.328,12.331148,0.67941284,-0.009123638,8.41,1.5639495,1.3264133,1.2230097,1.2747115
2.33,12.0014305,0.66639745,-0.009190966,8.41,1.5643898,1.3267545,1.2232407,1.2749976
2.332,11.6693735,0.6533076,-0.0092550125,8.41,1.5648181,1.3270837,1.2234619,1.2752724
2.334,11.334991,0.6401444,-0.009315802,8.41,1.5652369,1.3274026,1.2236738,1.2755374
2.336,10.998469,0.62691516,-0.009373291,8.41,1.5656446,1.3277102,1.2238761,1.2757915
2.338,10.659936,0.6136252,-0.009427459,8.41,1.5660411,1.328006,1.2240684,1.2760347
2.34,10.319514,0.60027975,-0.0094782915,8.41,1.5664263,1.3282902,1.2242507,1.2762668
2.342,9.977326,0.58688384,-0.009525774,8.41,1.5668002,1.3285626,1.2244229,1.2764878
2.344,9.633497,0.5734427,-0.009569894,8.41,1.5671628,1.3288233,1.224585,1.2766975
2.346,9.28815,0.5599615,-0.009610639,8.41,1.5675142,1.329072,1.224737,1.2768961
2.348,8.941413,0.5464456,-0.009647999,8.41,1.5678543,1.3293089,1.2248788,1.2770833
2.35,8.593411,0.53290033,-0.009681964,8.41,1.5681831,1.3295338,1.2250103,1.2772592
2.352,8.244275,0.51933104,-0.009712527,8.41,1.5685006,1.3297467,1.2251315,1.2774239
2.354,7.894064,0.5057402,-0.009739698,8.41,1.5688077,1.3299482,1.2252429,1.2775775
2.356,7.54288,0.49213198,-0.009763481,8.41,1.5691046,1.3301382,1.2253443,1.2777202
2.358,7.1908984,0.47851378,-0.0097838575,8.41,1.5693908,1.3303165,1.2254356,1.2778519
2.36,6.838244,0.46489084,-0.009800824,8.41,1.5696663,1.3304832,1.2255169,1.2779726
2.362,6.485042,0.45126832,-0.009814383,8.41,1.5699311,1.3306383,1.2255883,1.2780821
2.364,6.1314197,0.4376515,-0.009824533,8.41,1.5701855,1.3307818,1.2256496,1.2781807
2.366,5.777502,0.42404562,-0.009831276,8.41,1.5704293,1.3309137,1.2257011,1.2782683
2.368,5.4234176,0.41045597,-0.0098346155,8.41,1.5706627,1.3310342,1.2257427,1.2783451
2.37,5.069293,0.39688787,-0.009834555,8.41,1.5708857,1.3311433,1.2257745,1.278411
2.372,4.7152576,0.38334656,-0.009831101,8.41,1.5710983,1.331241,1.2257967,1.2784662
2.374,4.361423,0.36983663,-0.009824261,8.41,1.5713007,1.3313276,1.2258093,1.2785109
2.376,4.007796,0.35635835,-0.009814056,8.41,1.571494,1.3314036,1.2258128,1.2785456
2.378,3.654593,0.34292063,-0.009800484,8.41,1.5716776,1.3314687,1.225807,1.2785699
2.38,3.3019383,0.32952848,-0.00978356,8.41,1.5718514,1.3315232,1.225792,1.2785841
2.382,2.9499545,0.3161869,-0.009763295,8.41,1.5720156,1.3315672,1.2257681,1.2785884
2.384,2.598765,0.30290088,-0.009739701,8.41,1.5721704,1.3316005,1.2257352,1.2785828
2.386,2.2484934,0.2896754,-0.009712795,8.41,1.5723158,1.3316238,1.2256936,1.2785676
2.388,1.8992635,0.27651545,-0.009682592,8.41,1.5724521,1.3316369,1.2256435,1.2785428
2.39,1.5511991,0.26342592,-0.00964911,8.41,1.572579,1.33164,1.225585,1.2785087
2.392,1.2044241,0.2504118,-0.0096123675,8.41,1.572697,1.3316334,1.2255182,1.2784654
2.394,0.85906285,0.23747799,-0.009572385,8.41,1.5728062,1.3316172,1.2254434,1.278413
2.396,0.5151259,0.22462496,-0.009529175,8.41,1.5729074,1.3315921,1.225361,1.2783524
2.398,0.17276809,0.21185878,-0.009482763,8.41,1.5730006,1.3315581,1.2252711,1.2782834
2.4,-0.1678629,0.1991852,-0.009433174,8.41,1.5730854,1.3315153,1.2251738,1.2782061
2.402,-0.50665075,0.18660867,-0.009380433,8.41,1.5731626,1.3314639,1.2250695,1.278121
2.404,-0.84347934,0.17413372,-0.009324564,8.41,1.5732318,1.3314043,1.2249584,1.2780281
2.406,-1.1782329,0.16176474,-0.009265596,8.41,1.5732934,1.3313367,1.2248405,1.2779278
2.408,-1.5107962,0.14950614,-0.009203557,8.41,1.5733477,1.3312613,1.2247163,1.2778201
2.41,-1.8410538,0.13736224,-0.009138475,8.41,1.5733947,1.3311783,1.2245859,1.2777057
2.412,-2.1688914,0.12533736,-0.0090703815,8.41,1.5734346,1.3310881,1.2244496,1.2775844
2.414,-2.4941938,0.113435775,-0.0089993095,8.41,1.5734677,1.3309908,1.2243077,1.2774568
2.416,-2.8168848,0.101660356,-0.008925281,8.41,1.5734943,1.330887,1.2241604,1.2773231
2.418,-3.1369035,0.09001334,-0.008848321,8.41,1.5735149,1.3307769,1.2240082,1.2771838
2.42,-3.4540942,0.07850039,-0.008768472,8.41,1.5735296,1.3306609,1.2238512,1.277039
2.422,-3.768353,0.067125276,-0.0086857695,8.41,1.5735384,1.3305392,1.2236898,1.2768891
2.424,-4.079576,0.05589168,-0.008600251,8.41,1.5735418,1.330412,1.2235241,1.2767344
2.426,-4.387663,0.044803202,-0.00851195,8.41,1.5735397,1.3302798,1.2233546,1.276575
2.428,-4.6925125,0.033863366,-0.008420908,8.41,1.5735327,1.330143,1.2231815,1.2764115
2.43,-4.9940267,0.023075625,-0.008327161,8.41,1.5735209,1.3300016,1.223005,1.2762442
2.432,-5.2921066,0.0124433385,-0.008230749,8.41,1.5735046,1.3298562,1.2228258,1.2760732
2.434,-5.5866575,0.0019697852,-0.008131714,8.41,1.573484,1.329707,1.2226437,1.2758992
2.436,-5.8775845,-0.00834184,-0.008030095,8.41,1.5734593,1.3295546,1.2224594,1.2757221
2.438,-6.1648097,-0.018488653,-0.007925916,8.41,1.5734308,1.3293989,1.222273,1.2755426
2.44,-6.4482327,-0.028467495,-0.007819233,8.41,1.5733988,1.3292404,1.2220848,1.2753607
2.442,-6.727764,-0.038275443,-0.0077100885,8.41,1.5733637,1.3290796,1.2218951,1.275177
2.444,-7.003318,-0.047909673,-0.007598525,8.41,1.5733254,1.3289167,1.2217045,1.2749918
2.446,-7.274808,-0.057367444,-0.007484587,8.41,1.5732845,1.3287522,1.2215129,1.2748053
2.448,-7.542152,-0.06664611,-0.00736832,8.41,1.5732414,1.3285862,1.221321,1.274618
2.45,-7.805268,-0.075743124,-0.00724977,8.41,1.5731959,1.3284193,1.2211288,1.2744302
2.452,-8.064076,-0.084656015,-0.0071289833,8.41,1.5731487,1.3282518,1.2209369,1.2742422
2.454,-8.3185005,-0.09338243,-0.0070060063,8.41,1.5730999,1.328084,1.2207454,1.2740543
2.456,-8.568463,-0.101920106,-0.006880887,8.41,1.5730499,1.3279161,1.2205548,1.273867
2.458,-8.81387,-0.110265866,-0.006753668,8.41,1.5729985,1.3277487,1.2203652,1.2736803
2.46,-9.0546465,-0.118417464,-0.0066243988,8.41,1.5729463,1.3275816,1.2201768,1.2734948
2.462,-9.29073,-0.12637329,-0.0064931302,8.41,1.5728934,1.3274156,1.2199901,1.2733107
2.464,-9.522053,-0.13413133,-0.006359911,8.41,1.5728401,1.327251,1.2198054,1.2731282
2.466,-9.748546,-0.14168963,-0.0062247915,8.41,1.5727867,1.3270878,1.2196229,1.2729478
2.468,-9.970141,-0.1490463,-0.0060878224,8.41,1.5727334,1.3269266,1.2194428,1.2727698
2.47,-10.186776,-0.1561996,-0.005949054,8.41,1.5726806,1.3267677,1.2192657,1.2725945
2.472,-10.39839,-0.16314782,-0.005808538,8.41,1.5726284,1.3266113,1.2190917,1.2724221
2.474,-10.604919,-0.16988935,-0.0056663253,8.41,1.572577,1.3264577,1.218921,1.2722529
2.476,-10.806309,-0.17642264,-0.0055224686,8.41,1.5725268,1.3263073,1.2187539,1.2720873
2.478,-11.002494,-0.182746,-0.00537702,8.41,1.5724779,1.3261603,1.2185907,1.2719256
2.48,-11.193397,-0.18885717,-0.0052300333,8.41,1.5724304,1.326017,1.2184316,1.2717677
2.482,-11.378983,-0.19475548,-0.0050815605,8.41,1.5723846,1.3258775,1.2182769,1.2716143
2.484,-11.559198,-0.2004396,-0.0049316552,8.41,1.5723407,1.3257424,1.2181268,1.2714655
2.486,-11.733996,-0.20590833,-0.0047803717,8.41,1.5722989,1.3256116,1.2179815,1.2713215
2.488,-11.903324,-0.21116048,-0.0046277638,8.41,1.5722595,1.3254855,1.2178413,1.2711827
2.49,-12.067139,-0.21619496,-0.004473885,8.41,1.5722226,1.3253644,1.2177062,1.271049
2.492,-12.225394,-0.22101074,-0.0043187905,8.41,1.5721883,1.3252484,1.2175767,1.270921
2.494,-12.378049,-0.22560689,-0.004162535,8.41,1.5721569,1.3251379,1.217453,1.2707987
2.496,-12.525063,-0.2299825,-0.004005173,8.41,1.5721285,1.3250328,1.2173351,1.2706823
2.498,-12.666397,-0.23413676,-0.0038467604,8.41,1.5721033,1.3249336,1.2172232,1.2705721
2.5,-12.802005,-0.23806873,-0.0036873552,8.41,1.5720814,1.3248405,1.2171175,1.2704682
2.502,-12.931856,-0.24177778,-0.0035270117,8.41,1.5720632,1.3247536,1.2170184,1.270371
2.504,-13.055921,-0.24526332,-0.0033657849,8.41,1.5720485,1.324673,1.2169256,1.2702804
2.506,-13.174166,-0.24852479,-0.0032037313,8.41,1.5720376,1.3245989,1.2168397,1.2701966
2.508,-13.286564,-0.25156167,-0.0030409065,8.41,1.5720307,1.3245316,1.2167606,1.2701198
2.51,-13.393088,-0.25437352,-0.002877367,8.41,1.5720277,1.324471,1.2166885,1.2700502
2.512,-13.493714,-0.25696,-0.0027131685,8.41,1.5720289,1.3244174,1.2166234,1.269988
2.514,-13.588419,-0.25932074,-0.002548368,8.41,1.5720342,1.3243709,1.2165656,1.269933
2.516,-13.677182,-0.26145554,-0.0023830212,8.41,1.5720439,1.3243315,1.216515,1.2698855
2.518,-13.759986,-0.26336417,-0.002217185,8.41,1.5720581,1.3242995,1.2164718,1.2698457
2.52,-13.836809,-0.26504654,-0.002050917,8.41,1.5720767,1.3242748,1.2164361,1.2698135
2.522,-13.907637,-0.2665025,-0.0018842748,8.41,1.5721,1.3242576,1.216408,1.2697892
2.524,-13.972458,-0.26773214,-0.0017173137,8.41,1.5721279,1.324248,1.2163875,1.2697726
2.526,-14.031263,-0.26873547,-0.0015500901,8.41,1.5721606,1.3242459,1.2163746,1.2697641
2.528,-14.084044,-0.26951268,-0.0013826606,8.41,1.5721979,1.3242517,1.2163695,1.2697634
2.53,-14.130795,-0.2700639,-0.0012150818,8.41,1.5722402,1.3242649,1.216372,1.2697707
2.532,-14.171512,-0.2703894,-0.0010474097,8.41,1.5722872,1.324286,1.2163823,1.269786
2.534,-14.206192,-0.2704895,-0.00087970105,8.41,1.5723392,1.3243147,1.2164004,1.2698094
2.536,-14.234835,-0.2703646,-0.0007120117,8.41,1.572396,1.3243512,1.2164261,1.2698406
2.538,-14.257445,-0.27001512,-0.0005443979,8.41,1.5724577,1.3243954,1.2164598,1.2698799
2.54,-14.274026,-0.26944152,-0.00037691594,8.41,1.5725243,1.3244474,1.216501,1.2699273
2.542,-14.284557,-0.2686436,-0.00020962568,8.41,1.5725958,1.3245071,1.21655,1.2699826
2.544,-14.289065,-0.26762247,-4.2580177e-05,8.41,1.5726722,1.3245744,1.2166067,1.2700458
2.546,-14.287558,-0.26637876,0.00012416481,8.41,1.5727534,1.3246492,1.216671,1.2701168
