Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
2.20446, 0.0960092, 0.928889, 0.953934, 0.974615, 0.969225, 0.964272
2.20451, 0.0960226, 0.928978, 0.953988, 0.974652, 0.969271, 0.964318
2.20456, 0.096036, 0.929068, 0.954043, 0.974689, 0.969317, 0.964364
2.20461, 0.0960494, 0.929158, 0.954097, 0.974725, 0.969363, 0.964409
2.20466, 0.0960627, 0.929247, 0.954152, 0.974762, 0.969409, 0.964455
2.20471, 0.0960761, 0.929336, 0.954206, 0.974798, 0.969455, 0.9645
2.20476, 0.0960894, 0.929425, 0.95426, 0.974835, 0.969501, 0.964546
2.20481, 0.0961027, 0.929514, 0.954315, 0.974871, 0.969547, 0.964591
2.20486, 0.096116, 0.929603, 0.954369, 0.974908, 0.969593, 0.964636
2.20491, 0.0961293, 0.929692, 0.954423, 0.974944, 0.969638, 0.964681
2.20496, 0.0961425, 0.929781, 0.954477, 0.97498, 0.969684, 0.964726
2.20501, 0.0961558, 0.929869, 0.954531, 0.975017, 0.969729, 0.964771
2.20506, 0.096169, 0.929958, 0.954584, 0.975053, 0.969775, 0.964816
2.20511, 0.0961822, 0.930046, 0.954638, 0.975089, 0.96982, 0.964861
2.20516, 0.0961954, 0.930134, 0.954692, 0.975125, 0.969866, 0.964906
2.20521, 0.0962086, 0.930222, 0.954745, 0.975161, 0.969911, 0.964951
2.20526, 0.0962218, 0.93031, 0.954799, 0.975197, 0.969956, 0.964996
2.20531, 0.0962349, 0.930398, 0.954852, 0.975233, 0.970001, 0.965041
2.20536, 0.0962481, 0.930486, 0.954906, 0.975269, 0.970046, 0.965085
2.20541, 0.0962611, 0.930574, 0.954959, 0.975305, 0.970091, 0.96513
2.20546, 0.0962743, 0.930661, 0.955012, 0.97534, 0.970136, 0.965174
2.20551, 0.0962874, 0.930748, 0.955065, 0.975376, 0.970181, 0.965219
2.20556, 0.0963004, 0.930836, 0.955118, 0.975412, 0.970226, 0.965263
2.20561, 0.0963135, 0.930923, 0.955171, 0.975447, 0.970271, 0.965307
2.20566, 0.0963265, 0.93101, 0.955224, 0.975483, 0.970315, 0.965352
2.20571, 0.0963396, 0.931096, 0.955277, 0.975519, 0.97036, 0.965396
2.20576, 0.0963526, 0.931183, 0.95533, 0.975554, 0.970404, 0.96544
2.20581, 0.0963656, 0.93127, 0.955383, 0.975589, 0.970449, 0.965484
2.20586, 0.0963786, 0.931356, 0.955435, 0.975625, 0.970493, 0.965528
2.20591, 0.0963915, 0.931443, 0.955488, 0.97566, 0.970538, 0.965572
2.20596, 0.0964044, 0.931529, 0.95554, 0.975695, 0.970582, 0.965616
2.20601, 0.0964174, 0.931615, 0.955593, 0.975731, 0.970626, 0.965659
2.20606, 0.0964304, 0.931701, 0.955645, 0.975766, 0.97067, 0.965703
2.20611, 0.0964432, 0.931787, 0.955697, 0.975801, 0.970715, 0.965747
2.20616, 0.0964561, 0.931873, 0.955749, 0.975836, 0.970759, 0.965791
