Time(s), generator.delta, generator.PELEC, generator.PMECH, generator.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
2.72195, 10.2552, 0.249219, 0.398921, -0.00428507, 0.0206667, 0.99744, 1.02434, 1.00673
2.72295, 10.1782, 0.248096, 0.398923, -0.00426784, 0.0206667, 0.997443, 1.02435, 1.00673
2.72395, 10.1016, 0.246978, 0.398926, -0.00425048, 0.0206667, 0.997446, 1.02436, 1.00673
2.72495, 10.0252, 0.245866, 0.398928, -0.00423299, 0.0206667, 0.997449, 1.02437, 1.00674
2.72595, 9.94918, 0.24476, 0.39893, -0.00421539, 0.0206667, 0.997453, 1.02438, 1.00674
2.72695, 9.87346, 0.243659, 0.398932, -0.00419765, 0.0206667, 0.997456, 1.02439, 1.00674
2.72795, 9.79806, 0.242563, 0.398935, -0.00417979, 0.0206667, 0.99746, 1.0244, 1.00674
2.72895, 9.72298, 0.241474, 0.398937, -0.00416181, 0.0206667, 0.997464, 1.02441, 1.00675
2.72995, 9.64823, 0.24039, 0.39894, -0.00414371, 0.0206667, 0.997468, 1.02442, 1.00675
2.73095, 9.57381, 0.239312, 0.398942, -0.00412548, 0.0206667, 0.997473, 1.02443, 1.00675
2.73195, 9.49971, 0.23824, 0.398945, -0.00410714, 0.0206667, 0.997477, 1.02444, 1.00675
2.73295, 9.42595, 0.237174, 0.398948, -0.00408867, 0.0206667, 0.997482, 1.02445, 1.00676
2.73395, 9.35252, 0.236113, 0.398951, -0.00407008, 0.0206667, 0.997487, 1.02446, 1.00676
2.73495, 9.27943, 0.235059, 0.398953, -0.00405138, 0.0206667, 0.997492, 1.02447, 1.00676
2.73594, 9.20667, 0.23401, 0.398956, -0.00403255, 0.0206667, 0.997497, 1.02448, 1.00676
2.73694, 9.13425, 0.232967, 0.398959, -0.00401361, 0.0206667, 0.997503, 1.02449, 1.00676
2.73794, 9.06218, 0.23193, 0.398962, -0.00399455, 0.0206667, 0.997509, 1.0245, 1.00677
2.73894, 8.99045, 0.2309, 0.398965, -0.00397537, 0.0206667, 0.997514, 1.02451, 1.00677
2.73994, 8.91907, 0.229875, 0.398968, -0.00395607, 0.0206667, 0.99752, 1.02452, 1.00677
2.74094, 8.84803, 0.228856, 0.398971, -0.00393667, 0.0206667, 0.997527, 1.02453, 1.00677
2.74194, 8.77734, 0.227843, 0.398975, -0.00391714, 0.0206667, 0.997533, 1.02454, 1.00677
2.74294, 8.70701, 0.226837, 0.398978, -0.0038975, 0.0206667, 0.997539, 1.02455, 1.00677
2.74394, 8.63703, 0.225836, 0.398981, -0.00387775, 0.0206667, 0.997546, 1.02456, 1.00678
2.74494, 8.56741, 0.224842, 0.398985, -0.00385789, 0.0206667, 0.997553, 1.02457, 1.00678
2.74594, 8.49815, 0.223853, 0.398988, -0.00383791, 0.0206667, 0.99756, 1.02458, 1.00678
2.74694, 8.42925, 0.222871, 0.398992, -0.00381783, 0.0206667, 0.997567, 1.02459, 1.00678
2.74794, 8.36071, 0.221896, 0.398995, -0.00379763, 0.0206667, 0.997575, 1.0246, 1.00678
2.74894, 8.29253, 0.220926, 0.398999, -0.00377732, 0.0206667, 0.997582, 1.02461, 1.00678
2.74994, 8.22472, 0.219963, 0.399002, -0.00375691, 0.0206667, 0.99759, 1.02462, 1.00679
2.75094, 8.15728, 0.219006, 0.399006, -0.00373638, 0.0206667, 0.997598, 1.02463, 1.00679
2.75194, 8.09021, 0.218055, 0.39901, -0.00371575, 0.0206667, 0.997606, 1.02464, 1.00679
2.75294, 8.02351, 0.21711, 0.399014, -0.00369501, 0.0206667, 0.997614, 1.02465, 1.00679
2.75394, 7.95719, 0.216172, 0.399017, -0.00367417, 0.0206667, 0.997623, 1.02466, 1.00679
2.75494, 7.89124, 0.215241, 0.399021, -0.00365322, 0.0206667, 0.997631, 1.02467, 1.00679
2.75594, 7.82567, 0.214315, 0.399025, -0.00363216, 0.0206667, 0.99764, 1.02468, 1.00679
2.75694, 7.76048, 0.213397, 0.399029, -0.003611, 0.0206667, 0.997649, 1.02469, 1.0068
2.75794, 7.69568, 0.212484, 0.399033, -0.00358974, 0.0206667, 0.997658, 1.0247, 1.0068
2.75894, 7.63125, 0.211578, 0.399037, -0.00356837, 0.0206667, 0.997667, 1.02471, 1.0068
2.75994, 7.56721, 0.210679, 0.399042, -0.00354691, 0.0206667, 0.997676, 1.02472, 1.0068
2.76094, 7.50356, 0.209786, 0.399046, -0.00352534, 0.0206667, 0.997686, 1.02473, 1.0068
2.76194, 7.4403, 0.208899, 0.39905, -0.00350367, 0.0206667, 0.997695, 1.02474, 1.0068
2.76294, 7.37743, 0.208019, 0.399054, -0.0034819, 0.0206667, 0.997705, 1.02475, 1.0068
2.76394, 7.31495, 0.207146, 0.399059, -0.00346004, 0.0206667, 0.997715, 1.02476, 1.0068
2.76494, 7.25287, 0.206279, 0.399063, -0.00343807, 0.0206667, 0.997725, 1.02476, 1.0068
2.76594, 7.19118, 0.205419, 0.399067, -0.00341601, 0.0206667, 0.997736, 1.02477, 1.00681
2.76694, 7.12989, 0.204566, 0.399072, -0.00339385, 0.0206667, 0.997746, 1.02478, 1.00681
2.76794, 7.069, 0.203719, 0.399076, -0.00337159, 0.0206667, 0.997756, 1.02479, 1.00681
2.76894, 7.00851, 0.202879, 0.399081, -0.00334924, 0.0206667, 0.997767, 1.0248, 1.00681
2.76994, 6.94843, 0.202045, 0.399085, -0.0033268, 0.0206667, 0.997778, 1.02481, 1.00681
2.77094, 6.88875, 0.201219, 0.39909, -0.00330426, 0.0206667, 0.997789, 1.02482, 1.00681
2.77194, 6.82947, 0.200399, 0.399094, -0.00328163, 0.0206667, 0.9978, 1.02483, 1.00681
2.77294, 6.77061, 0.199585, 0.399099, -0.00325891, 0.0206667, 0.997812, 1.02484, 1.00681
2.77394, 6.71215, 0.198779, 0.399104, -0.00323609, 0.0206667, 0.997823, 1.02485, 1.00682
2.77494, 6.65411, 0.197979, 0.399109, -0.00321319, 0.0206667, 0.997834, 1.02486, 1.00682
2.77594, 6.59648, 0.197187, 0.399113, -0.00319019, 0.0206667, 0.997846, 1.02487, 1.00682
2.77694, 6.53926, 0.196401, 0.399118, -0.00316711, 0.0206667, 0.997858, 1.02488, 1.00682
2.77794, 6.48246, 0.195621, 0.399123, -0.00314394, 0.0206667, 0.99787, 1.02489, 1.00682
2.77894, 6.42608, 0.194849, 0.399128, -0.00312068, 0.0206667, 0.997882, 1.0249, 1.00682
2.77994, 6.37011, 0.194084, 0.399133, -0.00309733, 0.0206667, 0.997894, 1.02491, 1.00682
2.78094, 6.31457, 0.193325, 0.399138, -0.0030739, 0.0206667, 0.997907, 1.02492, 1.00683
2.78194, 6.25945, 0.192574, 0.399143, -0.00305038, 0.0206667, 0.997919, 1.02493, 1.00683
2.78294, 6.20476, 0.191829, 0.399148, -0.00302678, 0.0206667, 0.997932, 1.02494, 1.00683
2.78394, 6.15049, 0.191091, 0.399153, -0.0030031, 0.0206667, 0.997945, 1.02495, 1.00683
2.78494, 6.09665, 0.190361, 0.399158, -0.00297933, 0.0206667, 0.997958, 1.02496, 1.00683
2.78594, 6.04323, 0.189637, 0.399163, -0.00295548, 0.0206667, 0.997971, 1.02498, 1.00683
2.78694, 5.99025, 0.18892, 0.399168, -0.00293155, 0.0206667, 0.997984, 1.02499, 1.00683
2.78794, 5.93769, 0.188211, 0.399174, -0.00290754, 0.0206667, 0.997997, 1.025, 1.00684
2.78894, 5.88558, 0.187508, 0.399179, -0.00288345, 0.0206667, 0.998011, 1.02501, 1.00684
2.78994, 5.83389, 0.186812, 0.399184, -0.00285928, 0.0206667, 0.998024, 1.02502, 1.00684
2.79094, 5.78264, 0.186124, 0.39919, -0.00283503, 0.0206667, 0.998038, 1.02503, 1.00684
2.79194, 5.73183, 0.185442, 0.399195, -0.0028107, 0.0206667, 0.998052, 1.02504, 1.00684
2.79294, 5.68145, 0.184768, 0.3992, -0.0027863, 0.0206667, 0.998066, 1.02505, 1.00684
2.79394, 5.63152, 0.184101, 0.399206, -0.00276183, 0.0206667, 0.99808, 1.02506, 1.00685
2.79494, 5.58203, 0.183441, 0.399211, -0.00273728, 0.0206667, 0.998094, 1.02507, 1.00685
2.79594, 5.53298, 0.182788, 0.399217, -0.00271265, 0.0206667, 0.998109, 1.02508, 1.00685
2.79694, 5.48437, 0.182142, 0.399222, -0.00268795, 0.0206667, 0.998123, 1.02509, 1.00685
2.79794, 5.43621, 0.181504, 0.399228, -0.00266318, 0.0206667, 0.998138, 1.0251, 1.00685
2.79894, 5.3885, 0.180872, 0.399233, -0.00263834, 0.0206667, 0.998152, 1.02511, 1.00686
2.79994, 5.34123, 0.180248, 0.399239, -0.00261343, 0.0206667, 0.998168, 1.02512, 1.00686
2.80094, 5.29441, 0.179631, 0.399244, -0.00258844, 0.0206667, 0.998182, 1.02513, 1.00686
2.80194, 5.24804, 0.179021, 0.39925, -0.00256339, 0.0206667, 0.998197, 1.02514, 1.00686
2.80294, 5.20213, 0.178419, 0.399256, -0.00253827, 0.0206667, 0.998213, 1.02515, 1.00686
2.80394, 5.15667, 0.177824, 0.399261, -0.00251309, 0.0206667, 0.998228, 1.02517, 1.00687
2.80494, 5.11166, 0.177236, 0.399267, -0.00248783, 0.0206667, 0.998244, 1.02518, 1.00687
2.80594, 5.0671, 0.176655, 0.399273, -0.00246251, 0.0206667, 0.998259, 1.02519, 1.00687
2.80694, 5.02301, 0.176082, 0.399279, -0.00243713, 0.0206667, 0.998275, 1.0252, 1.00687
2.80794, 4.97937, 0.175516, 0.399284, -0.00241168, 0.0206667, 0.99829, 1.02521, 1.00688
2.80894, 4.93619, 0.174957, 0.39929, -0.00238617, 0.0206667, 0.998306, 1.02522, 1.00688
2.80994, 4.89346, 0.174405, 0.399296, -0.00236059, 0.0206667, 0.998322, 1.02523, 1.00688
2.81094, 4.8512, 0.173861, 0.399302, -0.00233496, 0.0206667, 0.998338, 1.02524, 1.00688
2.81194, 4.8094, 0.173325, 0.399308, -0.00230926, 0.0206667, 0.998355, 1.02525, 1.00689
2.81294, 4.76807, 0.172795, 0.399314, -0.0022835, 0.0206667, 0.998371, 1.02527, 1.00689
2.81394, 4.7272, 0.172273, 0.39932, -0.00225769, 0.0206667, 0.998388, 1.02528, 1.00689
2.81494, 4.68679, 0.171759, 0.399326, -0.00223181, 0.0206667, 0.998404, 1.02529, 1.0069
2.81594, 4.64685, 0.171252, 0.399332, -0.00220588, 0.0206667, 0.998421, 1.0253, 1.0069
2.81694, 4.60738, 0.170752, 0.399338, -0.00217989, 0.0206667, 0.998437, 1.02531, 1.0069
2.81794, 4.56838, 0.17026, 0.399344, -0.00215385, 0.0206667, 0.998454, 1.02532, 1.00691
2.81894, 4.52984, 0.169775, 0.39935, -0.00212775, 0.0206667, 0.998471, 1.02533, 1.00691
2.81994, 4.49178, 0.169297, 0.399356, -0.0021016, 0.0206667, 0.998488, 1.02535, 1.00691
2.82094, 4.45418, 0.168827, 0.399362, -0.00207539, 0.0206667, 0.998506, 1.02536, 1.00692
2.82194, 4.41706, 0.168365, 0.399368, -0.00204913, 0.0206667, 0.998523, 1.02537, 1.00692
2.82294, 4.38041, 0.16791, 0.399374, -0.00202282, 0.0206667, 0.99854, 1.02538, 1.00692
2.82394, 4.34424, 0.167462, 0.399381, -0.00199646, 0.0206667, 0.998558, 1.02539, 1.00693
2.82494, 4.30854, 0.167022, 0.399387, -0.00197005, 0.0206667, 0.998576, 1.0254, 1.00693
2.82594, 4.27332, 0.16659, 0.399393, -0.00194359, 0.0206667, 0.998593, 1.02542, 1.00693
2.82694, 4.23857, 0.166165, 0.399399, -0.00191709, 0.0206667, 0.998611, 1.02543, 1.00694
2.82794, 4.2043, 0.165747, 0.399406, -0.00189053, 0.0206667, 0.998629, 1.02544, 1.00694
2.82894, 4.17051, 0.165337, 0.399412, -0.00186393, 0.0206667, 0.998647, 1.02545, 1.00694
2.82994, 4.1372, 0.164935, 0.399418, -0.00183729, 0.0206667, 0.998665, 1.02546, 1.00695
2.83094, 4.10437, 0.16454, 0.399424, -0.00181059, 0.0206667, 0.998683, 1.02548, 1.00695
2.83194, 4.07202, 0.164152, 0.399431, -0.00178386, 0.0206667, 0.998702, 1.02549, 1.00696
2.83294, 4.04015, 0.163772, 0.399437, -0.00175708, 0.0206667, 0.99872, 1.0255, 1.00696
2.83394, 4.00876, 0.1634, 0.399443, -0.00173026, 0.0206667, 0.998738, 1.02551, 1.00697
2.83494, 3.97786, 0.163035, 0.39945, -0.0017034, 0.0206667, 0.998757, 1.02552, 1.00697
2.83594, 3.94744, 0.162678, 0.399456, -0.0016765, 0.0206667, 0.998776, 1.02554, 1.00697
2.83694, 3.9175, 0.162329, 0.399462, -0.00164955, 0.0206667, 0.998794, 1.02555, 1.00698
2.83794, 3.88805, 0.161987, 0.399469, -0.00162257, 0.0206667, 0.998813, 1.02556, 1.00698
2.83894, 3.85909, 0.161652, 0.399475, -0.00159556, 0.0206667, 0.998832, 1.02557, 1.00699
2.83994, 3.83061, 0.161326, 0.399482, -0.0015685, 0.0206667, 0.998851, 1.02559, 1.00699
2.84094, 3.80262, 0.161006, 0.399488, -0.00154141, 0.0206667, 0.99887, 1.0256, 1.007
2.84194, 3.77512, 0.160695, 0.399495, -0.00151428, 0.0206667, 0.998889, 1.02561, 1.007
2.84294, 3.74811, 0.160391, 0.399501, -0.00148712, 0.0206667, 0.998909, 1.02563, 1.00701
2.84394, 3.72159, 0.160095, 0.399508, -0.00145993, 0.0206667, 0.998928, 1.02564, 1.00701
2.84494, 3.69555, 0.159806, 0.399514, -0.0014327, 0.0206667, 0.998948, 1.02565, 1.00702
2.84594, 3.67001, 0.159525, 0.399521, -0.00140544, 0.0206667, 0.998967, 1.02566, 1.00702
2.84694, 3.64496, 0.159251, 0.399527, -0.00137815, 0.0206667, 0.998987, 1.02568, 1.00703
2.84794, 3.62039, 0.158986, 0.399534, -0.00135083, 0.0206667, 0.999007, 1.02569, 1.00704
2.84894, 3.59633, 0.158727, 0.39954, -0.00132348, 0.0206667, 0.999027, 1.0257, 1.00704
2.84994, 3.57275, 0.158477, 0.399547, -0.00129611, 0.0206667, 0.999047, 1.02572, 1.00705
2.85094, 3.54966, 0.158234, 0.399554, -0.0012687, 0.0206667, 0.999067, 1.02573, 1.00705
2.85194, 3.52708, 0.157999, 0.39956, -0.00124127, 0.0206667, 0.999087, 1.02574, 1.00706
2.85294, 3.50498, 0.157771, 0.399567, -0.00121381, 0.0206667, 0.999107, 1.02576, 1.00706
2.85394, 3.48338, 0.157552, 0.399574, -0.00118633, 0.0206667, 0.999127, 1.02577, 1.00707
2.85494, 3.46227, 0.157339, 0.39958, -0.00115882, 0.0206667, 0.999147, 1.02578, 1.00708
2.85594, 3.44166, 0.157135, 0.399587, -0.00113129, 0.0206667, 0.999168, 1.0258, 1.00708
2.85694, 3.42154, 0.156938, 0.399593, -0.00110374, 0.0206667, 0.999188, 1.02581, 1.00709
2.85794, 3.40192, 0.156749, 0.3996, -0.00107617, 0.0206667, 0.999209, 1.02582, 1.0071
2.85894, 3.3828, 0.156568, 0.399607, -0.00104858, 0.0206667, 0.99923, 1.02584, 1.00711
2.85994, 3.36418, 0.156394, 0.399614, -0.00102096, 0.0206667, 0.99925, 1.02585, 1.00711
2.86094, 3.34605, 0.156228, 0.39962, -0.000993332, 0.0206667, 0.999271, 1.02587, 1.00712
2.86194, 3.32842, 0.156069, 0.399627, -0.000965682, 0.0206667, 0.999292, 1.02588, 1.00713
2.86294, 3.31128, 0.155918, 0.399634, -0.000938015, 0.0206667, 0.999313, 1.02589, 1.00713
2.86394, 3.29465, 0.155775, 0.39964, -0.000910332, 0.0206667, 0.999334, 1.02591, 1.00714
2.86494, 3.27851, 0.15564, 0.399647, -0.000882634, 0.0206667, 0.999355, 1.02592, 1.00715
2.86594, 3.26287, 0.155512, 0.399654, -0.000854921, 0.0206667, 0.999376, 1.02593, 1.00715
2.86694, 3.24773, 0.155392, 0.399661, -0.000827195, 0.0206667, 0.999398, 1.02595, 1.00716
2.86794, 3.23309, 0.155279, 0.399668, -0.000799456, 0.0206667, 0.999419, 1.02596, 1.00717
2.86894, 3.21895, 0.155174, 0.399674, -0.000771705, 0.0206667, 0.99944, 1.02598, 1.00718
2.86994, 3.20531, 0.155077, 0.399681, -0.000743943, 0.0206667, 0.999462, 1.02599, 1.00718
2.87094, 3.19217, 0.154988, 0.399688, -0.000716171, 0.0206667, 0.999484, 1.026, 1.00719
2.87194, 3.17953, 0.154906, 0.399695, -0.00068839, 0.0206667, 0.999505, 1.02602, 1.0072
2.87294, 3.16739, 0.154832, 0.399702, -0.0006606, 0.0206667, 0.999527, 1.02603, 1.00721
2.87393, 3.15575, 0.154765, 0.399708, -0.000632804, 0.0206667, 0.999549, 1.02605, 1.00721
2.87493, 3.14461, 0.154707, 0.399715, -0.000605, 0.0206667, 0.999571, 1.02606, 1.00722
2.87593, 3.13397, 0.154656, 0.399722, -0.000577191, 0.0206667, 0.999592, 1.02607, 1.00723
2.87693, 3.12383, 0.154612, 0.399729, -0.000549377, 0.0206667, 0.999614, 1.02609, 1.00724
2.87793, 3.11419, 0.154577, 0.399736, -0.000521558, 0.0206667, 0.999636, 1.0261, 1.00724
2.87893, 3.10505, 0.154548, 0.399743, -0.000493737, 0.0206667, 0.999658, 1.02612, 1.00725
2.87993, 3.09642, 0.154528, 0.39975, -0.000465914, 0.0206667, 0.999681, 1.02613, 1.00726
2.88093, 3.08828, 0.154515, 0.399756, -0.000438089, 0.0206667, 0.999703, 1.02615, 1.00727
2.88193, 3.08064, 0.15451, 0.399763, -0.000410263, 0.0206667, 0.999725, 1.02616, 1.00728
2.88293, 3.07351, 0.154513, 0.39977, -0.000382438, 0.0206667, 0.999748, 1.02618, 1.00729
2.88393, 3.06688, 0.154523, 0.399777, -0.000354614, 0.0206667, 0.99977, 1.02619, 1.0073
2.88493, 3.06074, 0.154541, 0.399784, -0.000326792, 0.0206667, 0.999793, 1.0262, 1.0073
2.88593, 3.05511, 0.154566, 0.399791, -0.000298973, 0.0206667, 0.999815, 1.02622, 1.00731
2.88693, 3.04998, 0.1546, 0.399798, -0.000271158, 0.0206667, 0.999838, 1.02623, 1.00732
2.88793, 3.04535, 0.15464, 0.399805, -0.000243348, 0.0206667, 0.999861, 1.02625, 1.00733
2.88893, 3.04122, 0.154689, 0.399812, -0.000215543, 0.0206667, 0.999884, 1.02626, 1.00734
2.88993, 3.03759, 0.154745, 0.399819, -0.000187745, 0.0206667, 0.999906, 1.02628, 1.00735
2.89093, 3.03446, 0.154808, 0.399825, -0.000159953, 0.0206667, 0.999929, 1.02629, 1.00736
2.89193, 3.03183, 0.15488, 0.399832, -0.00013217, 0.0206667, 0.999952, 1.02631, 1.00737
2.89293, 3.0297, 0.154959, 0.399839, -0.000104396, 0.0206667, 0.999975, 1.02632, 1.00738
2.89393, 3.02807, 0.155045, 0.399846, -7.66318e-05, 0.0206667, 0.999998, 1.02634, 1.00739
2.89493, 3.02694, 0.155139, 0.399853, -4.88782e-05, 0.0206667, 1.00002, 1.02635, 1.0074
2.89593, 3.02631, 0.155241, 0.39986, -2.11363e-05, 0.0206667, 1.00004, 1.02637, 1.00741
2.89693, 3.02618, 0.15535, 0.399867, 6.5933e-06, 0.0206667, 1.00007, 1.02638, 1.00741
2.89793, 3.02655, 0.155467, 0.399874, 3.43096e-05, 0.0206667, 1.00009, 1.0264, 1.00742
2.89893, 3.02742, 0.155591, 0.399881, 6.20117e-05, 0.0206667, 1.00011, 1.02641, 1.00743
2.89993, 3.02878, 0.155723, 0.399888, 8.96988e-05, 0.0206667, 1.00014, 1.02643, 1.00744
2.90093, 3.03065, 0.155863, 0.399895, 0.00011737, 0.0206667, 1.00016, 1.02644, 1.00745
2.90193, 3.03301, 0.15601, 0.399902, 0.000145025, 0.0206667, 1.00019, 1.02646, 1.00746
2.90293, 3.03587, 0.156165, 0.399909, 0.000172662, 0.0206667, 1.00021, 1.02647, 1.00747
2.90393, 3.03923, 0.156327, 0.399915, 0.00020028, 0.0206667, 1.00023, 1.02649, 1.00749
2.90493, 3.04308, 0.156496, 0.399922, 0.000227879, 0.0206667, 1.00026, 1.02651, 1.0075
2.90593, 3.04743, 0.156674, 0.399929, 0.000255458, 0.0206667, 1.00028, 1.02652, 1.00751
2.90693, 3.05228, 0.156858, 0.399936, 0.000283017, 0.0206667, 1.0003, 1.02654, 1.00752
2.90793, 3.05762, 0.157051, 0.399943, 0.000310553, 0.0206667, 1.00033, 1.02655, 1.00753
2.90893, 3.06346, 0.15725, 0.39995, 0.000338067, 0.0206667, 1.00035, 1.02657, 1.00754
2.90993, 3.06979, 0.157458, 0.399957, 0.000365557, 0.0206667, 1.00037, 1.02659, 1.00755
2.91093, 3.07662, 0.157673, 0.399964, 0.000393022, 0.0206667, 1.0004, 1.0266, 1.00757
2.91193, 3.08394, 0.157895, 0.399971, 0.000420463, 0.0206667, 1.00042, 1.02662, 1.00758
2.91293, 3.09175, 0.158125, 0.399978, 0.000447877, 0.0206667, 1.00045, 1.02663, 1.00759
2.91393, 3.10006, 0.158362, 0.399985, 0.000475264, 0.0206667, 1.00047, 1.02665, 1.0076
2.91493, 3.10886, 0.158606, 0.399992, 0.000502624, 0.0206667, 1.0005, 1.02666, 1.00761
2.91593, 3.11816, 0.158858, 0.399998, 0.000529955, 0.0206667, 1.00052, 1.02668, 1.00762
2.91693, 3.12794, 0.159118, 0.400005, 0.000557257, 0.0206667, 1.00054, 1.0267, 1.00763
2.91793, 3.13822, 0.159384, 0.400012, 0.000584528, 0.0206667, 1.00057, 1.02671, 1.00764
2.91893, 3.14898, 0.159659, 0.400019, 0.000611768, 0.0206667, 1.00059, 1.02673, 1.00766
2.91993, 3.16024, 0.15994, 0.400026, 0.000638977, 0.0206667, 1.00062, 1.02674, 1.00767
2.92093, 3.17199, 0.160229, 0.400033, 0.000666152, 0.0206667, 1.00064, 1.02676, 1.00768
2.92193, 3.18422, 0.160525, 0.40004, 0.000693294, 0.0206667, 1.00067, 1.02678, 1.00769
2.92293, 3.19695, 0.160829, 0.400047, 0.000720401, 0.0206667, 1.00069, 1.02679, 1.0077
2.92393, 3.21016, 0.16114, 0.400054, 0.000747474, 0.0206667, 1.00071, 1.02681, 1.00772
2.92493, 3.22386, 0.161458, 0.400061, 0.00077451, 0.0206667, 1.00074, 1.02682, 1.00773
2.92593, 3.23804, 0.161784, 0.400068, 0.000801509, 0.0206667, 1.00076, 1.02684, 1.00774
2.92693, 3.25271, 0.162117, 0.400074, 0.00082847, 0.0206667, 1.00079, 1.02686, 1.00775
2.92793, 3.26787, 0.162457, 0.400081, 0.000855393, 0.0206667, 1.00081, 1.02687, 1.00776
2.92893, 3.28351, 0.162804, 0.400088, 0.000882276, 0.0206667, 1.00084, 1.02689, 1.00778
2.92993, 3.29963, 0.163159, 0.400095, 0.000909119, 0.0206667, 1.00086, 1.0269, 1.00779
2.93093, 3.31623, 0.163521, 0.400102, 0.000935921, 0.0206667, 1.00089, 1.02692, 1.0078
2.93193, 3.33332, 0.16389, 0.400109, 0.000962681, 0.0206667, 1.00091, 1.02694, 1.00781
2.93293, 3.35089, 0.164267, 0.400116, 0.000989399, 0.0206667, 1.00094, 1.02695, 1.00783
2.93393, 3.36894, 0.16465, 0.400123, 0.00101607, 0.0206667, 1.00096, 1.02697, 1.00784
2.93493, 3.38747, 0.165041, 0.400129, 0.0010427, 0.0206667, 1.00099, 1.02699, 1.00785
2.93593, 3.40648, 0.165439, 0.400136, 0.00106929, 0.0206667, 1.00101, 1.027, 1.00786
2.93693, 3.42597, 0.165844, 0.400143, 0.00109582, 0.0206667, 1.00104, 1.02702, 1.00788
2.93793, 3.44593, 0.166257, 0.40015, 0.00112232, 0.0206667, 1.00106, 1.02703, 1.00789
2.93893, 3.46637, 0.166676, 0.400157, 0.00114876, 0.0206667, 1.00109, 1.02705, 1.0079
2.93993, 3.48729, 0.167103, 0.400164, 0.00117516, 0.0206667, 1.00111, 1.02707, 1.00792
2.94093, 3.50868, 0.167536, 0.400171, 0.0012015, 0.0206667, 1.00114, 1.02708, 1.00793
2.94193, 3.53054, 0.167977, 0.400177, 0.0012278, 0.0206667, 1.00116, 1.0271, 1.00794
2.94293, 3.55288, 0.168425, 0.400184, 0.00125405, 0.0206667, 1.00119, 1.02712, 1.00795
2.94393, 3.57569, 0.16888, 0.400191, 0.00128024, 0.0206667, 1.00122, 1.02713, 1.00797
2.94493, 3.59897, 0.169342, 0.400198, 0.00130638, 0.0206667, 1.00124, 1.02715, 1.00798
2.94593, 3.62272, 0.169811, 0.400205, 0.00133247, 0.0206667, 1.00127, 1.02716, 1.00799
2.94693, 3.64694, 0.170287, 0.400212, 0.0013585, 0.0206667, 1.00129, 1.02718, 1.00801
2.94793, 3.67162, 0.17077, 0.400219, 0.00138448, 0.0206667, 1.00132, 1.0272, 1.00802
2.94893, 3.69678, 0.171259, 0.400225, 0.00141041, 0.0206667, 1.00134, 1.02721, 1.00803
2.94993, 3.7224, 0.171756, 0.400232, 0.00143628, 0.0206667, 1.00137, 1.02723, 1.00805
2.95093, 3.74848, 0.17226, 0.400239, 0.00146209, 0.0206667, 1.00139, 1.02725, 1.00806
2.95193, 3.77503, 0.172771, 0.400246, 0.00148784, 0.0206667, 1.00142, 1.02726, 1.00807
2.95293, 3.80205, 0.173289, 0.400252, 0.00151353, 0.0206667, 1.00145, 1.02728, 1.00809
2.95393, 3.82952, 0.173813, 0.400259, 0.00153917, 0.0206667, 1.00147, 1.0273, 1.0081
2.95493, 3.85746, 0.174345, 0.400266, 0.00156474, 0.0206667, 1.0015, 1.02731, 1.00811
2.95593, 3.88585, 0.174883, 0.400273, 0.00159026, 0.0206667, 1.00152, 1.02733, 1.00813
2.95693, 3.91471, 0.175428, 0.400279, 0.00161571, 0.0206667, 1.00155, 1.02734, 1.00814
2.95793, 3.94402, 0.17598, 0.400286, 0.0016411, 0.0206667, 1.00158, 1.02736, 1.00815
2.95893, 3.97379, 0.176539, 0.400293, 0.00166642, 0.0206667, 1.0016, 1.02738, 1.00817
2.95993, 4.00401, 0.177104, 0.4003, 0.00169169, 0.0206667, 1.00163, 1.02739, 1.00818
2.96093, 4.03469, 0.177676, 0.400306, 0.00171688, 0.0206667, 1.00165, 1.02741, 1.0082
2.96193, 4.06582, 0.178255, 0.400313, 0.00174201, 0.0206667, 1.00168, 1.02743, 1.00821
2.96293, 4.0974, 0.178841, 0.40032, 0.00176708, 0.0206667, 1.00171, 1.02744, 1.00822
2.96393, 4.12944, 0.179433, 0.400326, 0.00179208, 0.0206667, 1.00173, 1.02746, 1.00824
2.96493, 4.16192, 0.180032, 0.400333, 0.001817, 0.0206667, 1.00176, 1.02747, 1.00825
2.96593, 4.19485, 0.180638, 0.40034, 0.00184187, 0.0206667, 1.00178, 1.02749, 1.00826
2.96693, 4.22823, 0.18125, 0.400347, 0.00186666, 0.0206667, 1.00181, 1.02751, 1.00828
2.96793, 4.26205, 0.181869, 0.400353, 0.00189138, 0.0206667, 1.00184, 1.02752, 1.00829
2.96893, 4.29632, 0.182495, 0.40036, 0.00191603, 0.0206667, 1.00186, 1.02754, 1.00831
2.96993, 4.33103, 0.183127, 0.400366, 0.00194061, 0.0206667, 1.00189, 1.02756, 1.00832
2.97093, 4.36618, 0.183766, 0.400373, 0.00196511, 0.0206667, 1.00191, 1.02757, 1.00833
2.97193, 4.40177, 0.184411, 0.40038, 0.00198955, 0.0206667, 1.00194, 1.02759, 1.00835
2.97293, 4.4378, 0.185063, 0.400386, 0.00201391, 0.0206667, 1.00197, 1.0276, 1.00836
2.97393, 4.47427, 0.185721, 0.400393, 0.00203819, 0.0206667, 1.00199, 1.02762, 1.00837
