Time(s); generator.delta; generator.PELEC; generator.PMECH; generator.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
-0.01; 20.323; 0.4; 0.4; 0; 0.4; 1; 0.991993; 1
-0.005; 20.323; 0.4; 0.4; 2.53421e-11; 0.4; 1; 0.991993; 1
0; 20.323; 0.4; 0.4; 4.22369e-11; 0.4; 1; 0.991993; 1
0.005; 20.323; 0.4; 0.4; 5.91316e-11; 0.4; 1; 0.991993; 1
0.01; 20.323; 0.4; 0.4; 7.60263e-11; 0.4; 1; 0.991993; 1
0.015; 20.323; 0.4; 0.4; 9.29211e-11; 0.4; 1; 0.991993; 1
0.02; 20.323; 0.4; 0.4; 1.09816e-10; 0.4; 1; 0.991993; 1
0.025; 20.323; 0.4; 0.4; 1.26711e-10; 0.4; 1; 0.991993; 1
0.03; 20.323; 0.4; 0.4; 1.43605e-10; 0.4; 1; 0.991993; 1
0.035; 20.323; 0.4; 0.4; 1.605e-10; 0.4; 1; 0.991993; 1
0.04; 20.323; 0.4; 0.4; 1.77395e-10; 0.4; 1; 0.991993; 1
0.045; 20.323; 0.4; 0.4; 1.9429e-10; 0.4; 1; 0.991993; 1
0.05; 20.323; 0.4; 0.4; 2.11184e-10; 0.4; 1; 0.991993; 1
0.055; 20.323; 0.4; 0.4; 2.28079e-10; 0.4; 1; 0.991993; 1
0.06; 20.323; 0.4; 0.4; 2.44974e-10; 0.4; 1; 0.991993; 1
0.065; 20.323; 0.4; 0.4; 2.61868e-10; 0.4; 1; 0.991993; 1
0.07; 20.323; 0.4; 0.4; 2.78763e-10; 0.4; 1; 0.991993; 1
0.075; 20.323; 0.4; 0.4; 2.95658e-10; 0.4; 1; 0.991993; 1
0.08; 20.323; 0.4; 0.4; 3.12553e-10; 0.4; 1; 0.991993; 1
0.085; 20.323; 0.4; 0.4; 3.29447e-10; 0.4; 1; 0.991993; 1
0.09; 20.323; 0.4; 0.4; 3.46342e-10; 0.4; 1; 0.991993; 1
0.095; 20.323; 0.4; 0.4; 3.63237e-10; 0.4; 1; 0.991993; 1
0.1; 20.323; 0.4; 0.4; 3.80132e-10; 0.4; 1; 0.991993; 1
0.105; 20.323; 0.4; 0.4; 3.97026e-10; 0.4; 1; 0.991993; 1
0.11; 20.323; 0.4; 0.4; 4.13921e-10; 0.4; 1; 0.991993; 1
0.115; 20.323; 0.4; 0.4; 4.30816e-10; 0.4; 1; 0.991993; 1
0.12; 20.323; 0.4; 0.4; 4.47711e-10; 0.4; 1; 0.991993; 1
0.125; 20.323; 0.4; 0.4; 4.64605e-10; 0.4; 1; 0.991993; 1
0.13; 20.323; 0.4; 0.4; 4.815e-10; 0.4; 1; 0.991993; 1
0.135; 20.323; 0.4; 0.4; 4.98395e-10; 0.4; 1; 0.991993; 1
0.14; 20.323; 0.4; 0.4; 5.1529e-10; 0.4; 1; 0.991993; 1
0.145; 20.323; 0.4; 0.4; 5.32184e-10; 0.4; 1; 0.991993; 1
0.15; 20.323; 0.4; 0.4; 5.49079e-10; 0.4; 1; 0.991993; 1
0.155; 20.323; 0.4; 0.4; 5.65974e-10; 0.4; 1; 0.991993; 1
0.16; 20.323; 0.4; 0.4; 5.82869e-10; 0.4; 1; 0.991993; 1
0.165; 20.323; 0.4; 0.4; 5.99763e-10; 0.4; 1; 0.991993; 1
0.17; 20.323; 0.4; 0.4; 6.16658e-10; 0.4; 1; 0.991993; 1
0.175; 20.323; 0.4; 0.4; 6.33553e-10; 0.4; 1; 0.991993; 1
0.18; 20.323; 0.4; 0.4; 6.50448e-10; 0.4; 1; 0.991993; 1
0.185; 20.323; 0.4; 0.4; 6.67342e-10; 0.4; 1; 0.991993; 1
0.19; 20.323; 0.4; 0.4; 6.84237e-10; 0.4; 1; 0.991993; 1
0.195; 20.323; 0.4; 0.4; 7.01132e-10; 0.4; 1; 0.991993; 1
0.2; 20.323; 0.4; 0.4; 7.18027e-10; 0.4; 1; 0.991993; 1
0.205; 20.323; 0.4; 0.4; 7.34921e-10; 0.4; 1; 0.991993; 1
0.21; 20.323; 0.4; 0.4; 7.51816e-10; 0.4; 1; 0.991993; 1
0.215; 20.323; 0.4; 0.4; 7.68711e-10; 0.4; 1; 0.991993; 1
0.22; 20.323; 0.4; 0.4; 7.85606e-10; 0.4; 1; 0.991993; 1
0.225; 20.323; 0.4; 0.4; 8.02501e-10; 0.4; 1; 0.991993; 1
0.23; 20.323; 0.4; 0.4; 8.19395e-10; 0.4; 1; 0.991993; 1
0.235; 20.323; 0.4; 0.4; 8.3629e-10; 0.4; 1; 0.991993; 1
0.24; 20.323; 0.4; 0.4; 8.53185e-10; 0.4; 1; 0.991993; 1
0.245; 20.323; 0.4; 0.4; 8.7008e-10; 0.4; 1; 0.991993; 1
0.25; 20.323; 0.4; 0.4; 8.86974e-10; 0.4; 1; 0.991993; 1
0.255; 20.323; 0.4; 0.4; 9.03869e-10; 0.4; 1; 0.991993; 1
0.26; 20.323; 0.4; 0.4; 9.20764e-10; 0.4; 1; 0.991993; 1
0.265; 20.323; 0.4; 0.4; 9.37659e-10; 0.4; 1; 0.991993; 1
0.27; 20.323; 0.4; 0.4; 9.54553e-10; 0.4; 1; 0.991993; 1
0.275; 20.323; 0.4; 0.4; 9.71448e-10; 0.4; 1; 0.991993; 1
0.28; 20.323; 0.4; 0.4; 9.88343e-10; 0.4; 1; 0.991993; 1
0.285; 20.323; 0.4; 0.4; 1.00524e-09; 0.4; 1; 0.991993; 1
0.29; 20.323; 0.4; 0.4; 1.02213e-09; 0.4; 1; 0.991993; 1
0.295; 20.323; 0.4; 0.4; 1.03903e-09; 0.4; 1; 0.991993; 1
0.3; 20.323; 0.4; 0.4; 1.05592e-09; 0.4; 1; 0.991993; 1
0.305; 20.323; 0.4; 0.4; 1.07282e-09; 0.4; 1; 0.991993; 1
0.31; 20.323; 0.4; 0.4; 1.08971e-09; 0.4; 1; 0.991993; 1
0.315; 20.323; 0.4; 0.4; 1.10661e-09; 0.4; 1; 0.991993; 1
0.32; 20.323; 0.4; 0.4; 1.1235e-09; 0.4; 1; 0.991993; 1
0.325; 20.323; 0.4; 0.4; 1.1404e-09; 0.4; 1; 0.991993; 1
0.33; 20.323; 0.4; 0.4; 1.15729e-09; 0.4; 1; 0.991993; 1
0.335; 20.323; 0.4; 0.4; 1.17418e-09; 0.4; 1; 0.991993; 1
0.34; 20.323; 0.4; 0.4; 1.19108e-09; 0.4; 1; 0.991993; 1
0.345; 20.323; 0.4; 0.4; 1.20797e-09; 0.4; 1; 0.991993; 1
0.35; 20.323; 0.4; 0.4; 1.22487e-09; 0.4; 1; 0.991993; 1
0.355; 20.323; 0.4; 0.4; 1.24176e-09; 0.4; 1; 0.991993; 1
0.36; 20.323; 0.4; 0.4; 1.25866e-09; 0.4; 1; 0.991993; 1
0.365; 20.323; 0.4; 0.4; 1.27555e-09; 0.4; 1; 0.991993; 1
0.37; 20.323; 0.4; 0.4; 1.29245e-09; 0.4; 1; 0.991993; 1
0.375; 20.323; 0.4; 0.4; 1.30934e-09; 0.4; 1; 0.991993; 1
0.38; 20.323; 0.4; 0.4; 1.32624e-09; 0.4; 1; 0.991993; 1
0.385; 20.323; 0.4; 0.4; 1.34313e-09; 0.4; 1; 0.991993; 1
0.39; 20.323; 0.4; 0.4; 1.36003e-09; 0.4; 1; 0.991993; 1
0.395; 20.323; 0.4; 0.4; 1.37692e-09; 0.4; 1; 0.991993; 1
0.4; 20.323; 0.4; 0.4; 1.39382e-09; 0.4; 1; 0.991993; 1
0.405; 20.323; 0.4; 0.4; 1.41071e-09; 0.4; 1; 0.991993; 1
0.41; 20.323; 0.4; 0.4; 1.42761e-09; 0.4; 1; 0.991993; 1
0.415; 20.323; 0.4; 0.4; 1.4445e-09; 0.4; 1; 0.991993; 1
0.42; 20.323; 0.4; 0.4; 1.46139e-09; 0.4; 1; 0.991993; 1
0.425; 20.323; 0.4; 0.4; 1.47829e-09; 0.4; 1; 0.991993; 1
0.43; 20.323; 0.4; 0.4; 1.49518e-09; 0.4; 1; 0.991993; 1
0.435; 20.323; 0.4; 0.4; 1.51208e-09; 0.4; 1; 0.991993; 1
0.44; 20.323; 0.4; 0.4; 1.52897e-09; 0.4; 1; 0.991993; 1
0.445; 20.323; 0.4; 0.4; 1.54587e-09; 0.4; 1; 0.991993; 1
0.45; 20.323; 0.4; 0.4; 1.56276e-09; 0.4; 1; 0.991993; 1
0.455; 20.323; 0.4; 0.4; 1.57966e-09; 0.4; 1; 0.991993; 1
0.46; 20.323; 0.4; 0.4; 1.59655e-09; 0.4; 1; 0.991993; 1
0.465; 20.323; 0.4; 0.4; 1.61345e-09; 0.4; 1; 0.991993; 1
0.47; 20.323; 0.4; 0.4; 1.63034e-09; 0.4; 1; 0.991993; 1
0.475; 20.323; 0.4; 0.4; 1.64724e-09; 0.4; 1; 0.991993; 1
0.48; 20.323; 0.4; 0.4; 1.66413e-09; 0.4; 1; 0.991993; 1
0.485; 20.323; 0.4; 0.4; 1.68103e-09; 0.4; 1; 0.991993; 1
0.49; 20.323; 0.4; 0.4; 1.69792e-09; 0.4; 1; 0.991993; 1
0.495; 20.323; 0.4; 0.4; 1.71482e-09; 0.4; 1; 0.991993; 1
0.5; 20.323; 0.4; 0.4; 1.73171e-09; 0.4; 1; 0.991993; 1
0.505; 20.323; 0.4; 0.4; 1.7486e-09; 0.4; 1; 0.991993; 1
0.51; 20.323; 0.4; 0.4; 1.7655e-09; 0.4; 1; 0.991993; 1
0.515; 20.323; 0.4; 0.4; 1.78239e-09; 0.4; 1; 0.991993; 1
0.52; 20.323; 0.4; 0.4; 1.79929e-09; 0.4; 1; 0.991993; 1
0.525; 20.323; 0.4; 0.4; 1.81618e-09; 0.4; 1; 0.991993; 1
0.53; 20.323; 0.4; 0.4; 1.83308e-09; 0.4; 1; 0.991993; 1
0.535; 20.323; 0.4; 0.4; 1.84997e-09; 0.4; 1; 0.991993; 1
0.54; 20.323; 0.4; 0.4; 1.86687e-09; 0.4; 1; 0.991993; 1
0.545; 20.323; 0.4; 0.4; 1.88376e-09; 0.4; 1; 0.991993; 1
0.55; 20.323; 0.4; 0.4; 1.90066e-09; 0.4; 1; 0.991993; 1
0.555; 20.323; 0.4; 0.4; 1.91755e-09; 0.4; 1; 0.991993; 1
0.56; 20.323; 0.4; 0.4; 1.93445e-09; 0.4; 1; 0.991993; 1
0.565; 20.323; 0.4; 0.4; 1.95134e-09; 0.4; 1; 0.991993; 1
0.57; 20.323; 0.4; 0.4; 1.96824e-09; 0.4; 1; 0.991993; 1
0.575; 20.323; 0.4; 0.4; 1.98513e-09; 0.4; 1; 0.991993; 1
0.58; 20.323; 0.4; 0.4; 2.00203e-09; 0.4; 1; 0.991993; 1
0.585; 20.323; 0.4; 0.4; 2.01892e-09; 0.4; 1; 0.991993; 1
0.59; 20.323; 0.4; 0.4; 2.03581e-09; 0.4; 1; 0.991993; 1
0.595; 20.323; 0.4; 0.4; 2.05271e-09; 0.4; 1; 0.991993; 1
0.6; 20.323; 0.4; 0.4; 2.0696e-09; 0.4; 1; 0.991993; 1
0.605; 20.323; 0.4; 0.4; 2.0865e-09; 0.4; 1; 0.991993; 1
0.61; 20.323; 0.4; 0.4; 2.10339e-09; 0.4; 1; 0.991993; 1
0.615; 20.323; 0.4; 0.4; 2.12029e-09; 0.4; 1; 0.991993; 1
0.62; 20.323; 0.4; 0.4; 2.13718e-09; 0.4; 1; 0.991993; 1
0.625; 20.323; 0.4; 0.4; 2.15408e-09; 0.4; 1; 0.991993; 1
0.63; 20.323; 0.4; 0.4; 2.17097e-09; 0.4; 1; 0.991993; 1
0.635; 20.323; 0.4; 0.4; 2.18787e-09; 0.4; 1; 0.991993; 1
0.64; 20.323; 0.4; 0.4; 2.20476e-09; 0.4; 1; 0.991993; 1
0.645; 20.323; 0.4; 0.4; 2.22166e-09; 0.4; 1; 0.991993; 1
0.65; 20.323; 0.4; 0.4; 2.23855e-09; 0.4; 1; 0.991993; 1
0.655; 20.323; 0.4; 0.4; 2.25545e-09; 0.4; 1; 0.991993; 1
0.66; 20.323; 0.4; 0.4; 2.27234e-09; 0.4; 1; 0.991993; 1
0.665; 20.323; 0.4; 0.4; 2.28924e-09; 0.4; 1; 0.991993; 1
0.67; 20.323; 0.4; 0.4; 2.30613e-09; 0.4; 1; 0.991993; 1
0.675; 20.323; 0.4; 0.4; 2.32302e-09; 0.4; 1; 0.991993; 1
0.68; 20.323; 0.4; 0.4; 2.33992e-09; 0.4; 1; 0.991993; 1
0.685; 20.323; 0.4; 0.4; 2.35681e-09; 0.4; 1; 0.991993; 1
0.69; 20.323; 0.4; 0.4; 2.37371e-09; 0.4; 1; 0.991993; 1
0.695; 20.323; 0.4; 0.4; 2.3906e-09; 0.4; 1; 0.991993; 1
0.7; 20.323; 0.4; 0.4; 2.4075e-09; 0.4; 1; 0.991993; 1
0.705; 20.323; 0.4; 0.4; 2.42439e-09; 0.4; 1; 0.991993; 1
0.71; 20.323; 0.4; 0.4; 2.44129e-09; 0.4; 1; 0.991993; 1
0.714999; 20.323; 0.4; 0.4; 2.45818e-09; 0.4; 1; 0.991993; 1
0.719999; 20.323; 0.4; 0.4; 2.47508e-09; 0.4; 1; 0.991993; 1
0.724999; 20.323; 0.4; 0.4; 2.49197e-09; 0.4; 1; 0.991993; 1
0.729999; 20.323; 0.4; 0.4; 2.50887e-09; 0.4; 1; 0.991993; 1
0.734999; 20.323; 0.4; 0.4; 2.52576e-09; 0.4; 1; 0.991993; 1
0.739999; 20.323; 0.4; 0.4; 2.54266e-09; 0.4; 1; 0.991993; 1
0.744999; 20.323; 0.4; 0.4; 2.55955e-09; 0.4; 1; 0.991993; 1
0.749999; 20.323; 0.4; 0.4; 2.57645e-09; 0.4; 1; 0.991993; 1
0.754999; 20.323; 0.4; 0.4; 2.59334e-09; 0.4; 1; 0.991993; 1
0.759999; 20.323; 0.4; 0.4; 2.61023e-09; 0.4; 1; 0.991993; 1
0.764999; 20.323; 0.4; 0.4; 2.62713e-09; 0.4; 1; 0.991993; 1
0.769999; 20.323; 0.4; 0.4; 2.64402e-09; 0.4; 1; 0.991993; 1
0.774999; 20.323; 0.4; 0.4; 2.66092e-09; 0.4; 1; 0.991993; 1
0.779999; 20.323; 0.4; 0.4; 2.67781e-09; 0.4; 1; 0.991993; 1
0.784999; 20.323; 0.4; 0.4; 2.69471e-09; 0.4; 1; 0.991993; 1
0.789999; 20.323; 0.4; 0.4; 2.7116e-09; 0.4; 1; 0.991993; 1
0.794999; 20.323; 0.4; 0.4; 2.7285e-09; 0.4; 1; 0.991993; 1
0.799999; 20.323; 0.4; 0.4; 2.74539e-09; 0.4; 1; 0.991993; 1
0.804999; 20.323; 0.4; 0.4; 2.76229e-09; 0.4; 1; 0.991993; 1
0.809999; 20.323; 0.4; 0.4; 2.77918e-09; 0.4; 1; 0.991993; 1
0.814999; 20.323; 0.4; 0.4; 2.79608e-09; 0.4; 1; 0.991993; 1
0.819999; 20.323; 0.4; 0.4; 2.81297e-09; 0.4; 1; 0.991993; 1
0.824999; 20.323; 0.4; 0.4; 2.82987e-09; 0.4; 1; 0.991993; 1
0.829999; 20.323; 0.4; 0.4; 2.84676e-09; 0.4; 1; 0.991993; 1
0.834999; 20.323; 0.4; 0.4; 2.86366e-09; 0.4; 1; 0.991993; 1
0.839999; 20.323; 0.4; 0.4; 2.88055e-09; 0.4; 1; 0.991993; 1
0.844999; 20.323; 0.4; 0.4; 2.89744e-09; 0.4; 1; 0.991993; 1
0.849999; 20.323; 0.4; 0.4; 2.91434e-09; 0.4; 1; 0.991993; 1
0.854999; 20.323; 0.4; 0.4; 2.93123e-09; 0.4; 1; 0.991993; 1
0.859999; 20.323; 0.4; 0.4; 2.94813e-09; 0.4; 1; 0.991993; 1
0.864999; 20.323; 0.4; 0.4; 2.96502e-09; 0.4; 1; 0.991993; 1
0.869999; 20.323; 0.4; 0.4; 2.98192e-09; 0.4; 1; 0.991993; 1
0.874999; 20.323; 0.4; 0.4; 2.99881e-09; 0.4; 1; 0.991993; 1
0.879999; 20.323; 0.4; 0.4; 3.01571e-09; 0.4; 1; 0.991993; 1
0.884999; 20.323; 0.4; 0.4; 3.0326e-09; 0.4; 1; 0.991993; 1
0.889999; 20.323; 0.4; 0.4; 3.0495e-09; 0.4; 1; 0.991993; 1
0.894999; 20.323; 0.4; 0.4; 3.06639e-09; 0.4; 1; 0.991993; 1
0.899999; 20.323; 0.4; 0.4; 3.08329e-09; 0.4; 1; 0.991993; 1
0.904999; 20.323; 0.4; 0.4; 3.10018e-09; 0.4; 1; 0.991993; 1
0.909999; 20.323; 0.4; 0.4; 3.11708e-09; 0.4; 1; 0.991993; 1
0.914999; 20.323; 0.4; 0.4; 3.13397e-09; 0.4; 1; 0.991993; 1
0.919999; 20.323; 0.4; 0.4; 3.15087e-09; 0.4; 1; 0.991993; 1
0.924999; 20.323; 0.4; 0.4; 3.16776e-09; 0.4; 1; 0.991993; 1
0.929999; 20.323; 0.4; 0.4; 3.18465e-09; 0.4; 1; 0.991993; 1
0.934999; 20.323; 0.4; 0.4; 3.20155e-09; 0.4; 1; 0.991993; 1
0.939999; 20.323; 0.4; 0.4; 3.21844e-09; 0.4; 1; 0.991993; 1
0.944999; 20.323; 0.4; 0.4; 3.23534e-09; 0.4; 1; 0.991993; 1
0.949999; 20.323; 0.4; 0.4; 3.25223e-09; 0.4; 1; 0.991993; 1
0.954999; 20.323; 0.4; 0.4; 3.26913e-09; 0.4; 1; 0.991993; 1
0.959999; 20.323; 0.4; 0.4; 3.28602e-09; 0.4; 1; 0.991993; 1
0.964999; 20.323; 0.4; 0.4; 3.30292e-09; 0.4; 1; 0.991993; 1
0.969999; 20.323; 0.4; 0.4; 3.31981e-09; 0.4; 1; 0.991993; 1
0.974999; 20.323; 0.4; 0.4; 3.33671e-09; 0.4; 1; 0.991993; 1
0.979999; 20.323; 0.4; 0.4; 3.3536e-09; 0.4; 1; 0.991993; 1
0.984999; 20.323; 0.4; 0.4; 3.3705e-09; 0.4; 1; 0.991993; 1
0.989999; 20.323; 0.4; 0.4; 3.38739e-09; 0.4; 1; 0.991993; 1
0.994999; 20.323; 0.4; 0.4; 3.40429e-09; 0.4; 1; 0.991993; 1
0.999999; 20.323; 0.4; 0.4; 3.42118e-09; 0.4; 1; 0.991993; 1
1.005; 20.323; 0.4; 0.4; 3.43808e-09; 0.4; 1; 0.991993; 1
1.01; 20.323; 0.4; 0.4; 3.45497e-09; 0.4; 1; 0.991993; 1
1.015; 20.323; 0.4; 0.4; 3.47187e-09; 0.4; 1; 0.991993; 1
1.02; 20.323; 0.4; 0.4; 3.48876e-09; 0.4; 1; 0.991993; 1
1.025; 20.323; 0.4; 0.4; 3.50565e-09; 0.4; 1; 0.991993; 1
1.03; 20.323; 0.4; 0.4; 3.52255e-09; 0.4; 1; 0.991993; 1
1.035; 20.323; 0.4; 0.4; 3.53944e-09; 0.4; 1; 0.991993; 1
1.04; 20.323; 0.4; 0.4; 3.55634e-09; 0.4; 1; 0.991993; 1
1.045; 20.323; 0.4; 0.4; 3.57323e-09; 0.4; 1; 0.991993; 1
1.05; 20.323; 0.4; 0.4; 3.59013e-09; 0.4; 1; 0.991993; 1
1.055; 20.323; 0.4; 0.4; 3.60702e-09; 0.4; 1; 0.991993; 1
1.06; 20.323; 0.4; 0.4; 3.62392e-09; 0.4; 1; 0.991993; 1
1.065; 20.323; 0.4; 0.4; 3.64081e-09; 0.4; 1; 0.991993; 1
1.07; 20.323; 0.4; 0.4; 3.65771e-09; 0.4; 1; 0.991993; 1
1.075; 20.323; 0.4; 0.4; 3.6746e-09; 0.4; 1; 0.991993; 1
1.08; 20.323; 0.4; 0.4; 3.6915e-09; 0.4; 1; 0.991993; 1
1.085; 20.323; 0.4; 0.4; 3.70839e-09; 0.4; 1; 0.991993; 1
1.09; 20.323; 0.4; 0.4; 3.72529e-09; 0.4; 1; 0.991993; 1
1.095; 20.323; 0.4; 0.4; 3.74218e-09; 0.4; 1; 0.991993; 1
1.1; 20.323; 0.4; 0.4; 3.75908e-09; 0.4; 1; 0.991993; 1
1.105; 20.323; 0.4; 0.4; 3.77597e-09; 0.4; 1; 0.991993; 1
1.11; 20.323; 0.4; 0.4; 3.79287e-09; 0.4; 1; 0.991993; 1
1.115; 20.323; 0.4; 0.4; 3.80976e-09; 0.4; 1; 0.991993; 1
1.12; 20.323; 0.4; 0.4; 3.82665e-09; 0.4; 1; 0.991993; 1
1.125; 20.323; 0.4; 0.4; 3.84355e-09; 0.4; 1; 0.991993; 1
1.13; 20.323; 0.4; 0.4; 3.86044e-09; 0.4; 1; 0.991993; 1
1.135; 20.323; 0.4; 0.4; 3.87734e-09; 0.4; 1; 0.991993; 1
1.14; 20.323; 0.4; 0.4; 3.89423e-09; 0.4; 1; 0.991993; 1
1.145; 20.323; 0.4; 0.4; 3.91113e-09; 0.4; 1; 0.991993; 1
1.15; 20.323; 0.4; 0.4; 3.92802e-09; 0.4; 1; 0.991993; 1
1.155; 20.323; 0.4; 0.4; 3.94492e-09; 0.4; 1; 0.991993; 1
1.16; 20.323; 0.4; 0.4; 3.96181e-09; 0.4; 1; 0.991993; 1
1.165; 20.323; 0.4; 0.4; 3.97871e-09; 0.4; 1; 0.991993; 1
1.17; 20.323; 0.4; 0.4; 3.9956e-09; 0.4; 1; 0.991993; 1
1.175; 20.323; 0.4; 0.4; 4.0125e-09; 0.4; 1; 0.991993; 1
1.18; 20.323; 0.4; 0.4; 4.02939e-09; 0.4; 1; 0.991993; 1
1.185; 20.323; 0.4; 0.4; 4.04629e-09; 0.4; 1; 0.991993; 1
1.19; 20.323; 0.4; 0.4; 4.06318e-09; 0.4; 1; 0.991993; 1
1.195; 20.323; 0.4; 0.4; 4.08008e-09; 0.4; 1; 0.991993; 1
1.2; 20.323; 0.4; 0.4; 4.09697e-09; 0.4; 1; 0.991993; 1
1.205; 20.323; 0.4; 0.4; 4.11387e-09; 0.4; 1; 0.991993; 1
1.21; 20.323; 0.4; 0.4; 4.13076e-09; 0.4; 1; 0.991993; 1
1.215; 20.323; 0.4; 0.4; 4.14766e-09; 0.4; 1; 0.991993; 1
1.22; 20.323; 0.4; 0.4; 4.16455e-09; 0.4; 1; 0.991993; 1
1.225; 20.323; 0.4; 0.4; 4.18145e-09; 0.4; 1; 0.991993; 1
1.23; 20.323; 0.4; 0.4; 4.19834e-09; 0.4; 1; 0.991993; 1
1.235; 20.323; 0.4; 0.4; 4.21524e-09; 0.4; 1; 0.991993; 1
1.24; 20.323; 0.4; 0.4; 4.23213e-09; 0.4; 1; 0.991993; 1
1.245; 20.323; 0.4; 0.4; 4.24903e-09; 0.4; 1; 0.991993; 1
1.25; 20.323; 0.4; 0.4; 4.26592e-09; 0.4; 1; 0.991993; 1
1.255; 20.323; 0.4; 0.4; 4.28282e-09; 0.4; 1; 0.991993; 1
1.26; 20.323; 0.4; 0.4; 4.29971e-09; 0.4; 1; 0.991993; 1
1.265; 20.323; 0.4; 0.4; 4.31661e-09; 0.4; 1; 0.991993; 1
1.27; 20.323; 0.4; 0.4; 4.3335e-09; 0.4; 1; 0.991993; 1
1.275; 20.323; 0.4; 0.4; 4.3504e-09; 0.4; 1; 0.991993; 1
1.28; 20.323; 0.4; 0.4; 4.36729e-09; 0.4; 1; 0.991993; 1
1.285; 20.323; 0.4; 0.4; 4.38419e-09; 0.4; 1; 0.991993; 1
1.29; 20.323; 0.4; 0.4; 4.40108e-09; 0.4; 1; 0.991993; 1
1.295; 20.323; 0.4; 0.4; 4.41798e-09; 0.4; 1; 0.991993; 1
1.3; 20.323; 0.4; 0.4; 4.43487e-09; 0.4; 1; 0.991993; 1
1.305; 20.323; 0.4; 0.4; 4.45177e-09; 0.4; 1; 0.991993; 1
1.31; 20.323; 0.4; 0.4; 4.46866e-09; 0.4; 1; 0.991993; 1
1.315; 20.323; 0.4; 0.4; 4.48556e-09; 0.4; 1; 0.991993; 1
1.32; 20.323; 0.4; 0.4; 4.50245e-09; 0.4; 1; 0.991993; 1
1.325; 20.323; 0.4; 0.4; 4.51935e-09; 0.4; 1; 0.991993; 1
1.33; 20.323; 0.4; 0.4; 4.53624e-09; 0.4; 1; 0.991993; 1
1.335; 20.323; 0.4; 0.4; 4.55314e-09; 0.4; 1; 0.991993; 1
1.34; 20.323; 0.4; 0.4; 4.57003e-09; 0.4; 1; 0.991993; 1
1.345; 20.323; 0.4; 0.4; 4.58693e-09; 0.4; 1; 0.991993; 1
1.35; 20.323; 0.4; 0.4; 4.60382e-09; 0.4; 1; 0.991993; 1
1.355; 20.323; 0.4; 0.4; 4.62072e-09; 0.4; 1; 0.991993; 1
1.36; 20.323; 0.4; 0.4; 4.63761e-09; 0.4; 1; 0.991993; 1
1.365; 20.323; 0.4; 0.4; 4.65451e-09; 0.4; 1; 0.991993; 1
1.37; 20.323; 0.4; 0.4; 4.6714e-09; 0.4; 1; 0.991993; 1
1.375; 20.323; 0.4; 0.4; 4.6883e-09; 0.4; 1; 0.991993; 1
1.38; 20.323; 0.4; 0.4; 4.70519e-09; 0.4; 1; 0.991993; 1
1.385; 20.323; 0.4; 0.4; 4.72209e-09; 0.4; 1; 0.991993; 1
1.39; 20.323; 0.4; 0.4; 4.73898e-09; 0.4; 1; 0.991993; 1
1.395; 20.323; 0.4; 0.4; 4.75588e-09; 0.4; 1; 0.991993; 1
1.4; 20.323; 0.4; 0.4; 4.77277e-09; 0.4; 1; 0.991993; 1
1.405; 20.323; 0.4; 0.4; 4.78967e-09; 0.4; 1; 0.991993; 1
1.41; 20.323; 0.4; 0.4; 4.80656e-09; 0.4; 1; 0.991993; 1
1.415; 20.323; 0.4; 0.4; 4.82346e-09; 0.4; 1; 0.991993; 1
1.42; 20.323; 0.4; 0.4; 4.84035e-09; 0.4; 1; 0.991993; 1
1.425; 20.323; 0.4; 0.4; 4.85725e-09; 0.4; 1; 0.991993; 1
1.43; 20.323; 0.4; 0.4; 4.87414e-09; 0.4; 1; 0.991993; 1
1.435; 20.323; 0.4; 0.4; 4.89104e-09; 0.4; 1; 0.991993; 1
1.44; 20.323; 0.4; 0.4; 4.90793e-09; 0.4; 1; 0.991993; 1
1.445; 20.323; 0.4; 0.4; 4.92483e-09; 0.4; 1; 0.991993; 1
1.45; 20.323; 0.4; 0.4; 4.94172e-09; 0.4; 1; 0.991993; 1
1.455; 20.323; 0.4; 0.4; 4.95862e-09; 0.4; 1; 0.991993; 1
1.46; 20.323; 0.4; 0.4; 4.97551e-09; 0.4; 1; 0.991993; 1
1.465; 20.323; 0.4; 0.4; 4.99241e-09; 0.4; 1; 0.991993; 1
1.47; 20.323; 0.4; 0.4; 5.0093e-09; 0.4; 1; 0.991993; 1
1.475; 20.323; 0.4; 0.4; 5.0262e-09; 0.4; 1; 0.991993; 1
1.48; 20.323; 0.4; 0.4; 5.04309e-09; 0.4; 1; 0.991993; 1
1.485; 20.323; 0.4; 0.4; 5.05998e-09; 0.4; 1; 0.991993; 1
1.49; 20.323; 0.4; 0.4; 5.07688e-09; 0.4; 1; 0.991993; 1
1.495; 20.323; 0.4; 0.4; 5.09377e-09; 0.4; 1; 0.991993; 1
1.5; 20.323; 0.4; 0.4; 5.11067e-09; 0.4; 1; 0.991993; 1
1.505; 20.323; 0.4; 0.4; 5.12756e-09; 0.4; 1; 0.991993; 1
1.51; 20.323; 0.4; 0.4; 5.14446e-09; 0.4; 1; 0.991993; 1
1.515; 20.323; 0.4; 0.4; 5.16135e-09; 0.4; 1; 0.991993; 1
1.52; 20.323; 0.4; 0.4; 5.17825e-09; 0.4; 1; 0.991993; 1
1.525; 20.323; 0.4; 0.4; 5.19514e-09; 0.4; 1; 0.991993; 1
