Time(s); generator.delta; generator.PELEC; generator.PMECH; generator.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
0.17; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.175; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.18; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.185; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.19; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.195; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.2; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.205; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.21; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.215; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.22; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.225; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.23; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.235; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.24; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.245; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.25; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.255; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.26; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.265; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.27; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.275; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.28; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.285; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.29; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.295; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.3; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.305; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.31; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.315; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.32; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.325; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.33; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.335; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.34; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.345; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.35; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.355; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.36; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.365; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.37; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.375; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.38; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.385; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.39; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.395; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.4; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.405; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.41; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.415; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.42; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.425; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.43; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.435; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.44; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.445; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.45; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.455; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.46; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.465; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.47; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.475; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.48; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.485; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.49; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.495; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.5; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.505; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.51; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.515; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.52; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.525; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.53; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.535; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.54; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.545; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.55; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.555; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.56; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.565; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.57; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.575; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.58; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.585; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.59; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.595; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.6; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.605; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.61; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.615; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.62; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.625; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.63; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.635; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.64; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.645; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.65; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.655; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.66; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.665; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.67; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.675; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.68; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.685; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.69; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.695; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.7; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.705; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.71; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.714999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.719999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.724999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.729999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.734999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.739999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.744999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.749999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.754999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.759999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.764999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.769999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.774999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.779999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.784999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.789999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.794999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.799999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.804999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.809999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.814999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.819999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.824999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.829999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.834999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.839999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.844999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.849999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.854999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.859999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.864999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.869999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.874999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.879999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.884999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.889999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.894999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.899999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.904999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.909999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.914999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.919999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.924999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.929999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.934999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.939999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.944999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.949999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.954999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.959999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.964999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.969999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.974999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.979999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.984999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.989999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.994999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
0.999999; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.005; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.01; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.015; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.02; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.025; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.03; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.035; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.04; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.045; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.05; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.055; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.06; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.065; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.07; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.075; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.08; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.085; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.09; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.095; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.1; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.105; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.11; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.115; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.12; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.125; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.13; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.135; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.14; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.145; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.15; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.155; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.16; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.165; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.17; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.175; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.18; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.185; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.19; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.195; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.2; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.205; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.21; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.215; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.22; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.225; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.23; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.235; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.24; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.245; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.25; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.255; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.26; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.265; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.27; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.275; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.28; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.285; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.29; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.295; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.3; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.305; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.31; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.315; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.32; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.325; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.33; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.335; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.34; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.345; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.35; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.355; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.36; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.365; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.37; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.375; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.38; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.385; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.39; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.395; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.4; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.405; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.41; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.415; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.42; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.425; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.43; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.435; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.44; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.445; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.45; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.455; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.46; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.465; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.47; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.475; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.48; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.485; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.49; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.495; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.5; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.505; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.51; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.515; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.52; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.525; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.53; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.535; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.54; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.545; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.55; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.555; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.56; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.565; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.57; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.575; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.58; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.585; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.59; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.595; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.6; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.605; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.61; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.615; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.62; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.625; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.63; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.635; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.64; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.645; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.65; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.655; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.66; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.665; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.67; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.675; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.68; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.685; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.69; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.695; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.7; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.705; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
1.71; 28.846; 0.4; 0.4; 0; 0; 1; 0.466667; 0.466667
