Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,iEEET2.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.832,20.486658,0.17429149,-0.00053276244,1.9858698,1.0189945,1.0031865,1.0065656,1.0047408
2.834,20.46844,0.17474376,-0.00048003375,1.9851055,1.0190603,1.0032287,1.0065964,1.0047777
2.836,20.452118,0.17523107,-0.00042741973,1.9843388,1.019126,1.0032711,1.0066277,1.004815
2.838,20.437687,0.17575324,-0.00037492852,1.9835695,1.0191919,1.0033138,1.0066593,1.0048525
2.84,20.425142,0.17631006,-0.00032256817,1.9827976,1.0192577,1.0033567,1.0066912,1.0048903
2.842,20.41448,0.17690133,-0.00027034667,1.982023,1.0193233,1.0033997,1.0067235,1.0049285
2.844,20.405695,0.17752685,-0.00021827205,1.9812458,1.019389,1.003443,1.0067561,1.004967
2.846,20.39878,0.17818639,-0.00016635217,1.9804658,1.0194547,1.0034865,1.0067891,1.0050057
2.848,20.39373,0.17887975,-0.00011459491,1.9796829,1.0195203,1.0035301,1.0068222,1.0050447
2.85,20.390537,0.17960669,-6.3008054e-05,1.9788972,1.0195858,1.003574,1.0068558,1.005084
2.852,20.389198,0.180367,-1.1599349e-05,1.9781086,1.0196514,1.003618,1.0068897,1.0051235
2.854,20.38971,0.18116055,3.9621613e-05,1.9773167,1.019717,1.0036622,1.0069239,1.0051634
2.856,20.392067,0.18198706,9.064792e-05,1.9765216,1.0197825,1.0037067,1.0069585,1.0052035
2.858,20.396257,0.18284626,0.00014147248,1.9757233,1.0198481,1.0037512,1.0069932,1.0052439
2.86,20.402271,0.1837379,0.00019208774,1.9749218,1.0199136,1.0037959,1.0070283,1.0052844
2.862,20.410107,0.18466176,0.00024248616,1.9741172,1.019979,1.0038408,1.0070636,1.0053253
2.864,20.41975,0.18561755,0.0002926603,1.9733092,1.0200444,1.0038857,1.0070993,1.0053663
2.866,20.431196,0.18660502,0.00034260278,1.9724979,1.0201098,1.0039309,1.0071352,1.0054076
2.868,20.444435,0.18762393,0.00039230628,1.9716835,1.0201751,1.0039761,1.0071713,1.005449
2.87,20.45946,0.18867399,0.0004417635,1.9708656,1.0202404,1.0040215,1.0072075,1.0054908
2.872,20.47626,0.18975495,0.0004909673,1.9700445,1.0203056,1.004067,1.0072441,1.0055325
2.874,20.494825,0.19086652,0.0005399106,1.9692199,1.0203707,1.0041124,1.007281,1.0055746
2.876,20.515146,0.19200842,0.0005885862,1.9683921,1.0204358,1.004158,1.0073179,1.0056167
2.878,20.537212,0.19318038,0.0006369873,1.9675609,1.0205008,1.0042037,1.007355,1.005659
2.88,20.561018,0.1943821,0.00068510685,1.9667263,1.0205656,1.0042493,1.0073923,1.0057014
2.882,20.586546,0.1956133,0.00073293806,1.9658884,1.0206304,1.004295,1.0074298,1.005744
2.884,20.613789,0.19687366,0.0007804743,1.9650471,1.0206951,1.0043408,1.0074675,1.0057867
2.886,20.642746,0.19816303,0.00082770654,1.9642022,1.0207597,1.0043865,1.0075052,1.0058293
2.888,20.673399,0.19948104,0.0008746293,1.9633536,1.0208241,1.0044323,1.0075432,1.0058721
2.89,20.705734,0.20082735,0.0009212364,1.9625016,1.0208884,1.004478,1.0075812,1.005915
2.892,20.739742,0.20220165,0.00096752134,1.9616463,1.0209527,1.0045238,1.0076193,1.0059581
2.894,20.77541,0.20360364,0.0010134776,1.9607875,1.0210167,1.0045694,1.0076575,1.006001
2.896,20.812727,0.20503302,0.0010590989,1.9599253,1.0210806,1.004615,1.0076958,1.006044
2.898,20.85168,0.20648943,0.0011043787,1.9590598,1.0211443,1.0046605,1.0077342,1.0060871
2.9,20.892256,0.20797257,0.0011493111,1.9581909,1.0212078,1.0047059,1.0077726,1.00613
2.902,20.934444,0.20948213,0.0011938898,1.9573188,1.0212711,1.0047512,1.007811,1.006173
2.904,20.97823,0.21101776,0.0012381086,1.9564434,1.0213342,1.0047965,1.0078493,1.0062159
2.906,21.0236,0.21257912,0.0012819618,1.9555647,1.0213971,1.0048414,1.0078878,1.0062587
2.908,21.07054,0.2141659,0.0013254434,1.9546828,1.0214597,1.0048864,1.0079262,1.0063015
2.91,21.11904,0.21577772,0.0013685474,1.9537978,1.021522,1.0049311,1.0079646,1.0063442
2.912,21.16908,0.21741429,0.0014112684,1.9529097,1.0215842,1.0049756,1.0080029,1.0063868
2.914,21.220654,0.21907522,0.0014536006,1.9520186,1.0216459,1.0050199,1.0080411,1.0064292
2.916,21.273739,0.22076017,0.0014955384,1.9511244,1.0217074,1.0050639,1.0080793,1.0064715
2.918,21.328335,0.22246893,0.001537074,1.9502269,1.0217686,1.0051078,1.0081174,1.0065137
2.92,21.384418,0.22420104,0.0015782034,1.9493263,1.0218295,1.0051514,1.0081553,1.0065557
2.922,21.441975,0.22595616,0.0016189215,1.9484228,1.02189,1.0051947,1.0081933,1.0065975
2.924,21.500992,0.22773391,0.0016592231,1.9475163,1.0219504,1.0052377,1.008231,1.0066391
2.926,21.561451,0.22953394,0.001699103,1.946607,1.0220102,1.0052805,1.0082686,1.0066805
2.928,21.623337,0.23135589,0.0017385561,1.9456949,1.0220697,1.0053229,1.008306,1.0067216
2.93,21.686638,0.23319939,0.0017775773,1.9447801,1.0221288,1.005365,1.0083432,1.0067625
2.932,21.751333,0.23506406,0.0018161618,1.9438627,1.0221875,1.0054066,1.0083803,1.006803
2.934,21.817411,0.23694955,0.0018543047,1.9429426,1.0222458,1.005448,1.0084171,1.0068434
2.936,21.884851,0.23885547,0.0018920013,1.94202,1.0223036,1.0054889,1.0084536,1.0068834
2.938,21.953642,0.24078146,0.0019292469,1.9410951,1.022361,1.0055294,1.00849,1.0069231
2.94,22.023764,0.24272713,0.001966037,1.9401677,1.0224179,1.0055696,1.0085261,1.0069624
2.942,22.095201,0.2446921,0.002002367,1.9392381,1.0224743,1.0056092,1.0085618,1.0070014
2.944,22.167938,0.24667598,0.002038233,1.9383062,1.0225302,1.0056484,1.0085974,1.00704
2.946,22.241955,0.24867842,0.0020736302,1.9373722,1.0225856,1.0056871,1.0086325,1.0070783
2.948,22.317238,0.25069898,0.0021085546,1.9364362,1.0226405,1.0057253,1.0086673,1.0071161
2.95,22.393772,0.2527374,0.0021429993,1.9354978,1.0226948,1.005763,1.0087019,1.0071535
2.952,22.471539,0.25479323,0.0021769626,1.9345573,1.0227487,1.0058002,1.0087361,1.0071905
2.954,22.55052,0.25686607,0.00221044,1.933615,1.022802,1.005837,1.00877,1.007227
2.956,22.6307,0.2589555,0.0022434283,1.9326708,1.0228547,1.0058731,1.0088035,1.0072631
2.958,22.712055,0.2610612,0.0022759233,1.9317249,1.0229067,1.0059086,1.0088365,1.0072987
2.96,22.79457,0.26318267,0.0023079214,1.9307774,1.0229582,1.0059437,1.0088692,1.0073338
2.962,22.878231,0.2653196,0.0023394192,1.9298283,1.0230091,1.005978,1.0089015,1.0073683
2.964,22.963017,0.26747152,0.0023704132,1.9288777,1.0230592,1.0060118,1.0089333,1.0074024
2.966,23.048906,0.26963812,0.0024008998,1.9279257,1.0231088,1.006045,1.0089647,1.0074359
2.968,23.135885,0.2718189,0.002430876,1.9269724,1.0231577,1.0060775,1.0089957,1.0074689
2.97,23.223932,0.27401355,0.0024603382,1.9260179,1.023206,1.0061094,1.009026,1.0075014
2.972,23.313032,0.2762216,0.002489284,1.9250623,1.0232536,1.0061406,1.0090561,1.0075332
2.974,23.403164,0.2784427,0.0025177095,1.9241056,1.0233004,1.0061711,1.0090855,1.0075644
2.976,23.494307,0.2806764,0.0025456129,1.923148,1.0233465,1.0062009,1.0091145,1.0075951
2.978,23.586447,0.28292233,0.0025729905,1.9221896,1.0233918,1.00623,1.009143,1.0076251
2.98,23.67956,0.28518003,0.00259984,1.9212304,1.0234365,1.0062584,1.0091709,1.0076544
2.982,23.773634,0.2874492,0.0026261557,1.9202703,1.0234805,1.006286,1.0091983,1.0076833
2.984,23.868647,0.2897294,0.0026519375,1.9193095,1.0235237,1.0063131,1.0092251,1.0077114
2.986,23.964577,0.29202014,0.0026771827,1.9183482,1.0235661,1.0063392,1.0092515,1.0077388
2.988,24.061405,0.29432112,0.002701889,1.9173863,1.0236077,1.0063647,1.0092772,1.0077657
2.99,24.159115,0.29663184,0.0027260545,1.9164242,1.0236486,1.0063894,1.0093024,1.0077918
2.992,24.257683,0.29895195,0.0027496766,1.9154618,1.0236887,1.0064133,1.0093269,1.0078171
2.994,24.357094,0.30128103,0.0027727534,1.914499,1.023728,1.0064365,1.0093509,1.007842
2.996,24.457325,0.30361867,0.0027952832,1.9135363,1.0237664,1.0064588,1.0093744,1.0078659
2.998,24.558355,0.30596444,0.0028172636,1.9125736,1.0238041,1.0064803,1.0093971,1.0078893
3.0,24.66017,0.30831796,0.0028386933,1.9116108,1.0238409,1.006501,1.0094192,1.0079118
3.002,24.762741,0.31067878,0.0028595706,1.9106483,1.0238769,1.0065209,1.0094408,1.0079336
3.004,24.866056,0.31304654,0.0028798939,1.9096861,1.023912,1.00654,1.0094616,1.0079547
3.006,24.970095,0.3154208,0.0028996614,1.9087241,1.0239463,1.0065582,1.0094819,1.0079751
3.008,25.074831,0.31780115,0.0029188723,1.9077625,1.0239797,1.0065756,1.0095015,1.0079947
3.01,25.180248,0.3201872,0.0029375253,1.9068016,1.0240122,1.0065922,1.0095204,1.0080135
3.012,25.28633,0.32257855,0.0029556188,1.9058411,1.0240439,1.0066078,1.0095388,1.0080316
3.014,25.393051,0.32497475,0.0029731484,1.9048812,1.0240747,1.0066227,1.0095563,1.0080489
3.016,25.500393,0.32737544,0.0029901161,1.9039221,1.0241046,1.0066367,1.0095733,1.0080655
3.018,25.608337,0.3297802,0.0030065207,1.9029636,1.0241337,1.0066499,1.0095896,1.0080812
3.02,25.716862,0.33218858,0.0030223615,1.9020063,1.0241619,1.0066621,1.0096052,1.0080962
3.022,25.825947,0.33460024,0.0030376378,1.9010497,1.0241892,1.0066736,1.0096202,1.0081104
3.024,25.93557,0.33701476,0.0030523487,1.9000942,1.0242156,1.0066841,1.0096344,1.0081239
3.026,26.045713,0.3394317,0.0030664941,1.8991398,1.0242411,1.0066937,1.009648,1.0081364
3.028,26.156357,0.34185073,0.0030800733,1.8981866,1.0242658,1.0067025,1.0096608,1.0081483
3.03,26.267477,0.34427136,0.003093086,1.8972347,1.0242895,1.0067105,1.009673,1.0081593
3.032,26.379057,0.34669325,0.003105532,1.896284,1.0243123,1.0067176,1.0096846,1.0081695
3.034,26.491072,0.349116,0.003117411,1.8953347,1.0243342,1.0067238,1.0096953,1.008179
3.036,26.603506,0.3515392,0.003128723,1.894387,1.0243553,1.006729,1.0097054,1.0081877
3.038,26.716337,0.35396245,0.0031394686,1.8934406,1.0243753,1.0067335,1.0097148,1.0081955
3.04,26.829544,0.35638535,0.0031496473,1.892496,1.0243946,1.0067371,1.0097237,1.0082026
3.042,26.943106,0.35880756,0.0031592597,1.8915528,1.024413,1.0067397,1.0097317,1.0082088
3.044,27.057005,0.36122862,0.0031683058,1.8906115,1.0244304,1.0067416,1.009739,1.0082142
3.046,27.171219,0.36364812,0.0031767827,1.8896719,1.024447,1.0067426,1.0097457,1.0082189
3.048,27.285728,0.3660657,0.0031846939,1.8887341,1.0244627,1.0067427,1.0097517,1.0082228
3.05,27.40051,0.36848098,0.0031920394,1.8877983,1.0244775,1.006742,1.0097569,1.0082259
3.052,27.515549,0.3708936,0.0031988206,1.8868643,1.0244914,1.0067405,1.0097616,1.0082283
3.054,27.63082,0.37330315,0.0032050374,1.8859323,1.0245045,1.0067381,1.0097655,1.0082299
3.056,27.746307,0.37570927,0.0032106915,1.8850024,1.0245167,1.0067348,1.0097687,1.0082306
3.058,27.861984,0.37811154,0.0032157833,1.8840744,1.024528,1.0067308,1.0097712,1.0082306
3.06,27.977837,0.38050961,0.0032203137,1.8831487,1.0245385,1.0067259,1.0097731,1.0082299
3.062,28.093842,0.38290313,0.0032242844,1.8822249,1.0245482,1.0067202,1.0097744,1.0082284
3.064,28.20998,0.3852917,0.003227696,1.8813034,1.024557,1.0067136,1.009775,1.0082262
3.066,28.32623,0.38767493,0.0032305503,1.8803842,1.024565,1.0067064,1.0097749,1.0082232
3.068,28.442574,0.3900525,0.0032328484,1.8794671,1.0245721,1.0066983,1.0097742,1.0082195
3.07,28.558989,0.39242402,0.003234592,1.8785524,1.0245785,1.0066894,1.0097729,1.0082151
3.072,28.675457,0.39478913,0.0032357827,1.87764,1.0245839,1.0066798,1.0097709,1.0082098
3.074,28.79196,0.39714748,0.003236422,1.8767298,1.0245887,1.0066694,1.0097682,1.008204
3.076,28.908472,0.39949867,0.0032365115,1.8758221,1.0245926,1.0066582,1.009765,1.0081974
3.078,29.024979,0.40184233,0.0032360498,1.8749168,1.0245957,1.0066463,1.0097612,1.0081902
3.08,29.14146,0.40417808,0.0032350414,1.874014,1.0245981,1.0066336,1.0097568,1.0081822
3.082,29.257895,0.40650564,0.0032334882,1.8731136,1.0245998,1.0066204,1.0097517,1.0081736
3.084,29.37426,0.40882465,0.0032313925,1.8722157,1.0246006,1.0066063,1.0097461,1.0081643
3.086,29.490543,0.41113478,0.0032287561,1.8713202,1.0246009,1.0065916,1.0097399,1.0081544
3.088,29.606722,0.41343564,0.0032255813,1.8704273,1.0246003,1.0065762,1.0097331,1.0081439
3.09,29.722778,0.41572693,0.0032218706,1.8695368,1.024599,1.0065601,1.0097257,1.0081327
3.092,29.838686,0.4180083,0.003217626,1.8686488,1.024597,1.0065434,1.0097178,1.0081209
3.094,29.954437,0.4202794,0.00321285,1.8677632,1.0245944,1.006526,1.0097095,1.0081085
3.096,30.070004,0.42253995,0.0032075457,1.86688,1.0245912,1.0065081,1.0097004,1.0080955
3.098,30.18537,0.42478958,0.003201715,1.8659995,1.0245873,1.0064895,1.009691,1.0080819
3.1,30.300516,0.42702797,0.003195361,1.8651212,1.0245826,1.0064703,1.009681,1.0080678
3.102,30.415426,0.42925483,0.0031884862,1.8642455,1.0245775,1.0064505,1.0096706,1.0080532
3.104,30.530079,0.4314698,0.0031810938,1.8633722,1.0245718,1.0064303,1.0096596,1.0080379
3.106,30.644457,0.4336726,0.0031731867,1.8625014,1.0245653,1.0064095,1.0096482,1.0080222
3.108,30.758541,0.4358629,0.0031647668,1.8616328,1.0245584,1.0063882,1.0096364,1.008006
3.11,30.872313,0.4380403,0.0031558354,1.860767,1.0245509,1.0063663,1.009624,1.0079893
3.112,30.985752,0.4402045,0.0031463979,1.8599036,1.0245429,1.006344,1.0096112,1.0079721
3.114,31.098839,0.44235533,0.003136457,1.8590424,1.0245343,1.0063211,1.0095981,1.0079545
3.116,31.211561,0.4444924,0.0031260161,1.8581836,1.0245254,1.0062978,1.0095845,1.0079364
3.118,31.3239,0.44661543,0.0031150784,1.8573272,1.0245159,1.0062741,1.0095706,1.0079179
3.12,31.435833,0.44872415,0.0031036476,1.8564731,1.0245059,1.0062499,1.0095563,1.0078989
3.122,31.54735,0.45081827,0.003091727,1.8556211,1.0244955,1.0062255,1.0095415,1.0078796
3.124,31.658426,0.4528975,0.0030793198,1.8547714,1.0244846,1.0062006,1.0095265,1.00786
3.126,31.769047,0.4549615,0.00306643,1.8539238,1.0244734,1.0061753,1.0095111,1.0078399
3.128,31.879198,0.45701012,0.0030530614,1.8530784,1.0244617,1.0061496,1.0094955,1.0078195
3.13,31.988857,0.45904297,0.0030392173,1.852235,1.0244498,1.0061238,1.0094795,1.0077988
3.132,32.09801,0.46105987,0.0030249017,1.8513936,1.0244375,1.0060976,1.0094632,1.0077778
3.134,32.206642,0.46306047,0.0030101186,1.8505541,1.0244249,1.0060711,1.0094466,1.0077565
3.136,32.314728,0.46504456,0.0029948717,1.8497165,1.024412,1.0060444,1.0094298,1.007735
3.138,32.422264,0.4670119,0.0029791652,1.8488808,1.0243988,1.0060174,1.0094128,1.0077132
3.14,32.52922,0.46896216,0.0029630023,1.8480469,1.0243853,1.0059903,1.0093955,1.0076911
3.142,32.635586,0.470895,0.0029463856,1.8472149,1.0243716,1.005963,1.0093781,1.0076689
3.144,32.741344,0.4728103,0.002929321,1.8463846,1.0243578,1.0059354,1.0093603,1.0076464
3.146,32.84648,0.47470778,0.0029118126,1.8455561,1.0243436,1.0059077,1.0093426,1.0076238
3.148,32.95098,0.4765872,0.0028938646,1.8447291,1.0243293,1.0058799,1.0093244,1.007601
3.15,33.05483,0.47844836,0.0028754815,1.8439037,1.0243149,1.0058519,1.0093063,1.0075781
3.152,33.158,0.48029098,0.0028566674,1.8430796,1.0243003,1.0058239,1.0092881,1.0075551
3.154,33.26049,0.48211485,0.0028374267,1.8422568,1.0242857,1.0057958,1.0092696,1.007532
3.156,33.36228,0.48391974,0.002817764,1.8414353,1.024271,1.0057677,1.0092511,1.0075088
3.158,33.463356,0.48570547,0.002797684,1.8406152,1.0242562,1.0057396,1.0092325,1.0074855
3.16,33.5637,0.48747173,0.0027771909,1.839796,1.0242413,1.0057114,1.0092139,1.0074621
3.162,33.6633,0.4892184,0.0027562894,1.8389778,1.0242265,1.0056833,1.0091952,1.0074389
3.164,33.762142,0.49094522,0.0027349845,1.8381606,1.0242118,1.0056553,1.0091765,1.0074155
3.166,33.860207,0.49265203,0.0027132807,1.8373442,1.024197,1.0056273,1.0091578,1.0073923
3.168,33.95749,0.49433857,0.0026911828,1.8365285,1.0241823,1.0055994,1.0091391,1.007369
3.17,34.053963,0.4960047,0.0026686958,1.8357135,1.0241677,1.0055716,1.0091205,1.0073459
3.172,34.149624,0.49765015,0.0026458236,1.8348992,1.0241531,1.005544,1.0091017,1.0073228
3.174,34.244453,0.49927464,0.0026225708,1.8340856,1.0241387,1.0055165,1.0090832,1.0072998
3.176,34.338432,0.50087816,0.002598943,1.8332723,1.0241245,1.0054892,1.0090647,1.0072769
3.178,34.431557,0.50246036,0.0025749453,1.8324594,1.0241103,1.005462,1.0090462,1.0072541
3.18,34.52381,0.5040212,0.0025505826,1.8316467,1.0240965,1.0054351,1.0090278,1.0072315
3.182,34.615185,0.5055605,0.00252586,1.8308342,1.0240828,1.0054085,1.0090097,1.0072091
3.184,34.705658,0.50707805,0.002500783,1.8300216,1.0240693,1.0053822,1.0089916,1.0071869
3.186,34.795223,0.50857365,0.002475356,1.829209,1.0240562,1.0053561,1.0089737,1.0071648
3.188,34.883865,0.5100472,0.0024495847,1.8283962,1.0240433,1.0053302,1.008956,1.0071431
3.19,34.971577,0.5114985,0.0024234743,1.827583,1.0240307,1.0053048,1.0089384,1.0071216
3.192,35.058342,0.5129274,0.00239703,1.8267695,1.0240185,1.0052798,1.008921,1.0071003
3.194,35.14415,0.5143338,0.002370257,1.8259553,1.0240066,1.005255,1.0089039,1.0070794
3.196,35.22899,0.5157175,0.0023431608,1.8251406,1.023995,1.0052307,1.008887,1.0070587
3.198,35.312847,0.51707834,0.0023157464,1.824325,1.023984,1.0052068,1.0088704,1.0070385
3.2,35.39571,0.5184162,0.0022880198,1.8235086,1.0239733,1.0051833,1.008854,1.0070184
3.202,35.477573,0.51973104,0.002259986,1.8226911,1.0239631,1.0051603,1.0088379,1.0069989
3.204,35.558422,0.52102256,0.0022316503,1.8218727,1.0239534,1.0051378,1.0088221,1.0069797
3.206,35.63824,0.52229065,0.0022030177,1.8210531,1.0239441,1.0051157,1.0088066,1.0069609
3.208,35.717022,0.5235352,0.0021740943,1.8202324,1.0239353,1.0050943,1.0087914,1.0069425
3.21,35.794758,0.52475613,0.0021448855,1.8194101,1.0239271,1.0050733,1.0087767,1.0069245
3.212,35.871437,0.5259533,0.0021153972,1.8185863,1.0239193,1.0050528,1.0087622,1.0069071
3.214,35.947052,0.5271266,0.0020856345,1.8177608,1.0239122,1.0050329,1.0087482,1.00689
3.216,36.021587,0.52827597,0.0020556035,1.8169336,1.0239056,1.0050137,1.0087345,1.0068735
3.218,36.095036,0.52940124,0.0020253095,1.8161044,1.0238998,1.004995,1.0087211,1.0068574
3.22,36.167393,0.5305024,0.0019947584,1.8152733,1.0238944,1.004977,1.0087082,1.0068419
3.222,36.238644,0.5315792,0.0019639556,1.8144399,1.0238898,1.0049596,1.0086958,1.006827
3.224,36.308784,0.5326317,0.001932907,1.8136042,1.0238858,1.0049429,1.0086838,1.0068126
3.226,36.3778,0.53365976,0.0019016183,1.8127662,1.0238825,1.0049269,1.0086722,1.0067986
3.228,36.445686,0.53466326,0.0018700954,1.8119256,1.02388,1.0049115,1.0086612,1.0067854
3.23,36.512436,0.53564215,0.0018383439,1.8110824,1.0238782,1.004897,1.0086505,1.0067728
3.232,36.578037,0.53659636,0.0018063696,1.8102363,1.023877,1.004883,1.0086404,1.0067606
3.234,36.642487,0.5375258,0.0017741784,1.8093873,1.0238768,1.0048699,1.0086308,1.0067493
3.236,36.705772,0.53843033,0.0017417759,1.8085353,1.0238771,1.0048577,1.0086217,1.0067384
3.238,36.767883,0.53931,0.0017091678,1.8076804,1.0238785,1.004846,1.0086131,1.0067283
3.24,36.828815,0.5401646,0.0016763603,1.8068221,1.0238805,1.0048352,1.0086051,1.0067188
3.242,36.888565,0.54099417,0.0016433591,1.8059604,1.0238833,1.0048252,1.0085976,1.00671
3.244,36.94712,0.54179865,0.0016101701,1.8050953,1.023887,1.004816,1.0085907,1.0067018
3.246,37.00448,0.542578,0.0015767992,1.8042265,1.0238917,1.0048077,1.0085844,1.0066944
3.248,37.060635,0.5433321,0.0015432523,1.803354,1.023897,1.0048003,1.0085785,1.0066878
3.25,37.115578,0.544061,0.0015095352,1.8024776,1.0239034,1.0047936,1.0085734,1.0066818
3.252,37.169304,0.54476464,0.0014756541,1.8015971,1.0239106,1.0047879,1.0085689,1.0066766
3.254,37.22181,0.545443,0.0014416147,1.8007126,1.0239189,1.004783,1.0085648,1.0066721
3.256,37.273087,0.54609597,0.0014074228,1.7998238,1.0239279,1.0047791,1.0085615,1.0066684
3.258,37.323128,0.54672354,0.0013730847,1.7989306,1.023938,1.0047761,1.0085589,1.0066655
3.26,37.371937,0.5473258,0.0013386061,1.798033,1.023949,1.004774,1.0085567,1.0066633
3.262,37.4195,0.5479026,0.0013039929,1.7971307,1.023961,1.0047728,1.0085553,1.0066619
3.264,37.465816,0.5484539,0.0012692513,1.7962236,1.023974,1.0047725,1.0085545,1.0066614
3.266,37.51088,0.5489799,0.001234387,1.7953117,1.0239879,1.0047733,1.0085543,1.0066617
3.268,37.554688,0.54948026,0.0011994062,1.794395,1.0240028,1.0047749,1.0085549,1.0066626
3.27,37.597225,0.5499552,0.0011643148,1.7934731,1.0240188,1.0047776,1.0085561,1.0066645
3.272,37.6385,0.5504046,0.0011291187,1.792546,1.0240357,1.0047811,1.008558,1.0066673
3.274,37.678505,0.5508285,0.0010938239,1.7916137,1.0240537,1.0047858,1.0085605,1.0066707
3.276,37.71724,0.551227,0.0010584365,1.790676,1.0240728,1.0047914,1.0085638,1.0066751
3.278,37.754696,0.5516,0.001022962,1.7897327,1.0240929,1.0047979,1.0085677,1.0066804
3.28,37.790882,0.5519475,0.0009874069,1.7887838,1.024114,1.0048054,1.0085723,1.0066864
3.282,37.825775,0.5522696,0.0009517768,1.787829,1.0241362,1.004814,1.0085777,1.0066934
3.284,37.85939,0.5525662,0.00091607776,1.7868686,1.0241596,1.0048237,1.0085838,1.0067011
3.286,37.89172,0.55283743,0.0008803157,1.785902,1.0241839,1.0048343,1.0085905,1.0067098
3.288,37.92276,0.5530833,0.00084449654,1.7849295,1.0242093,1.004846,1.008598,1.0067194
3.29,37.952515,0.5533038,0.00080862624,1.7839508,1.0242358,1.0048586,1.0086062,1.0067297
3.292,37.980972,0.553499,0.0007727107,1.7829658,1.0242634,1.0048723,1.008615,1.006741
3.294,38.008137,0.5536689,0.00073675584,1.7819744,1.0242921,1.004887,1.0086247,1.0067532
3.296,38.03401,0.5538136,0.0007007675,1.7809767,1.0243219,1.0049028,1.008635,1.0067662
3.298,38.05859,0.5539331,0.00066475157,1.7799722,1.0243528,1.0049196,1.0086461,1.0067801
3.3,38.08187,0.5540273,0.0006287143,1.7789612,1.0243849,1.0049374,1.0086579,1.0067949
3.302,38.103848,0.55409646,0.0005926615,1.7779434,1.024418,1.0049564,1.0086704,1.0068107
3.304,38.124527,0.5541405,0.0005565988,1.7769186,1.0244522,1.0049763,1.0086837,1.0068272
3.306,38.14391,0.5541596,0.0005205322,1.775887,1.0244875,1.0049973,1.0086976,1.0068446
3.308,38.16199,0.5541537,0.00048446737,1.7748485,1.024524,1.0050192,1.0087123,1.006863
3.31,38.178776,0.55412287,0.00044841022,1.7738026,1.0245615,1.0050423,1.0087277,1.0068822
3.312,38.194263,0.5540673,0.00041236653,1.7727498,1.0246001,1.0050663,1.0087439,1.0069023
3.314,38.208454,0.5539869,0.00037634207,1.7716895,1.02464,1.0050914,1.0087607,1.0069233
3.316,38.221348,0.5538819,0.00034034264,1.770622,1.0246809,1.0051175,1.0087782,1.0069453
3.318,38.23295,0.5537523,0.00030437394,1.769547,1.0247228,1.0051447,1.0087966,1.0069679
3.32,38.24325,0.5535981,0.0002684417,1.7684644,1.0247658,1.005173,1.0088155,1.0069915
3.322,38.252262,0.55341953,0.00023255167,1.7673744,1.0248101,1.0052022,1.0088353,1.0070161
3.324,38.259983,0.55321664,0.0001967095,1.7662767,1.0248553,1.0052323,1.0088557,1.0070413
3.326,38.26642,0.5529894,0.00016092086,1.7651713,1.0249016,1.0052636,1.0088768,1.0070676
3.328,38.27157,0.5527381,0.00012519136,1.7640581,1.0249491,1.0052958,1.0088986,1.0070946
3.33,38.275433,0.5524627,8.9526664e-05,1.7629371,1.0249975,1.005329,1.0089211,1.0071225
3.332,38.27801,0.55216324,5.3932727e-05,1.7618082,1.0250471,1.0053632,1.0089443,1.0071512
3.334,38.279305,0.55183995,1.8415078e-05,1.7606711,1.0250977,1.0053984,1.0089682,1.0071808
3.336,38.27932,0.5514928,-1.702092e-05,1.7595261,1.0251495,1.0054346,1.0089928,1.0072112
3.338,38.27807,0.55112207,-5.2369738e-05,1.758373,1.0252022,1.0054718,1.009018,1.0072424
3.34,38.27554,0.5507277,-8.762587e-05,1.7572118,1.0252559,1.0055099,1.0090439,1.0072745
3.342,38.271748,0.55030996,-0.00012278385,1.7560424,1.0253108,1.005549,1.0090705,1.0073074
3.344,38.26669,0.5498689,-0.0001578382,1.7548647,1.0253667,1.005589,1.0090977,1.007341
3.346,38.260372,0.54940456,-0.00019278355,1.7536787,1.0254235,1.0056299,1.0091256,1.0073756
3.348,38.252796,0.54891723,-0.00022761448,1.7524844,1.0254813,1.0056719,1.0091541,1.0074108
3.35,38.243973,0.5484069,-0.00026232563,1.7512819,1.0255402,1.0057147,1.0091832,1.0074468
3.352,38.233902,0.5478738,-0.00029691172,1.7500709,1.0256001,1.0057583,1.009213,1.0074836
3.354,38.222588,0.54731804,-0.0003313674,1.7488515,1.0256609,1.0058029,1.0092432,1.0075212
3.356,38.210033,0.54673976,-0.00036568742,1.7476237,1.0257226,1.0058483,1.0092742,1.0075594
3.358,38.196247,0.54613906,-0.0003998666,1.7463875,1.0257853,1.0058947,1.0093058,1.0075984
3.36,38.18124,0.5455161,-0.00043389972,1.7451427,1.0258489,1.0059419,1.0093379,1.0076381
3.362,38.16501,0.54487103,-0.00046778162,1.7438895,1.0259135,1.0059898,1.0093707,1.0076785
3.364,38.147556,0.544204,-0.0005015067,1.7426275,1.0259789,1.0060387,1.009404,1.0077196
3.366,38.12889,0.5435151,-0.00053507014,1.7413568,1.0260453,1.0060884,1.0094378,1.0077615
3.368,38.10902,0.5428045,-0.0005684669,1.7400777,1.0261126,1.0061388,1.0094723,1.007804
3.37,38.08795,0.5420724,-0.00060169195,1.7387899,1.0261806,1.0061901,1.0095072,1.0078472
3.372,38.06569,0.541319,-0.0006347404,1.7374935,1.0262496,1.0062422,1.0095426,1.0078909
