Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,eSAC2A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.214,41.833065,0.68505687,0.0034745838,1.0561239,0.919965,0.9387266,0.9639936,0.95129454
2.216,41.95686,0.6857269,0.0034028923,1.0417798,0.9213043,0.93952847,0.9645276,0.9519624
2.218,42.07807,0.6863604,0.003331045,1.027448,0.922592,0.9402997,0.9650413,0.95260483
2.22,42.196693,0.6869572,0.003259051,1.0131304,0.92383015,0.94104165,0.96553546,0.95322293
2.222,42.31272,0.68751705,0.0031869195,0.99882823,0.92502075,0.94175553,0.96601105,0.95381767
2.224,42.42615,0.68803966,0.0031146598,0.9845428,0.92616576,0.9424424,0.96646875,0.95439
2.226,42.536976,0.6885248,0.0030422816,0.97027546,0.9272669,0.94310355,0.96690935,0.9549409
2.228,42.64519,0.68897223,0.0029697937,0.95602745,0.9283259,0.94373995,0.96733356,0.9554712
2.23,42.7508,0.6893818,0.0028972062,0.9417999,0.9293444,0.94435257,0.9677421,0.95598185
2.232,42.85379,0.6897532,0.0028245281,0.9275938,0.9303241,0.9449425,0.96813554,0.9564736
2.234,42.954163,0.6900863,0.0027517693,0.91341037,0.9312665,0.9455106,0.9685146,0.95694727
2.236,43.051914,0.690381,0.0026789391,0.89925045,0.9321731,0.9460579,0.9688799,0.9574036
2.238,43.147045,0.690637,0.0026060473,0.885115,0.93304527,0.94658524,0.96923196,0.9578434
2.24,43.23955,0.6908542,0.0025331036,0.871005,0.93388444,0.9470934,0.9695714,0.95826733
2.242,43.32943,0.69103247,0.002460118,0.85692114,0.9346919,0.94758326,0.96989876,0.9586761
2.244,43.41668,0.69117147,0.0023870997,0.8428642,0.93546885,0.9480555,0.9702145,0.9590702
2.246,43.5013,0.6912711,0.0023140588,0.82883495,0.9362165,0.9485109,0.9705191,0.95945036
2.248,43.58329,0.6913313,0.0022410054,0.814834,0.9369359,0.9489501,0.97081316,0.9598172
2.25,43.66265,0.6913519,0.002167949,0.80086213,0.9376283,0.9493739,0.971097,0.9601712
2.252,43.739384,0.6913327,0.0020948998,0.7869199,0.9382948,0.9497829,0.9713711,0.960513
2.254,43.813484,0.6912737,0.0020218675,0.77300787,0.9389363,0.9501777,0.97163594,0.960843
2.2542024,43.820835,0.6912655,0.0020144815,0.77160233,0.93899983,0.9502169,0.9716622,0.96087575
2.2542024,43.820835,0.6912655,0.0020144815,0.77160233,0.93899983,0.9502169,0.9716622,0.96087575
2.256,43.88496,0.69117457,0.0019488625,0.75912654,0.9395537,0.9505589,0.9718918,0.9611618
2.258,43.953804,0.6910352,0.0018758945,0.7452765,0.94014794,0.95092696,0.9721391,0.9614697
2.26,44.020023,0.6908557,0.0018029736,0.73145825,0.9407199,0.95128256,0.97237825,0.9617673
2.262,44.08362,0.69063574,0.0017301099,0.71767217,0.94127053,0.9516262,0.9726095,0.9620551
2.264,44.144592,0.6903753,0.0016573134,0.70391876,0.9418006,0.9519583,0.9728333,0.9623333
2.266,44.202946,0.69007444,0.0015845944,0.6901984,0.9423109,0.9522794,0.9730499,0.9626025
2.268,44.258682,0.68973297,0.001511963,0.6765116,0.9428022,0.95259,0.97325957,0.962863
2.27,44.31181,0.68935084,0.0014394291,0.66285855,0.9432752,0.9528905,0.97346276,0.9631152
2.272,44.362324,0.688928,0.0013670032,0.6492397,0.9437306,0.9531813,0.9736596,0.9633594
2.274,44.410236,0.68846446,0.0012946952,0.6356554,0.9441691,0.9534629,0.9738504,0.963596
2.276,44.455544,0.6879601,0.0012225155,0.6221059,0.9445913,0.95373553,0.97403544,0.9638253
2.278,44.498257,0.68741494,0.0011504742,0.60859156,0.9449977,0.9539997,0.974215,0.96404755
2.28,44.53838,0.686829,0.0010785813,0.5951125,0.94538915,0.95425564,0.9743892,0.9642631
2.282,44.57592,0.6862021,0.0010068474,0.5816692,0.945766,0.9545038,0.97455835,0.96447223
2.284,44.610874,0.6855345,0.00093528227,0.56826174,0.9461288,0.95474446,0.9747227,0.9646752
2.286,44.64326,0.68482596,0.0008638964,0.5548904,0.9464781,0.95497787,0.97488236,0.96487224
2.288,44.673077,0.68407667,0.0007926998,0.54155535,0.9468144,0.9552044,0.9750375,0.96506363
2.29,44.700336,0.68328655,0.00072170276,0.5282569,0.9471382,0.9554243,0.9751885,0.9652496
2.292,44.72504,0.6824557,0.00065091543,0.5149951,0.9474499,0.9556379,0.9753353,0.9654304
2.294,44.747208,0.6815841,0.00058034796,0.5017702,0.9477499,0.9558453,0.97547823,0.9656061
2.296,44.76683,0.68067193,0.0005100105,0.4885824,0.94803876,0.9560469,0.9756174,0.9657771
2.2970188,44.775856,0.68019164,0.00047426968,0.48187834,0.9481817,0.95614743,0.9756869,0.9658624
2.2970188,44.775856,0.68019164,0.00047426968,0.48178092,0.9481817,0.95614743,0.9756869,0.9658624
2.298,44.783928,0.67971915,0.00043991324,0.47532418,0.9483167,0.95624286,0.97575295,0.96594346
2.3,44.798508,0.6787258,0.00037006772,0.46212393,0.9485842,0.9564334,0.97588503,0.9661054
2.302,44.81058,0.67769206,0.00030048404,0.44886672,0.94884163,0.95661885,0.97601384,0.9662631
2.304,44.820152,0.67661786,0.00023117098,0.43554512,0.9490893,0.9567992,0.9761394,0.9664168
2.306,44.827236,0.6755034,0.00016213853,0.42215073,0.94932747,0.9569748,0.9762619,0.96656644
2.308,44.831837,0.67434865,9.339579e-05,0.40867412,0.9495564,0.95714563,0.97638136,0.96671236
2.31,44.833965,0.6731537,2.4952968e-05,0.39510447,0.9497764,0.957312,0.976498,0.9668545
2.312,44.833637,0.6719187,-4.318067e-05,0.38142928,0.94998777,0.957474,0.9766118,0.96699315
2.314,44.830864,0.6706436,-0.000110994006,0.36763427,0.9501907,0.95763177,0.97672296,0.96712834
2.3143358,44.83016,0.67042565,-0.00012234929,0.36530486,0.950224,0.9576579,0.9767413,0.9671507
2.3143358,44.83016,0.67042565,-0.00012234929,0.36530486,0.950224,0.9576579,0.9767413,0.9671507
2.316,44.825653,0.66932875,-0.00017847693,0.35370272,0.9503856,0.9577855,0.9768315,0.9672602
2.318,44.81802,0.6679741,-0.00024561933,0.33961508,0.9505725,0.9579353,0.9769375,0.96738887
2.32,44.807976,0.6665798,-0.0003124116,0.3253481,0.9507517,0.9580812,0.97704107,0.9675144
2.322,44.79553,0.66514593,-0.00037884372,0.3108742,0.95092344,0.95822346,0.9771423,0.9676369
2.324,44.7807,0.6636726,-0.0004449058,0.29615974,0.95108783,0.95836204,0.97724116,0.9677564
2.326,44.7635,0.66216,-0.00051058806,0.28116372,0.95124507,0.95849705,0.9773378,0.96787304
2.328,44.743946,0.6606082,-0.00057588064,0.26583502,0.9513953,0.95862865,0.9774322,0.9679868
2.33,44.722042,0.6590172,-0.00064077385,0.25010878,0.95153856,0.9587568,0.9775244,0.96809787
2.332,44.697815,0.65738726,-0.000705258,0.23390092,0.9516751,0.9588816,0.9776145,0.9682061
2.334,44.67127,0.6557183,-0.0007693234,0.21709949,0.95180494,0.95900315,0.97770244,0.9683117
2.336,44.64243,0.6540106,-0.0008329602,0.19955015,0.9519282,0.9591214,0.9777883,0.9684146
2.338,44.6113,0.65226394,-0.0008961589,0.1810308,0.9520448,0.9592363,0.977872,0.9685148
2.34,44.57791,0.6504784,-0.00095890975,0.16120224,0.9521548,0.95934796,0.9779536,0.9686123
2.340411,44.57077,0.6501068,-0.0009717439,0.15692192,0.95217663,0.9593705,0.9779701,0.968632
2.340411,44.57077,0.6501068,-0.0009717439,0.15691732,0.95217663,0.9593705,0.9779701,0.968632
2.342,44.542267,0.648654,-0.001021203,0.14022797,0.9522582,0.9594563,0.97803307,0.968707
2.344,44.50439,0.6467908,-0.0010830276,0.119294666,0.952355,0.95956135,0.9781104,0.9687991
2.346,44.4643,0.644889,-0.0011443748,0.09844014,0.9524453,0.9596631,0.9781856,0.9688884
2.348,44.422012,0.64294887,-0.0012052357,0.07766429,0.95252925,0.95976156,0.9782586,0.96897507
2.35,44.377537,0.64097065,-0.0012656015,0.05696704,0.95260674,0.9598568,0.9783296,0.96905905
2.352,44.330894,0.6389546,-0.0013254628,0.036348276,0.952678,0.95994884,0.97839844,0.9691404
2.354,44.282112,0.63690096,-0.0013848098,0.015807876,0.95274305,0.9600377,0.9784652,0.96921915
2.3555443,44.24298,0.63528967,-0.00143028,-1.1544518e-11,0.9527891,0.9601042,0.9785153,0.96927816
2.3555443,44.24298,0.63528967,-0.00143028,0.0,0.9527891,0.9601042,0.9785153,0.96927816
2.356,44.231197,0.6348102,-0.001443633,0.0,0.95280206,0.9601235,0.97852993,0.96929526
2.358,44.178177,0.6326856,-0.0015019226,0.0,0.9528566,0.960207,0.9785932,0.9693696
2.36,44.12307,0.6305288,-0.0015596699,0.0,0.95290744,0.96028876,0.9786552,0.96944237
2.3619616,44.067017,0.6283827,-0.0016157734,0.0,0.9529539,0.9603672,0.97871494,0.96951234
2.3619616,44.067017,0.6283827,-0.0016157734,0.0,0.9529539,0.9603672,0.97871494,0.96951234
2.362,44.0659,0.6283403,-0.0016168681,0.0,0.95295477,0.9603687,0.97871614,0.96951365
2.364,44.00667,0.6261204,-0.0016735115,0.0,0.95299864,0.96044695,0.97877586,0.9695836
2.366,43.945415,0.6238696,-0.0017295904,0.0,0.95303917,0.96052355,0.97883445,0.96965206
2.368,43.882145,0.62158847,-0.0017850973,0.0,0.95307654,0.9605985,0.97889197,0.96971923
2.37,43.816895,0.6192775,-0.0018400247,0.0,0.9531108,0.96067196,0.9789484,0.96978503
2.372,43.749672,0.616937,-0.0018943652,0.0,0.95314205,0.9607438,0.9790038,0.9698495
2.374,43.680504,0.6145676,-0.0019481116,0.0,0.95317036,0.9608142,0.97905815,0.9699127
2.376,43.609417,0.6121697,-0.0020012567,0.0,0.95319587,0.960883,0.9791115,0.9699747
2.378,43.536423,0.60974383,-0.0020537933,0.0,0.95321864,0.96095043,0.97916377,0.9700354
2.38,43.461548,0.6072904,-0.002105715,0.0,0.95323867,0.96101636,0.979215,0.97009486
2.382,43.38482,0.6048099,-0.0021570146,0.0,0.9532561,0.9610809,0.97926533,0.9701531
2.384,43.30625,0.60230285,-0.0022076857,0.0,0.9532709,0.96114403,0.9793146,0.97021013
2.386,43.225872,0.5997697,-0.0022577217,0.0,0.95328325,0.9612057,0.97936285,0.9702659
2.388,43.143703,0.59721094,-0.0023071163,0.0,0.95329314,0.96126604,0.9794101,0.9703205
2.39,43.05977,0.5946271,-0.0023558629,0.0,0.9533006,0.96132493,0.97945637,0.9703739
2.392,42.97409,0.5920186,-0.0024039557,0.0,0.95330566,0.96138245,0.9795016,0.9704261
2.394,42.88669,0.589386,-0.0024513884,0.0,0.9533084,0.9614386,0.97954583,0.97047704
2.396,42.797596,0.5867297,-0.0024981555,0.0,0.9533088,0.9614933,0.97958905,0.9705268
2.398,42.70683,0.5840503,-0.0025442508,0.0,0.9533069,0.96154666,0.97963125,0.9705753
2.4,42.614418,0.58134824,-0.0025896688,0.0,0.9533028,0.9615986,0.9796724,0.97062254
2.4006367,42.584663,0.5804835,-0.0026039826,-0.0,0.953301,0.9616148,0.97968525,0.9706374
2.4006367,42.584663,0.5804835,-0.0026039826,-6.9381514e-12,0.953301,0.9616148,0.97968525,0.9706374
2.400979,42.56859,0.5800174,-0.0026116543,-6.9381514e-12,0.95329994,0.9616235,0.9796921,0.97064525
2.400979,42.56859,0.5800174,-0.0026116543,-6.9381514e-12,0.95329994,0.9616235,0.9796921,0.97064525
2.402,42.520382,0.57862407,-0.002634404,-6.9381514e-12,0.9532964,0.9616491,0.9797124,0.9706686
2.404,42.42475,0.57587826,-0.002678451,-6.9381514e-12,0.95328784,0.9616982,0.97975147,0.9707134
2.406,42.327545,0.5731113,-0.0027218044,-6.9381514e-12,0.95327705,0.96174586,0.97978944,0.9707569
2.408,42.22879,0.57032377,-0.0027644592,-6.9381514e-12,0.95326406,0.9617921,0.97982633,0.9707991
2.41,42.128513,0.5675161,-0.0028064104,-6.9381514e-12,0.9532489,0.9618369,0.9798621,0.97084004
2.412,42.026733,0.56468886,-0.002847653,-6.9381514e-12,0.95323163,0.96188015,0.9798967,0.9708796
2.414,41.92349,0.5618426,-0.0028881824,-6.9381514e-12,0.95321214,0.96192193,0.9799303,0.97091794
2.416,41.818798,0.5589778,-0.002927994,-6.9381514e-12,0.9531905,0.9619622,0.9799627,0.97095484
2.418,41.712685,0.55609494,-0.002967083,-6.9381514e-12,0.9531667,0.962001,0.97999394,0.9709905
2.42,41.605175,0.55319464,-0.003005445,-6.9381514e-12,0.9531408,0.9620383,0.980024,0.97102463
2.422,41.4963,0.5502774,-0.0030430763,-6.9381514e-12,0.95311266,0.9620739,0.9800529,0.9710575
2.424,41.386086,0.54734373,-0.0030799722,-6.9381514e-12,0.9530824,0.9621081,0.98008054,0.9710889
2.426,41.27455,0.5443942,-0.0031161292,-6.9381514e-12,0.95305,0.96214056,0.98010695,0.97111887
2.428,41.161728,0.5414293,-0.0031515432,-6.9381514e-12,0.9530154,0.96217144,0.98013216,0.97114736
2.43,41.04765,0.5384496,-0.0031862105,-6.9381514e-12,0.9529787,0.96220064,0.9801561,0.9711744
2.432,40.93233,0.53545564,-0.0032201277,-6.9381514e-12,0.9529397,0.96222824,0.9801788,0.9712
2.433609,40.838684,0.53303707,-0.0032468662,-6.9381514e-12,0.9529068,0.9622492,0.98019606,0.9712194
2.433609,40.838684,0.53303707,-0.0032468662,-6.9381514e-12,0.9529068,0.9622492,0.98019606,0.9712194
2.434,40.815807,0.53244793,-0.0032532914,-6.9381514e-12,0.95289856,0.96225417,0.9802002,0.971224
2.436,40.698105,0.5294271,-0.003285698,-6.9381514e-12,0.9528552,0.9622783,0.9802202,0.9712465
2.438,40.579247,0.5263937,-0.0033173445,-6.9381514e-12,0.9528097,0.9623008,0.9802389,0.97126746
2.44,40.459267,0.5233482,-0.003348228,-6.9381514e-12,0.95276195,0.9623215,0.9802563,0.97128683
2.442,40.338184,0.52029115,-0.003378346,-6.9381514e-12,0.95271194,0.9623404,0.98027235,0.97130466
2.444,40.216034,0.5172232,-0.003407695,-6.9381514e-12,0.95265967,0.9623576,0.98028696,0.9713208
2.446,40.092842,0.5141448,-0.0034362732,-6.9381514e-12,0.9526052,0.9623729,0.9803002,0.97133535
2.448,39.96863,0.51105654,-0.0034640774,-6.9381514e-12,0.9525484,0.96238637,0.98031205,0.9713482
2.45,39.843437,0.50795907,-0.0034911057,-6.9381514e-12,0.9524893,0.96239805,0.9803224,0.9713595
2.452,39.717285,0.50485283,-0.0035173558,-6.9381514e-12,0.952428,0.96240777,0.98033136,0.971369
2.454,39.5902,0.5017384,-0.0035428256,-6.9381514e-12,0.9523643,0.96241564,0.9803388,0.97137684
2.456,39.462208,0.49861646,-0.0035675135,-6.9381514e-12,0.9522983,0.9624216,0.98034483,0.9713829
2.4578254,39.344624,0.49576074,-0.003589363,-6.9381514e-12,0.952236,0.9624253,0.980349,0.97138697
2.4578254,39.344624,0.49576074,-0.003589363,-6.9381514e-12,0.952236,0.9624253,0.980349,0.97138697
2.458,39.333347,0.49548745,-0.0035914176,-6.9381514e-12,0.95223,0.9624256,0.98034936,0.9713873
2.46,39.203636,0.49235198,-0.003614536,-6.9381514e-12,0.9521593,0.9624276,0.98035234,0.9713899
2.462,39.07311,0.48921064,-0.0036368677,-6.9381514e-12,0.9520862,0.9624277,0.98035383,0.9713907
2.464,38.94179,0.48606393,-0.003658411,-6.9381514e-12,0.95201075,0.96242577,0.9803538,0.9713898
2.466,38.80971,0.48291245,-0.0036791652,-6.9381514e-12,0.95193297,0.96242183,0.98035216,0.971387
2.468,38.676903,0.4797568,-0.0036991287,-6.9381514e-12,0.9518527,0.9624158,0.98034906,0.9713824
2.47,38.543385,0.4765975,-0.003718301,-6.9381514e-12,0.95177007,0.9624078,0.9803443,0.971376
2.472,38.409195,0.47343513,-0.003736681,-6.9381514e-12,0.95168495,0.96239775,0.980338,0.9713677
2.472917,38.34744,0.4719841,-0.0037448446,-6.9381514e-12,0.95164514,0.96239245,0.9803346,0.9713633
2.472917,38.34744,0.4719841,-0.0037448446,-6.9381514e-12,0.95164514,0.96239245,0.9803346,0.9713633
2.474,38.274357,0.47027028,-0.0037542684,-6.9381514e-12,0.95159745,0.9623856,0.9803301,0.9713576
2.476,38.1389,0.46710354,-0.0037710625,-6.9381514e-12,0.95150745,0.96237135,0.9803206,0.97134554
2.478,38.002853,0.46393546,-0.0037870633,-6.9381514e-12,0.951415,0.96235496,0.9803095,0.97133166
2.479223,37.91938,0.46199763,-0.003796457,-6.9381514e-12,0.95135725,0.96234393,0.9803019,0.97132224
2.479223,37.91938,0.46199763,-0.003796457,-6.9381514e-12,0.95135725,0.96234393,0.9803019,0.97132224
2.48,37.866245,0.46076655,-0.0038022702,-6.9381514e-12,0.95132005,0.96233654,0.98029673,0.97131586
2.4803066,37.84526,0.4602808,-0.0038045307,-6.9381514e-12,0.9513053,0.9623335,0.98029464,0.9713133
2.4803066,37.84526,0.4602808,-0.0038045307,-6.9381514e-12,0.9513053,0.9623335,0.98029464,0.9713133
2.4803367,37.843204,0.4602332,-0.0038047512,-6.9381514e-12,0.95130384,0.9623332,0.98029447,0.971313
2.4803367,37.843204,0.4602332,-0.0038047512,-6.9381514e-12,0.95130384,0.9623332,0.98029447,0.971313
2.4803367,37.843204,0.4602332,-0.0038047512,-6.9381514e-12,0.95130384,0.9623332,0.98029447,0.971313
2.4803367,37.843204,0.4602332,-0.0038047512,-6.9381514e-12,0.95130384,0.9623332,0.98029447,0.971313
2.482,37.729103,0.45759737,-0.0038166833,-6.9381514e-12,0.95122266,0.9623159,0.9802824,0.97129816
2.484,37.591457,0.45442858,-0.003830303,-6.9381514e-12,0.95112276,0.9622932,0.9802664,0.97127855
2.486,37.45333,0.45126066,-0.003843129,-6.9381514e-12,0.95102036,0.9622683,0.98024875,0.97125703
2.488,37.314762,0.4480942,-0.003855162,-6.9381514e-12,0.95091546,0.96224123,0.9802295,0.9712336
2.49,37.17577,0.44492972,-0.0038664024,-6.9381514e-12,0.95080805,0.962212,0.9802086,0.9712082
2.4907167,37.125866,0.44379634,-0.0038702379,-6.9381514e-12,0.95076895,0.96220106,0.98020065,0.9711986
2.4907167,37.125866,0.44379634,-0.0038702379,-6.9381514e-12,0.95076895,0.96220106,0.98020065,0.9711986
2.492,37.036392,0.44176784,-0.0038768512,-6.9381514e-12,0.95069814,0.9621807,0.980186,0.97118086
2.494,36.896652,0.43860915,-0.0038865088,-6.9381514e-12,0.95058566,0.9621471,0.9801618,0.9711516
2.496,36.756577,0.43545416,-0.003895376,-6.9381514e-12,0.9504707,0.96211135,0.98013586,0.97112036
2.498,36.6162,0.43230343,-0.0039034546,-6.9381514e-12,0.95035315,0.9620734,0.9801083,0.97108716
2.5,36.475544,0.42915747,-0.003910745,-6.9381514e-12,0.9502331,0.9620333,0.98007905,0.97105205
2.502,36.334637,0.4260168,-0.003917249,-6.9381514e-12,0.9501105,0.96199095,0.9800482,0.971015
2.5036356,36.21924,0.42345268,-0.003921984,-6.9381514e-12,0.9500084,0.9619547,0.9800217,0.97098315
2.5036356,36.21924,0.42345268,-0.003921984,-6.9381514e-12,0.9500084,0.9619547,0.9800217,0.97098315
2.5036356,36.219234,0.42345262,-0.003921984,1.0570002e-16,0.9500084,0.9619547,0.9800217,0.97098315
2.5036356,36.219234,0.42345262,-0.003921984,0.0,0.9500084,0.9619547,0.9800217,0.97098315
2.504,36.193512,0.42288205,-0.0039229677,0.0,0.9499854,0.9619464,0.98001564,0.97097594
2.506,36.052193,0.41975376,-0.0039279032,0.0,0.9498577,0.9618997,0.9799814,0.9709349
2.508,35.910713,0.41663244,-0.003932057,0.0,0.94972754,0.96185076,0.9799456,0.97089195
2.51,35.769096,0.41351864,-0.003935431,0.0,0.9495948,0.9617997,0.97990805,0.9708471
2.511196,35.68436,0.4116605,-0.003937077,0.0,0.9495142,0.96176803,0.97988486,0.9708193
2.511196,35.68436,0.4116605,-0.003937077,0.0,0.9495142,0.96176803,0.97988486,0.9708193
2.512,35.62737,0.41041288,-0.003938027,0.0,0.9494595,0.96174634,0.9798689,0.9708002
2.514,35.485573,0.40731576,-0.003939848,0.0,0.94932175,0.96169084,0.97982806,0.9707514
2.516,35.34372,0.40422782,-0.0039408957,0.0,0.9491814,0.96163315,0.9797856,0.9707007
2.518,35.201847,0.4011495,-0.0039411727,0.0,0.94903857,0.9615733,0.9797415,0.970648
2.52,35.059975,0.3980814,-0.003940681,0.0,0.9488932,0.96151125,0.9796958,0.97059345
2.521255,34.97097,0.39616165,-0.0039399816,0.0,0.94880074,0.9614712,0.9796663,0.97055817
2.521255,34.97097,0.39616165,-0.0039399816,0.0,0.94880074,0.9614712,0.9796663,0.97055817
2.522,34.918137,0.39502388,-0.003939424,0.0,0.94874537,0.961447,0.9796485,0.97053695
2.524,34.776352,0.39197755,-0.0039374037,0.0,0.948595,0.9613806,0.9795995,0.9704785
2.526,34.634655,0.38894293,-0.0039346237,0.0,0.94844216,0.9613121,0.97954893,0.9704182
2.528,34.49307,0.3859205,-0.003931087,0.0,0.9482869,0.9612414,0.9794968,0.970356
2.53,34.35162,0.38291076,-0.003926797,0.0,0.9481291,0.96116865,0.979443,0.9702919
2.532,34.210346,0.37991425,-0.0039217565,0.0,0.9479689,0.9610937,0.9793877,0.97022593
2.534,34.06926,0.37693143,-0.0039159697,0.0,0.94780624,0.9610167,0.97933084,0.97015816
2.536,33.9284,0.37396282,-0.0039094393,0.0,0.9476412,0.96093756,0.9792724,0.97008854
2.538,33.78779,0.37100893,-0.003902169,0.0,0.9474737,0.9608564,0.97921246,0.9700171
2.54,33.64745,0.36807016,-0.003894163,0.0,0.94730383,0.9607731,0.97915095,0.96994376
2.542,33.507412,0.36514705,-0.0038854254,0.0,0.9471316,0.9606878,0.97908795,0.9698687
2.544,33.367706,0.36224005,-0.0038759592,0.0,0.946957,0.9606005,0.9790235,0.9697918
2.546,33.22835,0.3593496,-0.00386577,0.0,0.94678,0.96051115,0.97895753,0.9697133
2.548,33.08938,0.3564762,-0.0038548613,0.0,0.9466008,0.96041983,0.9788901,0.9696329
2.55,32.95081,0.35362026,-0.003843237,0.0,0.94641924,0.9603265,0.9788213,0.96955085
2.552,32.812668,0.35078222,-0.0038309027,0.0,0.94623536,0.96023124,0.978751,0.96946704
2.554,32.67499,0.3479626,-0.0038178621,0.0,0.94604933,0.9601341,0.97867936,0.96938163
2.556,32.537792,0.34516174,-0.0038041205,0.0,0.945861,0.96003497,0.9786063,0.9692945
2.5562356,32.521664,0.34483305,-0.0038024557,0.0,0.9458387,0.96002316,0.9785976,0.9692841
2.5562356,32.521664,0.34483305,-0.0038024557,1.7302404e-12,0.9458387,0.96002316,0.9785976,0.9692841
2.558,32.401104,0.34238115,-0.003789682,0.013566414,0.94567114,0.9599344,0.97853214,0.9692061
2.56,32.26495,0.33962288,-0.0037745538,0.02890291,0.94548094,0.959833,0.97845733,0.9691169
2.562,32.129368,0.33688766,-0.0037587439,0.044195607,0.9452904,0.95973086,0.97838193,0.9690271
2.564,31.99437,0.33417562,-0.0037422548,0.059444547,0.9450997,0.9596281,0.978306,0.9689366
2.566,31.859982,0.33148742,-0.0037250945,0.074649855,0.94490886,0.9595247,0.9782296,0.9688456
2.568,31.726236,0.3288235,-0.00370727,0.08981162,0.944718,0.9594207,0.97815275,0.9687541
2.57,31.593191,0.326185,-0.0036887974,0.10493003,0.94452727,0.9593163,0.9780755,0.9686622
2.5715084,31.4933,0.3242115,-0.0036744322,0.116303496,0.9443835,0.9592372,0.97801703,0.9685926
2.5715084,31.4933,0.3242115,-0.0036744322,0.11630691,0.9443835,0.9592372,0.97801703,0.9685926
2.572,31.460804,0.32357103,-0.0036696645,0.119963765,0.9443366,0.9592114,0.9779979,0.9685698
2.574,31.329054,0.3209812,-0.0036498664,0.134019,0.9441459,0.959106,0.9779199,0.96847695
2.576,31.198034,0.318417,-0.0036294279,0.14703265,0.9439553,0.9590002,0.9778415,0.9683837
2.578,31.067776,0.3158788,-0.0036083583,0.15925896,0.94376475,0.9588939,0.9777628,0.9682901
2.58,30.938284,0.3133666,-0.0035866587,0.17086537,0.94357425,0.95878714,0.9776837,0.96819603
2.582,30.809597,0.31088087,-0.0035643405,0.1819693,0.94338375,0.95868,0.9776043,0.9681016
2.584,30.681719,0.30842164,-0.0035414048,0.19265611,0.9431934,0.9585724,0.97752464,0.9680068
2.586,30.554747,0.30599013,-0.0035178808,0.20299086,0.943003,0.95846444,0.9774446,0.96791166
2.588,30.428637,0.30358583,-0.0034937577,0.21302319,0.94281274,0.9583561,0.9773643,0.9678162
2.59,30.30339,0.30120876,-0.0034690348,0.22279267,0.94262254,0.95824736,0.9772838,0.9677204
2.592,30.179033,0.29885915,-0.0034437196,0.23233126,0.94243246,0.95813835,0.977203,0.9676243
2.594,30.05567,0.2965384,-0.0034178488,0.24166536,0.9422426,0.95802903,0.977122,0.96752805
2.596,29.933233,0.2942456,-0.0033913974,0.2508165,0.9420529,0.9579195,0.9770408,0.9674315
2.598,29.811714,0.2919807,-0.0033643653,0.25980288,0.94186336,0.9578097,0.9769595,0.96733475
2.6,29.691143,0.289744,-0.0033367616,0.26864,0.94167405,0.9576996,0.97687805,0.96723783
2.602,29.571676,0.28753752,-0.0033086424,0.2773414,0.94148505,0.95758945,0.97679645,0.96714073
2.604,29.45321,0.2853599,-0.0032799707,0.28591824,0.94129634,0.95747906,0.97671473,0.9670436
2.606,29.335745,0.28321108,-0.003250746,0.29438046,0.9411079,0.95736855,0.97663295,0.96694624
2.608,29.219301,0.28109136,-0.003220976,0.30273676,0.9409198,0.957258,0.9765512,0.9668489
2.61,29.104038,0.27900276,-0.0031907232,0.3109949,0.9407322,0.9571473,0.97646934,0.9667515
2.612,28.989853,0.27694386,-0.0031599472,0.31916147,0.9405449,0.9570366,0.97638756,0.9666541
2.614,28.876745,0.27491468,-0.0031286478,0.32724252,0.94035804,0.9569259,0.9763058,0.9665567
2.6146772,28.838692,0.27423438,-0.0031179315,0.32996023,0.94029486,0.95688844,0.97627807,0.96652377
2.6146772,28.838692,0.27423438,-0.0031179315,0.33002695,0.94029486,0.95688844,0.97627807,0.96652377
2.616,28.764704,0.2729151,-0.0030968206,0.3353226,0.9401716,0.95681524,0.976224,0.9664594
2.618,28.653801,0.27094597,-0.003064495,0.34331253,0.93998575,0.9567046,0.97614235,0.9663621
2.62,28.544075,0.2690077,-0.0030316864,0.35128242,0.9398004,0.95659405,0.97606075,0.96626496
2.622,28.435562,0.26710075,-0.0029984103,0.3592323,0.9396156,0.95648366,0.9759794,0.9661679
2.624,28.328257,0.26522502,-0.0029646663,0.36716217,0.9394315,0.9563734,0.9758981,0.96607107
2.626,28.222181,0.26338068,-0.0029304642,0.37507203,0.9392481,0.95626336,0.975817,0.9659744
2.628,28.117416,0.26156867,-0.002895846,0.3829618,0.9390654,0.9561536,0.9757362,0.965878
2.63,28.013922,0.25978845,-0.0028607894,0.39083156,0.9388834,0.9560441,0.9756557,0.9657819
2.632,27.911694,0.25803998,-0.0028252942,0.3986813,0.9387023,0.9559348,0.9755753,0.9656861
2.634,27.810734,0.25632325,-0.0027893605,0.40651104,0.93852186,0.9558259,0.97549534,0.9655906
2.636,27.71104,0.25463822,-0.0027529881,0.4143208,0.9383423,0.9557173,0.9754156,0.9654954
2.638,27.612759,0.2529863,-0.0027162542,0.42211047,0.9381637,0.9556092,0.97533625,0.96540064
2.64,27.51582,0.25136685,-0.0026791254,0.42988014,0.937986,0.9555015,0.97525734,0.9653063
2.642,27.420206,0.24977958,-0.002641588,0.4376298,0.9378093,0.9553942,0.9751788,0.96521235
