Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eXAC1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.668,213.41249,0.002566742,0.030042902,4.5481796,0.3204251,1.8132427e-21,0.012824165,0.0064120824
2.67,214.49567,0.0025691546,0.03013303,4.5539317,0.32057565,1.7274511e-32,0.012824165,0.0064120824
2.672,215.58206,0.0025715784,0.030223148,4.5596642,0.32072684,3.716601e-21,0.012824165,0.0064120824
2.674,216.67174,0.002574013,0.030313259,4.5653768,0.32087862,2.5150604e-32,0.012824165,0.0064120824
2.676,217.76463,0.002576459,0.030403363,4.5710692,0.32103106,8.572235e-33,0.012824165,0.0064120824
2.678,218.86076,0.0025789158,0.030493457,4.576742,0.32118407,7.5103355e-33,0.012824165,0.0064120824
2.68,219.96016,0.0025813836,0.030583542,4.5823956,0.32133773,2.2508843e-32,0.012824165,0.0064120824
2.682,221.06277,0.0025838623,0.03067362,4.588029,0.32149196,1.3647291e-32,0.012824165,0.0064120824
2.684,222.16866,0.002586352,0.030763688,4.5936427,0.32164678,3.3017377e-21,0.012824165,0.0064120824
2.686,223.27777,0.002588852,0.030853748,4.5992365,0.32180223,2.7611278e-32,0.012824165,0.0064120824
2.688,224.39014,0.0025913632,0.0309438,4.604811,0.32195824,6.6008944e-21,0.012824165,0.0064120824
2.69,225.50572,0.002593885,0.031033842,4.6103663,0.32211488,3.1809826e-32,0.012824165,0.0064120824
2.692,226.62456,0.0025964174,0.031123877,4.615902,0.32227206,1.02458534e-32,0.012824165,0.0064120824
2.694,227.74664,0.0025989604,0.031213904,4.621418,0.32242987,2.956166e-32,0.012824165,0.0064120824
2.696,228.87196,0.0026015139,0.03130392,4.6269145,0.32258824,6.660109e-33,0.012824165,0.0064120824
2.698,230.00053,0.002604078,0.03139393,4.632392,0.32274714,1.6641005e-32,0.012824165,0.0064120824
2.7,231.13232,0.0026066527,0.03148393,4.6378503,0.32290664,2.1853423e-32,0.012824165,0.0064120824
2.702,232.26736,0.0026092376,0.03157392,4.643289,0.32306674,3.2627148e-32,0.012824165,0.0064120824
2.704,233.40565,0.002611833,0.031663906,4.6487083,0.32322735,3.7482853e-32,0.012824165,0.0064120824
2.706,234.54716,0.0026144385,0.031753883,4.654109,0.32338855,2.9525834e-33,0.012824165,0.0064120824
2.708,235.69194,0.0026170544,0.03184385,4.65949,0.32355028,2.9043315e-32,0.012824165,0.0064120824
2.71,236.83992,0.0026196805,0.031933807,4.664852,0.3237126,1.4132637e-32,0.012824165,0.0064120824
2.712,237.99117,0.0026223168,0.032023754,4.670195,0.32387543,2.9759403e-20,0.012824165,0.0064120824
2.714,239.14563,0.0026249634,0.032113697,4.675519,0.32403883,4.592644e-21,0.012824165,0.0064120824
2.716,240.30334,0.0026276198,0.03220363,4.6808243,0.32420275,1.8346593e-32,0.012824165,0.0064120824
2.718,241.4643,0.0026302864,0.03229355,4.6861105,0.32436723,6.688791e-33,0.012824165,0.0064120824
2.72,242.62848,0.002632963,0.032383468,4.6913776,0.3245322,3.7625737e-32,0.012824165,0.0064120824
2.722,243.7959,0.0026356496,0.032473374,4.696626,0.32469773,8.232802e-33,0.012824165,0.0064120824
2.724,244.96657,0.002638346,0.032563273,4.7018557,0.3248638,2.1398233e-21,0.012824165,0.0064120824
2.726,246.14046,0.0026410525,0.032653164,4.7070665,0.32503036,9.524751e-33,0.012824165,0.0064120824
2.728,247.3176,0.0026437684,0.032743044,4.712259,0.32519746,5.532956e-32,0.012824165,0.0064120824
2.73,248.49797,0.0026464944,0.032832917,4.717432,0.32536507,2.9872206e-33,0.012824165,0.0064120824
2.732,249.68156,0.00264923,0.032922782,4.7225866,0.32553318,8.85637e-21,0.012824165,0.0064120824
2.734,250.8684,0.0026519753,0.033012636,4.727723,0.3257018,6.123691e-21,0.012824165,0.0064120824
2.736,252.05846,0.0026547303,0.033102486,4.7328405,0.32587093,1.1611867e-32,0.012824165,0.0064120824
2.738,253.25179,0.002657495,0.033192325,4.73794,0.32604057,1.2630031e-32,0.012824165,0.0064120824
2.74,254.44832,0.002660269,0.033282153,4.7430205,0.3262107,1.1690882e-32,0.012824165,0.0064120824
2.742,255.64809,0.0026630526,0.033371978,4.748083,0.32638133,1.0302118e-32,0.012824165,0.0064120824
2.744,256.8511,0.0026658457,0.03346179,4.7531266,0.32655245,5.2259736e-21,0.012824165,0.0064120824
2.746,258.05734,0.0026686483,0.033551596,4.7581525,0.32672402,2.679496e-20,0.012824165,0.0064120824
2.7472222,258.79605,0.0026703654,0.03360647,4.7612147,0.32682914,2.1065036e-20,0.012824165,0.0064120824
2.7472222,258.79605,0.0026703654,0.03360647,4.7612147,0.32682914,2.1065036e-20,0.012824165,0.0064120824
2.748,259.2668,0.0026714602,0.03364139,4.7631598,0.32689613,3.7486853e-32,0.012824165,0.0064120824
2.75,260.47952,0.0026742814,0.033731177,4.768149,0.3270687,3.053547e-33,0.012824165,0.0064120824
2.752,261.69547,0.002677112,0.033820957,4.7731194,0.32724172,1.5010034e-32,0.012824165,0.0064120824
2.754,262.91464,0.0026799515,0.03391073,4.7780724,0.32741523,1.4523125e-32,0.012824165,0.0064120824
2.756,264.13702,0.0026828004,0.03400049,4.783007,0.3275892,2.256221e-32,0.012824165,0.0064120824
2.758,265.36267,0.0026856586,0.034090243,4.7879233,0.32776368,1.7392567e-32,0.012824165,0.0064120824
2.76,266.59152,0.002688526,0.03417999,4.792822,0.3279386,1.2124179e-22,0.012824165,0.0064120824
2.762,267.82364,0.002691402,0.034269728,4.7977023,0.32811397,5.314533e-22,0.012824165,0.0064120824
2.764,269.05893,0.0026942876,0.034359455,4.802565,0.3282898,1.4246392e-32,0.012824165,0.0064120824
2.766,270.2975,0.002697182,0.034449175,4.80741,0.3284661,1.5000838e-21,0.012824165,0.0064120824
2.768,271.53928,0.002700085,0.034538884,4.8122363,0.32864282,6.9741984e-33,0.012824165,0.0064120824
2.77,272.7843,0.0027029973,0.03462859,4.817045,0.32882,1.766539e-33,0.012824165,0.0064120824
2.772,274.03256,0.0027059184,0.034718283,4.8218365,0.32899764,1.9156247e-32,0.012824165,0.0064120824
2.774,275.28403,0.0027088483,0.03480797,4.82661,0.3291757,1.3843591e-32,0.012824165,0.0064120824
2.776,276.53873,0.002711787,0.034897644,4.8313656,0.3293542,3.953231e-21,0.012824165,0.0064120824
2.778,277.79666,0.0027147343,0.03498731,4.836104,0.32953313,6.0090514e-33,0.012824165,0.0064120824
2.78,279.05783,0.0027176905,0.035076972,4.840824,0.3297125,8.165973e-33,0.012824165,0.0064120824
2.782,280.3222,0.0027206552,0.035166625,4.845527,0.3298923,2.1851793e-32,0.012824165,0.0064120824
2.784,281.58978,0.0027236287,0.035256267,4.8502126,0.33007252,1.0888378e-32,0.012824165,0.0064120824
2.786,282.86066,0.0027266105,0.035345905,4.854881,0.33025315,1.821013e-32,0.012824165,0.0064120824
2.788,284.13474,0.002729601,0.035435528,4.859531,0.3304342,5.0847317e-21,0.012824165,0.0064120824
2.79,285.412,0.0027326,0.035525147,4.8641644,0.3306157,1.13671656e-32,0.012824165,0.0064120824
2.792,286.69254,0.0027356076,0.035614755,4.86878,0.33079758,1.2592911e-32,0.012824165,0.0064120824
2.794,287.97626,0.0027386234,0.035704356,4.8733788,0.33097985,2.5576954e-21,0.012824165,0.0064120824
2.796,289.26324,0.0027416477,0.03579395,4.8779597,0.33116257,8.327657e-21,0.012824165,0.0064120824
2.798,290.55344,0.00274468,0.03588353,4.8825235,0.33134568,1.2253121e-32,0.012824165,0.0064120824
2.8,291.84686,0.002747721,0.035973106,4.8870707,0.33152917,1.6613827e-32,0.012824165,0.0064120824
2.802,293.1435,0.0027507702,0.036062673,4.8916,0.33171305,1.9826671e-21,0.012824165,0.0064120824
2.804,294.44336,0.0027538275,0.036152232,4.896113,0.33189735,2.4880797e-22,0.012824165,0.0064120824
2.806,295.74646,0.002756893,0.03624178,4.900608,0.33208203,2.731388e-32,0.012824165,0.0064120824
2.808,297.05276,0.0027599665,0.036331322,4.905087,0.3322671,1.4895303e-32,0.012824165,0.0064120824
2.81,298.3623,0.0027630483,0.036420852,4.9095483,0.33245254,2.677797e-32,0.012824165,0.0064120824
2.812,299.67508,0.002766138,0.036510378,4.913993,0.33263838,1.9151026e-32,0.012824165,0.0064120824
2.814,300.99106,0.0027692358,0.036599893,4.918421,0.3328246,2.5700456e-32,0.012824165,0.0064120824
2.816,302.31027,0.0027723417,0.0366894,4.9228315,0.33301118,3.7600088e-32,0.012824165,0.0064120824
2.818,303.6327,0.0027754554,0.036778897,4.9272256,0.33319813,2.4586233e-32,0.012824165,0.0064120824
2.82,304.95834,0.002778577,0.03686839,4.931603,0.33338544,2.289153e-21,0.012824165,0.0064120824
2.822,306.2872,0.0027817064,0.03695787,4.9359636,0.33357313,3.3252144e-20,0.012824165,0.0064120824
2.824,307.61932,0.0027848436,0.03704734,4.9403076,0.3337612,7.345653e-32,0.012824165,0.0064120824
2.826,308.95462,0.0027879886,0.037136808,4.944635,0.3339496,1.7020124e-32,0.012824165,0.0064120824
2.828,310.29318,0.0027911414,0.037226263,4.9489455,0.33413836,1.6926435e-32,0.012824165,0.0064120824
2.83,311.63492,0.002794302,0.03731571,4.95324,0.3343275,2.0845304e-32,0.012824165,0.0064120824
2.832,312.9799,0.0027974702,0.03740515,4.9575176,0.33451697,1.8441413e-20,0.012824165,0.0064120824
2.834,314.3281,0.002800646,0.037494577,4.9617786,0.33470678,6.4549165e-33,0.012824165,0.0064120824
2.836,315.6795,0.0028038293,0.037584,4.9660234,0.33489695,2.903098e-32,0.012824165,0.0064120824
2.838,317.03415,0.0028070202,0.037673414,4.970252,0.33508748,9.152135e-33,0.012824165,0.0064120824
2.84,318.39197,0.0028102186,0.03776282,4.974464,0.33527833,2.4657726e-20,0.012824165,0.0064120824
2.842,319.75308,0.0028134244,0.037852217,4.9786596,0.3354695,4.2134384e-32,0.012824165,0.0064120824
2.844,321.11737,0.002816638,0.037941605,4.9828396,0.33566102,1.7013648e-20,0.012824165,0.0064120824
2.846,322.48483,0.0028198587,0.038030982,4.987003,0.3358529,2.0793785e-32,0.012824165,0.0064120824
2.848,323.8556,0.0028230867,0.03812035,4.99115,0.3360451,1.266259e-32,0.012824165,0.0064120824
2.85,325.22952,0.002826322,0.038209714,4.9952807,0.33623758,1.7044066e-31,0.012824165,0.0064120824
2.852,326.60666,0.0028295647,0.03829907,4.999396,0.3364304,2.569149e-32,0.012824165,0.0064120824
2.854,327.98706,0.0028328148,0.038388416,5.0034947,0.33662358,4.372574e-32,0.012824165,0.0064120824
2.856,329.37064,0.002836072,0.038477752,5.007578,0.33681703,1.0514388e-32,0.012824165,0.0064120824
2.858,330.75745,0.0028393362,0.03856708,5.011645,0.33701083,6.8970324e-33,0.012824165,0.0064120824
2.86,332.1475,0.0028426077,0.0386564,5.0156956,0.3372049,2.57899e-20,0.012824165,0.0064120824
2.8604095,332.4325,0.0028432785,0.038674686,5.0165234,0.3372447,2.1220505e-32,0.012824165,0.0064120824
2.8604095,332.4325,0.0028432785,0.038674686,5.0165234,0.3372447,1.2809275e-32,0.012824165,0.0064120824
2.862,333.5407,0.0028458864,0.03874571,5.019731,0.3373993,4.4387316e-23,0.012824165,0.0064120824
2.864,334.93716,0.0028491719,0.03883501,5.0237503,0.33759403,9.4769266e-33,0.012824165,0.0064120824
2.866,336.33682,0.0028524646,0.038924307,5.027754,0.33778903,4.315272e-33,0.012824165,0.0064120824
2.868,337.73972,0.0028557642,0.039013594,5.0317416,0.33798435,2.1255891e-33,0.012824165,0.0064120824
2.87,339.1458,0.002859071,0.03910287,5.0357137,0.33817998,2.5191378e-22,0.012824165,0.0064120824
2.872,340.5551,0.0028623843,0.03919214,5.03967,0.33837587,1.7824244e-32,0.012824165,0.0064120824
2.874,341.96762,0.0028657047,0.039281398,5.0436106,0.33857208,1.261047e-32,0.012824165,0.0064120824
2.876,343.3834,0.0028690319,0.039370652,5.047536,0.33876857,1.3201845e-32,0.012824165,0.0064120824
2.878,344.80234,0.002872366,0.039459895,5.0514455,0.33896536,1.2206995e-32,0.012824165,0.0064120824
2.88,346.22452,0.0028757069,0.039549127,5.05534,0.3391624,6.73236e-33,0.012824165,0.0064120824
2.882,347.64987,0.0028790543,0.039638355,5.0592184,0.33935976,1.0851368e-21,0.012824165,0.0064120824
2.884,349.07846,0.0028824084,0.039727572,5.0630817,0.33955738,3.6414605e-23,0.012824165,0.0064120824
2.886,350.51025,0.0028857694,0.039816782,5.0669293,0.3397553,8.383405e-33,0.012824165,0.0064120824
2.888,351.94525,0.002889137,0.039905984,5.070762,0.33995348,1.2700668e-32,0.012824165,0.0064120824
2.89,353.38348,0.002892511,0.039995175,5.0745792,0.34015194,9.0223974e-33,0.012824165,0.0064120824
2.892,354.82492,0.0028958917,0.04008436,5.078381,0.34035066,4.7349785e-32,0.012824165,0.0064120824
2.894,356.26956,0.002899279,0.040173534,5.082168,0.34054965,1.1407969e-32,0.012824165,0.0064120824
2.896,357.7174,0.0029026726,0.040262703,5.0859394,0.34074888,1.5563858e-32,0.012824165,0.0064120824
2.898,359.1685,0.0029060727,0.04035186,5.089696,0.3409484,1.3107748e-32,0.012824165,0.0064120824
2.9,360.62274,0.0029094792,0.04044101,5.093437,0.34114817,5.467655e-23,0.012824165,0.0064120824
2.902,362.08023,0.002912892,0.04053015,5.0971637,0.3413482,7.595158e-21,0.012824165,0.0064120824
2.904,363.54092,0.0029163114,0.040619284,5.100875,0.34154847,1.7807282e-21,0.012824165,0.0064120824
2.906,365.00482,0.0029197368,0.040708408,5.1045713,0.341749,2.3409249e-32,0.012824165,0.0064120824
2.908,366.47192,0.0029231687,0.040797524,5.1082525,0.3419498,3.0759848e-32,0.012824165,0.0064120824
2.91,367.94223,0.0029266067,0.04088663,5.111919,0.34215084,4.9881827e-33,0.012824165,0.0064120824
2.912,369.41577,0.002930051,0.04097573,5.1155705,0.34235212,2.3474558e-32,0.012824165,0.0064120824
2.914,370.8925,0.0029335013,0.04106482,5.1192074,0.34255362,3.1810264e-32,0.012824165,0.0064120824
2.916,372.37244,0.0029369579,0.0411539,5.1228294,0.34275538,6.6147624e-33,0.012824165,0.0064120824
2.918,373.85556,0.0029404205,0.041242976,5.1264367,0.34295738,2.2685175e-33,0.012824165,0.0064120824
2.92,375.34192,0.0029438892,0.04133204,5.1300297,0.34315962,1.256566e-32,0.012824165,0.0064120824
2.922,376.83148,0.002947364,0.041421097,5.1336074,0.34336206,2.3036526e-32,0.012824165,0.0064120824
2.924,378.32425,0.0029508446,0.041510142,5.137171,0.34356475,1.3525497e-32,0.012824165,0.0064120824
2.926,379.82022,0.0029543312,0.041599184,5.1407194,0.34376767,7.784788e-33,0.012824165,0.0064120824
2.928,381.3194,0.002957824,0.041688215,5.1442537,0.3439708,3.2414323e-33,0.012824165,0.0064120824
2.93,382.82175,0.0029613224,0.04177724,5.1477737,0.34417418,6.6049984e-33,0.012824165,0.0064120824
2.932,384.32733,0.0029648268,0.04186625,5.151279,0.34437776,1.7627187e-20,0.012824165,0.0064120824
2.934,385.83612,0.002968337,0.041955255,5.15477,0.34458154,2.8280507e-32,0.012824165,0.0064120824
2.936,387.3481,0.002971853,0.042044252,5.1582465,0.34478557,1.3810808e-20,0.012824165,0.0064120824
2.938,388.8633,0.0029753747,0.042133242,5.161709,0.3449898,3.8794124e-33,0.012824165,0.0064120824
2.94,390.3817,0.002978902,0.04222222,5.165157,0.34519425,1.5867187e-32,0.012824165,0.0064120824
2.942,391.90332,0.0029824353,0.042311195,5.16859,0.34539887,5.1185056e-32,0.012824165,0.0064120824
2.944,393.4281,0.002985974,0.042400155,5.17201,0.34560373,1.8018666e-33,0.012824165,0.0064120824
2.946,394.95612,0.0029895185,0.04248911,5.175415,0.3458088,6.00213e-24,0.012824165,0.0064120824
2.948,396.48734,0.0029930684,0.042578056,5.1788063,0.34601405,2.7861979e-32,0.012824165,0.0064120824
2.95,398.02173,0.002996624,0.042666994,5.1821833,0.3462195,1.7260202e-32,0.012824165,0.0064120824
2.952,399.55936,0.003000185,0.042755924,5.1855464,0.34642518,3.2781885e-20,0.012824165,0.0064120824
2.954,401.10016,0.0030037514,0.042844843,5.188895,0.34663102,8.19038e-21,0.012824165,0.0064120824
2.956,402.6442,0.0030073235,0.04293376,5.19223,0.34683707,6.329844e-32,0.012824165,0.0064120824
2.958,404.1914,0.003010901,0.043022662,5.1955514,0.3470433,6.559923e-32,0.012824165,0.0064120824
2.96,405.74182,0.0030144837,0.043111555,5.1988587,0.34724972,1.19055625e-32,0.012824165,0.0064120824
2.962,407.29544,0.0030180719,0.043200444,5.2021523,0.3474563,2.9717385e-32,0.012824165,0.0064120824
2.964,408.85226,0.0030216654,0.043289322,5.2054315,0.3476631,3.8189168e-21,0.012824165,0.0064120824
2.966,410.41226,0.003025264,0.04337819,5.2086973,0.34787008,1.8463305e-32,0.012824165,0.0064120824
2.968,411.9755,0.003028868,0.043467052,5.2119493,0.3480772,5.040482e-20,0.012824165,0.0064120824
2.97,413.5419,0.0030324773,0.043555904,5.2151875,0.34828454,1.1636514e-31,0.012824165,0.0064120824
2.972,415.1115,0.0030360918,0.04364475,5.2184124,0.34849206,1.7341115e-32,0.012824165,0.0064120824
2.974,416.6843,0.0030397114,0.043733586,5.2216234,0.34869972,2.4631607e-20,0.012824165,0.0064120824
2.974258,416.88745,0.0030401787,0.043745045,5.222037,0.3487265,2.03946e-32,0.012824165,0.0064120824
2.974258,416.88745,0.0030401787,0.043745045,5.222037,0.3487265,2.0409236e-32,0.012824165,0.0064120824
2.976,418.2603,0.003043336,0.04382241,5.224821,0.34890756,9.2835115e-33,0.012824165,0.0064120824
2.978,419.8395,0.003046966,0.043911234,5.228005,0.34911558,5.8647147e-33,0.012824165,0.0064120824
2.98,421.42194,0.0030506006,0.044000044,5.2311754,0.34932375,1.115956e-21,0.012824165,0.0064120824
2.982,423.00754,0.0030542405,0.044088844,5.234332,0.3495321,1.4020727e-32,0.012824165,0.0064120824
2.984,424.59634,0.0030578854,0.04417764,5.237476,0.3497406,1.4753807e-32,0.012824165,0.0064120824
2.986,426.18832,0.0030615353,0.044266425,5.240606,0.34994924,1.2269529e-32,0.012824165,0.0064120824
2.988,427.7835,0.00306519,0.0443552,5.2437224,0.35015807,3.438372e-21,0.012824165,0.0064120824
2.99,429.3819,0.0030688497,0.04444397,5.246826,0.35036704,6.5682e-22,0.012824165,0.0064120824
2.992,430.98346,0.0030725144,0.044532727,5.249916,0.35057616,8.720487e-33,0.012824165,0.0064120824
2.994,432.58826,0.0030761836,0.04462148,5.252993,0.35078543,6.240858e-33,0.012824165,0.0064120824
2.996,434.19623,0.003079858,0.044710223,5.256057,0.35099486,2.5845926e-32,0.012824165,0.0064120824
2.998,435.80737,0.0030835369,0.044798955,5.2591076,0.35120443,2.2193203e-32,0.012824165,0.0064120824
3.0,437.42175,0.0030872205,0.044887684,5.262145,0.35141414,5.5927777e-33,0.012824165,0.0064120824
3.002,439.0393,0.003090909,0.044976402,5.2651696,0.351624,7.997106e-33,0.012824165,0.0064120824
3.004,440.66003,0.0030946021,0.04506511,5.268181,0.35183403,1.1400227e-21,0.012824165,0.0064120824
3.006,442.284,0.0030982997,0.04515381,5.271179,0.35204417,9.692084e-33,0.012824165,0.0064120824
3.008,443.91113,0.0031020022,0.045242503,5.2741647,0.35225442,2.8126027e-32,0.012824165,0.0064120824
3.01,445.54144,0.003105709,0.045331188,5.277137,0.35246485,2.4750833e-32,0.012824165,0.0064120824
3.012,447.175,0.0031094204,0.04541986,5.2800965,0.35267538,3.1230538e-33,0.012824165,0.0064120824
3.014,448.81168,0.0031131366,0.04550853,5.283043,0.35288605,9.01206e-21,0.012824165,0.0064120824
3.016,450.45157,0.003116857,0.04559719,5.285977,0.35309687,6.6968964e-33,0.012824165,0.0064120824
3.018,452.09467,0.0031205819,0.045685835,5.288898,0.35330778,1.8697342e-20,0.012824165,0.0064120824
3.02,453.74097,0.0031243113,0.04577448,5.291806,0.35351884,1.4585827e-23,0.012824165,0.0064120824
3.022,455.39044,0.003128045,0.04586311,5.294702,0.35373002,3.9397538e-33,0.012824165,0.0064120824
3.024,457.0431,0.0031317833,0.045951735,5.297585,0.35394132,1.2269077e-32,0.012824165,0.0064120824
3.026,458.69894,0.0031355256,0.046040352,5.3004556,0.35415274,1.7331868e-32,0.012824165,0.0064120824
3.028,460.35803,0.0031392726,0.04612896,5.3033133,0.35436428,7.134395e-33,0.012824165,0.0064120824
3.03,462.02023,0.0031430235,0.046217557,5.3061585,0.35457593,7.787857e-21,0.012824165,0.0064120824
3.032,463.6857,0.0031467788,0.04630615,5.308991,0.35478768,7.9904985e-33,0.012824165,0.0064120824
3.034,465.35428,0.0031505383,0.04639473,5.311811,0.35499954,9.451444e-33,0.012824165,0.0064120824
3.036,467.0261,0.003154302,0.046483304,5.314619,0.35521153,1.3544265e-32,0.012824165,0.0064120824
3.038,468.70108,0.00315807,0.04657187,5.3174143,0.35542363,1.7437368e-32,0.012824165,0.0064120824
3.04,470.37927,0.0031618418,0.046660427,5.320197,0.35563582,7.2130956e-33,0.012824165,0.0064120824
3.042,472.06067,0.0031656178,0.046748977,5.322968,0.3558481,2.7728754e-21,0.012824165,0.0064120824
3.044,473.7452,0.003169398,0.046837516,5.325726,0.3560605,1.783862e-20,0.012824165,0.0064120824
3.046,475.43292,0.0031731823,0.046926048,5.328472,0.35627303,1.9648805e-32,0.012824165,0.0064120824
3.048,477.12384,0.0031769704,0.04701457,5.3312063,0.3564856,9.7731494e-32,0.012824165,0.0064120824
3.05,478.81802,0.0031807625,0.04710309,5.3339276,0.3566983,5.40626e-32,0.012824165,0.0064120824
3.052,480.5153,0.0031845586,0.047191594,5.336637,0.3569111,1.9284975e-32,0.012824165,0.0064120824
3.054,482.2158,0.0031883584,0.04728009,5.3393345,0.35712397,2.8936836e-20,0.012824165,0.0064120824
3.056,483.91946,0.0031921624,0.047368582,5.34202,0.35733694,8.17931e-32,0.012824165,0.0064120824
3.058,485.62634,0.00319597,0.04745706,5.344693,0.35755,2.4126267e-20,0.012824165,0.0064120824
3.06,487.33636,0.0031997815,0.047545534,5.3473544,0.35776314,4.7110652e-32,0.012824165,0.0064120824
3.062,489.0496,0.003203597,0.047633998,5.3500037,0.35797638,2.0585025e-32,0.012824165,0.0064120824
3.064,490.76602,0.0032074158,0.047722455,5.352641,0.35818967,2.774975e-31,0.012824165,0.0064120824
3.066,492.4856,0.0032112387,0.0478109,5.3552666,0.35840306,4.8338076e-32,0.012824165,0.0064120824
3.068,494.2084,0.0032150652,0.04789934,5.35788,0.35861653,1.6372876e-32,0.012824165,0.0064120824
3.07,495.93436,0.0032188955,0.04798777,5.3604817,0.3588301,1.7512697e-32,0.012824165,0.0064120824
3.072,497.66354,0.0032227293,0.048076194,5.363072,0.35904372,4.5964177e-32,0.012824165,0.0064120824
3.074,499.39584,0.0032265668,0.048164606,5.36565,0.35925743,2.3209439e-20,0.012824165,0.0064120824
3.076,501.13138,0.0032304078,0.048253015,5.3682165,0.3594712,5.958816e-32,0.012824165,0.0064120824
3.078,502.87006,0.0032342523,0.04834141,5.3707714,0.35968503,7.381708e-32,0.012824165,0.0064120824
3.08,504.61197,0.0032381006,0.0484298,5.373315,0.35989895,5.383844e-32,0.012824165,0.0064120824
3.082,506.357,0.003241952,0.048518177,5.3758464,0.36011294,1.4610393e-32,0.012824165,0.0064120824
3.084,508.10526,0.0032458073,0.04860655,5.3783665,0.36032698,3.5026198e-33,0.012824165,0.0064120824
3.086,509.8567,0.0032496657,0.048694912,5.3808746,0.3605411,3.1308234e-32,0.012824165,0.0064120824
3.088,511.61127,0.0032535277,0.04878327,5.383372,0.36075526,1.2977596e-20,0.012824165,0.0064120824
3.089212,512.6761,0.0032558695,0.048836805,5.384879,0.36088508,8.2502905e-21,0.012824165,0.0064120824
3.089212,512.6761,0.0032558695,0.048836805,5.384879,0.36088508,8.2502905e-21,0.012824165,0.0064120824
3.09,513.3691,0.003257393,0.048871614,5.385857,0.36096948,1.4781536e-32,0.012824165,0.0064120824
3.092,515.13,0.0032612616,0.04895995,5.388331,0.3611838,1.4954217e-32,0.012824165,0.0064120824
3.094,516.89417,0.0032651336,0.049048282,5.390794,0.36139813,5.135669e-22,0.012824165,0.0064120824
3.096,518.6615,0.003269009,0.049136605,5.393245,0.36161253,1.5720832e-32,0.012824165,0.0064120824
3.098,520.43207,0.0032728876,0.049224917,5.395685,0.361827,9.5544475e-33,0.012824165,0.0064120824
3.1,522.20575,0.0032767693,0.04931322,5.3981137,0.3620415,4.194975e-33,0.012824165,0.0064120824
3.102,523.9826,0.0032806543,0.049401518,5.4005313,0.36225608,1.0938173e-32,0.012824165,0.0064120824
3.104,525.76263,0.0032845426,0.049489804,5.4029374,0.3624707,4.7899496e-33,0.012824165,0.0064120824
3.106,527.54584,0.0032884341,0.049578086,5.405332,0.36268532,1.20155286e-32,0.012824165,0.0064120824
3.108,529.3322,0.0032923284,0.049666356,5.4077163,0.36290002,6.8067456e-33,0.012824165,0.0064120824
3.11,531.1218,0.003296226,0.049754616,5.4100885,0.36311477,5.822327e-33,0.012824165,0.0064120824
3.112,532.9146,0.0033001269,0.04984287,5.4124503,0.36332956,1.6871696e-32,0.012824165,0.0064120824
3.114,534.7106,0.0033040305,0.049931116,5.414801,0.3635444,9.097604e-33,0.012824165,0.0064120824
3.116,536.50964,0.0033079372,0.050019354,5.4171405,0.36375925,9.490694e-21,0.012824165,0.0064120824
3.118,538.3119,0.0033118469,0.050107583,5.419469,0.36397415,9.643443e-33,0.012824165,0.0064120824
3.12,540.1174,0.0033157596,0.050195802,5.421787,0.3641891,3.561225e-32,0.012824165,0.0064120824
3.122,541.926,0.0033196753,0.050284017,5.4240932,0.36440408,1.9136698e-32,0.012824165,0.0064120824
3.124,543.7378,0.0033235939,0.05037222,5.426389,0.36461908,9.064743e-33,0.012824165,0.0064120824
3.126,545.5528,0.0033275152,0.050460413,5.428674,0.36483413,2.837371e-33,0.012824165,0.0064120824
3.128,547.371,0.0033314393,0.050548602,5.4309483,0.36504918,1.2492378e-32,0.012824165,0.0064120824
3.13,549.1923,0.0033353665,0.05063678,5.433212,0.3652643,1.4285755e-32,0.012824165,0.0064120824
3.132,551.01685,0.0033392964,0.05072495,5.4354644,0.3654794,1.9913703e-32,0.012824165,0.0064120824
3.134,552.8445,0.003343229,0.050813112,5.437706,0.36569455,2.4987128e-32,0.012824165,0.0064120824
3.136,554.67535,0.0033471645,0.050901264,5.4399376,0.36590973,1.1628807e-32,0.012824165,0.0064120824
3.138,556.5094,0.0033511024,0.05098941,5.442158,0.3661249,7.041235e-32,0.012824165,0.0064120824
3.14,558.3466,0.0033550432,0.05107755,5.444368,0.36634013,1.908404e-32,0.012824165,0.0064120824
3.142,560.187,0.0033589867,0.051165674,5.4465675,0.36655536,1.6489306e-32,0.012824165,0.0064120824
3.144,562.0305,0.0033629327,0.051253796,5.448756,0.3667706,2.0755501e-32,0.012824165,0.0064120824
3.146,563.87726,0.0033668813,0.051341906,5.450935,0.36698586,9.01218e-33,0.012824165,0.0064120824
3.148,565.7272,0.0033708327,0.05143001,5.4531026,0.36720115,2.8637893e-32,0.012824165,0.0064120824
3.15,567.5802,0.0033747863,0.051518105,5.4552603,0.36741644,1.0160372e-32,0.012824165,0.0064120824
3.152,569.4364,0.0033787428,0.05160619,5.457407,0.36763173,1.1041874e-32,0.012824165,0.0064120824
3.154,571.2959,0.0033827014,0.05169427,5.4595437,0.36784703,4.207717e-32,0.012824165,0.0064120824
3.156,573.15845,0.0033866628,0.05178234,5.46167,0.36806235,6.069771e-32,0.012824165,0.0064120824
