Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.314,1.2728565,0.0039641685,0.013920022,10.0,0.3982094,9.159514e-33,0.012824165,0.0064120824
2.316,1.2816314,0.003978285,0.014011265,10.0,0.39891776,3.469637e-20,0.012824165,0.0064120824
2.318,1.2904636,0.0039924434,0.014102496,10.0,0.399627,1.5671168e-32,0.012824165,0.0064120824
2.32,1.299353,0.004006644,0.014193716,10.0,0.40033707,1.1127347e-32,0.012824165,0.0064120824
2.322,1.3082999,0.004020885,0.014284925,10.0,0.40104792,1.4819146e-32,0.012824165,0.0064120824
2.324,1.317304,0.0040351585,0.014376121,10.0,0.40175912,1.9913978e-32,0.012824165,0.0064120824
2.326,1.3263655,0.0040494683,0.0144673055,10.0,0.40247083,1.7607734e-32,0.012824165,0.0064120824
2.328,1.3354841,0.0040638126,0.014558478,10.0,0.40318304,1.6564013e-32,0.012824165,0.0064120824
2.33,1.3446602,0.004078191,0.01464964,10.0,0.40389568,4.561879e-32,0.012824165,0.0064120824
2.332,1.3538934,0.0040926016,0.01474079,10.0,0.40460864,2.055922e-32,0.012824165,0.0064120824
2.334,1.363184,0.004107044,0.014831928,10.0,0.40532196,1.181486e-31,0.012824165,0.0064120824
2.336,1.3725318,0.0041215178,0.014923055,10.0,0.4060355,2.7364117e-31,0.012824165,0.0064120824
2.338,1.3819368,0.004136021,0.01501417,10.0,0.40674928,6.141137e-32,0.012824165,0.0064120824
2.34,1.3913991,0.004150553,0.015105273,10.0,0.40746322,1.1847649e-31,0.012824165,0.0064120824
2.342,1.4009187,0.0041651134,0.015196364,10.0,0.4081773,1.5522148e-31,0.012824165,0.0064120824
2.344,1.4104954,0.004179701,0.015287444,10.0,0.40889147,3.6477265e-33,0.012824165,0.0064120824
2.346,1.4201294,0.004194316,0.015378512,10.0,0.4096057,1.0695214e-32,0.012824165,0.0064120824
2.348,1.4298207,0.004208957,0.015469569,10.0,0.41031995,2.854887e-32,0.012824165,0.0064120824
2.35,1.4395691,0.004223623,0.015560614,10.0,0.41103423,6.3849715e-32,0.012824165,0.0064120824
2.352,1.4493747,0.0042383145,0.015651647,10.0,0.4117485,7.1726114e-32,0.012824165,0.0064120824
2.354,1.4592376,0.0042530303,0.015742669,10.0,0.41246268,1.0931419e-20,0.012824165,0.0064120824
2.356,1.4691576,0.0042677685,0.015833678,10.0,0.41317672,9.574011e-33,0.012824165,0.0064120824
2.358,1.4791347,0.004282528,0.015924675,10.0,0.41389057,5.491008e-32,0.012824165,0.0064120824
2.36,1.4891691,0.0042973105,0.016015662,10.0,0.4146043,1.1801175e-31,0.012824165,0.0064120824
2.362,1.4992605,0.0043121153,0.016106637,10.0,0.41531786,3.0885573e-32,0.012824165,0.0064120824
2.364,1.5094093,0.0043269414,0.0161976,10.0,0.41603124,5.570695e-32,0.012824165,0.0064120824
2.366,1.519615,0.0043417895,0.016288552,10.0,0.41674444,1.2687155e-32,0.012824165,0.0064120824
2.368,1.529878,0.0043566586,0.01637949,10.0,0.41745743,2.689093e-32,0.012824165,0.0064120824
2.37,1.5401982,0.0043715495,0.01647042,10.0,0.41817024,6.228013e-32,0.012824165,0.0064120824
2.372,1.5505754,0.0043864613,0.016561335,10.0,0.41888285,2.4854728e-31,0.012824165,0.0064120824
2.374,1.5610098,0.004401394,0.01665224,10.0,0.41959524,7.901193e-20,0.012824165,0.0064120824
2.376,1.5715013,0.0044163484,0.016743133,10.0,0.42030743,1.7472791e-31,0.012824165,0.0064120824
2.378,1.5820498,0.0044313236,0.016834013,10.0,0.42101943,1.0845803e-19,0.012824165,0.0064120824
2.38,1.5926555,0.0044463202,0.016924882,10.0,0.42173126,8.348203e-32,0.012824165,0.0064120824
2.382,1.6033182,0.0044613383,0.01701574,10.0,0.42244288,1.10939616e-32,0.012824165,0.0064120824
2.384,1.6140381,0.0044763787,0.017106587,10.0,0.42315435,3.590041e-21,0.012824165,0.0064120824
2.386,1.624815,0.0044914405,0.01719742,10.0,0.42386568,2.0855087e-32,0.012824165,0.0064120824
2.388,1.635649,0.0045065186,0.017288243,10.0,0.42457655,2.204082e-32,0.012824165,0.0064120824
2.39,1.64654,0.0045215916,0.017379055,10.0,0.425286,1.0152222e-31,0.012824165,0.0064120824
2.392,1.6574882,0.0045366795,0.017469853,10.0,0.425995,1.7690255e-32,0.012824165,0.0064120824
2.394,1.6684934,0.004551783,0.01756064,10.0,0.4267035,1.5748856e-20,0.012824165,0.0064120824
2.396,1.6795555,0.004566902,0.017651416,10.0,0.42741156,4.0655792e-32,0.012824165,0.0064120824
2.398,1.6906748,0.004582035,0.01774218,10.0,0.42811912,1.9096632e-31,0.012824165,0.0064120824
2.4,1.701851,0.0045971824,0.017832933,10.0,0.42882618,4.949513e-32,0.012824165,0.0064120824
2.402,1.7130843,0.0046123443,0.017923672,10.0,0.42953277,8.396951e-20,0.012824165,0.0064120824
2.404,1.7243745,0.00462752,0.018014401,10.0,0.4302388,1.2279073e-31,0.012824165,0.0064120824
2.406,1.7357218,0.00464271,0.018105118,10.0,0.43094438,1.432054e-31,0.012824165,0.0064120824
2.408,1.7471261,0.004657914,0.018195823,10.0,0.43164942,6.611607e-20,0.012824165,0.0064120824
2.41,1.7585874,0.0046731313,0.018286517,10.0,0.43235394,2.5748687e-31,0.012824165,0.0064120824
2.412,1.7701056,0.004688362,0.018377198,10.0,0.43305793,1.3500285e-31,0.012824165,0.0064120824
2.414,1.7816808,0.004703607,0.01846787,10.0,0.43376142,4.4849196e-20,0.012824165,0.0064120824
2.416,1.793313,0.004718865,0.018558526,10.0,0.4344644,7.2052255e-32,0.012824165,0.0064120824
2.418,1.8050022,0.004734136,0.018649174,10.0,0.43516684,3.545071e-32,0.012824165,0.0064120824
2.42,1.8167483,0.0047494215,0.018739808,10.0,0.4358688,3.2641613e-21,0.012824165,0.0064120824
2.422,1.8285513,0.004764712,0.018830432,10.0,0.43656987,1.5230846e-20,0.012824165,0.0064120824
2.424,1.8404113,0.004780012,0.018921044,10.0,0.43727025,1.4497179e-20,0.012824165,0.0064120824
2.426,1.8523282,0.0047953227,0.019011643,10.0,0.43796998,1.5253974e-32,0.012824165,0.0064120824
2.428,1.864302,0.0048106434,0.01910223,10.0,0.43866906,6.325633e-20,0.012824165,0.0064120824
2.43,1.8763328,0.004825974,0.019192807,10.0,0.43936747,2.47161e-31,0.012824165,0.0064120824
2.432,1.8884205,0.004841313,0.019283373,10.0,0.4400652,3.0019076e-31,0.012824165,0.0064120824
2.434,1.900565,0.004856662,0.019373925,10.0,0.44076222,1.5154825e-31,0.012824165,0.0064120824
2.436,1.9127665,0.0048720194,0.019464467,10.0,0.44145855,3.870964e-31,0.012824165,0.0064120824
2.438,1.9250247,0.0048873853,0.019554995,10.0,0.44215414,3.302394e-32,0.012824165,0.0064120824
2.44,1.93734,0.004902759,0.019645514,10.0,0.44284904,4.021604e-31,0.012824165,0.0064120824
2.442,1.949712,0.0049181404,0.01973602,10.0,0.44354317,1.0165113e-31,0.012824165,0.0064120824
2.444,1.962141,0.004933529,0.019826513,10.0,0.44423652,3.233045e-20,0.012824165,0.0064120824
2.446,1.9746268,0.0049489248,0.019916996,10.0,0.44492915,3.150791e-20,0.012824165,0.0064120824
2.448,1.9871694,0.004964327,0.020007467,10.0,0.44562098,3.1738373e-31,0.012824165,0.0064120824
2.45,1.9997689,0.0049797357,0.020097926,10.0,0.446312,2.2438469e-31,0.012824165,0.0064120824
2.452,2.0124252,0.0049951505,0.020188373,10.0,0.44700226,5.723766e-21,0.012824165,0.0064120824
2.454,2.0251384,0.0050105727,0.020278808,10.0,0.44769177,7.8158274e-33,0.012824165,0.0064120824
2.456,2.0379083,0.0050260043,0.020369232,10.0,0.44838062,3.182077e-20,0.012824165,0.0064120824
2.458,2.050735,0.005041441,0.020459644,10.0,0.4490687,3.7253433e-20,0.012824165,0.0064120824
2.46,2.0636187,0.0050568837,0.020550044,10.0,0.44975594,9.816263e-20,0.012824165,0.0064120824
2.462,2.076559,0.005072332,0.020640435,10.0,0.45044237,4.5281447e-32,0.012824165,0.0064120824
2.464,2.0895562,0.005087785,0.02073081,10.0,0.451128,1.3031796e-19,0.012824165,0.0064120824
2.466,2.10261,0.0051032426,0.020821176,10.0,0.4518128,3.8671542e-31,0.012824165,0.0064120824
2.468,2.1157207,0.0051187044,0.02091153,10.0,0.45249674,5.8908066e-32,0.012824165,0.0064120824
2.47,2.1288884,0.005134171,0.021001872,10.0,0.45317984,1.3567405e-31,0.012824165,0.0064120824
2.472,2.1421125,0.005149641,0.021092203,10.0,0.45386207,1.8730854e-31,0.012824165,0.0064120824
2.474,2.1553936,0.0051651145,0.02118252,10.0,0.45454344,3.2229514e-31,0.012824165,0.0064120824
2.476,2.1687312,0.0051805917,0.021272827,10.0,0.45522395,1.1453426e-19,0.012824165,0.0064120824
2.478,2.1821258,0.005196071,0.021363122,10.0,0.45590356,8.8722887e-32,0.012824165,0.0064120824
2.48,2.195577,0.005211554,0.021453405,10.0,0.45658228,3.1733954e-20,0.012824165,0.0064120824
2.482,2.209085,0.0052270386,0.021543676,10.0,0.45726007,2.466385e-31,0.012824165,0.0064120824
2.484,2.2226496,0.0052425256,0.021633936,10.0,0.45793697,4.8737685e-20,0.012824165,0.0064120824
2.486,2.236271,0.0052580154,0.021724185,10.0,0.45861298,1.3545398e-32,0.012824165,0.0064120824
2.488,2.249949,0.0052735177,0.02181442,10.0,0.45928857,3.1996105e-20,0.012824165,0.0064120824
2.49,2.2636838,0.0052890237,0.021904645,10.0,0.4599633,6.413675e-20,0.012824165,0.0064120824
2.492,2.277475,0.005304533,0.021994859,10.0,0.46063718,3.4515885e-32,0.012824165,0.0064120824
2.494,2.2913234,0.005320045,0.022085061,10.0,0.46131024,4.1060734e-19,0.012824165,0.0064120824
2.496,2.305228,0.0053355605,0.02217525,10.0,0.46198243,3.8549632e-31,0.012824165,0.0064120824
2.498,2.3191895,0.005351078,0.022265429,10.0,0.46265376,4.1671886e-31,0.012824165,0.0064120824
2.5,2.3332076,0.0053665987,0.022355596,10.0,0.46332422,5.1369757e-31,0.012824165,0.0064120824
2.502,2.3472824,0.0053821215,0.02244575,10.0,0.46399382,1.0779433e-30,0.012824165,0.0064120824
2.504,2.3614137,0.0053976467,0.022535894,10.0,0.46466252,2.645275e-31,0.012824165,0.0064120824
2.506,2.3756018,0.005413174,0.022626026,10.0,0.4653304,6.4484705e-31,0.012824165,0.0064120824
2.508,2.3898466,0.005428703,0.022716144,10.0,0.46599737,1.8573209e-31,0.012824165,0.0064120824
2.51,2.4041479,0.0054442342,0.022806253,10.0,0.46666348,2.5985228e-19,0.012824165,0.0064120824
2.512,2.4185057,0.0054597664,0.02289635,10.0,0.4673287,2.610788e-19,0.012824165,0.0064120824
2.514,2.4329202,0.0054753004,0.022986434,10.0,0.46799305,6.8219387e-31,0.012824165,0.0064120824
2.516,2.4473913,0.0054908353,0.023076506,10.0,0.46865648,1.3076102e-19,0.012824165,0.0064120824
2.518,2.461919,0.0055063716,0.023166569,10.0,0.46931905,1.1392091e-30,0.012824165,0.0064120824
2.52,2.4765034,0.005521909,0.023256619,10.0,0.46998072,2.618435e-19,0.012824165,0.0064120824
2.522,2.4911442,0.0055374466,0.023346657,10.0,0.47064146,5.821423e-31,0.012824165,0.0064120824
2.524,2.5058415,0.005552985,0.023436682,10.0,0.47130135,7.852731e-19,0.012824165,0.0064120824
2.526,2.5205956,0.005568524,0.023526698,10.0,0.4719603,1.7408944e-31,0.012824165,0.0064120824
2.528,2.535406,0.005584063,0.023616701,10.0,0.47261834,1.7567987e-30,0.012824165,0.0064120824
2.53,2.5502732,0.005599602,0.023706691,10.0,0.47327548,1.727393e-30,0.012824165,0.0064120824
2.532,2.5651968,0.0056151417,0.023796672,10.0,0.47393173,3.9310688e-19,0.012824165,0.0064120824
2.534,2.580177,0.0056306804,0.02388664,10.0,0.47458702,8.260671e-32,0.012824165,0.0064120824
2.536,2.5952137,0.005646219,0.023976596,10.0,0.47524142,3.033709e-31,0.012824165,0.0064120824
2.538,2.610307,0.005661757,0.024066541,10.0,0.4758949,3.6732494e-31,0.012824165,0.0064120824
2.54,2.6254566,0.0056772945,0.024156475,10.0,0.47654742,1.7631444e-31,0.012824165,0.0064120824
2.542,2.640663,0.005692831,0.024246396,10.0,0.47719905,8.512462e-32,0.012824165,0.0064120824
2.544,2.6559255,0.005708366,0.024336306,10.0,0.47784972,2.846303e-19,0.012824165,0.0064120824
2.546,2.6712446,0.0057239006,0.024426205,10.0,0.47849947,3.8390877e-19,0.012824165,0.0064120824
2.548,2.6866205,0.005739433,0.02451609,10.0,0.47914827,7.809711e-32,0.012824165,0.0064120824
2.55,2.7020526,0.0057549644,0.024605965,10.0,0.47979614,3.0250468e-32,0.012824165,0.0064120824
2.552,2.7175412,0.0057704956,0.024695829,10.0,0.48044312,4.0636692e-20,0.012824165,0.0064120824
2.554,2.7330863,0.005786028,0.02478568,10.0,0.4810893,2.0460986e-19,0.012824165,0.0064120824
2.556,2.7486877,0.0058015594,0.024875522,10.0,0.48173454,5.1325586e-31,0.012824165,0.0064120824
2.558,2.764346,0.0058170888,0.02496535,10.0,0.48237887,2.7671965e-31,0.012824165,0.0064120824
2.56,2.7800603,0.0058326167,0.025055166,10.0,0.48302224,1.1303194e-30,0.012824165,0.0064120824
2.562,2.795831,0.0058481423,0.025144972,10.0,0.4836647,1.54455265e-30,0.012824165,0.0064120824
2.564,2.8116584,0.005863666,0.025234766,10.0,0.48430622,4.245728e-31,0.012824165,0.0064120824
2.566,2.827542,0.0058791875,0.025324548,10.0,0.4849468,2.176874e-31,0.012824165,0.0064120824
2.568,2.843482,0.0058947066,0.02541432,10.0,0.4855864,3.5392285e-19,0.012824165,0.0064120824
2.57,2.8594787,0.005910223,0.025504079,10.0,0.48622507,4.986306e-31,0.012824165,0.0064120824
2.572,2.8755314,0.005925737,0.025593825,10.0,0.4868628,3.5759802e-30,0.012824165,0.0064120824
2.574,2.891641,0.005941248,0.025683561,10.0,0.4874996,7.006043e-19,0.012824165,0.0064120824
2.576,2.9078064,0.005956756,0.025773285,10.0,0.48813543,5.7525943e-31,0.012824165,0.0064120824
2.578,2.9240284,0.005972261,0.025862997,10.0,0.4887703,1.721108e-30,0.012824165,0.0064120824
2.58,2.940307,0.0059877625,0.025952699,10.0,0.48940423,1.5881149e-18,0.012824165,0.0064120824
2.582,2.9566417,0.006003261,0.026042389,10.0,0.49003717,1.9858877e-30,0.012824165,0.0064120824
2.584,2.9730327,0.006018756,0.026132066,10.0,0.4906692,1.7244524e-31,0.012824165,0.0064120824
2.586,2.9894803,0.006034247,0.026221732,10.0,0.49130023,3.953751e-31,0.012824165,0.0064120824
2.588,3.0059838,0.006049734,0.026311386,10.0,0.4919303,3.9586606e-31,0.012824165,0.0064120824
2.59,3.0225441,0.006065218,0.02640103,10.0,0.4925594,3.8867744e-31,0.012824165,0.0064120824
2.592,3.0391605,0.006080697,0.026490662,10.0,0.49318755,5.4310787e-19,0.012824165,0.0064120824
2.594,3.055833,0.006096172,0.026580282,10.0,0.4938147,2.1871504e-30,0.012824165,0.0064120824
2.596,3.0725622,0.006111643,0.02666989,10.0,0.4944409,1.5155374e-18,0.012824165,0.0064120824
2.598,3.0893476,0.006127109,0.026759487,10.0,0.49506614,5.9172512e-30,0.012824165,0.0064120824
2.6,3.1061893,0.0061425706,0.02684907,10.0,0.49569038,7.8370617e-31,0.012824165,0.0064120824
2.602,3.1230872,0.0061580273,0.026938645,10.0,0.49631366,1.1510525e-31,0.012824165,0.0064120824
2.604,3.1400414,0.006173479,0.027028207,10.0,0.49693593,2.6205296e-19,0.012824165,0.0064120824
2.606,3.1570518,0.006188926,0.027117757,10.0,0.49755725,3.5532655e-19,0.012824165,0.0064120824
2.608,3.1741185,0.006204367,0.027207296,10.0,0.49817756,9.602309e-32,0.012824165,0.0064120824
2.61,3.1912415,0.0062198034,0.027296824,10.0,0.4987969,3.857745e-31,0.012824165,0.0064120824
2.612,3.2084208,0.006235234,0.02738634,10.0,0.49941525,1.0277849e-31,0.012824165,0.0064120824
2.614,3.2256563,0.006250659,0.027475843,10.0,0.5000326,1.864182e-32,0.012824165,0.0064120824
2.616,3.2429478,0.006266078,0.027565336,10.0,0.500649,8.507828e-32,0.012824165,0.0064120824
2.618,3.2602959,0.006281499,0.027654817,10.0,0.50126463,1.22823665e-32,0.012824165,0.0064120824
2.62,3.2777,0.006296921,0.027744288,10.0,0.50187963,1.0471237e-31,0.012824165,0.0064120824
2.622,3.2951603,0.006312339,0.027833745,10.0,0.5024936,2.5114905e-31,0.012824165,0.0064120824
2.624,3.312677,0.0063277516,0.027923193,10.0,0.5031067,3.6138932e-19,0.012824165,0.0064120824
2.626,3.3302498,0.0063431594,0.028012628,10.0,0.50371885,1.450012e-30,0.012824165,0.0064120824
2.628,3.3478787,0.0063585616,0.028102051,10.0,0.5043301,1.4278984e-20,0.012824165,0.0064120824
2.63,3.3655639,0.006373959,0.028191464,10.0,0.50494033,5.4423357e-31,0.012824165,0.0064120824
2.632,3.383305,0.006389351,0.028280865,10.0,0.5055496,2.0433707e-30,0.012824165,0.0064120824
2.634,3.4011025,0.0064047375,0.028370254,10.0,0.506158,9.266856e-32,0.012824165,0.0064120824
2.636,3.4189563,0.0064201187,0.028459633,10.0,0.5067654,3.1443128e-32,0.012824165,0.0064120824
2.638,3.436866,0.0064354944,0.028548999,10.0,0.50737184,5.405361e-31,0.012824165,0.0064120824
2.64,3.454832,0.006450864,0.028638354,10.0,0.50797737,7.594136e-31,0.012824165,0.0064120824
2.642,3.4728541,0.006466228,0.028727697,10.0,0.50858194,1.6051268e-30,0.012824165,0.0064120824
2.644,3.4909325,0.006481586,0.028817028,10.0,0.50918555,3.9247123e-31,0.012824165,0.0064120824
2.646,3.5090668,0.0064969384,0.02890635,10.0,0.5097882,1.6152314e-30,0.012824165,0.0064120824
2.648,3.5272572,0.0065122843,0.028995657,10.0,0.5103899,1.22046115e-30,0.012824165,0.0064120824
2.65,3.5455039,0.006527624,0.029084954,10.0,0.5109907,7.8774785e-31,0.012824165,0.0064120824
2.652,3.5638065,0.006542958,0.02917424,10.0,0.51159054,1.7684556e-30,0.012824165,0.0064120824
2.654,3.5821652,0.006558285,0.029263515,10.0,0.5121894,1.0597453e-18,0.012824165,0.0064120824
2.656,3.6005802,0.006573606,0.029352779,10.0,0.5127873,1.8638594e-19,0.012824165,0.0064120824
2.658,3.619051,0.0065889205,0.02944203,10.0,0.5133843,6.236615e-31,0.012824165,0.0064120824
2.66,3.637578,0.006604228,0.02953127,10.0,0.51398027,2.025101e-30,0.012824165,0.0064120824
2.662,3.6561613,0.006619529,0.029620498,10.0,0.51457536,1.0499714e-30,0.012824165,0.0064120824
2.664,3.6748004,0.006634823,0.029709715,10.0,0.51516944,7.96861e-32,0.012824165,0.0064120824
2.666,3.6934955,0.0066501107,0.029798921,10.0,0.5157626,1.2656566e-19,0.012824165,0.0064120824
2.668,3.712247,0.006665391,0.029888116,10.0,0.5163548,7.5233084e-32,0.012824165,0.0064120824
2.67,3.731054,0.006680664,0.0299773,10.0,0.5169461,1.4024239e-30,0.012824165,0.0064120824
2.672,3.7499175,0.00669593,0.03006647,10.0,0.5175364,3.008538e-31,0.012824165,0.0064120824
2.674,3.7688367,0.0067111887,0.03015563,10.0,0.5181257,2.608233e-19,0.012824165,0.0064120824
2.676,3.787812,0.00672644,0.030244779,10.0,0.51871413,8.077758e-31,0.012824165,0.0064120824
2.678,3.8068435,0.0067416844,0.030333916,10.0,0.51930153,1.7570865e-31,0.012824165,0.0064120824
2.68,3.8259308,0.006756921,0.030423041,10.0,0.51988804,1.7570945e-31,0.012824165,0.0064120824
2.682,3.8450742,0.0067721494,0.030512156,10.0,0.5204736,8.057989e-21,0.012824165,0.0064120824
2.684,3.8642735,0.0067873737,0.030601257,10.0,0.52105826,9.4479894e-32,0.012824165,0.0064120824
2.686,3.883529,0.0068025906,0.03069035,10.0,0.521642,3.6752208e-19,0.012824165,0.0064120824
2.688,3.9028401,0.0068178005,0.03077943,10.0,0.5222249,3.0263301e-30,0.012824165,0.0064120824
2.69,3.9222076,0.0068330024,0.030868499,10.0,0.52280676,3.3971017e-32,0.012824165,0.0064120824
2.692,3.9416308,0.006848197,0.030957557,10.0,0.52338773,1.564279e-31,0.012824165,0.0064120824
2.694,3.9611099,0.0068633836,0.031046603,10.0,0.52396774,5.822546e-19,0.012824165,0.0064120824
2.696,3.9806452,0.0068785623,0.031135637,10.0,0.5245468,1.9465082e-30,0.012824165,0.0064120824
2.698,4.000236,0.006893733,0.03122466,10.0,0.52512497,1.591525e-18,0.012824165,0.0064120824
2.7,4.019883,0.006908896,0.031313673,10.0,0.5257021,1.1689343e-18,0.012824165,0.0064120824
2.702,4.039586,0.006924051,0.031402674,10.0,0.5262784,3.4658934e-31,0.012824165,0.0064120824
2.704,4.0593452,0.0069391974,0.031491663,10.0,0.52685374,1.0878469e-30,0.012824165,0.0064120824
2.706,4.0791597,0.0069543356,0.031580642,10.0,0.5274281,5.110431e-31,0.012824165,0.0064120824
2.708,4.0990305,0.006969466,0.031669606,10.0,0.52800155,1.0485034e-18,0.012824165,0.0064120824
2.71,4.118957,0.0069845878,0.03175856,10.0,0.528574,2.060525e-30,0.012824165,0.0064120824
2.712,4.1389394,0.006999701,0.031847507,10.0,0.5291456,1.5324458e-18,0.012824165,0.0064120824
2.714,4.158978,0.0070148055,0.03193644,10.0,0.5297162,1.1446676e-18,0.012824165,0.0064120824
2.716,4.179072,0.0070299017,0.03202536,10.0,0.5302859,5.278609e-30,0.012824165,0.0064120824
2.718,4.199222,0.007044989,0.03211427,10.0,0.5308546,2.8820191e-30,0.012824165,0.0064120824
2.72,4.219428,0.007060068,0.032203168,10.0,0.53142244,7.12436e-32,0.012824165,0.0064120824
2.722,4.23969,0.007075138,0.032292057,10.0,0.5319893,9.576321e-31,0.012824165,0.0064120824
2.724,4.2600074,0.007090199,0.03238093,10.0,0.5325552,3.0782417e-31,0.012824165,0.0064120824
2.726,4.280381,0.0071052513,0.032469794,10.0,0.5331202,5.1801205e-31,0.012824165,0.0064120824
2.728,4.3008103,0.007120294,0.03255865,10.0,0.53368425,6.088323e-31,0.012824165,0.0064120824
2.73,4.3212953,0.007135328,0.03264749,10.0,0.5342474,7.058401e-31,0.012824165,0.0064120824
2.732,4.3418365,0.007150353,0.03273632,10.0,0.5348095,1.6092283e-18,0.012824165,0.0064120824
2.734,4.362433,0.007165368,0.032825142,10.0,0.5353708,1.6484811e-30,0.012824165,0.0064120824
2.736,4.3830857,0.0071803746,0.03291395,10.0,0.5359311,6.3005764e-31,0.012824165,0.0064120824
2.738,4.4037943,0.007195371,0.033002745,10.0,0.5364905,1.1190983e-18,0.012824165,0.0064120824
2.74,4.424558,0.0072103585,0.03309153,10.0,0.53704894,1.0752032e-18,0.012824165,0.0064120824
2.742,4.4453783,0.0072253365,0.033180304,10.0,0.5376064,3.970547e-31,0.012824165,0.0064120824
2.744,4.4662538,0.0072403047,0.033269066,10.0,0.538163,4.92185e-31,0.012824165,0.0064120824
2.746,4.4871855,0.007255263,0.033357818,10.0,0.53871864,3.7989337e-31,0.012824165,0.0064120824
2.748,4.5081725,0.0072702123,0.033446558,10.0,0.5392734,6.591e-22,0.012824165,0.0064120824
2.75,4.5292153,0.007285151,0.03353529,10.0,0.5398271,2.602187e-31,0.012824165,0.0064120824
2.752,4.5503144,0.00730008,0.03362401,10.0,0.54037994,1.9590015e-31,0.012824165,0.0064120824
2.754,4.571469,0.0073149987,0.033712715,10.0,0.5409319,6.1747505e-31,0.012824165,0.0064120824
2.756,4.592679,0.0073299077,0.03380141,10.0,0.5414828,2.3346053e-30,0.012824165,0.0064120824
2.758,4.613945,0.0073448066,0.033890095,10.0,0.54203284,1.0015575e-30,0.012824165,0.0064120824
2.76,4.635267,0.007359695,0.033978768,10.0,0.542582,1.4200142e-31,0.012824165,0.0064120824
2.762,4.656644,0.007374574,0.03406743,10.0,0.5431301,2.8076304e-19,0.012824165,0.0064120824
2.764,4.678077,0.007389442,0.034156077,10.0,0.54367733,1.0830899e-30,0.012824165,0.0064120824
2.766,4.699566,0.0074042995,0.034244716,10.0,0.54422367,1.0335165e-30,0.012824165,0.0064120824
2.768,4.7211103,0.007419147,0.034333345,10.0,0.54476905,5.216096e-31,0.012824165,0.0064120824
2.77,4.7427106,0.0074339835,0.03442196,10.0,0.5453135,9.317741e-31,0.012824165,0.0064120824
2.772,4.764366,0.00744881,0.034510568,10.0,0.545857,2.9398854e-30,0.012824165,0.0064120824
2.774,4.7860775,0.0074636256,0.034599163,10.0,0.5463996,2.299152e-18,0.012824165,0.0064120824
2.776,4.807845,0.0074784304,0.034687746,10.0,0.5469412,4.1799975e-19,0.012824165,0.0064120824
2.778,4.8296676,0.0074932245,0.03477632,10.0,0.54748195,7.469843e-31,0.012824165,0.0064120824
2.78,4.8515463,0.007508008,0.03486488,10.0,0.54802173,2.435174e-30,0.012824165,0.0064120824
2.782,4.8734803,0.00752278,0.03495343,10.0,0.5485606,2.4091574e-30,0.012824165,0.0064120824
2.784,4.89547,0.0075375414,0.035041966,10.0,0.54909855,1.787388e-30,0.012824165,0.0064120824
2.786,4.9175153,0.0075522917,0.035130493,10.0,0.5496355,9.837634e-31,0.012824165,0.0064120824
2.788,4.939616,0.007567031,0.03521901,10.0,0.5501716,4.591892e-30,0.012824165,0.0064120824
2.79,4.961773,0.0075817592,0.035307515,10.0,0.55070674,6.1997637e-30,0.012824165,0.0064120824
2.792,4.983985,0.007596476,0.03539601,10.0,0.551241,2.01012e-30,0.012824165,0.0064120824
2.794,5.006253,0.0076111816,0.035484493,10.0,0.55177426,2.0530483e-30,0.012824165,0.0064120824
2.796,5.0285764,0.0076258755,0.035572965,10.0,0.55230665,1.5364974e-30,0.012824165,0.0064120824
2.798,5.0509553,0.0076405583,0.035661425,10.0,0.5528381,8.3575496e-19,0.012824165,0.0064120824
2.8,5.0733895,0.0076552294,0.035749875,10.0,0.5533686,2.375925e-19,0.012824165,0.0064120824
2.802,5.09588,0.0076698894,0.03583831,10.0,0.5538982,2.3179348e-18,0.012824165,0.0064120824
2.804,5.1184254,0.007684537,0.035926737,10.0,0.5544269,2.1521197e-30,0.012824165,0.0064120824
2.806,5.1410265,0.007699174,0.036015153,10.0,0.55495465,8.475823e-31,0.012824165,0.0064120824
2.808,5.1636834,0.0077137984,0.036103558,10.0,0.55548143,2.2392735e-31,0.012824165,0.0064120824
2.81,5.1863956,0.0077284114,0.03619195,10.0,0.5560074,3.367526e-31,0.012824165,0.0064120824
2.812,5.2091637,0.007743012,0.036280334,10.0,0.5565323,2.2972998e-20,0.012824165,0.0064120824
2.814,5.231987,0.0077576013,0.036368705,10.0,0.55705637,1.808153e-32,0.012824165,0.0064120824
2.816,5.254866,0.007772179,0.036457065,10.0,0.5575795,3.812615e-31,0.012824165,0.0064120824
2.818,5.2778006,0.0077867443,0.036545414,10.0,0.5581017,3.6301776e-31,0.012824165,0.0064120824
2.82,5.3007903,0.007801297,0.036633752,10.0,0.558623,1.4427524e-30,0.012824165,0.0064120824
2.822,5.323836,0.007815839,0.03672208,10.0,0.5591434,8.456112e-31,0.012824165,0.0064120824
2.824,5.3469367,0.007830367,0.036810398,10.0,0.5596629,1.5147262e-30,0.012824165,0.0064120824
2.826,5.370093,0.007844884,0.036898702,10.0,0.5601814,7.482137e-31,0.012824165,0.0064120824
2.828,5.393305,0.007859388,0.036986995,10.0,0.56069905,2.621011e-30,0.012824165,0.0064120824
2.83,5.4165726,0.00787388,0.037075277,10.0,0.5612157,1.0249656e-30,0.012824165,0.0064120824
