Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.244,42.482807,0.0039243368,0.010314626,0.40026727,0.39620373,1.03015065e-32,0.012824165,0.0064120824
2.246,42.855736,0.0039216797,0.01040357,0.4002717,0.3960696,2.5303966e-21,0.012824165,0.0064120824
2.248,43.231865,0.0039190524,0.010492507,0.4002761,0.39593688,6.9207024e-32,0.012824165,0.0064120824
2.25,43.611195,0.0039164536,0.010581438,0.40028045,0.3958056,6.4931917e-21,0.012824165,0.0064120824
2.252,43.99373,0.003913883,0.010670363,0.40028474,0.3956757,1.3541807e-32,0.012824165,0.0064120824
2.254,44.379463,0.003911341,0.010759282,0.400289,0.39554715,6.377041e-33,0.012824165,0.0064120824
2.256,44.7684,0.0039088274,0.010848193,0.4002932,0.39542004,4.0570515e-21,0.012824165,0.0064120824
2.258,45.16053,0.0039063436,0.010937099,0.40029737,0.39529437,3.4447406e-33,0.012824165,0.0064120824
2.26,45.55587,0.003903891,0.011025999,0.4003015,0.39517027,7.368481e-33,0.012824165,0.0064120824
2.262,45.954403,0.0039014549,0.011114892,0.40030554,0.39504695,1.2055567e-32,0.012824165,0.0064120824
2.264,46.35614,0.0038990339,0.011203778,0.40030956,0.39492437,9.9619495e-33,0.012824165,0.0064120824
2.266,46.761078,0.0038966318,0.011292658,0.40031353,0.3948027,1.1756147e-32,0.012824165,0.0064120824
2.268,47.169212,0.0038942469,0.011381532,0.40031743,0.39468187,2.2371117e-32,0.012824165,0.0064120824
2.27,47.580547,0.0038918778,0.011470399,0.40032127,0.3945618,2.4075265e-20,0.012824165,0.0064120824
2.272,47.99508,0.0038895232,0.011559259,0.4003251,0.3944424,1.9007422e-32,0.012824165,0.0064120824
2.274,48.41281,0.0038871816,0.011648113,0.40032881,0.39432368,1.06107144e-32,0.012824165,0.0064120824
2.276,48.833744,0.0038848512,0.011736961,0.4003325,0.39420545,1.6884789e-32,0.012824165,0.0064120824
2.278,49.257874,0.0038825308,0.011825802,0.40033612,0.3940877,1.3549052e-32,0.012824165,0.0064120824
2.28,49.6852,0.003880219,0.011914637,0.4003397,0.39397037,3.6990426e-21,0.012824165,0.0064120824
2.282,50.115726,0.0038779143,0.012003465,0.40034318,0.39385334,1.4887455e-32,0.012824165,0.0064120824
2.284,50.549454,0.0038756235,0.012092286,0.40034664,0.393737,7.255848e-21,0.012824165,0.0064120824
2.286,50.986374,0.003873342,0.0121811,0.40035,0.3936211,2.9011605e-20,0.012824165,0.0064120824
2.288,51.42649,0.0038710665,0.012269909,0.4003533,0.39350542,2.0145396e-32,0.012824165,0.0064120824
2.29,51.869804,0.0038687955,0.01235871,0.40035656,0.39339,5.369325e-32,0.012824165,0.0064120824
2.292,52.316315,0.0038665282,0.012447505,0.40035972,0.3932747,2.4578444e-20,0.012824165,0.0064120824
2.294,52.766026,0.0038642634,0.012536294,0.40036285,0.3931595,3.3512715e-32,0.012824165,0.0064120824
2.296,53.21893,0.0038619996,0.012625075,0.4003659,0.39304432,1.1433862e-32,0.012824165,0.0064120824
2.298,53.67503,0.0038597358,0.0127138505,0.40036884,0.3929291,2.0596864e-32,0.012824165,0.0064120824
2.3,54.134323,0.003857471,0.012802619,0.40037173,0.39281383,1.7671217e-32,0.012824165,0.0064120824
2.302,54.596817,0.0038552037,0.01289138,0.40037456,0.39269835,1.00969815e-32,0.012824165,0.0064120824
2.304,55.062508,0.003852933,0.012980135,0.4003773,0.39258268,4.6241964e-33,0.012824165,0.0064120824
2.306,55.531387,0.0038506866,0.013068883,0.40038,0.39246824,4.117284e-32,0.012824165,0.0064120824
2.308,56.003464,0.0038484463,0.013157624,0.4003826,0.39235404,4.0710518e-21,0.012824165,0.0064120824
2.31,56.478737,0.0038462083,0.013246358,0.4003851,0.39223996,2.4238203e-20,0.012824165,0.0064120824
2.312,56.9572,0.0038439722,0.013335086,0.4003876,0.3921259,2.0924807e-32,0.012824165,0.0064120824
2.314,57.438858,0.0038417378,0.013423808,0.40038994,0.3920119,1.0673542e-32,0.012824165,0.0064120824
2.316,57.923714,0.0038395042,0.013512522,0.40039223,0.39189795,1.6387343e-20,0.012824165,0.0064120824
2.318,58.411766,0.0038372711,0.013601229,0.40039447,0.39178398,3.1969878e-20,0.012824165,0.0064120824
2.32,58.903008,0.0038350383,0.01368993,0.4003966,0.39166996,2.1811741e-20,0.012824165,0.0064120824
2.322,59.397438,0.0038328052,0.013778623,0.40039864,0.3915559,6.899991e-33,0.012824165,0.0064120824
2.324,59.89506,0.0038305712,0.01386731,0.4004006,0.3914418,1.7258837e-32,0.012824165,0.0064120824
2.326,60.395885,0.003828336,0.01395599,0.4004025,0.3913276,1.7685522e-22,0.012824165,0.0064120824
2.328,60.899895,0.003826116,0.014044663,0.4004043,0.3912141,2.2597326e-32,0.012824165,0.0064120824
2.33,61.407097,0.0038238987,0.014133329,0.40040603,0.3911007,1.9634613e-20,0.012824165,0.0064120824
2.332,61.917496,0.0038216836,0.014221988,0.40040767,0.39098743,2.2683184e-32,0.012824165,0.0064120824
2.334,62.43108,0.0038194708,0.01431064,0.40040922,0.3908742,3.07267e-32,0.012824165,0.0064120824
2.336,62.947857,0.0038172603,0.0143992845,0.40041068,0.39076108,2.7099356e-20,0.012824165,0.0064120824
2.338,63.467827,0.0038150519,0.014487923,0.40041205,0.39064804,3.509111e-32,0.012824165,0.0064120824
2.34,63.99099,0.0038128456,0.014576554,0.40041333,0.39053506,5.079882e-33,0.012824165,0.0064120824
2.342,64.51734,0.0038106414,0.014665178,0.40041453,0.39042217,1.3246663e-32,0.012824165,0.0064120824
2.344,65.04688,0.003808439,0.014753795,0.40041563,0.39030933,3.0236502e-20,0.012824165,0.0064120824
2.346,65.57961,0.0038062385,0.014842405,0.40041664,0.39019656,1.5742896e-32,0.012824165,0.0064120824
2.348,66.11553,0.0038040401,0.014931008,0.40041757,0.39008385,1.5517207e-32,0.012824165,0.0064120824
2.35,66.65465,0.003801847,0.015019604,0.4004184,0.3899714,1.6013013e-32,0.012824165,0.0064120824
2.352,67.196945,0.003799657,0.015108192,0.40041915,0.38985905,2.044172e-32,0.012824165,0.0064120824
2.354,67.74244,0.0037974697,0.015196773,0.4004198,0.38974681,3.1895432e-32,0.012824165,0.0064120824
2.356,68.291115,0.003795285,0.015285348,0.40042037,0.3896347,2.92352e-32,0.012824165,0.0064120824
2.358,68.84298,0.003793103,0.0153739145,0.4004208,0.38952267,9.287556e-21,0.012824165,0.0064120824
2.36,69.39803,0.0037909239,0.015462475,0.4004212,0.38941076,1.15989275e-32,0.012824165,0.0064120824
2.362,69.95628,0.0037887476,0.015551027,0.40042147,0.38929898,2.3686152e-20,0.012824165,0.0064120824
2.364,70.51771,0.0037865744,0.015639571,0.40042165,0.3891873,3.1176906e-20,0.012824165,0.0064120824
2.366,71.08233,0.0037844037,0.01572811,0.4004217,0.38907576,2.5699078e-32,0.012824165,0.0064120824
2.368,71.65013,0.0037822363,0.015816642,0.40042168,0.3889643,6.6133635e-21,0.012824165,0.0064120824
2.37,72.22112,0.0037800714,0.015905164,0.40042156,0.38885298,1.2261416e-32,0.012824165,0.0064120824
2.372,72.7953,0.0037779089,0.01599368,0.40042135,0.38874173,3.3335165e-32,0.012824165,0.0064120824
2.374,73.372665,0.0037757494,0.01608219,0.40042105,0.3886306,5.2339897e-32,0.012824165,0.0064120824
2.376,73.95322,0.0037735924,0.016170692,0.40042064,0.3885196,1.61508e-20,0.012824165,0.0064120824
2.378,74.53696,0.0037714383,0.016259184,0.4004201,0.3884087,4.8316435e-32,0.012824165,0.0064120824
2.38,75.12388,0.003769287,0.01634767,0.4004195,0.3882979,2.6350657e-32,0.012824165,0.0064120824
2.382,75.714,0.0037671383,0.01643615,0.40041876,0.3881872,5.504854e-33,0.012824165,0.0064120824
2.384,76.30728,0.0037649923,0.016524622,0.40041795,0.3880766,5.766666e-32,0.012824165,0.0064120824
2.386,76.90376,0.0037628491,0.016613087,0.40041703,0.38796616,2.1051285e-32,0.012824165,0.0064120824
2.388,77.503426,0.0037607085,0.016701544,0.40041602,0.38785577,1.5623833e-32,0.012824165,0.0064120824
2.39,78.10628,0.0037585706,0.016789993,0.40041488,0.38774553,1.3564624e-32,0.012824165,0.0064120824
2.392,78.7123,0.0037564356,0.016878434,0.40041363,0.38763535,1.3387151e-32,0.012824165,0.0064120824
2.394,79.32152,0.0037543026,0.016966868,0.4004123,0.3875253,4.2428957e-32,0.012824165,0.0064120824
2.396,79.93392,0.0037521722,0.017055295,0.40041086,0.38741535,7.007511e-32,0.012824165,0.0064120824
2.398,80.5495,0.0037500446,0.017143713,0.4004093,0.38730547,6.491207e-32,0.012824165,0.0064120824
2.4,81.16827,0.003747919,0.017232126,0.40040767,0.3871957,6.5425415e-33,0.012824165,0.0064120824
2.402,81.79022,0.0037457962,0.017320529,0.4004059,0.38708603,4.0981518e-32,0.012824165,0.0064120824
2.404,82.415344,0.0037436758,0.017408924,0.40040404,0.38697645,1.03390635e-32,0.012824165,0.0064120824
2.406,83.04366,0.0037415575,0.017497312,0.40040207,0.38686696,2.6196921e-20,0.012824165,0.0064120824
2.408,83.675156,0.0037394415,0.017585693,0.40039998,0.38675755,1.9166093e-32,0.012824165,0.0064120824
2.41,84.30983,0.0037373279,0.017674066,0.4003978,0.38664824,3.3023662e-32,0.012824165,0.0064120824
2.412,84.947685,0.0037352166,0.01776243,0.40039548,0.386539,4.8313693e-21,0.012824165,0.0064120824
2.414,85.58872,0.0037331076,0.017850788,0.4003931,0.38642985,3.4399178e-33,0.012824165,0.0064120824
2.416,86.23294,0.0037310014,0.017939137,0.40039057,0.38632083,5.463483e-32,0.012824165,0.0064120824
2.418,86.88034,0.0037288975,0.018027479,0.40038794,0.3862119,3.020426e-20,0.012824165,0.0064120824
2.42,87.530914,0.003726796,0.018115813,0.40038523,0.38610306,1.2747488e-19,0.012824165,0.0064120824
2.422,88.18468,0.0037246968,0.018204138,0.40038237,0.3859943,3.0009327e-20,0.012824165,0.0064120824
2.424,88.84161,0.0037226,0.018292457,0.40037942,0.38588563,1.1053049e-31,0.012824165,0.0064120824
2.426,89.50173,0.0037205054,0.018380767,0.40037635,0.38577706,4.1926254e-32,0.012824165,0.0064120824
2.428,90.16503,0.003718413,0.01846907,0.4003732,0.38566858,4.3512986e-32,0.012824165,0.0064120824
2.43,90.83151,0.003716323,0.018557362,0.40036988,0.38556015,1.1343383e-31,0.012824165,0.0064120824
2.432,91.50116,0.0037142353,0.018645648,0.4003665,0.38545185,6.733856e-32,0.012824165,0.0064120824
2.434,92.173996,0.0037121498,0.018733926,0.400363,0.3853436,1.2069806e-19,0.012824165,0.0064120824
2.436,92.850006,0.0037100664,0.018822197,0.40035936,0.38523546,1.1807031e-19,0.012824165,0.0064120824
2.438,93.5292,0.0037079854,0.018910458,0.40035564,0.3851274,1.2853565e-31,0.012824165,0.0064120824
2.44,94.21156,0.0037059064,0.018998712,0.40035176,0.38501942,1.2220584e-19,0.012824165,0.0064120824
2.442,94.8971,0.0037038298,0.019086959,0.40034783,0.38491154,1.1423915e-31,0.012824165,0.0064120824
2.444,95.58582,0.0037017553,0.019175196,0.40034375,0.38480374,1.7434689e-31,0.012824165,0.0064120824
2.446,96.27771,0.003699683,0.019263426,0.40033954,0.384696,1.211876e-19,0.012824165,0.0064120824
2.448,96.972786,0.0036976128,0.019351646,0.40033525,0.38458836,1.3361379e-31,0.012824165,0.0064120824
2.45,97.67103,0.0036955448,0.01943986,0.4003308,0.3844808,4.838624e-32,0.012824165,0.0064120824
2.452,98.37246,0.0036934789,0.019528065,0.40032628,0.3843733,1.8118817e-32,0.012824165,0.0064120824
2.454,99.07705,0.003691415,0.019616261,0.40032163,0.38426593,3.304052e-32,0.012824165,0.0064120824
2.456,99.78482,0.0036893536,0.01970445,0.4003169,0.3841586,3.6576206e-32,0.012824165,0.0064120824
2.458,100.49577,0.003687294,0.01979263,0.400312,0.38405135,5.663252e-32,0.012824165,0.0064120824
2.46,101.20989,0.0036852364,0.019880801,0.40030703,0.38394418,2.1981168e-31,0.012824165,0.0064120824
2.462,101.927185,0.0036831808,0.019968964,0.40030193,0.3838371,5.3432e-32,0.012824165,0.0064120824
2.464,102.64766,0.0036811274,0.02005712,0.4002967,0.38373008,2.478751e-31,0.012824165,0.0064120824
2.466,103.3713,0.003679076,0.020145267,0.40029138,0.38362315,2.5594262e-31,0.012824165,0.0064120824
2.468,104.098114,0.0036770264,0.020233404,0.40028593,0.38351628,6.628052e-20,0.012824165,0.0064120824
2.47,104.8281,0.003674979,0.020321535,0.40028036,0.3834095,8.894162e-32,0.012824165,0.0064120824
2.472,105.561264,0.0036729334,0.020409655,0.40027466,0.38330278,5.974986e-32,0.012824165,0.0064120824
2.474,106.29759,0.0036708901,0.020497767,0.40026888,0.38319612,1.8743635e-31,0.012824165,0.0064120824
2.476,107.037094,0.0036688484,0.020585872,0.40026295,0.38308957,6.950843e-20,0.012824165,0.0064120824
2.478,107.77977,0.0036668088,0.020673968,0.40025693,0.38298306,1.4122875e-31,0.012824165,0.0064120824
2.48,108.52562,0.0036647713,0.020762054,0.4002508,0.38287663,3.428757e-31,0.012824165,0.0064120824
2.482,109.27464,0.0036627355,0.020850133,0.4002445,0.38277027,2.5994678e-31,0.012824165,0.0064120824
2.484,110.02683,0.0036607017,0.020938203,0.40023813,0.382664,6.5312394e-32,0.012824165,0.0064120824
2.486,110.78219,0.0036586695,0.021026265,0.40023163,0.38255778,8.467219e-31,0.012824165,0.0064120824
2.488,111.54072,0.0036566395,0.021114316,0.400225,0.38245162,2.3958423e-31,0.012824165,0.0064120824
2.49,112.302414,0.0036546113,0.021202361,0.40021825,0.38234553,1.9646146e-31,0.012824165,0.0064120824
2.492,113.06729,0.003652585,0.021290395,0.4002114,0.38223952,1.7996856e-19,0.012824165,0.0064120824
2.494,113.83532,0.0036505603,0.021378422,0.40020442,0.38213357,3.156137e-20,0.012824165,0.0064120824
2.496,114.60653,0.0036485377,0.02146644,0.40019733,0.3820277,2.324777e-31,0.012824165,0.0064120824
2.498,115.38091,0.0036465167,0.021554448,0.4001901,0.38192186,6.674685e-33,0.012824165,0.0064120824
2.5,116.15845,0.0036444976,0.021642448,0.40018275,0.38181612,6.762839e-33,0.012824165,0.0064120824
2.502,116.93916,0.0036424813,0.02173044,0.4001753,0.3817105,2.8450875e-32,0.012824165,0.0064120824
2.504,117.72304,0.0036404675,0.021818422,0.40016773,0.38160497,3.4710408e-20,0.012824165,0.0064120824
2.506,118.51008,0.0036384559,0.021906396,0.40016004,0.3814995,9.401572e-32,0.012824165,0.0064120824
2.508,119.30029,0.003636446,0.02199436,0.40015224,0.38139412,6.6875995e-32,0.012824165,0.0064120824
2.51,120.09367,0.0036344382,0.022082316,0.40014434,0.38128883,8.008885e-31,0.012824165,0.0064120824
2.512,120.89022,0.0036324323,0.022170262,0.4001363,0.3811836,1.7044846e-19,0.012824165,0.0064120824
2.514,121.68993,0.0036304286,0.0222582,0.40012813,0.38107842,1.9501418e-19,0.012824165,0.0064120824
2.516,122.492805,0.0036284267,0.022346128,0.40011984,0.38097334,8.4846235e-20,0.012824165,0.0064120824
2.518,123.29885,0.0036264267,0.022434048,0.40011144,0.38086835,3.7110789e-19,0.012824165,0.0064120824
2.52,124.10805,0.0036244288,0.022521958,0.4001029,0.3807634,1.3671982e-31,0.012824165,0.0064120824
2.522,124.92042,0.0036224327,0.02260986,0.40009427,0.38065854,2.2460716e-31,0.012824165,0.0064120824
2.524,125.735954,0.0036204387,0.022697752,0.4000855,0.38055375,4.9079934e-32,0.012824165,0.0064120824
2.526,126.55465,0.0036184466,0.022785636,0.4000766,0.38044906,7.3433287e-31,0.012824165,0.0064120824
2.528,127.37651,0.0036164564,0.02287351,0.4000676,0.38034442,3.5003255e-31,0.012824165,0.0064120824
2.53,128.20155,0.0036144683,0.022961374,0.40005848,0.38023984,4.8719017e-31,0.012824165,0.0064120824
2.532,129.02974,0.0036124818,0.02304923,0.40004924,0.38013536,5.853548e-31,0.012824165,0.0064120824
2.534,129.86108,0.0036104976,0.023137078,0.40003985,0.38003093,2.9286198e-31,0.012824165,0.0064120824
2.536,130.6956,0.003608515,0.023224914,0.40003037,0.3799266,8.923009e-20,0.012824165,0.0064120824
2.538,131.53328,0.0036065346,0.023312742,0.40002075,0.3798223,3.1055228e-31,0.012824165,0.0064120824
2.54,132.37411,0.003604556,0.02340056,0.400011,0.37971812,2.7928848e-31,0.012824165,0.0064120824
2.542,133.21811,0.0036025795,0.02348837,0.40000114,0.379614,1.3103311e-31,0.012824165,0.0064120824
2.544,134.06528,0.0036006046,0.02357617,0.39999115,0.37950993,8.5019164e-33,0.012824165,0.0064120824
2.546,134.91559,0.0035986318,0.02366396,0.39998108,0.37940595,2.053991e-31,0.012824165,0.0064120824
2.548,135.76909,0.0035966611,0.023751741,0.3999709,0.37930205,1.1088152e-19,0.012824165,0.0064120824
2.55,136.62572,0.003594692,0.023839515,0.39996058,0.37919822,1.7885374e-19,0.012824165,0.0064120824
2.552,137.4855,0.0035927251,0.023927277,0.39995015,0.37909445,1.0848305e-31,0.012824165,0.0064120824
2.554,138.34846,0.00359076,0.02401503,0.39993957,0.37899077,3.3120583e-31,0.012824165,0.0064120824
2.556,139.21458,0.0035887968,0.024102772,0.3999289,0.37888715,2.4632524e-30,0.012824165,0.0064120824
2.558,140.08385,0.0035868357,0.024190506,0.3999181,0.37878358,7.5267387e-19,0.012824165,0.0064120824
2.56,140.95628,0.0035848762,0.024278231,0.3999072,0.3786801,8.545754e-31,0.012824165,0.0064120824
2.562,141.83188,0.0035829188,0.024365945,0.39989617,0.37857673,1.193039e-30,0.012824165,0.0064120824
2.564,142.71062,0.0035809632,0.024453651,0.39988503,0.3784734,2.058466e-31,0.012824165,0.0064120824
2.566,143.59251,0.0035790096,0.024541346,0.39987373,0.37837014,1.7825917e-19,0.012824165,0.0064120824
2.568,144.47757,0.0035770577,0.024629032,0.39986235,0.37826696,1.3004617e-31,0.012824165,0.0064120824
2.57,145.3658,0.0035751078,0.024716709,0.39985085,0.37816384,1.209827e-30,0.012824165,0.0064120824
2.572,146.25717,0.0035731597,0.024804374,0.39983922,0.3780608,1.706715e-18,0.012824165,0.0064120824
2.574,147.15169,0.0035712137,0.024892032,0.39982748,0.37795782,1.17491215e-30,0.012824165,0.0064120824
2.576,148.04936,0.0035692693,0.024979679,0.39981562,0.3778549,1.5472453e-30,0.012824165,0.0064120824
2.578,148.9502,0.0035673268,0.025067316,0.3998036,0.3777521,6.5278866e-19,0.012824165,0.0064120824
2.58,149.8542,0.0035653864,0.025154945,0.3997915,0.37764934,1.391414e-18,0.012824165,0.0064120824
2.582,150.76135,0.0035634476,0.025242561,0.3997793,0.37754664,9.927965e-31,0.012824165,0.0064120824
2.584,151.67163,0.003561511,0.02533017,0.39976695,0.37744403,8.707429e-19,0.012824165,0.0064120824
2.586,152.58508,0.0035595759,0.025417767,0.39975446,0.37734148,1.7491264e-30,0.012824165,0.0064120824
2.588,153.5017,0.003557643,0.025505356,0.3997419,0.37723902,8.485647e-31,0.012824165,0.0064120824
2.59,154.42145,0.0035557116,0.025592934,0.3997292,0.37713662,1.5293494e-18,0.012824165,0.0064120824
2.592,155.34436,0.0035537821,0.025680503,0.39971638,0.37703428,3.1142645e-18,0.012824165,0.0064120824
2.594,156.27043,0.0035518548,0.02576806,0.3997034,0.376932,4.542256e-31,0.012824165,0.0064120824
2.596,157.19965,0.003549929,0.02585561,0.39969036,0.3768298,8.698548e-19,0.012824165,0.0064120824
2.598,158.132,0.0035480051,0.025943147,0.3996772,0.3767277,2.066864e-18,0.012824165,0.0064120824
2.6,159.06752,0.003546083,0.026030676,0.39966387,0.37662563,4.277476e-30,0.012824165,0.0064120824
2.602,160.00618,0.003544163,0.026118195,0.39965045,0.37652364,1.8102612e-18,0.012824165,0.0064120824
2.604,160.94801,0.0035422447,0.026205704,0.39963692,0.37642175,1.0917876e-18,0.012824165,0.0064120824
2.606,161.89297,0.003540328,0.026293201,0.39962325,0.3763199,5.6990206e-19,0.012824165,0.0064120824
2.608,162.8411,0.0035384134,0.02638069,0.39960948,0.3762181,9.887974e-31,0.012824165,0.0064120824
2.61,163.79236,0.0035365005,0.026468167,0.39959556,0.37611642,7.1653383e-19,0.012824165,0.0064120824
2.612,164.74678,0.0035345894,0.026555635,0.39958155,0.37601477,3.6526215e-19,0.012824165,0.0064120824
2.614,165.70435,0.0035326802,0.026643092,0.39956743,0.3759132,7.9933625e-31,0.012824165,0.0064120824
2.616,166.66505,0.0035307729,0.02673054,0.39955315,0.3758117,7.669616e-32,0.012824165,0.0064120824
2.618,167.62892,0.0035288671,0.026817976,0.3995388,0.37571028,3.7154814e-31,0.012824165,0.0064120824
2.62,168.59593,0.0035269633,0.026905403,0.39952427,0.37560892,1.9796973e-31,0.012824165,0.0064120824
2.622,169.56609,0.0035250613,0.02699282,0.39950967,0.37550762,8.277912e-31,0.012824165,0.0064120824
2.624,170.53938,0.0035231612,0.027080225,0.39949492,0.3754064,6.916255e-32,0.012824165,0.0064120824
2.626,171.51584,0.0035212627,0.027167622,0.39948004,0.37530527,1.632336e-31,0.012824165,0.0064120824
2.628,172.49544,0.0035193663,0.027255006,0.39946508,0.37520418,7.2980355e-20,0.012824165,0.0064120824
2.63,173.47818,0.0035174715,0.027342383,0.39944997,0.37510315,2.1264058e-31,0.012824165,0.0064120824
2.632,174.46405,0.0035155783,0.027429746,0.39943478,0.3750022,1.0516799e-31,0.012824165,0.0064120824
2.634,175.45308,0.0035136864,0.0275171,0.39941946,0.3749013,4.0582394e-21,0.012824165,0.0064120824
2.636,176.44527,0.0035117962,0.027604444,0.39940402,0.37480044,2.719757e-31,0.012824165,0.0064120824
2.638,177.44057,0.003509908,0.027691778,0.39938846,0.37469965,3.339102e-32,0.012824165,0.0064120824
2.64,178.43904,0.0035080214,0.0277791,0.3993728,0.37459895,6.9106636e-31,0.012824165,0.0064120824
2.642,179.44063,0.0035061366,0.027866414,0.39935702,0.37449828,2.2512628e-31,0.012824165,0.0064120824
2.644,180.44537,0.0035042535,0.027953716,0.3993411,0.3743977,2.5420785e-19,0.012824165,0.0064120824
2.646,181.45326,0.003502372,0.028041007,0.39932507,0.37429717,8.015414e-32,0.012824165,0.0064120824
2.648,182.4643,0.0035004923,0.028128287,0.39930895,0.37419674,9.69324e-19,0.012824165,0.0064120824
2.65,183.47847,0.0034986143,0.028215557,0.39929268,0.37409633,4.87567e-19,0.012824165,0.0064120824
2.652,184.49577,0.003496738,0.028302817,0.3992763,0.37399602,9.752694e-19,0.012824165,0.0064120824
2.654,185.51624,0.0034948634,0.028390065,0.3992598,0.37389573,7.339144e-31,0.012824165,0.0064120824
2.656,186.53983,0.0034929905,0.028477304,0.3992432,0.37379554,1.37525175e-30,0.012824165,0.0064120824
2.658,187.56657,0.0034911192,0.028564531,0.39922646,0.3736954,1.160006e-19,0.012824165,0.0064120824
2.66,188.59644,0.0034892499,0.028651748,0.39920962,0.37359536,1.0060481e-18,0.012824165,0.0064120824
2.662,189.62946,0.003487382,0.028738953,0.39919263,0.37349534,1.3714961e-30,0.012824165,0.0064120824
2.664,190.6656,0.003485516,0.02882615,0.39917555,0.37339538,1.0165832e-18,0.012824165,0.0064120824
2.666,191.7049,0.0034836514,0.028913332,0.39915836,0.37329552,2.6475136e-30,0.012824165,0.0064120824
2.668,192.74734,0.0034817886,0.029000506,0.39914104,0.3731957,2.8566612e-31,0.012824165,0.0064120824
2.67,193.79292,0.0034799275,0.029087668,0.3991236,0.37309593,6.2682387e-19,0.012824165,0.0064120824
2.672,194.84163,0.0034780682,0.02917482,0.39910606,0.37299624,3.4672732e-31,0.012824165,0.0064120824
2.674,195.89348,0.0034762104,0.029261962,0.39908838,0.3728966,5.8319912e-30,0.012824165,0.0064120824
2.676,196.94846,0.0034743543,0.02934909,0.3990706,0.37279704,8.537061e-31,0.012824165,0.0064120824
2.678,198.00658,0.0034724998,0.02943621,0.39905268,0.37269756,5.745884e-19,0.012824165,0.0064120824
2.68,199.06783,0.003470647,0.029523319,0.39903465,0.3725981,6.775116e-19,0.012824165,0.0064120824
2.682,200.13223,0.003468796,0.029610414,0.3990165,0.37249872,1.0602354e-18,0.012824165,0.0064120824
2.684,201.19977,0.0034669463,0.0296975,0.39899823,0.37239942,3.9212577e-30,0.012824165,0.0064120824
2.686,202.27043,0.0034650983,0.029784575,0.39897987,0.37230015,1.1684964e-30,0.012824165,0.0064120824
2.688,203.34422,0.0034632522,0.029871639,0.39896137,0.37220097,9.793388e-31,0.012824165,0.0064120824
2.69,204.42117,0.0034614075,0.029958691,0.39894277,0.3721018,5.2614575e-19,0.012824165,0.0064120824
2.692,205.50124,0.0034595646,0.030045733,0.39892402,0.37200275,8.130287e-19,0.012824165,0.0064120824
2.694,206.58444,0.0034577232,0.030132763,0.3989052,0.37190372,2.3591838e-31,0.012824165,0.0064120824
2.696,207.67078,0.0034558834,0.030219782,0.3988862,0.37180477,1.374986e-18,0.012824165,0.0064120824
2.698,208.76025,0.0034540454,0.03030679,0.39886713,0.3717059,2.239311e-30,0.012824165,0.0064120824
2.7,209.85286,0.0034522088,0.030393787,0.39884794,0.37160707,6.9696245e-31,0.012824165,0.0064120824
2.702,210.9486,0.003450374,0.030480772,0.39882863,0.37150827,2.0844082e-19,0.012824165,0.0064120824
2.704,212.04745,0.0034485406,0.030567747,0.39880916,0.37140957,2.0601603e-31,0.012824165,0.0064120824
2.706,213.14948,0.003446709,0.03065471,0.3987896,0.37131092,1.9921079e-19,0.012824165,0.0064120824
2.708,214.2546,0.0034448789,0.030741662,0.39876994,0.37121233,2.3241824e-32,0.012824165,0.0064120824
2.71,215.36285,0.0034430502,0.030828603,0.39875022,0.3711138,1.6595376e-19,0.012824165,0.0064120824
2.712,216.47423,0.0034412234,0.030915532,0.39873037,0.37101534,1.4706532e-32,0.012824165,0.0064120824
2.714,217.58875,0.003439398,0.03100245,0.39871043,0.37091693,2.277509e-31,0.012824165,0.0064120824
2.716,218.70638,0.0034375743,0.031089358,0.39869037,0.37081856,1.6397405e-30,0.012824165,0.0064120824
2.718,219.82713,0.0034357521,0.031176252,0.3986702,0.37072027,7.956437e-31,0.012824165,0.0064120824
2.72,220.95102,0.0034339316,0.031263135,0.3986499,0.37062204,2.8765315e-31,0.012824165,0.0064120824
2.722,222.07805,0.0034321125,0.03135001,0.39862952,0.37052387,6.692901e-31,0.012824165,0.0064120824
2.724,223.20819,0.003430295,0.03143687,0.39860898,0.37042576,2.6502895e-19,0.012824165,0.0064120824
2.726,224.34146,0.0034284792,0.03152372,0.39858836,0.37032768,1.5933083e-30,0.012824165,0.0064120824
2.728,225.47786,0.003426665,0.031610556,0.39856765,0.3702297,1.062851e-18,0.012824165,0.0064120824
2.73,226.61739,0.0034248522,0.031697385,0.3985468,0.37013176,1.43163e-30,0.012824165,0.0064120824
2.732,227.76004,0.003423041,0.0317842,0.39852583,0.37003386,1.5166279e-30,0.012824165,0.0064120824
2.734,228.9058,0.0034212312,0.031871002,0.39850476,0.36993605,1.393726e-30,0.012824165,0.0064120824
2.736,230.0547,0.0034194232,0.031957794,0.39848357,0.36983827,2.5548837e-30,0.012824165,0.0064120824
2.738,231.20674,0.0034176165,0.032044575,0.3984623,0.36974055,1.5031164e-18,0.012824165,0.0064120824
2.74,232.3619,0.0034158116,0.032131344,0.3984409,0.3696429,1.136317e-30,0.012824165,0.0064120824
2.742,233.52019,0.003414008,0.0322181,0.39841938,0.3695453,3.0456845e-31,0.012824165,0.0064120824
2.744,234.68156,0.003412206,0.032304846,0.39839777,0.36944777,1.9171273e-18,0.012824165,0.0064120824
