Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.178,-0.2115638171521335,0.21202170315095858,0.40171084008708885,0.002521492246400144,0.40171084008708885,0.9592346332844528,0.9086486577650911,0.926167809955041,0.9148780909569287
1.18,-0.20996610899917187,0.2134196905085074,0.4017209751529302,0.0025641176615330452,0.4017209751529302,0.9593798534444854,0.9088198225620324,0.9263293602076688,0.9150511980222048
1.182,-0.2083417190931095,0.21483884288361965,0.40173104477648297,0.0026064221068492987,0.40173104477648297,0.9595258166944486,0.9089923980033116,0.9264924564032121,0.915225866313394
1.184,-0.20669085060512554,0.21627902104438718,0.4017410485065361,0.002648400813349581,0.4017410485065361,0.9596725028592039,0.9091663535635859,0.9266570696312029,0.9154020648565392
1.186,-0.20501370969277244,0.21774008339451523,0.40175098590133296,0.0026900490442009132,0.40175098590133296,0.9598198916195033,0.9093416584880969,0.9268231707496947,0.9155797624370084
1.188,-0.20331050547959714,0.219221885975311,0.40176085652841176,0.0027313620952717135,0.40176085652841176,0.9599679625177665,0.9095182818025174,0.9269907303943324,0.9157589276093462
1.19,-0.20158145003442623,0.220724282467988,0.40177065996444933,0.002772335295666274,0.40177065996444933,0.9601166949638693,0.9096961923228251,0.9271597189874474,0.9159395287071485
1.192,-0.19982675835031555,0.22224712419628645,0.4017803957951054,0.0028129640082586033,0.4017803957951054,0.9602660682409456,0.9098753586651956,0.9273301067471721,0.9161215338529602
1.194,-0.19804664832316438,0.22379026012941158,0.4017900636148661,0.0028532436302255554,0.4017900636148661,0.9604160615112015,0.9100557492559136,0.9275018636965734,0.9163049109681886
1.196,-0.1962413407299952,0.2253535368852946,0.401799663026892,0.002893169593579175,0.401799663026892,0.9605666538217316,0.9102373323412922,0.9276749596727948,0.9164896277830247
1.198,-0.19441105920689897,0.22693679873417266,0.40180919364286355,0.002932737365698188,0.40180919364286355,0.9607178241103456,0.9104200759976023,0.9278493643362086,0.9166756518463773
1.2,-0.19255603022664694,0.22853988760249616,0.4018186550828299,0.0029719424498585597,0.4018186550828299,0.960869551211394,0.9106039481410003,0.9280250471795692,0.916862950535802
1.202,-0.1906764830759692,0.2301626430771602,0.40182804697505814,0.003010780385763056,0.40182804697505814,0.9610218138615952,0.9107889165374567,0.9282019775371672,0.9170514910674321
1.204,-0.18877264983250114,0.23180490241006066,0.4018373689558829,0.0030492467500697223,0.4018373689558829,0.9611745907058605,0.9109749488126748,0.9283801245939751,0.9172412405058997
1.206,-0.18684476534139785,0.23346650052298124,0.40184662066955784,0.0030873371569192184,0.40184662066955784,0.9613278603031157,0.9111620124620001,0.9285594573947882,0.9174321657742474
1.208,-0.1848930671916179,0.23514727001280666,0.40185580176810815,0.0031250472584609256,0.40185580176810815,0.9614816011321152,0.9113500748603142,0.928739944853346,0.9176242336638205
1.21,-0.18291779569187674,0.23684704115706695,0.4018649119111831,0.003162372745377758,0.4018649119111831,0.9616357915972505,0.911539103271908,0.9289215557614431,0.9178174108441437
1.212,-0.18091919384627084,0.2385656419198127,0.40187395076591087,0.0031993093474095994,0.40187395076591087,0.9617904100343475,0.9117290648603328,0.9291042587980128,0.9180116638727691
1.214,-0.1788975073295734,0.24030289795781873,0.4018829180067538,0.003235852833875297,0.4018829180067538,0.961945434716451,0.9119199266982223,0.9292880225381894,0.9182069592050988
1.216,-0.17685298446220268,0.2420586326271209,0.40189181331536367,0.0032719990141931265,0.40189181331536367,0.9621008438596003,0.9121116557770863,0.9294728154623411,0.9184032632041745
1.218,-0.17478587618486352,0.24383266698988879,0.40190063638044055,0.0033077437383996675,0.40190063638044055,0.9622566156285862,0.9123042190170663,0.9296586059650697,0.918600542150431
1.22,-0.17269643603286364,0.24562481982162254,0.4019093868975902,0.003343082897667003,0.4019093868975902,0.9624127281426935,0.9124975832766553,0.9298453623641766,0.9187987622514106
1.222,-0.1705849201101054,0.24743490761869125,0.4019180645691828,0.003378012424818173,0.4019180645691828,0.9625691594814269,0.9126917153623746,0.9300330529095885,0.918997889651434
1.224,-0.16845158706275423,0.24926274460619835,0.4019266691042148,0.0034125282948408056,0.4019266691042148,0.9627258876902174,0.9128865820384064,0.9302216457922414,0.9191978904412257
1.226,-0.16629669805258504,0.2511081427461858,0.4019352002181695,0.003446626525398854,0.4019352002181695,0.9628828907861096,0.9130821500361768,0.9304111091529197,0.9193987306674878
1.228,-0.1641205167300076,0.252970911746166,0.40194365763287865,0.003480303177342357,0.40194365763287865,0.9630401467634271,0.9132783860638889,0.9306014110910455,0.9196003763424223
1.23,-0.16192330920677228,0.2548508590679927,0.40195204107638677,0.003513554355215155,0.40195204107638677,0.9631976335994185,0.9134752568160022,0.93079251967342,0.9198027934531975
1.232,-0.1597053440283575,0.25674778993706454,0.4019603502828159,0.0035463762077604815,0.4019603502828159,0.9633553292598792,0.9136727289826525,0.9309844029429063,0.9200059479713544
1.234,-0.15746689214604026,0.2586615073518605,0.4019685849922291,0.0035787649284243573,0.4019685849922291,0.9635132117047502,0.9138707692590147,0.931177028927059,0.9202098058621513
1.236,-0.15520822688865082,0.2605918120938131,0.4019767449504991,0.003610716755856711,0.4019767449504991,0.9636712588936942,0.9140693443546019,0.9313703656466945,0.9204143330938455
1.238,-0.15292962393401355,0.2625385027375149,0.40198482990917406,0.00364222797441015,0.40198482990917406,0.9638294487916459,0.9142684210025007,0.9315643811243964,0.9206194956469055
1.24,-0.15063136128007504,0.2645013756612601,0.4019928396253467,0.003673294914636306,0.4019928396253467,0.9639877593743388,0.9144679659685383,0.9317590433929598,0.920825259523156
1.242,-0.14831371921572103,0.26648022505792035,0.4020007738615234,0.0037039139537796842,0.4020007738615234,0.9641461686338058,0.9146679460603815,0.9319543205037684,0.9210315907548492
1.244,-0.14597698029128403,0.2684748429461598,0.4020086323854949,0.003734081516268932,0.4020086323854949,0.964304654583856,0.9148683281365639,0.9321501805351019,0.9212384554136629
1.246,-0.14362142928874294,0.2704850191819807,0.402016414970207,0.003763794074205459,0.402016414970207,0.9644631952655226,0.9150690791154402,0.9323465916003737,0.9214458196196222
1.248,-0.14124735319161658,0.2725105414706113,0.40202412139363397,0.0037930481478493303,0.40202412139363397,0.9646217687524906,0.9152701659840646,0.9325435218562969,0.9216536495499432
1.25,-0.13885504115455286,0.27455119537872635,0.4020317514386511,0.003821840306102355,0.4020317514386511,0.9647803531564918,0.9154715558069927,0.932740939510973,0.9218619114477954
1.252,-0.13644478447261518,0.27660676434700904,0.40203930489290984,0.0038501671669882954,0.40203930489290984,0.9649389266326818,0.9156732157350063,0.9329388128319087,0.9220705716309849
1.254,-0.13401687655026817,0.27867702970304925,0.40204678154871204,0.0038780253981301237,0.40204678154871204,0.9650974673849843,0.9158751130137553,0.93313711015395,0.9222795965005507
1.256,-0.1315716128700644,0.2807617706745821,0.4020541812028878,0.0039054117172242432,0.4020541812028878,0.965255953671416,0.9160772149923218,0.9333357998871411,0.9224889525492792
1.258,-0.12910929096103418,0.2828607644030682,0.4020615036566718,0.003932322892511603,0.4020615036566718,0.9654143638093825,0.916279489131698,0.9335348505245006,0.9226986063701298
1.26,-0.12663021036678024,0.2849737859576138,0.4020687487155822,0.003958755743245628,0.4020687487155822,0.9655726761809511,0.9164819030131822,0.9337342306497151,0.9229085246645736
1.262,-0.12413467261327957,0.2871006083492363,0.40207591618930005,0.003984707140156883,0.40207591618930005,0.9657308692380989,0.9166844243466901,0.9339339089447508,0.9231186742508429
1.264,-0.12162298117639428,0.28924100254547186,0.4020830058915496,0.0040101740059144035,0.4020830058915496,0.9658889215079387,0.9168870209789788,0.9341338541973804,0.923329022072092
1.266,-0.11909544144909359,0.2913947374853317,0.40209001763997937,0.004035153315583601,0.40209001763997937,0.9660468115979177,0.917089660901785,0.9343340353086229,0.9235395352044637
1.268,-0.11655236070838934,0.29356158009460465,0.40209695125604505,0.004059642097080675,0.40209695125604505,0.9662045182009978,0.9172923122598737,0.9345344213000981,0.9237501808650658
1.27,-0.11399404808198699,0.2957412953015114,0.40210380656489336,0.004083637431623455,0.40210380656489336,0.9663620201008096,0.9174949433590005,0.934734981321294,0.9239609264198542
1.272,-0.11142081451465455,0.2979336460527068,0.4021105833952449,0.004107136454178584,0.4021105833952449,0.9665192961767878,0.9176975226737837,0.934935684656744,0.924171739391422
1.274,-0.10883297273431171,0.3001383933296429,0.40211728157928134,0.004130136353904967,0.40211728157928134,0.9666763254092833,0.9179000188554853,0.9351365007331174,0.9243825874666938
1.276,-0.10623083721784149,0.3023552961652828,0.4021239009525306,0.004152634374593414,0.4021239009525306,0.9668330868846561,0.9181024007397041,0.9353373991262172,0.924593438504524
1.278,-0.10361472415662693,0.3045841116611775,0.40213044135375536,0.00417462781510238,0.40213044135375536,0.966989559800348,0.9183046373539755,0.9355383495678911,0.9248042605432018
1.28,-0.1009849514218152,0.30682459500490306,0.4021369026248403,0.0041961140297897374,0.4021369026248403,0.9671457234699354,0.9185066979252821,0.9357393219528474,0.9250150218078563
1.282,-0.0983418385293117,0.3090764994878641,0.4021432846106829,0.004217090428940486,0.4021432846106829,0.9673015573281655,0.9187085518874698,0.9359402863453833,0.9252256907177683
1.284,-0.09568570660450676,0.3113395765234658,0.4021495871590827,0.0042375544791903265,0.4021495871590827,0.9674570409359708,0.9189101688885749,0.9361412129860176,0.9254362358935818
1.286,-0.0930168783467374,0.31361357566565656,0.40215581012063323,0.004257503703945009,0.40215581012063323,0.9676121539854726,0.9191115187980573,0.9363420722980349,0.9256466261644207
1.288,-0.09033567799348713,0.3158982446278475,0.40216195334861526,0.004276935683795378,0.40216195334861526,0.9677668763049612,0.9193125717139407,0.9365428348939335,0.9258568305749056
1.29,-0.08764243128432618,0.31819332930220967,0.40216801669888863,0.004295848056928017,0.40216801669888863,0.9679211878638634,0.9195132979698597,0.9367434715817822,0.9260668183920728
