Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.064,34.4037,0.40000004,0.4,-1.810677e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.066,34.4037,0.40000004,0.4,-1.8630224e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.068,34.4037,0.40000004,0.4,-1.9139476e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.07,34.4037,0.40000004,0.4,-1.964452e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.072,34.4037,0.40000004,0.4,-2.0145352e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.074,34.4037,0.40000004,0.4,-2.0641976e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.076,34.4037,0.40000004,0.4,-2.113439e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.078,34.4037,0.40000004,0.4,-2.1622594e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.08,34.4037,0.40000004,0.4,-2.210659e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.082,34.4037,0.40000004,0.4,-2.2586376e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.084,34.4037,0.40000004,0.4,-2.3061951e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.086,34.4037,0.40000004,0.4,-2.3533317e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.088,34.4037,0.40000004,0.4,-2.4000474e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.09,34.4037,0.40000004,0.4,-2.4463423e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.092,34.4037,0.4,0.4,-2.4922162e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.094,34.4037,0.4,0.4,-2.537669e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.096,34.4037,0.4,0.4,-2.5827007e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.098,34.4037,0.4,0.4,-2.6273117e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.1,34.4037,0.4,0.4,-2.6715016e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.102,34.4037,0.4,0.4,-2.7152708e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.104,34.4037,0.4,0.4,-2.758619e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.106,34.4037,0.4,0.4,-2.801546e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.108,34.4037,0.4,0.4,-2.8440522e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.11,34.4037,0.4,0.4,-2.8861374e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.112,34.4037,0.4,0.4,-2.9278016e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.114,34.4037,0.4,0.4,-2.969045e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.116,34.4037,0.4,0.4,-3.0098674e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.118,34.4037,0.4,0.4,-3.050269e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.12,34.4037,0.4,0.4,-3.0902494e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.122,34.4037,0.4,0.4,-3.129809e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.124,34.4037,0.4,0.4,-3.1689476e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.126,34.4037,0.4,0.4,-3.2076652e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.128,34.4037,0.4,0.4,-3.2459618e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.13,34.4037,0.4,0.4,-3.2838376e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.132,34.4037,0.4,0.4,-3.3203928e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.134,34.4037,0.4,0.4,-3.355407e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.136,34.4037,0.4,0.4,-3.3898842e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.138,34.4037,0.4,0.4,-3.4238237e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.14,34.4037,0.4,0.4,-3.457226e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.142,34.4037,0.4,0.4,-3.4900907e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.144,34.4037,0.4,0.4,-3.5224182e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.146,34.4037,0.4,0.4,-3.5542083e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.148,34.4037,0.4,0.4,-3.5854614e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.15,34.4037,0.4,0.4,-3.6161768e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.152,34.4037,0.4,0.4,-3.646355e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.154,34.4037,0.4,0.4,-3.6759956e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.156,34.4037,0.4,0.4,-3.7050987e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.158,34.4037,0.4,0.4,-3.7336648e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.16,34.4037,0.4,0.4,-3.7616935e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.162,34.4037,0.4,0.4,-3.7891848e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.164,34.4037,0.4,0.4,-3.8161388e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.166,34.4037,0.4,0.4,-3.8425554e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.168,34.4037,0.4,0.4,-3.8684345e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.17,34.4037,0.4,0.4,-3.8937764e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.172,34.4037,0.4,0.4,-3.918581e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.174,34.4037,0.4,0.4,-3.942848e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.176,34.4037,0.4,0.4,-3.966578e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.178,34.4037,0.4,0.4,-3.9897702e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.18,34.4037,0.4,0.4,-4.0124254e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.182,34.4037,0.4,0.4,-4.0345433e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.184,34.4037,0.4,0.4,-4.0561235e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.186,34.4037,0.4,0.4,-4.0771664e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.188,34.4037,0.4,0.4,-4.0976722e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.19,34.4037,0.4,0.4,-4.1176404e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.192,34.4037,0.4,0.4,-4.1370712e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.194,34.4037,0.4,0.4,-4.155965e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.196,34.4037,0.4,0.4,-4.1743212e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.198,34.4037,0.4,0.4,-4.19214e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.2,34.4037,0.4,0.4,-4.2094214e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.202,34.4037,0.4,0.4,-4.2261658e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.204,34.4037,0.4,0.4,-4.2423726e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.206,34.4037,0.4,0.4,-4.258042e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.208,34.4037,0.4,0.4,-4.273174e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.21,34.4037,0.4,0.4,-4.2877688e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.212,34.4037,0.4,0.4,-4.301826e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.214,34.4037,0.4,0.4,-4.315346e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.216,34.4037,0.4,0.4,-4.3283288e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.218,34.4037,0.4,0.4,-4.340774e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.22,34.4037,0.4,0.4,-4.352682e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.222,34.4037,0.4,0.4,-4.3640525e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.224,34.4037,0.4,0.4,-4.3748857e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.226,34.4037,0.4,0.4,-4.3851817e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.228,34.4037,0.4,0.4,-4.3949402e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.23,34.4037,0.4,0.4,-4.4041612e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.232,34.4037,0.4,0.4,-4.412845e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.234,34.4037,0.4,0.4,-4.4209916e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.236,34.4037,0.4,0.4,-4.4286005e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.238,34.4037,0.4,0.4,-4.4356724e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.24,34.4037,0.4,0.4,-4.4422066e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.242,34.4037,0.4,0.4,-4.4482037e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.244,34.4037,0.4,0.4,-4.4536633e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.246,34.4037,0.4,0.4,-4.4585857e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.248,34.4037,0.4,0.4,-4.4629705e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.25,34.4037,0.4,0.4,-4.466818e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.252,34.4037,0.4,0.4,-4.4701284e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.254,34.4037,0.4,0.4,-4.4729012e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.256,34.403698,0.4,0.4,-4.4751367e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.258,34.403698,0.4,0.4,-4.476835e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.26,34.403698,0.4,0.4,-4.4779958e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.262,34.403698,0.4,0.4,-4.4786191e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.264,34.403698,0.4,0.4,-4.4849283e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.266,34.403698,0.4,0.4,-4.49137e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.268,34.403698,0.4,0.4,-4.497476e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.27,34.403698,0.4,0.4,-4.503246e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.272,34.403698,0.4,0.4,-4.5086804e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.274,34.403698,0.4,0.4,-4.513779e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.276,34.403698,0.4,0.4,-4.5185417e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.278,34.403698,0.4,0.4,-4.5229687e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.28,34.403698,0.4,0.4,-4.52706e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.282,34.403698,0.4,0.4,-4.5308154e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.284,34.403698,0.4,0.4,-4.534235e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.286,34.403698,0.4,0.4,-4.5373189e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.288,34.403698,0.4,0.4,-4.540067e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.29,34.403698,0.4,0.4,-4.5424792e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.292,34.403698,0.4,0.4,-4.5445556e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.294,34.403698,0.4,0.4,-4.5462964e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.296,34.403698,0.4,0.4,-4.547701e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.298,34.403698,0.4,0.4,-4.5487702e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.3,34.403698,0.4,0.4,-4.5495036e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.302,34.403698,0.4,0.4,-4.549901e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.304,34.403698,0.4,0.4,-4.549963e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.306,34.403698,0.4,0.4,-4.5496887e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.308,34.403698,0.4,0.4,-4.549079e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.31,34.403698,0.4,0.4,-4.5481333e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.312,34.403698,0.4,0.4,-4.5468518e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.314,34.403698,0.4,0.4,-4.5452347e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.316,34.403698,0.4,0.4,-4.5432816e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.318,34.403698,0.4,0.4,-4.5409929e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.32,34.403698,0.4,0.4,-4.5383683e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.322,34.403698,0.4,0.4,-4.535408e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.324,34.403698,0.4,0.4,-4.5321116e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.326,34.403698,0.4,0.4,-4.5284798e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.328,34.403698,0.4,0.4,-4.5245122e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.33,34.403698,0.4,0.4,-4.5202084e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.332,34.403698,0.4,0.4,-4.5155693e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.334,34.403698,0.4,0.4,-4.510594e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.336,34.403698,0.4,0.4,-4.505283e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.338,34.403698,0.4,0.4,-4.4996365e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.34,34.403698,0.4,0.4,-4.493654e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.342,34.403698,0.4,0.4,-4.4873358e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.344,34.403698,0.4,0.4,-4.4806817e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.346,34.403698,0.4,0.4,-4.4736917e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.348,34.403698,0.4,0.4,-4.4663662e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.35,34.403698,0.4,0.4,-4.4587048e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.352,34.403698,0.4,0.4,-4.4507076e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.354,34.403698,0.4,0.4,-4.4423745e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.356,34.403698,0.4,0.4,-4.4337056e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.358,34.403698,0.4,0.4,-4.4247012e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.36,34.403698,0.4,0.4,-4.4153609e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.362,34.403698,0.4,0.4,-4.4056847e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.364,34.403698,0.4,0.4,-4.3956727e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.366,34.403698,0.4,0.4,-4.385325e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.368,34.403698,0.4,0.4,-4.3746412e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.37,34.403698,0.4,0.4,-4.363622e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.372,34.403698,0.4,0.4,-4.352267e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.374,34.403698,0.4,0.4,-4.340576e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.376,34.403698,0.4,0.4,-4.3285492e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.378,34.403698,0.4,0.4,-4.3161869e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.38,34.403698,0.4,0.4,-4.3034887e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.382,34.403698,0.4,0.4,-4.2904544e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.384,34.403698,0.4,0.4,-4.2770845e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.386,34.403698,0.4,0.4,-4.263379e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.388,34.403698,0.4,0.4,-4.2493375e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.39,34.403698,0.4,0.4,-4.2349604e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.392,34.403698,0.4,0.4,-4.2202472e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.394,34.403698,0.4,0.4,-4.2051984e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.396,34.403698,0.39999998,0.4,-4.189814e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.398,34.403698,0.39999998,0.4,-4.1740936e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.4,34.403698,0.39999998,0.4,-4.1580375e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.402,34.403698,0.39999998,0.4,-4.1416454e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.404,34.403698,0.39999998,0.4,-4.1249176e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.406,34.403698,0.39999998,0.4,-4.107854e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.408,34.403698,0.39999998,0.4,-4.090455e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.41,34.403698,0.39999998,0.4,-4.0727197e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.412,34.403698,0.39999998,0.4,-4.0546488e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.414,34.403698,0.39999998,0.4,-4.0362422e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.416,34.403698,0.39999998,0.4,-4.0174997e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.418,34.403698,0.39999998,0.4,-3.9984213e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.42,34.403698,0.39999998,0.4,-3.9790074e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.422,34.403698,0.39999998,0.4,-3.9592574e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.424,34.403698,0.39999998,0.4,-3.9391718e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.426,34.403698,0.39999998,0.4,-3.9187503e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.428,34.403698,0.39999998,0.4,-3.897993e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.43,34.403698,0.39999998,0.4,-3.8769002e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.432,34.403698,0.39999998,0.4,-3.8554712e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.434,34.403698,0.39999998,0.4,-3.8337067e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.436,34.403698,0.39999998,0.4,-3.8116063e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.438,34.403698,0.39999998,0.4,-3.78917e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.44,34.403698,0.39999998,0.4,-3.7663983e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.442,34.403698,0.39999998,0.4,-3.7432904e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.444,34.403698,0.39999998,0.4,-3.719847e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.446,34.403698,0.39999998,0.4,-3.6960676e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.448,34.403698,0.39999998,0.4,-3.6719525e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.45,34.403698,0.39999998,0.4,-3.6475015e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.452,34.403698,0.39999998,0.4,-3.622715e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.454,34.403698,0.39999998,0.4,-3.5975925e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.456,34.403698,0.39999998,0.4,-3.5721343e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.458,34.403698,0.39999998,0.4,-3.5463402e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.46,34.403698,0.39999998,0.4,-3.5202102e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.462,34.403698,0.39999998,0.4,-3.4937445e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.464,34.403698,0.39999998,0.4,-3.466943e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.466,34.403698,0.39999998,0.4,-3.439806e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.468,34.403698,0.39999998,0.4,-3.412333e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.47,34.403698,0.39999998,0.4,-3.384524e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.472,34.403698,0.39999998,0.4,-3.3563796e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.474,34.403698,0.39999998,0.4,-3.327899e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.476,34.403698,0.39999998,0.4,-3.299083e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.478,34.403698,0.39999998,0.4,-3.269931e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.48,34.403698,0.39999998,0.4,-3.2404432e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.482,34.403698,0.39999998,0.4,-3.2106198e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.484,34.403698,0.39999998,0.4,-3.1804603e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.486,34.403698,0.39999998,0.4,-3.1499653e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.488,34.403698,0.39999998,0.4,-3.1191344e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.49,34.403698,0.39999998,0.4,-3.0879677e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.492,34.403698,0.39999998,0.4,-3.056465e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.494,34.403698,0.39999998,0.4,-3.024627e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.496,34.403698,0.39999998,0.4,-2.992453e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.498,34.403698,0.39999998,0.4,-2.9599428e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.5,34.403698,0.39999998,0.4,-2.9270975e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.502,34.403698,0.39999998,0.4,-2.893916e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.504,34.403698,0.39999998,0.4,-2.8603986e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.506,34.403698,0.39999998,0.4,-2.8265457e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.508,34.403698,0.39999998,0.4,-2.792357e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.51,34.403698,0.39999998,0.4,-2.7578323e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.512,34.403698,0.39999998,0.4,-2.7229718e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.514,34.403698,0.39999998,0.4,-2.6877758e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.516,34.403698,0.39999998,0.4,-2.6522437e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.518,34.403698,0.39999998,0.4,-2.616376e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.52,34.403698,0.39999998,0.4,-2.5801725e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.522,34.403698,0.39999998,0.4,-2.543633e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.524,34.403698,0.39999998,0.4,-2.506758e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.526,34.403698,0.39999998,0.4,-2.4925337e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.528,34.403698,0.39999998,0.4,-2.4821206e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.53,34.403698,0.39999998,0.4,-2.4717073e-10,0.4,1.0,0.99199355,1.0,0.9959842
0.532,34.403698,0.39999998,0.4,-2.4612942e-10,0.4,1.0,0.99199355,1.0,0.9959842
