Time,gENSAL.delta,gENSAL.PELEC,hYGOV.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
-0.0166667, 20.323, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
-0.0116667, 20.323, 0.4, 0.4, 5.06842e-11, 1, 0.991993, 1, 0.995984
-0.00666667, 20.323, 0.4, 0.4, 8.44737e-11, 1, 0.991993, 1, 0.995984
-0.00166667, 20.323, 0.4, 0.4, 1.18263e-10, 1, 0.991993, 1, 0.995984
0.00333333, 20.323, 0.4, 0.4, 1.52053e-10, 1, 0.991993, 1, 0.995984
0.00833333, 20.323, 0.4, 0.4, 1.85842e-10, 1, 0.991993, 1, 0.995984
0.0133333, 20.323, 0.4, 0.4, 2.19632e-10, 1, 0.991993, 1, 0.995984
0.0183333, 20.323, 0.4, 0.4, 2.53421e-10, 1, 0.991993, 1, 0.995984
0.0233333, 20.323, 0.4, 0.4, 2.87211e-10, 1, 0.991993, 1, 0.995984
0.0283333, 20.323, 0.4, 0.4, 3.21e-10, 1, 0.991993, 1, 0.995984
0.0333333, 20.323, 0.4, 0.4, 3.5479e-10, 1, 0.991993, 1, 0.995984
0.0383333, 20.323, 0.4, 0.4, 3.88579e-10, 1, 0.991993, 1, 0.995984
0.0433333, 20.323, 0.4, 0.4, 4.22368e-10, 1, 0.991993, 1, 0.995984
0.0483333, 20.323, 0.4, 0.4, 4.56158e-10, 1, 0.991993, 1, 0.995984
0.0533333, 20.323, 0.4, 0.4, 4.89947e-10, 1, 0.991993, 1, 0.995984
0.0583333, 20.323, 0.4, 0.4, 5.23737e-10, 1, 0.991993, 1, 0.995984
0.0633333, 20.323, 0.4, 0.4, 5.57526e-10, 1, 0.991993, 1, 0.995984
0.0683333, 20.323, 0.4, 0.4, 5.91316e-10, 1, 0.991993, 1, 0.995984
0.0733333, 20.323, 0.4, 0.4, 6.25105e-10, 1, 0.991993, 1, 0.995984
0.0783333, 20.323, 0.4, 0.4, 6.58895e-10, 1, 0.991993, 1, 0.995984
0.0833333, 20.323, 0.4, 0.4, 6.92684e-10, 1, 0.991993, 1, 0.995984
0.0883333, 20.323, 0.4, 0.4, 7.26474e-10, 1, 0.991993, 1, 0.995984
0.0933333, 20.323, 0.4, 0.4, 7.60263e-10, 1, 0.991993, 1, 0.995984
0.0983333, 20.323, 0.4, 0.4, 7.94053e-10, 1, 0.991993, 1, 0.995984
0.103333, 20.323, 0.4, 0.4, 8.27842e-10, 1, 0.991993, 1, 0.995984
0.108333, 20.323, 0.4, 0.4, 8.61632e-10, 1, 0.991993, 1, 0.995984
0.113333, 20.323, 0.4, 0.4, 8.95421e-10, 1, 0.991993, 1, 0.995984
0.118333, 20.323, 0.4, 0.4, 9.29211e-10, 1, 0.991993, 1, 0.995984
0.123333, 20.323, 0.4, 0.4, 9.63e-10, 1, 0.991993, 1, 0.995984
0.128333, 20.323, 0.4, 0.4, 9.9679e-10, 1, 0.991993, 1, 0.995984
0.133333, 20.323, 0.4, 0.4, 1.03058e-09, 1, 0.991993, 1, 0.995984
0.138333, 20.323, 0.4, 0.4, 1.06437e-09, 1, 0.991993, 1, 0.995984
0.143333, 20.323, 0.4, 0.4, 1.09816e-09, 1, 0.991993, 1, 0.995984
0.148333, 20.323, 0.4, 0.4, 1.13195e-09, 1, 0.991993, 1, 0.995984
0.153333, 20.323, 0.4, 0.4, 1.16574e-09, 1, 0.991993, 1, 0.995984
0.158333, 20.323, 0.4, 0.4, 1.19953e-09, 1, 0.991993, 1, 0.995984
0.163333, 20.323, 0.4, 0.4, 1.23332e-09, 1, 0.991993, 1, 0.995984
0.168333, 20.323, 0.4, 0.4, 1.26711e-09, 1, 0.991993, 1, 0.995984
0.173333, 20.323, 0.4, 0.4, 1.3009e-09, 1, 0.991993, 1, 0.995984
0.178333, 20.323, 0.4, 0.4, 1.33468e-09, 1, 0.991993, 1, 0.995984
0.183333, 20.323, 0.4, 0.4, 1.36847e-09, 1, 0.991993, 1, 0.995984
0.188333, 20.323, 0.4, 0.4, 1.40226e-09, 1, 0.991993, 1, 0.995984
0.193333, 20.323, 0.4, 0.4, 1.43605e-09, 1, 0.991993, 1, 0.995984
0.198333, 20.323, 0.4, 0.4, 1.46984e-09, 1, 0.991993, 1, 0.995984
0.203333, 20.323, 0.4, 0.4, 1.50363e-09, 1, 0.991993, 1, 0.995984
0.208333, 20.323, 0.4, 0.4, 1.53742e-09, 1, 0.991993, 1, 0.995984
0.213333, 20.323, 0.4, 0.4, 1.57121e-09, 1, 0.991993, 1, 0.995984
0.218333, 20.323, 0.4, 0.4, 1.605e-09, 1, 0.991993, 1, 0.995984
0.223333, 20.323, 0.4, 0.4, 1.63879e-09, 1, 0.991993, 1, 0.995984
0.228333, 20.323, 0.4, 0.4, 1.67258e-09, 1, 0.991993, 1, 0.995984
0.233333, 20.323, 0.4, 0.4, 1.70637e-09, 1, 0.991993, 1, 0.995984
0.238333, 20.323, 0.4, 0.4, 1.74016e-09, 1, 0.991993, 1, 0.995984
0.243333, 20.323, 0.4, 0.4, 1.77395e-09, 1, 0.991993, 1, 0.995984
0.248333, 20.323, 0.4, 0.4, 1.80774e-09, 1, 0.991993, 1, 0.995984
0.253333, 20.323, 0.4, 0.4, 1.84153e-09, 1, 0.991993, 1, 0.995984
0.258333, 20.323, 0.4, 0.4, 1.87532e-09, 1, 0.991993, 1, 0.995984
0.263333, 20.323, 0.4, 0.4, 1.90911e-09, 1, 0.991993, 1, 0.995984
0.268333, 20.323, 0.4, 0.4, 1.9429e-09, 1, 0.991993, 1, 0.995984
0.273333, 20.323, 0.4, 0.4, 1.97669e-09, 1, 0.991993, 1, 0.995984
0.278333, 20.323, 0.4, 0.4, 2.01047e-09, 1, 0.991993, 1, 0.995984
0.283333, 20.323, 0.4, 0.4, 2.04426e-09, 1, 0.991993, 1, 0.995984
0.288333, 20.323, 0.4, 0.4, 2.07805e-09, 1, 0.991993, 1, 0.995984
0.293333, 20.323, 0.4, 0.4, 2.11184e-09, 1, 0.991993, 1, 0.995984
0.298333, 20.323, 0.4, 0.4, 2.14563e-09, 1, 0.991993, 1, 0.995984
0.303333, 20.323, 0.4, 0.4, 2.17942e-09, 1, 0.991993, 1, 0.995984
0.308333, 20.323, 0.4, 0.4, 2.21321e-09, 1, 0.991993, 1, 0.995984
0.313333, 20.323, 0.4, 0.4, 2.247e-09, 1, 0.991993, 1, 0.995984
0.318333, 20.323, 0.4, 0.4, 2.28079e-09, 1, 0.991993, 1, 0.995984
0.323333, 20.323, 0.4, 0.4, 2.31458e-09, 1, 0.991993, 1, 0.995984
0.328333, 20.323, 0.4, 0.4, 2.34837e-09, 1, 0.991993, 1, 0.995984
0.333333, 20.323, 0.4, 0.4, 2.38216e-09, 1, 0.991993, 1, 0.995984
0.338333, 20.323, 0.4, 0.4, 2.41595e-09, 1, 0.991993, 1, 0.995984
0.343333, 20.323, 0.4, 0.4, 2.44974e-09, 1, 0.991993, 1, 0.995984
0.348333, 20.323, 0.4, 0.4, 2.48353e-09, 1, 0.991993, 1, 0.995984
0.353333, 20.323, 0.4, 0.4, 2.51732e-09, 1, 0.991993, 1, 0.995984
0.358333, 20.323, 0.4, 0.4, 2.55111e-09, 1, 0.991993, 1, 0.995984
0.363333, 20.323, 0.4, 0.4, 2.58489e-09, 1, 0.991993, 1, 0.995984
0.368333, 20.323, 0.4, 0.4, 2.61868e-09, 1, 0.991993, 1, 0.995984
0.373333, 20.323, 0.4, 0.4, 2.65247e-09, 1, 0.991993, 1, 0.995984
0.378333, 20.323, 0.4, 0.4, 2.68626e-09, 1, 0.991993, 1, 0.995984
0.383333, 20.323, 0.4, 0.4, 2.72005e-09, 1, 0.991993, 1, 0.995984
0.388333, 20.323, 0.4, 0.4, 2.75384e-09, 1, 0.991993, 1, 0.995984
0.393333, 20.323, 0.4, 0.4, 2.78763e-09, 1, 0.991993, 1, 0.995984
0.398333, 20.323, 0.4, 0.4, 2.82142e-09, 1, 0.991993, 1, 0.995984
0.403333, 20.323, 0.4, 0.4, 2.85521e-09, 1, 0.991993, 1, 0.995984
0.408333, 20.323, 0.4, 0.4, 2.889e-09, 1, 0.991993, 1, 0.995984
0.413333, 20.323, 0.4, 0.4, 2.92279e-09, 1, 0.991993, 1, 0.995984
0.418333, 20.323, 0.4, 0.4, 2.95658e-09, 1, 0.991993, 1, 0.995984
0.423333, 20.323, 0.4, 0.4, 2.99037e-09, 1, 0.991993, 1, 0.995984
0.428333, 20.323, 0.4, 0.4, 3.02416e-09, 1, 0.991993, 1, 0.995984
0.433333, 20.323, 0.4, 0.4, 3.05795e-09, 1, 0.991993, 1, 0.995984
0.438333, 20.323, 0.4, 0.4, 3.09174e-09, 1, 0.991993, 1, 0.995984
0.443333, 20.323, 0.4, 0.4, 3.12553e-09, 1, 0.991993, 1, 0.995984
0.448333, 20.323, 0.4, 0.4, 3.15932e-09, 1, 0.991993, 1, 0.995984
0.453333, 20.323, 0.4, 0.4, 3.1931e-09, 1, 0.991993, 1, 0.995984
0.453333, 20.323, 0.4, 0.4, 3.1931e-09, 1, 0.991993, 1, 0.995984
0.453383, 20.323, 0.4, 0.4, 3.17672e-09, 1, 0.991993, 1, 0.995984
0.453433, 20.323, 0.4, 0.4, 3.17705e-09, 1, 0.991993, 1, 0.995984
0.453483, 20.323, 0.4, 0.4, 3.17739e-09, 1, 0.991993, 1, 0.995984
0.453533, 20.323, 0.4, 0.4, 3.17773e-09, 1, 0.991993, 1, 0.995984
0.453583, 20.323, 0.4, 0.4, 3.17807e-09, 1, 0.991993, 1, 0.995984
0.453633, 20.323, 0.4, 0.4, 3.17841e-09, 1, 0.991993, 1, 0.995984
0.453683, 20.323, 0.4, 0.4, 3.17874e-09, 1, 0.991993, 1, 0.995984
0.453733, 20.323, 0.4, 0.4, 3.17908e-09, 1, 0.991993, 1, 0.995984
0.453783, 20.323, 0.4, 0.4, 3.17942e-09, 1, 0.991993, 1, 0.995984
0.453833, 20.323, 0.4, 0.4, 3.17976e-09, 1, 0.991993, 1, 0.995984
0.453883, 20.323, 0.4, 0.4, 3.1801e-09, 1, 0.991993, 1, 0.995984
0.453933, 20.323, 0.4, 0.4, 3.18043e-09, 1, 0.991993, 1, 0.995984
0.453983, 20.323, 0.4, 0.4, 3.18077e-09, 1, 0.991993, 1, 0.995984
0.454033, 20.323, 0.4, 0.4, 3.18111e-09, 1, 0.991993, 1, 0.995984
0.454083, 20.323, 0.4, 0.4, 3.18145e-09, 1, 0.991993, 1, 0.995984
0.454133, 20.323, 0.4, 0.4, 3.18179e-09, 1, 0.991993, 1, 0.995984
0.454183, 20.323, 0.4, 0.4, 3.18212e-09, 1, 0.991993, 1, 0.995984
0.454233, 20.323, 0.4, 0.4, 3.18246e-09, 1, 0.991993, 1, 0.995984
0.454283, 20.323, 0.4, 0.4, 3.1828e-09, 1, 0.991993, 1, 0.995984
0.454333, 20.323, 0.4, 0.4, 3.18314e-09, 1, 0.991993, 1, 0.995984
0.454383, 20.323, 0.4, 0.4, 3.18348e-09, 1, 0.991993, 1, 0.995984
0.454433, 20.323, 0.4, 0.4, 3.18381e-09, 1, 0.991993, 1, 0.995984
0.454483, 20.323, 0.4, 0.4, 3.18415e-09, 1, 0.991993, 1, 0.995984
0.454533, 20.323, 0.4, 0.4, 3.18449e-09, 1, 0.991993, 1, 0.995984
0.454583, 20.323, 0.4, 0.4, 3.18483e-09, 1, 0.991993, 1, 0.995984
0.454633, 20.323, 0.4, 0.4, 3.18517e-09, 1, 0.991993, 1, 0.995984
0.454683, 20.323, 0.4, 0.4, 3.1855e-09, 1, 0.991993, 1, 0.995984
0.454733, 20.323, 0.4, 0.4, 3.18584e-09, 1, 0.991993, 1, 0.995984
0.454783, 20.323, 0.4, 0.4, 3.18618e-09, 1, 0.991993, 1, 0.995984
0.454833, 20.323, 0.4, 0.4, 3.18652e-09, 1, 0.991993, 1, 0.995984
0.454883, 20.323, 0.4, 0.4, 3.18686e-09, 1, 0.991993, 1, 0.995984
0.454933, 20.323, 0.4, 0.4, 3.18719e-09, 1, 0.991993, 1, 0.995984
0.454983, 20.323, 0.4, 0.4, 3.18753e-09, 1, 0.991993, 1, 0.995984
0.455033, 20.323, 0.4, 0.4, 3.18787e-09, 1, 0.991993, 1, 0.995984
0.455083, 20.323, 0.4, 0.4, 3.18821e-09, 1, 0.991993, 1, 0.995984
0.455133, 20.323, 0.4, 0.4, 3.18854e-09, 1, 0.991993, 1, 0.995984
0.455183, 20.323, 0.4, 0.4, 3.18888e-09, 1, 0.991993, 1, 0.995984
0.455233, 20.323, 0.4, 0.4, 3.18922e-09, 1, 0.991993, 1, 0.995984
0.455283, 20.323, 0.4, 0.4, 3.18956e-09, 1, 0.991993, 1, 0.995984
0.455333, 20.323, 0.4, 0.4, 3.1899e-09, 1, 0.991993, 1, 0.995984
0.455383, 20.323, 0.4, 0.4, 3.19023e-09, 1, 0.991993, 1, 0.995984
0.455433, 20.323, 0.4, 0.4, 3.19057e-09, 1, 0.991993, 1, 0.995984
0.455483, 20.323, 0.4, 0.4, 3.19091e-09, 1, 0.991993, 1, 0.995984
0.455533, 20.323, 0.4, 0.4, 3.19125e-09, 1, 0.991993, 1, 0.995984
0.455583, 20.323, 0.4, 0.4, 3.19159e-09, 1, 0.991993, 1, 0.995984
0.455633, 20.323, 0.4, 0.4, 3.19192e-09, 1, 0.991993, 1, 0.995984
0.455683, 20.323, 0.4, 0.4, 3.19226e-09, 1, 0.991993, 1, 0.995984
0.455733, 20.323, 0.4, 0.4, 3.1926e-09, 1, 0.991993, 1, 0.995984
0.455783, 20.323, 0.4, 0.4, 3.19294e-09, 1, 0.991993, 1, 0.995984
0.455833, 20.323, 0.4, 0.4, 3.19328e-09, 1, 0.991993, 1, 0.995984
0.455883, 20.323, 0.4, 0.4, 3.19361e-09, 1, 0.991993, 1, 0.995984
0.455933, 20.323, 0.4, 0.4, 3.19395e-09, 1, 0.991993, 1, 0.995984
0.455983, 20.323, 0.4, 0.4, 3.19429e-09, 1, 0.991993, 1, 0.995984
0.456033, 20.323, 0.4, 0.4, 3.19463e-09, 1, 0.991993, 1, 0.995984
0.456084, 20.323, 0.4, 0.4, 3.19497e-09, 1, 0.991993, 1, 0.995984
0.456134, 20.323, 0.4, 0.4, 3.1953e-09, 1, 0.991993, 1, 0.995984
0.456184, 20.323, 0.4, 0.4, 3.19564e-09, 1, 0.991993, 1, 0.995984
0.456234, 20.323, 0.4, 0.4, 3.19598e-09, 1, 0.991993, 1, 0.995984
0.456284, 20.323, 0.4, 0.4, 3.19632e-09, 1, 0.991993, 1, 0.995984
0.456334, 20.323, 0.4, 0.4, 3.19666e-09, 1, 0.991993, 1, 0.995984
0.456384, 20.323, 0.4, 0.4, 3.19699e-09, 1, 0.991993, 1, 0.995984
0.456434, 20.323, 0.4, 0.4, 3.19733e-09, 1, 0.991993, 1, 0.995984
0.456484, 20.323, 0.4, 0.4, 3.19767e-09, 1, 0.991993, 1, 0.995984
0.456534, 20.323, 0.4, 0.4, 3.19801e-09, 1, 0.991993, 1, 0.995984
0.456584, 20.323, 0.4, 0.4, 3.19835e-09, 1, 0.991993, 1, 0.995984
0.456634, 20.323, 0.4, 0.4, 3.19868e-09, 1, 0.991993, 1, 0.995984
0.456684, 20.323, 0.4, 0.4, 3.19902e-09, 1, 0.991993, 1, 0.995984
0.456734, 20.323, 0.4, 0.4, 3.19936e-09, 1, 0.991993, 1, 0.995984
0.456784, 20.323, 0.4, 0.4, 3.1997e-09, 1, 0.991993, 1, 0.995984
0.456834, 20.323, 0.4, 0.4, 3.20004e-09, 1, 0.991993, 1, 0.995984
0.456884, 20.323, 0.4, 0.4, 3.20037e-09, 1, 0.991993, 1, 0.995984
0.456934, 20.323, 0.4, 0.4, 3.20071e-09, 1, 0.991993, 1, 0.995984
0.456984, 20.323, 0.4, 0.4, 3.20105e-09, 1, 0.991993, 1, 0.995984
0.457034, 20.323, 0.4, 0.4, 3.20139e-09, 1, 0.991993, 1, 0.995984
0.457084, 20.323, 0.4, 0.4, 3.20173e-09, 1, 0.991993, 1, 0.995984
0.457134, 20.323, 0.4, 0.4, 3.20206e-09, 1, 0.991993, 1, 0.995984
0.457184, 20.323, 0.4, 0.4, 3.2024e-09, 1, 0.991993, 1, 0.995984
0.457234, 20.323, 0.4, 0.4, 3.20274e-09, 1, 0.991993, 1, 0.995984
0.457284, 20.323, 0.4, 0.4, 3.20308e-09, 1, 0.991993, 1, 0.995984
0.457334, 20.323, 0.4, 0.4, 3.20341e-09, 1, 0.991993, 1, 0.995984
0.457384, 20.323, 0.4, 0.4, 3.20375e-09, 1, 0.991993, 1, 0.995984
0.457434, 20.323, 0.4, 0.4, 3.20409e-09, 1, 0.991993, 1, 0.995984
0.457484, 20.323, 0.4, 0.4, 3.20443e-09, 1, 0.991993, 1, 0.995984
0.457534, 20.323, 0.4, 0.4, 3.20477e-09, 1, 0.991993, 1, 0.995984
0.457584, 20.323, 0.4, 0.4, 3.2051e-09, 1, 0.991993, 1, 0.995984
0.457634, 20.323, 0.4, 0.4, 3.20544e-09, 1, 0.991993, 1, 0.995984
0.457684, 20.323, 0.4, 0.4, 3.20578e-09, 1, 0.991993, 1, 0.995984
0.457734, 20.323, 0.4, 0.4, 3.20612e-09, 1, 0.991993, 1, 0.995984
0.457784, 20.323, 0.4, 0.4, 3.20646e-09, 1, 0.991993, 1, 0.995984
0.457834, 20.323, 0.4, 0.4, 3.20679e-09, 1, 0.991993, 1, 0.995984
0.457884, 20.323, 0.4, 0.4, 3.20713e-09, 1, 0.991993, 1, 0.995984
0.457934, 20.323, 0.4, 0.4, 3.20747e-09, 1, 0.991993, 1, 0.995984
0.457984, 20.323, 0.4, 0.4, 3.20781e-09, 1, 0.991993, 1, 0.995984
0.458034, 20.323, 0.4, 0.4, 3.20815e-09, 1, 0.991993, 1, 0.995984
0.458084, 20.323, 0.4, 0.4, 3.20848e-09, 1, 0.991993, 1, 0.995984
0.458134, 20.323, 0.4, 0.4, 3.20882e-09, 1, 0.991993, 1, 0.995984
0.458184, 20.323, 0.4, 0.4, 3.20916e-09, 1, 0.991993, 1, 0.995984
0.458234, 20.323, 0.4, 0.4, 3.2095e-09, 1, 0.991993, 1, 0.995984
0.458284, 20.323, 0.4, 0.4, 3.20984e-09, 1, 0.991993, 1, 0.995984
0.458334, 20.323, 0.4, 0.4, 3.21017e-09, 1, 0.991993, 1, 0.995984
0.458384, 20.323, 0.4, 0.4, 3.21051e-09, 1, 0.991993, 1, 0.995984
0.458434, 20.323, 0.4, 0.4, 3.21085e-09, 1, 0.991993, 1, 0.995984
0.458484, 20.323, 0.4, 0.4, 3.21119e-09, 1, 0.991993, 1, 0.995984
0.458534, 20.323, 0.4, 0.4, 3.21153e-09, 1, 0.991993, 1, 0.995984
0.458584, 20.323, 0.4, 0.4, 3.21186e-09, 1, 0.991993, 1, 0.995984
0.458634, 20.323, 0.4, 0.4, 3.2122e-09, 1, 0.991993, 1, 0.995984
0.458684, 20.323, 0.4, 0.4, 3.21254e-09, 1, 0.991993, 1, 0.995984
0.458734, 20.323, 0.4, 0.4, 3.21288e-09, 1, 0.991993, 1, 0.995984
0.458784, 20.323, 0.4, 0.4, 3.21322e-09, 1, 0.991993, 1, 0.995984
0.458834, 20.323, 0.4, 0.4, 3.21355e-09, 1, 0.991993, 1, 0.995984
0.458884, 20.323, 0.4, 0.4, 3.21389e-09, 1, 0.991993, 1, 0.995984
0.458934, 20.323, 0.4, 0.4, 3.21423e-09, 1, 0.991993, 1, 0.995984
0.458984, 20.323, 0.4, 0.4, 3.21457e-09, 1, 0.991993, 1, 0.995984
0.459034, 20.323, 0.4, 0.4, 3.21491e-09, 1, 0.991993, 1, 0.995984
0.459084, 20.323, 0.4, 0.4, 3.21524e-09, 1, 0.991993, 1, 0.995984
0.459134, 20.323, 0.4, 0.4, 3.21558e-09, 1, 0.991993, 1, 0.995984
0.459184, 20.323, 0.4, 0.4, 3.21592e-09, 1, 0.991993, 1, 0.995984
0.459234, 20.323, 0.4, 0.4, 3.21626e-09, 1, 0.991993, 1, 0.995984
0.459284, 20.323, 0.4, 0.4, 3.21659e-09, 1, 0.991993, 1, 0.995984
0.459334, 20.323, 0.4, 0.4, 3.21693e-09, 1, 0.991993, 1, 0.995984
0.459384, 20.323, 0.4, 0.4, 3.21727e-09, 1, 0.991993, 1, 0.995984
0.459434, 20.323, 0.4, 0.4, 3.21761e-09, 1, 0.991993, 1, 0.995984
0.459484, 20.323, 0.4, 0.4, 3.21795e-09, 1, 0.991993, 1, 0.995984
0.459534, 20.323, 0.4, 0.4, 3.21828e-09, 1, 0.991993, 1, 0.995984
0.459584, 20.323, 0.4, 0.4, 3.21862e-09, 1, 0.991993, 1, 0.995984
0.459634, 20.323, 0.4, 0.4, 3.21896e-09, 1, 0.991993, 1, 0.995984
0.459684, 20.323, 0.4, 0.4, 3.2193e-09, 1, 0.991993, 1, 0.995984
0.459734, 20.323, 0.4, 0.4, 3.21964e-09, 1, 0.991993, 1, 0.995984
0.459784, 20.323, 0.4, 0.4, 3.21997e-09, 1, 0.991993, 1, 0.995984
0.459834, 20.323, 0.4, 0.4, 3.22031e-09, 1, 0.991993, 1, 0.995984
0.459884, 20.323, 0.4, 0.4, 3.22065e-09, 1, 0.991993, 1, 0.995984
0.459934, 20.323, 0.4, 0.4, 3.22099e-09, 1, 0.991993, 1, 0.995984
0.459984, 20.323, 0.4, 0.4, 3.22133e-09, 1, 0.991993, 1, 0.995984
0.460034, 20.323, 0.4, 0.4, 3.22166e-09, 1, 0.991993, 1, 0.995984
0.460084, 20.323, 0.4, 0.4, 3.222e-09, 1, 0.991993, 1, 0.995984
0.460134, 20.323, 0.4, 0.4, 3.22234e-09, 1, 0.991993, 1, 0.995984
0.460184, 20.323, 0.4, 0.4, 3.22268e-09, 1, 0.991993, 1, 0.995984
0.460234, 20.323, 0.4, 0.4, 3.22302e-09, 1, 0.991993, 1, 0.995984
0.460284, 20.323, 0.4, 0.4, 3.22335e-09, 1, 0.991993, 1, 0.995984
0.460334, 20.323, 0.4, 0.4, 3.22369e-09, 1, 0.991993, 1, 0.995984
0.460384, 20.323, 0.4, 0.4, 3.22403e-09, 1, 0.991993, 1, 0.995984
0.460434, 20.323, 0.4, 0.4, 3.22437e-09, 1, 0.991993, 1, 0.995984
0.460484, 20.323, 0.4, 0.4, 3.22471e-09, 1, 0.991993, 1, 0.995984
0.460534, 20.323, 0.4, 0.4, 3.22504e-09, 1, 0.991993, 1, 0.995984
0.460584, 20.323, 0.4, 0.4, 3.22538e-09, 1, 0.991993, 1, 0.995984
0.460634, 20.323, 0.4, 0.4, 3.22572e-09, 1, 0.991993, 1, 0.995984
0.460684, 20.323, 0.4, 0.4, 3.22606e-09, 1, 0.991993, 1, 0.995984
0.460734, 20.323, 0.4, 0.4, 3.2264e-09, 1, 0.991993, 1, 0.995984
0.460784, 20.323, 0.4, 0.4, 3.22673e-09, 1, 0.991993, 1, 0.995984
0.460834, 20.323, 0.4, 0.4, 3.22707e-09, 1, 0.991993, 1, 0.995984
0.460884, 20.323, 0.4, 0.4, 3.22741e-09, 1, 0.991993, 1, 0.995984
0.460934, 20.323, 0.4, 0.4, 3.22775e-09, 1, 0.991993, 1, 0.995984
0.460984, 20.323, 0.4, 0.4, 3.22809e-09, 1, 0.991993, 1, 0.995984
0.461034, 20.323, 0.4, 0.4, 3.22842e-09, 1, 0.991993, 1, 0.995984
0.461084, 20.323, 0.4, 0.4, 3.22876e-09, 1, 0.991993, 1, 0.995984
0.461134, 20.323, 0.4, 0.4, 3.2291e-09, 1, 0.991993, 1, 0.995984
0.461184, 20.323, 0.4, 0.4, 3.22944e-09, 1, 0.991993, 1, 0.995984
0.461234, 20.323, 0.4, 0.4, 3.22978e-09, 1, 0.991993, 1, 0.995984
0.461284, 20.323, 0.4, 0.4, 3.23011e-09, 1, 0.991993, 1, 0.995984
0.461334, 20.323, 0.4, 0.4, 3.23045e-09, 1, 0.991993, 1, 0.995984
0.461384, 20.323, 0.4, 0.4, 3.23079e-09, 1, 0.991993, 1, 0.995984
0.461434, 20.323, 0.4, 0.4, 3.23113e-09, 1, 0.991993, 1, 0.995984
0.461484, 20.323, 0.4, 0.4, 3.23146e-09, 1, 0.991993, 1, 0.995984
0.461534, 20.323, 0.4, 0.4, 3.2318e-09, 1, 0.991993, 1, 0.995984
0.461584, 20.323, 0.4, 0.4, 3.23214e-09, 1, 0.991993, 1, 0.995984
0.461634, 20.323, 0.4, 0.4, 3.23248e-09, 1, 0.991993, 1, 0.995984
0.461684, 20.323, 0.4, 0.4, 3.23282e-09, 1, 0.991993, 1, 0.995984
0.461734, 20.323, 0.4, 0.4, 3.23315e-09, 1, 0.991993, 1, 0.995984
0.461784, 20.323, 0.4, 0.4, 3.23349e-09, 1, 0.991993, 1, 0.995984
0.461834, 20.323, 0.4, 0.4, 3.23383e-09, 1, 0.991993, 1, 0.995984
0.461884, 20.323, 0.4, 0.4, 3.23417e-09, 1, 0.991993, 1, 0.995984
0.461934, 20.323, 0.4, 0.4, 3.23451e-09, 1, 0.991993, 1, 0.995984
0.461984, 20.323, 0.4, 0.4, 3.23484e-09, 1, 0.991993, 1, 0.995984
0.462034, 20.323, 0.4, 0.4, 3.23518e-09, 1, 0.991993, 1, 0.995984
0.462085, 20.323, 0.4, 0.4, 3.23552e-09, 1, 0.991993, 1, 0.995984
0.462135, 20.323, 0.4, 0.4, 3.23586e-09, 1, 0.991993, 1, 0.995984
0.462185, 20.323, 0.4, 0.4, 3.2362e-09, 1, 0.991993, 1, 0.995984
0.462235, 20.323, 0.4, 0.4, 3.23653e-09, 1, 0.991993, 1, 0.995984
0.462285, 20.323, 0.4, 0.4, 3.23687e-09, 1, 0.991993, 1, 0.995984
0.462335, 20.323, 0.4, 0.4, 3.23721e-09, 1, 0.991993, 1, 0.995984
0.462385, 20.323, 0.4, 0.4, 3.23755e-09, 1, 0.991993, 1, 0.995984
0.462435, 20.323, 0.4, 0.4, 3.23789e-09, 1, 0.991993, 1, 0.995984
0.462485, 20.323, 0.4, 0.4, 3.23822e-09, 1, 0.991993, 1, 0.995984
0.462535, 20.323, 0.4, 0.4, 3.23856e-09, 1, 0.991993, 1, 0.995984
0.462585, 20.323, 0.4, 0.4, 3.2389e-09, 1, 0.991993, 1, 0.995984
0.462635, 20.323, 0.4, 0.4, 3.23924e-09, 1, 0.991993, 1, 0.995984
0.462685, 20.323, 0.4, 0.4, 3.23958e-09, 1, 0.991993, 1, 0.995984
0.462735, 20.323, 0.4, 0.4, 3.23991e-09, 1, 0.991993, 1, 0.995984
0.462785, 20.323, 0.4, 0.4, 3.24025e-09, 1, 0.991993, 1, 0.995984
0.462835, 20.323, 0.4, 0.4, 3.24059e-09, 1, 0.991993, 1, 0.995984
0.462885, 20.323, 0.4, 0.4, 3.24093e-09, 1, 0.991993, 1, 0.995984
0.462935, 20.323, 0.4, 0.4, 3.24127e-09, 1, 0.991993, 1, 0.995984
0.462985, 20.323, 0.4, 0.4, 3.2416e-09, 1, 0.991993, 1, 0.995984
0.463035, 20.323, 0.4, 0.4, 3.24194e-09, 1, 0.991993, 1, 0.995984
0.463085, 20.323, 0.4, 0.4, 3.24228e-09, 1, 0.991993, 1, 0.995984
0.463135, 20.323, 0.4, 0.4, 3.24262e-09, 1, 0.991993, 1, 0.995984
0.463185, 20.323, 0.4, 0.4, 3.24296e-09, 1, 0.991993, 1, 0.995984
0.463235, 20.323, 0.4, 0.4, 3.24329e-09, 1, 0.991993, 1, 0.995984
0.463285, 20.323, 0.4, 0.4, 3.24363e-09, 1, 0.991993, 1, 0.995984
