Time,gENSAL.delta,gENSAL.PELEC,iEESGO.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
-0.0166667, 20.323, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
-0.0116667, 20.323, 0.4, 0.4, 2.53421e-11, 1, 0.991993, 1, 0.995984
-0.00666667, 20.323, 0.4, 0.4, 4.22369e-11, 1, 0.991993, 1, 0.995984
-0.00166667, 20.323, 0.4, 0.4, 5.91316e-11, 1, 0.991993, 1, 0.995984
0.00333333, 20.323, 0.4, 0.4, 7.60263e-11, 1, 0.991993, 1, 0.995984
0.00833333, 20.323, 0.4, 0.4, 9.29211e-11, 1, 0.991993, 1, 0.995984
0.0133333, 20.323, 0.4, 0.4, 1.09816e-10, 1, 0.991993, 1, 0.995984
0.0183333, 20.323, 0.4, 0.4, 1.26711e-10, 1, 0.991993, 1, 0.995984
0.0233333, 20.323, 0.4, 0.4, 1.43605e-10, 1, 0.991993, 1, 0.995984
0.0283333, 20.323, 0.4, 0.4, 1.605e-10, 1, 0.991993, 1, 0.995984
0.0333333, 20.323, 0.4, 0.4, 1.77395e-10, 1, 0.991993, 1, 0.995984
0.0383333, 20.323, 0.4, 0.4, 1.9429e-10, 1, 0.991993, 1, 0.995984
0.0433333, 20.323, 0.4, 0.4, 2.11184e-10, 1, 0.991993, 1, 0.995984
0.0483333, 20.323, 0.4, 0.4, 2.28079e-10, 1, 0.991993, 1, 0.995984
0.0533333, 20.323, 0.4, 0.4, 2.44974e-10, 1, 0.991993, 1, 0.995984
0.0583333, 20.323, 0.4, 0.4, 2.61868e-10, 1, 0.991993, 1, 0.995984
0.0633333, 20.323, 0.4, 0.4, 2.78763e-10, 1, 0.991993, 1, 0.995984
0.0683333, 20.323, 0.4, 0.4, 2.95658e-10, 1, 0.991993, 1, 0.995984
0.0733333, 20.323, 0.4, 0.4, 3.12553e-10, 1, 0.991993, 1, 0.995984
0.0783333, 20.323, 0.4, 0.4, 3.29447e-10, 1, 0.991993, 1, 0.995984
0.0833333, 20.323, 0.4, 0.4, 3.46342e-10, 1, 0.991993, 1, 0.995984
0.0883333, 20.323, 0.4, 0.4, 3.63237e-10, 1, 0.991993, 1, 0.995984
0.0933333, 20.323, 0.4, 0.4, 3.80132e-10, 1, 0.991993, 1, 0.995984
0.0983333, 20.323, 0.4, 0.4, 3.97026e-10, 1, 0.991993, 1, 0.995984
0.103333, 20.323, 0.4, 0.4, 4.13921e-10, 1, 0.991993, 1, 0.995984
0.108333, 20.323, 0.4, 0.4, 4.30816e-10, 1, 0.991993, 1, 0.995984
0.113333, 20.323, 0.4, 0.4, 4.47711e-10, 1, 0.991993, 1, 0.995984
0.118333, 20.323, 0.4, 0.4, 4.64605e-10, 1, 0.991993, 1, 0.995984
0.123333, 20.323, 0.4, 0.4, 4.815e-10, 1, 0.991993, 1, 0.995984
0.128333, 20.323, 0.4, 0.4, 4.98395e-10, 1, 0.991993, 1, 0.995984
0.133333, 20.323, 0.4, 0.4, 5.1529e-10, 1, 0.991993, 1, 0.995984
0.138333, 20.323, 0.4, 0.4, 5.32184e-10, 1, 0.991993, 1, 0.995984
0.143333, 20.323, 0.4, 0.4, 5.49079e-10, 1, 0.991993, 1, 0.995984
0.148333, 20.323, 0.4, 0.4, 5.65974e-10, 1, 0.991993, 1, 0.995984
0.153333, 20.323, 0.4, 0.4, 5.82869e-10, 1, 0.991993, 1, 0.995984
0.158333, 20.323, 0.4, 0.4, 5.99763e-10, 1, 0.991993, 1, 0.995984
0.163333, 20.323, 0.4, 0.4, 6.16658e-10, 1, 0.991993, 1, 0.995984
0.168333, 20.323, 0.4, 0.4, 6.33553e-10, 1, 0.991993, 1, 0.995984
0.173333, 20.323, 0.4, 0.4, 6.50448e-10, 1, 0.991993, 1, 0.995984
0.178333, 20.323, 0.4, 0.4, 6.67342e-10, 1, 0.991993, 1, 0.995984
0.183333, 20.323, 0.4, 0.4, 6.84237e-10, 1, 0.991993, 1, 0.995984
0.188333, 20.323, 0.4, 0.4, 7.01132e-10, 1, 0.991993, 1, 0.995984
0.193333, 20.323, 0.4, 0.4, 7.18027e-10, 1, 0.991993, 1, 0.995984
0.198333, 20.323, 0.4, 0.4, 7.34921e-10, 1, 0.991993, 1, 0.995984
0.203333, 20.323, 0.4, 0.4, 7.51816e-10, 1, 0.991993, 1, 0.995984
0.208333, 20.323, 0.4, 0.4, 7.68711e-10, 1, 0.991993, 1, 0.995984
0.213333, 20.323, 0.4, 0.4, 7.85606e-10, 1, 0.991993, 1, 0.995984
0.218333, 20.323, 0.4, 0.4, 8.02501e-10, 1, 0.991993, 1, 0.995984
0.223333, 20.323, 0.4, 0.4, 8.19395e-10, 1, 0.991993, 1, 0.995984
0.228333, 20.323, 0.4, 0.4, 8.3629e-10, 1, 0.991993, 1, 0.995984
0.233333, 20.323, 0.4, 0.4, 8.53185e-10, 1, 0.991993, 1, 0.995984
0.238333, 20.323, 0.4, 0.4, 8.7008e-10, 1, 0.991993, 1, 0.995984
0.243333, 20.323, 0.4, 0.4, 8.86974e-10, 1, 0.991993, 1, 0.995984
0.248333, 20.323, 0.4, 0.4, 9.03869e-10, 1, 0.991993, 1, 0.995984
0.253333, 20.323, 0.4, 0.4, 9.20764e-10, 1, 0.991993, 1, 0.995984
0.258333, 20.323, 0.4, 0.4, 9.37659e-10, 1, 0.991993, 1, 0.995984
0.263333, 20.323, 0.4, 0.4, 9.54553e-10, 1, 0.991993, 1, 0.995984
0.268333, 20.323, 0.4, 0.4, 9.71448e-10, 1, 0.991993, 1, 0.995984
0.273333, 20.323, 0.4, 0.4, 9.88343e-10, 1, 0.991993, 1, 0.995984
0.278333, 20.323, 0.4, 0.4, 1.00524e-09, 1, 0.991993, 1, 0.995984
0.283333, 20.323, 0.4, 0.4, 1.02213e-09, 1, 0.991993, 1, 0.995984
0.288333, 20.323, 0.4, 0.4, 1.03903e-09, 1, 0.991993, 1, 0.995984
0.293333, 20.323, 0.4, 0.4, 1.05592e-09, 1, 0.991993, 1, 0.995984
0.298333, 20.323, 0.4, 0.4, 1.07282e-09, 1, 0.991993, 1, 0.995984
0.303333, 20.323, 0.4, 0.4, 1.08971e-09, 1, 0.991993, 1, 0.995984
0.308333, 20.323, 0.4, 0.4, 1.10661e-09, 1, 0.991993, 1, 0.995984
0.313333, 20.323, 0.4, 0.4, 1.1235e-09, 1, 0.991993, 1, 0.995984
0.318333, 20.323, 0.4, 0.4, 1.1404e-09, 1, 0.991993, 1, 0.995984
0.323333, 20.323, 0.4, 0.4, 1.15729e-09, 1, 0.991993, 1, 0.995984
0.328333, 20.323, 0.4, 0.4, 1.17418e-09, 1, 0.991993, 1, 0.995984
0.333333, 20.323, 0.4, 0.4, 1.19108e-09, 1, 0.991993, 1, 0.995984
0.338333, 20.323, 0.4, 0.4, 1.20797e-09, 1, 0.991993, 1, 0.995984
0.343333, 20.323, 0.4, 0.4, 1.22487e-09, 1, 0.991993, 1, 0.995984
0.348333, 20.323, 0.4, 0.4, 1.24176e-09, 1, 0.991993, 1, 0.995984
0.353333, 20.323, 0.4, 0.4, 1.25866e-09, 1, 0.991993, 1, 0.995984
0.358333, 20.323, 0.4, 0.4, 1.27555e-09, 1, 0.991993, 1, 0.995984
0.363333, 20.323, 0.4, 0.4, 1.29245e-09, 1, 0.991993, 1, 0.995984
0.368333, 20.323, 0.4, 0.4, 1.30934e-09, 1, 0.991993, 1, 0.995984
0.373333, 20.323, 0.4, 0.4, 1.32624e-09, 1, 0.991993, 1, 0.995984
0.378333, 20.323, 0.4, 0.4, 1.34313e-09, 1, 0.991993, 1, 0.995984
0.383333, 20.323, 0.4, 0.4, 1.36003e-09, 1, 0.991993, 1, 0.995984
0.388333, 20.323, 0.4, 0.4, 1.37692e-09, 1, 0.991993, 1, 0.995984
0.393333, 20.323, 0.4, 0.4, 1.39382e-09, 1, 0.991993, 1, 0.995984
0.398333, 20.323, 0.4, 0.4, 1.41071e-09, 1, 0.991993, 1, 0.995984
0.403333, 20.323, 0.4, 0.4, 1.42761e-09, 1, 0.991993, 1, 0.995984
0.408333, 20.323, 0.4, 0.4, 1.4445e-09, 1, 0.991993, 1, 0.995984
0.413333, 20.323, 0.4, 0.4, 1.46139e-09, 1, 0.991993, 1, 0.995984
0.418333, 20.323, 0.4, 0.4, 1.47829e-09, 1, 0.991993, 1, 0.995984
0.423333, 20.323, 0.4, 0.4, 1.49518e-09, 1, 0.991993, 1, 0.995984
0.428333, 20.323, 0.4, 0.4, 1.51208e-09, 1, 0.991993, 1, 0.995984
0.433333, 20.323, 0.4, 0.4, 1.52897e-09, 1, 0.991993, 1, 0.995984
0.438333, 20.323, 0.4, 0.4, 1.54587e-09, 1, 0.991993, 1, 0.995984
0.443333, 20.323, 0.4, 0.4, 1.56276e-09, 1, 0.991993, 1, 0.995984
0.448333, 20.323, 0.4, 0.4, 1.57966e-09, 1, 0.991993, 1, 0.995984
0.453333, 20.323, 0.4, 0.4, 1.59655e-09, 1, 0.991993, 1, 0.995984
0.453333, 20.323, 0.4, 0.4, 1.59655e-09, 1, 0.991993, 1, 0.995984
0.453383, 20.323, 0.4, 0.4, 1.58836e-09, 1, 0.991993, 1, 0.995984
0.453433, 20.323, 0.4, 0.4, 1.58853e-09, 1, 0.991993, 1, 0.995984
0.453483, 20.323, 0.4, 0.4, 1.5887e-09, 1, 0.991993, 1, 0.995984
0.453533, 20.323, 0.4, 0.4, 1.58887e-09, 1, 0.991993, 1, 0.995984
0.453583, 20.323, 0.4, 0.4, 1.58903e-09, 1, 0.991993, 1, 0.995984
0.453633, 20.323, 0.4, 0.4, 1.5892e-09, 1, 0.991993, 1, 0.995984
0.453683, 20.323, 0.4, 0.4, 1.58937e-09, 1, 0.991993, 1, 0.995984
0.453733, 20.323, 0.4, 0.4, 1.58954e-09, 1, 0.991993, 1, 0.995984
0.453783, 20.323, 0.4, 0.4, 1.58971e-09, 1, 0.991993, 1, 0.995984
0.453833, 20.323, 0.4, 0.4, 1.58988e-09, 1, 0.991993, 1, 0.995984
0.453883, 20.323, 0.4, 0.4, 1.59005e-09, 1, 0.991993, 1, 0.995984
0.453933, 20.323, 0.4, 0.4, 1.59022e-09, 1, 0.991993, 1, 0.995984
0.453983, 20.323, 0.4, 0.4, 1.59039e-09, 1, 0.991993, 1, 0.995984
0.454033, 20.323, 0.4, 0.4, 1.59056e-09, 1, 0.991993, 1, 0.995984
0.454083, 20.323, 0.4, 0.4, 1.59072e-09, 1, 0.991993, 1, 0.995984
0.454133, 20.323, 0.4, 0.4, 1.59089e-09, 1, 0.991993, 1, 0.995984
0.454183, 20.323, 0.4, 0.4, 1.59106e-09, 1, 0.991993, 1, 0.995984
0.454233, 20.323, 0.4, 0.4, 1.59123e-09, 1, 0.991993, 1, 0.995984
0.454283, 20.323, 0.4, 0.4, 1.5914e-09, 1, 0.991993, 1, 0.995984
0.454333, 20.323, 0.4, 0.4, 1.59157e-09, 1, 0.991993, 1, 0.995984
0.454383, 20.323, 0.4, 0.4, 1.59174e-09, 1, 0.991993, 1, 0.995984
0.454433, 20.323, 0.4, 0.4, 1.59191e-09, 1, 0.991993, 1, 0.995984
0.454483, 20.323, 0.4, 0.4, 1.59208e-09, 1, 0.991993, 1, 0.995984
0.454533, 20.323, 0.4, 0.4, 1.59224e-09, 1, 0.991993, 1, 0.995984
0.454583, 20.323, 0.4, 0.4, 1.59241e-09, 1, 0.991993, 1, 0.995984
0.454633, 20.323, 0.4, 0.4, 1.59258e-09, 1, 0.991993, 1, 0.995984
0.454683, 20.323, 0.4, 0.4, 1.59275e-09, 1, 0.991993, 1, 0.995984
0.454733, 20.323, 0.4, 0.4, 1.59292e-09, 1, 0.991993, 1, 0.995984
0.454783, 20.323, 0.4, 0.4, 1.59309e-09, 1, 0.991993, 1, 0.995984
0.454833, 20.323, 0.4, 0.4, 1.59326e-09, 1, 0.991993, 1, 0.995984
0.454883, 20.323, 0.4, 0.4, 1.59343e-09, 1, 0.991993, 1, 0.995984
0.454933, 20.323, 0.4, 0.4, 1.5936e-09, 1, 0.991993, 1, 0.995984
0.454983, 20.323, 0.4, 0.4, 1.59377e-09, 1, 0.991993, 1, 0.995984
0.455033, 20.323, 0.4, 0.4, 1.59393e-09, 1, 0.991993, 1, 0.995984
0.455083, 20.323, 0.4, 0.4, 1.5941e-09, 1, 0.991993, 1, 0.995984
0.455133, 20.323, 0.4, 0.4, 1.59427e-09, 1, 0.991993, 1, 0.995984
0.455183, 20.323, 0.4, 0.4, 1.59444e-09, 1, 0.991993, 1, 0.995984
0.455233, 20.323, 0.4, 0.4, 1.59461e-09, 1, 0.991993, 1, 0.995984
0.455283, 20.323, 0.4, 0.4, 1.59478e-09, 1, 0.991993, 1, 0.995984
0.455333, 20.323, 0.4, 0.4, 1.59495e-09, 1, 0.991993, 1, 0.995984
0.455383, 20.323, 0.4, 0.4, 1.59512e-09, 1, 0.991993, 1, 0.995984
0.455433, 20.323, 0.4, 0.4, 1.59529e-09, 1, 0.991993, 1, 0.995984
0.455483, 20.323, 0.4, 0.4, 1.59546e-09, 1, 0.991993, 1, 0.995984
0.455533, 20.323, 0.4, 0.4, 1.59562e-09, 1, 0.991993, 1, 0.995984
0.455583, 20.323, 0.4, 0.4, 1.59579e-09, 1, 0.991993, 1, 0.995984
0.455633, 20.323, 0.4, 0.4, 1.59596e-09, 1, 0.991993, 1, 0.995984
0.455683, 20.323, 0.4, 0.4, 1.59613e-09, 1, 0.991993, 1, 0.995984
0.455733, 20.323, 0.4, 0.4, 1.5963e-09, 1, 0.991993, 1, 0.995984
0.455783, 20.323, 0.4, 0.4, 1.59647e-09, 1, 0.991993, 1, 0.995984
0.455833, 20.323, 0.4, 0.4, 1.59664e-09, 1, 0.991993, 1, 0.995984
0.455883, 20.323, 0.4, 0.4, 1.59681e-09, 1, 0.991993, 1, 0.995984
0.455933, 20.323, 0.4, 0.4, 1.59698e-09, 1, 0.991993, 1, 0.995984
0.455983, 20.323, 0.4, 0.4, 1.59715e-09, 1, 0.991993, 1, 0.995984
0.456033, 20.323, 0.4, 0.4, 1.59731e-09, 1, 0.991993, 1, 0.995984
0.456084, 20.323, 0.4, 0.4, 1.59748e-09, 1, 0.991993, 1, 0.995984
0.456134, 20.323, 0.4, 0.4, 1.59765e-09, 1, 0.991993, 1, 0.995984
0.456184, 20.323, 0.4, 0.4, 1.59782e-09, 1, 0.991993, 1, 0.995984
0.456234, 20.323, 0.4, 0.4, 1.59799e-09, 1, 0.991993, 1, 0.995984
0.456284, 20.323, 0.4, 0.4, 1.59816e-09, 1, 0.991993, 1, 0.995984
0.456334, 20.323, 0.4, 0.4, 1.59833e-09, 1, 0.991993, 1, 0.995984
0.456384, 20.323, 0.4, 0.4, 1.5985e-09, 1, 0.991993, 1, 0.995984
0.456434, 20.323, 0.4, 0.4, 1.59867e-09, 1, 0.991993, 1, 0.995984
0.456484, 20.323, 0.4, 0.4, 1.59883e-09, 1, 0.991993, 1, 0.995984
0.456534, 20.323, 0.4, 0.4, 1.599e-09, 1, 0.991993, 1, 0.995984
0.456584, 20.323, 0.4, 0.4, 1.59917e-09, 1, 0.991993, 1, 0.995984
0.456634, 20.323, 0.4, 0.4, 1.59934e-09, 1, 0.991993, 1, 0.995984
0.456684, 20.323, 0.4, 0.4, 1.59951e-09, 1, 0.991993, 1, 0.995984
0.456734, 20.323, 0.4, 0.4, 1.59968e-09, 1, 0.991993, 1, 0.995984
0.456784, 20.323, 0.4, 0.4, 1.59985e-09, 1, 0.991993, 1, 0.995984
0.456834, 20.323, 0.4, 0.4, 1.60002e-09, 1, 0.991993, 1, 0.995984
0.456884, 20.323, 0.4, 0.4, 1.60019e-09, 1, 0.991993, 1, 0.995984
0.456934, 20.323, 0.4, 0.4, 1.60036e-09, 1, 0.991993, 1, 0.995984
0.456984, 20.323, 0.4, 0.4, 1.60052e-09, 1, 0.991993, 1, 0.995984
0.457034, 20.323, 0.4, 0.4, 1.60069e-09, 1, 0.991993, 1, 0.995984
0.457084, 20.323, 0.4, 0.4, 1.60086e-09, 1, 0.991993, 1, 0.995984
0.457134, 20.323, 0.4, 0.4, 1.60103e-09, 1, 0.991993, 1, 0.995984
0.457184, 20.323, 0.4, 0.4, 1.6012e-09, 1, 0.991993, 1, 0.995984
0.457234, 20.323, 0.4, 0.4, 1.60137e-09, 1, 0.991993, 1, 0.995984
0.457284, 20.323, 0.4, 0.4, 1.60154e-09, 1, 0.991993, 1, 0.995984
0.457334, 20.323, 0.4, 0.4, 1.60171e-09, 1, 0.991993, 1, 0.995984
0.457384, 20.323, 0.4, 0.4, 1.60188e-09, 1, 0.991993, 1, 0.995984
0.457434, 20.323, 0.4, 0.4, 1.60205e-09, 1, 0.991993, 1, 0.995984
0.457484, 20.323, 0.4, 0.4, 1.60221e-09, 1, 0.991993, 1, 0.995984
0.457534, 20.323, 0.4, 0.4, 1.60238e-09, 1, 0.991993, 1, 0.995984
0.457584, 20.323, 0.4, 0.4, 1.60255e-09, 1, 0.991993, 1, 0.995984
0.457634, 20.323, 0.4, 0.4, 1.60272e-09, 1, 0.991993, 1, 0.995984
0.457684, 20.323, 0.4, 0.4, 1.60289e-09, 1, 0.991993, 1, 0.995984
0.457734, 20.323, 0.4, 0.4, 1.60306e-09, 1, 0.991993, 1, 0.995984
0.457784, 20.323, 0.4, 0.4, 1.60323e-09, 1, 0.991993, 1, 0.995984
0.457834, 20.323, 0.4, 0.4, 1.6034e-09, 1, 0.991993, 1, 0.995984
0.457884, 20.323, 0.4, 0.4, 1.60357e-09, 1, 0.991993, 1, 0.995984
0.457934, 20.323, 0.4, 0.4, 1.60374e-09, 1, 0.991993, 1, 0.995984
0.457984, 20.323, 0.4, 0.4, 1.6039e-09, 1, 0.991993, 1, 0.995984
0.458034, 20.323, 0.4, 0.4, 1.60407e-09, 1, 0.991993, 1, 0.995984
0.458084, 20.323, 0.4, 0.4, 1.60424e-09, 1, 0.991993, 1, 0.995984
0.458134, 20.323, 0.4, 0.4, 1.60441e-09, 1, 0.991993, 1, 0.995984
0.458184, 20.323, 0.4, 0.4, 1.60458e-09, 1, 0.991993, 1, 0.995984
0.458234, 20.323, 0.4, 0.4, 1.60475e-09, 1, 0.991993, 1, 0.995984
0.458284, 20.323, 0.4, 0.4, 1.60492e-09, 1, 0.991993, 1, 0.995984
0.458334, 20.323, 0.4, 0.4, 1.60509e-09, 1, 0.991993, 1, 0.995984
0.458384, 20.323, 0.4, 0.4, 1.60526e-09, 1, 0.991993, 1, 0.995984
0.458434, 20.323, 0.4, 0.4, 1.60542e-09, 1, 0.991993, 1, 0.995984
0.458484, 20.323, 0.4, 0.4, 1.60559e-09, 1, 0.991993, 1, 0.995984
0.458534, 20.323, 0.4, 0.4, 1.60576e-09, 1, 0.991993, 1, 0.995984
0.458584, 20.323, 0.4, 0.4, 1.60593e-09, 1, 0.991993, 1, 0.995984
0.458634, 20.323, 0.4, 0.4, 1.6061e-09, 1, 0.991993, 1, 0.995984
0.458684, 20.323, 0.4, 0.4, 1.60627e-09, 1, 0.991993, 1, 0.995984
0.458734, 20.323, 0.4, 0.4, 1.60644e-09, 1, 0.991993, 1, 0.995984
0.458784, 20.323, 0.4, 0.4, 1.60661e-09, 1, 0.991993, 1, 0.995984
0.458834, 20.323, 0.4, 0.4, 1.60678e-09, 1, 0.991993, 1, 0.995984
0.458884, 20.323, 0.4, 0.4, 1.60695e-09, 1, 0.991993, 1, 0.995984
0.458934, 20.323, 0.4, 0.4, 1.60711e-09, 1, 0.991993, 1, 0.995984
0.458984, 20.323, 0.4, 0.4, 1.60728e-09, 1, 0.991993, 1, 0.995984
0.459034, 20.323, 0.4, 0.4, 1.60745e-09, 1, 0.991993, 1, 0.995984
0.459084, 20.323, 0.4, 0.4, 1.60762e-09, 1, 0.991993, 1, 0.995984
0.459134, 20.323, 0.4, 0.4, 1.60779e-09, 1, 0.991993, 1, 0.995984
0.459184, 20.323, 0.4, 0.4, 1.60796e-09, 1, 0.991993, 1, 0.995984
0.459234, 20.323, 0.4, 0.4, 1.60813e-09, 1, 0.991993, 1, 0.995984
0.459284, 20.323, 0.4, 0.4, 1.6083e-09, 1, 0.991993, 1, 0.995984
0.459334, 20.323, 0.4, 0.4, 1.60847e-09, 1, 0.991993, 1, 0.995984
0.459384, 20.323, 0.4, 0.4, 1.60864e-09, 1, 0.991993, 1, 0.995984
0.459434, 20.323, 0.4, 0.4, 1.6088e-09, 1, 0.991993, 1, 0.995984
0.459484, 20.323, 0.4, 0.4, 1.60897e-09, 1, 0.991993, 1, 0.995984
0.459534, 20.323, 0.4, 0.4, 1.60914e-09, 1, 0.991993, 1, 0.995984
0.459584, 20.323, 0.4, 0.4, 1.60931e-09, 1, 0.991993, 1, 0.995984
0.459634, 20.323, 0.4, 0.4, 1.60948e-09, 1, 0.991993, 1, 0.995984
0.459684, 20.323, 0.4, 0.4, 1.60965e-09, 1, 0.991993, 1, 0.995984
0.459734, 20.323, 0.4, 0.4, 1.60982e-09, 1, 0.991993, 1, 0.995984
0.459784, 20.323, 0.4, 0.4, 1.60999e-09, 1, 0.991993, 1, 0.995984
0.459834, 20.323, 0.4, 0.4, 1.61016e-09, 1, 0.991993, 1, 0.995984
0.459884, 20.323, 0.4, 0.4, 1.61033e-09, 1, 0.991993, 1, 0.995984
0.459934, 20.323, 0.4, 0.4, 1.61049e-09, 1, 0.991993, 1, 0.995984
0.459984, 20.323, 0.4, 0.4, 1.61066e-09, 1, 0.991993, 1, 0.995984
0.460034, 20.323, 0.4, 0.4, 1.61083e-09, 1, 0.991993, 1, 0.995984
0.460084, 20.323, 0.4, 0.4, 1.611e-09, 1, 0.991993, 1, 0.995984
0.460134, 20.323, 0.4, 0.4, 1.61117e-09, 1, 0.991993, 1, 0.995984
0.460184, 20.323, 0.4, 0.4, 1.61134e-09, 1, 0.991993, 1, 0.995984
0.460234, 20.323, 0.4, 0.4, 1.61151e-09, 1, 0.991993, 1, 0.995984
0.460284, 20.323, 0.4, 0.4, 1.61168e-09, 1, 0.991993, 1, 0.995984
0.460334, 20.323, 0.4, 0.4, 1.61185e-09, 1, 0.991993, 1, 0.995984
0.460384, 20.323, 0.4, 0.4, 1.61201e-09, 1, 0.991993, 1, 0.995984
0.460434, 20.323, 0.4, 0.4, 1.61218e-09, 1, 0.991993, 1, 0.995984
0.460484, 20.323, 0.4, 0.4, 1.61235e-09, 1, 0.991993, 1, 0.995984
0.460534, 20.323, 0.4, 0.4, 1.61252e-09, 1, 0.991993, 1, 0.995984
0.460584, 20.323, 0.4, 0.4, 1.61269e-09, 1, 0.991993, 1, 0.995984
0.460634, 20.323, 0.4, 0.4, 1.61286e-09, 1, 0.991993, 1, 0.995984
0.460684, 20.323, 0.4, 0.4, 1.61303e-09, 1, 0.991993, 1, 0.995984
0.460734, 20.323, 0.4, 0.4, 1.6132e-09, 1, 0.991993, 1, 0.995984
0.460784, 20.323, 0.4, 0.4, 1.61337e-09, 1, 0.991993, 1, 0.995984
0.460834, 20.323, 0.4, 0.4, 1.61354e-09, 1, 0.991993, 1, 0.995984
0.460884, 20.323, 0.4, 0.4, 1.6137e-09, 1, 0.991993, 1, 0.995984
0.460934, 20.323, 0.4, 0.4, 1.61387e-09, 1, 0.991993, 1, 0.995984
0.460984, 20.323, 0.4, 0.4, 1.61404e-09, 1, 0.991993, 1, 0.995984
0.461034, 20.323, 0.4, 0.4, 1.61421e-09, 1, 0.991993, 1, 0.995984
0.461084, 20.323, 0.4, 0.4, 1.61438e-09, 1, 0.991993, 1, 0.995984
0.461134, 20.323, 0.4, 0.4, 1.61455e-09, 1, 0.991993, 1, 0.995984
0.461184, 20.323, 0.4, 0.4, 1.61472e-09, 1, 0.991993, 1, 0.995984
0.461234, 20.323, 0.4, 0.4, 1.61489e-09, 1, 0.991993, 1, 0.995984
0.461284, 20.323, 0.4, 0.4, 1.61506e-09, 1, 0.991993, 1, 0.995984
0.461334, 20.323, 0.4, 0.4, 1.61523e-09, 1, 0.991993, 1, 0.995984
0.461384, 20.323, 0.4, 0.4, 1.61539e-09, 1, 0.991993, 1, 0.995984
0.461434, 20.323, 0.4, 0.4, 1.61556e-09, 1, 0.991993, 1, 0.995984
0.461484, 20.323, 0.4, 0.4, 1.61573e-09, 1, 0.991993, 1, 0.995984
0.461534, 20.323, 0.4, 0.4, 1.6159e-09, 1, 0.991993, 1, 0.995984
0.461584, 20.323, 0.4, 0.4, 1.61607e-09, 1, 0.991993, 1, 0.995984
0.461634, 20.323, 0.4, 0.4, 1.61624e-09, 1, 0.991993, 1, 0.995984
0.461684, 20.323, 0.4, 0.4, 1.61641e-09, 1, 0.991993, 1, 0.995984
0.461734, 20.323, 0.4, 0.4, 1.61658e-09, 1, 0.991993, 1, 0.995984
0.461784, 20.323, 0.4, 0.4, 1.61675e-09, 1, 0.991993, 1, 0.995984
0.461834, 20.323, 0.4, 0.4, 1.61692e-09, 1, 0.991993, 1, 0.995984
0.461884, 20.323, 0.4, 0.4, 1.61708e-09, 1, 0.991993, 1, 0.995984
0.461934, 20.323, 0.4, 0.4, 1.61725e-09, 1, 0.991993, 1, 0.995984
0.461984, 20.323, 0.4, 0.4, 1.61742e-09, 1, 0.991993, 1, 0.995984
0.462034, 20.323, 0.4, 0.4, 1.61759e-09, 1, 0.991993, 1, 0.995984
0.462085, 20.323, 0.4, 0.4, 1.61776e-09, 1, 0.991993, 1, 0.995984
0.462135, 20.323, 0.4, 0.4, 1.61793e-09, 1, 0.991993, 1, 0.995984
0.462185, 20.323, 0.4, 0.4, 1.6181e-09, 1, 0.991993, 1, 0.995984
0.462235, 20.323, 0.4, 0.4, 1.61827e-09, 1, 0.991993, 1, 0.995984
0.462285, 20.323, 0.4, 0.4, 1.61844e-09, 1, 0.991993, 1, 0.995984
0.462335, 20.323, 0.4, 0.4, 1.61861e-09, 1, 0.991993, 1, 0.995984
0.462385, 20.323, 0.4, 0.4, 1.61877e-09, 1, 0.991993, 1, 0.995984
0.462435, 20.323, 0.4, 0.4, 1.61894e-09, 1, 0.991993, 1, 0.995984
0.462485, 20.323, 0.4, 0.4, 1.61911e-09, 1, 0.991993, 1, 0.995984
0.462535, 20.323, 0.4, 0.4, 1.61928e-09, 1, 0.991993, 1, 0.995984
0.462585, 20.323, 0.4, 0.4, 1.61945e-09, 1, 0.991993, 1, 0.995984
0.462635, 20.323, 0.4, 0.4, 1.61962e-09, 1, 0.991993, 1, 0.995984
0.462685, 20.323, 0.4, 0.4, 1.61979e-09, 1, 0.991993, 1, 0.995984
0.462735, 20.323, 0.4, 0.4, 1.61996e-09, 1, 0.991993, 1, 0.995984
0.462785, 20.323, 0.4, 0.4, 1.62013e-09, 1, 0.991993, 1, 0.995984
0.462835, 20.323, 0.4, 0.4, 1.62029e-09, 1, 0.991993, 1, 0.995984
0.462885, 20.323, 0.4, 0.4, 1.62046e-09, 1, 0.991993, 1, 0.995984
0.462935, 20.323, 0.4, 0.4, 1.62063e-09, 1, 0.991993, 1, 0.995984
0.462985, 20.323, 0.4, 0.4, 1.6208e-09, 1, 0.991993, 1, 0.995984
0.463035, 20.323, 0.4, 0.4, 1.62097e-09, 1, 0.991993, 1, 0.995984
0.463085, 20.323, 0.4, 0.4, 1.62114e-09, 1, 0.991993, 1, 0.995984
0.463135, 20.323, 0.4, 0.4, 1.62131e-09, 1, 0.991993, 1, 0.995984
0.463185, 20.323, 0.4, 0.4, 1.62148e-09, 1, 0.991993, 1, 0.995984
0.463235, 20.323, 0.4, 0.4, 1.62165e-09, 1, 0.991993, 1, 0.995984
0.463285, 20.323, 0.4, 0.4, 1.62182e-09, 1, 0.991993, 1, 0.995984
