Time,gENROE.delta,gENROE.PELEC,tGOV1.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.323333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.328333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.333333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.338333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.343333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.348333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.353333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.358333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.363333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.368333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.373333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.378333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.383333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.388333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.393333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.398333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.403333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.408333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.413333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.418333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.423333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.428333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.433333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.438333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.443333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.448333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453383, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453433, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453483, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453533, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453583, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453633, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453683, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453733, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453783, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453833, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453883, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453933, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.453983, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454033, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454083, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454133, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454183, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454233, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454283, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454383, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454433, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454483, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454533, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454583, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454633, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454683, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454733, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454783, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454833, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454883, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454933, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.454983, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455033, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455083, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455133, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455183, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455233, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455283, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455333, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455383, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455433, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455483, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455533, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455583, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455633, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455683, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455733, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455783, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455833, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455883, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455933, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.455983, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456033, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456084, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456134, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456184, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456234, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456284, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456334, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456384, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456434, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456484, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456534, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456584, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456634, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456684, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456734, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456784, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456834, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456884, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456934, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.456984, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457034, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457084, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457134, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457184, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457234, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457284, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457334, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457384, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457434, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457484, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457534, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457584, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457634, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457684, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457734, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457784, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457834, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457884, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457934, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.457984, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458034, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458084, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458134, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458184, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458234, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458284, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458334, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458384, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458434, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458484, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458534, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458584, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458634, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458684, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458734, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458784, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458834, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458884, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458934, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.458984, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459034, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459084, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459134, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459184, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459234, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459284, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459334, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459384, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459434, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459484, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459534, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459584, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459634, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459684, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459734, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459784, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459834, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459884, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459934, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.459984, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460034, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460084, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460134, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460184, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460234, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460284, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460334, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460384, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460434, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460484, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460534, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460584, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460634, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460684, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460734, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460784, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460834, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460884, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460934, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.460984, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461034, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461084, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461134, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461184, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461234, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461284, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461334, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461384, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461434, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461484, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461534, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461584, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461634, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461684, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461734, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461784, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461834, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461884, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461934, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.461984, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462034, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462085, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462135, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462185, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462235, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462285, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462335, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462385, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462435, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462485, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462535, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462585, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462635, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462685, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462735, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462785, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462835, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462885, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462935, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.462985, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463035, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463085, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463135, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463185, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463235, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463285, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463335, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463385, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463435, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463485, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463535, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463585, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463635, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463685, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463735, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463785, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463835, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463885, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463935, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.463985, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464035, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464085, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464135, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464185, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464235, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464285, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464335, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464385, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464435, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464485, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464535, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464585, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464635, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464685, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464735, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464785, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464835, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464885, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464935, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
0.464985, 34.4037, 0.4, 0.4, 0, 1, 0.991993, 1, 0.995984
