Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.056,3755.2817,8.894591e-05,0.13312526,0.1,0.059648346,1.2493728e-29,0.012824165,0.0064120824
5.058,3760.0757,8.8744775e-05,0.13320771,0.1,0.059580866,3.6921413e-29,0.012824165,0.0064120824
5.06,3764.8726,8.854409e-05,0.13329016,0.1,0.05951346,4.4620374e-30,0.012824165,0.0064120824
5.062,3769.6726,8.8343855e-05,0.1333726,0.1,0.059446134,1.3873836e-17,0.012824165,0.0064120824
5.064,3774.4753,8.814408e-05,0.13345504,0.1,0.05937888,1.9041224e-29,0.012824165,0.0064120824
5.066,3779.2812,8.7944754e-05,0.13353747,0.1,0.059311703,4.0702116e-29,0.012824165,0.0064120824
5.068,3784.09,8.774588e-05,0.13361989,0.1,0.059244603,2.6494914e-17,0.012824165,0.0064120824
5.07,3788.902,8.754746e-05,0.13370231,0.1,0.059177577,2.6231934e-17,0.012824165,0.0064120824
5.072,3793.7166,8.734948e-05,0.13378473,0.1,0.05911063,3.4818984e-29,0.012824165,0.0064120824
5.074,3798.5342,8.715195e-05,0.13386713,0.1,0.059043758,2.923157e-29,0.012824165,0.0064120824
5.076,3803.355,8.695487e-05,0.13394953,0.1,0.05897696,4.6031658e-29,0.012824165,0.0064120824
5.078,3808.1787,8.6758235e-05,0.13403192,0.1,0.058910236,3.4078332e-17,0.012824165,0.0064120824
5.08,3813.0056,8.656204e-05,0.13411431,0.1,0.05884359,2.6561095e-17,0.012824165,0.0064120824
5.082,3817.835,8.636629e-05,0.1341967,0.1,0.05877702,7.8766374e-30,0.012824165,0.0064120824
5.084,3822.6675,8.617099e-05,0.13427907,0.1,0.058710527,2.3391141e-29,0.012824165,0.0064120824
5.086,3827.503,8.597613e-05,0.13436145,0.1,0.058644105,5.0173304e-30,0.012824165,0.0064120824
5.088,3832.3416,8.578171e-05,0.1344438,0.1,0.05857776,1.02760375e-17,0.012824165,0.0064120824
5.09,3837.1829,8.558772e-05,0.13452616,0.1,0.058511492,1.395722e-30,0.012824165,0.0064120824
5.092,3842.0276,8.539418e-05,0.13460852,0.1,0.058445297,5.0982235e-18,0.012824165,0.0064120824
5.094,3846.875,8.520107e-05,0.13469087,0.1,0.058379177,7.0513336e-30,0.012824165,0.0064120824
5.096,3851.7253,8.50084e-05,0.13477321,0.1,0.05831313,5.3077798e-18,0.012824165,0.0064120824
5.098,3856.5784,8.481617e-05,0.13485554,0.1,0.05824716,5.2238792e-30,0.012824165,0.0064120824
5.1,3861.4348,8.462437e-05,0.13493787,0.1,0.058181264,4.7378046e-30,0.012824165,0.0064120824
5.102,3866.2942,8.443301e-05,0.1350202,0.1,0.058115445,9.402857e-18,0.012824165,0.0064120824
5.104,3871.1562,8.424208e-05,0.13510251,0.1,0.058049697,2.117527e-18,0.012824165,0.0064120824
5.106,3876.0215,8.405158e-05,0.13518482,0.1,0.057984024,1.0710757e-17,0.012824165,0.0064120824
5.108,3880.8894,8.386151e-05,0.13526712,0.1,0.05791843,3.5971744e-18,0.012824165,0.0064120824
5.11,3885.7605,8.3671875e-05,0.13534944,0.1,0.057852905,3.613176e-30,0.012824165,0.0064120824
5.112,3890.635,8.3482664e-05,0.13543172,0.1,0.057787456,3.2565786e-30,0.012824165,0.0064120824
5.114,3895.5115,8.329388e-05,0.135514,0.1,0.05772208,6.7735033e-18,0.012824165,0.0064120824
5.116,3900.3916,8.310553e-05,0.13559629,0.1,0.05765678,4.9254474e-18,0.012824165,0.0064120824
5.118,3905.2744,8.29176e-05,0.13567857,0.1,0.057591554,6.7043998e-18,0.012824165,0.0064120824
5.12,3910.1606,8.27301e-05,0.13576084,0.1,0.0575264,1.1997875e-17,0.012824165,0.0064120824
5.122,3915.0496,8.254302e-05,0.1358431,0.1,0.05746132,7.518795e-18,0.012824165,0.0064120824
5.124,3919.9412,8.235637e-05,0.13592537,0.1,0.057396315,5.753416e-18,0.012824165,0.0064120824
5.126,3924.8362,8.217013e-05,0.13600762,0.1,0.057331383,1.639691e-17,0.012824165,0.0064120824
5.128,3929.7336,8.198432e-05,0.13608986,0.1,0.057266526,6.487277e-30,0.012824165,0.0064120824
5.13,3934.6345,8.179893e-05,0.1361721,0.1,0.05720174,8.4568374e-30,0.012824165,0.0064120824
5.132,3939.538,8.161396e-05,0.13625434,0.1,0.057137027,4.066336e-29,0.012824165,0.0064120824
5.134,3944.445,8.14294e-05,0.13633657,0.1,0.05707239,1.09184904e-17,0.012824165,0.0064120824
5.136,3949.3545,8.124527e-05,0.13641879,0.1,0.057007827,1.4257374e-17,0.012824165,0.0064120824
5.138,3954.2668,8.106155e-05,0.136501,0.1,0.056943335,1.3009552e-17,0.012824165,0.0064120824
5.14,3959.1824,8.087825e-05,0.13658321,0.1,0.056878913,5.230909e-18,0.012824165,0.0064120824
5.142,3964.101,8.069536e-05,0.13666542,0.1,0.05681457,1.0498922e-17,0.012824165,0.0064120824
5.144,3969.0222,8.051289e-05,0.13674761,0.1,0.056750298,9.212536e-30,0.012824165,0.0064120824
5.146,3973.9465,8.033083e-05,0.13682981,0.1,0.056686096,9.6901214e-18,0.012824165,0.0064120824
5.148,3978.874,8.0149184e-05,0.136912,0.1,0.05662197,1.0063241e-17,0.012824165,0.0064120824
5.15,3983.8044,7.996795e-05,0.13699418,0.1,0.056557916,1.3814333e-29,0.012824165,0.0064120824
5.152,3988.7378,7.978712e-05,0.13707636,0.1,0.056493934,3.4446157e-17,0.012824165,0.0064120824
5.154,3993.6738,7.96067e-05,0.13715853,0.1,0.056430023,9.335568e-30,0.012824165,0.0064120824
5.156,3998.613,7.942669e-05,0.1372407,0.1,0.056366187,2.4136163e-29,0.012824165,0.0064120824
5.158,4003.5554,7.924709e-05,0.13732284,0.1,0.056302425,7.4654564e-29,0.012824165,0.0064120824
5.16,4008.5005,7.90679e-05,0.13740501,0.1,0.05623873,6.9186463e-29,0.012824165,0.0064120824
5.162,4013.4485,7.8889105e-05,0.13748714,0.1,0.056175113,4.8377112e-17,0.012824165,0.0064120824
5.164,4018.3994,7.871072e-05,0.1375693,0.1,0.056111563,2.139255e-29,0.012824165,0.0064120824
5.166,4023.3535,7.853274e-05,0.13765143,0.1,0.056048088,1.9121193e-17,0.012824165,0.0064120824
5.168,4028.3105,7.8355166e-05,0.13773355,0.1,0.055984683,2.8659065e-17,0.012824165,0.0064120824
5.17,4033.2703,7.817799e-05,0.13781567,0.1,0.055921353,1.8428811e-29,0.012824165,0.0064120824
5.172,4038.233,7.800121e-05,0.13789779,0.1,0.055858094,6.351675e-29,0.012824165,0.0064120824
5.174,4043.1987,7.7824836e-05,0.1379799,0.1,0.055794906,3.3141024e-17,0.012824165,0.0064120824
5.176,4048.1677,7.764887e-05,0.138062,0.1,0.05573179,2.8786703e-29,0.012824165,0.0064120824
5.178,4053.1392,7.747328e-05,0.1381441,0.1,0.05566874,1.4102898e-17,0.012824165,0.0064120824
5.18,4058.1143,7.729811e-05,0.1382262,0.1,0.05560577,9.754958e-30,0.012824165,0.0064120824
5.182,4063.0918,7.7123324e-05,0.13830829,0.1,0.055542868,9.7329404e-18,0.012824165,0.0064120824
5.184,4068.072,7.694894e-05,0.13839036,0.1,0.055480037,4.831369e-17,0.012824165,0.0064120824
5.186,4073.056,7.677495e-05,0.13847244,0.1,0.055417277,5.299868e-18,0.012824165,0.0064120824
5.188,4078.0422,7.6601355e-05,0.13855451,0.1,0.05535459,4.0319256e-29,0.012824165,0.0064120824
5.19,4083.0317,7.642815e-05,0.13863657,0.1,0.055291973,1.0591238e-17,0.012824165,0.0064120824
5.192,4088.0242,7.625534e-05,0.13871863,0.1,0.05522943,2.3703297e-18,0.012824165,0.0064120824
5.194,4093.0195,7.608291e-05,0.13880068,0.1,0.055166952,5.964705e-17,0.012824165,0.0064120824
5.196,4098.0176,7.591089e-05,0.13888273,0.1,0.05510455,3.2302713e-17,0.012824165,0.0064120824
5.198,4103.019,7.573925e-05,0.13896477,0.1,0.05504222,6.4758696e-29,0.012824165,0.0064120824
5.2,4108.0234,7.5567994e-05,0.1390468,0.1,0.054979954,1.0040931e-17,0.012824165,0.0064120824
5.202,4113.0303,7.539713e-05,0.13912883,0.1,0.054917764,1.2710306e-28,0.012824165,0.0064120824
5.204,4118.0405,7.522666e-05,0.13921086,0.1,0.05485564,1.9777317e-29,0.012824165,0.0064120824
5.206,4123.0537,7.505657e-05,0.13929288,0.1,0.054793593,7.133685e-29,0.012824165,0.0064120824
5.208,4128.07,7.488686e-05,0.13937488,0.1,0.05473161,1.00427105e-28,0.012824165,0.0064120824
5.21,4133.0884,7.471754e-05,0.1394569,0.1,0.054669704,3.732717e-17,0.012824165,0.0064120824
5.212,4138.1104,7.45486e-05,0.13953888,0.1,0.054607864,5.048603e-29,0.012824165,0.0064120824
5.214,4143.1357,7.4380056e-05,0.13962089,0.1,0.054546095,2.0213836e-17,0.012824165,0.0064120824
5.216,4148.163,7.421188e-05,0.13970287,0.1,0.054484397,1.8692383e-17,0.012824165,0.0064120824
5.218,4153.194,7.404409e-05,0.13978486,0.1,0.054422766,2.0884191e-17,0.012824165,0.0064120824
5.22,4158.2275,7.387668e-05,0.13986683,0.1,0.05436121,2.991376e-29,0.012824165,0.0064120824
5.222,4163.264,7.370965e-05,0.1399488,0.1,0.05429972,1.4418405e-17,0.012824165,0.0064120824
5.224,4168.3037,7.354299e-05,0.14003076,0.1,0.0542383,2.7181618e-29,0.012824165,0.0064120824
5.226,4173.3467,7.337672e-05,0.14011273,0.1,0.054176953,2.9317956e-29,0.012824165,0.0064120824
5.228,4178.392,7.3210824e-05,0.14019467,0.1,0.054115675,3.3113704e-17,0.012824165,0.0064120824
5.23,4183.4404,7.30453e-05,0.14027663,0.1,0.054054465,1.05853014e-29,0.012824165,0.0064120824
5.232,4188.4917,7.288015e-05,0.14035857,0.1,0.053993326,3.323173e-29,0.012824165,0.0064120824
5.234,4193.5464,7.271538e-05,0.1404405,0.1,0.053932253,2.8006542e-29,0.012824165,0.0064120824
5.236,4198.6035,7.255098e-05,0.14052242,0.1,0.05387125,9.8055834e-18,0.012824165,0.0064120824
5.238,4203.664,7.238696e-05,0.14060435,0.1,0.05381032,2.7702224e-29,0.012824165,0.0064120824
5.24,4208.727,7.22233e-05,0.14068626,0.1,0.05374946,4.7817074e-18,0.012824165,0.0064120824
5.242,4213.7935,7.206002e-05,0.14076817,0.1,0.053688668,1.23111995e-29,0.012824165,0.0064120824
5.244,4218.863,7.1897106e-05,0.14085008,0.1,0.05362794,3.2610797e-18,0.012824165,0.0064120824
5.246,4223.9346,7.173456e-05,0.14093198,0.1,0.053567287,5.2502494e-30,0.012824165,0.0064120824
5.248,4229.01,7.157239e-05,0.14101388,0.1,0.053506702,8.8816945e-30,0.012824165,0.0064120824
5.25,4234.0874,7.1410584e-05,0.14109576,0.1,0.053446185,4.740206e-18,0.012824165,0.0064120824
5.252,4239.1685,7.124914e-05,0.14117765,0.1,0.05338574,9.756516e-18,0.012824165,0.0064120824
5.254,4244.2524,7.108807e-05,0.14125952,0.1,0.05332536,1.7155508e-29,0.012824165,0.0064120824
5.256,4249.3394,7.092736e-05,0.14134139,0.1,0.053265046,5.3872932e-30,0.012824165,0.0064120824
5.258,4254.4287,7.076701e-05,0.14142326,0.1,0.053204805,4.6273972e-18,0.012824165,0.0064120824
5.26,4259.5215,7.0607035e-05,0.14150512,0.1,0.053144634,4.5418717e-18,0.012824165,0.0064120824
5.262,4264.617,7.0447415e-05,0.14158697,0.1,0.053084526,2.203468e-30,0.012824165,0.0064120824
5.264,4269.716,7.028816e-05,0.14166881,0.1,0.05302449,3.2493613e-30,0.012824165,0.0064120824
5.266,4274.818,7.012927e-05,0.14175066,0.1,0.052964523,1.3900749e-30,0.012824165,0.0064120824
5.268,4279.922,6.997073e-05,0.1418325,0.1,0.052904624,9.195223e-19,0.012824165,0.0064120824
5.27,4285.0293,6.981255e-05,0.14191432,0.1,0.052844793,3.255197e-19,0.012824165,0.0064120824
5.272,4290.14,6.9654714e-05,0.14199615,0.1,0.05278502,1.3845188e-31,0.012824165,0.0064120824
5.274,4295.253,6.94972e-05,0.14207797,0.1,0.0527253,1.1695696e-18,0.012824165,0.0064120824
5.276,4300.369,6.934003e-05,0.14215977,0.1,0.05266565,1.5515888e-32,0.012824165,0.0064120824
5.278,4305.489,6.9183225e-05,0.14224158,0.1,0.052606065,1.290807e-18,0.012824165,0.0064120824
5.28,4310.611,6.902677e-05,0.14232339,0.1,0.05254655,6.2514303e-18,0.012824165,0.0064120824
5.282,4315.736,6.887067e-05,0.14240518,0.1,0.0524871,5.254247e-18,0.012824165,0.0064120824
5.284,4320.864,6.871493e-05,0.14248697,0.1,0.05242772,3.3270598e-30,0.012824165,0.0064120824
5.286,4325.995,6.855953e-05,0.14256875,0.1,0.052368406,3.0890605e-30,0.012824165,0.0064120824
5.288,4331.129,6.8404486e-05,0.14265053,0.1,0.052309155,3.3464272e-31,0.012824165,0.0064120824
5.29,4336.2656,6.824979e-05,0.1427323,0.1,0.052249976,1.0843097e-29,0.012824165,0.0064120824
5.292,4341.406,6.8095454e-05,0.14281407,0.1,0.052190863,5.169234e-18,0.012824165,0.0064120824
5.294,4346.5483,6.794146e-05,0.14289583,0.1,0.052131817,4.304996e-30,0.012824165,0.0064120824
5.296,4351.6943,6.778781e-05,0.14297758,0.1,0.052072838,6.1492164e-18,0.012824165,0.0064120824
5.298,4356.843,6.7634515e-05,0.14305933,0.1,0.052013922,4.004542e-30,0.012824165,0.0064120824
5.3,4361.9946,6.748156e-05,0.14314108,0.1,0.051955078,1.3675394e-29,0.012824165,0.0064120824
5.302,4367.149,6.7328954e-05,0.14322281,0.1,0.051896296,7.588665e-18,0.012824165,0.0064120824
5.304,4372.3066,6.717669e-05,0.14330454,0.1,0.051837582,9.9175895e-18,0.012824165,0.0064120824
5.306,4377.467,6.7024775e-05,0.14338626,0.1,0.051778935,5.8765927e-30,0.012824165,0.0064120824
5.308,4382.6304,6.68732e-05,0.14346798,0.1,0.051720355,5.0858556e-29,0.012824165,0.0064120824
5.31,4387.7964,6.672197e-05,0.1435497,0.1,0.051661838,1.8720209e-17,0.012824165,0.0064120824
5.312,4392.966,6.657108e-05,0.1436314,0.1,0.05160339,1.2347617e-17,0.012824165,0.0064120824
5.314,4398.138,6.6420536e-05,0.1437131,0.1,0.05154501,3.2688412e-18,0.012824165,0.0064120824
5.316,4403.313,6.6270324e-05,0.1437948,0.1,0.05148669,4.7694213e-18,0.012824165,0.0064120824
5.318,4408.491,6.612046e-05,0.1438765,0.1,0.05142844,2.3064926e-17,0.012824165,0.0064120824
5.32,4413.6724,6.597093e-05,0.14395818,0.1,0.051370256,8.2887385e-18,0.012824165,0.0064120824
5.322,4418.856,6.582174e-05,0.14403985,0.1,0.051312137,6.8764095e-18,0.012824165,0.0064120824
5.324,4424.043,6.567289e-05,0.14412153,0.1,0.051254082,6.565488e-18,0.012824165,0.0064120824
5.326,4429.2334,6.5524364e-05,0.1442032,0.1,0.051196095,2.0941789e-29,0.012824165,0.0064120824
5.328,4434.426,6.537619e-05,0.14428486,0.1,0.051138174,2.828287e-29,0.012824165,0.0064120824
5.33,4439.6216,6.522834e-05,0.14436652,0.1,0.051080316,2.2477498e-29,0.012824165,0.0064120824
5.332,4444.8203,6.508083e-05,0.14444816,0.1,0.051022526,7.9431556e-29,0.012824165,0.0064120824
5.334,4450.022,6.493365e-05,0.1445298,0.1,0.0509648,2.3584842e-29,0.012824165,0.0064120824
5.336,4455.2266,6.47868e-05,0.14461145,0.1,0.05090714,2.925153e-17,0.012824165,0.0064120824
5.338,4460.434,6.464029e-05,0.14469308,0.1,0.050849546,1.2045639e-28,0.012824165,0.0064120824
5.34,4465.644,6.44941e-05,0.1447747,0.1,0.050792016,2.1808731e-29,0.012824165,0.0064120824
5.342,4470.8574,6.4348256e-05,0.14485632,0.1,0.05073455,1.1570988e-28,0.012824165,0.0064120824
5.344,4476.0737,6.420273e-05,0.14493793,0.1,0.05067715,1.2625766e-17,0.012824165,0.0064120824
5.346,4481.293,6.405754e-05,0.14501955,0.1,0.050619815,2.9450796e-17,0.012824165,0.0064120824
5.348,4486.5156,6.3912674e-05,0.14510114,0.1,0.050562546,1.8948258e-17,0.012824165,0.0064120824
5.35,4491.7407,6.376814e-05,0.14518274,0.1,0.05050534,2.3412566e-17,0.012824165,0.0064120824
5.352,4496.9688,6.362393e-05,0.14526434,0.1,0.050448198,1.3532086e-29,0.012824165,0.0064120824
5.354,4502.199,6.348004e-05,0.14534593,0.1,0.050391123,1.1985645e-28,0.012824165,0.0064120824
5.356,4507.4336,6.333648e-05,0.14542751,0.1,0.05033411,2.6545658e-28,0.012824165,0.0064120824
5.358,4512.6704,6.319325e-05,0.14550908,0.1,0.050277162,3.8278658e-29,0.012824165,0.0064120824
5.36,4517.9097,6.3050335e-05,0.14559065,0.1,0.05022028,1.1929124e-17,0.012824165,0.0064120824
5.362,4523.153,6.290775e-05,0.14567222,0.1,0.050163463,1.2373117e-17,0.012824165,0.0064120824
5.364,4528.3984,6.276549e-05,0.14575377,0.1,0.050106708,3.2307e-29,0.012824165,0.0064120824
5.366,4533.647,6.262354e-05,0.14583533,0.1,0.05005002,2.449426e-17,0.012824165,0.0064120824
5.368,4538.899,6.248192e-05,0.14591686,0.1,0.049993392,7.523051e-29,0.012824165,0.0064120824
5.37,4544.1533,6.2340616e-05,0.1459984,0.1,0.04993683,9.304806e-18,0.012824165,0.0064120824
5.372,4549.4106,6.219964e-05,0.14607994,0.1,0.049880333,9.304075e-18,0.012824165,0.0064120824
5.374,4554.671,6.205897e-05,0.14616147,0.1,0.0498239,2.1532312e-29,0.012824165,0.0064120824
5.376,4559.934,6.191863e-05,0.14624299,0.1,0.04976753,1.9556386e-17,0.012824165,0.0064120824
5.378,4565.2,6.17786e-05,0.1463245,0.1,0.049711224,2.7534082e-29,0.012824165,0.0064120824
5.38,4570.469,6.163889e-05,0.14640601,0.1,0.049654983,2.466701e-29,0.012824165,0.0064120824
5.382,4575.7417,6.149949e-05,0.14648752,0.1,0.049598802,7.0170286e-18,0.012824165,0.0064120824
5.384,4581.0166,6.136041e-05,0.14656901,0.1,0.049542688,1.1981616e-28,0.012824165,0.0064120824
5.386,4586.2944,6.122165e-05,0.14665051,0.1,0.049486637,2.3773724e-29,0.012824165,0.0064120824
5.388,4591.575,6.10832e-05,0.146732,0.1,0.04943065,7.699381e-29,0.012824165,0.0064120824
5.39,4596.859,6.094506e-05,0.14681348,0.1,0.049374726,4.9395252e-29,0.012824165,0.0064120824
5.392,4602.146,6.0807237e-05,0.14689496,0.1,0.04931886,1.9067729e-17,0.012824165,0.0064120824
5.394,4607.436,6.066972e-05,0.14697643,0.1,0.049263064,6.5822704e-31,0.012824165,0.0064120824
5.396,4612.728,6.053252e-05,0.14705789,0.1,0.04920733,3.361231e-29,0.012824165,0.0064120824
5.398,4618.0234,6.039563e-05,0.14713936,0.1,0.04915166,3.629357e-29,0.012824165,0.0064120824
5.4,4623.3223,6.0259044e-05,0.1472208,0.1,0.049096048,2.708583e-29,0.012824165,0.0064120824
5.402,4628.6235,6.012277e-05,0.14730226,0.1,0.049040504,4.820958e-18,0.012824165,0.0064120824
5.404,4633.928,5.9986807e-05,0.1473837,0.1,0.04898502,1.25034065e-17,0.012824165,0.0064120824
5.406,4639.2354,5.9851147e-05,0.14746514,0.1,0.048929602,1.0335123e-29,0.012824165,0.0064120824
5.408,4644.546,5.9715796e-05,0.14754656,0.1,0.048874244,1.0554954e-29,0.012824165,0.0064120824
5.41,4649.8584,5.958075e-05,0.147628,0.1,0.04881895,4.8829324e-29,0.012824165,0.0064120824
5.412,4655.175,5.9446014e-05,0.14770941,0.1,0.048763715,5.6306596e-29,0.012824165,0.0064120824
5.414,4660.4937,5.931158e-05,0.14779082,0.1,0.048708547,7.536395e-18,0.012824165,0.0064120824
5.416,4665.816,5.9177448e-05,0.14787222,0.1,0.04865344,2.6801414e-30,0.012824165,0.0064120824
5.418,4671.1406,5.904362e-05,0.14795363,0.1,0.048598394,2.3845073e-18,0.012824165,0.0064120824
5.42,4676.4683,5.89101e-05,0.14803502,0.1,0.048543412,2.3547389e-17,0.012824165,0.0064120824
5.422,4681.799,5.8776877e-05,0.14811641,0.1,0.04848849,1.4281023e-17,0.012824165,0.0064120824
5.424,4687.133,5.8643956e-05,0.1481978,0.1,0.048433635,9.799031e-30,0.012824165,0.0064120824
5.426,4692.469,5.8511338e-05,0.14827918,0.1,0.04837884,1.4262503e-17,0.012824165,0.0064120824
5.428,4697.809,5.8379017e-05,0.14836055,0.1,0.048324104,4.1654217e-29,0.012824165,0.0064120824
5.43,4703.1514,5.8247e-05,0.14844193,0.1,0.048269432,3.9745762e-29,0.012824165,0.0064120824
5.432,4708.4966,5.8115278e-05,0.14852329,0.1,0.048214823,8.450614e-18,0.012824165,0.0064120824
5.434,4713.8447,5.7983852e-05,0.14860463,0.1,0.048160277,1.5885675e-29,0.012824165,0.0064120824
5.436,4719.1963,5.785273e-05,0.14868599,0.1,0.04810579,1.696884e-18,0.012824165,0.0064120824
5.438,4724.5503,5.77219e-05,0.14876734,0.1,0.048051365,1.2008296e-18,0.012824165,0.0064120824
5.44,4729.9077,5.7591365e-05,0.14884867,0.1,0.047997,1.5171253e-17,0.012824165,0.0064120824
5.442,4735.267,5.746113e-05,0.14893,0.1,0.0479427,1.3666607e-29,0.012824165,0.0064120824
5.444,4740.6304,5.7331188e-05,0.14901133,0.1,0.04788846,4.9448704e-18,0.012824165,0.0064120824
5.446,4745.996,5.7201538e-05,0.14909264,0.1,0.047834285,7.1859197e-29,0.012824165,0.0064120824
5.448,4751.365,5.7072182e-05,0.14917396,0.1,0.047780167,1.5279874e-17,0.012824165,0.0064120824
5.45,4756.7363,5.694312e-05,0.14925528,0.1,0.047726113,2.5123822e-29,0.012824165,0.0064120824
5.452,4762.1113,5.681435e-05,0.14933658,0.1,0.04767212,1.0446375e-29,0.012824165,0.0064120824
5.454,4767.4893,5.6685873e-05,0.14941788,0.1,0.047618184,2.072776e-30,0.012824165,0.0064120824
5.456,4772.869,5.6557685e-05,0.14949918,0.1,0.047564313,1.4300447e-29,0.012824165,0.0064120824
5.458,4778.253,5.6429788e-05,0.14958046,0.1,0.047510505,5.8314936e-19,0.012824165,0.0064120824
5.46,4783.6396,5.630218e-05,0.14966173,0.1,0.047456753,1.4383514e-17,0.012824165,0.0064120824
5.462,4789.0283,5.617486e-05,0.14974302,0.1,0.047403064,1.9070607e-30,0.012824165,0.0064120824
5.464,4794.421,5.604783e-05,0.14982429,0.1,0.047349438,1.3883214e-17,0.012824165,0.0064120824
5.466,4799.816,5.5921086e-05,0.14990555,0.1,0.047295872,1.0303893e-29,0.012824165,0.0064120824
5.468,4805.214,5.579463e-05,0.1499868,0.1,0.047242366,2.0006271e-29,0.012824165,0.0064120824
5.47,4810.6147,5.566846e-05,0.15006806,0.1,0.04718892,2.0991342e-29,0.012824165,0.0064120824
5.472,4816.0186,5.5542576e-05,0.1501493,0.1,0.047135536,1.2989862e-17,0.012824165,0.0064120824
5.474,4821.426,5.5416975e-05,0.15023054,0.1,0.047082208,1.38468e-29,0.012824165,0.0064120824
5.476,4826.8354,5.529166e-05,0.15031178,0.1,0.047028948,1.7122255e-17,0.012824165,0.0064120824
5.478,4832.248,5.516663e-05,0.15039301,0.1,0.046975743,1.5353255e-17,0.012824165,0.0064120824
5.48,4837.6636,5.504188e-05,0.15047424,0.1,0.046922598,8.795743e-30,0.012824165,0.0064120824
5.482,4843.0825,5.491742e-05,0.15055546,0.1,0.046869516,1.4951221e-29,0.012824165,0.0064120824
5.484,4848.504,5.4793232e-05,0.15063667,0.1,0.046816494,7.698371e-18,0.012824165,0.0064120824
5.486,4853.928,5.466933e-05,0.15071788,0.1,0.046763532,8.355752e-18,0.012824165,0.0064120824
5.488,4859.3555,5.4545708e-05,0.15079908,0.1,0.04671063,1.307031e-17,0.012824165,0.0064120824
5.49,4864.7856,5.4422366e-05,0.15088028,0.1,0.046657786,2.3926085e-29,0.012824165,0.0064120824
5.492,4870.2188,5.4299304e-05,0.15096146,0.1,0.046605006,1.2337738e-30,0.012824165,0.0064120824
5.494,4875.655,5.4176522e-05,0.15104266,0.1,0.04655228,1.0899116e-17,0.012824165,0.0064120824
5.496,4881.094,5.4054013e-05,0.15112382,0.1,0.04649962,4.3418065e-29,0.012824165,0.0064120824
5.498,4886.536,5.3931788e-05,0.151205,0.1,0.046447016,5.4408435e-30,0.012824165,0.0064120824
5.5,4891.9805,5.3809836e-05,0.15128617,0.1,0.046394475,8.9600964e-30,0.012824165,0.0064120824
5.502,4897.428,5.368816e-05,0.15136732,0.1,0.04634199,2.4895493e-29,0.012824165,0.0064120824
5.504,4902.879,5.356676e-05,0.15144849,0.1,0.046289567,4.062519e-29,0.012824165,0.0064120824
5.506,4908.3325,5.3445638e-05,0.15152964,0.1,0.046237204,2.5877096e-28,0.012824165,0.0064120824
5.508,4913.7896,5.3324788e-05,0.15161078,0.1,0.046184897,2.6302624e-29,0.012824165,0.0064120824
5.51,4919.2485,5.320421e-05,0.15169191,0.1,0.046132654,2.6360528e-29,0.012824165,0.0064120824
5.512,4924.711,5.3083906e-05,0.15177305,0.1,0.046080466,6.5212114e-29,0.012824165,0.0064120824
5.514,4930.1763,5.296388e-05,0.15185417,0.1,0.04602834,1.6813781e-17,0.012824165,0.0064120824
5.516,4935.6445,5.284412e-05,0.1519353,0.1,0.04597627,5.3859975e-18,0.012824165,0.0064120824
5.518,4941.1157,5.272463e-05,0.15201642,0.1,0.045924265,8.928282e-30,0.012824165,0.0064120824
5.52,4946.59,5.2605414e-05,0.15209752,0.1,0.045872312,2.5855408e-17,0.012824165,0.0064120824
5.522,4952.067,5.2486466e-05,0.15217863,0.1,0.045820422,3.5733494e-29,0.012824165,0.0064120824
5.524,4957.547,5.236779e-05,0.15225972,0.1,0.045768593,1.1994278e-17,0.012824165,0.0064120824
5.526,4963.0293,5.2249383e-05,0.15234083,0.1,0.04571682,2.4358793e-17,0.012824165,0.0064120824
5.528,4968.515,5.2131243e-05,0.1524219,0.1,0.045665108,1.7067828e-17,0.012824165,0.0064120824
5.53,4974.004,5.2013373e-05,0.152503,0.1,0.045613453,2.504379e-29,0.012824165,0.0064120824
5.532,4979.495,5.1895768e-05,0.15258408,0.1,0.045561854,2.8652652e-28,0.012824165,0.0064120824
5.534,4984.9897,5.177843e-05,0.15266514,0.1,0.045510318,1.5053453e-17,0.012824165,0.0064120824
5.536,4990.4873,5.1661358e-05,0.1527462,0.1,0.04545884,2.7910963e-17,0.012824165,0.0064120824
5.538,4995.988,5.154455e-05,0.15282726,0.1,0.04540742,7.8197924e-30,0.012824165,0.0064120824
5.54,5001.4907,5.142801e-05,0.15290831,0.1,0.045356058,1.243796e-29,0.012824165,0.0064120824
5.542,5006.997,5.131173e-05,0.15298936,0.1,0.045304753,2.7305293e-29,0.012824165,0.0064120824
5.544,5012.506,5.119572e-05,0.1530704,0.1,0.045253508,1.8113632e-17,0.012824165,0.0064120824
5.546,5018.018,5.1079965e-05,0.15315144,0.1,0.04520232,1.19301695e-17,0.012824165,0.0064120824
5.548,5023.5327,5.0964478e-05,0.15323247,0.1,0.045151193,1.2057546e-17,0.012824165,0.0064120824
5.55,5029.051,5.0849252e-05,0.1533135,0.1,0.04510012,4.5239143e-29,0.012824165,0.0064120824
5.552,5034.572,5.0734285e-05,0.15339452,0.1,0.04504911,3.2861722e-17,0.012824165,0.0064120824
5.554,5040.095,5.061958e-05,0.15347554,0.1,0.044998154,1.2457867e-28,0.012824165,0.0064120824
