Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXAC2.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
6.316,9.346156210357497,0.39793088798215637,0.4,9.806157094852797e-05,1.8630447121229559,0.9957745127252257,0.9404312684636392,0.9530489690343058,0.9450265765306786
6.318,9.34969486573135,0.3980007107748227,0.4,9.85276680867175e-05,1.8629940861988386,0.9957756593277453,0.9404345291116297,0.9530529072460882,0.9450304138158823
6.32,9.353250006021554,0.3980706439443644,0.4,9.897739559143408e-05,1.8629432129904584,0.9957768041025719,0.9404377921931693,0.9530568496914035,0.9450342547827364
6.322,9.35682104150013,0.3981406764517907,0.4,9.941073049427938e-05,1.862892101570943,0.9957779468452962,0.9404410571763399,0.9530607957358838,0.9450380988103637
6.324,9.360407381658675,0.39821079727377,0.4,9.982765240628349e-05,1.862840761015701,0.9957790873529226,0.9404443235309472,0.9530647447468096,0.9450419452796419
6.326,9.364008435301155,0.3982809954042741,0.4,0.0001002281435138125,1.8627892004007782,0.9957802254238994,0.9404475907285997,0.9530686960932048,0.9450457935732962
6.328,9.367623610636535,0.3983512598562158,0.4,0.00010061218857409421,1.8627374288012253,0.9957813608581516,0.9404508582427904,0.9530726491459318,0.945049643075993
6.33,9.37125231537124,0.39842157966308106,0.4,0.00010097977491036137,1.8626854552894767,0.9957824934571093,0.940454125548972,0.9530766032777841,0.9450534931744298
6.332,9.374893956801444,0.39849194388055126,0.4,0.0001013308924066168,1.8626332889337438,0.9957836230237385,0.9404573921246365,0.953080557863579,0.9450573432574271
6.334,9.378547941905154,0.3985623415881188,0.4,0.0001016655335020192,1.862580938796419,0.9957847493625691,0.9404606574493912,0.9530845122802497,0.9450611927160169
6.336,9.382213677434093,0.3986327618906942,0.4,0.00010198369318489383,1.8625284139324905,0.9957858722797239,0.9404639210050344,0.9530884659069365,0.9450650409435326
6.338,9.385890570005351,0.39870319392020614,0.4,0.00010228536898636838,1.862475723387973,0.9957869915829459,0.9404671822756301,0.953092418125076,0.945068887335696
6.34,9.389578026192808,0.39877362683719,0.4,0.00010257056097363822,1.8624228761983517,0.995788107081625,0.9404704407475821,0.9530963683184906,0.9450727312907046
6.342,9.39327545261831,0.39884404983237265,0.4,0.00010283927174286012,1.8623698813870346,0.9957892185868248,0.9404736959097075,0.9531003158734775,0.9450765722093176
6.344,9.396982256042572,0.39891445212824284,0.4,0.0001030915064116793,1.8623167479638274,0.9957903259113078,0.9404769472533082,0.9531042601788953,0.9450804094949412
6.346,9.400697843455813,0.39898482298061644,0.4,0.00010332727261138947,1.862263484923413,0.9957914288695606,0.9404801942722428,0.9531082006262511,0.945084242553713
6.348,9.404421622168103,0.39905515168019123,0.4,0.00010354658047873097,1.8622101012438514,0.995792527277819,0.940483436462997,0.9531121366097866,0.9450880707945848
6.35,9.408152999899405,0.3991254275540908,0.4,0.00010374944264732606,1.8621566058850925,0.9957936209540902,0.9404866733247529,0.9531160675265611,0.9450918936294046
6.352,9.411891384869303,0.3991956399674004,0.4,0.00010393587423875604,1.8621030077875027,0.995794709718177,0.9404899043594573,0.9531199927765378,0.9450957104729993
6.354,9.4156361858864,0.3992657783246915,0.4,0.0001041058928532813,1.862049315870407,0.9957957933916991,0.9404931290718898,0.9531239117626646,0.9450995207432537
6.356,9.419386812437384,0.39933583207153844,0.4,0.00010425951856020758,1.8619955390306477,0.9957968717981164,0.9404963469697294,0.9531278238909573,0.94510332386119
6.358,9.42314267477573,0.39940579069602095,0.4,0.00010439677388789978,1.8619416861411557,0.9957979447627486,0.9404995575636202,0.9531317285705803,0.9451071192510474
6.36,9.426903184010046,0.39947564373021993,0.4,0.00010451768381344681,1.8618877660495396,0.995799012112797,0.9405027603672366,0.9531356252139266,0.9451109063403585
6.362,9.430667752192024,0.3995453807516989,0.4,0.00010462227575197939,1.86183378757669,0.9958000736773621,0.9405059548973466,0.9531395132366973,0.9451146845600261
