Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.12,28.84594658796773,0.3999995738626716,0.399999529123306,-8.77820442434877e-10,1.3274745446984662,0.9999999715164144,0.9919935289645164,0.9999999888468014,0.9959841647812933
0.122,28.845946556167416,0.3999995732223781,0.399999529123306,-8.888370465962024e-10,1.3274745446791345,0.999999971527451,0.9919935289752703,0.9999999888529061,0.9959841647895598
0.124,28.845946523973407,0.39999957257574625,0.399999529123306,-8.996916885199249e-10,1.327474544659077,0.9999999715384835,0.991993528986063,0.9999999888590261,0.995984164797852
0.126,28.845946491391576,0.3999995719229196,0.399999529123306,-9.103828178304758e-10,1.3274745446382903,0.9999999715495074,0.9919935289968911,0.9999999888651595,0.9959841648061669
0.128,28.84594645842783,0.39999957126404123,0.399999529123306,-9.209089201443291e-10,1.327474544616773,0.9999999715605181,0.9919935290077506,0.9999999888713038,0.9959841648145016
0.13,28.845946425088137,0.3999995705992552,0.399999529123306,-9.312685171278256e-10,1.3274745445945237,0.9999999715715117,0.9919935290186385,0.9999999888774573,0.9959841648228532
0.132,28.84594639137851,0.39999956992870506,0.399999529123306,-9.4146016649486e-10,1.3274745445715417,0.9999999715824834,0.9919935290295507,0.9999999888836176,0.9959841648312193
0.134,28.84594635730503,0.39999956925253466,0.399999529123306,-9.514824620924604e-10,1.327474544547825,0.9999999715934288,0.9919935290404842,0.9999999888897826,0.9959841648395968
0.136,28.845946322873825,0.3999995685708887,0.399999529123306,-9.61334033928544e-10,1.3274745445233744,0.9999999716043437,0.991993529051435,0.9999999888959501,0.9959841648479829
0.138,28.84594628809105,0.3999995678839112,0.399999529123306,-9.710135483060692e-10,1.3274745444981895,0.9999999716152242,0.9919935290623999,0.9999999889021182,0.995984164856375
0.14,28.84594625296293,0.39999956719174706,0.399999529123306,-9.805197076657538e-10,1.3274745444722706,0.999999971626066,0.9919935290733758,0.999999988908285,0.9959841648647705
0.142,28.845946217495726,0.3999995664945409,0.399999529123306,-9.898512508104323e-10,1.3274745444456189,0.9999999716368654,0.9919935290843588,0.9999999889144483,0.9959841648731668
0.144,28.845946181695744,0.3999995657924373,0.399999529123306,-9.99006952824103e-10,1.3274745444182354,0.9999999716476178,0.9919935290953461,0.9999999889206065,0.9959841648815614
0.146,28.845946145569343,0.39999956508558104,0.399999529123306,-1.0079856251366904e-09,1.3274745443901217,0.9999999716583198,0.9919935291063343,0.9999999889267573,0.9959841648899512
0.148,28.845946109122917,0.3999995643741178,0.399999529123306,-1.0167861155240447e-09,1.3274745443612799,0.9999999716689674,0.9919935291173199,0.9999999889328988,0.9959841648983342
0.15,28.845946072362892,0.3999995636581921,0.399999529123306,-1.0254073082050874e-09,1.327474544331712,0.9999999716795569,0.9919935291283001,0.9999999889390293,0.9959841649067077
0.152,28.845946035295754,0.3999995629379497,0.399999529123306,-1.0338481236845292e-09,1.3274745443014206,0.9999999716900847,0.9919935291392715,0.9999999889451469,0.9959841649150695
0.154,28.84594599792801,0.39999956221353516,0.399999529123306,-1.0421075190072957e-09,1.3274745442704088,0.999999971700547,0.9919935291502311,0.9999999889512495,0.9959841649234167
0.156,28.845945960266203,0.39999956148509425,0.399999529123306,-1.0501844875272316e-09,1.3274745442386795,0.9999999717109403,0.9919935291611758,0.9999999889573358,0.9959841649317472
0.158,28.845945922316922,0.3999995607527716,0.399999529123306,-1.0580780590505044e-09,1.3274745442062368,0.9999999717212611,0.9919935291721024,0.9999999889634035,0.9959841649400586
0.16,28.845945884086788,0.399999560016713,0.399999529123306,-1.0657872997847187e-09,1.3274745441730846,0.9999999717315063,0.9919935291830083,0.9999999889694513,0.9959841649483485
0.162,28.84594584558246,0.3999995592770639,0.399999529123306,-1.0733113123227258e-09,1.3274745441392266,0.999999971741672,0.9919935291938903,0.9999999889754774,0.9959841649566148
0.164,28.845945806810608,0.3999995585339687,0.399999529123306,-1.080649235707387e-09,1.3274745441046676,0.9999999717517548,0.9919935292047453,0.9999999889814796,0.9959841649648549
0.166,28.84594576777796,0.3999995577875735,0.399999529123306,-1.0878002453413674e-09,1.3274745440694122,0.9999999717617521,0.9919935292155708,0.9999999889874568,0.9959841649730667
0.168,28.845945728491245,0.3999995570380228,0.399999529123306,-1.0947635529755713e-09,1.3274745440334657,0.9999999717716607,0.9919935292263639,0.9999999889934071,0.9959841649812483
0.17,28.84594568895724,0.39999955628546185,0.399999529123306,-1.1015384067183942e-09,1.3274745439968336,0.9999999717814767,0.9919935292371215,0.999999988999329,0.9959841649893971
0.172,28.845945649182745,0.3999995555300354,0.399999529123306,-1.1081240909755854e-09,1.3274745439595215,0.9999999717911979,0.9919935292478411,0.9999999890052207,0.9959841649975111
0.174,28.845945609174578,0.3999995547718882,0.399999529123306,-1.114519926436371e-09,1.3274745439215347,0.9999999718008209,0.99199352925852,0.9999999890110809,0.9959841650055883
0.176,28.845945568939594,0.3999995540111652,0.399999529123306,-1.1207252700387581e-09,1.3274745438828803,0.9999999718103428,0.9919935292691554,0.9999999890169079,0.9959841650136263
0.178,28.84594552848466,0.39999955324801073,0.399999529123306,-1.1267395150065436e-09,1.3274745438435644,0.9999999718197606,0.9919935292797445,0.9999999890226999,0.9959841650216233
0.18,28.845945487816653,0.3999995524825695,0.399999529123306,-1.1325620906434593e-09,1.3274745438035935,0.9999999718290722,0.9919935292902851,0.999999989028456,0.9959841650295775
0.182,28.845945446942494,0.39999955171498486,0.399999529123306,-1.1381924623516763e-09,1.3274745437629747,0.999999971838274,0.9919935293007742,0.9999999890341742,0.9959841650374864
0.184,28.84594540586911,0.3999995509454009,0.399999529123306,-1.1436301315924843e-09,1.327474543721715,0.9999999718473638,0.9919935293112095,0.9999999890398532,0.9959841650453484
0.186,28.84594536460344,0.3999995501739614,0.399999529123306,-1.1488746358423452e-09,1.3274745436798219,0.9999999718563387,0.9919935293215886,0.9999999890454917,0.9959841650531615
0.188,28.845945323152456,0.39999954940081023,0.399999529123306,-1.153925548484184e-09,1.3274745436373032,0.9999999718651964,0.9919935293319089,0.9999999890510882,0.9959841650609237
0.19,28.84594528152313,0.3999995486260898,0.399999529123306,-1.1587824788073889e-09,1.3274745435941668,0.9999999718739342,0.9919935293421679,0.9999999890566416,0.9959841650686333
0.192,28.845945239722447,0.39999954784994346,0.399999529123306,-1.1634450718227734e-09,1.3274745435504207,0.99999997188255,0.9919935293523632,0.9999999890621499,0.9959841650762883
0.194,28.84594519775742,0.39999954707251356,0.399999529123306,-1.1679130083412182e-09,1.327474543506073,0.9999999718910408,0.9919935293624926,0.9999999890676123,0.995984165083887
0.196,28.84594515563505,0.39999954629394274,0.399999529123306,-1.1721860047516257e-09,1.3274745434611324,0.9999999718994051,0.9919935293725538,0.9999999890730273,0.9959841650914277
0.198,28.84594511336237,0.39999954551437195,0.399999529123306,-1.1762638129214628e-09,1.3274745434156072,0.9999999719076398,0.9919935293825444,0.9999999890783937,0.9959841650989084
0.2,28.845945070946403,0.3999995447339436,0.399999529123306,-1.1801462202869666e-09,1.3274745433695065,0.9999999719157432,0.9919935293924621,0.9999999890837101,0.9959841651063277
0.202,28.845945028394187,0.39999954395279835,0.399999529123306,-1.1838330495316422e-09,1.3274745433228397,0.9999999719237128,0.9919935294023048,0.9999999890889754,0.9959841651136835
0.204,28.845944985712773,0.3999995431710769,0.399999529123306,-1.187324158639461e-09,1.3274745432756156,0.9999999719315467,0.9919935294120705,0.9999999890941886,0.9959841651209747
0.206,28.8459449429092,0.39999954238891994,0.399999529123306,-1.1906194406866943e-09,1.3274745432278443,0.9999999719392433,0.9919935294217568,0.9999999890993481,0.9959841651281992
0.208,28.84594489999052,0.39999954160646684,0.399999529123306,-1.1937188238257213e-09,1.3274745431795347,0.9999999719467999,0.9919935294313617,0.9999999891044529,0.9959841651353557
0.21,28.84594485696379,0.3999995408238572,0.399999529123306,-1.1966222710930542e-09,1.3274745431306967,0.9999999719542148,0.991993529440883,0.9999999891095017,0.9959841651424425
0.212,28.84594481383607,0.39999954004122995,0.399999529123306,-1.199329780321445e-09,1.3274745430813404,0.9999999719614859,0.991993529450319,0.9999999891144936,0.9959841651494579
0.214,28.8459447706144,0.39999953925872367,0.399999529123306,-1.2018413840242378e-09,1.327474543031476,0.9999999719686121,0.9919935294596676,0.9999999891194277,0.9959841651564008
0.216,28.845944727305834,0.3999995384764758,0.399999529123306,-1.204157149212644e-09,1.3274745429811132,0.9999999719755909,0.9919935294689265,0.9999999891243023,0.9959841651632694
0.218,28.84594468391743,0.3999995376946242,0.399999529123306,-1.2062771772985978e-09,1.327474542930263,0.999999971982421,0.9919935294780944,0.9999999891291173,0.9959841651700625
0.22,28.845944640456228,0.39999953691330525,0.399999529123306,-1.2082016040068643e-09,1.3274745428789356,0.9999999719891006,0.9919935294871688,0.9999999891338707,0.9959841651767783
0.222,28.84594459692926,0.3999995361326553,0.399999529123306,-1.2099305991021084e-09,1.3274745428271422,0.9999999719956282,0.9919935294961483,0.9999999891385618,0.9959841651834158
0.224,28.84594455334357,0.39999953535281013,0.399999529123306,-1.2114643663588276e-09,1.3274745427748929,0.9999999720020019,0.9919935295050307,0.9999999891431898,0.9959841651899735
0.226,28.845944509706168,0.3999995345739047,0.399999529123306,-1.2128031433462453e-09,1.3274745427221992,0.9999999720082208,0.9919935295138148,0.9999999891477538,0.9959841651964499
0.228,28.845944466024083,0.39999953379607306,0.399999529123306,-1.2139472012825947e-09,1.3274745426690715,0.9999999720142828,0.9919935295224984,0.9999999891522525,0.9959841652028439
0.23,28.845944422304303,0.3999995330194492,0.399999529123306,-1.214896844847768e-09,1.3274745426155214,0.9999999720201871,0.9919935295310799,0.9999999891566854,0.9959841652091543
0.232,28.845944378553835,0.39999953224416623,0.399999529123306,-1.215652412012158e-09,1.3274745425615602,0.999999972025932,0.9919935295395578,0.9999999891610516,0.9959841652153799
0.234,28.84594433477965,0.39999953147035605,0.399999529123306,-1.2162142739348865e-09,1.3274745425071994,0.9999999720315162,0.9919935295479301,0.9999999891653498,0.9959841652215191
0.236,28.845944290988722,0.3999995306981508,0.399999529123306,-1.2165828347024398e-09,1.3274745424524503,0.9999999720369388,0.9919935295561956,0.9999999891695794,0.995984165227571
0.238,28.845944247188,0.3999995299276817,0.399999529123306,-1.2167585312592802e-09,1.3274745423973247,0.9999999720421983,0.9919935295643525,0.9999999891737396,0.9959841652335342
0.24,28.845944203384416,0.39999952915907827,0.399999529123306,-1.2167418330585878e-09,1.327474542341834,0.9999999720472937,0.9919935295723993,0.9999999891778297,0.9959841652394079
0.242,28.84594415958489,0.39999952839247005,0.399999529123306,-1.2165332420021231e-09,1.32747454228599,0.9999999720522236,0.9919935295803347,0.9999999891818487,0.9959841652451911
0.244,28.845944115796318,0.399999527627986,0.399999529123306,-1.2161332921534206e-09,1.3274745422298047,0.9999999720569874,0.9919935295881571,0.999999989185796,0.9959841652508821
0.246,28.84594407202558,0.39999952686575374,0.399999529123306,-1.215542549640643e-09,1.32747454217329,0.9999999720615841,0.9919935295958651,0.999999989189671,0.9959841652564804
0.248,28.845944028279536,0.39999952610590045,0.399999529123306,-1.2147616123489578e-09,1.3274745421164582,0.9999999720660127,0.9919935296034572,0.9999999891934727,0.995984165261985
0.25,28.84594398456502,0.39999952534855193,0.399999529123306,-1.2137911098164532e-09,1.327474542059321,0.999999972070272,0.9919935296109322,0.9999999891972006,0.9959841652673945
0.252,28.84594394088884,0.3999995245938339,0.399999529123306,-1.2126317028964456e-09,1.3274745420018905,0.9999999720743615,0.9919935296182889,0.9999999892008538,0.9959841652727082
0.254,28.845943897257797,0.3999995238418708,0.399999529123306,-1.2112840836048243e-09,1.3274745419441796,0.9999999720782806,0.9919935296255258,0.9999999892044319,0.9959841652779254
0.256,28.845943853678637,0.39999952309278597,0.399999529123306,-1.209748974900319e-09,1.3274745418862,0.999999972082028,0.9919935296326416,0.9999999892079341,0.9959841652830446
0.258,28.845943810158108,0.3999995223467026,0.399999529123306,-1.2080271304208224e-09,1.3274745418279645,0.9999999720856034,0.9919935296396354,0.99999998921136,0.9959841652880654
0.26,28.845943766702916,0.39999952160374164,0.399999529123306,-1.2061193344070629e-09,1.3274745417694853,0.9999999720890059,0.9919935296465058,0.9999999892147089,0.9959841652929868
0.262,28.845943723319735,0.39999952086402485,0.399999529123306,-1.2040264012053156e-09,1.327474541710775,0.9999999720922353,0.9919935296532516,0.9999999892179803,0.9959841652978082
0.264,28.845943680015225,0.39999952012767126,0.399999529123306,-1.2017491752303967e-09,1.3274745416518459,0.9999999720952908,0.9919935296598718,0.9999999892211734,0.9959841653025285
0.266,28.845943636795997,0.3999995193948005,0.399999529123306,-1.1992885306719157e-09,1.3274745415927107,0.9999999720981718,0.9919935296663653,0.999999989224288,0.995984165307147
0.268,28.845943593668643,0.39999951866553013,0.399999529123306,-1.1966453712190329e-09,1.3274745415333822,0.9999999721008783,0.9919935296727312,0.9999999892273235,0.995984165311663
0.27,28.845943550639713,0.3999995179399772,0.399999529123306,-1.193820629799095e-09,1.3274745414738722,0.9999999721034094,0.9919935296789684,0.9999999892302793,0.9959841653160758
0.272,28.84594350771573,0.3999995172182575,0.399999529123306,-1.1908152683949103e-09,1.3274745414141942,0.9999999721057649,0.9919935296850759,0.9999999892331553,0.9959841653203848
0.274,28.845943464903172,0.3999995165004855,0.399999529123306,-1.187630277690865e-09,1.327474541354361,0.9999999721079443,0.9919935296910527,0.9999999892359507,0.9959841653245891
0.276,28.845943422208496,0.39999951578677584,0.399999529123306,-1.184266676855505e-09,1.3274745412943847,0.999999972109948,0.9919935296968981,0.9999999892386653,0.9959841653286885
0.278,28.845943379638108,0.39999951507724046,0.399999529123306,-1.1807255132963614e-09,1.327474541234278,0.9999999721117749,0.991993529702611,0.9999999892412985,0.995984165332682
0.28,28.845943337198374,0.3999995143719916,0.399999529123306,-1.1770078624008986e-09,1.327474541174054,0.9999999721134255,0.9919935297081909,0.9999999892438501,0.9959841653365691
0.282,28.845943294895644,0.39999951367113973,0.399999529123306,-1.1731148271201803e-09,1.3274745411137256,0.9999999721148994,0.9919935297136366,0.9999999892463197,0.9959841653403494
0.284,28.845943252736202,0.39999951297479425,0.399999529123306,-1.1690475379064197e-09,1.327474541053305,0.9999999721161966,0.9919935297189475,0.9999999892487071,0.9959841653440223
0.286,28.845943210726297,0.39999951228306324,0.399999529123306,-1.164807152301272e-09,1.327474540992805,0.9999999721173167,0.9919935297241229,0.9999999892510116,0.9959841653475873
0.288,28.845943168872143,0.3999995115960542,0.399999529123306,-1.1603948546166452e-09,1.327474540932239,0.9999999721182602,0.9919935297291621,0.9999999892532335,0.995984165351044
0.29,28.84594312717991,0.3999995109138732,0.399999529123306,-1.1558118557334717e-09,1.3274745408716193,0.9999999721190269,0.9919935297340645,0.999999989255372,0.9959841653543918
0.292,28.845943085655723,0.3999995102366251,0.399999529123306,-1.1510593928287787e-09,1.3274745408109583,0.999999972119617,0.9919935297388295,0.9999999892574273,0.9959841653576305
0.294,28.845943044305656,0.3999995095644133,0.399999529123306,-1.146138728933913e-09,1.327474540750269,0.9999999721200303,0.9919935297434562,0.9999999892593987,0.9959841653607594
0.296,28.84594300313574,0.399999508897341,0.399999529123306,-1.1410511528466462e-09,1.3274745406895647,0.9999999721202676,0.9919935297479442,0.9999999892612864,0.9959841653637785
0.298,28.84594296215196,0.39999950823550867,0.399999529123306,-1.1357979786500802e-09,1.3274745406288573,0.9999999721203285,0.991993529752293,0.99999998926309,0.9959841653666873
0.3,28.84594292136026,0.3999995075790168,0.399999529123306,-1.1303805454027088e-09,1.32747454056816,0.9999999721202134,0.9919935297565021,0.9999999892648092,0.9959841653694854
0.302,28.845942880766522,0.3999995069279646,0.399999529123306,-1.124800216990388e-09,1.3274745405074855,0.999999972119923,0.9919935297605712,0.9999999892664442,0.9959841653721728
0.304,28.84594284037658,0.3999995062824486,0.399999529123306,-1.1190583816429266e-09,1.3274745404468458,0.999999972119457,0.9919935297644994,0.9999999892679947,0.9959841653747488
0.306,28.845942800196234,0.39999950564256614,0.399999529123306,-1.1131564517189806e-09,1.3274745403862545,0.9999999721188161,0.9919935297682868,0.9999999892694605,0.9959841653772137
0.308,28.845942760231214,0.3999995050084118,0.399999529123306,-1.1070958633961157e-09,1.3274745403257233,0.9999999721180008,0.9919935297719328,0.9999999892708417,0.9959841653795668
0.31,28.845942720487212,0.3999995043800797,0.399999529123306,-1.1008780762382832e-09,1.3274745402652655,0.9999999721170114,0.991993529775437,0.9999999892721381,0.9959841653818081
0.312,28.84594268096986,0.399999503757662,0.399999529123306,-1.094504572992279e-09,1.327474540204893,0.9999999721158488,0.9919935297787994,0.9999999892733497,0.9959841653839377
0.314,28.845942641684733,0.3999995031412503,0.399999529123306,-1.0879768592292334e-09,1.3274745401446184,0.9999999721145129,0.9919935297820192,0.9999999892744763,0.9959841653859552
0.316,28.845942602637358,0.3999995025309338,0.399999529123306,-1.0812964630069195e-09,1.3274745400844543,0.9999999721130047,0.9919935297850967,0.9999999892755183,0.9959841653878605
0.318,28.8459425638332,0.39999950192680167,0.399999529123306,-1.0744649344996781e-09,1.3274745400244128,0.9999999721113245,0.9919935297880312,0.9999999892764752,0.9959841653896536
0.32,28.845942525277678,0.3999995013289408,0.399999529123306,-1.0674838456815416e-09,1.3274745399645065,0.9999999721094733,0.9919935297908229,0.9999999892773475,0.9959841653913344
