Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,iEEET1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
9.26,31.52926942025029,0.39998589306251425,0.4,-1.862415764721834e-07,1.530519720911722,1.0199034594787801,1.0038603997924271,1.007902747201948,1.005867783175747
9.262,31.52926277527517,0.3999858352320408,0.4,-1.829215079348855e-07,1.530519757488772,1.0199034791620796,1.0038604118701528,1.00790275514478,1.0058677931697564
9.264,31.52925625005664,0.3999857798929767,0.4,-1.7958852952137214e-07,1.530519794981797,1.019903498739807,1.0038604238700908,1.0079027630401274,1.005867803101786
9.266,31.529249845048962,0.3999857270466927,0.4,-1.7624322468382758e-07,1.5305198333961567,1.019903518212303,1.0038604357924368,1.0079027708881212,1.005867812971999
9.268,31.52924356068538,0.399985676694154,0.4,-1.7288617709286876e-07,1.5305198727369749,1.019903537579923,1.0038604476373956,1.0079027786889017,1.0058678227805686
9.27,31.52923739737812,0.3999856288359258,0.4,-1.695179705432951e-07,1.5305199130091391,1.019903556843035,1.0038604594051843,1.007902786442613,1.0058678325276753
9.272,31.529231355518405,0.3999855834721706,0.4,-1.6613918886024015e-07,1.5305199542173016,1.0199035760020214,1.0038604710960295,1.007902794149407,1.0058678422135083
9.274,31.529225435476427,0.3999855406026515,0.4,-1.627504158057292e-07,1.5305199963658784,1.0199035950572772,1.0038604827101683,1.0079028018094403,1.0058678518382644
9.276,31.529219637601365,0.39998550022673324,0.4,-1.59352234985216e-07,1.530520039459051,1.0199036140092117,1.003860494247848,1.007902809422877,1.0058678614021495
9.278,31.529213962221398,0.399985462343382,0.4,-1.5594522975465926e-07,1.530520083500765,1.019903632858247,1.0038605057093264,1.0079028169898874,1.0058678709053768
9.28,31.529208409643715,0.3999854269511692,0.4,-1.5252998312780268e-07,1.5305201284947314,1.019903651604818,1.003860517094872,1.0079028245106476,1.0058678803481684
9.282,31.52920298015452,0.39998539404827016,0.4,-1.4910707768378998e-07,1.5305201744444257,1.0199036702493731,1.003860528404763,1.0079028319853391,1.0058678897307534
9.284,31.52919767401904,0.39998536363246723,0.4,-1.4567709547521784e-07,1.5305202213530897,1.0199036887923736,1.0038605396392863,1.0079028394141498,1.0058678990533694
9.286,31.529192491481588,0.3999853357011517,0.4,-1.4224061793628917e-07,1.530520269223731,1.0199037072342931,1.0038605507987413,1.0079028467972744,1.0058679083162616
9.288,31.52918743276553,0.3999853102513229,0.4,-1.387982257916688e-07,1.5305203180591231,1.0199037255756185,1.0038605618834353,1.007902854134912,1.0058679175196834
9.29,31.529182498073343,0.3999852872795926,0.4,-1.353504989654e-07,1.5305203678618067,1.0199037438168488,1.0038605728936858,1.0079028614272687,1.005867926663895
9.292,31.529177687586667,0.3999852667821861,0.4,-1.318980164904603e-07,1.530520418634089,1.0199037619584956,1.0038605838298211,1.0079028686745566,1.0058679357491662
9.294,31.52917300146629,0.39998524875494146,0.4,-1.2844135641859916e-07,1.5305204703780457,1.0199037800010828,1.0038605946921775,1.007902875876992,1.0058679447757717
9.296,31.52916843985221,0.3999852331933143,0.4,-1.249810957305336e-07,1.53052052309552,1.019903797945146,1.0038606054811021,1.0079028830347985,1.0058679537439956
9.298,31.529164002863688,0.399985220092379,0.4,-1.21517810246676e-07,1.5305205767881236,1.0199038157912337,1.0038606161969506,1.0079028901482041,1.0058679626541291
9.3,31.52915969059927,0.39998520944682975,0.4,-1.1805207453832813e-07,1.5305206314572384,1.0199038335399055,1.0038606268400887,1.0079028972174435,1.00586797150647
9.302,31.52915550313684,0.39998520125098225,0.4,-1.1458446183934704e-07,1.5305206871040156,1.0199038511917333,1.0038606374108912,1.007902904242756,1.0058679803013246
9.304,31.529151440533674,0.3999851954987774,0.4,-1.1111554395810907e-07,1.530520743729377,1.019903868747301,1.0038606479097414,1.0079029112243871,1.0058679890390054
9.306,31.529147502826486,0.39998519218378165,0.4,-1.076458911900927e-07,1.530520801334016,1.0199038862072027,1.003860658337033,1.0079029181625874,1.0058679977198328
9.308,31.529143690031496,0.39998519129918975,0.4,-1.0417607223101396e-07,1.5305208599183975,1.019903903572045,1.0038606686931675,1.0079029250576126,1.0058680063441334
