Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSAC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.034,31.75840281987261,0.4004124096461134,0.4,1.6186601465438802e-06,1.5239042110319543,1.0184279017799074,1.0029782670131149,1.0073160340622938,1.005133560018249
5.036,31.758459353934622,0.400412821588865,0.4,1.5221065383685273e-06,1.5239043277894482,1.0184280639477978,1.0029783612000673,1.0073160974934428,1.0051336389243093
5.038,31.758512410592083,0.4004131655547313,0.4,1.4254736532544616e-06,1.5239044028621342,1.018428228339272,1.0029784571223122,1.0073161619633855,1.0051337191996608
5.04,31.75856198727684,0.4004134416846015,0.4,1.3287773640666123e-06,1.5239044365274663,1.0184283949363973,1.0029785547683132,1.0073162274646825,1.0051338008348538
5.042,31.758608081991525,0.4004136501298848,0.4,1.2320335080401352e-06,1.5239044290691457,1.0184285637209716,1.0029786541263102,1.007316293989764,1.0051338838202633
5.044,31.758650693308248,0.4004137910524508,0.4,1.135257884332664e-06,1.5239043807770558,1.018428734674526,1.0029787551843183,1.007316361530927,1.0051339681460894
5.046,31.75868982036713,0.4004138646245789,0.4,1.0384662515898811e-06,1.5239042919471992,1.01842890777833,1.002978857930135,1.0073164300803423,1.0051340538023608
5.048,31.75872546287488,0.4004138710288989,0.4,9.416743255244349e-07,1.5239041628816317,1.018429083013394,1.0029789623513392,1.0073164996300514,1.0051341407789374
5.05,31.758757621103136,0.4004138104583309,0.4,8.448977765082678e-07,1.523903993888396,1.0184292603604737,1.002979068435295,1.0073165701719713,1.0051342290655103
5.052,31.758786295886836,0.4004136831160276,0.4,7.481522271798495e-07,1.5239037852814554,1.0184294398000724,1.0029791761691544,1.0073166416978947,1.0051343186516053
5.054,31.758811488622417,0.4004134892153093,0.4,6.514532500650814e-07,1.5239035373806262,1.0184296213124475,1.0029792855398592,1.0073167141994916,1.0051344095265855
5.056,31.758833201266004,0.4004132289796034,0.4,5.548163652139906e-07,1.523903250511508,1.0184298048776121,1.0029793965341451,1.0073167876683113,1.005134501679652
5.058,31.758851436331458,0.4004129026423777,0.4,4.582570378515827e-07,1.5239029250054157,1.0184299904753398,1.0029795091385436,1.007316862095785,1.0051345950998474
5.06,31.758866196888373,0.400412510447076,0.4,3.617906760450366e-07,1.5239025611993091,1.0184301780851683,1.0029796233393842,1.0073169374732258,1.0051346897760576
5.062,31.758877486559967,0.4004120526470478,0.4,2.654326283862422e-07,1.5239021594357218,1.0184303676864035,1.0029797391227981,1.0073170137918315,1.0051347856970139
5.064,31.758885309520892,0.40041152950548214,0.4,1.6919818169097395e-07,1.52390172006269,1.0184305592581235,1.002979856474721,1.0073170910426854,1.0051348828512945
5.066,31.758889670494995,0.4004109412953359,0.4,7.310255871395002e-08,1.5239012434336807,1.0184307527791825,1.002979975380894,1.0073171692167606,1.0051349812273287
5.068,31.75889057475295,0.40041028829926156,0.4,-2.2839084118747862e-08,1.5239007299075178,1.0184309482282146,1.00298009582687,1.0073172483049182,1.0051350808133974
5.07,31.758888028109826,0.4004095708095356,0.4,-1.1861165896035649e-07,1.5239001798483083,1.0184311455836388,1.0029802177980132,1.0073173282979113,1.0051351815976364
5.072,31.758882036922596,0.40040878912798167,0.4,-2.14200148776515e-07,1.5238995936253696,1.0184313448236615,1.0029803412795035,1.007317409186387,1.0051352835680385
5.074,31.758872608087536,0.4004079435658969,0.4,-3.095896095609077e-07,1.5238989716131535,1.0184315459262816,1.0029804662563393,1.0073174909608864,1.0051353867124542
5.076,31.758859749037555,0.4004070344439745,0.4,-4.047651725323414e-07,1.5238983141911695,1.0184317488692949,1.002980592713341,1.0073175736118483,1.005135491018598
5.078,31.75884346773946,0.40040606209222457,0.4,-4.997120463140445e-07,1.5238976217439109,1.0184319536302977,1.0029807206351522,1.0073176571296103,1.0051355964740463
5.08,31.758823772691116,0.4004050268498945,0.4,-5.944155190935958e-07,1.5238968946607756,1.0184321601866904,1.0029808500062443,1.00731774150441,1.005135703066243
5.082,31.758800672918547,0.4004039290653889,0.4,-6.888609607645957e-07,1.52389613333599,1.0184323685156835,1.0029809808109198,1.007317826726389,1.0051358107825006
5.084,31.758774177972953,0.40040276909618566,0.4,-7.830338250486814e-07,1.5238953381685303,1.018432578594299,1.0029811130333126,1.007317912785591,1.0051359196100023
5.086,31.758744297927677,0.40040154730875543,0.4,-8.769196515979724e-07,1.5238945095620444,1.0184327903993777,1.002981246657395,1.0073179996719681,1.0051360295358054
5.088,31.758711043375044,0.4004002640784743,0.4,-9.705040680777826e-07,1.523893647924771,1.0184330039075813,1.0029813816669773,1.007318087375379,1.005136140546843
5.09,31.75867442542317,0.40039891978953907,0.4,-1.0637727922295117e-06,1.5238927536694618,1.0184332190953975,1.0029815180457125,1.0073181758855938,1.0051362526299268
5.092,31.758634455692683,0.4003975148348803,0.4,-1.1567116339125647e-06,1.5238918272133006,1.018433435939144,1.0029816557770994,1.0073182651922936,1.0051363657717496
5.094,31.758591146313364,0.4003960496160745,0.4,-1.2493064971261666e-06,1.5238908689778208,1.0184336544149735,1.0029817948444855,1.0073183552850735,1.0051364799588876
5.096,31.75854450992073,0.4003945245432529,0.4,-1.3415433820098845e-06,1.523889879388826,1.0184338744988757,1.0029819352310698,1.0073184461534448,1.0051365951778024
5.098,31.758494559652522,0.40039294003501463,0.4,-1.4334083868232767e-06,1.5238888588763073,1.0184340961666856,1.0029820769199065,1.0073185377868366,1.0051367114148457
5.1,31.75844130914516,0.4003912965183315,0.4,-1.5248877099038329e-06,1.523887807874361,1.0184343193940835,1.0029822198939076,1.007318630174597,1.0051368286562588
5.102,31.758384772530086,0.4003895944284577,0.4,-1.6159676516034643e-06,1.5238867268211052,1.0184345441566034,1.0029823641358464,1.0073187233059968,1.0051369468881772
