Time,gENROU.delta,gENROU.PELEC,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.15,42.918587,0.0033370492,0.006400764,8.995591,0.36535642,1.4918399e-32,0.012824165,0.0064120824
2.152,43.15067,0.0033262707,0.006492845,9.1073475,0.36476588,9.513255e-33,0.012824165,0.0064120824
2.154,43.38607,0.0033166148,0.0065849195,9.218989,0.36423606,2.6915288e-22,0.012824165,0.0064120824
2.156,43.624783,0.0033080203,0.0066769877,9.3305,0.36376384,5.469175e-21,0.012824165,0.0064120824
2.158,43.866814,0.0033004778,0.006769049,9.441876,0.36334887,7.2033977e-22,0.012824165,0.0064120824
2.16,44.112156,0.003293866,0.0068611032,9.553083,0.36298478,6.411366e-21,0.012824165,0.0064120824
2.162,44.36081,0.0032882027,0.00695315,9.6641245,0.36267257,6.951085e-33,0.012824165,0.0064120824
2.164,44.612778,0.0032834911,0.00704519,9.775005,0.36241266,9.6288016e-21,0.012824165,0.0064120824
2.166,44.868065,0.0032797283,0.0071372227,9.885724,0.36220494,1.434719e-32,0.012824165,0.0064120824
2.168,45.126656,0.0032766317,0.0072292467,9.996235,0.3620339,1.0429366e-20,0.012824165,0.0064120824
2.1680682,45.135532,0.0032765383,0.007232385,10.0,0.36202875,1.4084572e-32,0.012824165,0.0064120824
2.1680682,45.135532,0.0032765383,0.007232385,10.0,0.36202875,1.4075584e-32,0.012824165,0.0064120824
2.17,45.388565,0.003274285,0.007321263,10.0,0.36190423,4.3828403e-21,0.012824165,0.0064120824
2.172,45.653786,0.0032727383,0.007413272,10.0,0.36181873,8.69968e-21,0.012824165,0.0064120824
2.174,45.922318,0.0032719898,0.0075052725,10.0,0.36177737,1.3090854e-31,0.012824165,0.0064120824
2.176,46.19416,0.003271794,0.007597265,10.0,0.36176655,5.1615524e-20,0.012824165,0.0064120824
2.178,46.469315,0.0032721737,0.0076892483,10.0,0.36178753,1.3030976e-32,0.012824165,0.0064120824
2.18,46.747784,0.0032732058,0.0077812234,10.0,0.3618446,1.1948857e-32,0.012824165,0.0064120824
2.182,47.02956,0.003274889,0.00787319,10.0,0.3619376,2.4150126e-32,0.012824165,0.0064120824
2.184,47.31465,0.0032770624,0.0079651475,10.0,0.3620577,1.805888e-32,0.012824165,0.0064120824
2.186,47.60305,0.0032796974,0.008057096,10.0,0.3622032,5.0536854e-21,0.012824165,0.0064120824
2.188,47.894756,0.0032828718,0.008149035,10.0,0.36237848,2.574294e-32,0.012824165,0.0064120824
2.19,48.189774,0.0032865854,0.008240965,10.0,0.36258337,7.987817e-33,0.012824165,0.0064120824
2.192,48.488106,0.003290774,0.008332887,10.0,0.36281434,6.757842e-33,0.012824165,0.0064120824
2.194,48.78974,0.0032953764,0.008424798,10.0,0.36306795,7.313965e-33,0.012824165,0.0064120824
2.196,49.09469,0.003300415,0.0085167,10.0,0.3633454,9.2051185e-33,0.012824165,0.0064120824
2.198,49.402943,0.0033058713,0.008608593,10.0,0.36364564,4.6801004e-33,0.012824165,0.0064120824
2.2,49.714504,0.0033117216,0.008700476,10.0,0.36396727,3.2309596e-21,0.012824165,0.0064120824
2.202,50.029373,0.0033179382,0.008792349,10.0,0.3643087,3.1434077e-32,0.012824165,0.0064120824
2.204,50.347553,0.0033245068,0.008884212,10.0,0.36466914,2.6225834e-32,0.012824165,0.0064120824
2.206,50.669037,0.0033314067,0.008976066,10.0,0.3650474,1.3800586e-32,0.012824165,0.0064120824
2.208,50.99383,0.0033386294,0.009067908,10.0,0.3654429,1.9289117e-21,0.012824165,0.0064120824
2.21,51.321926,0.0033461833,0.009159742,10.0,0.36585608,1.6326722e-32,0.012824165,0.0064120824
2.212,51.65333,0.003354038,0.009251565,10.0,0.36628523,1.5745105e-21,0.012824165,0.0064120824
2.214,51.98804,0.0033621793,0.009343377,10.0,0.3667295,1.03633485e-32,0.012824165,0.0064120824
2.216,52.326054,0.003370592,0.00943518,10.0,0.36718804,2.504226e-32,0.012824165,0.0064120824
2.218,52.667374,0.0033792614,0.009526972,10.0,0.36765996,1.2721927e-33,0.012824165,0.0064120824
2.22,53.011993,0.0033881732,0.009618754,10.0,0.36814442,1.1582253e-20,0.012824165,0.0064120824
2.222,53.35992,0.0033973122,0.009710524,10.0,0.3686406,7.035249e-21,0.012824165,0.0064120824
2.224,53.711155,0.0034066713,0.009802285,10.0,0.36914802,5.548018e-21,0.012824165,0.0064120824
2.226,54.06569,0.0034162868,0.009894035,10.0,0.3696686,5.7219855e-21,0.012824165,0.0064120824
2.228,54.423523,0.0034261097,0.009985774,10.0,0.3701997,8.304484e-33,0.012824165,0.0064120824
2.23,54.78466,0.0034361286,0.010077503,10.0,0.3707406,2.7158139e-21,0.012824165,0.0064120824
2.232,55.1491,0.003446332,0.01016922,10.0,0.37129062,1.3042321e-20,0.012824165,0.0064120824
2.234,55.51684,0.0034567073,0.0102609275,10.0,0.3718491,3.1361672e-32,0.012824165,0.0064120824
2.236,55.88789,0.0034672436,0.010352624,10.0,0.37241536,1.7193115e-20,0.012824165,0.0064120824
2.238,56.262234,0.0034779285,0.010444309,10.0,0.37298876,1.1668154e-32,0.012824165,0.0064120824
2.24,56.639877,0.00348875,0.010535982,10.0,0.3735686,8.408564e-33,0.012824165,0.0064120824
2.242,57.020824,0.003499792,0.010627646,10.0,0.3741593,7.708207e-33,0.012824165,0.0064120824
2.244,57.40507,0.0035109867,0.010719297,10.0,0.37475723,1.7015419e-20,0.012824165,0.0064120824
2.246,57.792614,0.0035223216,0.01081094,10.0,0.37536168,9.442089e-33,0.012824165,0.0064120824
2.248,58.18346,0.003533788,0.01090257,10.0,0.37597215,2.580511e-32,0.012824165,0.0064120824
2.25,58.577595,0.0035453783,0.0109941885,10.0,0.3765882,8.8568046e-21,0.012824165,0.0064120824
2.252,58.975037,0.0035570841,0.011085796,10.0,0.3772094,8.399636e-33,0.012824165,0.0064120824
2.254,59.37577,0.0035688973,0.011177394,10.0,0.3778352,2.4704375e-21,0.012824165,0.0064120824
2.256,59.77981,0.0035808093,0.011268979,10.0,0.37846527,8.527098e-33,0.012824165,0.0064120824
2.258,60.18714,0.003592871,0.011360553,10.0,0.37910214,9.632126e-21,0.012824165,0.0064120824
2.26,60.597767,0.0036050584,0.011452116,10.0,0.3797446,8.840215e-33,0.012824165,0.0064120824
2.262,61.01169,0.003617351,0.011543669,10.0,0.38039145,4.382834e-33,0.012824165,0.0064120824
2.264,61.428913,0.0036297427,0.011635209,10.0,0.38104245,1.3973148e-32,0.012824165,0.0064120824
2.266,61.849426,0.0036422287,0.011726739,10.0,0.38169724,1.5904e-20,0.012824165,0.0064120824
2.268,62.27324,0.0036548036,0.011818257,10.0,0.3823556,1.3008729e-32,0.012824165,0.0064120824
2.27,62.700336,0.0036674622,0.011909763,10.0,0.38301718,6.186389e-33,0.012824165,0.0064120824
2.272,63.13074,0.003680199,0.012001259,10.0,0.38368168,1.2418836e-32,0.012824165,0.0064120824
2.274,63.564434,0.0036930337,0.012092743,10.0,0.38435015,6.2117972e-21,0.012824165,0.0064120824
2.276,64.00141,0.0037059686,0.012184216,10.0,0.38502267,1.106703e-20,0.012824165,0.0064120824
2.278,64.441696,0.0037189834,0.012275677,10.0,0.38569814,3.644945e-20,0.012824165,0.0064120824
2.28,64.88527,0.0037320745,0.012367127,10.0,0.38637638,5.253906e-33,0.012824165,0.0064120824
2.282,65.33212,0.0037452385,0.012458567,10.0,0.38705721,9.65915e-21,0.012824165,0.0064120824
2.284,65.78228,0.0037584717,0.012549994,10.0,0.3877404,4.791694e-33,0.012824165,0.0064120824
2.286,66.235725,0.0037717705,0.012641409,10.0,0.3884258,8.4279655e-21,0.012824165,0.0064120824
2.288,66.69246,0.0037851313,0.012732813,10.0,0.38911313,2.2263177e-32,0.012824165,0.0064120824
2.29,67.15249,0.0037985572,0.012824207,10.0,0.38980263,8.732282e-33,0.012824165,0.0064120824
2.292,67.61581,0.0038120556,0.012915588,10.0,0.39049459,1.9589064e-32,0.012824165,0.0064120824
2.294,68.08241,0.0038256147,0.013006957,10.0,0.39118847,2.3082297e-20,0.012824165,0.0064120824
2.296,68.55231,0.003839233,0.013098316,10.0,0.39188412,1.0524327e-32,0.012824165,0.0064120824
2.298,69.02549,0.0038529085,0.013189663,10.0,0.39258146,1.1900758e-20,0.012824165,0.0064120824
2.3,69.50196,0.0038666397,0.013280998,10.0,0.3932804,2.159674e-32,0.012824165,0.0064120824
2.302,69.98172,0.003880425,0.013372322,10.0,0.3939808,1.2471926e-32,0.012824165,0.0064120824
2.304,70.46477,0.0038942627,0.013463634,10.0,0.39468268,2.0044234e-32,0.012824165,0.0064120824
2.306,70.9511,0.0039081513,0.013554935,10.0,0.39538583,1.8377579e-32,0.012824165,0.0064120824
2.308,71.44073,0.003922086,0.0136462245,10.0,0.3960901,5.599182e-21,0.012824165,0.0064120824
2.31,71.93363,0.003936068,0.013737502,10.0,0.39679548,4.3063442e-33,0.012824165,0.0064120824
2.312,72.429825,0.003950096,0.013828767,10.0,0.39750195,2.0069331e-32,0.012824165,0.0064120824
2.314,72.929306,0.0039641685,0.013920022,10.0,0.3982094,9.159514e-33,0.012824165,0.0064120824
2.316,73.43207,0.003978285,0.014011265,10.0,0.39891776,3.469637e-20,0.012824165,0.0064120824
2.318,73.93812,0.0039924434,0.014102496,10.0,0.399627,1.5671168e-32,0.012824165,0.0064120824
2.32,74.44744,0.004006644,0.014193716,10.0,0.40033707,1.1127347e-32,0.012824165,0.0064120824
2.322,74.96006,0.004020885,0.014284925,10.0,0.40104792,1.4819146e-32,0.012824165,0.0064120824
2.324,75.47596,0.0040351585,0.014376121,10.0,0.40175912,1.9913978e-32,0.012824165,0.0064120824
2.326,75.99515,0.0040494683,0.0144673055,10.0,0.40247083,1.7607734e-32,0.012824165,0.0064120824
2.328,76.51761,0.0040638126,0.014558478,10.0,0.40318304,1.6564013e-32,0.012824165,0.0064120824
2.33,77.04335,0.004078191,0.01464964,10.0,0.40389568,4.561879e-32,0.012824165,0.0064120824
2.332,77.57238,0.0040926016,0.01474079,10.0,0.40460864,2.055922e-32,0.012824165,0.0064120824
2.334,78.10469,0.004107044,0.014831928,10.0,0.40532196,1.181486e-31,0.012824165,0.0064120824
2.336,78.64028,0.0041215178,0.014923055,10.0,0.4060355,2.7364117e-31,0.012824165,0.0064120824
2.338,79.179146,0.004136021,0.01501417,10.0,0.40674928,6.141137e-32,0.012824165,0.0064120824
2.34,79.7213,0.004150553,0.015105273,10.0,0.40746322,1.1847649e-31,0.012824165,0.0064120824
2.342,80.26673,0.0041651134,0.015196364,10.0,0.4081773,1.5522148e-31,0.012824165,0.0064120824
2.344,80.81544,0.004179701,0.015287444,10.0,0.40889147,3.6477265e-33,0.012824165,0.0064120824
2.346,81.367424,0.004194316,0.015378512,10.0,0.4096057,1.0695214e-32,0.012824165,0.0064120824
2.348,81.92269,0.004208957,0.015469569,10.0,0.41031995,2.854887e-32,0.012824165,0.0064120824
2.35,82.48124,0.004223623,0.015560614,10.0,0.41103423,6.3849715e-32,0.012824165,0.0064120824
2.352,83.04305,0.0042383145,0.015651647,10.0,0.4117485,7.1726114e-32,0.012824165,0.0064120824
2.354,83.608154,0.0042530303,0.015742669,10.0,0.41246268,1.0931419e-20,0.012824165,0.0064120824
2.356,84.17653,0.0042677685,0.015833678,10.0,0.41317672,9.574011e-33,0.012824165,0.0064120824
2.358,84.74818,0.004282528,0.015924675,10.0,0.41389057,5.491008e-32,0.012824165,0.0064120824
2.36,85.323105,0.0042973105,0.016015662,10.0,0.4146043,1.1801175e-31,0.012824165,0.0064120824
2.362,85.901306,0.0043121153,0.016106637,10.0,0.41531786,3.0885573e-32,0.012824165,0.0064120824
2.364,86.48278,0.0043269414,0.0161976,10.0,0.41603124,5.570695e-32,0.012824165,0.0064120824
2.366,87.06753,0.0043417895,0.016288552,10.0,0.41674444,1.2687155e-32,0.012824165,0.0064120824
2.368,87.655556,0.0043566586,0.01637949,10.0,0.41745743,2.689093e-32,0.012824165,0.0064120824
2.37,88.24686,0.0043715495,0.01647042,10.0,0.41817024,6.228013e-32,0.012824165,0.0064120824
2.372,88.84142,0.0043864613,0.016561335,10.0,0.41888285,2.4854728e-31,0.012824165,0.0064120824
2.374,89.43927,0.004401394,0.01665224,10.0,0.41959524,7.901193e-20,0.012824165,0.0064120824
2.376,90.04039,0.0044163484,0.016743133,10.0,0.42030743,1.7472791e-31,0.012824165,0.0064120824
2.378,90.64478,0.0044313236,0.016834013,10.0,0.42101943,1.0845803e-19,0.012824165,0.0064120824
2.38,91.25244,0.0044463202,0.016924882,10.0,0.42173126,8.348203e-32,0.012824165,0.0064120824
2.382,91.863365,0.0044613383,0.01701574,10.0,0.42244288,1.10939616e-32,0.012824165,0.0064120824
2.384,92.47757,0.0044763787,0.017106587,10.0,0.42315435,3.590041e-21,0.012824165,0.0064120824
2.386,93.09504,0.0044914405,0.01719742,10.0,0.42386568,2.0855087e-32,0.012824165,0.0064120824
2.388,93.71578,0.0045065186,0.017288243,10.0,0.42457655,2.204082e-32,0.012824165,0.0064120824
2.39,94.3398,0.0045215916,0.017379055,10.0,0.425286,1.0152222e-31,0.012824165,0.0064120824
2.392,94.96708,0.0045366795,0.017469853,10.0,0.425995,1.7690255e-32,0.012824165,0.0064120824
2.394,95.59763,0.004551783,0.01756064,10.0,0.4267035,1.5748856e-20,0.012824165,0.0064120824
2.396,96.231445,0.004566902,0.017651416,10.0,0.42741156,4.0655792e-32,0.012824165,0.0064120824
2.398,96.86853,0.004582035,0.01774218,10.0,0.42811912,1.9096632e-31,0.012824165,0.0064120824
2.4,97.50888,0.0045971824,0.017832933,10.0,0.42882618,4.949513e-32,0.012824165,0.0064120824
2.402,98.152504,0.0046123443,0.017923672,10.0,0.42953277,8.396951e-20,0.012824165,0.0064120824
2.404,98.799385,0.00462752,0.018014401,10.0,0.4302388,1.2279073e-31,0.012824165,0.0064120824
2.406,99.44954,0.00464271,0.018105118,10.0,0.43094438,1.432054e-31,0.012824165,0.0064120824
2.408,100.10295,0.004657914,0.018195823,10.0,0.43164942,6.611607e-20,0.012824165,0.0064120824
2.41,100.759636,0.0046731313,0.018286517,10.0,0.43235394,2.5748687e-31,0.012824165,0.0064120824
2.412,101.41958,0.004688362,0.018377198,10.0,0.43305793,1.3500285e-31,0.012824165,0.0064120824
2.414,102.082794,0.004703607,0.01846787,10.0,0.43376142,4.4849196e-20,0.012824165,0.0064120824
2.416,102.74927,0.004718865,0.018558526,10.0,0.4344644,7.2052255e-32,0.012824165,0.0064120824
2.418,103.41901,0.004734136,0.018649174,10.0,0.43516684,3.545071e-32,0.012824165,0.0064120824
2.42,104.09201,0.0047494215,0.018739808,10.0,0.4358688,3.2641613e-21,0.012824165,0.0064120824
2.422,104.76827,0.004764712,0.018830432,10.0,0.43656987,1.5230846e-20,0.012824165,0.0064120824
2.424,105.4478,0.004780012,0.018921044,10.0,0.43727025,1.4497179e-20,0.012824165,0.0064120824
2.426,106.130585,0.0047953227,0.019011643,10.0,0.43796998,1.5253974e-32,0.012824165,0.0064120824
2.428,106.81664,0.0048106434,0.01910223,10.0,0.43866906,6.325633e-20,0.012824165,0.0064120824
2.43,107.50595,0.004825974,0.019192807,10.0,0.43936747,2.47161e-31,0.012824165,0.0064120824
2.432,108.198524,0.004841313,0.019283373,10.0,0.4400652,3.0019076e-31,0.012824165,0.0064120824
2.434,108.894356,0.004856662,0.019373925,10.0,0.44076222,1.5154825e-31,0.012824165,0.0064120824
2.436,109.593445,0.0048720194,0.019464467,10.0,0.44145855,3.870964e-31,0.012824165,0.0064120824
2.438,110.29579,0.0048873853,0.019554995,10.0,0.44215414,3.302394e-32,0.012824165,0.0064120824
2.44,111.00141,0.004902759,0.019645514,10.0,0.44284904,4.021604e-31,0.012824165,0.0064120824
2.442,111.71027,0.0049181404,0.01973602,10.0,0.44354317,1.0165113e-31,0.012824165,0.0064120824
2.444,112.4224,0.004933529,0.019826513,10.0,0.44423652,3.233045e-20,0.012824165,0.0064120824
2.446,113.13778,0.0049489248,0.019916996,10.0,0.44492915,3.150791e-20,0.012824165,0.0064120824
2.448,113.85642,0.004964327,0.020007467,10.0,0.44562098,3.1738373e-31,0.012824165,0.0064120824
2.45,114.578316,0.0049797357,0.020097926,10.0,0.446312,2.2438469e-31,0.012824165,0.0064120824
2.452,115.303474,0.0049951505,0.020188373,10.0,0.44700226,5.723766e-21,0.012824165,0.0064120824
2.454,116.03188,0.0050105727,0.020278808,10.0,0.44769177,7.8158274e-33,0.012824165,0.0064120824
2.456,116.76355,0.0050260043,0.020369232,10.0,0.44838062,3.182077e-20,0.012824165,0.0064120824
2.458,117.49846,0.005041441,0.020459644,10.0,0.4490687,3.7253433e-20,0.012824165,0.0064120824
2.46,118.23664,0.0050568837,0.020550044,10.0,0.44975594,9.816263e-20,0.012824165,0.0064120824
2.462,118.97807,0.005072332,0.020640435,10.0,0.45044237,4.5281447e-32,0.012824165,0.0064120824
2.464,119.722755,0.005087785,0.02073081,10.0,0.451128,1.3031796e-19,0.012824165,0.0064120824
2.466,120.47069,0.0051032426,0.020821176,10.0,0.4518128,3.8671542e-31,0.012824165,0.0064120824
2.468,121.22187,0.0051187044,0.02091153,10.0,0.45249674,5.8908066e-32,0.012824165,0.0064120824
2.47,121.97632,0.005134171,0.021001872,10.0,0.45317984,1.3567405e-31,0.012824165,0.0064120824
2.472,122.73401,0.005149641,0.021092203,10.0,0.45386207,1.8730854e-31,0.012824165,0.0064120824
2.474,123.49496,0.0051651145,0.02118252,10.0,0.45454344,3.2229514e-31,0.012824165,0.0064120824
2.476,124.25915,0.0051805917,0.021272827,10.0,0.45522395,1.1453426e-19,0.012824165,0.0064120824
2.478,125.0266,0.005196071,0.021363122,10.0,0.45590356,8.8722887e-32,0.012824165,0.0064120824
2.48,125.797295,0.005211554,0.021453405,10.0,0.45658228,3.1733954e-20,0.012824165,0.0064120824
2.482,126.57125,0.0052270386,0.021543676,10.0,0.45726007,2.466385e-31,0.012824165,0.0064120824
2.484,127.34844,0.0052425256,0.021633936,10.0,0.45793697,4.8737685e-20,0.012824165,0.0064120824
2.486,128.12889,0.0052580154,0.021724185,10.0,0.45861298,1.3545398e-32,0.012824165,0.0064120824
2.488,128.91258,0.0052735177,0.02181442,10.0,0.45928857,3.1996105e-20,0.012824165,0.0064120824
2.49,129.69952,0.0052890237,0.021904645,10.0,0.4599633,6.413675e-20,0.012824165,0.0064120824
2.492,130.48972,0.005304533,0.021994859,10.0,0.46063718,3.4515885e-32,0.012824165,0.0064120824
2.494,131.28316,0.005320045,0.022085061,10.0,0.46131024,4.1060734e-19,0.012824165,0.0064120824
2.496,132.07983,0.0053355605,0.02217525,10.0,0.46198243,3.8549632e-31,0.012824165,0.0064120824
2.498,132.87978,0.005351078,0.022265429,10.0,0.46265376,4.1671886e-31,0.012824165,0.0064120824
2.5,133.68295,0.0053665987,0.022355596,10.0,0.46332422,5.1369757e-31,0.012824165,0.0064120824
2.502,134.48938,0.0053821215,0.02244575,10.0,0.46399382,1.0779433e-30,0.012824165,0.0064120824
2.504,135.29904,0.0053976467,0.022535894,10.0,0.46466252,2.645275e-31,0.012824165,0.0064120824
2.506,136.11195,0.005413174,0.022626026,10.0,0.4653304,6.4484705e-31,0.012824165,0.0064120824
2.508,136.92812,0.005428703,0.022716144,10.0,0.46599737,1.8573209e-31,0.012824165,0.0064120824
2.51,137.74753,0.0054442342,0.022806253,10.0,0.46666348,2.5985228e-19,0.012824165,0.0064120824
2.512,138.57018,0.0054597664,0.02289635,10.0,0.4673287,2.610788e-19,0.012824165,0.0064120824
2.514,139.39606,0.0054753004,0.022986434,10.0,0.46799305,6.8219387e-31,0.012824165,0.0064120824
2.516,140.22519,0.0054908353,0.023076506,10.0,0.46865648,1.3076102e-19,0.012824165,0.0064120824
2.518,141.05757,0.0055063716,0.023166569,10.0,0.46931905,1.1392091e-30,0.012824165,0.0064120824
2.52,141.89319,0.005521909,0.023256619,10.0,0.46998072,2.618435e-19,0.012824165,0.0064120824
2.522,142.73206,0.0055374466,0.023346657,10.0,0.47064146,5.821423e-31,0.012824165,0.0064120824
2.524,143.57414,0.005552985,0.023436682,10.0,0.47130135,7.852731e-19,0.012824165,0.0064120824
2.526,144.4195,0.005568524,0.023526698,10.0,0.4719603,1.7408944e-31,0.012824165,0.0064120824
2.528,145.26807,0.005584063,0.023616701,10.0,0.47261834,1.7567987e-30,0.012824165,0.0064120824
2.53,146.11989,0.005599602,0.023706691,10.0,0.47327548,1.727393e-30,0.012824165,0.0064120824
2.532,146.97495,0.0056151417,0.023796672,10.0,0.47393173,3.9310688e-19,0.012824165,0.0064120824
2.534,147.83325,0.0056306804,0.02388664,10.0,0.47458702,8.260671e-32,0.012824165,0.0064120824
2.536,148.6948,0.005646219,0.023976596,10.0,0.47524142,3.033709e-31,0.012824165,0.0064120824
2.538,149.55957,0.005661757,0.024066541,10.0,0.4758949,3.6732494e-31,0.012824165,0.0064120824
2.54,150.42758,0.0056772945,0.024156475,10.0,0.47654742,1.7631444e-31,0.012824165,0.0064120824
2.542,151.29884,0.005692831,0.024246396,10.0,0.47719905,8.512462e-32,0.012824165,0.0064120824
2.544,152.17332,0.005708366,0.024336306,10.0,0.47784972,2.846303e-19,0.012824165,0.0064120824
2.546,153.05104,0.0057239006,0.024426205,10.0,0.47849947,3.8390877e-19,0.012824165,0.0064120824
2.548,153.93202,0.005739433,0.02451609,10.0,0.47914827,7.809711e-32,0.012824165,0.0064120824
2.55,154.81621,0.0057549644,0.024605965,10.0,0.47979614,3.0250468e-32,0.012824165,0.0064120824
2.552,155.70364,0.0057704956,0.024695829,10.0,0.48044312,4.0636692e-20,0.012824165,0.0064120824
2.554,156.59431,0.005786028,0.02478568,10.0,0.4810893,2.0460986e-19,0.012824165,0.0064120824
2.556,157.4882,0.0058015594,0.024875522,10.0,0.48173454,5.1325586e-31,0.012824165,0.0064120824
2.558,158.38536,0.0058170888,0.02496535,10.0,0.48237887,2.7671965e-31,0.012824165,0.0064120824
2.56,159.28572,0.0058326167,0.025055166,10.0,0.48302224,1.1303194e-30,0.012824165,0.0064120824
2.562,160.18932,0.0058481423,0.025144972,10.0,0.4836647,1.54455265e-30,0.012824165,0.0064120824
2.564,161.09616,0.005863666,0.025234766,10.0,0.48430622,4.245728e-31,0.012824165,0.0064120824
2.566,162.00623,0.0058791875,0.025324548,10.0,0.4849468,2.176874e-31,0.012824165,0.0064120824
2.568,162.91953,0.0058947066,0.02541432,10.0,0.4855864,3.5392285e-19,0.012824165,0.0064120824
2.57,163.83606,0.005910223,0.025504079,10.0,0.48622507,4.986306e-31,0.012824165,0.0064120824
2.572,164.75581,0.005925737,0.025593825,10.0,0.4868628,3.5759802e-30,0.012824165,0.0064120824
2.574,165.67882,0.005941248,0.025683561,10.0,0.4874996,7.006043e-19,0.012824165,0.0064120824
2.576,166.60504,0.005956756,0.025773285,10.0,0.48813543,5.7525943e-31,0.012824165,0.0064120824
2.578,167.53448,0.005972261,0.025862997,10.0,0.4887703,1.721108e-30,0.012824165,0.0064120824
2.58,168.46718,0.0059877625,0.025952699,10.0,0.48940423,1.5881149e-18,0.012824165,0.0064120824
2.582,169.40309,0.006003261,0.026042389,10.0,0.49003717,1.9858877e-30,0.012824165,0.0064120824
2.584,170.34222,0.006018756,0.026132066,10.0,0.4906692,1.7244524e-31,0.012824165,0.0064120824
2.586,171.2846,0.006034247,0.026221732,10.0,0.49130023,3.953751e-31,0.012824165,0.0064120824
2.588,172.2302,0.006049734,0.026311386,10.0,0.4919303,3.9586606e-31,0.012824165,0.0064120824
2.59,173.17903,0.006065218,0.02640103,10.0,0.4925594,3.8867744e-31,0.012824165,0.0064120824
2.592,174.13107,0.006080697,0.026490662,10.0,0.49318755,5.4310787e-19,0.012824165,0.0064120824
2.594,175.08633,0.006096172,0.026580282,10.0,0.4938147,2.1871504e-30,0.012824165,0.0064120824
2.596,176.04485,0.006111643,0.02666989,10.0,0.4944409,1.5155374e-18,0.012824165,0.0064120824
2.598,177.00658,0.006127109,0.026759487,10.0,0.49506614,5.9172512e-30,0.012824165,0.0064120824
2.6,177.97154,0.0061425706,0.02684907,10.0,0.49569038,7.8370617e-31,0.012824165,0.0064120824
2.602,178.93971,0.0061580273,0.026938645,10.0,0.49631366,1.1510525e-31,0.012824165,0.0064120824
2.604,179.91112,0.006173479,0.027028207,10.0,0.49693593,2.6205296e-19,0.012824165,0.0064120824
2.606,180.88574,0.006188926,0.027117757,10.0,0.49755725,3.5532655e-19,0.012824165,0.0064120824
2.608,181.8636,0.006204367,0.027207296,10.0,0.49817756,9.602309e-32,0.012824165,0.0064120824
2.61,182.84467,0.0062198034,0.027296824,10.0,0.4987969,3.857745e-31,0.012824165,0.0064120824
2.612,183.82896,0.006235234,0.02738634,10.0,0.49941525,1.0277849e-31,0.012824165,0.0064120824
2.614,184.8165,0.006250659,0.027475843,10.0,0.5000326,1.864182e-32,0.012824165,0.0064120824
2.616,185.80722,0.006266078,0.027565336,10.0,0.500649,8.507828e-32,0.012824165,0.0064120824
2.618,186.8012,0.006281499,0.027654817,10.0,0.50126463,1.22823665e-32,0.012824165,0.0064120824
2.62,187.79837,0.006296921,0.027744288,10.0,0.50187963,1.0471237e-31,0.012824165,0.0064120824
2.622,188.79878,0.006312339,0.027833745,10.0,0.5024936,2.5114905e-31,0.012824165,0.0064120824
2.624,189.80241,0.0063277516,0.027923193,10.0,0.5031067,3.6138932e-19,0.012824165,0.0064120824
2.626,190.80927,0.0063431594,0.028012628,10.0,0.50371885,1.450012e-30,0.012824165,0.0064120824
2.628,191.81932,0.0063585616,0.028102051,10.0,0.5043301,1.4278984e-20,0.012824165,0.0064120824
2.63,192.83261,0.006373959,0.028191464,10.0,0.50494033,5.4423357e-31,0.012824165,0.0064120824
2.632,193.8491,0.006389351,0.028280865,10.0,0.5055496,2.0433707e-30,0.012824165,0.0064120824
2.634,194.86882,0.0064047375,0.028370254,10.0,0.506158,9.266856e-32,0.012824165,0.0064120824
2.636,195.89177,0.0064201187,0.028459633,10.0,0.5067654,3.1443128e-32,0.012824165,0.0064120824
2.638,196.91792,0.0064354944,0.028548999,10.0,0.50737184,5.405361e-31,0.012824165,0.0064120824
2.64,197.9473,0.006450864,0.028638354,10.0,0.50797737,7.594136e-31,0.012824165,0.0064120824
2.642,198.97989,0.006466228,0.028727697,10.0,0.50858194,1.6051268e-30,0.012824165,0.0064120824
2.644,200.0157,0.006481586,0.028817028,10.0,0.50918555,3.9247123e-31,0.012824165,0.0064120824
2.646,201.05472,0.0064969384,0.02890635,10.0,0.5097882,1.6152314e-30,0.012824165,0.0064120824
2.648,202.09695,0.0065122843,0.028995657,10.0,0.5103899,1.22046115e-30,0.012824165,0.0064120824
2.65,203.14241,0.006527624,0.029084954,10.0,0.5109907,7.8774785e-31,0.012824165,0.0064120824
2.652,204.19107,0.006542958,0.02917424,10.0,0.51159054,1.7684556e-30,0.012824165,0.0064120824
2.654,205.24295,0.006558285,0.029263515,10.0,0.5121894,1.0597453e-18,0.012824165,0.0064120824
2.656,206.29805,0.006573606,0.029352779,10.0,0.5127873,1.8638594e-19,0.012824165,0.0064120824
2.658,207.35635,0.0065889205,0.02944203,10.0,0.5133843,6.236615e-31,0.012824165,0.0064120824
2.66,208.41788,0.006604228,0.02953127,10.0,0.51398027,2.025101e-30,0.012824165,0.0064120824
2.662,209.48262,0.006619529,0.029620498,10.0,0.51457536,1.0499714e-30,0.012824165,0.0064120824
2.664,210.55055,0.006634823,0.029709715,10.0,0.51516944,7.96861e-32,0.012824165,0.0064120824
2.666,211.6217,0.0066501107,0.029798921,10.0,0.5157626,1.2656566e-19,0.012824165,0.0064120824
