Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,iEEET1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.67,34.403664,0.4,-1.1675458e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.672,34.403664,0.4,-1.1644734e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.674,34.403664,0.4,-1.1614011e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.676,34.403664,0.4,-1.1583287e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.678,34.403664,0.4,-1.1552563e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.68,34.403664,0.4,-1.1521839e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.682,34.403664,0.4,-1.1491116e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.684,34.403664,0.39999998,-1.1460393e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.686,34.403664,0.39999998,-1.1429668e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.688,34.40366,0.39999998,-1.1398945e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.69,34.40366,0.39999998,-1.1368221e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.692,34.40366,0.39999998,-1.1337498e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.694,34.40366,0.39999998,-1.1306773e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.696,34.40366,0.39999998,-1.127605e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.698,34.40366,0.39999998,-1.1245326e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.7,34.40366,0.39999998,-1.1214603e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.702,34.40366,0.39999998,-1.1183878e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.704,34.40366,0.39999998,-1.1153155e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.706,34.40366,0.39999998,-1.1122431e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.708,34.40366,0.39999998,-1.1091708e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.71,34.40366,0.39999998,-1.1060983e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.712,34.40366,0.39999998,-1.103026e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.714,34.40366,0.39999998,-1.0999536e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.716,34.40366,0.39999998,-1.0968813e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.718,34.40366,0.39999998,-1.0938088e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.72,34.40366,0.39999998,-1.0907365e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.722,34.40366,0.39999998,-1.0876641e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.724,34.40366,0.39999998,-1.0845917e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.726,34.40366,0.39999998,-1.0815193e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.728,34.40366,0.39999998,-1.078447e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.73,34.40366,0.39999998,-1.0753746e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.732,34.40366,0.39999998,-1.0723022e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.734,34.40366,0.39999998,-1.0692298e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.736,34.40366,0.39999998,-1.0661575e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.738,34.40366,0.39999998,-1.0630851e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.74,34.40366,0.39999998,-1.0600127e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.742,34.40366,0.39999998,-1.0569403e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.744,34.40366,0.39999998,-1.053868e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.746,34.40366,0.39999998,-1.0507956e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.748,34.40366,0.39999998,-1.0477232e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.75,34.40366,0.39999998,-1.0446508e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.752,34.40366,0.39999998,-1.0415785e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.754,34.40366,0.39999998,-1.0385061e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.756,34.40366,0.39999998,-1.0354337e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.758,34.40366,0.39999998,-1.0323613e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.76,34.40366,0.39999998,-1.029289e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.762,34.40366,0.39999998,-1.0262166e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.764,34.40366,0.39999998,-1.0231442e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.766,34.40366,0.39999998,-1.0200718e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.768,34.40366,0.39999998,-1.0169995e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.77,34.40366,0.39999998,-1.013927e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.772,34.40366,0.39999998,-1.0108547e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.774,34.40366,0.39999998,-1.0077824e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.776,34.40366,0.39999998,-1.00471e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.778,34.40366,0.39999998,-1.0016377e-09,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.78,34.40366,0.39999998,-9.985652e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.782,34.40366,0.39999998,-9.954929e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.784,34.40366,0.39999998,-9.924205e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.786,34.40366,0.39999998,-9.893482e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.788,34.40366,0.39999998,-9.862757e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.79,34.40366,0.39999998,-9.832034e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.792,34.40366,0.39999998,-9.80131e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.794,34.40366,0.39999998,-9.770587e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.796,34.40366,0.39999998,-9.739862e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.798,34.40366,0.39999998,-9.709139e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.8,34.40366,0.39999998,-9.678415e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.802,34.40366,0.39999998,-9.647692e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.804,34.40366,0.39999998,-9.616967e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.806,34.40366,0.39999998,-9.586244e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.808,34.40366,0.39999998,-9.55552e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.81,34.40366,0.39999998,-9.524797e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.812,34.40366,0.39999998,-9.494072e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.814,34.40366,0.39999998,-9.463349e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.816,34.40366,0.39999998,-9.432625e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.818,34.40366,0.39999998,-9.401901e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.82,34.40366,0.39999998,-9.371177e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.822,34.40366,0.39999998,-9.340454e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.824,34.40366,0.39999998,-9.30973e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.826,34.40366,0.39999998,-9.2790065e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.828,34.40366,0.39999998,-9.2482827e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.83,34.40366,0.39999998,-9.217559e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.832,34.40366,0.39999998,-9.186835e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.834,34.40366,0.39999998,-9.1561114e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.836,34.40366,0.39999998,-9.1253877e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.838,34.40366,0.39999998,-9.094664e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.84,34.40366,0.39999998,-9.06394e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.842,34.40366,0.39999998,-9.0332164e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.844,34.40366,0.39999998,-9.0024926e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.846,34.40366,0.39999998,-8.971769e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.848,34.40366,0.39999998,-8.941045e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.85,34.40366,0.39999998,-8.9103214e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.852,34.40366,0.39999998,-8.8795976e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.854,34.40366,0.39999998,-8.848874e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.856,34.40366,0.39999998,-8.81815e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.858,34.40366,0.39999998,-8.7874263e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.86,34.40366,0.39999998,-8.7567026e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.862,34.40366,0.39999998,-8.725979e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.864,34.40366,0.39999998,-8.695255e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.866,34.40366,0.39999998,-8.6645313e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.868,34.40366,0.39999998,-8.6338076e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.87,34.40366,0.39999998,-8.603084e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.872,34.40366,0.39999998,-8.57236e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.874,34.40366,0.39999998,-8.5416363e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.876,34.40366,0.39999998,-8.5109125e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.878,34.40366,0.39999998,-8.480189e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.88,34.40366,0.39999998,-8.449465e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.882,34.40366,0.39999998,-8.418741e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.884,34.40366,0.39999998,-8.3880175e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.886,34.40366,0.39999998,-8.357294e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.888,34.40366,0.39999998,-8.32657e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.89,34.40366,0.39999998,-8.295846e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.892,34.40366,0.39999998,-8.2651225e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.894,34.40366,0.39999998,-8.2343987e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.896,34.40366,0.39999998,-8.203675e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.898,34.40366,0.39999998,-8.172951e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.9,34.40366,0.39999998,-8.1422274e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.902,34.40366,0.39999998,-8.1115037e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.904,34.40366,0.39999998,-8.08078e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.906,34.40366,0.39999998,-8.050057e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.908,34.40366,0.39999998,-8.019333e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.91,34.40366,0.39999998,-7.988609e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.912,34.40366,0.39999998,-7.9578855e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.914,34.40366,0.39999998,-7.9271617e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.916,34.40366,0.39999998,-7.896438e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.918,34.40366,0.39999998,-7.865714e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.92,34.40366,0.39999998,-7.8349904e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.922,34.40366,0.39999998,-7.8042667e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.924,34.40366,0.39999998,-7.773543e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.926,34.40366,0.39999998,-7.742819e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.928,34.40366,0.39999998,-7.7120954e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.93,34.40366,0.39999998,-7.6813716e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.932,34.40366,0.39999998,-7.650648e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.934,34.40366,0.39999998,-7.619924e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.936,34.40366,0.39999998,-7.5892004e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.938,34.40366,0.39999998,-7.5584766e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.94,34.40366,0.39999998,-7.527753e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.942,34.40366,0.39999998,-7.497029e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.944,34.40366,0.39999998,-7.4663054e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.946,34.40366,0.39999998,-7.4355816e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.948,34.40366,0.39999998,-7.404858e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.95,34.40366,0.39999998,-7.374134e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.952,34.40366,0.39999998,-7.3434103e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.954,34.40366,0.39999998,-7.3126866e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.956,34.40366,0.39999998,-7.281963e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.958,34.40366,0.39999998,-7.251239e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.96,34.40366,0.39999998,-7.2205153e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.962,34.40366,0.39999998,-7.1897915e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.964,34.40366,0.39999998,-7.159068e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.966,34.40366,0.39999998,-7.128344e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.968,34.40366,0.39999998,-7.09762e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.97,34.40366,0.39999998,-7.0668965e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.972,34.40366,0.39999998,-7.036173e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.974,34.403656,0.39999998,-7.005449e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.976,34.403656,0.39999998,-6.974725e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.978,34.403656,0.39999998,-6.9440015e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.98,34.403656,0.39999998,-6.913278e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.982,34.403656,0.39999998,-6.882554e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.984,34.403656,0.39999998,-6.85183e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.986,34.403656,0.39999998,-6.8211065e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.988,34.403656,0.39999998,-6.7903827e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.99,34.403656,0.39999998,-6.759659e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.992,34.403656,0.39999998,-6.728935e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.994,34.403656,0.39999998,-6.6982114e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.996,34.403656,0.39999998,-6.667488e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
1.998,34.403656,0.39999998,-6.6367645e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
2.0,34.403656,0.39999998,-6.6060407e-10,1.4314198,0.99999994,0.9919935,0.9999999,0.9959841
2.0,34.403656,0.050378896,-6.6060407e-10,1.4314198,0.58651894,0.1598131,0.059244867,1.0000001e-10
2.0011356,34.404133,0.0497101,4.6422672e-05,1.4328061,0.58200234,0.15859538,0.05885688,1e-10
2.0011356,34.404133,0.0497101,4.6422672e-05,1.4328061,0.58200234,0.15859538,0.05885688,1e-10
2.002,34.40513,0.049213912,8.1819955e-05,1.4357184,0.5786355,0.15768774,0.05856792,1e-10
2.004,34.40955,0.04810727,0.00016389824,1.4424057,0.5710763,0.15565012,0.05791998,1e-10
2.006,34.416935,0.047055796,0.00024622088,1.4491391,0.5638273,0.15369649,0.05729978,1e-10
2.008,34.42728,0.046056505,0.00032877535,1.455781,0.55687535,0.15182328,0.056706116,1e-10
2.01,34.44061,0.04510658,0.0004115498,1.4625056,0.55020785,0.15002704,0.05613782,1e-10
2.012,34.456917,0.04420336,0.000494533,1.4692361,0.54381263,0.14830448,0.05559379,1e-10
2.014,34.476215,0.043344356,0.0005777144,1.4759625,0.5376781,0.14665246,0.055072974,1e-10
2.016,34.498512,0.0425272,0.000661084,1.4826882,0.5317933,0.14506797,0.054574355,1e-10
2.018,34.523815,0.04174966,0.00074463227,1.489403,0.5261475,0.14354813,0.054096967,1e-10
2.02,34.552128,0.0410096,0.0008283499,1.496107,0.52073014,0.14209008,0.053639855,1e-10
2.022,34.583458,0.040305052,0.00091222837,1.5028048,0.5155317,0.14069122,0.05320215,1e-10
2.024,34.61781,0.039634142,0.0009962599,1.5094959,0.5105428,0.13934901,0.052782997,1e-10
2.026,34.65519,0.038995083,0.0010804362,1.5161813,0.5057543,0.13806099,0.052381575,1e-10
2.028,34.695602,0.03838624,0.0011647505,1.522861,0.5011578,0.13682488,0.051997136,1e-10
2.03,34.73905,0.037806,0.0012491957,1.5295354,0.49674493,0.13563836,0.051628903,1e-10
2.032,34.785545,0.0372529,0.0013337652,1.5362041,0.49250785,0.13449937,0.05127618,1e-10
2.034,34.835087,0.036725532,0.001418453,1.5428671,0.48843905,0.13340585,0.050938297,1e-10
2.036,34.887676,0.036222585,0.001503253,1.5495241,0.48453143,0.13235588,0.05061461,1e-10
2.038,34.94332,0.035742804,0.0015881597,1.5561751,0.480778,0.13134757,0.05030449,1e-10
2.04,35.002026,0.03528501,0.0016731679,1.5628202,0.47717223,0.13037913,0.050007362,1e-10
2.042,35.06379,0.0348481,0.0017582725,1.5694593,0.47370782,0.12944889,0.049722653,1e-10
2.044,35.128624,0.034431033,0.0018434689,1.5760918,0.4703788,0.12855521,0.04944984,1e-10
2.046,35.19652,0.034032818,0.0019287526,1.5827174,0.4671795,0.12769656,0.049188405,1e-10
2.048,35.267494,0.03365254,0.0020141196,1.5893362,0.46410456,0.1268715,0.04893788,1e-10
2.05,35.34154,0.033289272,0.0020995652,1.5959482,0.46114835,0.12607849,0.048697762,1e-10
2.052,35.418663,0.0329422,0.002185086,1.6025531,0.458306,0.12531622,0.04846762,1e-10
2.054,35.498867,0.03261053,0.0022706783,1.609151,0.45557278,0.12458341,0.048247032,1e-10
2.056,35.582153,0.0322935,0.0023563383,1.6157417,0.45294383,0.12387875,0.04803557,1e-10
2.058,35.668526,0.031990405,0.0024420628,1.6223252,0.45041487,0.12320107,0.047832858,1e-10
2.06,35.757984,0.03170058,0.0025278488,1.6289012,0.44798166,0.12254925,0.04763852,1e-10
2.062,35.850533,0.03142338,0.0026136928,1.6354698,0.44564006,0.12192215,0.04745219,1e-10
2.064,35.94617,0.031158205,0.0026995924,1.6420308,0.44338626,0.12131875,0.047273535,1e-10
2.066,36.044903,0.030904492,0.0027855446,1.6485842,0.4412166,0.120738044,0.04710223,1e-10
2.068,36.146732,0.030661691,0.0028715467,1.6551298,0.43912742,0.120179065,0.046937957,1e-10
2.07,36.251656,0.030429296,0.0029575962,1.6616675,0.43711537,0.11964091,0.046780426,1e-10
2.072,36.35968,0.030206831,0.003043691,1.6681972,0.43517733,0.11912271,0.04662935,1e-10
2.074,36.470802,0.029993821,0.0031298285,1.6747187,0.43331003,0.1186236,0.04648446,1e-10
2.076,36.585026,0.02978984,0.0032160068,1.6812321,0.4315106,0.1181428,0.046345487,1e-10
2.078,36.702354,0.029594483,0.003302224,1.6877371,0.42977622,0.11767955,0.0462122,1e-10
2.08,36.82279,0.029407345,0.0033884775,1.6942337,0.42810413,0.117233105,0.046084344,1e-10
2.082,36.946323,0.02922806,0.003474766,1.7007217,0.42649174,0.11680277,0.045961704,1e-10
2.084,37.07297,0.02905628,0.0035610874,1.7072011,0.4249366,0.11638788,0.045844063,1e-10
2.086,37.202724,0.028891668,0.00364744,1.7136717,0.42343634,0.115987785,0.045731213,1e-10
2.088,37.335587,0.028733907,0.0037338226,1.7201334,0.42198867,0.11560188,0.045622952,1e-10
2.09,37.471558,0.028582698,0.0038202333,1.7265862,0.4205914,0.115229584,0.045519095,1e-10
2.092,37.610645,0.028437752,0.0039066705,1.73303,0.41924253,0.114870325,0.045419462,1e-10
2.094,37.75284,0.028298803,0.0039931326,1.7394644,0.41794002,0.11452358,0.04532388,1e-10
2.096,37.898148,0.028165588,0.004079619,1.7458897,0.416682,0.114188835,0.045232177,1e-10
2.098,38.046574,0.028037861,0.0041661276,1.7523055,0.41546664,0.113865584,0.0451442,1e-10
2.1,38.19811,0.027915386,0.0042526578,1.7587118,0.41429213,0.11355335,0.045059796,1e-10
2.102,38.352764,0.02779794,0.004339208,1.7651087,0.4131568,0.1132517,0.044978812,1e-10
2.104,38.510532,0.027685307,0.0044257767,1.7714958,0.41205907,0.112960175,0.044901114,1e-10
2.106,38.671417,0.027577281,0.004512363,1.7778733,0.41099733,0.11267836,0.044826556,1e-10
2.108,38.835426,0.027473671,0.0045989663,1.7842408,0.40997013,0.11240585,0.04475502,1e-10
2.11,39.002544,0.027374318,0.0046855854,1.7905985,0.40897626,0.11214233,0.044686392,1e-10
2.112,39.172787,0.02727903,0.004772219,1.796946,0.40801424,0.1118874,0.044620544,1e-10
2.114,39.346146,0.027187645,0.0048588663,1.8032836,0.40708277,0.11164071,0.044557367,1e-10
2.116,39.522625,0.027100002,0.004945527,1.8096107,0.40618065,0.11140192,0.04449675,1e-10
2.118,39.702225,0.02701595,0.005032199,1.8159276,0.40530664,0.11117072,0.044438586,1e-10
2.12,39.88494,0.026935356,0.0051188823,1.8222342,0.4044597,0.11094681,0.044382785,1e-10
2.122,40.07078,0.026858076,0.0052055763,1.8285301,0.40363878,0.1107299,0.044329252,1e-10
2.124,40.259743,0.026783986,0.0052922796,1.8348155,0.4028428,0.11051972,0.04427789,1e-10
2.126,40.451828,0.026712958,0.0053789923,1.8410901,0.40207073,0.110315986,0.044228613,1e-10
2.128,40.64703,0.026644874,0.005465713,1.8473539,0.40132168,0.11011845,0.04418134,1e-10
2.13,40.84536,0.026579624,0.005552441,1.8536069,0.40059474,0.109926865,0.044135984,1e-10
2.132,41.046806,0.026517104,0.0056391764,1.859849,0.39988908,0.109741,0.04409248,1e-10
2.134,41.251377,0.026457211,0.0057259174,1.8660799,0.39920384,0.109560646,0.044050746,1e-10
2.136,41.459072,0.026399845,0.0058126645,1.8722997,0.39853823,0.109385565,0.04401071,1e-10
2.138,41.66989,0.026344916,0.0058994167,1.8785082,0.39789146,0.109215565,0.043972306,1e-10
2.14,41.88383,0.026292328,0.005986173,1.8847054,0.39726284,0.10905044,0.043935467,1e-10
2.142,42.100895,0.026242014,0.0060729343,1.8908913,0.39665174,0.10889002,0.043900136,1e-10
2.144,42.321083,0.026193885,0.0061596986,1.8970656,0.39605746,0.10873413,0.04386625,1e-10
2.146,42.54439,0.026147867,0.0062464657,1.9032284,0.39547935,0.108582586,0.043833755,1e-10
2.148,42.770824,0.026103886,0.0063332357,1.9093795,0.39491683,0.10843523,0.04380259,1e-10
2.15,43.000385,0.02606187,0.006420008,1.9155188,0.39436933,0.1082919,0.0437727,1e-10
2.15,43.000385,0.0028997818,0.006420008,1.9155188,0.34057918,2.3165555e-33,0.012824165,0.0064120824
2.152,43.233166,0.0028778722,0.00651219,1.9216464,0.33929008,2.2090619e-32,0.012824165,0.0064120824
2.154,43.469265,0.0028568576,0.0066043693,1.927762,0.33804905,5.192576e-33,0.012824165,0.0064120824
2.156,43.70868,0.0028366933,0.0066965446,1.9338657,0.33685392,1.0084728e-32,0.012824165,0.0064120824
2.158,43.951412,0.0028173341,0.006788716,1.9399573,0.3357025,2.0132955e-32,0.012824165,0.0064120824
2.16,44.197468,0.0027987338,0.0068808836,1.9460367,0.33459252,1.3578839e-32,0.012824165,0.0064120824
2.162,44.44684,0.0027808554,0.006973047,1.9521039,0.3335221,3.681317e-21,0.012824165,0.0064120824
2.164,44.699524,0.002763675,0.0070652054,1.9581587,0.33249024,2.3335962e-32,0.012824165,0.0064120824
2.166,44.955532,0.002747156,0.0071573593,1.9642012,0.33149508,1.4085762e-32,0.012824165,0.0064120824
2.168,45.214855,0.0027312809,0.0072495085,1.9702313,0.33053586,1.873081e-32,0.012824165,0.0064120824
2.17,45.477497,0.0027160007,0.007341653,1.9762487,0.32961,6.0420136e-21,0.012824165,0.0064120824
2.172,45.743454,0.0027013095,0.0074337926,1.9822537,0.32871732,2.0257478e-32,0.012824165,0.0064120824
2.174,46.012726,0.002687157,0.007525927,1.988246,0.3278551,1.5355321e-21,0.012824165,0.0064120824
2.176,46.28532,0.0026735482,0.007618056,1.9942255,0.32702386,1.7262862e-32,0.012824165,0.0064120824
2.178,46.56123,0.0026604366,0.0077101802,2.0001924,0.32622096,8.779326e-21,0.012824165,0.0064120824
2.18,46.84045,0.0026478092,0.0078022988,2.0061462,0.3254459,6.9931636e-33,0.012824165,0.0064120824
