Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eSAC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.804,294.6416,0.0014989744,0.036198154,1.3841467,0.24486828,1.3597432e-32,0.012824165,0.0064120824
2.806,295.94635,0.0014971714,0.036287993,1.3846885,0.24472097,3.0805953e-21,0.012824165,0.0064120824
2.808,297.25433,0.001495373,0.036377825,1.3852307,0.24457394,1.4457117e-32,0.012824165,0.0064120824
2.81,298.56558,0.0014935791,0.03646765,1.3857733,0.2444272,6.506351e-33,0.012824165,0.0064120824
2.812,299.88,0.0014917899,0.036557466,1.3863163,0.24428076,2.1213269e-21,0.012824165,0.0064120824
2.814,301.19772,0.0014900052,0.036647275,1.3868598,0.24413459,1.3577593e-32,0.012824165,0.0064120824
2.816,302.51862,0.0014882251,0.036737077,1.3874037,0.24398871,1.4857997e-21,0.012824165,0.0064120824
2.818,303.84277,0.0014864495,0.036826875,1.387948,0.24384312,2.7483657e-32,0.012824165,0.0064120824
2.82,305.17017,0.0014846785,0.036916662,1.3884928,0.2436978,2.087877e-21,0.012824165,0.0064120824
2.822,306.5008,0.0014829119,0.03700644,1.389038,0.24355279,4.3696337e-21,0.012824165,0.0064120824
2.824,307.8346,0.0014811498,0.037096214,1.3895836,0.24340804,9.431473e-33,0.012824165,0.0064120824
2.826,309.1717,0.0014793923,0.03718598,1.3901296,0.24326359,2.1508859e-32,0.012824165,0.0064120824
2.828,310.51202,0.0014776392,0.037275735,1.3906759,0.2431194,8.0194075e-22,0.012824165,0.0064120824
2.83,311.85553,0.0014758906,0.03736549,1.3912227,0.24297552,1.9935004e-32,0.012824165,0.0064120824
2.832,313.20233,0.0014741464,0.03745523,1.3917699,0.2428319,1.6052977e-32,0.012824165,0.0064120824
2.834,314.5523,0.0014724067,0.037544966,1.3923174,0.24268857,2.3156588e-32,0.012824165,0.0064120824
2.836,315.90558,0.0014706714,0.037634693,1.3928654,0.24254552,1.8248681e-32,0.012824165,0.0064120824
2.838,317.26202,0.0014689405,0.037724417,1.3934137,0.24240273,1.060182e-32,0.012824165,0.0064120824
2.84,318.6217,0.001467214,0.03781413,1.3939624,0.24226025,3.0294159e-33,0.012824165,0.0064120824
2.842,319.98465,0.0014654918,0.037903834,1.3945115,0.24211803,6.49576e-33,0.012824165,0.0064120824
2.844,321.3508,0.0014637741,0.037993535,1.3950609,0.2419761,1.4145107e-32,0.012824165,0.0064120824
2.846,322.72018,0.0014620607,0.038083225,1.3956107,0.24183443,3.4727324e-32,0.012824165,0.0064120824
2.848,324.09277,0.0014603517,0.038172908,1.3961608,0.24169305,3.649187e-32,0.012824165,0.0064120824
2.85,325.46863,0.0014586471,0.038262587,1.3967112,0.24155195,1.7866048e-32,0.012824165,0.0064120824
2.852,326.8477,0.0014569467,0.038352255,1.3972621,0.24141112,2.2346896e-32,0.012824165,0.0064120824
2.854,328.22998,0.0014552507,0.03844192,1.3978133,0.24127056,1.0738851e-32,0.012824165,0.0064120824
2.856,329.6155,0.001453559,0.03853157,1.3983648,0.24113028,1.1731929e-20,0.012824165,0.0064120824
2.858,331.00424,0.0014518716,0.038621217,1.3989167,0.24099028,3.5997722e-32,0.012824165,0.0064120824
2.86,332.39624,0.0014501883,0.03871086,1.3994689,0.24085055,6.1126317e-21,0.012824165,0.0064120824
2.862,333.79144,0.0014485095,0.038800493,1.4000214,0.2407111,2.5529827e-32,0.012824165,0.0064120824
2.864,335.18988,0.0014468349,0.038890116,1.4005742,0.2405719,3.039695e-20,0.012824165,0.0064120824
2.866,336.59152,0.0014451646,0.038979735,1.4011273,0.240433,8.655291e-33,0.012824165,0.0064120824
2.868,337.99643,0.0014434984,0.039069343,1.4016808,0.24029435,9.0546985e-33,0.012824165,0.0064120824
2.87,339.40454,0.0014418365,0.039158948,1.4022347,0.240156,4.625309e-32,0.012824165,0.0064120824
2.872,340.81586,0.0014401787,0.03924854,1.4027888,0.24001789,3.1386922e-32,0.012824165,0.0064120824
2.874,342.23044,0.0014385253,0.03933813,1.4033431,0.23988007,1.5456912e-32,0.012824165,0.0064120824
2.876,343.64822,0.0014368759,0.039427713,1.4038978,0.23974252,2.192721e-32,0.012824165,0.0064120824
2.878,345.0692,0.0014352307,0.039517283,1.4044528,0.23960523,2.4862866e-32,0.012824165,0.0064120824
2.88,346.49344,0.0014335898,0.03960685,1.4050081,0.23946822,2.6621397e-32,0.012824165,0.0064120824
2.882,347.9209,0.0014319529,0.03969641,1.4055636,0.23933147,2.685487e-32,0.012824165,0.0064120824
2.884,349.3516,0.0014303203,0.039785963,1.4061195,0.23919499,5.671985e-33,0.012824165,0.0064120824
2.886,350.7855,0.0014286918,0.039875504,1.4066756,0.23905878,3.9732423e-32,0.012824165,0.0064120824
2.888,352.22263,0.0014270673,0.03996504,1.4072319,0.23892283,5.6937225e-21,0.012824165,0.0064120824
2.89,353.663,0.0014254471,0.04005457,1.4077885,0.23878716,1.6525595e-33,0.012824165,0.0064120824
2.892,355.10657,0.0014238309,0.040144093,1.4083455,0.23865175,4.4555673e-32,0.012824165,0.0064120824
2.894,356.55338,0.0014222187,0.04023361,1.4089026,0.2385166,1.7125876e-20,0.012824165,0.0064120824
2.8955107,357.64825,0.0014210038,0.04030121,1.4093237,0.2384147,1.3157946e-32,0.012824165,0.0064120824
2.8955107,357.64825,0.0014210038,0.04030121,1.4093237,0.2384147,1.315757e-32,0.012824165,0.0064120824
2.896,358.0034,0.0014206107,0.040323116,1.4094601,0.23838173,7.93378e-24,0.012824165,0.0064120824
2.898,359.45663,0.0014190067,0.040412616,1.4100177,0.23824711,7.726892e-23,0.012824165,0.0064120824
2.9,360.9131,0.0014174067,0.04050211,1.4105757,0.23811276,1.0147304e-32,0.012824165,0.0064120824
2.902,362.37277,0.0014158109,0.040591594,1.4111339,0.23797868,9.882291e-22,0.012824165,0.0064120824
2.904,363.8357,0.001414219,0.04068107,1.4116924,0.23784485,4.8552156e-33,0.012824165,0.0064120824
2.906,365.3018,0.0014126312,0.040770542,1.412251,0.2377113,2.4949282e-22,0.012824165,0.0064120824
2.908,366.77115,0.0014110474,0.040860005,1.4128098,0.237578,1.4820005e-32,0.012824165,0.0064120824
2.91,368.2437,0.0014094677,0.04094946,1.413369,0.23744497,8.2447785e-33,0.012824165,0.0064120824
2.912,369.7195,0.0014078919,0.041038908,1.4139284,0.2373122,1.2804867e-32,0.012824165,0.0064120824
2.914,371.19852,0.00140632,0.04112835,1.414488,0.2371797,2.7200125e-32,0.012824165,0.0064120824
2.916,372.68076,0.0014047521,0.041217785,1.4150478,0.23704745,1.7034529e-21,0.012824165,0.0064120824
2.918,374.1662,0.0014031882,0.04130721,1.4156077,0.23691545,2.0437545e-21,0.012824165,0.0064120824
2.92,375.65488,0.0014016284,0.04139663,1.416168,0.23678373,1.371954e-21,0.012824165,0.0064120824
2.922,377.14676,0.0014000724,0.04148604,1.4167284,0.23665226,1.0939512e-32,0.012824165,0.0064120824
2.924,378.64188,0.0013985202,0.041575447,1.417289,0.23652105,7.677707e-33,0.012824165,0.0064120824
2.926,380.1402,0.0013969721,0.041664843,1.4178498,0.2363901,3.6620966e-21,0.012824165,0.0064120824
2.928,381.64175,0.0013954279,0.04175423,1.4184108,0.23625942,3.512588e-32,0.012824165,0.0064120824
2.93,383.1465,0.0013938874,0.041843615,1.418972,0.23612897,2.8459853e-32,0.012824165,0.0064120824
2.932,384.65448,0.001392351,0.04193299,1.4195334,0.2359988,1.3791906e-21,0.012824165,0.0064120824
2.934,386.16568,0.0013908184,0.04202236,1.420095,0.23586889,6.4196274e-33,0.012824165,0.0064120824
2.936,387.68008,0.0013892897,0.042111717,1.4206568,0.23573922,2.4367323e-21,0.012824165,0.0064120824
2.938,389.19772,0.0013877648,0.042201072,1.4212188,0.23560981,2.1142957e-32,0.012824165,0.0064120824
2.94,390.71857,0.0013862438,0.042290416,1.4217808,0.23548067,1.4205502e-32,0.012824165,0.0064120824
2.942,392.24265,0.0013847267,0.042379756,1.4223431,0.23535176,8.96755e-33,0.012824165,0.0064120824
2.944,393.76993,0.0013832133,0.042469084,1.4229056,0.23522313,8.801498e-33,0.012824165,0.0064120824
2.946,395.30038,0.0013817038,0.04255841,1.4234681,0.23509474,2.4112822e-32,0.012824165,0.0064120824
2.948,396.8341,0.001380198,0.042647727,1.4240309,0.2349666,9.066653e-33,0.012824165,0.0064120824
2.95,398.37103,0.0013786962,0.042737033,1.4245938,0.23483872,6.505763e-33,0.012824165,0.0064120824
2.952,399.9112,0.001377198,0.042826336,1.425157,0.2347111,1.7643584e-32,0.012824165,0.0064120824
2.954,401.45453,0.0013757037,0.04291563,1.4257201,0.23458372,1.15683654e-32,0.012824165,0.0064120824
2.956,403.0011,0.0013742131,0.04300492,1.4262835,0.2344566,1.742809e-32,0.012824165,0.0064120824
2.958,404.55087,0.0013727263,0.0430942,1.426847,0.23432973,1.2384537e-32,0.012824165,0.0064120824
2.96,406.1039,0.0013712433,0.043183472,1.4274106,0.23420312,2.8205167e-32,0.012824165,0.0064120824
2.962,407.6601,0.0013697639,0.043272734,1.4279745,0.23407675,2.5100406e-21,0.012824165,0.0064120824
2.964,409.21954,0.0013682883,0.04336199,1.4285383,0.23395063,2.822873e-32,0.012824165,0.0064120824
2.966,410.78217,0.0013668163,0.043451242,1.4291024,0.23382477,1.7360338e-32,0.012824165,0.0064120824
2.968,412.348,0.0013653482,0.043540485,1.4296665,0.23369916,3.2387635e-32,0.012824165,0.0064120824
2.97,413.91708,0.0013638837,0.043629725,1.4302309,0.23357378,1.2956266e-21,0.012824165,0.0064120824
2.972,415.48935,0.001362423,0.043718953,1.4307952,0.23344867,3.0571005e-32,0.012824165,0.0064120824
2.974,417.06485,0.0013609658,0.043808173,1.4313598,0.2333238,1.2799118e-32,0.012824165,0.0064120824
2.976,418.64355,0.0013595124,0.043897387,1.4319243,0.23319918,8.5745025e-21,0.012824165,0.0064120824
2.978,420.22546,0.0013580626,0.043986592,1.432489,0.2330748,3.8497275e-33,0.012824165,0.0064120824
2.98,421.81058,0.0013566165,0.04407579,1.433054,0.23295067,1.359732e-32,0.012824165,0.0064120824
2.982,423.39893,0.001355174,0.044164985,1.4336188,0.2328268,4.3281872e-32,0.012824165,0.0064120824
2.984,424.99048,0.0013537352,0.04425417,1.4341838,0.23270316,1.9409237e-32,0.012824165,0.0064120824
2.986,426.5852,0.0013523,0.044343345,1.434749,0.23257978,1.3794052e-32,0.012824165,0.0064120824
2.988,428.18317,0.0013508684,0.044432517,1.4353142,0.23245664,2.8827925e-21,0.012824165,0.0064120824
2.99,429.78436,0.0013494404,0.04452168,1.4358795,0.23233373,5.511072e-33,0.012824165,0.0064120824
2.992,431.38873,0.0013480161,0.044610836,1.4364449,0.23221108,2.0493509e-21,0.012824165,0.0064120824
2.994,432.99634,0.0013465952,0.04469998,1.4370103,0.23208869,2.1559323e-32,0.012824165,0.0064120824
2.996,434.60712,0.001345178,0.044789124,1.4375758,0.23196653,1.2799925e-31,0.012824165,0.0064120824
2.998,436.22116,0.0013437644,0.044878256,1.4381415,0.2318446,1.8345294e-32,0.012824165,0.0064120824
3.0,437.83838,0.0013423542,0.044967383,1.4387071,0.23172292,1.0167378e-32,0.012824165,0.0064120824
3.002,439.4588,0.0013409477,0.045056503,1.4392729,0.23160149,1.6414427e-20,0.012824165,0.0064120824
3.003512,440.68594,0.0013398868,0.045123868,1.4397006,0.23150985,6.0511334e-32,0.012824165,0.0064120824
3.003512,440.68594,0.0013398868,0.045123868,1.4397006,0.23150985,1.1288116e-32,0.012824165,0.0064120824
3.004,441.08246,0.0013395448,0.045145612,1.4398386,0.2314803,4.0348806e-23,0.012824165,0.0064120824
3.006,442.7093,0.0013381452,0.045234717,1.4404045,0.23135935,3.7021097e-23,0.012824165,0.0064120824
3.008,444.33936,0.0013367493,0.045323815,1.4409704,0.23123865,6.0709805e-33,0.012824165,0.0064120824
3.01,445.9726,0.001335357,0.045412906,1.4415364,0.23111817,1.5104449e-32,0.012824165,0.0064120824
3.012,447.60907,0.001333968,0.04550199,1.4421024,0.23099795,6.0415237e-33,0.012824165,0.0064120824
3.014,449.24875,0.0013325826,0.045591064,1.4426686,0.23087797,3.7373907e-23,0.012824165,0.0064120824
3.016,450.89163,0.0013312007,0.04568013,1.4432347,0.23075822,9.850371e-33,0.012824165,0.0064120824
3.018,452.53772,0.0013298222,0.045769192,1.4438008,0.23063873,1.3591897e-32,0.012824165,0.0064120824
3.02,454.187,0.0013284473,0.045858245,1.444367,0.23051946,3.306274e-33,0.012824165,0.0064120824
3.022,455.8395,0.0013270758,0.04594729,1.4449332,0.23040043,6.721463e-33,0.012824165,0.0064120824
3.024,457.4952,0.0013257078,0.04603633,1.4454995,0.23028164,6.4012442e-21,0.012824165,0.0064120824
3.026,459.1541,0.0013243431,0.04612536,1.4460658,0.2301631,5.188362e-33,0.012824165,0.0064120824
3.028,460.81625,0.0013229819,0.046214387,1.4466321,0.23004478,2.4467399e-21,0.012824165,0.0064120824
3.03,462.48157,0.0013216243,0.046303403,1.4471984,0.2299267,8.051624e-33,0.012824165,0.0064120824
3.032,464.1501,0.0013202699,0.04639241,1.4477648,0.22980887,7.585562e-33,0.012824165,0.0064120824
3.034,465.8218,0.001318919,0.046481416,1.4483311,0.22969127,5.879922e-33,0.012824165,0.0064120824
3.036,467.49673,0.0013175715,0.04657041,1.4488976,0.2295739,5.8973255e-33,0.012824165,0.0064120824
3.038,469.17487,0.0013162274,0.046659395,1.449464,0.22945678,7.184516e-23,0.012824165,0.0064120824
3.04,470.8562,0.0013148866,0.046748377,1.4500303,0.22933988,1.7579356e-32,0.012824165,0.0064120824
3.042,472.54074,0.0013135494,0.04683735,1.4505968,0.22922322,1.0334375e-32,0.012824165,0.0064120824
3.044,474.22852,0.0013122153,0.046926316,1.4511632,0.2291068,2.3921207e-33,0.012824165,0.0064120824
3.046,475.91943,0.0013108847,0.047015276,1.4517295,0.22899061,1.2768165e-32,0.012824165,0.0064120824
3.048,477.61362,0.0013095575,0.047104225,1.452296,0.22887465,2.6250693e-32,0.012824165,0.0064120824
3.05,479.311,0.0013082335,0.04719317,1.4528624,0.22875893,1.0157211e-32,0.012824165,0.0064120824
3.052,481.01154,0.001306913,0.047282107,1.4534287,0.22864345,1.6305874e-32,0.012824165,0.0064120824
3.054,482.71527,0.0013055957,0.047371037,1.4539951,0.22852819,2.3799276e-32,0.012824165,0.0064120824
3.056,484.4222,0.0013042818,0.04745996,1.4545615,0.22841316,2.6181325e-33,0.012824165,0.0064120824
3.058,486.1324,0.0013029712,0.047548875,1.4551278,0.22829838,4.1971893e-32,0.012824165,0.0064120824
3.06,487.84576,0.0013016638,0.047637783,1.4556941,0.22818382,9.1933815e-32,0.012824165,0.0064120824
3.062,489.56235,0.0013003597,0.047726683,1.4562604,0.22806948,8.339e-21,0.012824165,0.0064120824
3.064,491.28207,0.001299059,0.047815576,1.4568267,0.22795539,2.590806e-32,0.012824165,0.0064120824
3.066,493.00504,0.0012977616,0.04790446,1.4573929,0.22784153,3.3192372e-32,0.012824165,0.0064120824
3.068,494.7312,0.0012964674,0.04799334,1.457959,0.22772789,5.1162837e-20,0.012824165,0.0064120824
3.07,496.46057,0.0012951763,0.04808221,1.4585252,0.22761448,8.430167e-21,0.012824165,0.0064120824
3.072,498.1931,0.0012938887,0.048171077,1.4590913,0.2275013,1.4731244e-32,0.012824165,0.0064120824
3.074,499.92886,0.0012926043,0.048259933,1.4596574,0.22738835,3.488244e-20,0.012824165,0.0064120824
3.076,501.66785,0.0012913231,0.04834878,1.4602234,0.22727564,1.1591583e-32,0.012824165,0.0064120824
3.078,503.40997,0.0012900451,0.048437625,1.4607894,0.22716314,8.487742e-21,0.012824165,0.0064120824
3.08,505.15533,0.0012887703,0.04852646,1.4613553,0.22705089,2.6240037e-32,0.012824165,0.0064120824
3.082,506.90393,0.0012874987,0.048615288,1.4619212,0.22693884,1.7229773e-32,0.012824165,0.0064120824
3.084,508.6556,0.0012862304,0.04870411,1.462487,0.22682704,9.9510806e-33,0.012824165,0.0064120824
3.086,510.41058,0.0012849653,0.04879292,1.4630527,0.22671546,3.23436e-20,0.012824165,0.0064120824
3.088,512.16876,0.0012837034,0.04888173,1.4636185,0.2266041,9.7523015e-33,0.012824165,0.0064120824
3.09,513.93005,0.0012824446,0.048970528,1.4641842,0.22649297,4.4654722e-20,0.012824165,0.0064120824
3.092,515.6946,0.0012811889,0.04905932,1.4647497,0.22638206,1.4778807e-32,0.012824165,0.0064120824
3.094,517.46234,0.0012799365,0.049148105,1.4653152,0.22627139,3.568352e-32,0.012824165,0.0064120824
3.096,519.2333,0.0012786873,0.04923688,1.4658806,0.22616094,1.244314e-32,0.012824165,0.0064120824
3.098,521.0074,0.0012774412,0.04932565,1.4664459,0.2260507,4.0991116e-32,0.012824165,0.0064120824
3.1,522.7847,0.0012761982,0.04941441,1.4670112,0.2259407,1.8480545e-20,0.012824165,0.0064120824
3.102,524.56525,0.0012749584,0.04950317,1.4675764,0.22583093,1.8487839e-32,0.012824165,0.0064120824
3.104,526.349,0.0012737216,0.049591918,1.4681416,0.22572137,1.02704286e-32,0.012824165,0.0064120824
3.106,528.13586,0.001272488,0.049680658,1.4687066,0.22561204,1.7362015e-20,0.012824165,0.0064120824
3.108,529.92596,0.0012712575,0.04976939,1.4692715,0.22550292,1.6103995e-20,0.012824165,0.0064120824
3.11,531.71924,0.0012700302,0.04985812,1.4698364,0.22539404,2.8325373e-32,0.012824165,0.0064120824
3.1109269,532.5515,0.0012694623,0.04989924,1.4700981,0.22534364,2.0013217e-32,0.012824165,0.0064120824
3.1109269,532.5515,0.0012694623,0.04989924,1.4700981,0.22534364,1.9971105e-32,0.012824165,0.0064120824
3.112,533.51575,0.0012688058,0.049946837,1.470401,0.22528538,1.5471457e-32,0.012824165,0.0064120824
3.114,535.3154,0.0012675846,0.050035547,1.4709657,0.22517693,5.532288e-24,0.012824165,0.0064120824
3.116,537.11835,0.0012663665,0.050124254,1.4715303,0.22506872,5.0186907e-22,0.012824165,0.0064120824
3.118,538.9244,0.0012651514,0.05021295,1.4720948,0.22496071,3.7609916e-33,0.012824165,0.0064120824
3.12,540.73364,0.0012639394,0.05030164,1.4726591,0.22485293,4.8802e-22,0.012824165,0.0064120824
3.122,542.5461,0.0012627306,0.050390325,1.4732233,0.22474538,7.540402e-33,0.012824165,0.0064120824
3.124,544.3617,0.0012615246,0.050479002,1.4737874,0.22463803,1.4696937e-32,0.012824165,0.0064120824
3.126,546.18054,0.0012603218,0.050567668,1.4743515,0.22453092,1.05976054e-32,0.012824165,0.0064120824
3.128,548.00256,0.001259122,0.05065633,1.4749154,0.22442402,1.5252394e-21,0.012824165,0.0064120824
3.13,549.8278,0.0012579253,0.050744984,1.4754791,0.22431734,4.8527285e-22,0.012824165,0.0064120824
3.132,551.65625,0.0012567316,0.05083363,1.4760429,0.22421087,8.235946e-21,0.012824165,0.0064120824
3.134,553.48785,0.0012555408,0.05092227,1.4766064,0.22410463,4.1475224e-33,0.012824165,0.0064120824
3.136,555.32263,0.0012543531,0.051010903,1.4771698,0.2239986,8.837157e-21,0.012824165,0.0064120824
3.138,557.1606,0.0012531683,0.051099528,1.4777331,0.22389281,1.8315307e-32,0.012824165,0.0064120824
3.14,559.00183,0.0012519866,0.05118815,1.4782963,0.2237872,6.529424e-33,0.012824165,0.0064120824
3.142,560.8462,0.0012508078,0.05127676,1.4788593,0.22368184,3.1622988e-21,0.012824165,0.0064120824
3.144,562.6937,0.0012496321,0.05136536,1.4794222,0.22357668,2.3056853e-32,0.012824165,0.0064120824
3.146,564.5445,0.0012484592,0.05145396,1.479985,0.22347175,2.1230463e-21,0.012824165,0.0064120824
3.148,566.39844,0.0012472894,0.051542547,1.4805475,0.22336702,1.3943319e-32,0.012824165,0.0064120824
3.15,568.25555,0.0012461225,0.05163113,1.4811101,0.2232625,3.358484e-32,0.012824165,0.0064120824
3.152,570.11584,0.0012449586,0.051719703,1.4816724,0.22315821,1.400463e-32,0.012824165,0.0064120824
3.154,571.9794,0.0012437976,0.05180827,1.4822346,0.22305414,3.2563696e-21,0.012824165,0.0064120824
3.156,573.84607,0.0012426395,0.051896833,1.4827967,0.22295026,9.7544755e-33,0.012824165,0.0064120824
3.158,575.71594,0.0012414843,0.051985387,1.4833585,0.22284663,1.031893e-32,0.012824165,0.0064120824
3.16,577.589,0.0012403321,0.05207393,1.4839203,0.22274318,3.090253e-32,0.012824165,0.0064120824
3.162,579.4653,0.0012391828,0.05216247,1.4844819,0.22263996,9.292938e-32,0.012824165,0.0064120824
3.164,581.3447,0.0012380364,0.052251,1.4850433,0.22253695,1.9546946e-32,0.012824165,0.0064120824
3.166,583.22736,0.0012368929,0.052339524,1.4856046,0.22243416,3.0617017e-32,0.012824165,0.0064120824
3.168,585.11316,0.0012357523,0.05242804,1.4861656,0.22233157,6.2482574e-20,0.012824165,0.0064120824
3.17,587.00214,0.0012346145,0.052516554,1.4867266,0.2222292,3.8356158e-20,0.012824165,0.0064120824
3.172,588.89435,0.0012334797,0.052605055,1.4872874,0.22212704,1.921943e-20,0.012824165,0.0064120824
3.174,590.78973,0.0012323477,0.05269355,1.487848,0.2220251,7.525162e-33,0.012824165,0.0064120824
3.176,592.6883,0.0012312186,0.05278204,1.4884084,0.22192335,2.0681439e-32,0.012824165,0.0064120824
3.178,594.59,0.0012300924,0.05287052,1.4889687,0.22182183,4.6318557e-20,0.012824165,0.0064120824
3.18,596.49493,0.001228969,0.052958995,1.4895288,0.22172052,2.719631e-20,0.012824165,0.0064120824
3.182,598.4031,0.0012278483,0.05304746,1.4900887,0.22161941,9.237135e-21,0.012824165,0.0064120824
3.184,600.31433,0.0012267306,0.05313592,1.4906484,0.22151852,2.4655886e-20,0.012824165,0.0064120824
3.186,602.2289,0.0012256157,0.053224374,1.491208,0.22141783,2.2883135e-32,0.012824165,0.0064120824
3.188,604.14655,0.0012245036,0.053312816,1.4917674,0.22131735,4.8722977e-32,0.012824165,0.0064120824
3.19,606.0674,0.0012233943,0.053401254,1.4923265,0.22121708,1.7456406e-32,0.012824165,0.0064120824
3.192,607.99146,0.0012222879,0.053489685,1.4928855,0.22111702,2.6217465e-32,0.012824165,0.0064120824
3.194,609.91864,0.0012211842,0.05357811,1.4934443,0.22101717,6.5107546e-32,0.012824165,0.0064120824
3.196,611.84906,0.0012200833,0.053666525,1.4940029,0.22091752,2.5136684e-20,0.012824165,0.0064120824
3.198,613.7826,0.0012189852,0.053754937,1.4945613,0.22081809,7.222853e-33,0.012824165,0.0064120824
3.2,615.71936,0.00121789,0.053843338,1.4951195,0.22071886,5.055416e-20,0.012824165,0.0064120824
3.202,617.65936,0.0012167974,0.05393173,1.4956775,0.22061984,1.7916899e-31,0.012824165,0.0064120824
3.204,619.6025,0.0012157076,0.054020118,1.4962353,0.22052102,5.7423845e-32,0.012824165,0.0064120824
3.206,621.5488,0.0012146207,0.0541085,1.4967929,0.22042242,1.4164538e-32,0.012824165,0.0064120824
3.208,623.4983,0.0012135364,0.05419687,1.4973503,0.22032401,7.435869e-33,0.012824165,0.0064120824
3.21,625.451,0.0012124549,0.05428524,1.4979075,0.22022581,9.2014165e-32,0.012824165,0.0064120824
3.212,627.4068,0.0012113762,0.0543736,1.4984645,0.22012782,1.907716e-21,0.012824165,0.0064120824
3.214,629.3659,0.0012103,0.05446195,1.4990212,0.22003002,6.4425106e-33,0.012824165,0.0064120824
3.216,631.3281,0.0012092268,0.054550294,1.4995778,0.21993245,1.7156109e-20,0.012824165,0.0064120824
3.2178633,633.159,0.0012082293,0.054632593,1.5000961,0.21984172,1.649237e-20,0.012824165,0.0064120824
3.2178633,633.159,0.0012082293,0.054632593,1.5000961,0.21984172,1.649237e-20,0.012824165,0.0064120824
3.218,633.2935,0.0012081562,0.05463863,1.5001341,0.21983507,2.3307658e-32,0.012824165,0.0064120824
3.22,635.2621,0.0012070884,0.054726962,1.5006902,0.21973789,4.6976442e-33,0.012824165,0.0064120824
3.222,637.2338,0.0012060232,0.054815285,1.5012461,0.21964093,5.285217e-22,0.012824165,0.0064120824
3.224,639.2088,0.0012049607,0.0549036,1.5018017,0.21954414,9.719551e-33,0.012824165,0.0064120824
3.226,641.1869,0.0012039009,0.05499191,1.5023571,0.21944758,2.7720896e-32,0.012824165,0.0064120824
3.228,643.1682,0.0012028439,0.055080213,1.5029124,0.21935122,1.07096256e-32,0.012824165,0.0064120824
3.23,645.1527,0.0012017895,0.055168506,1.5034673,0.21925506,1.3009439e-21,0.012824165,0.0064120824
3.232,647.1403,0.0012007378,0.05525679,1.5040221,0.2191591,2.2930275e-21,0.012824165,0.0064120824
3.234,649.1311,0.0011996888,0.055345073,1.5045767,0.21906334,1.3865479e-32,0.012824165,0.0064120824
3.236,651.1252,0.0011986423,0.055433348,1.5051309,0.2189678,3.2879335e-32,0.012824165,0.0064120824
3.238,653.1224,0.0011975986,0.05552161,1.505685,0.21887243,3.0957196e-21,0.012824165,0.0064120824
3.24,655.12274,0.0011965575,0.05560987,1.5062388,0.21877728,1.9163291e-32,0.012824165,0.0064120824
3.242,657.1263,0.0011955191,0.055698123,1.5067923,0.21868232,1.8493619e-32,0.012824165,0.0064120824
3.244,659.133,0.0011944833,0.055786368,1.5073457,0.21858758,1.7144659e-32,0.012824165,0.0064120824
3.246,661.1429,0.0011934501,0.055874605,1.5078987,0.21849301,4.453965e-21,0.012824165,0.0064120824
3.248,663.15594,0.0011924196,0.055962835,1.5084516,0.21839866,1.5888784e-32,0.012824165,0.0064120824
3.25,665.1722,0.0011913916,0.056051057,1.5090041,0.2183045,1.180425e-32,0.012824165,0.0064120824
3.252,667.19165,0.0011903663,0.05613927,1.5095565,0.21821055,1.0103302e-32,0.012824165,0.0064120824
3.254,669.21423,0.0011893436,0.05622748,1.5101086,0.21811679,3.8191588e-32,0.012824165,0.0064120824
3.256,671.24,0.0011883235,0.056315683,1.5106604,0.21802323,2.3257378e-32,0.012824165,0.0064120824
3.258,673.269,0.001187306,0.056403875,1.511212,0.21792987,8.755242e-21,0.012824165,0.0064120824
3.26,675.3011,0.0011862911,0.056492064,1.5117633,0.21783671,2.2491559e-32,0.012824165,0.0064120824
3.262,677.33636,0.0011852788,0.05658024,1.5123143,0.21774374,3.7269412e-33,0.012824165,0.0064120824
3.264,679.3749,0.001184269,0.056668416,1.5128651,0.21765096,3.2113397e-21,0.012824165,0.0064120824
3.266,681.4165,0.0011832617,0.056756582,1.5134157,0.21755838,2.1252443e-32,0.012824165,0.0064120824
3.268,683.46136,0.0011822571,0.056844737,1.5139658,0.21746601,2.7467808e-33,0.012824165,0.0064120824
3.27,685.50934,0.001181255,0.05693289,1.5145159,0.21737383,4.7084287e-20,0.012824165,0.0064120824
3.272,687.5605,0.0011802554,0.057021033,1.5150657,0.21728183,5.2686132e-20,0.012824165,0.0064120824
3.274,689.61487,0.0011792585,0.05710917,1.5156151,0.21719004,9.1883057e-32,0.012824165,0.0064120824
3.276,691.67236,0.0011782639,0.057197303,1.5161643,0.21709844,1.8475624e-32,0.012824165,0.0064120824
3.278,693.7331,0.0011772721,0.057285424,1.5167131,0.21700704,1.5548978e-32,0.012824165,0.0064120824
3.28,695.79694,0.0011762826,0.05737354,1.5172617,0.21691585,9.422293e-33,0.012824165,0.0064120824
3.282,697.864,0.0011752958,0.05746165,1.5178101,0.21682483,4.6364888e-33,0.012824165,0.0064120824
3.284,699.9342,0.0011743114,0.05754975,1.5183582,0.216734,1.8620902e-32,0.012824165,0.0064120824
3.286,702.00757,0.0011733295,0.057637844,1.518906,0.21664338,3.3674584e-32,0.012824165,0.0064120824
3.288,704.0841,0.0011723501,0.057725932,1.5194535,0.21655294,2.5604473e-20,0.012824165,0.0064120824
