Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,iEEET1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.40000002524778827,0.4,0.0,1.4314197089012368,0.999999991306058,0.991993537824914,0.9999999954927361,0.9959841726474759
0.002,34.40369990053214,0.4000000252451748,0.4,-5.8985365851818175e-12,1.4314197089012368,0.9999999913061287,0.9919935378249732,0.9999999954927712,0.9959841726475224
0.004,34.403699900213645,0.400000025237375,0.4,-1.1795304299315383e-11,1.4314197089012337,0.9999999913063407,0.9919935378251504,0.9999999954928764,0.9959841726476615
0.006,34.40369989968291,0.4000000252244468,0.4,-1.7689098453144767e-11,1.4314197089012182,0.9999999913066931,0.991993537825445,0.9999999954930512,0.9959841726478929
0.008,34.403699898940076,0.4000000252064481,0.4,-2.357872786772148e-11,1.4314197089011722,0.9999999913071854,0.9919935378258558,0.999999995493295,0.9959841726482157
0.01,34.403699897985305,0.4000000251834363,0.4,-2.946301502788158e-11,1.4314197089010707,0.9999999913078175,0.9919935378263824,0.9999999954936079,0.9959841726486295
0.012,34.403699896818814,0.4000000251554671,0.4,-3.534079574935167e-11,1.4314197089008829,0.9999999913085876,0.991993537827024,0.999999995493989,0.9959841726491337
0.014,34.40369989544086,0.4000000251225961,0.4,-4.121091891070444e-11,1.4314197089005727,0.9999999913094958,0.99199353782778,0.9999999954944381,0.9959841726497279
0.016,34.40369989385173,0.4000000250848778,0.4,-4.707224642958047e-11,1.4314197089000997,0.9999999913105412,0.9919935378286492,0.9999999954949547,0.9959841726504113
0.018,34.403699892051776,0.40000002504236715,0.4,-5.2923653005452037e-11,1.4314197088994203,0.9999999913117231,0.991993537829631,0.9999999954955383,0.9959841726511831
0.02,34.40369989004136,0.400000024995117,0.4,-5.876402609152164e-11,1.4314197088984881,0.9999999913130406,0.9919935378307245,0.9999999954961887,0.995984172652043
0.022,34.403699887820906,0.40000002494318054,0.4,-6.459226568504201e-11,1.431419708897255,0.9999999913144929,0.991993537831929,0.9999999954969051,0.9959841726529902
0.024,34.40369988539087,0.4000000248866097,0.4,-7.040728406359498e-11,1.4314197088956704,0.999999991316079,0.9919935378332435,0.999999995497687,0.9959841726540241
0.026,34.40369988275175,0.4000000248254571,0.4,-7.62080059039821e-11,1.4314197088936833,0.9999999913177986,0.9919935378346675,0.9999999954985345,0.9959841726551442
0.028,34.403699879904075,0.4000000247597734,0.4,-8.199336804012e-11,1.431419708891242,0.9999999913196499,0.9919935378361996,0.9999999954994463,0.9959841726563494
0.03,34.40369987684842,0.40000002468961066,0.4,-8.776231932253314e-11,1.4314197088882943,0.9999999913216331,0.9919935378378393,0.9999999955004225,0.9959841726576395
0.032,34.403699873585396,0.4000000246150181,0.4,-9.351382059673738e-11,1.431419708884788,0.9999999913237462,0.9919935378395855,0.9999999955014622,0.9959841726590135
0.034,34.403699870115645,0.4000000245360469,0.4,-9.924684457570259e-11,1.4314197088806713,0.9999999913259887,0.9919935378414375,0.9999999955025652,0.9959841726604708
0.036,34.40369986643986,0.40000002445274596,0.4,-1.0496037569286058e-10,1.4314197088758929,0.9999999913283595,0.9919935378433943,0.9999999955037308,0.9959841726620109
0.038,34.403699862558746,0.40000002436516585,0.4,-1.1065341006535706e-10,1.4314197088704022,0.9999999913308579,0.9919935378454547,0.9999999955049584,0.9959841726636326
0.04,34.40369985847307,0.40000002427335485,0.4,-1.1632495553079962e-10,1.4314197088641494,0.9999999913334824,0.991993537847618,0.9999999955062475,0.9959841726653355
0.042,34.40369985418362,0.40000002417736186,0.4,-1.2197403130355556e-10,1.4314197088570857,0.999999991336232,0.9919935378498834,0.9999999955075977,0.9959841726671186
0.044,34.40369984969122,0.4000000240772358,0.4,-1.275996681520071e-10,1.4314197088491638,0.9999999913391057,0.9919935378522494,0.9999999955090081,0.9959841726689814
0.046,34.40369984499673,0.4000000239730246,0.4,-1.3320090824075102e-10,1.4314197088403375,0.9999999913421022,0.9919935378547156,0.9999999955104785,0.9959841726709232
0.048,34.403699840101055,0.4000000238647763,0.4,-1.3877680509385056e-10,1.4314197088305618,0.9999999913452204,0.9919935378572805,0.999999995512008,0.9959841726729428
0.05,34.40369983500512,0.40000002375253924,0.4,-1.443264235213394e-10,1.4314197088197933,0.9999999913484595,0.9919935378599435,0.9999999955135961,0.9959841726750398
