Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSAC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.4000000252477879,0.4,0.0,1.4314197089012368,0.9999999913060577,0.9919935378249138,0.999999995492736,0.9959841726474757
0.002,34.40369990053214,0.4000000252451746,0.4,-5.898536500877499e-12,1.4314197089013132,0.9999999913061285,0.9919935378249731,0.9999999954927711,0.9959841726475223
0.004,34.403699900213645,0.4000000252373746,0.4,-1.1795304122060152e-11,1.4314197089015535,0.9999999913063404,0.9919935378251503,0.9999999954928763,0.9959841726476615
0.006,34.40369989968291,0.4000000252244466,0.4,-1.7689098189423567e-11,1.4314197089019767,0.9999999913066929,0.9919935378254447,0.9999999954930511,0.9959841726478927
0.008,34.403699898940076,0.4000000252064479,0.4,-2.3578727565090597e-11,1.4314197089026053,0.9999999913071853,0.9919935378258556,0.999999995493295,0.9959841726482156
0.01,34.403699897985305,0.4000000251834363,0.4,-2.946301471660409e-11,1.4314197089034593,0.9999999913078175,0.9919935378263824,0.9999999954936079,0.9959841726486295
0.012,34.403699896818814,0.40000002515546756,0.4,-3.5340795459690676e-11,1.4314197089045562,0.9999999913085879,0.9919935378270243,0.9999999954939891,0.995984172649134
0.014,34.40369989544086,0.4000000251225971,0.4,-4.1210918759388986e-11,1.4314197089059082,0.9999999913094966,0.9919935378277804,0.9999999954944384,0.9959841726497283
0.016,34.40369989385173,0.4000000250848798,0.4,-4.7072246583057554e-11,1.4314197089075207,0.9999999913105423,0.9919935378286497,0.9999999954949551,0.9959841726504117
0.018,34.403699892051776,0.40000002504237014,0.4,-5.292365371447296e-11,1.4314197089093899,0.9999999913117249,0.9919935378296321,0.999999995495539,0.995984172651184
0.02,34.40369989004136,0.400000024995121,0.4,-5.876402762845421e-11,1.4314197089115037,0.9999999913130432,0.991993537830726,0.9999999954961897,0.9959841726520442
0.022,34.403699887820906,0.40000002494318654,0.4,-6.459226838061855e-11,1.43141970891384,0.9999999913144968,0.9919935378319312,0.9999999954969065,0.9959841726529921
0.024,34.40369988539087,0.4000000248866184,0.4,-7.040728844093459e-11,1.4314197089163667,0.9999999913160847,0.991993537833247,0.9999999954976894,0.9959841726540268
0.026,34.40369988275175,0.4000000248254686,0.4,-7.620801259860964e-11,1.4314197089190415,0.9999999913178059,0.9919935378346719,0.9999999954985374,0.9959841726551478
