Time,gENSAL.delta,gENSAL.PELEC,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.076,504.60724,0.0012785158,0.04838771,0.22614577,4.7825396e-30,0.012824165,0.0064120824
3.078,506.35077,0.0012771662,0.04847655,0.22602639,3.4261052e-18,0.012824165,0.0064120824
3.08,508.09756,0.0012758191,0.048565388,0.22590715,2.9904872e-30,0.012824165,0.0064120824
3.082,509.8475,0.0012744745,0.048654214,0.22578809,9.8732114e-30,0.012824165,0.0064120824
3.084,511.60068,0.0012731325,0.048743036,0.22566918,5.117314e-30,0.012824165,0.0064120824
3.086,513.357,0.0012717929,0.048831847,0.22555041,8.30335e-30,0.012824165,0.0064120824
3.088,515.1166,0.0012704558,0.048920654,0.22543181,2.5492839e-30,0.012824165,0.0064120824
3.09,516.87933,0.0012691212,0.049009454,0.22531338,4.3134974e-30,0.012824165,0.0064120824
3.092,518.64526,0.001267789,0.049098246,0.2251951,6.522041e-18,0.012824165,0.0064120824
3.094,520.4145,0.0012664594,0.04918703,0.22507697,1.1936648e-30,0.012824165,0.0064120824
3.096,522.18677,0.0012651321,0.049275808,0.224959,5.911028e-29,0.012824165,0.0064120824
3.098,523.96234,0.0012638074,0.049364578,0.22484119,2.0814488e-29,0.012824165,0.0064120824
3.1,525.7411,0.001262485,0.04945334,0.22472353,4.2026313e-18,0.012824165,0.0064120824
3.102,527.523,0.0012611652,0.049542096,0.22460604,3.6347393e-29,0.012824165,0.0064120824
3.104,529.30817,0.0012598478,0.049630843,0.22448869,1.524902e-17,0.012824165,0.0064120824
3.106,531.09644,0.0012585327,0.049719583,0.22437151,1.5750115e-30,0.012824165,0.0064120824
3.108,532.888,0.0012572203,0.049808316,0.22425447,3.361275e-30,0.012824165,0.0064120824
3.11,534.6827,0.0012559101,0.049897045,0.22413759,3.9014996e-30,0.012824165,0.0064120824
3.112,536.4805,0.0012546025,0.049985763,0.22402087,1.6699475e-29,0.012824165,0.0064120824
3.114,538.2816,0.0012532971,0.050074477,0.22390431,2.3991258e-29,0.012824165,0.0064120824
3.116,540.08594,0.0012519942,0.05016318,0.22378789,1.1201854e-29,0.012824165,0.0064120824
3.118,541.89343,0.0012506937,0.05025188,0.22367163,2.868154e-17,0.012824165,0.0064120824
3.12,543.7041,0.0012493957,0.05034057,0.22355554,1.5101386e-17,0.012824165,0.0064120824
3.122,545.518,0.0012481,0.05042925,0.22343957,1.6572704e-17,0.012824165,0.0064120824
3.124,547.335,0.0012468067,0.050517928,0.22332379,3.3642153e-29,0.012824165,0.0064120824
3.126,549.1553,0.0012455158,0.050606597,0.22320814,7.205087e-29,0.012824165,0.0064120824
3.128,550.97876,0.0012442272,0.05069526,0.22309266,6.48684e-29,0.012824165,0.0064120824
3.13,552.8054,0.001242941,0.050783914,0.22297733,1.733105e-17,0.012824165,0.0064120824
3.132,554.63525,0.0012416572,0.05087256,0.22286214,1.05993096e-29,0.012824165,0.0064120824
3.134,556.46826,0.0012403758,0.0509612,0.2227471,4.1744222e-29,0.012824165,0.0064120824
3.136,558.3045,0.0012390967,0.051049836,0.22263223,3.561059e-29,0.012824165,0.0064120824
3.138,560.14386,0.00123782,0.05113846,0.2225175,1.552464e-17,0.012824165,0.0064120824
3.14,561.9865,0.0012365456,0.051227078,0.22240293,1.7008658e-29,0.012824165,0.0064120824
3.142,563.8322,0.0012352736,0.05131569,0.2222885,2.8725278e-29,0.012824165,0.0064120824
3.144,565.6813,0.0012340039,0.051404294,0.22217423,9.3752765e-30,0.012824165,0.0064120824
3.146,567.5334,0.0012327365,0.051492892,0.22206011,1.9881051e-29,0.012824165,0.0064120824
3.148,569.38873,0.0012314714,0.05158148,0.22194614,7.2340156e-29,0.012824165,0.0064120824
3.15,571.2473,0.0012302088,0.051670063,0.22183232,6.07262e-29,0.012824165,0.0064120824
3.152,573.1091,0.0012289484,0.05175864,0.22171865,2.2645507e-29,0.012824165,0.0064120824
3.154,574.97394,0.0012276903,0.05184721,0.22160514,3.1049638e-29,0.012824165,0.0064120824
3.156,576.84204,0.0012264345,0.05193577,0.22149177,3.3846934e-29,0.012824165,0.0064120824
3.158,578.7134,0.001225181,0.052024323,0.22137855,1.2167663e-17,0.012824165,0.0064120824
3.16,580.5878,0.0012239298,0.05211287,0.2212655,8.473049e-29,0.012824165,0.0064120824
3.162,582.4655,0.0012226809,0.05220141,0.22115257,5.529374e-29,0.012824165,0.0064120824
3.164,584.3464,0.0012214343,0.05228994,0.2210398,3.4035726e-29,0.012824165,0.0064120824
3.166,586.23047,0.00122019,0.052378464,0.22092718,3.4748895e-17,0.012824165,0.0064120824
3.168,588.1177,0.0012189479,0.052466985,0.2208147,1.1481616e-28,0.012824165,0.0064120824
3.17,590.00806,0.0012177081,0.052555494,0.22070238,8.506858e-18,0.012824165,0.0064120824
3.172,591.9017,0.0012164706,0.052644,0.22059022,8.486536e-18,0.012824165,0.0064120824
3.174,593.7985,0.0012152353,0.052732494,0.22047819,2.8750213e-29,0.012824165,0.0064120824
3.176,595.6985,0.0012140024,0.052820984,0.22036631,8.869168e-18,0.012824165,0.0064120824
3.178,597.6017,0.0012127716,0.052909467,0.22025457,8.91538e-30,0.012824165,0.0064120824
3.18,599.508,0.0012115431,0.05299794,0.22014299,3.0773442e-29,0.012824165,0.0064120824
3.182,601.41754,0.0012103169,0.053086407,0.22003156,8.3316054e-29,0.012824165,0.0064120824
3.184,603.33026,0.0012090929,0.05317487,0.21992026,3.5095367e-29,0.012824165,0.0064120824
3.186,605.24615,0.0012078711,0.05326332,0.21980913,4.4408788e-29,0.012824165,0.0064120824
3.188,607.1652,0.0012066516,0.053351767,0.21969813,1.771269e-28,0.012824165,0.0064120824
3.19,609.0875,0.0012054342,0.053440206,0.21958728,5.5055566e-30,0.012824165,0.0064120824
3.192,611.013,0.0012042191,0.05352864,0.21947658,5.92226e-29,0.012824165,0.0064120824
3.194,612.94165,0.0012030061,0.053617064,0.21936601,4.4945337e-29,0.012824165,0.0064120824
3.196,614.8735,0.0012017954,0.05370548,0.21925561,6.92866e-30,0.012824165,0.0064120824
3.198,616.8085,0.001200587,0.053793892,0.21914534,8.52778e-30,0.012824165,0.0064120824
3.2,618.7467,0.0011993807,0.053882297,0.21903522,1.4866702e-28,0.012824165,0.0064120824
3.202,620.68805,0.0011981765,0.05397069,0.21892524,2.0445564e-29,0.012824165,0.0064120824
3.204,622.6326,0.0011969747,0.05405908,0.2188154,2.5935346e-29,0.012824165,0.0064120824
3.206,624.5803,0.0011957749,0.054147463,0.21870571,8.998003e-29,0.012824165,0.0064120824
3.208,626.53125,0.0011945773,0.05423584,0.21859618,1.5759656e-29,0.012824165,0.0064120824
3.21,628.48535,0.001193382,0.054324206,0.21848677,8.7393096e-30,0.012824165,0.0064120824
3.212,630.4426,0.0011921887,0.054412566,0.21837752,6.722732e-29,0.012824165,0.0064120824
3.214,632.40314,0.0011909977,0.05450092,0.21826841,6.017387e-29,0.012824165,0.0064120824
3.216,634.3667,0.0011898088,0.054589264,0.21815944,1.7193564e-28,0.012824165,0.0064120824
3.218,636.33356,0.0011886221,0.054677602,0.21805061,2.230192e-29,0.012824165,0.0064120824
3.22,638.3036,0.0011874374,0.054765936,0.21794192,9.503902e-29,0.012824165,0.0064120824
3.222,640.27673,0.001186255,0.05485426,0.21783338,3.1994854e-29,0.012824165,0.0064120824
3.224,642.2531,0.0011850747,0.054942578,0.217725,2.312455e-29,0.012824165,0.0064120824
3.226,644.23267,0.0011838966,0.055030886,0.21761674,4.0719024e-18,0.012824165,0.0064120824
3.228,646.2154,0.0011827205,0.05511919,0.21750863,3.474055e-17,0.012824165,0.0064120824
3.23,648.2013,0.0011815466,0.055207487,0.21740066,6.1585205e-18,0.012824165,0.0064120824
3.232,650.19037,0.0011803748,0.055295777,0.21729283,4.0001932e-29,0.012824165,0.0064120824
3.234,652.1826,0.0011792051,0.05538406,0.21718514,2.5420039e-28,0.012824165,0.0064120824
3.236,654.17804,0.0011780375,0.055472333,0.21707758,8.841477e-18,0.012824165,0.0064120824
3.238,656.17664,0.001176872,0.0555606,0.21697018,1.0632209e-17,0.012824165,0.0064120824
3.24,658.17847,0.0011757087,0.05564886,0.21686292,8.174867e-30,0.012824165,0.0064120824
3.242,660.1834,0.0011745474,0.05573711,0.21675579,7.7220606e-29,0.012824165,0.0064120824
3.244,662.1916,0.0011733882,0.05582536,0.2166488,4.39077e-17,0.012824165,0.0064120824
3.246,664.2029,0.0011722312,0.055913597,0.21654196,1.5304573e-17,0.012824165,0.0064120824
3.248,666.2174,0.0011710762,0.05600183,0.21643525,7.3112995e-29,0.012824165,0.0064120824
3.25,668.23505,0.0011699232,0.056090053,0.21632868,2.1423083e-17,0.012824165,0.0064120824
3.252,670.2559,0.0011687723,0.05617827,0.21622226,1.21010626e-17,0.012824165,0.0064120824
3.254,672.27997,0.0011676236,0.056266483,0.21611597,1.2051559e-29,0.012824165,0.0064120824
3.256,674.3071,0.0011664769,0.056354687,0.21600981,5.1697997e-17,0.012824165,0.0064120824
3.258,676.3375,0.0011653323,0.056442883,0.2159038,9.569844e-30,0.012824165,0.0064120824
3.26,678.3711,0.0011641897,0.05653107,0.21579793,6.037709e-29,0.012824165,0.0064120824
3.262,680.40784,0.001163049,0.056619253,0.2156922,1.3989398e-28,0.012824165,0.0064120824
3.264,682.44775,0.0011619106,0.05670743,0.2155866,8.4232863e-29,0.012824165,0.0064120824
3.266,684.4908,0.001160774,0.056795597,0.21548115,2.763534e-29,0.012824165,0.0064120824
3.268,686.53705,0.0011596397,0.056883756,0.21537583,8.7826185e-29,0.012824165,0.0064120824
3.27,688.5865,0.0011585072,0.05697191,0.21527064,3.6559322e-17,0.012824165,0.0064120824
3.272,690.63904,0.0011573769,0.05706006,0.2151656,1.307611e-29,0.012824165,0.0064120824
3.274,692.6948,0.0011562485,0.057148196,0.21506068,1.2115182e-17,0.012824165,0.0064120824
3.276,694.7538,0.0011551222,0.05723633,0.21495591,4.846328e-29,0.012824165,0.0064120824
3.278,696.8159,0.0011539978,0.057324454,0.21485128,2.6391048e-29,0.012824165,0.0064120824
3.28,698.88116,0.0011528756,0.057412572,0.21474677,1.2079762e-17,0.012824165,0.0064120824
3.282,700.94965,0.0011517552,0.057500683,0.2146424,2.2572793e-29,0.012824165,0.0064120824
3.284,703.0213,0.0011506369,0.057588786,0.21453817,1.2691343e-29,0.012824165,0.0064120824
3.286,705.0961,0.0011495206,0.057676885,0.21443409,1.5214881e-29,0.012824165,0.0064120824
3.288,707.1741,0.0011484063,0.057764973,0.21433012,3.4755464e-29,0.012824165,0.0064120824
3.29,709.2552,0.001147294,0.057853058,0.2142263,3.8584393e-29,0.012824165,0.0064120824
3.292,711.33954,0.0011461837,0.05794113,0.21412261,2.7759758e-29,0.012824165,0.0064120824
3.294,713.42706,0.0011450753,0.0580292,0.21401906,2.957028e-29,0.012824165,0.0064120824
3.296,715.5177,0.0011439689,0.058117263,0.21391563,1.1722189e-29,0.012824165,0.0064120824
3.298,717.6115,0.0011428645,0.058205314,0.21381235,1.0565291e-30,0.012824165,0.0064120824
3.3,719.7085,0.001141762,0.05829336,0.21370919,3.008081e-29,0.012824165,0.0064120824
3.302,721.80865,0.0011406614,0.0583814,0.21360618,2.8901907e-29,0.012824165,0.0064120824
3.304,723.91205,0.0011395629,0.058469437,0.21350329,3.974819e-29,0.012824165,0.0064120824
3.306,726.0185,0.0011384663,0.058557462,0.21340054,1.7081253e-17,0.012824165,0.0064120824
3.308,728.1282,0.0011373716,0.05864548,0.21329792,5.973293e-18,0.012824165,0.0064120824
3.31,730.241,0.001136279,0.058733493,0.21319543,2.3029717e-29,0.012824165,0.0064120824
3.312,732.35706,0.0011351882,0.058821496,0.21309309,2.5420868e-17,0.012824165,0.0064120824
3.314,734.4762,0.0011340993,0.058909494,0.21299087,6.0970748e-30,0.012824165,0.0064120824
3.316,736.5986,0.0011330124,0.058997486,0.21288876,1.0686707e-29,0.012824165,0.0064120824
3.318,738.7241,0.0011319274,0.059085466,0.21278681,9.097063e-30,0.012824165,0.0064120824
3.32,740.8528,0.0011308443,0.059173442,0.21268499,4.9509998e-30,0.012824165,0.0064120824
3.322,742.9846,0.0011297631,0.05926141,0.21258329,9.064679e-18,0.012824165,0.0064120824
3.324,745.1196,0.0011286839,0.059349377,0.21248172,8.0200545e-30,0.012824165,0.0064120824
3.326,747.2578,0.0011276065,0.05943733,0.21238029,5.7412e-30,0.012824165,0.0064120824
3.328,749.3991,0.001126531,0.059525277,0.21227899,3.781793e-29,0.012824165,0.0064120824
3.33,751.54364,0.0011254576,0.05961322,0.21217783,4.778689e-18,0.012824165,0.0064120824
3.332,753.69135,0.0011243859,0.059701152,0.21207678,3.6951193e-29,0.012824165,0.0064120824
3.334,755.84216,0.0011233161,0.05978908,0.21197587,2.1390485e-18,0.012824165,0.0064120824
3.336,757.9962,0.0011222482,0.059877,0.21187508,3.0344087e-18,0.012824165,0.0064120824
3.338,760.1533,0.0011211822,0.05996491,0.21177444,3.901406e-30,0.012824165,0.0064120824
3.34,762.3137,0.0011201181,0.060052816,0.21167392,2.7427104e-30,0.012824165,0.0064120824
3.342,764.4772,0.0011190559,0.060140714,0.21157351,1.0739297e-18,0.012824165,0.0064120824
3.344,766.64386,0.0011179955,0.06022861,0.21147326,1.2657225e-29,0.012824165,0.0064120824
3.346,768.8137,0.0011169369,0.060316492,0.21137312,2.199905e-30,0.012824165,0.0064120824
3.348,770.9867,0.0011158803,0.060404368,0.2112731,3.2087693e-31,0.012824165,0.0064120824
3.35,773.16284,0.0011148262,0.06049224,0.2111733,3.1160402e-31,0.012824165,0.0064120824
3.352,775.3422,0.0011137752,0.0605801,0.21107373,8.516774e-31,0.012824165,0.0064120824
3.354,777.5247,0.0011127259,0.060667958,0.21097429,1.36160125e-30,0.012824165,0.0064120824
3.356,779.7104,0.0011116787,0.060755808,0.21087497,2.2421419e-30,0.012824165,0.0064120824
3.358,781.8992,0.0011106331,0.06084365,0.2107758,1.4363404e-30,0.012824165,0.0064120824
3.36,784.0912,0.0011095896,0.060931485,0.21067674,1.3522343e-18,0.012824165,0.0064120824
3.362,786.2863,0.0011085479,0.061019313,0.21057783,5.2348044e-30,0.012824165,0.0064120824
3.364,788.4846,0.0011075081,0.061107133,0.21047905,3.0888277e-30,0.012824165,0.0064120824
3.366,790.6861,0.0011064701,0.06119495,0.21038039,5.112611e-30,0.012824165,0.0064120824
3.368,792.8907,0.001105434,0.061282754,0.21028188,1.05490706e-29,0.012824165,0.0064120824
3.37,795.0985,0.0011043998,0.061370555,0.21018349,2.3753538e-18,0.012824165,0.0064120824
3.372,797.30945,0.0011033674,0.061458346,0.21008521,6.6542842e-18,0.012824165,0.0064120824
3.374,799.5236,0.0011023368,0.061546132,0.20998709,3.0500998e-30,0.012824165,0.0064120824
3.376,801.7409,0.0011013082,0.06163391,0.20988908,7.954415e-30,0.012824165,0.0064120824
3.378,803.9613,0.0011002813,0.061721683,0.2097912,7.3387184e-30,0.012824165,0.0064120824
3.38,806.1849,0.0010992562,0.061809447,0.20969346,8.532728e-30,0.012824165,0.0064120824
3.382,808.4117,0.001098233,0.061897207,0.20959584,5.340236e-31,0.012824165,0.0064120824
3.384,810.64154,0.0010972116,0.061984956,0.20949836,3.1406834e-30,0.012824165,0.0064120824
3.386,812.87463,0.001096192,0.062072698,0.209401,1.0708331e-29,0.012824165,0.0064120824
3.388,815.1109,0.0010951743,0.062160436,0.20930378,7.6877594e-30,0.012824165,0.0064120824
3.39,817.3503,0.0010941585,0.062248167,0.20920667,5.756633e-30,0.012824165,0.0064120824
3.392,819.59283,0.0010931444,0.06233589,0.20910971,1.3295229e-29,0.012824165,0.0064120824
3.394,821.83856,0.0010921321,0.0624236,0.20901285,8.881243e-30,0.012824165,0.0064120824
3.396,824.0874,0.0010911216,0.06251131,0.20891614,7.445306e-30,0.012824165,0.0064120824
3.398,826.3394,0.001090113,0.06259901,0.20881955,1.7589806e-29,0.012824165,0.0064120824
3.4,828.5946,0.001089106,0.062686704,0.2087231,2.9430585e-30,0.012824165,0.0064120824
3.402,830.85297,0.001088101,0.0627744,0.20862676,1.8248757e-17,0.012824165,0.0064120824
3.404,833.11444,0.0010870976,0.062862076,0.20853056,6.1910396e-29,0.012824165,0.0064120824
3.406,835.3791,0.001086096,0.06294975,0.20843448,4.0267118e-29,0.012824165,0.0064120824
3.408,837.64685,0.0010850964,0.06303742,0.20833853,6.7905296e-30,0.012824165,0.0064120824
3.41,839.9179,0.0010840984,0.063125074,0.2082427,1.23787725e-29,0.012824165,0.0064120824
3.412,842.19196,0.0010831022,0.06321272,0.20814699,7.519488e-30,0.012824165,0.0064120824
3.414,844.46924,0.0010821078,0.06330037,0.20805143,1.6594742e-29,0.012824165,0.0064120824
3.416,846.74963,0.0010811151,0.06338801,0.20795597,8.6115406e-29,0.012824165,0.0064120824
3.418,849.03326,0.0010801243,0.06347564,0.20786065,6.564579e-29,0.012824165,0.0064120824
3.42,851.32,0.0010791351,0.063563265,0.20776546,6.242297e-29,0.012824165,0.0064120824
3.422,853.6099,0.0010781478,0.063650884,0.20767039,1.09611504e-29,0.012824165,0.0064120824
3.424,855.90295,0.0010771621,0.063738495,0.20757544,2.1295994e-18,0.012824165,0.0064120824
3.426,858.1991,0.0010761783,0.06382609,0.20748062,3.6721177e-29,0.012824165,0.0064120824
3.428,860.4985,0.0010751962,0.06391369,0.20738593,1.6555069e-17,0.012824165,0.0064120824
3.43,862.80096,0.0010742157,0.06400128,0.20729135,1.5034588e-28,0.012824165,0.0064120824
3.432,865.1066,0.0010732372,0.064088866,0.2071969,2.9402737e-18,0.012824165,0.0064120824
3.434,867.41547,0.0010722602,0.06417644,0.20710258,1.0486775e-17,0.012824165,0.0064120824
3.436,869.7275,0.001071285,0.06426401,0.20700839,1.5868047e-28,0.012824165,0.0064120824
3.438,872.04254,0.0010703115,0.064351566,0.2069143,3.7794147e-17,0.012824165,0.0064120824
3.44,874.36084,0.0010693398,0.06443912,0.20682035,7.3953495e-18,0.012824165,0.0064120824
3.442,876.6822,0.0010683697,0.06452667,0.20672654,1.747782e-28,0.012824165,0.0064120824
3.444,879.00684,0.0010674015,0.06461421,0.20663282,2.1117966e-28,0.012824165,0.0064120824
3.446,881.33453,0.0010664349,0.06470174,0.20653924,6.40877e-29,0.012824165,0.0064120824
3.448,883.6654,0.0010654699,0.064789265,0.20644578,3.6010683e-17,0.012824165,0.0064120824
3.45,885.99945,0.0010645068,0.06487679,0.20635246,1.4190692e-28,0.012824165,0.0064120824
3.452,888.3366,0.0010635452,0.0649643,0.20625924,5.0435712e-29,0.012824165,0.0064120824
3.454,890.67694,0.0010625855,0.0650518,0.20616615,1.4697373e-29,0.012824165,0.0064120824
3.456,893.0204,0.0010616274,0.0651393,0.20607318,6.237275e-29,0.012824165,0.0064120824
3.458,895.36707,0.0010606709,0.06522679,0.20598033,8.574537e-18,0.012824165,0.0064120824
3.46,897.71686,0.0010597162,0.06531428,0.20588762,2.6229237e-29,0.012824165,0.0064120824
3.462,900.06976,0.0010587631,0.065401755,0.205795,1.3861317e-28,0.012824165,0.0064120824
3.464,902.4258,0.0010578118,0.065489225,0.20570253,1.227751e-28,0.012824165,0.0064120824
3.466,904.78503,0.0010568621,0.06557669,0.20561017,2.4155667e-17,0.012824165,0.0064120824
3.468,907.14746,0.0010559141,0.06566414,0.20551793,2.605763e-17,0.012824165,0.0064120824
3.47,909.513,0.0010549678,0.0657516,0.20542581,6.717913e-29,0.012824165,0.0064120824
3.472,911.88165,0.001054023,0.06583904,0.20533381,6.086633e-29,0.012824165,0.0064120824
3.474,914.2535,0.00105308,0.06592647,0.20524193,1.5060208e-29,0.012824165,0.0064120824
3.476,916.6284,0.0010521386,0.0660139,0.20515017,2.1703223e-29,0.012824165,0.0064120824
3.478,919.00653,0.0010511988,0.06610132,0.20505854,2.5481392e-29,0.012824165,0.0064120824
3.48,921.3877,0.0010502607,0.06618874,0.20496702,2.0362957e-18,0.012824165,0.0064120824
3.482,923.77216,0.0010493243,0.06627614,0.20487562,4.637961e-30,0.012824165,0.0064120824
3.484,926.15967,0.0010483895,0.06636354,0.20478435,5.998242e-30,0.012824165,0.0064120824
3.486,928.5505,0.0010474564,0.06645094,0.20469318,3.9894497e-17,0.012824165,0.0064120824
3.488,930.9443,0.0010465248,0.06653833,0.20460215,3.655222e-17,0.012824165,0.0064120824
3.49,933.3412,0.0010455949,0.06662571,0.20451123,1.0659555e-17,0.012824165,0.0064120824
3.492,935.7414,0.0010446666,0.06671308,0.20442043,5.553392e-17,0.012824165,0.0064120824
3.494,938.14465,0.00104374,0.066800445,0.20432974,2.5588205e-17,0.012824165,0.0064120824
3.496,940.551,0.0010428149,0.0668878,0.20423917,2.8953012e-17,0.012824165,0.0064120824
3.498,942.96063,0.0010418915,0.066975154,0.20414872,1.0750936e-17,0.012824165,0.0064120824
3.5,945.37335,0.0010409697,0.0670625,0.2040584,1.927105e-28,0.012824165,0.0064120824
3.502,947.7892,0.0010400496,0.06714983,0.20396818,8.3253847e-29,0.012824165,0.0064120824
3.504,950.2082,0.001039131,0.06723717,0.20387809,3.2299008e-28,0.012824165,0.0064120824
3.506,952.6303,0.001038214,0.06732449,0.20378812,4.6322875e-17,0.012824165,0.0064120824
3.508,955.05566,0.0010372986,0.06741181,0.20369826,1.2825924e-28,0.012824165,0.0064120824
3.51,957.48413,0.0010363848,0.067499116,0.20360851,1.5054258e-28,0.012824165,0.0064120824
3.512,959.91565,0.0010354726,0.06758642,0.2035189,5.777396e-29,0.012824165,0.0064120824
3.514,962.3504,0.001034562,0.06767372,0.20342939,5.6685926e-29,0.012824165,0.0064120824
3.516,964.78815,0.0010336529,0.067761004,0.20334,2.5518906e-28,0.012824165,0.0064120824
3.518,967.22925,0.0010327455,0.06784829,0.2032507,5.977987e-29,0.012824165,0.0064120824
3.52,969.67334,0.0010318396,0.06793556,0.20316155,1.8867013e-29,0.012824165,0.0064120824
3.522,972.1206,0.0010309353,0.06802283,0.2030725,1.8600739e-28,0.012824165,0.0064120824
3.524,974.57104,0.0010300326,0.06811009,0.20298357,1.8894891e-28,0.012824165,0.0064120824
3.526,977.0246,0.0010291315,0.06819735,0.20289476,1.3117804e-17,0.012824165,0.0064120824
3.528,979.4814,0.0010282318,0.06828459,0.20280607,1.8623214e-17,0.012824165,0.0064120824
3.53,981.9412,0.0010273338,0.06837184,0.20271748,9.5507504e-29,0.012824165,0.0064120824
3.532,984.4041,0.0010264373,0.06845907,0.20262901,4.905561e-29,0.012824165,0.0064120824
3.534,986.8703,0.0010255424,0.068546295,0.20254067,5.3233953e-30,0.012824165,0.0064120824
3.536,989.3396,0.001024649,0.06863352,0.20245242,6.9994553e-29,0.012824165,0.0064120824
3.538,991.812,0.0010237572,0.06872073,0.2023643,1.8621995e-17,0.012824165,0.0064120824
3.54,994.2875,0.0010228668,0.06880794,0.20227629,1.9735643e-28,0.012824165,0.0064120824
3.542,996.76624,0.0010219781,0.06889514,0.20218839,4.6412446e-17,0.012824165,0.0064120824
3.544,999.24805,0.0010210909,0.068982325,0.2021006,1.5230617e-17,0.012824165,0.0064120824
3.546,1001.7329,0.0010202052,0.06906951,0.20201294,1.1418654e-17,0.012824165,0.0064120824
3.548,1004.22107,0.001019321,0.06915669,0.20192538,3.002553e-29,0.012824165,0.0064120824
3.55,1006.7123,0.0010184384,0.06924386,0.20183794,4.8525905e-29,0.012824165,0.0064120824
3.552,1009.20667,0.0010175573,0.06933103,0.2017506,9.040034e-29,0.012824165,0.0064120824
3.554,1011.7042,0.0010166777,0.069418184,0.20166339,5.560889e-29,0.012824165,0.0064120824
3.556,1014.20483,0.0010157997,0.069505334,0.20157629,1.3052003e-29,0.012824165,0.0064120824
3.558,1016.7086,0.0010149231,0.069592476,0.2014893,1.18383e-28,0.012824165,0.0064120824
3.56,1019.2156,0.001014048,0.06967962,0.20140243,1.9033307e-17,0.012824165,0.0064120824
3.562,1021.7256,0.0010131744,0.069766745,0.20131566,2.7394799e-17,0.012824165,0.0064120824
3.564,1024.2388,0.0010123025,0.069853865,0.20122899,1.483118e-18,0.012824165,0.0064120824
3.566,1026.7551,0.0010114319,0.069940984,0.20114246,1.3526411e-28,0.012824165,0.0064120824
3.568,1029.2747,0.0010105629,0.0700281,0.20105602,6.568254e-29,0.012824165,0.0064120824
3.57,1031.7972,0.0010096952,0.07011519,0.2009697,2.8703786e-17,0.012824165,0.0064120824
3.572,1034.323,0.0010088292,0.07020229,0.2008835,1.6096293e-17,0.012824165,0.0064120824
3.574,1036.8518,0.0010079646,0.07028938,0.2007974,3.0993106e-29,0.012824165,0.0064120824
3.576,1039.3839,0.0010071015,0.07037646,0.2007114,2.0285921e-29,0.012824165,0.0064120824
3.578,1041.919,0.0010062398,0.07046354,0.20062552,1.2065772e-17,0.012824165,0.0064120824
3.58,1044.4573,0.0010053797,0.070550606,0.20053975,3.6762304e-29,0.012824165,0.0064120824
3.582,1046.9987,0.001004521,0.070637666,0.2004541,6.1879396e-30,0.012824165,0.0064120824
3.584,1049.5432,0.0010036638,0.07072472,0.20036855,2.7863222e-30,0.012824165,0.0064120824
3.586,1052.0908,0.001002808,0.07081176,0.20028311,2.6957606e-29,0.012824165,0.0064120824
3.588,1054.6416,0.0010019537,0.0708988,0.20019779,1.5317198e-17,0.012824165,0.0064120824
3.59,1057.1956,0.0010011009,0.07098584,0.20011257,3.531714e-18,0.012824165,0.0064120824
3.592,1059.7527,0.0010002495,0.07107286,0.20002745,1.398945e-30,0.012824165,0.0064120824
3.594,1062.3129,0.0009993996,0.071159884,0.19994245,1.1686421e-29,0.012824165,0.0064120824
3.596,1064.8762,0.0009985511,0.07124689,0.19985756,6.568222e-30,0.012824165,0.0064120824
3.598,1067.4427,0.0009977041,0.0713339,0.19977278,1.1265582e-29,0.012824165,0.0064120824
3.6,1070.0123,0.0009968585,0.0714209,0.19968809,9.730254e-30,0.012824165,0.0064120824
3.602,1072.5851,0.0009960143,0.07150789,0.19960353,2.5336075e-29,0.012824165,0.0064120824
3.604,1075.161,0.0009951716,0.07159488,0.19951907,2.4277995e-30,0.012824165,0.0064120824
3.606,1077.74,0.0009943303,0.07168186,0.19943471,2.0686782e-29,0.012824165,0.0064120824
3.608,1080.322,0.0009934905,0.07176883,0.19935048,5.785058e-30,0.012824165,0.0064120824
3.61,1082.9072,0.000992652,0.07185579,0.19926634,7.0386255e-30,0.012824165,0.0064120824
3.612,1085.4956,0.000991815,0.07194275,0.19918232,6.4507535e-18,0.012824165,0.0064120824
3.614,1088.0872,0.0009909794,0.072029695,0.1990984,5.358547e-19,0.012824165,0.0064120824
3.616,1090.6819,0.0009901453,0.07211664,0.19901457,5.8921006e-18,0.012824165,0.0064120824
3.618,1093.2797,0.0009893125,0.07220358,0.19893086,1.1203473e-29,0.012824165,0.0064120824
3.62,1095.8805,0.0009884811,0.07229051,0.19884726,5.021627e-30,0.012824165,0.0064120824
3.622,1098.4846,0.0009876512,0.07237743,0.19876377,1.6696003e-18,0.012824165,0.0064120824
3.624,1101.0918,0.0009868226,0.07246435,0.19868037,1.8599708e-30,0.012824165,0.0064120824
3.626,1103.702,0.0009859955,0.07255126,0.19859709,5.8355644e-31,0.012824165,0.0064120824
3.628,1106.3153,0.0009851698,0.07263816,0.19851391,1.09648825e-30,0.012824165,0.0064120824
3.63,1108.9319,0.0009843453,0.07272505,0.19843084,1.0460212e-31,0.012824165,0.0064120824
3.632,1111.5516,0.0009835224,0.07281194,0.19834788,2.2678768e-31,0.012824165,0.0064120824
3.634,1114.1744,0.0009827019,0.07289882,0.19826512,7.2434804e-20,0.012824165,0.0064120824
