Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.40000002524778805,0.4,0.0,0.0,0.9999999913060579,0.9919935378249138,0.999999995492736,0.9959841726474757
0.002,34.40369990053214,0.4000000252449907,0.4,-5.8985226036348486e-12,-4.492979025841004e-09,0.9999999913060099,0.9919935378249036,0.9999999954927246,0.9959841726474641
0.004,34.403699900213645,0.40000002523686035,0.4,-1.1795210673965613e-11,-8.220307980712478e-09,0.999999991306009,0.9919935378249561,0.9999999954927461,0.995984172647499
0.006,34.40369989968292,0.40000002522357936,0.4,-1.7688843557957082e-11,-1.1290109343847718e-08,0.9999999913061339,0.991993537825117,0.9999999954928314,0.9959841726476188
0.008,34.40369989894009,0.40000002520524247,0.4,-2.3578230470080926e-11,-1.3796203536773992e-08,0.9999999913064079,0.9919935378254,0.9999999954929896,0.9959841726478348
0.01,34.40369989798535,0.400000025181917,0.4,-2.946219888209788e-11,-1.5819937887273407e-08,0.9999999913068371,0.9919935378258078,0.9999999954932225,0.9959841726481492
0.012,34.40369989681889,0.40000002515365973,0.4,-3.5339590545623234e-11,-1.7431789970493663e-08,0.9999999913074212,0.9919935378263403,0.9999999954935306,0.9959841726485623
0.014,34.40369989544099,0.4000000251205257,0.4,-4.120926035726101e-11,-1.8692769900025783e-08,0.9999999913081588,0.9919935378269961,0.9999999954939126,0.9959841726490729
0.016,34.40369989385193,0.40000002508256743,0.4,-4.7070075798736834e-11,-1.9655645033182837e-08,0.999999991309048,0.9919935378277738,0.9999999954943678,0.9959841726496795
0.018,34.40369989205206,0.40000002503983667,0.4,-5.292091668830824e-11,-2.036600927446497e-08,0.9999999913100865,0.9919935378286715,0.9999999954948952,0.9959841726503813
0.02,34.40369989004176,0.4000000249923859,0.4,-5.876067506619733e-11,-2.0863216387293132e-08,0.9999999913112728,0.9919935378296881,0.9999999954954939,0.9959841726511769
0.022,34.40369988782144,0.4000000249402656,0.4,-6.458825509515483e-11,-2.1181194369311125e-08,0.9999999913126044,0.9919935378308219,0.9999999954961628,0.995984172652065
0.024,34.40369988539157,0.4000000248835274,0.4,-7.040257301290387e-11,-2.1349155931604616e-08,0.9999999913140798,0.9919935378320714,0.9999999954969013,0.9959841726530445
