Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
5.44,0.16148773141079711,0.9264236123412155,0.9116540549673012,0.9367336580719572,0.9311886935073747,0.9225176414658665
5.46,0.1618275080959395,0.9266266714836581,0.9118672415250249,0.9369247864863324,0.9314124556129636,0.9227252468433047
5.48,0.16215145414731308,0.9267858681734038,0.9120406314630861,0.9370808394818955,0.9315971288073764,0.9228942555363232
5.5,0.16246010902402974,0.926902425625817,0.9121752168035919,0.9372025870874477,0.9317436315294689,0.9230255633642646
5.52,0.16275450090223256,0.9269790803879798,0.9122732832570141,0.9372919137454877,0.9318541347263544,0.9231213043620786
5.54,0.16303373143862918,0.9270126690477087,0.9123319517716805,0.9373462402374138,0.9319257991772707,0.923178658993299
5.56,0.16329778440198464,0.9270027521774911,0.912350712321328,0.9373650410337278,0.9319580873166925,0.9231970836163408
5.58,0.1635490405327461,0.9269558614527192,0.9123356102792576,0.9373537231468154,0.9319569852718497,0.9231824911864734
5.6,0.16378683535085947,0.9268697343101311,0.9122843412851951,0.9373101203659883,0.9319201588502897,0.9231325597031874
5.62,0.16401153226134882,0.9267451221182764,0.9121974171350966,0.9372346113146786,0.9318480738810199,0.9230477384340521
5.64,0.1642241134512107,0.9265841178205698,0.912077014183638,0.9371292838964431,0.9317429804804102,0.9229302447104527
5.66,0.1644256008375363,0.9263889356589731,0.9119254087628759,0.9369963133544995,0.9316072261823856,0.9227823922523338
5.68,0.16461663002428598,0.9261610187621317,0.9117438344363544,0.9368367813492822,0.9314420261266734,0.9226053725455462
5.7,0.16479827596765206,0.925903203907402,0.9115348315216055,0.936652950282881,0.931249892702361,0.9224016631616907
5.72,0.16497245860869378,0.9256227052318282,0.9113039578257797,0.9364492747146689,0.9310359900283472,0.9221763733989224
5.74,0.16514035691454998,0.9253223189155595,0.91105392618938,0.9362282686834358,0.9308030639621632,0.9219322112841923
5.76,0.16530360249420234,0.9250070243808034,0.9107890146037501,0.9359936167916937,0.9305552575820164,0.9216732711962081
5.78,0.16546275777164338,0.9246775515413764,0.9105104221412343,0.9357466703183855,0.9302939373738619,0.9214009020028919
5.8,0.16561910917957007,0.9243373770549151,0.9102214618970488,0.9354904482171393,0.9300224169933691,0.9211183795131264
5.82,0.16577426533344639,0.923991131312699,0.909926388295828,0.9352287357901161,0.9297448921001653,0.9208298527877616
5.84,0.1659295696620312,0.9236427238913163,0.9096288225574375,0.9349647618647676,0.9294649370355043,0.9205388580120508
5.86,0.16608622617766233,0.9232963693422624,0.909332273940213,0.9347014592762795,0.9291858876428263,0.9202486982050527
5.88,0.16624568749601443,0.922955918694964,0.9090406140423868,0.9344424062722932,0.928911645614596,0.9199632344245963
5.9,0.16640932943402403,0.9226253836267736,0.9087576677704743,0.9341910362257407,0.9286459988348337,0.9196862171000354
5.92,0.16657782303956126,0.9223072333702329,0.9084855359029959,0.9339491070828557,0.9283909433945312,0.9194196256588681
5.94,0.16675242198351112,0.9220052215043131,0.9082278142946628,0.9337198412032804,0.9281500350537052,0.9191669829977468
5.96,0.16693422436092303,0.9217227543100346,0.9079877432853074,0.933506123726882,0.9279264647729946,0.9189314522222858
