Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.17,34.33423742676254,0.40000001164046906,0.4,-4.05377644419681e-10,0.999999992162084,0.9919935384240754,0.9999999958692938,0.9959841731318422
0.172,34.334237412121055,0.40000001137057756,0.4,-4.080278622461144e-10,0.9999999921702617,0.9919935384307111,0.9999999958732673,0.995984173137078
0.174,34.334237397385294,0.4000000110996031,0.4,-4.106146491769305e-10,0.9999999921784715,0.9919935384373727,0.9999999958772563,0.9959841731423342
0.176,34.33423738255756,0.40000001082759357,0.4,-4.13137763667287e-10,0.9999999921867118,0.9919935384440592,0.9999999958812603,0.9959841731476102
0.178,34.33423736764014,0.4000000105545964,0.4,-4.1559697540859404e-10,0.9999999921949808,0.9919935384507693,0.9999999958852782,0.9959841731529047
0.18,34.33423735263535,0.40000001028065985,0.4,-4.1799206521827034e-10,0.9999999922032771,0.9919935384575019,0.9999999958893098,0.9959841731582167
0.182,34.33423733754549,0.40000001000583035,0.4,-4.2032282511107725e-10,0.9999999922115991,0.9919935384642554,0.9999999958933538,0.9959841731635455
0.184,34.33423732237288,0.40000000973015626,0.4,-4.2258905811754045e-10,0.9999999922199448,0.9919935384710289,0.9999999958974095,0.99598417316889
0.186,34.33423730711985,0.4000000094536847,0.4,-4.2479057842445713e-10,0.9999999922283132,0.991993538477821,0.9999999959014764,0.995984173174249
0.188,34.33423729178874,0.40000000917646317,0.4,-4.2692721131436975e-10,0.9999999922367021,0.9919935384846301,0.9999999959055533,0.9959841731796214
0.19,34.33423727638188,0.40000000889853876,0.4,-4.289987931180098e-10,0.9999999922451105,0.9919935384914554,0.99999999590964,0.9959841731850065
0.192,34.33423726090161,0.4000000086199586,0.4,-4.3100517123807595e-10,0.9999999922535364,0.9919935384982955,0.9999999959137353,0.9959841731904033
0.194,34.33423724535029,0.40000000834076965,0.4,-4.329462040497981e-10,0.9999999922619783,0.9919935385051492,0.9999999959178387,0.9959841731958107
0.196,34.33423722973026,0.40000000806101926,0.4,-4.3482176092255395e-10,0.9999999922704348,0.991993538512015,0.9999999959219493,0.9959841732012276
0.198,34.3342372140439,0.4000000077807537,0.4,-4.3663172226310203e-10,0.999999992278904,0.991993538518892,0.9999999959260665,0.9959841732066533
0.2,34.334237198293565,0.40000000750002035,0.4,-4.38375979383721e-10,0.9999999922873846,0.9919935385257788,0.9999999959301894,0.9959841732120865
0.202,34.33423718248162,0.4000000072188662,0.4,-4.4005443455625095e-10,0.9999999922958751,0.991993538532674,0.9999999959343172,0.9959841732175265
0.204,34.334237166610436,0.4000000069373367,0.4,-4.416670009753452e-10,0.9999999923043736,0.9919935385395767,0.9999999959384493,0.9959841732229722
0.206,34.33423715068239,0.40000000665547913,0.4,-4.432136025855388e-10,0.999999992312879,0.9919935385464855,0.9999999959425852,0.9959841732284227
0.208,34.334237134699855,0.4000000063733393,0.4,-4.4469417429741277e-10,0.9999999923213894,0.9919935385533992,0.9999999959467236,0.9959841732338769
0.21,34.3342371186652,0.40000000609096337,0.4,-4.4610866170658036e-10,0.9999999923299034,0.9919935385603164,0.9999999959508641,0.9959841732393337
0.212,34.33423710258082,0.4000000058083973,0.4,-4.474570212644569e-10,0.9999999923384193,0.9919935385672362,0.999999995955006,0.9959841732447926
0.214,34.33423708644909,0.4000000055256874,0.4,-4.487392200642568e-10,0.9999999923469357,0.9919935385741572,0.9999999959591483,0.9959841732502522
0.216,34.33423707027239,0.40000000524287876,0.4,-4.49955236052835e-10,0.999999992355451,0.9919935385810781,0.9999999959632906,0.9959841732557118
0.218,34.334237054053105,0.40000000496001764,0.4,-4.511050576632067e-10,0.9999999923639638,0.9919935385879979,0.9999999959674319,0.9959841732611704
0.22,34.33423703779362,0.400000004677149,0.4,-4.521886840544903e-10,0.9999999923724726,0.9919935385949155,0.9999999959715719,0.9959841732666269
0.222,34.33423702149632,0.4000000043943181,0.4,-4.5320612503624993e-10,0.999999992380976,0.9919935386018293,0.9999999959757092,0.9959841732720806
0.224,34.33423700516358,0.40000000411157,0.4,-4.541574008177438e-10,0.9999999923894721,0.9919935386087385,0.9999999959798438,0.9959841732775303
0.226,34.334236988797784,0.4000000038289495,0.4,-4.55042542226251e-10,0.9999999923979601,0.9919935386156419,0.9999999959839747,0.9959841732829755
0.228,34.33423697240131,0.4000000035465014,0.4,-4.55861590445512e-10,0.9999999924064377,0.991993538622538,0.999999995988101,0.9959841732884147
0.23,34.334236955976536,0.4000000032642704,0.4,-4.566145971151643e-10,0.9999999924149041,0.9919935386294261,0.9999999959922222,0.9959841732938475
0.232,34.33423693952585,0.40000000298230026,0.4,-4.573016242831863e-10,0.9999999924233575,0.9919935386363046,0.9999999959963377,0.9959841732992726
0.234,34.33423692305161,0.4000000027006354,0.4,-4.5792274428268317e-10,0.9999999924317964,0.9919935386431726,0.9999999960004465,0.9959841733046894
0.236,34.3342369065562,0.4000000024193198,0.4,-4.584780396627143e-10,0.9999999924402198,0.9919935386500289,0.9999999960045481,0.9959841733100967
0.238,34.334236890041986,0.4000000021383971,0.4,-4.589676033396085e-10,0.9999999924486257,0.9919935386568722,0.9999999960086419,0.9959841733154936
0.24,34.33423687351132,0.4000000018579109,0.4,-4.593915383051415e-10,0.999999992457013,0.9919935386637017,0.9999999960127269,0.9959841733208794
0.242,34.334236856966584,0.4000000015779037,0.4,-4.597499576978703e-10,0.9999999924653803,0.9919935386705162,0.999999996016803,0.9959841733262533
0.244,34.334236840410114,0.40000000129841945,0.4,-4.6004298468856583e-10,0.999999992473726,0.9919935386773144,0.9999999960208689,0.9959841733316142
0.246,34.33423682384427,0.4000000010195007,0.4,-4.6027075251696097e-10,0.9999999924820488,0.9919935386840951,0.9999999960249242,0.9959841733369612
0.248,34.3342368072714,0.40000000074118985,0.4,-4.6043340433395004e-10,0.9999999924903477,0.9919935386908576,0.9999999960289683,0.9959841733422936
0.25,34.33423679069385,0.4000000004635289,0.4,-4.605310931994274e-10,0.9999999924986207,0.9919935386976005,0.9999999960330005,0.9959841733476105
0.252,34.33423677411394,0.4000000001865606,0.4,-4.605639820174377e-10,0.9999999925068667,0.991993538704323,0.9999999960370202,0.9959841733529109
0.254,34.334236757534015,0.39999999991032614,0.4,-4.6053224348429646e-10,0.9999999925150845,0.9919935387110236,0.9999999960410265,0.995984173358194
0.256,34.33423674095639,0.3999999996348675,0.4,-4.604360600042858e-10,0.9999999925232728,0.9919935387177016,0.9999999960450191,0.9959841733634591
0.258,34.33423672438339,0.39999999936022573,0.4,-4.602756236356131e-10,0.9999999925314299,0.9919935387243557,0.9999999960489971,0.9959841733687052
0.26,34.33423670781731,0.3999999990864419,0.4,-4.600511360968958e-10,0.9999999925395545,0.991993538730985,0.99999999605296,0.9959841733739314
0.262,34.33423669126047,0.3999999988135572,0.4,-4.59762808531542e-10,0.9999999925476459,0.9919935387375884,0.9999999960569071,0.9959841733791374
0.264,34.33423667471516,0.399999998541611,0.4,-4.5941086164177254e-10,0.999999992555702,0.991993538744165,0.9999999960608379,0.9959841733843215
0.266,34.33423665818365,0.39999999827064464,0.4,-4.589955254897492e-10,0.9999999925637222,0.9919935387507134,0.9999999960647517,0.9959841733894836
0.268,34.334236641668234,0.3999999980006975,0.4,-4.5851703948028147e-10,0.9999999925717051,0.9919935387572328,0.9999999960686478,0.9959841733946228
0.27,34.33423662517118,0.3999999977318091,0.4,-4.57975652254906e-10,0.999999992579649,0.9919935387637224,0.9999999960725257,0.995984173399738
0.272,34.334236608694745,0.3999999974640187,0.4,-4.573716217135028e-10,0.9999999925875531,0.9919935387701809,0.9999999960763847,0.9959841734048286
0.274,34.334236592241176,0.399999997197366,0.4,-4.5670521484352514e-10,0.9999999925954157,0.9919935387766075,0.9999999960802244,0.9959841734098938
0.276,34.33423657581271,0.3999999969318886,0.4,-4.559767076573117e-10,0.9999999926032361,0.991993538783001,0.999999996084044,0.9959841734149326
0.278,34.334236559411586,0.3999999966676257,0.4,-4.5518638516398497e-10,0.999999992611013,0.9919935387893608,0.9999999960878431,0.9959841734199448
0.28,34.33423654304003,0.39999999640461487,0.4,-4.543345412440759e-10,0.9999999926187451,0.9919935387956855,0.999999996091621,0.9959841734249293
0.282,34.33423652670023,0.3999999961428941,0.4,-4.5342147870140316e-10,0.999999992626431,0.9919935388019746,0.9999999960953773,0.9959841734298851
0.284,34.334236510394405,0.3999999958825012,0.4,-4.5244750897557393e-10,0.99999999263407,0.9919935388082268,0.999999996099111,0.9959841734348118
0.286,34.33423649412474,0.39999999562347216,0.4,-4.5141295227600623e-10,0.9999999926416605,0.9919935388144413,0.9999999961028221,0.9959841734397087
0.288,34.3342364778934,0.3999999953658451,0.4,-4.5031813734414747e-10,0.9999999926492017,0.9919935388206171,0.9999999961065097,0.9959841734445747
0.29,34.33423646170255,0.3999999951096552,0.4,-4.491634014880607e-10,0.9999999926566921,0.9919935388267536,0.9999999961101734,0.9959841734494096
0.292,34.334236445554346,0.3999999948549395,0.4,-4.479490904224627e-10,0.9999999926641312,0.9919935388328496,0.9999999961138126,0.9959841734542123
0.294,34.334236429450925,0.3999999946017331,0.4,-4.46675558188743e-10,0.9999999926715173,0.9919935388389044,0.999999996117427,0.9959841734589823
0.296,34.33423641339441,0.39999999435007144,0.4,-4.4534316711389244e-10,0.9999999926788495,0.9919935388449167,0.9999999961210155,0.9959841734637187
0.298,34.33423639738692,0.3999999940999896,0.4,-4.439522877651086e-10,0.9999999926861267,0.991993538850886,0.9999999961245779,0.9959841734684209
0.3,34.33423638143055,0.39999999385152263,0.4,-4.425032987422774e-10,0.9999999926933479,0.9919935388568116,0.999999996128114,0.9959841734730883
0.302,34.33423636552738,0.3999999936047042,0.4,-4.409965867449843e-10,0.9999999927005122,0.9919935388626924,0.9999999961316228,0.9959841734777203
0.304,34.334236349679486,0.3999999933595686,0.4,-4.3943254630663147e-10,0.9999999927076185,0.9919935388685274,0.9999999961351042,0.995984173482316
0.306,34.33423633388892,0.3999999931161488,0.4,-4.378115798376707e-10,0.9999999927146656,0.9919935388743161,0.9999999961385574,0.995984173486875
0.308,34.33423631815773,0.399999992874479,0.4,-4.36134097504551e-10,0.9999999927216524,0.9919935388800576,0.9999999961419821,0.9959841734913966
0.31,34.33423630248794,0.3999999926345913,0.4,-4.344005172081024e-10,0.9999999927285785,0.991993538885751,0.9999999961453777,0.99598417349588
0.312,34.33423628688156,0.3999999923965178,0.4,-4.326112643371075e-10,0.9999999927354424,0.9919935388913957,0.9999999961487438,0.9959841735003246
0.314,34.33423627134059,0.3999999921602912,0.4,-4.3076677178559507e-10,0.9999999927422435,0.9919935388969907,0.9999999961520799,0.9959841735047301
0.316,34.334236255867005,0.3999999919259428,0.4,-4.2886747982530243e-10,0.9999999927489805,0.9919935389025355,0.9999999961553857,0.9959841735090956
0.318,34.33423624046278,0.39999999169350364,0.4,-4.2691383609270574e-10,0.9999999927556525,0.9919935389080289,0.9999999961586604,0.9959841735134206
0.32,34.33423622512985,0.399999991463005,0.4,-4.2490629535340027e-10,0.999999992762259,0.9919935389134708,0.9999999961619038,0.9959841735177045
0.322,34.33423620987016,0.3999999912344771,0.4,-4.228453195496565e-10,0.9999999927687988,0.9919935389188598,0.9999999961651156,0.9959841735219468
0.324,34.33423619468562,0.39999999100794986,0.4,-4.2073137757560874e-10,0.9999999927752709,0.9919935389241956,0.999999996168295,0.9959841735261468
0.326,34.334236179578134,0.39999999078345316,0.4,-4.1856494537236766e-10,0.999999992781675,0.9919935389294775,0.9999999961714421,0.995984173530304
0.328,34.33423616454957,0.3999999905610161,0.4,-4.1634650556270166e-10,0.9999999927880096,0.9919935389347045,0.9999999961745558,0.9959841735344176
0.33,34.33423614960181,0.3999999903406674,0.4,-4.1407654765855497e-10,0.9999999927942742,0.9919935389398763,0.9999999961776362,0.9959841735384877
0.332,34.33423613473668,0.39999999012243537,0.4,-4.117555676330414e-10,0.9999999928004678,0.991993538944992,0.9999999961806829,0.9959841735425132
0.334,34.33423611995601,0.39999998990634783,0.4,-4.0938406813660896e-10,0.9999999928065898,0.9919935389500508,0.9999999961836952,0.9959841735464938
0.336,34.33423610526162,0.39999998969243233,0.4,-4.0696255812307486e-10,0.9999999928126392,0.9919935389550524,0.9999999961866729,0.9959841735504289
0.338,34.334236090655295,0.3999999894807167,0.4,-4.044915529058281e-10,0.9999999928186156,0.991993538959996,0.9999999961896155,0.9959841735543181
0.34,34.33423607613881,0.39999998927122654,0.4,-4.019715741383748e-10,0.9999999928245179,0.991993538964881,0.999999996192523,0.9959841735581612
0.342,34.33423606171392,0.39999998906398904,0.4,-3.9940314950306076e-10,0.9999999928303457,0.9919935389697067,0.9999999961953947,0.995984173561957
0.344,34.33423604738236,0.39999998885902927,0.4,-3.967868127586276e-10,0.9999999928360978,0.9919935389744725,0.9999999961982302,0.9959841735657056
0.346,34.33423603314584,0.39999998865637304,0.4,-3.9412310357808894e-10,0.999999992841774,0.9919935389791782,0.9999999962010294,0.9959841735694062
0.348,34.33423601900606,0.39999998845604523,0.4,-3.914125674428101e-10,0.9999999928473733,0.9919935389838227,0.9999999962037918,0.9959841735730588
0.35,34.334236004964694,0.39999998825807004,0.4,-3.8865575561008276e-10,0.9999999928528952,0.9919935389884056,0.999999996206517,0.9959841735766624
0.352,34.3342359910234,0.3999999880624717,0.4,-3.8585322485805085e-10,0.9999999928583386,0.9919935389929265,0.9999999962092049,0.995984173580217
0.354,34.3342359771838,0.3999999878692738,0.4,-3.8300553757433787e-10,0.9999999928637036,0.9919935389973847,0.9999999962118549,0.9959841735837218
0.356,34.33423596344753,0.39999998767849926,0.4,-3.801132614858408e-10,0.999999992868989,0.9919935390017798,0.999999996214467,0.9959841735871768
0.358,34.33423594981618,0.39999998749017124,0.4,-3.7717696967386164e-10,0.9999999928741945,0.9919935390061113,0.9999999962170407,0.9959841735905817
0.36,34.334235936291314,0.39999998730431197,0.4,-3.741972403817207e-10,0.9999999928793197,0.9919935390103786,0.9999999962195758,0.9959841735939353
0.362,34.3342359228745,0.3999999871209424,0.4,-3.7117465693045227e-10,0.9999999928843634,0.9919935390145814,0.999999996222072,0.9959841735972382
0.364,34.334235909567255,0.39999998694008493,0.4,-3.6810980765395507e-10,0.9999999928893255,0.9919935390187191,0.999999996224529,0.9959841736004894
0.366,34.33423589637109,0.39999998676175946,0.4,-3.6500328572822203e-10,0.9999999928942052,0.9919935390227912,0.9999999962269465,0.9959841736036888
0.368,34.334235883287505,0.3999999865859872,0.4,-3.6185568913675386e-10,0.9999999928990024,0.9919935390267973,0.9999999962293242,0.9959841736068361
0.37,34.33423587031797,0.39999998641278767,0.4,-3.5866762048033397e-10,0.9999999929037161,0.991993539030737,0.9999999962316619,0.9959841736099306
0.372,34.334235857463916,0.39999998624218014,0.4,-3.5543968690785564e-10,0.9999999929083463,0.99199353903461,0.9999999962339595,0.9959841736129724
0.374,34.33423584472678,0.3999999860741843,0.4,-3.5217250000175466e-10,0.9999999929128921,0.9919935390384154,0.9999999962362165,0.995984173615961
0.376,34.33423583210796,0.3999999859088184,0.4,-3.488666757239681e-10,0.9999999929173534,0.9919935390421535,0.9999999962384329,0.9959841736188961
0.378,34.334235819608836,0.39999998574609985,0.4,-3.45522834238679e-10,0.9999999929217294,0.9919935390458234,0.9999999962406084,0.9959841736217774
