Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.812,20.17668009610298,0.3988095033808305,0.4,1.2758411766472446e-05,0.8989820523038374,0.8787687821422506,0.9112298184925792,0.8930907681839889
8.814,20.177144375174404,0.39881588375934524,0.4,1.3034617223663382e-05,0.8989802867196311,0.878767898756819,0.9112293906480052,0.893090133494231
8.816,20.17761857015181,0.39882240174532607,0.4,1.3309290097838933e-05,0.8989785241799424,0.8787670227148016,0.9112289715111788,0.8930895073743401
8.818,20.178102625287767,0.398829056141119,0.4,1.3582398522085574e-05,0.8989767646975649,0.8787661539772238,0.9112285610231786,0.89308888977071
8.82,20.17859648369273,0.3988358457346465,0.4,1.3853910913969531e-05,0.8989750082849705,0.8787652925043375,0.911228159124166,0.8930882806288316
8.822,20.17910008734536,0.3988427692996015,0.4,1.412379597885573e-05,0.8989732549543089,0.8787644382556264,0.9112277657533953,0.8930876798933008
8.824,20.179613377102946,0.3988498255956418,0.4,1.4392022713184668e-05,0.8989715047174069,0.8787635911898152,0.9112273808492241,0.8930870875078315
8.826,20.180136292711936,0.3988570133685866,0.4,1.4658560407699735e-05,0.898969757585769,0.8787627512648764,0.911227004349125,0.8930865034152629
8.828,20.180668772818585,0.39886433135061244,0.4,1.492337865063057e-05,0.8989680135705749,0.878761918438038,0.9112266361896944,0.8930859275575701
8.83,20.181210754979727,0.3988717782604536,0.4,1.5186447330830052e-05,0.898966272682682,0.8787610926657927,0.9112262763066653,0.8930853598758753
8.832,20.181762175673658,0.3988793528036009,0.4,1.5447736640862204e-05,0.8989645349326231,0.8787602739039038,0.9112259246349166,0.8930848003104565
8.834,20.18232297031111,0.3988870536725029,0.4,1.5707217080045045e-05,0.8989628003306074,0.8787594621074146,0.9112255811084844,0.8930842488007585
8.836,20.18289307324637,0.3988948795467678,0.4,1.5964859457446264e-05,0.8989610688865196,0.8787586572306557,0.9112252456605736,0.8930837052854032
8.838,20.18347241778845,0.39890282909336716,0.4,1.6220634894828792e-05,0.8989593406099208,0.8787578592272542,0.9112249182235689,0.8930831697022
8.84,20.184060936212447,0.39891090096683923,0.4,1.6474514829551947e-05,0.898957615510047,0.8787570680501401,0.9112245987290444,0.8930826419881558
8.842,20.1846585597709,0.39891909380949564,0.4,1.6726471017421198e-05,0.8989558935958107,0.8787562836515563,0.9112242871077773,0.8930821220794866
8.844,20.18526521870534,0.39892740625162665,0.4,1.69764755354916e-05,0.8989541748758,0.8787555059830664,0.9112239832897574,0.893081609911627
8.846,20.1858808422579,0.39893583691170964,0.4,1.722450078482271e-05,0.8989524593582788,0.8787547349955626,0.9112236872041994,0.8930811054192419
8.848,20.186505358683025,0.3989443843966159,0.4,1.7470519493182708e-05,0.8989507470511874,0.8787539706392746,0.9112233987795539,0.8930806085362365
8.85,20.187138695259275,0.3989530473018222,0.4,1.7714504717705435e-05,0.8989490379621421,0.8787532128637783,0.9112231179435191,0.8930801191957675
8.852,20.18778077830123,0.3989618242116189,0.4,1.7956429847498157e-05,0.8989473320984362,0.8787524616180042,0.9112228446230525,0.8930796373302546
8.854,20.188431533171503,0.39897071369932213,0.4,1.819626860619766e-05,0.8989456294670394,0.8787517168502464,0.9112225787443822,0.8930791628713906
8.856,20.189090884292813,0.3989797143274861,0.4,1.8433995054479993e-05,0.8989439300745987,0.8787509785081702,0.9112223202330192,0.8930786957501525
8.858,20.189758755160163,0.39898882464811497,0.4,1.8669583592517e-05,0.8989422339274388,0.8787502465388223,0.9112220690137687,0.8930782358968135
8.86,20.190435068353114,0.3989980432028769,0.4,1.8903008962385154e-05,0.8989405410315618,0.8787495208886391,0.9112218250107423,0.8930777832409537
8.862,20.19111974554813,0.399007368523319,0.4,1.9134246250424013e-05,0.898938851392649,0.8787488015034552,0.9112215881473696,0.8930773377114707
8.864,20.19181270753101,0.3990167991310812,0.4,1.9363270889542305e-05,0.8989371650160599,0.8787480883285131,0.9112213583464103,0.8930768992365921
8.866,20.19251387420942,0.39902633353811345,0.4,1.9590058661475563e-05,0.8989354819068339,0.8787473813084717,0.9112211355299661,0.8930764677438858
8.868,20.193223164625472,0.39903597024689086,0.4,1.981458569899288e-05,0.8989338020696904,0.8787466803874152,0.9112209196194934,0.8930760431602729
8.87,20.193940496968413,0.39904570775063225,0.4,2.003682848805087e-05,0.8989321255090289,0.8787459855088627,0.9112207105358142,0.8930756254120368
8.872,20.19466578858737,0.3990555445335168,0.4,2.0256763869899518e-05,0.8989304522289311,0.8787452966157772,0.9112205081991299,0.8930752144248372
8.874,20.195398956004183,0.39906547907090334,0.4,2.0474369043133933e-05,0.8989287822331595,0.8787446136505744,0.9112203125290315,0.8930748101237198
8.876,20.196139914926306,0.3990755098295479,0.4,2.0689621565696903e-05,0.8989271155251604,0.8787439365551327,0.9112201234445136,0.8930744124331295
8.878,20.196888580259774,0.39908563526782553,0.4,2.0902499356829877e-05,0.8989254521080629,0.8787432652708019,0.9112199408639867,0.8930740212769207
8.88,20.197644866122246,0.39909585383594715,0.4,2.111298069897078e-05,0.8989237919846811,0.8787425997384127,0.9112197647052874,0.8930736365783696
8.882,20.198408685856116,0.39910616397618276,0.4,2.1321044239602055e-05,0.8989221351575141,0.8787419398982864,0.9112195948856939,0.8930732582601866
8.884,20.199179952041682,0.3991165641230809,0.4,2.1526668993046693e-05,0.8989204816287459,0.878741285690243,0.9112194313219356,0.8930728862445264
8.886,20.199958576510394,0.39912705270369025,0.4,2.1729834342210865e-05,0.8989188314002491,0.8787406370536124,0.9112192739302074,0.8930725204530013
8.888,20.20074447035814,0.3991376281377817,0.4,2.1930520040277115e-05,0.8989171844735835,0.8787399939272433,0.9112191226261817,0.893072160806693
8.89,20.201537543958608,0.39914828883806913,0.4,2.2128706212343123e-05,0.8989155408499979,0.8787393562495119,0.9112189773250203,0.8930718072261636
8.892,20.202337706976724,0.3991590332104337,0.4,2.2324373357009993e-05,0.8989139005304309,0.8787387239583327,0.9112188379413879,0.8930714596314684
8.894,20.203144868382093,0.3991698596541453,0.4,2.2517502347918473e-05,0.8989122635155125,0.8787380969911667,0.9112187043894642,0.893071117942167
8.896,20.203958936462556,0.3991807665620847,0.4,2.2708074435231443e-05,0.8989106298055647,0.8787374752850325,0.9112185765829565,0.8930707820773365
8.898,20.204779818837746,0.3991917523209684,0.4,2.2896071247065646e-05,0.8989089994006026,0.8787368587765146,0.9112184544351118,0.893070451955582
8.9,20.20560742247275,0.39920281531157165,0.4,2.3081474790871093e-05,0.8989073723003361,0.8787362474017744,0.9112183378587315,0.8930701274950503
8.902,20.206441653691748,0.399213953908951,0.4,2.3264267454756577e-05,0.8989057485041705,0.8787356410965583,0.9112182267661811,0.8930698086134408
8.904,20.20728241819179,0.39922516648266904,0.4,2.344443200876517e-05,0.8989041280112081,0.8787350397962089,0.9112181210694055,0.8930694952280176
8.906,20.208129621056518,0.3992364513970179,0.4,2.362195160609487e-05,0.8989025108202489,0.8787344434356735,0.9112180206799397,0.8930691872556221
8.908,20.208983166770015,0.39924780701124235,0.4,2.37968097842686e-05,0.8989008969297935,0.8787338519495155,0.9112179255089234,0.8930688846126854
8.91,20.209842959230645,0.39925923167976585,0.4,2.3968990466251637e-05,0.8988992863380422,0.8787332652719216,0.9112178354671123,0.8930685872152393
8.912,20.210708901764956,0.39927072375241235,0.4,2.4138477961515084e-05,0.8988976790428979,0.8787326833367148,0.9112177504648913,0.8930682949789297
8.914,20.21158089714161,0.39928228157463136,0.4,2.4305256967048587e-05,0.8988960750419669,0.8787321060773612,0.9112176704122873,0.8930680078190278
8.916,20.212458847585346,0.3992939034877222,0.4,2.4469312568320302e-05,0.8988944743325606,0.8787315334269817,0.9112175952189826,0.893067725650443
8.918,20.213342654790985,0.3993055878290571,0.4,2.463063024018327e-05,0.8988928769116971,0.8787309653183614,0.9112175247943264,0.8930674483877347
8.92,20.214232219937475,0.3993173329323064,0.4,2.478919584773128e-05,0.8988912827761018,0.878730401683959,0.9112174590473482,0.8930671759451246
8.922,20.21512744370193,0.3993291371276611,0.4,2.4944995647100384e-05,0.8988896919222098,0.8787298424559171,0.9112173978867713,0.8930669082365088
8.924,20.21602822627375,0.3993409987420559,0.4,2.5098016286219443e-05,0.8988881043461674,0.8787292875660723,0.9112173412210245,0.8930666451754703
8.926,20.216934467368706,0.39935291609939544,0.4,2.524824480550836e-05,0.898886520043833,0.8787287369459641,0.9112172889582552,0.893066386675291
8.928,20.217846066243116,0.399364887520775,0.4,2.5395668638522876e-05,0.8988849390107795,0.878728190526846,0.9112172410063425,0.8930661326489637
8.93,20.218762921707977,0.3993769113247044,0.4,2.5540275612548296e-05,0.8988833612422954,0.8787276482396944,0.9112171972729097,0.8930658830092049
8.932,20.219684932143174,0.3993889858273305,0.4,2.5682053949141103e-05,0.8988817867333865,0.878727110015219,0.9112171576653374,0.893065637668466
8.934,20.220611995511668,0.3994011093426605,0.4,2.5820992264617284e-05,0.8988802154787775,0.8787265757838726,0.9112171220907754,0.8930653965389469
8.936,20.221544009373716,0.3994132801827838,0.4,2.5957079570490387e-05,0.8988786474729146,0.878726045475861,0.9112170904561568,0.8930651595326075
8.938,20.222480870901116,0.39942549665809274,0.4,2.6090305273856015e-05,0.8988770827099655,0.8787255190211525,0.9112170626682096,0.8930649265611789
8.94,20.223422476891443,0.39943775707750695,0.4,2.6220659177725533e-05,0.8988755211838231,0.8787249963494888,0.9112170386334697,0.8930646975361775
8.942,20.224368723782312,0.39945005974869086,0.4,2.6348131481308018e-05,0.8988739628881054,0.8787244773903933,0.9112170182582939,0.8930644723689154
8.944,20.225319507665645,0.3994624029782778,0.4,2.6472712780239582e-05,0.8988724078161586,0.8787239620731828,0.9112170014488729,0.8930642509705143
8.946,20.22627472430194,0.399474785072088,0.4,2.6594394066762267e-05,0.8988708559610592,0.8787234503269756,0.9112169881112426,0.8930640332519159
8.948,20.227234269134573,0.39948720433534934,0.4,2.671316672985131e-05,0.8988693073156137,0.878722942080703,0.9112169781512989,0.8930638191238952
8.95,20.228198037304043,0.39949965907291685,0.4,2.682902255529015e-05,0.8988677618723631,0.8787224372631176,0.9112169714748077,0.8930636084970718
8.952,20.229165923662297,0.3995121475894909,0.4,2.6941953725695744e-05,0.8988662196235835,0.8787219358028047,0.9112169679874206,0.8930634012819233
8.954,20.23013782278699,0.39952466818983645,0.4,2.705195282049142e-05,0.8988646805612877,0.8787214376281905,0.9112169675946842,0.8930631973887954
8.956,20.231113628995782,0.39953721917899876,0.4,2.715901281582957e-05,0.8988631446772274,0.8787209426675532,0.9112169702020554,0.8930629967279158
8.958,20.232093236360612,0.39954979886252356,0.4,2.7263127084463815e-05,0.8988616119628965,0.8787204508490324,0.911216975714913,0.8930627992094056
8.96,20.233076538721978,0.3995624055466705,0.4,2.7364289395569548e-05,0.8988600824095305,0.8787199621006389,0.9112169840385692,0.8930626047432902
8.962,20.23406342970319,0.3995750375386305,0.4,2.7462493914514837e-05,0.8988585560081107,0.8787194763502636,0.9112169950782836,0.8930624132395134
8.964,20.235053802724657,0.3995876931467404,0.4,2.755773520258103e-05,0.898857032749365,0.878718993525689,0.9112170087392745,0.8930622246079474
8.966,20.236047551018093,0.3996003706806982,0.4,2.7650008216632315e-05,0.8988555126237706,0.8787185135545975,0.9112170249267324,0.8930620387584057
8.968,20.237044567640794,0.39961306845177563,0.4,2.7739308308736613e-05,0.8988539956215558,0.8787180363645817,0.9112170435458314,0.893061855600655
8.97,20.238044745489827,0.3996257847730315,0.4,2.782563122573536e-05,0.8988524817327015,0.8787175618831538,0.9112170645017422,0.8930616750444267
8.972,20.239047977316243,0.3996385179595244,0.4,2.7908973108764576e-05,0.8988509709469444,0.8787170900377556,0.9112170876996436,0.8930614969994285
8.974,20.240054155739273,0.3996512663285226,0.4,2.7989330492726372e-05,0.8988494632537786,0.8787166207557681,0.9112171130447364,0.8930613213753574
8.976,20.24106317326048,0.39966402819971614,0.4,2.8066700305710837e-05,0.8988479586424569,0.8787161539645202,0.9112171404422529,0.8930611480819095
8.978,20.242074922277887,0.3996768018954261,0.4,2.8141079868369097e-05,0.898846457101995,0.8787156895913001,0.9112171697974722,0.8930609770287936
8.98,20.24308929510015,0.3996895857408127,0.4,2.821246689323792e-05,0.8988449586211705,0.8787152275633628,0.9112172010157299,0.8930608081257413
8.982,20.2441061839606,0.39970237806408315,0.4,2.8280859484014847e-05,0.898843463188529,0.8787147678079418,0.9112172340024315,0.8930606412825204
8.984,20.24512548103133,0.39971517719670013,0.4,2.8346256134786133e-05,0.8988419707923825,0.8787143102522559,0.9112172686630637,0.8930604764089443
8.986,20.24614707843724,0.39972798147358524,0.4,2.8408655729205323e-05,0.8988404814208142,0.8787138548235216,0.9112173049032074,0.8930603134148853
8.988,20.247170868270036,0.39974078923332657,0.4,2.8468057539624625e-05,0.8988389950616796,0.8787134014489604,0.9112173426285486,0.8930601522102856
