Time,gENROU.delta,gENROU.PELEC,iEEEG1.PMECH_HP,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
-0.0166667, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
-0.0116667, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
-0.00666667, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
-0.00166667, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.00333333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.00833333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0133333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0183333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0233333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0283333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0333333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0383333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0433333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0483333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0533333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0583333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0633333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0683333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0733333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0783333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0833333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0883333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0933333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.0983333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.103333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.108333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.113333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.118333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.123333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.128333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.133333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.138333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.143333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.148333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.153333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.158333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.163333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.168333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.173333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.178333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.183333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.188333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.193333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.198333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.203333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.208333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.213333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.218333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.223333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.228333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.233333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.238333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.243333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.248333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.253333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.258333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.263333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.268333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.273333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.278333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.283333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.288333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.293333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.298333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.303333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.308333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.313333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.318333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.323333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.328333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.333333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.338333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.343333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.348333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.353333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.358333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.363333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.368333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.373333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.378333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.383333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.388333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.393333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.398333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.403333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.408333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.413333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.418333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.423333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.428333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.433333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.438333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.443333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.448333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.453333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.458333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.463333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.468333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.473333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.478333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.483333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.488333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.493333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.498333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.503333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.508333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.513333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.518333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.523333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.528333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.533333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.538333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.543333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.548333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.553333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.558333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.563333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.568333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.573333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.578333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.583333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.588333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.593333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.598333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.603333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.608333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.613333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.618333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.623333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.628333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.633333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.638333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.643333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.648333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.653333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.658333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.663333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.668333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.673333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.678333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.683333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.688333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.693333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.698333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.703333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.708333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.713333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.718333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.723333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.728333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.733333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.738333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.743333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.748333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.753333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.758333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.763333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.768333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.773333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.778333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.783333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.788333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.793333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.798333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.803333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.808333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.813333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.818333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.823333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.828333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.833333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.838333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.843333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.848333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.853333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.858333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.863333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.868333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.873333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.878333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.883333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.888333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.893333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.898333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.903333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.908333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.913333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.918333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.923333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.928333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.933333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.938333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.943333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.948333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.953333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.958333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.963333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.968333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.973333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.978333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.983333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.988333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.993333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
0.998333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.00333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.00833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.01333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.01833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.02333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.02833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.03333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.03833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.04333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.04833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.05333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.05833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.06333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.06833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.07333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.07833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.08333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.08833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.09333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.09833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.10333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.10833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.11333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.11833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.12333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.12833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.13333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.13833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.14333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.14833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.15333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.15833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.16333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.16833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.17333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.17833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.18333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.18833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.19333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.19833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.20333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.20833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.21333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.21833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.22333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.22833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.23333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.23833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.24333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.24833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.25333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.25833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.26333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.26833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.27333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.27833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.28333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.28833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.29333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.29833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.30333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.30833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.31333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.31833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.32333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.32833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.33333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.33833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.34333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.34833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.35333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.35833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.36333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.36833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.37333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.37833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.38333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.38833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.39333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.39833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.40333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.40833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.41333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.41833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.42333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.42833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.43333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.43833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.44333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.44833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.45333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.45833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.46333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.46833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.47333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.47833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.48333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.48833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.49333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.49833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.50333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.50833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.51333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.51833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.52333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.52833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.53333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.53833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.54333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.54833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.55333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.55833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.56333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.56833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.57333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.57833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.58333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.58833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.59333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.59833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.60333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.60833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.61333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.61833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.62333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.62833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.63333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.63833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.64333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.64833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.65333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.65833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.66333, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
1.66833, 28.846, 0.4, 0.4, 0, 1, 0.991994, 1, 0.995984
