Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.13,0.71289694,0.026278509,0.005553774,0.1,0.3981194,0.10925612,0.043906827,1e-10
2.132,0.71641374,0.026204422,0.005640584,0.1,0.397316,0.10904382,0.043854352,1e-10
2.134,0.719985,0.02613259,0.005727402,0.1,0.3965298,0.10883614,0.043803364,1e-10
2.136,0.72361094,0.026062878,0.0058142273,0.1,0.3957596,0.10863276,0.043753766,1e-10
2.138,0.72729135,0.025995467,0.0059010605,0.1,0.39500713,0.10843415,0.04370569,1e-10
2.14,0.73102635,0.02593046,0.005987903,0.1,0.39427334,0.10824057,0.04365922,1e-10
2.142,0.7348159,0.025867473,0.006074752,0.1,0.39355487,0.1080511,0.043614063,1e-10
2.144,0.73866004,0.025806407,0.006161608,0.1,0.39285088,0.10786553,0.04357015,1e-10
2.146,0.7425587,0.025747163,0.0062484685,0.1,0.3921606,0.10768363,0.043527406,1e-10
2.148,0.74651206,0.02568965,0.006335334,0.1,0.39148316,0.107505195,0.04348576,1e-10
2.15,0.75051993,0.025633773,0.006422204,0.1,0.3908178,0.10732999,0.043445133,1e-10
2.15,0.75051993,0.0028476962,0.006422204,0.1,0.3375066,2.7723469e-33,0.012824165,0.0064120824
2.152,0.7545841,0.0028240776,0.0065143984,0.1,0.33610404,2.1883949e-32,0.012824165,0.0064120824
2.154,0.75870615,0.0028013177,0.00660659,0.1,0.33474693,1.4796087e-32,0.012824165,0.0064120824
2.156,0.76288617,0.0027793746,0.0066987784,0.1,0.3334333,1.6191585e-32,0.012824165,0.0064120824
2.158,0.7671241,0.0027582052,0.0067909635,0.1,0.33216104,1.7688009e-32,0.012824165,0.0064120824
2.16,0.77141994,0.0027377675,0.006883145,0.1,0.33092815,1.6935365e-32,0.012824165,0.0064120824
2.162,0.7757737,0.002718031,0.006975322,0.1,0.32973316,1.2062008e-32,0.012824165,0.0064120824
2.164,0.7801854,0.0026989605,0.0070674955,0.1,0.32857436,2.6718478e-33,0.012824165,0.0064120824
2.166,0.784655,0.0026805068,0.0071596648,0.1,0.32744917,2.4285662e-32,0.012824165,0.0064120824
2.168,0.7891825,0.002662664,0.00725183,0.1,0.3263575,1.1287751e-22,0.012824165,0.0064120824
2.17,0.79376787,0.002645381,0.0073439903,0.1,0.3252966,1.3355428e-32,0.012824165,0.0064120824
2.172,0.7984112,0.0026286677,0.0074361465,0.1,0.3242674,1.0376985e-32,0.012824165,0.0064120824
2.174,0.8031124,0.0026124131,0.0075282976,0.1,0.32326326,1.338931e-32,0.012824165,0.0064120824
2.176,0.8078715,0.0025966477,0.0076204436,0.1,0.32228637,7.32321e-33,0.012824165,0.0064120824
2.178,0.8126885,0.0025813668,0.0077125854,0.1,0.3213367,4.1556929e-32,0.012824165,0.0064120824
2.18,0.8175634,0.0025665665,0.007804722,0.1,0.32041413,1.6278676e-32,0.012824165,0.0064120824
2.182,0.8224962,0.0025521403,0.007896854,0.1,0.3195124,1.3500755e-32,0.012824165,0.0064120824
2.184,0.8274869,0.002538132,0.007988979,0.1,0.3186343,9.190888e-21,0.012824165,0.0064120824
2.186,0.8325354,0.0025245466,0.0080811,0.1,0.3177804,2.06824e-32,0.012824165,0.0064120824
2.188,0.83764184,0.0025113807,0.008173216,0.1,0.31695068,2.3009572e-21,0.012824165,0.0064120824
2.19,0.84280616,0.0024985168,0.008265327,0.1,0.31613788,2.0726059e-32,0.012824165,0.0064120824
