Time,gENSAL.delta,gENSAL.PELEC,iEESGO.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0193333, 20.323, 0.4, 0.4, 1.23332e-10, 1, 0.991993, 1, 0.995984
0.0203333, 20.323, 0.4, 0.4, 1.26711e-10, 1, 0.991993, 1, 0.995984
0.0213333, 20.323, 0.4, 0.4, 1.3009e-10, 1, 0.991993, 1, 0.995984
0.0223333, 20.323, 0.4, 0.4, 1.33469e-10, 1, 0.991993, 1, 0.995984
0.0233333, 20.323, 0.4, 0.4, 1.36847e-10, 1, 0.991993, 1, 0.995984
0.0243333, 20.323, 0.4, 0.4, 1.40226e-10, 1, 0.991993, 1, 0.995984
0.0253333, 20.323, 0.4, 0.4, 1.43605e-10, 1, 0.991993, 1, 0.995984
0.0263333, 20.323, 0.4, 0.4, 1.46984e-10, 1, 0.991993, 1, 0.995984
0.0273333, 20.323, 0.4, 0.4, 1.50363e-10, 1, 0.991993, 1, 0.995984
0.0283333, 20.323, 0.4, 0.4, 1.53742e-10, 1, 0.991993, 1, 0.995984
0.0293333, 20.323, 0.4, 0.4, 1.57121e-10, 1, 0.991993, 1, 0.995984
0.0303333, 20.323, 0.4, 0.4, 1.605e-10, 1, 0.991993, 1, 0.995984
0.0313333, 20.323, 0.4, 0.4, 1.63879e-10, 1, 0.991993, 1, 0.995984
0.0323333, 20.323, 0.4, 0.4, 1.67258e-10, 1, 0.991993, 1, 0.995984
0.0333333, 20.323, 0.4, 0.4, 1.70637e-10, 1, 0.991993, 1, 0.995984
0.0343333, 20.323, 0.4, 0.4, 1.74016e-10, 1, 0.991993, 1, 0.995984
0.0353333, 20.323, 0.4, 0.4, 1.77395e-10, 1, 0.991993, 1, 0.995984
0.0363333, 20.323, 0.4, 0.4, 1.80774e-10, 1, 0.991993, 1, 0.995984
0.0373333, 20.323, 0.4, 0.4, 1.84153e-10, 1, 0.991993, 1, 0.995984
0.0383333, 20.323, 0.4, 0.4, 1.87532e-10, 1, 0.991993, 1, 0.995984
0.0393333, 20.323, 0.4, 0.4, 1.90911e-10, 1, 0.991993, 1, 0.995984
0.0403333, 20.323, 0.4, 0.4, 1.9429e-10, 1, 0.991993, 1, 0.995984
0.0413333, 20.323, 0.4, 0.4, 1.97669e-10, 1, 0.991993, 1, 0.995984
0.0423333, 20.323, 0.4, 0.4, 2.01047e-10, 1, 0.991993, 1, 0.995984
0.0433333, 20.323, 0.4, 0.4, 2.04426e-10, 1, 0.991993, 1, 0.995984
0.0443333, 20.323, 0.4, 0.4, 2.07805e-10, 1, 0.991993, 1, 0.995984
0.0453333, 20.323, 0.4, 0.4, 2.11184e-10, 1, 0.991993, 1, 0.995984
0.0463333, 20.323, 0.4, 0.4, 2.14563e-10, 1, 0.991993, 1, 0.995984
0.0473333, 20.323, 0.4, 0.4, 2.17942e-10, 1, 0.991993, 1, 0.995984
0.0483333, 20.323, 0.4, 0.4, 2.21321e-10, 1, 0.991993, 1, 0.995984
0.0493333, 20.323, 0.4, 0.4, 2.247e-10, 1, 0.991993, 1, 0.995984
0.0503333, 20.323, 0.4, 0.4, 2.28079e-10, 1, 0.991993, 1, 0.995984
0.0513333, 20.323, 0.4, 0.4, 2.31458e-10, 1, 0.991993, 1, 0.995984
0.0523333, 20.323, 0.4, 0.4, 2.34837e-10, 1, 0.991993, 1, 0.995984
0.0533333, 20.323, 0.4, 0.4, 2.38216e-10, 1, 0.991993, 1, 0.995984
0.0543333, 20.323, 0.4, 0.4, 2.41595e-10, 1, 0.991993, 1, 0.995984
0.0553333, 20.323, 0.4, 0.4, 2.44974e-10, 1, 0.991993, 1, 0.995984
0.0563333, 20.323, 0.4, 0.4, 2.48353e-10, 1, 0.991993, 1, 0.995984
0.0573333, 20.323, 0.4, 0.4, 2.51732e-10, 1, 0.991993, 1, 0.995984
0.0583333, 20.323, 0.4, 0.4, 2.55111e-10, 1, 0.991993, 1, 0.995984
0.0593333, 20.323, 0.4, 0.4, 2.5849e-10, 1, 0.991993, 1, 0.995984
0.0603333, 20.323, 0.4, 0.4, 2.61868e-10, 1, 0.991993, 1, 0.995984
0.0613333, 20.323, 0.4, 0.4, 2.65247e-10, 1, 0.991993, 1, 0.995984
0.0623333, 20.323, 0.4, 0.4, 2.68626e-10, 1, 0.991993, 1, 0.995984
0.0633333, 20.323, 0.4, 0.4, 2.72005e-10, 1, 0.991993, 1, 0.995984
0.0643333, 20.323, 0.4, 0.4, 2.75384e-10, 1, 0.991993, 1, 0.995984
0.0653333, 20.323, 0.4, 0.4, 2.78763e-10, 1, 0.991993, 1, 0.995984
0.0663333, 20.323, 0.4, 0.4, 2.82142e-10, 1, 0.991993, 1, 0.995984
0.0673333, 20.323, 0.4, 0.4, 2.85521e-10, 1, 0.991993, 1, 0.995984
0.0683333, 20.323, 0.4, 0.4, 2.889e-10, 1, 0.991993, 1, 0.995984
0.0693333, 20.323, 0.4, 0.4, 2.92279e-10, 1, 0.991993, 1, 0.995984
0.0703333, 20.323, 0.4, 0.4, 2.95658e-10, 1, 0.991993, 1, 0.995984
0.0713333, 20.323, 0.4, 0.4, 2.99037e-10, 1, 0.991993, 1, 0.995984
0.0723333, 20.323, 0.4, 0.4, 3.02416e-10, 1, 0.991993, 1, 0.995984
0.0733333, 20.323, 0.4, 0.4, 3.05795e-10, 1, 0.991993, 1, 0.995984
0.0743333, 20.323, 0.4, 0.4, 3.09174e-10, 1, 0.991993, 1, 0.995984
0.0753333, 20.323, 0.4, 0.4, 3.12553e-10, 1, 0.991993, 1, 0.995984
0.0763333, 20.323, 0.4, 0.4, 3.15931e-10, 1, 0.991993, 1, 0.995984
0.0773333, 20.323, 0.4, 0.4, 3.1931e-10, 1, 0.991993, 1, 0.995984
0.0783333, 20.323, 0.4, 0.4, 3.22689e-10, 1, 0.991993, 1, 0.995984
0.0793333, 20.323, 0.4, 0.4, 3.26068e-10, 1, 0.991993, 1, 0.995984
0.0803333, 20.323, 0.4, 0.4, 3.29447e-10, 1, 0.991993, 1, 0.995984
0.0813333, 20.323, 0.4, 0.4, 3.32826e-10, 1, 0.991993, 1, 0.995984
0.0823333, 20.323, 0.4, 0.4, 3.36205e-10, 1, 0.991993, 1, 0.995984
0.0833333, 20.323, 0.4, 0.4, 3.39584e-10, 1, 0.991993, 1, 0.995984
0.0843333, 20.323, 0.4, 0.4, 3.42963e-10, 1, 0.991993, 1, 0.995984
0.0853333, 20.323, 0.4, 0.4, 3.46342e-10, 1, 0.991993, 1, 0.995984
0.0863333, 20.323, 0.4, 0.4, 3.49721e-10, 1, 0.991993, 1, 0.995984
0.0873333, 20.323, 0.4, 0.4, 3.531e-10, 1, 0.991993, 1, 0.995984
0.0883333, 20.323, 0.4, 0.4, 3.56479e-10, 1, 0.991993, 1, 0.995984
0.0893333, 20.323, 0.4, 0.4, 3.59858e-10, 1, 0.991993, 1, 0.995984
0.0903333, 20.323, 0.4, 0.4, 3.63237e-10, 1, 0.991993, 1, 0.995984
0.0913333, 20.323, 0.4, 0.4, 3.66616e-10, 1, 0.991993, 1, 0.995984
0.0923333, 20.323, 0.4, 0.4, 3.69994e-10, 1, 0.991993, 1, 0.995984
0.0933333, 20.323, 0.4, 0.4, 3.73373e-10, 1, 0.991993, 1, 0.995984
0.0943334, 20.323, 0.4, 0.4, 3.76752e-10, 1, 0.991993, 1, 0.995984
0.0953334, 20.323, 0.4, 0.4, 3.80131e-10, 1, 0.991993, 1, 0.995984
0.0963334, 20.323, 0.4, 0.4, 3.8351e-10, 1, 0.991993, 1, 0.995984
0.0973334, 20.323, 0.4, 0.4, 3.86889e-10, 1, 0.991993, 1, 0.995984
0.0983334, 20.323, 0.4, 0.4, 3.90268e-10, 1, 0.991993, 1, 0.995984
0.0993334, 20.323, 0.4, 0.4, 3.93647e-10, 1, 0.991993, 1, 0.995984
0.100333, 20.323, 0.4, 0.4, 3.97026e-10, 1, 0.991993, 1, 0.995984
0.101333, 20.323, 0.4, 0.4, 4.00405e-10, 1, 0.991993, 1, 0.995984
0.102333, 20.323, 0.4, 0.4, 4.03784e-10, 1, 0.991993, 1, 0.995984
0.103333, 20.323, 0.4, 0.4, 4.07163e-10, 1, 0.991993, 1, 0.995984
0.104333, 20.323, 0.4, 0.4, 4.10542e-10, 1, 0.991993, 1, 0.995984
0.105333, 20.323, 0.4, 0.4, 4.13921e-10, 1, 0.991993, 1, 0.995984
0.106333, 20.323, 0.4, 0.4, 4.173e-10, 1, 0.991993, 1, 0.995984
0.107333, 20.323, 0.4, 0.4, 4.20678e-10, 1, 0.991993, 1, 0.995984
0.108333, 20.323, 0.4, 0.4, 4.24057e-10, 1, 0.991993, 1, 0.995984
0.109333, 20.323, 0.4, 0.4, 4.27436e-10, 1, 0.991993, 1, 0.995984
0.110333, 20.323, 0.4, 0.4, 4.30815e-10, 1, 0.991993, 1, 0.995984
0.111333, 20.323, 0.4, 0.4, 4.34194e-10, 1, 0.991993, 1, 0.995984
0.112333, 20.323, 0.4, 0.4, 4.37573e-10, 1, 0.991993, 1, 0.995984
0.113333, 20.323, 0.4, 0.4, 4.40952e-10, 1, 0.991993, 1, 0.995984
0.114333, 20.323, 0.4, 0.4, 4.44331e-10, 1, 0.991993, 1, 0.995984
0.115333, 20.323, 0.4, 0.4, 4.4771e-10, 1, 0.991993, 1, 0.995984
0.116333, 20.323, 0.4, 0.4, 4.51089e-10, 1, 0.991993, 1, 0.995984
0.117333, 20.323, 0.4, 0.4, 4.54468e-10, 1, 0.991993, 1, 0.995984
0.118333, 20.323, 0.4, 0.4, 4.57847e-10, 1, 0.991993, 1, 0.995984
0.119333, 20.323, 0.4, 0.4, 4.61226e-10, 1, 0.991993, 1, 0.995984
0.120333, 20.323, 0.4, 0.4, 4.64605e-10, 1, 0.991993, 1, 0.995984
0.121333, 20.323, 0.4, 0.4, 4.67984e-10, 1, 0.991993, 1, 0.995984
0.122333, 20.323, 0.4, 0.4, 4.71363e-10, 1, 0.991993, 1, 0.995984
0.123333, 20.323, 0.4, 0.4, 4.74742e-10, 1, 0.991993, 1, 0.995984
0.124333, 20.323, 0.4, 0.4, 4.7812e-10, 1, 0.991993, 1, 0.995984
0.125333, 20.323, 0.4, 0.4, 4.81499e-10, 1, 0.991993, 1, 0.995984
0.126333, 20.323, 0.4, 0.4, 4.84878e-10, 1, 0.991993, 1, 0.995984
0.127333, 20.323, 0.4, 0.4, 4.88257e-10, 1, 0.991993, 1, 0.995984
0.128333, 20.323, 0.4, 0.4, 4.91636e-10, 1, 0.991993, 1, 0.995984
0.129333, 20.323, 0.4, 0.4, 4.95015e-10, 1, 0.991993, 1, 0.995984
0.130333, 20.323, 0.4, 0.4, 4.98394e-10, 1, 0.991993, 1, 0.995984
0.131333, 20.323, 0.4, 0.4, 5.01773e-10, 1, 0.991993, 1, 0.995984
0.132333, 20.323, 0.4, 0.4, 5.05152e-10, 1, 0.991993, 1, 0.995984
0.133333, 20.323, 0.4, 0.4, 5.08531e-10, 1, 0.991993, 1, 0.995984
0.134333, 20.323, 0.4, 0.4, 5.1191e-10, 1, 0.991993, 1, 0.995984
0.135333, 20.323, 0.4, 0.4, 5.15289e-10, 1, 0.991993, 1, 0.995984
0.136333, 20.323, 0.4, 0.4, 5.18668e-10, 1, 0.991993, 1, 0.995984
0.137333, 20.323, 0.4, 0.4, 5.22047e-10, 1, 0.991993, 1, 0.995984
0.138333, 20.323, 0.4, 0.4, 5.25426e-10, 1, 0.991993, 1, 0.995984
0.139333, 20.323, 0.4, 0.4, 5.28805e-10, 1, 0.991993, 1, 0.995984
0.140333, 20.323, 0.4, 0.4, 5.32184e-10, 1, 0.991993, 1, 0.995984
0.141333, 20.323, 0.4, 0.4, 5.35563e-10, 1, 0.991993, 1, 0.995984
0.142333, 20.323, 0.4, 0.4, 5.38942e-10, 1, 0.991993, 1, 0.995984
0.143333, 20.323, 0.4, 0.4, 5.42321e-10, 1, 0.991993, 1, 0.995984
0.144333, 20.323, 0.4, 0.4, 5.457e-10, 1, 0.991993, 1, 0.995984
0.145333, 20.323, 0.4, 0.4, 5.49079e-10, 1, 0.991993, 1, 0.995984
0.146333, 20.323, 0.4, 0.4, 5.52458e-10, 1, 0.991993, 1, 0.995984
0.147333, 20.323, 0.4, 0.4, 5.55837e-10, 1, 0.991993, 1, 0.995984
0.148333, 20.323, 0.4, 0.4, 5.59216e-10, 1, 0.991993, 1, 0.995984
0.149333, 20.323, 0.4, 0.4, 5.62595e-10, 1, 0.991993, 1, 0.995984
0.150333, 20.323, 0.4, 0.4, 5.65974e-10, 1, 0.991993, 1, 0.995984
0.151333, 20.323, 0.4, 0.4, 5.69353e-10, 1, 0.991993, 1, 0.995984
0.152333, 20.323, 0.4, 0.4, 5.72731e-10, 1, 0.991993, 1, 0.995984
0.153333, 20.323, 0.4, 0.4, 5.7611e-10, 1, 0.991993, 1, 0.995984
0.154333, 20.323, 0.4, 0.4, 5.79489e-10, 1, 0.991993, 1, 0.995984
0.155333, 20.323, 0.4, 0.4, 5.82868e-10, 1, 0.991993, 1, 0.995984
0.156333, 20.323, 0.4, 0.4, 5.86247e-10, 1, 0.991993, 1, 0.995984
0.157333, 20.323, 0.4, 0.4, 5.89626e-10, 1, 0.991993, 1, 0.995984
0.158333, 20.323, 0.4, 0.4, 5.93005e-10, 1, 0.991993, 1, 0.995984
0.159333, 20.323, 0.4, 0.4, 5.96384e-10, 1, 0.991993, 1, 0.995984
0.160333, 20.323, 0.4, 0.4, 5.99763e-10, 1, 0.991993, 1, 0.995984
0.161333, 20.323, 0.4, 0.4, 6.03142e-10, 1, 0.991993, 1, 0.995984
0.162333, 20.323, 0.4, 0.4, 6.06521e-10, 1, 0.991993, 1, 0.995984
0.163333, 20.323, 0.4, 0.4, 6.099e-10, 1, 0.991993, 1, 0.995984
0.164333, 20.323, 0.4, 0.4, 6.13279e-10, 1, 0.991993, 1, 0.995984
0.165333, 20.323, 0.4, 0.4, 6.16658e-10, 1, 0.991993, 1, 0.995984
0.166333, 20.323, 0.4, 0.4, 6.20037e-10, 1, 0.991993, 1, 0.995984
0.167333, 20.323, 0.4, 0.4, 6.23416e-10, 1, 0.991993, 1, 0.995984
0.168334, 20.323, 0.4, 0.4, 6.26795e-10, 1, 0.991993, 1, 0.995984
0.169334, 20.323, 0.4, 0.4, 6.30174e-10, 1, 0.991993, 1, 0.995984
0.170334, 20.323, 0.4, 0.4, 6.33553e-10, 1, 0.991993, 1, 0.995984
0.171334, 20.323, 0.4, 0.4, 6.36932e-10, 1, 0.991993, 1, 0.995984
0.172334, 20.323, 0.4, 0.4, 6.40311e-10, 1, 0.991993, 1, 0.995984
0.173334, 20.323, 0.4, 0.4, 6.4369e-10, 1, 0.991993, 1, 0.995984
0.174334, 20.323, 0.4, 0.4, 6.47069e-10, 1, 0.991993, 1, 0.995984
0.175334, 20.323, 0.4, 0.4, 6.50448e-10, 1, 0.991993, 1, 0.995984
0.176334, 20.323, 0.4, 0.4, 6.53827e-10, 1, 0.991993, 1, 0.995984
0.177334, 20.323, 0.4, 0.4, 6.57206e-10, 1, 0.991993, 1, 0.995984
0.178334, 20.323, 0.4, 0.4, 6.60585e-10, 1, 0.991993, 1, 0.995984
0.179334, 20.323, 0.4, 0.4, 6.63963e-10, 1, 0.991993, 1, 0.995984
0.180334, 20.323, 0.4, 0.4, 6.67342e-10, 1, 0.991993, 1, 0.995984
0.181334, 20.323, 0.4, 0.4, 6.70721e-10, 1, 0.991993, 1, 0.995984
0.182334, 20.323, 0.4, 0.4, 6.741e-10, 1, 0.991993, 1, 0.995984
0.183334, 20.323, 0.4, 0.4, 6.77479e-10, 1, 0.991993, 1, 0.995984
0.184334, 20.323, 0.4, 0.4, 6.80858e-10, 1, 0.991993, 1, 0.995984
0.185334, 20.323, 0.4, 0.4, 6.84237e-10, 1, 0.991993, 1, 0.995984
0.186334, 20.323, 0.4, 0.4, 6.87616e-10, 1, 0.991993, 1, 0.995984
0.187334, 20.323, 0.4, 0.4, 6.90995e-10, 1, 0.991993, 1, 0.995984
0.188334, 20.323, 0.4, 0.4, 6.94374e-10, 1, 0.991993, 1, 0.995984
0.189334, 20.323, 0.4, 0.4, 6.97753e-10, 1, 0.991993, 1, 0.995984
0.190334, 20.323, 0.4, 0.4, 7.01132e-10, 1, 0.991993, 1, 0.995984
0.191334, 20.323, 0.4, 0.4, 7.04511e-10, 1, 0.991993, 1, 0.995984
0.192334, 20.323, 0.4, 0.4, 7.0789e-10, 1, 0.991993, 1, 0.995984
0.193334, 20.323, 0.4, 0.4, 7.11269e-10, 1, 0.991993, 1, 0.995984
0.194334, 20.323, 0.4, 0.4, 7.14648e-10, 1, 0.991993, 1, 0.995984
0.195334, 20.323, 0.4, 0.4, 7.18027e-10, 1, 0.991993, 1, 0.995984
0.196334, 20.323, 0.4, 0.4, 7.21406e-10, 1, 0.991993, 1, 0.995984
0.197334, 20.323, 0.4, 0.4, 7.24785e-10, 1, 0.991993, 1, 0.995984
0.198334, 20.323, 0.4, 0.4, 7.28164e-10, 1, 0.991993, 1, 0.995984
0.199334, 20.323, 0.4, 0.4, 7.31543e-10, 1, 0.991993, 1, 0.995984
0.200334, 20.323, 0.4, 0.4, 7.34922e-10, 1, 0.991993, 1, 0.995984
0.201334, 20.323, 0.4, 0.4, 7.38301e-10, 1, 0.991993, 1, 0.995984
0.202334, 20.323, 0.4, 0.4, 7.4168e-10, 1, 0.991993, 1, 0.995984
0.203334, 20.323, 0.4, 0.4, 7.45059e-10, 1, 0.991993, 1, 0.995984
0.204334, 20.323, 0.4, 0.4, 7.48438e-10, 1, 0.991993, 1, 0.995984
0.205334, 20.323, 0.4, 0.4, 7.51817e-10, 1, 0.991993, 1, 0.995984
0.206334, 20.323, 0.4, 0.4, 7.55196e-10, 1, 0.991993, 1, 0.995984
0.207334, 20.323, 0.4, 0.4, 7.58574e-10, 1, 0.991993, 1, 0.995984
0.208334, 20.323, 0.4, 0.4, 7.61953e-10, 1, 0.991993, 1, 0.995984
0.209334, 20.323, 0.4, 0.4, 7.65332e-10, 1, 0.991993, 1, 0.995984
0.210334, 20.323, 0.4, 0.4, 7.68711e-10, 1, 0.991993, 1, 0.995984
0.211334, 20.323, 0.4, 0.4, 7.7209e-10, 1, 0.991993, 1, 0.995984
0.212334, 20.323, 0.4, 0.4, 7.75469e-10, 1, 0.991993, 1, 0.995984
0.213334, 20.323, 0.4, 0.4, 7.78848e-10, 1, 0.991993, 1, 0.995984
0.214334, 20.323, 0.4, 0.4, 7.82227e-10, 1, 0.991993, 1, 0.995984
0.215334, 20.323, 0.4, 0.4, 7.85606e-10, 1, 0.991993, 1, 0.995984
0.216334, 20.323, 0.4, 0.4, 7.88985e-10, 1, 0.991993, 1, 0.995984
0.217334, 20.323, 0.4, 0.4, 7.92364e-10, 1, 0.991993, 1, 0.995984
0.218334, 20.323, 0.4, 0.4, 7.95743e-10, 1, 0.991993, 1, 0.995984
0.219334, 20.323, 0.4, 0.4, 7.99122e-10, 1, 0.991993, 1, 0.995984
0.220334, 20.323, 0.4, 0.4, 8.02501e-10, 1, 0.991993, 1, 0.995984
0.221334, 20.323, 0.4, 0.4, 8.0588e-10, 1, 0.991993, 1, 0.995984
0.222334, 20.323, 0.4, 0.4, 8.09259e-10, 1, 0.991993, 1, 0.995984
0.223334, 20.323, 0.4, 0.4, 8.12638e-10, 1, 0.991993, 1, 0.995984
0.224334, 20.323, 0.4, 0.4, 8.16017e-10, 1, 0.991993, 1, 0.995984
0.225334, 20.323, 0.4, 0.4, 8.19396e-10, 1, 0.991993, 1, 0.995984
0.226334, 20.323, 0.4, 0.4, 8.22775e-10, 1, 0.991993, 1, 0.995984
0.227334, 20.323, 0.4, 0.4, 8.26154e-10, 1, 0.991993, 1, 0.995984
0.228334, 20.323, 0.4, 0.4, 8.29533e-10, 1, 0.991993, 1, 0.995984
0.229334, 20.323, 0.4, 0.4, 8.32912e-10, 1, 0.991993, 1, 0.995984
0.230334, 20.323, 0.4, 0.4, 8.36291e-10, 1, 0.991993, 1, 0.995984
0.231334, 20.323, 0.4, 0.4, 8.3967e-10, 1, 0.991993, 1, 0.995984
0.232334, 20.323, 0.4, 0.4, 8.43049e-10, 1, 0.991993, 1, 0.995984
0.233334, 20.323, 0.4, 0.4, 8.46428e-10, 1, 0.991993, 1, 0.995984
0.234334, 20.323, 0.4, 0.4, 8.49807e-10, 1, 0.991993, 1, 0.995984
0.235334, 20.323, 0.4, 0.4, 8.53185e-10, 1, 0.991993, 1, 0.995984
0.236334, 20.323, 0.4, 0.4, 8.56564e-10, 1, 0.991993, 1, 0.995984
0.237334, 20.323, 0.4, 0.4, 8.59943e-10, 1, 0.991993, 1, 0.995984
0.238334, 20.323, 0.4, 0.4, 8.63322e-10, 1, 0.991993, 1, 0.995984
0.239334, 20.323, 0.4, 0.4, 8.66701e-10, 1, 0.991993, 1, 0.995984
0.240334, 20.323, 0.4, 0.4, 8.7008e-10, 1, 0.991993, 1, 0.995984
0.241334, 20.323, 0.4, 0.4, 8.73459e-10, 1, 0.991993, 1, 0.995984
0.242334, 20.323, 0.4, 0.4, 8.76838e-10, 1, 0.991993, 1, 0.995984
0.243334, 20.323, 0.4, 0.4, 8.80217e-10, 1, 0.991993, 1, 0.995984
0.244334, 20.323, 0.4, 0.4, 8.83596e-10, 1, 0.991993, 1, 0.995984
0.245334, 20.323, 0.4, 0.4, 8.86975e-10, 1, 0.991993, 1, 0.995984
0.246334, 20.323, 0.4, 0.4, 8.90354e-10, 1, 0.991993, 1, 0.995984
0.247334, 20.323, 0.4, 0.4, 8.93733e-10, 1, 0.991993, 1, 0.995984
0.248334, 20.323, 0.4, 0.4, 8.97112e-10, 1, 0.991993, 1, 0.995984
0.249334, 20.323, 0.4, 0.4, 9.00491e-10, 1, 0.991993, 1, 0.995984
0.250334, 20.323, 0.4, 0.4, 9.0387e-10, 1, 0.991993, 1, 0.995984
0.251334, 20.323, 0.4, 0.4, 9.07249e-10, 1, 0.991993, 1, 0.995984
0.252334, 20.323, 0.4, 0.4, 9.10628e-10, 1, 0.991993, 1, 0.995984
0.253334, 20.323, 0.4, 0.4, 9.14007e-10, 1, 0.991993, 1, 0.995984
0.254334, 20.323, 0.4, 0.4, 9.17386e-10, 1, 0.991993, 1, 0.995984
0.255334, 20.323, 0.4, 0.4, 9.20765e-10, 1, 0.991993, 1, 0.995984
0.256334, 20.323, 0.4, 0.4, 9.24144e-10, 1, 0.991993, 1, 0.995984
0.257334, 20.323, 0.4, 0.4, 9.27523e-10, 1, 0.991993, 1, 0.995984
0.258334, 20.323, 0.4, 0.4, 9.30902e-10, 1, 0.991993, 1, 0.995984
0.259334, 20.323, 0.4, 0.4, 9.34281e-10, 1, 0.991993, 1, 0.995984
0.260334, 20.323, 0.4, 0.4, 9.3766e-10, 1, 0.991993, 1, 0.995984
0.261334, 20.323, 0.4, 0.4, 9.41038e-10, 1, 0.991993, 1, 0.995984
0.262334, 20.323, 0.4, 0.4, 9.44417e-10, 1, 0.991993, 1, 0.995984
0.263333, 20.323, 0.4, 0.4, 9.47796e-10, 1, 0.991993, 1, 0.995984
0.264333, 20.323, 0.4, 0.4, 9.51175e-10, 1, 0.991993, 1, 0.995984
0.265333, 20.323, 0.4, 0.4, 9.54554e-10, 1, 0.991993, 1, 0.995984
0.266333, 20.323, 0.4, 0.4, 9.57933e-10, 1, 0.991993, 1, 0.995984
0.267333, 20.323, 0.4, 0.4, 9.61312e-10, 1, 0.991993, 1, 0.995984
0.268333, 20.323, 0.4, 0.4, 9.64691e-10, 1, 0.991993, 1, 0.995984
0.269333, 20.323, 0.4, 0.4, 9.6807e-10, 1, 0.991993, 1, 0.995984
0.270333, 20.323, 0.4, 0.4, 9.71449e-10, 1, 0.991993, 1, 0.995984
0.271333, 20.323, 0.4, 0.4, 9.74828e-10, 1, 0.991993, 1, 0.995984
0.272333, 20.323, 0.4, 0.4, 9.78207e-10, 1, 0.991993, 1, 0.995984
0.273333, 20.323, 0.4, 0.4, 9.81586e-10, 1, 0.991993, 1, 0.995984
0.274333, 20.323, 0.4, 0.4, 9.84965e-10, 1, 0.991993, 1, 0.995984
