Time,gENROE.delta,gENROE.PELEC,tGOV1.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.05237, 35.2894, 0.0850234, 0.399012, 0.00189794, 0.502919, 0.198851, 0.303731, 2.51252e-07
2.05337, 35.3239, 0.0850293, 0.398974, 0.00193452, 0.501619, 0.198491, 0.303639, 2.51024e-07
2.05437, 35.3591, 0.0850384, 0.398936, 0.00197111, 0.500342, 0.198137, 0.303549, 2.508e-07
2.05537, 35.3949, 0.0850506, 0.398897, 0.00200768, 0.499089, 0.197789, 0.30346, 2.5058e-07
2.05637, 35.4314, 0.0850658, 0.398857, 0.00204425, 0.497858, 0.197448, 0.303373, 2.50364e-07
2.05737, 35.4685, 0.0850841, 0.398817, 0.00208081, 0.49665, 0.197112, 0.303287, 2.50151e-07
2.05837, 35.5063, 0.0851053, 0.398775, 0.00211736, 0.495464, 0.196782, 0.303203, 2.49942e-07
2.05937, 35.5447, 0.0851294, 0.398734, 0.0021539, 0.4943, 0.196457, 0.303119, 2.49737e-07
2.06037, 35.5838, 0.0851563, 0.398691, 0.00219043, 0.493157, 0.196138, 0.303038, 2.49534e-07
2.06137, 35.6236, 0.085186, 0.398648, 0.00222695, 0.492034, 0.195825, 0.302957, 2.49335e-07
2.06237, 35.664, 0.0852185, 0.398604, 0.00226346, 0.490931, 0.195516, 0.302878, 2.49139e-07
2.06337, 35.7051, 0.0852537, 0.39856, 0.00229996, 0.489848, 0.195213, 0.3028, 2.48947e-07
2.06437, 35.7468, 0.0852915, 0.398515, 0.00233645, 0.488784, 0.194915, 0.302724, 2.48757e-07
2.06537, 35.7892, 0.085332, 0.398469, 0.00237293, 0.487739, 0.194621, 0.302648, 2.48571e-07
2.06637, 35.8322, 0.085375, 0.398422, 0.00240939, 0.486712, 0.194333, 0.302574, 2.48387e-07
2.06737, 35.8759, 0.0854205, 0.398375, 0.00244585, 0.485704, 0.194049, 0.302501, 2.48206e-07
2.06837, 35.9203, 0.0854686, 0.398327, 0.00248229, 0.484713, 0.193769, 0.302429, 2.48028e-07
2.06937, 35.9653, 0.0855191, 0.398279, 0.00251871, 0.483739, 0.193495, 0.302358, 2.47853e-07
2.07037, 36.0109, 0.085572, 0.39823, 0.00255513, 0.482782, 0.193224, 0.302288, 2.47681e-07
2.07137, 36.0572, 0.0856272, 0.39818, 0.00259153, 0.481842, 0.192958, 0.302219, 2.47511e-07
2.07237, 36.1042, 0.0856849, 0.39813, 0.00262791, 0.480918, 0.192696, 0.302151, 2.47343e-07
2.07337, 36.1518, 0.0857448, 0.398079, 0.00266429, 0.48001, 0.192438, 0.302084, 2.47178e-07
2.07437, 36.2001, 0.085807, 0.398027, 0.00270064, 0.479117, 0.192184, 0.302018, 2.47016e-07
2.07537, 36.2491, 0.0858714, 0.397975, 0.00273698, 0.478239, 0.191934, 0.301953, 2.46856e-07
2.07637, 36.2987, 0.085938, 0.397922, 0.00277331, 0.477376, 0.191688, 0.301889, 2.46698e-07
2.07737, 36.3489, 0.0860068, 0.397868, 0.00280962, 0.476528, 0.191445, 0.301826, 2.46543e-07
2.07837, 36.3998, 0.0860777, 0.397814, 0.00284591, 0.475693, 0.191206, 0.301764, 2.46389e-07
2.07937, 36.4514, 0.0861507, 0.397759, 0.00288219, 0.474873, 0.190971, 0.301702, 2.46238e-07
2.08036, 36.5036, 0.0862258, 0.397703, 0.00291845, 0.474066, 0.190739, 0.301642, 2.46089e-07
2.08136, 36.5564, 0.086303, 0.397647, 0.0029547, 0.473272, 0.190511, 0.301582, 2.45943e-07
2.08236, 36.6099, 0.0863821, 0.39759, 0.00299092, 0.472492, 0.190285, 0.301523, 2.45798e-07
2.08336, 36.6641, 0.0864632, 0.397533, 0.00302713, 0.471724, 0.190064, 0.301465, 2.45655e-07
2.08436, 36.7189, 0.0865463, 0.397475, 0.00306332, 0.470968, 0.189845, 0.301407, 2.45514e-07
2.08536, 36.7744, 0.0866314, 0.397416, 0.0030995, 0.470225, 0.189629, 0.301351, 2.45375e-07
2.08636, 36.8305, 0.0867183, 0.397357, 0.00313565, 0.469493, 0.189417, 0.301295, 2.45237e-07
2.08736, 36.8873, 0.0868071, 0.397297, 0.00317178, 0.468773, 0.189207, 0.301239, 2.45102e-07
2.08836, 36.9447, 0.0868979, 0.397236, 0.0032079, 0.468065, 0.189, 0.301185, 2.44968e-07
2.08936, 37.0028, 0.0869904, 0.397175, 0.003244, 0.467367, 0.188796, 0.301131, 2.44836e-07
2.09036, 37.0615, 0.0870847, 0.397113, 0.00328007, 0.466681, 0.188595, 0.301077, 2.44706e-07
2.09136, 37.1208, 0.0871808, 0.39705, 0.00331613, 0.466005, 0.188397, 0.301025, 2.44577e-07
2.09236, 37.1808, 0.0872787, 0.396987, 0.00335217, 0.46534, 0.188201, 0.300973, 2.4445e-07
2.09336, 37.2415, 0.0873783, 0.396924, 0.00338818, 0.464684, 0.188008, 0.300921, 2.44324e-07
2.09436, 37.3028, 0.0874797, 0.39686, 0.00342418, 0.464039, 0.187817, 0.30087, 2.442e-07
2.09536, 37.3648, 0.0875826, 0.396795, 0.00346015, 0.463403, 0.187629, 0.30082, 2.44078e-07
2.09636, 37.4274, 0.0876874, 0.396729, 0.0034961, 0.462777, 0.187443, 0.30077, 2.43956e-07
2.09736, 37.4906, 0.0877937, 0.396663, 0.00353203, 0.462161, 0.187259, 0.300721, 2.43837e-07
2.09836, 37.5545, 0.0879017, 0.396596, 0.00356794, 0.461553, 0.187078, 0.300672, 2.43718e-07
2.09936, 37.6191, 0.0880114, 0.396529, 0.00360383, 0.460955, 0.186899, 0.300624, 2.43601e-07
2.10036, 37.6843, 0.0881225, 0.396461, 0.00363969, 0.460365, 0.186722, 0.300577, 2.43485e-07
2.10136, 37.7501, 0.0882353, 0.396392, 0.00367554, 0.459783, 0.186547, 0.30053, 2.4337e-07
2.10236, 37.8166, 0.0883497, 0.396323, 0.00371135, 0.45921, 0.186374, 0.300483, 2.43257e-07
2.10336, 37.8837, 0.0884655, 0.396254, 0.00374715, 0.458646, 0.186203, 0.300437, 2.43145e-07
2.10436, 37.9515, 0.0885829, 0.396183, 0.00378292, 0.458089, 0.186035, 0.300391, 2.43034e-07
2.10536, 38.0199, 0.0887018, 0.396112, 0.00381867, 0.45754, 0.185868, 0.300345, 2.42924e-07
2.10636, 38.089, 0.0888222, 0.396041, 0.00385439, 0.456998, 0.185703, 0.300301, 2.42815e-07
2.10736, 38.1587, 0.088944, 0.395969, 0.00389009, 0.456464, 0.18554, 0.300256, 2.42707e-07
2.10836, 38.229, 0.0890673, 0.395896, 0.00392577, 0.455938, 0.185378, 0.300212, 2.42601e-07
2.10936, 38.3, 0.089192, 0.395823, 0.00396142, 0.455419, 0.185219, 0.300168, 2.42495e-07
2.11036, 38.3716, 0.0893181, 0.395749, 0.00399705, 0.454906, 0.185061, 0.300125, 2.4239e-07
2.11136, 38.4439, 0.0894457, 0.395674, 0.00403265, 0.4544, 0.184904, 0.300082, 2.42286e-07
2.11236, 38.5168, 0.0895746, 0.395599, 0.00406823, 0.453902, 0.18475, 0.300039, 2.42184e-07
2.11336, 38.5903, 0.0897049, 0.395524, 0.00410378, 0.453409, 0.184596, 0.299997, 2.42082e-07
2.11436, 38.6645, 0.0898365, 0.395447, 0.0041393, 0.452923, 0.184445, 0.299955, 2.41981e-07
2.11536, 38.7394, 0.0899695, 0.395371, 0.0041748, 0.452444, 0.184295, 0.299913, 2.4188e-07
2.11636, 38.8148, 0.0901038, 0.395293, 0.00421027, 0.45197, 0.184146, 0.299872, 2.41781e-07
2.11736, 38.8909, 0.0902393, 0.395215, 0.00424572, 0.451503, 0.183999, 0.299831, 2.41683e-07
2.11836, 38.9677, 0.0903763, 0.395137, 0.00428114, 0.451041, 0.183853, 0.29979, 2.41585e-07
2.11936, 39.045, 0.0905144, 0.395058, 0.00431653, 0.450585, 0.183708, 0.29975, 2.41488e-07
2.12036, 39.1231, 0.0906539, 0.394978, 0.0043519, 0.450135, 0.183565, 0.29971, 2.41391e-07
2.12136, 39.2017, 0.0907945, 0.394898, 0.00438724, 0.44969, 0.183423, 0.29967, 2.41296e-07
2.12236, 39.281, 0.0909364, 0.394817, 0.00442255, 0.44925, 0.183282, 0.29963, 2.41201e-07
2.12336, 39.3609, 0.0910796, 0.394736, 0.00445783, 0.448816, 0.183143, 0.299591, 2.41107e-07
2.12436, 39.4415, 0.0912239, 0.394654, 0.00449308, 0.448387, 0.183004, 0.299552, 2.41013e-07
2.12536, 39.5227, 0.0913695, 0.394572, 0.00452831, 0.447963, 0.182867, 0.299513, 2.4092e-07
2.12636, 39.6045, 0.0915162, 0.394489, 0.00456351, 0.447543, 0.182731, 0.299474, 2.40828e-07
2.12736, 39.687, 0.091664, 0.394405, 0.00459868, 0.447129, 0.182596, 0.299436, 2.40736e-07
2.12836, 39.7701, 0.0918131, 0.394321, 0.00463382, 0.446719, 0.182462, 0.299397, 2.40645e-07
2.12936, 39.8538, 0.0919633, 0.394236, 0.00466894, 0.446314, 0.182329, 0.299359, 2.40554e-07
2.13036, 39.9381, 0.0921146, 0.394151, 0.00470402, 0.445913, 0.182197, 0.299321, 2.40464e-07
2.13136, 40.0231, 0.092267, 0.394065, 0.00473907, 0.445516, 0.182066, 0.299284, 2.40374e-07
2.13236, 40.1088, 0.0924205, 0.393979, 0.0047741, 0.445124, 0.181936, 0.299246, 2.40285e-07
2.13336, 40.195, 0.0925751, 0.393892, 0.00480909, 0.444736, 0.181806, 0.299209, 2.40197e-07
2.13436, 40.2819, 0.0927308, 0.393805, 0.00484406, 0.444352, 0.181678, 0.299172, 2.40108e-07
2.13536, 40.3694, 0.0928875, 0.393717, 0.004879, 0.443972, 0.18155, 0.299135, 2.40021e-07
2.13636, 40.4575, 0.0930454, 0.393628, 0.0049139, 0.443596, 0.181423, 0.299098, 2.39933e-07
2.13736, 40.5463, 0.0932042, 0.393539, 0.00494878, 0.443224, 0.181298, 0.299061, 2.39846e-07
2.13836, 40.6357, 0.0933641, 0.39345, 0.00498362, 0.442855, 0.181172, 0.299024, 2.3976e-07
2.13936, 40.7257, 0.093525, 0.393359, 0.00501843, 0.44249, 0.181048, 0.298988, 2.39673e-07
2.14036, 40.8163, 0.0936869, 0.393269, 0.00505322, 0.442129, 0.180924, 0.298952, 2.39588e-07
2.14136, 40.9076, 0.0938498, 0.393178, 0.00508797, 0.441771, 0.180801, 0.298915, 2.39502e-07
2.14236, 40.9995, 0.0940136, 0.393086, 0.00512269, 0.441417, 0.180679, 0.298879, 2.39417e-07
2.14336, 41.092, 0.0941785, 0.392994, 0.00515737, 0.441065, 0.180557, 0.298843, 2.39332e-07
2.14436, 41.1852, 0.0943443, 0.392901, 0.00519203, 0.440718, 0.180436, 0.298807, 2.39247e-07
2.14536, 41.2789, 0.094511, 0.392808, 0.00522666, 0.440373, 0.180315, 0.298771, 2.39163e-07
2.14636, 41.3733, 0.0946787, 0.392714, 0.00526125, 0.440031, 0.180196, 0.298735, 2.39079e-07
2.14736, 41.4684, 0.0948473, 0.39262, 0.00529581, 0.439692, 0.180076, 0.2987, 2.38995e-07
2.14836, 41.564, 0.0950168, 0.392525, 0.00533034, 0.439356, 0.179957, 0.298664, 2.38911e-07
2.14936, 41.6602, 0.0951873, 0.392429, 0.00536484, 0.439023, 0.179839, 0.298629, 2.38828e-07
2.15036, 41.7571, 0.0953586, 0.392334, 0.0053993, 0.438693, 0.179721, 0.298593, 2.38745e-07
2.15036, 41.7571, 0.562975, 0.392334, 0.0053993, 0.759886, 0.844171, 0.901222, 0.87266
2.15136, 41.8546, 0.564283, 0.392237, 0.00539276, 0.762324, 0.845628, 0.902192, 0.873873
2.15236, 41.9516, 0.565478, 0.392141, 0.00535868, 0.76668, 0.84827, 0.903955, 0.876076
2.15336, 42.0478, 0.566725, 0.392047, 0.00533811, 0.769946, 0.850238, 0.905267, 0.877716
2.15436, 42.1437, 0.56798, 0.391953, 0.00531738, 0.773162, 0.852175, 0.906558, 0.87933
2.15536, 42.2392, 0.569239, 0.39186, 0.0052965, 0.776319, 0.854076, 0.907825, 0.880914
2.15636, 42.3344, 0.570502, 0.391767, 0.00527545, 0.779418, 0.855941, 0.909068, 0.882468
2.15736, 42.4291, 0.571768, 0.391675, 0.00525426, 0.782462, 0.85777, 0.910288, 0.883993
2.15836, 42.5235, 0.573038, 0.391584, 0.0052329, 0.785449, 0.859566, 0.911484, 0.885489
2.15936, 42.6175, 0.57431, 0.391493, 0.00521138, 0.788383, 0.861328, 0.912658, 0.886957
2.16036, 42.7111, 0.575584, 0.391403, 0.00518971, 0.791263, 0.863057, 0.91381, 0.888397
2.16136, 42.8043, 0.576859, 0.391313, 0.00516788, 0.79409, 0.864753, 0.91494, 0.889811
2.16236, 42.8972, 0.578136, 0.391225, 0.00514589, 0.796865, 0.866417, 0.916049, 0.891197
2.16336, 42.9896, 0.579413, 0.391136, 0.00512374, 0.79959, 0.86805, 0.917137, 0.892557
2.16436, 43.0816, 0.58069, 0.391049, 0.00510143, 0.802264, 0.869653, 0.918204, 0.893892
2.16536, 43.1733, 0.581967, 0.390962, 0.00507897, 0.80489, 0.871225, 0.919251, 0.895201
2.16636, 43.2645, 0.583243, 0.390876, 0.00505634, 0.807468, 0.872767, 0.920278, 0.896486
2.16736, 43.3553, 0.584519, 0.39079, 0.00503356, 0.809998, 0.874281, 0.921286, 0.897747
2.16836, 43.4457, 0.585792, 0.390705, 0.00501062, 0.812481, 0.875765, 0.922274, 0.898983
2.16936, 43.5357, 0.587065, 0.390621, 0.00498753, 0.814919, 0.877222, 0.923244, 0.900196
2.17036, 43.6252, 0.588334, 0.390537, 0.00496427, 0.817313, 0.878651, 0.924195, 0.901387
2.17136, 43.7144, 0.589602, 0.390454, 0.00494086, 0.819662, 0.880054, 0.925129, 0.902554
2.17236, 43.8031, 0.590866, 0.390372, 0.00491729, 0.821967, 0.88143, 0.926045, 0.9037
2.17336, 43.8914, 0.592128, 0.39029, 0.00489357, 0.824231, 0.882779, 0.926943, 0.904824
2.17436, 43.9793, 0.593386, 0.390209, 0.00486969, 0.826452, 0.884104, 0.927824, 0.905927
2.17536, 44.0667, 0.59464, 0.390129, 0.00484566, 0.828633, 0.885403, 0.928689, 0.907008
2.17636, 44.1537, 0.59589, 0.390049, 0.00482147, 0.830773, 0.886678, 0.929537, 0.908069
2.17736, 44.2403, 0.597135, 0.38997, 0.00479713, 0.832874, 0.887928, 0.930369, 0.909111
2.17836, 44.3264, 0.598376, 0.389892, 0.00477263, 0.834936, 0.889155, 0.931185, 0.910132
2.17936, 44.4121, 0.599612, 0.389815, 0.00474798, 0.83696, 0.890359, 0.931985, 0.911134
2.18036, 44.4974, 0.600843, 0.389738, 0.00472318, 0.838946, 0.891539, 0.932771, 0.912117
2.18136, 44.5821, 0.602068, 0.389661, 0.00469823, 0.840896, 0.892698, 0.933541, 0.913081
2.18236, 44.6665, 0.603288, 0.389586, 0.00467313, 0.842809, 0.893835, 0.934297, 0.914027
2.18336, 44.7504, 0.604502, 0.389511, 0.00464787, 0.844687, 0.89495, 0.935038, 0.914955
2.18436, 44.8338, 0.605709, 0.389437, 0.00462247, 0.846531, 0.896043, 0.935766, 0.915865
2.18536, 44.9168, 0.60691, 0.389363, 0.00459692, 0.84834, 0.897117, 0.936479, 0.916758
2.18636, 44.9993, 0.608105, 0.38929, 0.00457123, 0.850116, 0.89817, 0.937179, 0.917635
2.18736, 45.0814, 0.609293, 0.389218, 0.00454539, 0.851859, 0.899202, 0.937865, 0.918494
2.18836, 45.1629, 0.610473, 0.389147, 0.0045194, 0.853569, 0.900216, 0.938539, 0.919337
2.18936, 45.2441, 0.611646, 0.389076, 0.00449326, 0.855248, 0.90121, 0.9392, 0.920164
2.19036, 45.3247, 0.612812, 0.389006, 0.00446699, 0.856896, 0.902185, 0.939848, 0.920976
2.19136, 45.4049, 0.613971, 0.388936, 0.00444057, 0.858513, 0.903142, 0.940483, 0.921772
2.19236, 45.4846, 0.615121, 0.388868, 0.00441401, 0.8601, 0.904081, 0.941107, 0.922553
2.19336, 45.5638, 0.616264, 0.3888, 0.00438731, 0.861658, 0.905002, 0.941719, 0.923319
2.19436, 45.6425, 0.617398, 0.388732, 0.00436046, 0.863187, 0.905905, 0.942319, 0.92407
2.19536, 45.7208, 0.618524, 0.388666, 0.00433348, 0.864688, 0.906792, 0.942907, 0.924808
2.19636, 45.7985, 0.619642, 0.3886, 0.00430637, 0.86616, 0.907661, 0.943485, 0.925531
2.19736, 45.8758, 0.620751, 0.388535, 0.00427911, 0.867606, 0.908514, 0.944051, 0.926241
2.19836, 45.9526, 0.621852, 0.38847, 0.00425172, 0.869025, 0.909351, 0.944607, 0.926937
2.19936, 46.0289, 0.622943, 0.388406, 0.0042242, 0.870417, 0.910172, 0.945152, 0.92762
2.20036, 46.1046, 0.624026, 0.388343, 0.00419654, 0.871784, 0.910978, 0.945687, 0.92829
2.20136, 46.1799, 0.625099, 0.388281, 0.00416875, 0.873125, 0.911768, 0.946212, 0.928947
2.20236, 46.2547, 0.626163, 0.388219, 0.00414083, 0.874441, 0.912544, 0.946726, 0.929592
2.20336, 46.329, 0.627218, 0.388158, 0.00411278, 0.875734, 0.913305, 0.947231, 0.930224
2.20436, 46.4028, 0.628263, 0.388098, 0.00408461, 0.877002, 0.914051, 0.947727, 0.930845
2.20536, 46.476, 0.629298, 0.388038, 0.0040563, 0.878247, 0.914784, 0.948213, 0.931454
2.20636, 46.5488, 0.630324, 0.38798, 0.00402787, 0.879468, 0.915502, 0.948689, 0.932051
2.20736, 46.6211, 0.63134, 0.387921, 0.00399931, 0.880668, 0.916207, 0.949157, 0.932638
2.20836, 46.6928, 0.632346, 0.387864, 0.00397064, 0.881844, 0.916899, 0.949616, 0.933213
2.20936, 46.764, 0.633342, 0.387807, 0.00394183, 0.883, 0.917578, 0.950066, 0.933777
2.21036, 46.8347, 0.634328, 0.387751, 0.00391291, 0.884134, 0.918244, 0.950508, 0.934331
2.21136, 46.9049, 0.635303, 0.387696, 0.00388387, 0.885247, 0.918898, 0.950941, 0.934874
2.21236, 46.9745, 0.636269, 0.387642, 0.00385471, 0.886339, 0.919539, 0.951367, 0.935407
2.21336, 47.0436, 0.637224, 0.387588, 0.00382543, 0.887412, 0.920168, 0.951784, 0.93593
2.21436, 47.1122, 0.638168, 0.387535, 0.00379604, 0.888464, 0.920786, 0.952193, 0.936443
2.21536, 47.1803, 0.639102, 0.387482, 0.00376653, 0.889498, 0.921392, 0.952595, 0.936946
2.21636, 47.2478, 0.640026, 0.38743, 0.00373691, 0.890512, 0.921986, 0.952989, 0.937441
2.21736, 47.3148, 0.640938, 0.38738, 0.00370717, 0.891508, 0.92257, 0.953376, 0.937925
2.21835, 47.3813, 0.64184, 0.387329, 0.00367733, 0.892485, 0.923142, 0.953755, 0.938401
2.21935, 47.4472, 0.642732, 0.38728, 0.00364737, 0.893445, 0.923705, 0.954128, 0.938868
2.22035, 47.5126, 0.643612, 0.387231, 0.00361731, 0.894386, 0.924256, 0.954493, 0.939327
2.22135, 47.5774, 0.644481, 0.387183, 0.00358715, 0.895311, 0.924797, 0.954852, 0.939776
2.22235, 47.6417, 0.645339, 0.387136, 0.00355687, 0.896219, 0.925329, 0.955204, 0.940218
2.22335, 47.7055, 0.646187, 0.387089, 0.0035265, 0.89711, 0.92585, 0.955549, 0.940651
2.22435, 47.7687, 0.647023, 0.387043, 0.00349602, 0.897985, 0.926362, 0.955888, 0.941076
2.22535, 47.8313, 0.647848, 0.386998, 0.00346544, 0.898844, 0.926864, 0.956221, 0.941493
2.22635, 47.8934, 0.648663, 0.386954, 0.00343476, 0.899687, 0.927357, 0.956548, 0.941903
2.22735, 47.955, 0.649465, 0.38691, 0.00340398, 0.900515, 0.927841, 0.956869, 0.942305
2.22835, 48.016, 0.650257, 0.386867, 0.00337311, 0.901328, 0.928317, 0.957183, 0.9427
2.22935, 48.0764, 0.651037, 0.386825, 0.00334214, 0.902127, 0.928783, 0.957492, 0.943087
2.23035, 48.1363, 0.651806, 0.386783, 0.00331107, 0.90291, 0.929241, 0.957796, 0.943468
2.23135, 48.1956, 0.652563, 0.386742, 0.00327992, 0.90368, 0.929691, 0.958093, 0.943841
2.23235, 48.2544, 0.65331, 0.386702, 0.00324867, 0.904436, 0.930132, 0.958386, 0.944208
2.23335, 48.3126, 0.654045, 0.386663, 0.00321733, 0.905178, 0.930566, 0.958673, 0.944568
2.23435, 48.3702, 0.654768, 0.386624, 0.00318591, 0.905907, 0.930992, 0.958954, 0.944922
2.23535, 48.4273, 0.65548, 0.386586, 0.00315439, 0.906623, 0.93141, 0.959231, 0.945269
2.23635, 48.4838, 0.65618, 0.386549, 0.0031228, 0.907326, 0.93182, 0.959503, 0.94561
2.23735, 48.5397, 0.656869, 0.386513, 0.00309111, 0.908016, 0.932223, 0.95977, 0.945944
2.23835, 48.595, 0.657546, 0.386477, 0.00305935, 0.908694, 0.932619, 0.960032, 0.946273
2.23935, 48.6498, 0.658212, 0.386442, 0.0030275, 0.90936, 0.933008, 0.960289, 0.946596
2.24035, 48.704, 0.658867, 0.386408, 0.00299558, 0.910014, 0.93339, 0.960542, 0.946913
2.24135, 48.7577, 0.659509, 0.386374, 0.00296357, 0.910657, 0.933765, 0.96079, 0.947225
2.24235, 48.8107, 0.66014, 0.386342, 0.00293149, 0.911288, 0.934133, 0.961034, 0.947531
2.24335, 48.8632, 0.66076, 0.38631, 0.00289934, 0.911908, 0.934495, 0.961274, 0.947832
2.24435, 48.9151, 0.661368, 0.386278, 0.00286711, 0.912517, 0.934851, 0.96151, 0.948127
2.24535, 48.9664, 0.661964, 0.386248, 0.00283481, 0.913116, 0.935201, 0.961741, 0.948417
2.24635, 49.0172, 0.662548, 0.386218, 0.00280243, 0.913704, 0.935544, 0.961968, 0.948702
2.24735, 49.0673, 0.663121, 0.386189, 0.00276999, 0.914282, 0.935881, 0.962192, 0.948983
2.24835, 49.1169, 0.663683, 0.38616, 0.00273748, 0.914849, 0.936213, 0.962411, 0.949258
2.24935, 49.1659, 0.664232, 0.386133, 0.0027049, 0.915407, 0.936539, 0.962627, 0.949529
2.25035, 49.2143, 0.66477, 0.386106, 0.00267226, 0.915955, 0.936859, 0.962839, 0.949795
2.25135, 49.2621, 0.665296, 0.38608, 0.00263955, 0.916494, 0.937174, 0.963048, 0.950056
2.25235, 49.3093, 0.665811, 0.386054, 0.00260678, 0.917024, 0.937484, 0.963253, 0.950314
2.25335, 49.3559, 0.666314, 0.386029, 0.00257395, 0.917544, 0.937788, 0.963454, 0.950566
2.25435, 49.4019, 0.666806, 0.386005, 0.00254106, 0.918056, 0.938088, 0.963652, 0.950815
2.25535, 49.4474, 0.667285, 0.385982, 0.00250812, 0.918559, 0.938382, 0.963847, 0.951059
2.25635, 49.4922, 0.667753, 0.38596, 0.00247511, 0.919053, 0.938671, 0.964039, 0.9513
2.25735, 49.5365, 0.66821, 0.385938, 0.00244205, 0.919539, 0.938956, 0.964227, 0.951536
2.25835, 49.5802, 0.668654, 0.385917, 0.00240894, 0.920017, 0.939236, 0.964413, 0.951769
2.25935, 49.6232, 0.669087, 0.385896, 0.00237578, 0.920487, 0.939511, 0.964595, 0.951998
2.26035, 49.6657, 0.669509, 0.385877, 0.00234256, 0.920949, 0.939782, 0.964775, 0.952223
2.26135, 49.7075, 0.669919, 0.385858, 0.00230929, 0.921403, 0.940049, 0.964952, 0.952444
2.26235, 49.7488, 0.670317, 0.38584, 0.00227598, 0.92185, 0.940311, 0.965125, 0.952662
2.26335, 49.7895, 0.670704, 0.385822, 0.00224262, 0.92229, 0.940569, 0.965297, 0.952877
2.26435, 49.8295, 0.671079, 0.385805, 0.00220922, 0.922722, 0.940823, 0.965465, 0.953088
2.26535, 49.869, 0.671442, 0.385789, 0.00217577, 0.923147, 0.941073, 0.965631, 0.953296
2.26635, 49.9079, 0.671794, 0.385774, 0.00214228, 0.923565, 0.941319, 0.965794, 0.9535
2.26735, 49.9461, 0.672134, 0.38576, 0.00210875, 0.923977, 0.941562, 0.965955, 0.953702
2.26835, 49.9838, 0.672463, 0.385746, 0.00207518, 0.924382, 0.9418, 0.966113, 0.9539
2.26935, 50.0208, 0.67278, 0.385733, 0.00204157, 0.924781, 0.942035, 0.966269, 0.954096
2.27035, 50.0573, 0.673086, 0.38572, 0.00200793, 0.925173, 0.942267, 0.966423, 0.954288
2.27135, 50.0931, 0.67338, 0.385708, 0.00197425, 0.925559, 0.942495, 0.966574, 0.954478
2.27235, 50.1284, 0.673663, 0.385697, 0.00194054, 0.925939, 0.94272, 0.966723, 0.954665
2.27335, 50.163, 0.673934, 0.385687, 0.00190679, 0.926313, 0.942941, 0.96687, 0.954849
2.27435, 50.197, 0.674194, 0.385678, 0.00187302, 0.926681, 0.943159, 0.967015, 0.95503
2.27535, 50.2304, 0.674442, 0.385669, 0.00183921, 0.927044, 0.943374, 0.967158, 0.955209
2.27635, 50.2632, 0.674679, 0.385661, 0.00180538, 0.927401, 0.943586, 0.967299, 0.955385
2.27735, 50.2954, 0.674905, 0.385653, 0.00177152, 0.927753, 0.943795, 0.967438, 0.955559
2.27835, 50.327, 0.675119, 0.385647, 0.00173764, 0.928099, 0.944001, 0.967575, 0.955731
2.27935, 50.358, 0.675322, 0.385641, 0.00170373, 0.92844, 0.944204, 0.96771, 0.9559
2.28035, 50.3883, 0.675513, 0.385635, 0.0016698, 0.928776, 0.944405, 0.967843, 0.956067
2.28135, 50.4181, 0.675693, 0.385631, 0.00163585, 0.929108, 0.944602, 0.967975, 0.956231
2.28235, 50.4472, 0.675862, 0.385627, 0.00160188, 0.929434, 0.944797, 0.968105, 0.956394
2.28335, 50.4758, 0.676019, 0.385624, 0.0015679, 0.929755, 0.94499, 0.968233, 0.956554
2.28435, 50.5037, 0.676166, 0.385621, 0.00153389, 0.930072, 0.94518, 0.968359, 0.956712
2.28535, 50.531, 0.676301, 0.38562, 0.00149987, 0.930385, 0.945367, 0.968484, 0.956868
2.28635, 50.5577, 0.676425, 0.385619, 0.00146584, 0.930693, 0.945552, 0.968608, 0.957023
2.28735, 50.5837, 0.676537, 0.385618, 0.00143179, 0.930996, 0.945735, 0.96873, 0.957175
2.28835, 50.6092, 0.676638, 0.385619, 0.00139774, 0.931296, 0.945915, 0.96885, 0.957325
2.28935, 50.6341, 0.676729, 0.38562, 0.00136367, 0.931591, 0.946093, 0.968969, 0.957474
2.29035, 50.6583, 0.676808, 0.385622, 0.0013296, 0.931883, 0.94627, 0.969087, 0.957621
2.29135, 50.6819, 0.676876, 0.385624, 0.00129552, 0.93217, 0.946444, 0.969203, 0.957766
2.29235, 50.7049, 0.676933, 0.385627, 0.00126143, 0.932453, 0.946616, 0.969318, 0.95791
2.29335, 50.7273, 0.676979, 0.385631, 0.00122734, 0.932733, 0.946786, 0.969431, 0.958051
2.29435, 50.7491, 0.677014, 0.385636, 0.00119325, 0.933009, 0.946953, 0.969544, 0.958192
2.29535, 50.7703, 0.677038, 0.385641, 0.00115915, 0.933281, 0.94712, 0.969655, 0.95833
2.29635, 50.7909, 0.677051, 0.385647, 0.00112506, 0.93355, 0.947284, 0.969765, 0.958467
2.29735, 50.8108, 0.677053, 0.385653, 0.00109097, 0.933816, 0.947446, 0.969874, 0.958603
2.29835, 50.8301, 0.677044, 0.385661, 0.00105688, 0.934078, 0.947607, 0.969981, 0.958737
2.29935, 50.8489, 0.677024, 0.385669, 0.00102279, 0.934337, 0.947766, 0.970088, 0.95887
2.30035, 50.867, 0.676993, 0.385677, 0.000988711, 0.934593, 0.947923, 0.970194, 0.959002
2.30135, 50.8844, 0.676951, 0.385687, 0.000954638, 0.934846, 0.948079, 0.970298, 0.959132
