Time,gENSAL.delta,gENSAL.PELEC,hYGOV.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0733333, 20.323, 0.4, 0.4, 6.11589e-10, 1, 0.991993, 1, 0.995984
0.0743333, 20.323, 0.4, 0.4, 6.18347e-10, 1, 0.991993, 1, 0.995984
0.0753333, 20.323, 0.4, 0.4, 6.25105e-10, 1, 0.991993, 1, 0.995984
0.0763333, 20.323, 0.4, 0.4, 6.31863e-10, 1, 0.991993, 1, 0.995984
0.0773333, 20.323, 0.4, 0.4, 6.38621e-10, 1, 0.991993, 1, 0.995984
0.0783333, 20.323, 0.4, 0.4, 6.45379e-10, 1, 0.991993, 1, 0.995984
0.0793333, 20.323, 0.4, 0.4, 6.52137e-10, 1, 0.991993, 1, 0.995984
0.0803333, 20.323, 0.4, 0.4, 6.58894e-10, 1, 0.991993, 1, 0.995984
0.0813333, 20.323, 0.4, 0.4, 6.65652e-10, 1, 0.991993, 1, 0.995984
0.0823333, 20.323, 0.4, 0.4, 6.7241e-10, 1, 0.991993, 1, 0.995984
0.0833333, 20.323, 0.4, 0.4, 6.79168e-10, 1, 0.991993, 1, 0.995984
0.0843333, 20.323, 0.4, 0.4, 6.85926e-10, 1, 0.991993, 1, 0.995984
0.0853333, 20.323, 0.4, 0.4, 6.92684e-10, 1, 0.991993, 1, 0.995984
0.0863333, 20.323, 0.4, 0.4, 6.99442e-10, 1, 0.991993, 1, 0.995984
0.0873333, 20.323, 0.4, 0.4, 7.062e-10, 1, 0.991993, 1, 0.995984
0.0883333, 20.323, 0.4, 0.4, 7.12957e-10, 1, 0.991993, 1, 0.995984
0.0893333, 20.323, 0.4, 0.4, 7.19715e-10, 1, 0.991993, 1, 0.995984
0.0903333, 20.323, 0.4, 0.4, 7.26473e-10, 1, 0.991993, 1, 0.995984
0.0913333, 20.323, 0.4, 0.4, 7.33231e-10, 1, 0.991993, 1, 0.995984
0.0923333, 20.323, 0.4, 0.4, 7.39989e-10, 1, 0.991993, 1, 0.995984
0.0933333, 20.323, 0.4, 0.4, 7.46747e-10, 1, 0.991993, 1, 0.995984
0.0943334, 20.323, 0.4, 0.4, 7.53505e-10, 1, 0.991993, 1, 0.995984
0.0953334, 20.323, 0.4, 0.4, 7.60263e-10, 1, 0.991993, 1, 0.995984
0.0963334, 20.323, 0.4, 0.4, 7.6702e-10, 1, 0.991993, 1, 0.995984
0.0973334, 20.323, 0.4, 0.4, 7.73778e-10, 1, 0.991993, 1, 0.995984
0.0983334, 20.323, 0.4, 0.4, 7.80536e-10, 1, 0.991993, 1, 0.995984
0.0993334, 20.323, 0.4, 0.4, 7.87294e-10, 1, 0.991993, 1, 0.995984
0.100333, 20.323, 0.4, 0.4, 7.94052e-10, 1, 0.991993, 1, 0.995984
0.101333, 20.323, 0.4, 0.4, 8.0081e-10, 1, 0.991993, 1, 0.995984
0.102333, 20.323, 0.4, 0.4, 8.07568e-10, 1, 0.991993, 1, 0.995984
0.103333, 20.323, 0.4, 0.4, 8.14325e-10, 1, 0.991993, 1, 0.995984
0.104333, 20.323, 0.4, 0.4, 8.21083e-10, 1, 0.991993, 1, 0.995984
0.105333, 20.323, 0.4, 0.4, 8.27841e-10, 1, 0.991993, 1, 0.995984
0.106333, 20.323, 0.4, 0.4, 8.34599e-10, 1, 0.991993, 1, 0.995984
0.107333, 20.323, 0.4, 0.4, 8.41357e-10, 1, 0.991993, 1, 0.995984
0.108333, 20.323, 0.4, 0.4, 8.48115e-10, 1, 0.991993, 1, 0.995984
0.109333, 20.323, 0.4, 0.4, 8.54873e-10, 1, 0.991993, 1, 0.995984
0.110333, 20.323, 0.4, 0.4, 8.61631e-10, 1, 0.991993, 1, 0.995984
0.111333, 20.323, 0.4, 0.4, 8.68388e-10, 1, 0.991993, 1, 0.995984
0.112333, 20.323, 0.4, 0.4, 8.75146e-10, 1, 0.991993, 1, 0.995984
0.113333, 20.323, 0.4, 0.4, 8.81904e-10, 1, 0.991993, 1, 0.995984
0.114333, 20.323, 0.4, 0.4, 8.88662e-10, 1, 0.991993, 1, 0.995984
0.115333, 20.323, 0.4, 0.4, 8.9542e-10, 1, 0.991993, 1, 0.995984
0.116333, 20.323, 0.4, 0.4, 9.02178e-10, 1, 0.991993, 1, 0.995984
0.117333, 20.323, 0.4, 0.4, 9.08936e-10, 1, 0.991993, 1, 0.995984
0.118333, 20.323, 0.4, 0.4, 9.15694e-10, 1, 0.991993, 1, 0.995984
0.119333, 20.323, 0.4, 0.4, 9.22451e-10, 1, 0.991993, 1, 0.995984
0.120333, 20.323, 0.4, 0.4, 9.29209e-10, 1, 0.991993, 1, 0.995984
0.121333, 20.323, 0.4, 0.4, 9.35967e-10, 1, 0.991993, 1, 0.995984
0.122333, 20.323, 0.4, 0.4, 9.42725e-10, 1, 0.991993, 1, 0.995984
0.123333, 20.323, 0.4, 0.4, 9.49483e-10, 1, 0.991993, 1, 0.995984
0.124333, 20.323, 0.4, 0.4, 9.56241e-10, 1, 0.991993, 1, 0.995984
0.125333, 20.323, 0.4, 0.4, 9.62999e-10, 1, 0.991993, 1, 0.995984
0.126333, 20.323, 0.4, 0.4, 9.69757e-10, 1, 0.991993, 1, 0.995984
0.127333, 20.323, 0.4, 0.4, 9.76515e-10, 1, 0.991993, 1, 0.995984
0.128333, 20.323, 0.4, 0.4, 9.83273e-10, 1, 0.991993, 1, 0.995984
0.129333, 20.323, 0.4, 0.4, 9.90031e-10, 1, 0.991993, 1, 0.995984
0.130333, 20.323, 0.4, 0.4, 9.96789e-10, 1, 0.991993, 1, 0.995984
0.131333, 20.323, 0.4, 0.4, 1.00355e-09, 1, 0.991993, 1, 0.995984
0.132333, 20.323, 0.4, 0.4, 1.0103e-09, 1, 0.991993, 1, 0.995984
0.133333, 20.323, 0.4, 0.4, 1.01706e-09, 1, 0.991993, 1, 0.995984
0.134333, 20.323, 0.4, 0.4, 1.02382e-09, 1, 0.991993, 1, 0.995984
0.135333, 20.323, 0.4, 0.4, 1.03058e-09, 1, 0.991993, 1, 0.995984
0.136333, 20.323, 0.4, 0.4, 1.03734e-09, 1, 0.991993, 1, 0.995984
0.137333, 20.323, 0.4, 0.4, 1.04409e-09, 1, 0.991993, 1, 0.995984
0.138333, 20.323, 0.4, 0.4, 1.05085e-09, 1, 0.991993, 1, 0.995984
0.139333, 20.323, 0.4, 0.4, 1.05761e-09, 1, 0.991993, 1, 0.995984
0.140333, 20.323, 0.4, 0.4, 1.06437e-09, 1, 0.991993, 1, 0.995984
0.141333, 20.323, 0.4, 0.4, 1.07113e-09, 1, 0.991993, 1, 0.995984
0.142333, 20.323, 0.4, 0.4, 1.07788e-09, 1, 0.991993, 1, 0.995984
0.143333, 20.323, 0.4, 0.4, 1.08464e-09, 1, 0.991993, 1, 0.995984
0.144333, 20.323, 0.4, 0.4, 1.0914e-09, 1, 0.991993, 1, 0.995984
0.145333, 20.323, 0.4, 0.4, 1.09816e-09, 1, 0.991993, 1, 0.995984
0.146333, 20.323, 0.4, 0.4, 1.10492e-09, 1, 0.991993, 1, 0.995984
0.147333, 20.323, 0.4, 0.4, 1.11167e-09, 1, 0.991993, 1, 0.995984
0.148333, 20.323, 0.4, 0.4, 1.11843e-09, 1, 0.991993, 1, 0.995984
0.149333, 20.323, 0.4, 0.4, 1.12519e-09, 1, 0.991993, 1, 0.995984
0.150333, 20.323, 0.4, 0.4, 1.13195e-09, 1, 0.991993, 1, 0.995984
0.151333, 20.323, 0.4, 0.4, 1.13871e-09, 1, 0.991993, 1, 0.995984
0.152333, 20.323, 0.4, 0.4, 1.14546e-09, 1, 0.991993, 1, 0.995984
0.153333, 20.323, 0.4, 0.4, 1.15222e-09, 1, 0.991993, 1, 0.995984
0.154333, 20.323, 0.4, 0.4, 1.15898e-09, 1, 0.991993, 1, 0.995984
0.155333, 20.323, 0.4, 0.4, 1.16574e-09, 1, 0.991993, 1, 0.995984
0.156333, 20.323, 0.4, 0.4, 1.17249e-09, 1, 0.991993, 1, 0.995984
0.157333, 20.323, 0.4, 0.4, 1.17925e-09, 1, 0.991993, 1, 0.995984
0.158333, 20.323, 0.4, 0.4, 1.18601e-09, 1, 0.991993, 1, 0.995984
0.159333, 20.323, 0.4, 0.4, 1.19277e-09, 1, 0.991993, 1, 0.995984
0.160333, 20.323, 0.4, 0.4, 1.19953e-09, 1, 0.991993, 1, 0.995984
0.161333, 20.323, 0.4, 0.4, 1.20628e-09, 1, 0.991993, 1, 0.995984
0.162333, 20.323, 0.4, 0.4, 1.21304e-09, 1, 0.991993, 1, 0.995984
0.163333, 20.323, 0.4, 0.4, 1.2198e-09, 1, 0.991993, 1, 0.995984
0.164333, 20.323, 0.4, 0.4, 1.22656e-09, 1, 0.991993, 1, 0.995984
0.165333, 20.323, 0.4, 0.4, 1.23332e-09, 1, 0.991993, 1, 0.995984
0.166333, 20.323, 0.4, 0.4, 1.24007e-09, 1, 0.991993, 1, 0.995984
0.167333, 20.323, 0.4, 0.4, 1.24683e-09, 1, 0.991993, 1, 0.995984
0.168334, 20.323, 0.4, 0.4, 1.25359e-09, 1, 0.991993, 1, 0.995984
0.169334, 20.323, 0.4, 0.4, 1.26035e-09, 1, 0.991993, 1, 0.995984
0.170334, 20.323, 0.4, 0.4, 1.26711e-09, 1, 0.991993, 1, 0.995984
0.171334, 20.323, 0.4, 0.4, 1.27386e-09, 1, 0.991993, 1, 0.995984
0.172334, 20.323, 0.4, 0.4, 1.28062e-09, 1, 0.991993, 1, 0.995984
0.173334, 20.323, 0.4, 0.4, 1.28738e-09, 1, 0.991993, 1, 0.995984
0.174334, 20.323, 0.4, 0.4, 1.29414e-09, 1, 0.991993, 1, 0.995984
0.175334, 20.323, 0.4, 0.4, 1.3009e-09, 1, 0.991993, 1, 0.995984
0.176334, 20.323, 0.4, 0.4, 1.30765e-09, 1, 0.991993, 1, 0.995984
0.177334, 20.323, 0.4, 0.4, 1.31441e-09, 1, 0.991993, 1, 0.995984
0.178334, 20.323, 0.4, 0.4, 1.32117e-09, 1, 0.991993, 1, 0.995984
0.179334, 20.323, 0.4, 0.4, 1.32793e-09, 1, 0.991993, 1, 0.995984
0.180334, 20.323, 0.4, 0.4, 1.33468e-09, 1, 0.991993, 1, 0.995984
0.181334, 20.323, 0.4, 0.4, 1.34144e-09, 1, 0.991993, 1, 0.995984
0.182334, 20.323, 0.4, 0.4, 1.3482e-09, 1, 0.991993, 1, 0.995984
0.183334, 20.323, 0.4, 0.4, 1.35496e-09, 1, 0.991993, 1, 0.995984
0.184334, 20.323, 0.4, 0.4, 1.36172e-09, 1, 0.991993, 1, 0.995984
0.185334, 20.323, 0.4, 0.4, 1.36847e-09, 1, 0.991993, 1, 0.995984
0.186334, 20.323, 0.4, 0.4, 1.37523e-09, 1, 0.991993, 1, 0.995984
0.187334, 20.323, 0.4, 0.4, 1.38199e-09, 1, 0.991993, 1, 0.995984
0.188334, 20.323, 0.4, 0.4, 1.38875e-09, 1, 0.991993, 1, 0.995984
0.189334, 20.323, 0.4, 0.4, 1.39551e-09, 1, 0.991993, 1, 0.995984
0.190334, 20.323, 0.4, 0.4, 1.40226e-09, 1, 0.991993, 1, 0.995984
0.191334, 20.323, 0.4, 0.4, 1.40902e-09, 1, 0.991993, 1, 0.995984
0.192334, 20.323, 0.4, 0.4, 1.41578e-09, 1, 0.991993, 1, 0.995984
0.193334, 20.323, 0.4, 0.4, 1.42254e-09, 1, 0.991993, 1, 0.995984
0.194334, 20.323, 0.4, 0.4, 1.4293e-09, 1, 0.991993, 1, 0.995984
0.195334, 20.323, 0.4, 0.4, 1.43605e-09, 1, 0.991993, 1, 0.995984
0.196334, 20.323, 0.4, 0.4, 1.44281e-09, 1, 0.991993, 1, 0.995984
0.197334, 20.323, 0.4, 0.4, 1.44957e-09, 1, 0.991993, 1, 0.995984
0.198334, 20.323, 0.4, 0.4, 1.45633e-09, 1, 0.991993, 1, 0.995984
0.199334, 20.323, 0.4, 0.4, 1.46309e-09, 1, 0.991993, 1, 0.995984
0.200334, 20.323, 0.4, 0.4, 1.46984e-09, 1, 0.991993, 1, 0.995984
0.201334, 20.323, 0.4, 0.4, 1.4766e-09, 1, 0.991993, 1, 0.995984
0.202334, 20.323, 0.4, 0.4, 1.48336e-09, 1, 0.991993, 1, 0.995984
0.203334, 20.323, 0.4, 0.4, 1.49012e-09, 1, 0.991993, 1, 0.995984
0.204334, 20.323, 0.4, 0.4, 1.49688e-09, 1, 0.991993, 1, 0.995984
0.205334, 20.323, 0.4, 0.4, 1.50363e-09, 1, 0.991993, 1, 0.995984
0.206334, 20.323, 0.4, 0.4, 1.51039e-09, 1, 0.991993, 1, 0.995984
0.207334, 20.323, 0.4, 0.4, 1.51715e-09, 1, 0.991993, 1, 0.995984
0.208334, 20.323, 0.4, 0.4, 1.52391e-09, 1, 0.991993, 1, 0.995984
0.209334, 20.323, 0.4, 0.4, 1.53066e-09, 1, 0.991993, 1, 0.995984
0.210334, 20.323, 0.4, 0.4, 1.53742e-09, 1, 0.991993, 1, 0.995984
0.211334, 20.323, 0.4, 0.4, 1.54418e-09, 1, 0.991993, 1, 0.995984
0.212334, 20.323, 0.4, 0.4, 1.55094e-09, 1, 0.991993, 1, 0.995984
0.213334, 20.323, 0.4, 0.4, 1.5577e-09, 1, 0.991993, 1, 0.995984
0.214334, 20.323, 0.4, 0.4, 1.56445e-09, 1, 0.991993, 1, 0.995984
0.215334, 20.323, 0.4, 0.4, 1.57121e-09, 1, 0.991993, 1, 0.995984
0.216334, 20.323, 0.4, 0.4, 1.57797e-09, 1, 0.991993, 1, 0.995984
0.217334, 20.323, 0.4, 0.4, 1.58473e-09, 1, 0.991993, 1, 0.995984
0.218334, 20.323, 0.4, 0.4, 1.59149e-09, 1, 0.991993, 1, 0.995984
0.219334, 20.323, 0.4, 0.4, 1.59824e-09, 1, 0.991993, 1, 0.995984
0.220334, 20.323, 0.4, 0.4, 1.605e-09, 1, 0.991993, 1, 0.995984
0.221334, 20.323, 0.4, 0.4, 1.61176e-09, 1, 0.991993, 1, 0.995984
0.222334, 20.323, 0.4, 0.4, 1.61852e-09, 1, 0.991993, 1, 0.995984
0.223334, 20.323, 0.4, 0.4, 1.62528e-09, 1, 0.991993, 1, 0.995984
0.224334, 20.323, 0.4, 0.4, 1.63203e-09, 1, 0.991993, 1, 0.995984
0.225334, 20.323, 0.4, 0.4, 1.63879e-09, 1, 0.991993, 1, 0.995984
0.226334, 20.323, 0.4, 0.4, 1.64555e-09, 1, 0.991993, 1, 0.995984
0.227334, 20.323, 0.4, 0.4, 1.65231e-09, 1, 0.991993, 1, 0.995984
0.228334, 20.323, 0.4, 0.4, 1.65907e-09, 1, 0.991993, 1, 0.995984
0.229334, 20.323, 0.4, 0.4, 1.66582e-09, 1, 0.991993, 1, 0.995984
0.230334, 20.323, 0.4, 0.4, 1.67258e-09, 1, 0.991993, 1, 0.995984
0.231334, 20.323, 0.4, 0.4, 1.67934e-09, 1, 0.991993, 1, 0.995984
0.232334, 20.323, 0.4, 0.4, 1.6861e-09, 1, 0.991993, 1, 0.995984
0.233334, 20.323, 0.4, 0.4, 1.69286e-09, 1, 0.991993, 1, 0.995984
0.234334, 20.323, 0.4, 0.4, 1.69961e-09, 1, 0.991993, 1, 0.995984
0.235334, 20.323, 0.4, 0.4, 1.70637e-09, 1, 0.991993, 1, 0.995984
0.236334, 20.323, 0.4, 0.4, 1.71313e-09, 1, 0.991993, 1, 0.995984
0.237334, 20.323, 0.4, 0.4, 1.71989e-09, 1, 0.991993, 1, 0.995984
0.238334, 20.323, 0.4, 0.4, 1.72664e-09, 1, 0.991993, 1, 0.995984
0.239334, 20.323, 0.4, 0.4, 1.7334e-09, 1, 0.991993, 1, 0.995984
0.240334, 20.323, 0.4, 0.4, 1.74016e-09, 1, 0.991993, 1, 0.995984
0.241334, 20.323, 0.4, 0.4, 1.74692e-09, 1, 0.991993, 1, 0.995984
0.242334, 20.323, 0.4, 0.4, 1.75368e-09, 1, 0.991993, 1, 0.995984
0.243334, 20.323, 0.4, 0.4, 1.76043e-09, 1, 0.991993, 1, 0.995984
0.244334, 20.323, 0.4, 0.4, 1.76719e-09, 1, 0.991993, 1, 0.995984
0.245334, 20.323, 0.4, 0.4, 1.77395e-09, 1, 0.991993, 1, 0.995984
0.246334, 20.323, 0.4, 0.4, 1.78071e-09, 1, 0.991993, 1, 0.995984
0.247334, 20.323, 0.4, 0.4, 1.78747e-09, 1, 0.991993, 1, 0.995984
0.248334, 20.323, 0.4, 0.4, 1.79422e-09, 1, 0.991993, 1, 0.995984
0.249334, 20.323, 0.4, 0.4, 1.80098e-09, 1, 0.991993, 1, 0.995984
0.250334, 20.323, 0.4, 0.4, 1.80774e-09, 1, 0.991993, 1, 0.995984
0.251334, 20.323, 0.4, 0.4, 1.8145e-09, 1, 0.991993, 1, 0.995984
0.252334, 20.323, 0.4, 0.4, 1.82126e-09, 1, 0.991993, 1, 0.995984
0.253334, 20.323, 0.4, 0.4, 1.82801e-09, 1, 0.991993, 1, 0.995984
0.254334, 20.323, 0.4, 0.4, 1.83477e-09, 1, 0.991993, 1, 0.995984
0.255334, 20.323, 0.4, 0.4, 1.84153e-09, 1, 0.991993, 1, 0.995984
0.256334, 20.323, 0.4, 0.4, 1.84829e-09, 1, 0.991993, 1, 0.995984
0.257334, 20.323, 0.4, 0.4, 1.85505e-09, 1, 0.991993, 1, 0.995984
0.258334, 20.323, 0.4, 0.4, 1.8618e-09, 1, 0.991993, 1, 0.995984
0.259334, 20.323, 0.4, 0.4, 1.86856e-09, 1, 0.991993, 1, 0.995984
0.260334, 20.323, 0.4, 0.4, 1.87532e-09, 1, 0.991993, 1, 0.995984
0.261334, 20.323, 0.4, 0.4, 1.88208e-09, 1, 0.991993, 1, 0.995984
0.262334, 20.323, 0.4, 0.4, 1.88883e-09, 1, 0.991993, 1, 0.995984
0.263333, 20.323, 0.4, 0.4, 1.89559e-09, 1, 0.991993, 1, 0.995984
0.264333, 20.323, 0.4, 0.4, 1.90235e-09, 1, 0.991993, 1, 0.995984
0.265333, 20.323, 0.4, 0.4, 1.90911e-09, 1, 0.991993, 1, 0.995984
0.266333, 20.323, 0.4, 0.4, 1.91587e-09, 1, 0.991993, 1, 0.995984
0.267333, 20.323, 0.4, 0.4, 1.92262e-09, 1, 0.991993, 1, 0.995984
0.268333, 20.323, 0.4, 0.4, 1.92938e-09, 1, 0.991993, 1, 0.995984
0.269333, 20.323, 0.4, 0.4, 1.93614e-09, 1, 0.991993, 1, 0.995984
0.270333, 20.323, 0.4, 0.4, 1.9429e-09, 1, 0.991993, 1, 0.995984
0.271333, 20.323, 0.4, 0.4, 1.94966e-09, 1, 0.991993, 1, 0.995984
0.272333, 20.323, 0.4, 0.4, 1.95641e-09, 1, 0.991993, 1, 0.995984
0.273333, 20.323, 0.4, 0.4, 1.96317e-09, 1, 0.991993, 1, 0.995984
0.274333, 20.323, 0.4, 0.4, 1.96993e-09, 1, 0.991993, 1, 0.995984
