Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSAC2A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,28.84595,0.3999996,0.3999995291233063,0.0,1.3274746,1.0,0.99199355,1.0,0.99598414
0.002,28.84595,0.3999996,0.3999995291233063,-1.6575102e-11,1.3274746,1.0,0.99199355,1.0,0.99598414
0.002,28.84595,0.3999996,0.3999995291233063,-1.6575102e-11,1.3274746,1.0,0.99199355,1.0,0.99598414
0.004,28.84595,0.3999996,0.3999995291233063,-3.314487e-11,1.3274746,1.0,0.99199355,1.0,0.99598414
0.006,28.84595,0.3999996,0.3999995291233063,-4.9705674e-11,1.3274746,1.0,0.99199355,1.0,0.99598414
0.008,28.84595,0.3999996,0.3999995291233063,-6.6253926e-11,1.3274746,1.0,0.99199355,1.0,0.99598414
0.01,28.84595,0.3999996,0.3999995291233063,-8.278606e-11,1.3274746,1.0,0.99199355,1.0,0.99598414
0.012,28.84595,0.3999996,0.3999995291233063,-9.929857e-11,1.3274746,1.0,0.99199355,1.0,0.99598414
0.014,28.84595,0.3999996,0.3999995291233063,-1.15787956e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.016,28.84595,0.3999996,0.3999995291233063,-1.3225078e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.018,28.84595,0.3999996,0.3999995291233063,-1.4868363e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.02,28.84595,0.3999996,0.3999995291233063,-1.6508314e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.022,28.84595,0.3999996,0.3999995291233063,-1.8144597e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.024,28.84595,0.3999996,0.3999995291233063,-1.977688e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.026,28.84595,0.3999996,0.3999995291233063,-2.140484e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.028,28.84595,0.3999996,0.3999995291233063,-2.3028152e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.03,28.84595,0.3999996,0.3999995291233063,-2.4646496e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.032,28.84595,0.3999996,0.3999995291233063,-2.625956e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.034,28.84595,0.3999996,0.3999995291233063,-2.786703e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.036,28.84595,0.3999996,0.3999995291233063,-2.9468603e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.038,28.84595,0.3999996,0.3999995291233063,-3.106397e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.04,28.84595,0.3999996,0.3999995291233063,-3.265284e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.042,28.84595,0.3999996,0.3999995291233063,-3.4234907e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.044,28.84595,0.3999996,0.3999995291233063,-3.5809886e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.046,28.84595,0.3999996,0.3999995291233063,-3.7377487e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.048,28.84595,0.3999996,0.3999995291233063,-3.8937428e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.05,28.84595,0.3999996,0.3999995291233063,-4.048943e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.052,28.84595,0.3999996,0.3999995291233063,-4.203322e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.054,28.84595,0.3999996,0.3999995291233063,-4.3568527e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.056,28.84595,0.3999996,0.3999995291233063,-4.5095083e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.058,28.84595,0.3999996,0.3999995291233063,-4.6612625e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.06,28.84595,0.3999996,0.3999995291233063,-4.81209e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.062,28.84595,0.3999996,0.3999995291233063,-4.9619653e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.064,28.84595,0.3999996,0.3999995291233063,-5.110864e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.066,28.84595,0.3999996,0.3999995291233063,-5.2587606e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.068,28.84595,0.3999996,0.3999995291233063,-5.405632e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.07,28.84595,0.3999996,0.3999995291233063,-5.5514543e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.072,28.84595,0.3999996,0.3999995291233063,-5.696205e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.074,28.84595,0.3999996,0.3999995291233063,-5.839862e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.076,28.84595,0.3999996,0.3999995291233063,-5.982402e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.078,28.84595,0.3999996,0.3999995291233063,-6.1238037e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.08,28.84595,0.3999996,0.3999995291233063,-6.264047e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.082,28.84595,0.3999996,0.3999995291233063,-6.40311e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.084,28.84595,0.3999996,0.3999995291233063,-6.540974e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.086,28.84595,0.3999996,0.3999995291233063,-6.677618e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.088,28.84595,0.3999996,0.3999995291233063,-6.8130235e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.09,28.84595,0.3999996,0.3999995291233063,-6.9471723e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.092,28.84595,0.3999996,0.3999995291233063,-7.080045e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.094,28.84595,0.3999996,0.3999995291233063,-7.211625e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.096,28.84595,0.3999996,0.3999995291233063,-7.3418954e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.098,28.84595,0.3999996,0.3999995291233063,-7.4708384e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.1,28.84595,0.3999996,0.3999995291233063,-7.598439e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.102,28.84595,0.3999996,0.3999995291233063,-7.724681e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.104,28.84595,0.3999996,0.3999995291233063,-7.8495493e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.106,28.84595,0.3999996,0.3999995291233063,-7.9730295e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.108,28.84595,0.3999996,0.3999995291233063,-8.095107e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.11,28.84595,0.3999996,0.3999995291233063,-8.215769e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.112,28.84595,0.3999996,0.3999995291233063,-8.335002e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.114,28.84595,0.3999996,0.3999995291233063,-8.4527935e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.116,28.84595,0.3999996,0.3999995291233063,-8.5691315e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.118,28.84595,0.3999996,0.3999995291233063,-8.6840046e-10,1.3274747,1.0,0.99199355,1.0,0.99598414
0.12,28.84595,0.3999996,0.3999995291233063,-8.797401e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.122,28.84595,0.3999996,0.3999995291233063,-8.9093116e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.124,28.84595,0.39999956,0.3999995291233063,-9.019725e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.126,28.84595,0.39999956,0.3999995291233063,-9.128633e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.128,28.845945,0.39999956,0.3999995291233063,-9.2360253e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.13,28.845945,0.39999956,0.3999995291233063,-9.341894e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.132,28.845945,0.39999956,0.3999995291233063,-9.446232e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.134,28.845945,0.39999956,0.3999995291233063,-9.54903e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.136,28.845945,0.39999956,0.3999995291233063,-9.650283e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.138,28.845945,0.39999956,0.3999995291233063,-9.749983e-10,1.3274748,1.0,0.99199355,1.0,0.99598414
0.14,28.845945,0.39999956,0.3999995291233063,-9.848125e-10,1.327475,1.0,0.99199355,1.0,0.99598414
0.142,28.845945,0.39999956,0.3999995291233063,-9.944702e-10,1.327475,1.0,0.99199355,1.0,0.99598414
0.144,28.845945,0.39999956,0.3999995291233063,-1.0039711e-09,1.327475,1.0,0.99199355,1.0,0.99598414
0.146,28.845945,0.39999956,0.3999995291233063,-1.0133148e-09,1.327475,1.0,0.99199355,1.0,0.99598414
0.148,28.845945,0.39999956,0.3999995291233063,-1.0225005e-09,1.327475,1.0,0.99199355,1.0,0.99598414
0.15,28.845945,0.39999956,0.3999995291233063,-1.0315283e-09,1.327475,1.0,0.99199355,1.0,0.99598414
0.152,28.845945,0.39999956,0.3999995291233063,-1.0403978e-09,1.327475,1.0,0.99199355,1.0,0.99598414
0.154,28.845945,0.39999956,0.3999995291233063,-1.0491085e-09,1.327475,1.0,0.99199355,1.0,0.99598414
0.156,28.845945,0.39999956,0.3999995291233063,-1.0576604e-09,1.327475,1.0,0.99199355,1.0,0.99598414
0.158,28.845945,0.39999956,0.3999995291233063,-1.0660532e-09,1.3274751,1.0,0.99199355,1.0,0.99598414
0.16,28.845945,0.39999956,0.3999995291233063,-1.074287e-09,1.3274751,1.0,0.99199355,1.0,0.99598414
0.162,28.845945,0.39999956,0.3999995291233063,-1.0823616e-09,1.3274751,1.0,0.99199355,1.0,0.99598414
0.164,28.845945,0.39999956,0.3999995291233063,-1.090277e-09,1.3274751,1.0,0.99199355,1.0,0.99598414
0.166,28.845945,0.39999956,0.3999995291233063,-1.0980331e-09,1.3274751,1.0,0.99199355,1.0,0.99598414
0.168,28.845945,0.39999956,0.3999995291233063,-1.1056303e-09,1.3274751,1.0,0.99199355,1.0,0.99598414
0.17,28.845945,0.39999956,0.3999995291233063,-1.1130683e-09,1.3274751,1.0,0.99199355,1.0,0.99598414
0.172,28.845945,0.39999956,0.3999995291233063,-1.1203475e-09,1.3274752,1.0,0.99199355,1.0,0.99598414
0.174,28.845945,0.39999956,0.3999995291233063,-1.127468e-09,1.3274752,1.0,0.99199355,1.0,0.99598414
0.176,28.845945,0.39999956,0.3999995291233063,-1.1344301e-09,1.3274752,1.0,0.99199355,1.0,0.99598414
0.178,28.845945,0.39999956,0.3999995291233063,-1.1412342e-09,1.3274752,1.0,0.99199355,1.0,0.99598414
0.18,28.845945,0.39999956,0.3999995291233063,-1.1478805e-09,1.3274752,1.0,0.99199355,1.0,0.99598414
