Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.252,-12.240976,-0.23616052,0.3999995291233063,-0.008795253,8.41,1.5833725,1.3315963,1.2216479,1.276116
0.254,-12.554728,-0.24698697,0.3999995291233063,-0.008633966,8.41,1.5831671,1.3312532,1.2212989,1.2757578
0.256,-12.862622,-0.25756356,0.3999995291233063,-0.008470019,8.41,1.5829608,1.3309112,1.220952,1.2754011
0.258,-13.164569,-0.26788765,0.3999995291233063,-0.0083034765,8.41,1.5827543,1.3305707,1.2206076,1.2750467
0.26,-13.460473,-0.27795672,0.3999995291233063,-0.008134401,8.41,1.5825478,1.3302325,1.2202661,1.274695
0.262,-13.750247,-0.2877684,0.3999995291233063,-0.007962859,8.41,1.5823417,1.329897,1.219928,1.2743466
0.264,-14.0338,-0.29732034,0.3999995291233063,-0.007788913,8.41,1.5821364,1.3295647,1.2195938,1.2740018
0.266,-14.3110485,-0.3066104,0.3999995291233063,-0.00761263,8.41,1.5819323,1.3292361,1.2192639,1.2736613
0.268,-14.581909,-0.31563652,0.3999995291233063,-0.0074340743,8.41,1.5817298,1.3289117,1.2189387,1.2733253
0.27,-14.846303,-0.32439667,0.3999995291233063,-0.0072533144,8.41,1.5815291,1.328592,1.2186189,1.2729945
0.272,-15.104149,-0.332889,0.3999995291233063,-0.0070704157,8.41,1.5813308,1.3282772,1.2183046,1.2726694
0.274,-15.355373,-0.34111175,0.3999995291233063,-0.0068854466,8.41,1.581135,1.3279682,1.2179965,1.2723504
0.276,-15.599901,-0.34906322,0.3999995291233063,-0.0066984743,8.41,1.5809424,1.3276652,1.2176948,1.2720379
0.278,-15.837664,-0.35674182,0.3999995291233063,-0.0065095667,8.41,1.580753,1.3273687,1.2174,1.2717323
0.28,-16.068592,-0.3641461,0.3999995291233063,-0.0063187936,8.41,1.5805674,1.3270792,1.2171125,1.2714342
0.282,-16.292618,-0.37127465,0.3999995291233063,-0.0061262227,8.41,1.5803857,1.3267969,1.2168326,1.2711438
0.284,-16.50968,-0.37812617,0.3999995291233063,-0.005931924,8.41,1.5802083,1.3265225,1.216561,1.2708616
0.286,-16.719717,-0.38469943,0.3999995291233063,-0.005735967,8.41,1.5800356,1.3262562,1.2162975,1.270588
0.288,-16.92267,-0.39099333,0.3999995291233063,-0.005538421,8.41,1.5798677,1.3259984,1.216043,1.2703234
0.29,-17.118484,-0.39700678,0.3999995291233063,-0.005339357,8.41,1.5797051,1.3257496,1.2157974,1.270068
0.292,-17.307106,-0.40273887,0.3999995291233063,-0.0051388447,8.41,1.579548,1.32551,1.2155613,1.2698225
0.294,-17.488482,-0.4081887,0.3999995291233063,-0.004936955,8.41,1.5793967,1.3252801,1.2153349,1.2695868
0.296,-17.662565,-0.41335544,0.3999995291233063,-0.0047337585,8.41,1.5792514,1.3250601,1.2151186,1.2693615
0.298,-17.829313,-0.41823843,0.3999995291233063,-0.0045293267,8.41,1.5791124,1.3248503,1.2149125,1.2691468
0.3,-17.988678,-0.422837,0.3999995291233063,-0.00432373,8.41,1.5789798,1.3246511,1.214717,1.2689431
0.302,-18.140623,-0.42715055,0.3999995291233063,-0.00411704,8.41,1.5788542,1.3244628,1.2145324,1.2687505
0.304,-18.285107,-0.4311786,0.3999995291233063,-0.003909328,8.41,1.5787355,1.3242855,1.2143588,1.2685694
0.306,-18.422094,-0.43492073,0.3999995291233063,-0.0037006661,8.41,1.5786239,1.3241196,1.2141964,1.2684
0.308,-18.551554,-0.43837658,0.3999995291233063,-0.0034911253,8.41,1.5785197,1.3239652,1.2140455,1.2682425
