Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.164,0.1941371972952475,0.2716931331198823,0.4000324442437052,0.0008898453447511562,0.4000324442437052,1.0086887164085134,0.9974910530058648,1.003282201076,1.0003200580849734
5.166,0.194705406668951,0.27228485654880974,0.40003242148527285,0.000918798465517578,0.40003242148527285,1.008684095934769,0.9974890860713147,1.0032833864226343,1.0003200085698523
5.168,0.19529176448927182,0.2728916572054246,0.40003239452032835,0.0009476130766744924,0.40003239452032835,1.008679531107762,0.9974871503526094,1.0032846488747185,1.0003200209879621
5.17,0.195896182659739,0.27351344906145664,0.40003236335666315,0.0009762857809661324,0.40003236335666315,1.008675018787404,0.9974852422582056,1.003285985138993,1.0003200917792698
5.172,0.19651857095558534,0.2741501444900248,0.40003232800258165,0.001004813201132047,0.40003232800258165,1.0086705558036186,0.9974833581494621,1.0032873918750542,1.0003202173345584
5.174,0.19715883703642464,0.27480165427523784,0.40003228846689914,0.0010331919802667676,0.40003228846689914,1.008666138957246,0.9974814943422393,1.0032888656968173,1.0003203939970085
5.176,0.1978168864591522,0.2754678876219214,0.40003224475894017,0.0010614187821771752,0.40003224475894017,1.0086617650209453,0.9974796471085163,1.0032904031739958,1.000320618063798
5.178,0.19849262269107232,0.2761487521654765,0.4000321968885371,0.0010894902917377412,0.4000321968885371,1.0086574307401022,0.9974778126780216,1.0032920008335937,1.000320885787717
5.18,0.1991859471232451,0.2768441539818595,0.4000321448660277,0.0011174032152433632,0.4000321448660277,1.0086531328337407,0.9974759872398807,1.0032936551614173,1.0003211933787983
5.182,0.1998967590840564,0.27755399759769256,0.4000320887022535,0.001145154280759966,0.4000320887022535,1.008648867995436,0.9974741669442757,1.0032953626035948,1.0003215370059622
5.184,0.20062495585300502,0.278278186000493,0.4000320284085581,0.0011727402384726932,0.4000320284085581,1.0086446328942305,0.9974723479041218,1.0032971195681157,1.0003219127986767
5.186,0.20137043267471147,0.2790166206490341,0.4000319639967847,0.001200157861031855,0.4000319639967847,1.008640424175557,0.9974705261967552,1.0032989224263802,1.0003223168486322
5.188,0.2021330827731399,0.27976920148382095,0.40003189547927437,0.0012274039438963632,0.40003189547927437,1.00863623846216,0.9974686978656342,1.0033007675147614,1.0003227452114265
5.19,0.20291279736603718,0.2805358269376937,0.4000318228688637,0.0012544753056748167,0.4000318228688637,1.0086320723550237,0.9974668589220536,1.0033026511361813,1.0003231939082675
5.192,0.20370946567958334,0.2813163939465467,0.4000317461788827,0.0012813687884640696,0.4000317461788827,1.0086279224343029,0.9974650053468698,1.003304569561697,1.0003236589276827
5.194,0.20452297496325753,0.2821107979601729,0.4000316654231527,0.0013080812581854444,0.4000316654231527,1.008623785260258,0.9974631330922403,1.003306519032099,1.0003241362272453
5.196,0.2053532105049109,0.28291893295322257,0.40003158061598404,0.0013346096049183234,0.40003158061598404,1.0086196573741928,0.9974612380833703,1.0033084957595202,1.0003246217353092
5.198,0.2062000556460505,0.2837406914362816,0.40003149177217345,0.001360950743231285,0.40003149177217345,1.0086155352993964,0.997459316220273,1.0033104959290546,1.0003251113527558
5.2,0.2070633917973281,0.2845759644670653,0.4000313989070019,0.001387101612510615,0.4000313989070019,1.0086114155420904,0.9974573633795386,1.0033125157003864,1.0003256009547494
5.202,0.2079430984542384,0.2854246416617303,0.40003130203623216,0.0014130591772863552,0.40003130203623216,1.0086072945923785,0.9974553754161134,1.0033145512094273,1.0003260863925045
5.204,0.20883905321301752,0.2862866112062992,0.40003120117610635,0.0014388204275556278,0.40003120117610635,1.008603168925201,0.9974533481650879,1.0033165985699632,1.0003265634950613
5.206,0.20975113178674623,0.28716175986819914,0.4000310963433431,0.0014643823791033988,0.4000310963433431,1.0085990350012939,0.997451277443494,1.0033186538753103,1.0003270280710703
5.208,0.21067920802165127,0.2880499730079122,0.40003098755513544,0.0014897420738205166,0.40003098755513544,1.0085948892681522,0.9974491590521092,1.0033207131999746,1.0003274759105834
5.21,0.21162315391360986,0.28895113459074095,0.40003087482914756,0.00151489658001918,0.40003087482914756,1.0085907281609996,0.9974469887772711,1.0033227726013254,1.0003279027868575
5.212,0.2125828396248475,0.2898651271986814,0.40003075818351264,0.0015398429927455863,0.40003075818351264,1.0085865481037586,0.9974447623926959,1.003324828121269,1.000328304458158
