Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.136,32.47455799904523,0.5321525622691531,0.400987177548376,0.002671809394576197,0.400987177548376,1.006254774509469,0.9943599126416441,1.0016238961827708,0.9979906931788604
3.138,32.570145881339606,0.5336095292752586,0.40096846547951237,0.002638567579234668,0.40096846547951237,1.0062498161530502,0.9943359927989072,1.0016065463755015,0.9979699409914488
3.14,32.664530517003726,0.5350400919085052,0.4009495063929696,0.002604963455466763,0.4009495063929696,1.0062454762748512,0.9943126969180044,1.0015895965745878,0.9979496976376815
3.142,32.75769898154401,0.5364440836959292,0.4009303021094703,0.002571003619607857,0.4009303021094703,1.0062417697163786,0.9942900433745552,1.0015730614925367,0.9979299799677354
3.144,32.84963858867378,0.53782134255611,0.400910854434412,0.002536694708850877,0.400910854434412,1.0062387110753372,0.9942680502662787,1.0015569556294552,0.9979108045834086
3.146,32.94033689176406,0.53917171080363,0.40089116515799395,0.0025020434001400403,0.40089116515799395,1.0062363146943032,0.9942467354011081,1.0015412932635464,0.9978921878272234
3.148,33.02978168525488,0.5404950351531879,0.40087123605534264,0.0024670564090635426,0.40087123605534264,1.006234594649528,0.994226116285469,1.001526088441741,0.9978741457716814
3.15,33.11796100602633,0.5417911667233888,0.40085106888663624,0.0024317404887455214,0.40085106888663624,1.0062335647398841,0.994206210112732,1.0015113549704753,0.9978566942086844
3.152,33.20486313473005,0.5430599610402239,0.4008306653972282,0.00239610242873713,0.4008306653972282,1.006233238475955,0.9941870337518439,1.001497106406616,0.9978398486391191
3.154,33.2904765970805,0.5443012780402582,0.40081002731776993,0.0023601490539070444,0.40081002731776993,1.0062336290692802,0.994168603736144,1.0014833560485388,0.9978236242626175
3.156,33.37479016510655,0.5455149820735331,0.40078915636433193,0.0023238872233312217,0.40078915636433193,1.0062347494217576,0.994150936252373,1.0014701169273652,0.997808035967495
