Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.726,34.40369752716167,0.40000000052710083,0.40000000042650397,1.0546360581312127e-10,0.40000000042650397,0.999999993249798,0.9919935391451546,0.9999999963311619,0.9959841737204396
1.728,34.403697530957636,0.4000000006084188,0.40000000042144757,1.054201508603491e-10,0.40000000042144757,0.9999999932497142,0.9919935391445748,0.99999999633091,0.9959841737200442
1.73,34.40369753475168,0.4000000006894449,0.40000000041641515,1.0535655661106403e-10,0.40000000041641515,0.9999999932496455,0.9919935391440059,0.9999999963306649,0.9959841737196578
1.732,34.40369753854307,0.40000000077016673,0.4000000004114075,1.0527290029883e-10,0.4000000004114075,0.9999999932495923,0.9919935391434482,0.9999999963304268,0.9959841737192803
1.734,34.40369754233109,0.40000000085057186,0.4000000004064253,1.051692621727116e-10,0.4000000004064253,0.9999999932495555,0.9919935391429023,0.9999999963301959,0.9959841737189121
1.736,34.40369754611502,0.4000000009306481,0.4000000004014693,1.0504572563129627e-10,0.4000000004014693,0.9999999932495348,0.9919935391423683,0.9999999963299725,0.9959841737185537
1.738,34.40369754989414,0.40000000101038224,0.40000000039654016,1.0490237707570218e-10,0.40000000039654016,0.999999993249531,0.9919935391418463,0.9999999963297564,0.9959841737182049
1.74,34.40369755366775,0.4000000010897627,0.4000000003916386,1.0473930594200297e-10,0.4000000003916386,0.999999993249544,0.9919935391413369,0.9999999963295484,0.9959841737178663
1.742,34.40369755743514,0.40000000116877765,0.4000000003867652,1.0455660464286323e-10,0.4000000003867652,0.9999999932495748,0.9919935391408404,0.9999999963293481,0.9959841737175379
1.744,34.40369756119559,0.40000000124741497,0.40000000038192085,1.0435436855240691e-10,0.40000000038192085,0.9999999932496232,0.9919935391403569,0.9999999963291559,0.9959841737172199
1.746,34.40369756494842,0.4000000013256626,0.40000000037710604,1.0413269594352955e-10,0.40000000037710604,0.99999999324969,0.991993539139887,0.9999999963289721,0.9959841737169127
1.748,34.40369756869292,0.4000000014035088,0.40000000037232153,1.0389168803329289e-10,0.40000000037232153,0.999999993249775,0.9919935391394302,0.9999999963287965,0.9959841737166164
1.75,34.40369757242839,0.4000000014809418,0.40000000036756794,1.0363144893320691e-10,0.40000000036756794,0.9999999932498792,0.9919935391389879,0.9999999963286298,0.9959841737163314
1.752,34.40369757615415,0.4000000015579503,0.4000000003628459,1.0335208562977504e-10,0.4000000003628459,0.9999999932500027,0.9919935391385596,0.9999999963284717,0.9959841737160577
1.754,34.40369757986951,0.4000000016345225,0.40000000035815614,1.0305370788289661e-10,0.40000000035815614,0.9999999932501455,0.9919935391381459,0.9999999963283226,0.9959841737157957
1.756,34.40369758357379,0.4000000017106474,0.4000000003534992,1.0273642835988913e-10,0.4000000003534992,0.9999999932503085,0.991993539137747,0.9999999963281826,0.9959841737155455
1.758,34.4036975872663,0.40000000178631334,0.4000000003488758,1.0240036236312044e-10,0.4000000003488758,0.9999999932504915,0.9919935391373631,0.9999999963280518,0.9959841737153073
1.76,34.403697590946386,0.40000000186150975,0.40000000034428645,1.0204562809156835e-10,0.40000000034428645,0.9999999932506951,0.9919935391369946,0.9999999963279306,0.9959841737150814
1.762,34.40369759461336,0.40000000193622515,0.4000000003397319,1.0167234631657314e-10,0.4000000003397319,0.9999999932509197,0.9919935391366416,0.9999999963278188,0.9959841737148679
1.764,34.403697598266575,0.40000000201044894,0.40000000033521255,1.0128064059151766e-10,0.40000000033521255,0.9999999932511653,0.9919935391363045,0.9999999963277169,0.9959841737146672
1.766,34.40369760190536,0.4000000020841699,0.40000000033072924,1.0087063714158312e-10,0.40000000033072924,0.9999999932514325,0.9919935391359834,0.9999999963276248,0.9959841737144792
1.768,34.40369760552904,0.40000000215737785,0.40000000032628247,1.0044246482700112e-10,0.40000000032628247,0.9999999932517216,0.9919935391356788,0.9999999963275427,0.9959841737143044
1.77,34.40369760913699,0.400000002230062,0.4000000003218728,9.999625504361774e-11,0.4000000003218728,0.9999999932520328,0.9919935391353908,0.9999999963274709,0.9959841737141428
1.772,34.40369761272856,0.4000000023022117,0.40000000031750077,9.953214184178429e-11,0.40000000031750077,0.9999999932523664,0.9919935391351196,0.9999999963274094,0.9959841737139946
1.774,34.40369761630309,0.4000000023738174,0.40000000031316696,9.905026176855686e-11,0.40000000031316696,0.9999999932527227,0.9919935391348654,0.9999999963273584,0.9959841737138603
1.776,34.40369761985997,0.40000000244486816,0.400000000308872,9.855075385688815e-11,0.400000000308872,0.9999999932531018,0.9919935391346286,0.9999999963273181,0.9959841737137396
