Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.29,28.845945,0.3999995,0.3999995291233063,-1.1557932e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.292,28.845945,0.3999995,0.3999995291233063,-1.1510403e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.294,28.845942,0.3999995,0.3999995291233063,-1.146119e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.296,28.845942,0.3999995,0.3999995291233063,-1.1410309e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.298,28.845942,0.3999995,0.3999995291233063,-1.1357771e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.3,28.845942,0.3999995,0.3999995291233063,-1.1303593e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.302,28.845942,0.3999995,0.3999995291233063,-1.1247784e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.304,28.845942,0.3999995,0.3999995291233063,-1.119036e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.306,28.845942,0.3999995,0.3999995291233063,-1.1131335e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.308,28.845942,0.3999995,0.3999995291233063,-1.1070724e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.31,28.845942,0.3999995,0.3999995291233063,-1.1008541e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.312,28.845942,0.3999995,0.3999995291233063,-1.0944801e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.314,28.845942,0.3999995,0.3999995291233063,-1.0879518e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.316,28.845942,0.3999995,0.3999995291233063,-1.081271e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.318,28.845942,0.3999995,0.3999995291233063,-1.074439e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.32,28.845942,0.3999995,0.3999995291233063,-1.0674573e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.322,28.845942,0.3999995,0.3999995291233063,-1.0603278e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.324,28.845942,0.3999995,0.3999995291233063,-1.053052e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.326,28.845942,0.3999995,0.3999995291233063,-1.0456314e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.328,28.845942,0.3999995,0.3999995291233063,-1.0380677e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.33,28.845942,0.3999995,0.3999995291233063,-1.0303627e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.332,28.845942,0.3999995,0.3999995291233063,-1.022518e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.334,28.845942,0.3999995,0.3999995291233063,-1.0145353e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.336,28.845942,0.3999995,0.3999995291233063,-1.0064164e-09,1.3274746,1.0,0.99199355,1.0,0.99598414
0.338,28.845942,0.3999995,0.3999995291233063,-9.98163e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.34,28.845942,0.3999995,0.3999995291233063,-9.897769e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.342,28.845942,0.3999995,0.3999995291233063,-9.8126e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.344,28.845942,0.3999995,0.3999995291233063,-9.726138e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.346,28.845942,0.3999995,0.3999995291233063,-9.638405e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.348,28.845942,0.3999995,0.3999995291233063,-9.549416e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.35,28.845942,0.3999995,0.3999995291233063,-9.459191e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.352,28.845942,0.3999995,0.3999995291233063,-9.36775e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.354,28.845942,0.3999995,0.3999995291233063,-9.2751096e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.356,28.845942,0.3999995,0.3999995291233063,-9.181291e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.358,28.845942,0.3999995,0.3999995291233063,-9.0863117e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.36,28.845942,0.3999995,0.3999995291233063,-8.9901914e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.362,28.845942,0.3999995,0.3999995291233063,-8.892951e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.364,28.845942,0.3999995,0.3999995291233063,-8.794608e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.366,28.845942,0.3999995,0.3999995291233063,-8.6951835e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.368,28.845942,0.3999995,0.3999995291233063,-8.594697e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.37,28.845942,0.3999995,0.3999995291233063,-8.4931695e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.372,28.845942,0.3999995,0.3999995291233063,-8.3906193e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.374,28.845942,0.3999995,0.3999995291233063,-8.2870677e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.376,28.845942,0.3999995,0.3999995291233063,-8.182535e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.378,28.845942,0.3999995,0.3999995291233063,-8.077042e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.38,28.845942,0.3999995,0.3999995291233063,-7.9706086e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.382,28.845942,0.3999995,0.3999995291233063,-7.863256e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.384,28.845942,0.3999995,0.3999995291233063,-7.755005e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.386,28.845942,0.3999995,0.3999995291233063,-7.645876e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.388,28.845942,0.3999995,0.3999995291233063,-7.53589e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.39,28.845942,0.3999995,0.3999995291233063,-7.4250694e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.392,28.845942,0.3999995,0.3999995291233063,-7.313434e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.394,28.845942,0.39999947,0.3999995291233063,-7.201005e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.396,28.845942,0.39999947,0.3999995291233063,-7.087804e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.398,28.845942,0.39999947,0.3999995291233063,-6.973853e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.4,28.845942,0.39999947,0.3999995291233063,-6.859173e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.402,28.845942,0.39999947,0.3999995291233063,-6.7437855e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.404,28.845942,0.39999947,0.3999995291233063,-6.6277117e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.406,28.845942,0.39999947,0.3999995291233063,-6.510974e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.408,28.845942,0.39999947,0.3999995291233063,-6.3935934e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.41,28.845942,0.39999947,0.3999995291233063,-6.275592e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.412,28.845942,0.39999947,0.3999995291233063,-6.156992e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.414,28.845942,0.39999947,0.3999995291233063,-6.0378147e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.416,28.845942,0.39999947,0.3999995291233063,-5.918082e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.418,28.845942,0.39999947,0.3999995291233063,-5.7978156e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.42,28.845942,0.39999947,0.3999995291233063,-5.6770383e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.422,28.845942,0.39999947,0.3999995291233063,-5.555771e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.424,28.845942,0.39999947,0.3999995291233063,-5.434036e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
0.426,28.845942,0.39999947,0.3999995291233063,-5.3118554e-10,1.3274746,1.0,0.99199355,1.0,0.99598414
