Time,gENROE.delta,gENROE.PELEC,eXAC1.EFD,gENROE.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0393333, 34.4037, 0.4, 1.43142, 0.4, 1.96709e-10, 1, 0.991993, 1, 0.995984
0.0403333, 34.4037, 0.4, 1.43142, 0.4, 2.00191e-10, 1, 0.991993, 1, 0.995984
0.0413333, 34.4037, 0.4, 1.43142, 0.4, 2.03672e-10, 1, 0.991993, 1, 0.995984
0.0423333, 34.4037, 0.4, 1.43142, 0.4, 2.07154e-10, 1, 0.991993, 1, 0.995984
0.0433333, 34.4037, 0.4, 1.43142, 0.4, 2.10635e-10, 1, 0.991993, 1, 0.995984
0.0443333, 34.4037, 0.4, 1.43142, 0.4, 2.14117e-10, 1, 0.991993, 1, 0.995984
0.0453333, 34.4037, 0.4, 1.43142, 0.4, 2.17599e-10, 1, 0.991993, 1, 0.995984
0.0463333, 34.4037, 0.4, 1.43142, 0.4, 2.2108e-10, 1, 0.991993, 1, 0.995984
0.0473333, 34.4037, 0.4, 1.43142, 0.4, 2.24562e-10, 1, 0.991993, 1, 0.995984
0.0483333, 34.4037, 0.4, 1.43142, 0.4, 2.28043e-10, 1, 0.991993, 1, 0.995984
0.0493333, 34.4037, 0.4, 1.43142, 0.4, 2.31525e-10, 1, 0.991993, 1, 0.995984
0.0503333, 34.4037, 0.4, 1.43142, 0.4, 2.35006e-10, 1, 0.991993, 1, 0.995984
0.0513333, 34.4037, 0.4, 1.43142, 0.4, 2.38488e-10, 1, 0.991993, 1, 0.995984
0.0523333, 34.4037, 0.4, 1.43142, 0.4, 2.4197e-10, 1, 0.991993, 1, 0.995984
0.0533333, 34.4037, 0.4, 1.43142, 0.4, 2.45451e-10, 1, 0.991993, 1, 0.995984
0.0543333, 34.4037, 0.4, 1.43142, 0.4, 2.48933e-10, 1, 0.991993, 1, 0.995984
0.0553333, 34.4037, 0.4, 1.43142, 0.4, 2.52414e-10, 1, 0.991993, 1, 0.995984
0.0563333, 34.4037, 0.4, 1.43142, 0.4, 2.55896e-10, 1, 0.991993, 1, 0.995984
0.0573333, 34.4037, 0.4, 1.43142, 0.4, 2.59377e-10, 1, 0.991993, 1, 0.995984
0.0583333, 34.4037, 0.4, 1.43142, 0.4, 2.62859e-10, 1, 0.991993, 1, 0.995984
0.0593333, 34.4037, 0.4, 1.43142, 0.4, 2.66341e-10, 1, 0.991993, 1, 0.995984
0.0603333, 34.4037, 0.4, 1.43142, 0.4, 2.69822e-10, 1, 0.991993, 1, 0.995984
0.0613333, 34.4037, 0.4, 1.43142, 0.4, 2.73304e-10, 1, 0.991993, 1, 0.995984
0.0623333, 34.4037, 0.4, 1.43142, 0.4, 2.76785e-10, 1, 0.991993, 1, 0.995984
0.0633333, 34.4037, 0.4, 1.43142, 0.4, 2.80267e-10, 1, 0.991993, 1, 0.995984
0.0643333, 34.4037, 0.4, 1.43142, 0.4, 2.83749e-10, 1, 0.991993, 1, 0.995984
0.0653333, 34.4037, 0.4, 1.43142, 0.4, 2.8723e-10, 1, 0.991993, 1, 0.995984
0.0663333, 34.4037, 0.4, 1.43142, 0.4, 2.90712e-10, 1, 0.991993, 1, 0.995984
0.0673333, 34.4037, 0.4, 1.43142, 0.4, 2.94193e-10, 1, 0.991993, 1, 0.995984
0.0683333, 34.4037, 0.4, 1.43142, 0.4, 2.97675e-10, 1, 0.991993, 1, 0.995984
0.0693333, 34.4037, 0.4, 1.43142, 0.4, 3.01156e-10, 1, 0.991993, 1, 0.995984
0.0703333, 34.4037, 0.4, 1.43142, 0.4, 3.04638e-10, 1, 0.991993, 1, 0.995984
0.0713333, 34.4037, 0.4, 1.43142, 0.4, 3.0812e-10, 1, 0.991993, 1, 0.995984
0.0723333, 34.4037, 0.4, 1.43142, 0.4, 3.11601e-10, 1, 0.991993, 1, 0.995984
0.0733333, 34.4037, 0.4, 1.43142, 0.4, 3.15083e-10, 1, 0.991993, 1, 0.995984
0.0743333, 34.4037, 0.4, 1.43142, 0.4, 3.18564e-10, 1, 0.991993, 1, 0.995984
0.0753333, 34.4037, 0.4, 1.43142, 0.4, 3.22046e-10, 1, 0.991993, 1, 0.995984
0.0763333, 34.4037, 0.4, 1.43142, 0.4, 3.25527e-10, 1, 0.991993, 1, 0.995984
0.0773333, 34.4037, 0.4, 1.43142, 0.4, 3.29009e-10, 1, 0.991993, 1, 0.995984
0.0783333, 34.4037, 0.4, 1.43142, 0.4, 3.32491e-10, 1, 0.991993, 1, 0.995984
0.0793333, 34.4037, 0.4, 1.43142, 0.4, 3.35972e-10, 1, 0.991993, 1, 0.995984
0.0803333, 34.4037, 0.4, 1.43142, 0.4, 3.39454e-10, 1, 0.991993, 1, 0.995984
0.0813333, 34.4037, 0.4, 1.43142, 0.4, 3.42935e-10, 1, 0.991993, 1, 0.995984
0.0823333, 34.4037, 0.4, 1.43142, 0.4, 3.46417e-10, 1, 0.991993, 1, 0.995984
0.0833333, 34.4037, 0.4, 1.43142, 0.4, 3.49898e-10, 1, 0.991993, 1, 0.995984
0.0843333, 34.4037, 0.4, 1.43142, 0.4, 3.5338e-10, 1, 0.991993, 1, 0.995984
0.0853333, 34.4037, 0.4, 1.43142, 0.4, 3.56862e-10, 1, 0.991993, 1, 0.995984
0.0863333, 34.4037, 0.4, 1.43142, 0.4, 3.60343e-10, 1, 0.991993, 1, 0.995984
0.0873333, 34.4037, 0.4, 1.43142, 0.4, 3.63825e-10, 1, 0.991993, 1, 0.995984
0.0883333, 34.4037, 0.4, 1.43142, 0.4, 3.67306e-10, 1, 0.991993, 1, 0.995984
0.0893333, 34.4037, 0.4, 1.43142, 0.4, 3.70788e-10, 1, 0.991993, 1, 0.995984
0.0903333, 34.4037, 0.4, 1.43142, 0.4, 3.7427e-10, 1, 0.991993, 1, 0.995984
0.0913333, 34.4037, 0.4, 1.43142, 0.4, 3.77751e-10, 1, 0.991993, 1, 0.995984
0.0923333, 34.4037, 0.4, 1.43142, 0.4, 3.81233e-10, 1, 0.991993, 1, 0.995984
