Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2A.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.696,28.72042140302314,0.2436606183487017,0.4,-0.0035660826022721943,0.08567093041587595,0.9897530189816084,0.9861998591551395,0.9956443621025055,0.9908398370603728
2.698,28.59270859218455,0.24176997775724088,0.4,-0.0035290005146577526,0.08625832177954611,0.9898108650850411,0.9862288960189325,0.9956546516712919,0.9908582611795729
2.7,28.466338581750986,0.23991004345970393,0.4,-0.0034914837822544015,0.08682945102311757,0.9898670084195839,0.9862567933542913,0.9956642589760406,0.9908757856263463
2.702,28.341326888766293,0.2380810295724436,0.4,-0.00345353964487387,0.08738426544638074,0.9899214846140475,0.986283583629397,0.9956732101413929,0.990892440276431
2.704,28.217688768762248,0.23628314359252847,0.4,-0.0034151753908890255,0.08792271569464244,0.9899743293788487,0.9863092992470631,0.9956815311888876,0.9909082549135423
2.706,28.095439214038464,0.23451658639676984,0.4,-0.003376398355682838,0.0884447557611047,0.990025578482032,0.9863339725235145,0.9956892480204053,0.9909232592101789
2.708,27.97459295199775,0.23278155224284863,0.4,-0.003337215920097378,0.08895034298785393,0.9900752677255352,0.9863576356674687,0.9956963864018743,0.9909374827087182
2.71,27.8551644435377,0.2310782287725038,0.4,-0.003297635508883613,0.08943943806547411,0.9901234329217101,0.9863803207595283,0.9957029719472439,0.9909509548028084
2.712,27.73716788149764,0.22940679701672465,0.4,-0.003257664589152195,0.08991200503130603,0.9901701098701166,0.9864020597318987,0.9957090301027348,0.990963704719069
2.714,27.62061718916177,0.22776743140290673,0.4,-0.003217310668825988,0.09036801126636945,0.990215334334602,0.9864228843484433,0.9957145861313781,0.9909757614991119
2.716,27.50552601881752,0.22616029976391133,0.4,-0.003176581295094499,0.09080742749097123,0.9902591420206828,0.9864428261850863,0.995719665097847,0.9909871539818915
2.718,27.391907750369953,0.22458556334898855,0.4,-0.003135484052870942,0.0912302277590191,0.9903015685532395,0.9864619166105759,0.9957242918535958,0.9909979107863949
2.72,27.279775490011232,0.22304337683650236,0.4,-0.00309402656325207,0.09163638945106548,0.9903426494545398,0.9864801867676162,0.995728491022307,0.9910080602946795
2.722,27.1691420689459,0.22153388834841775,0.4,-0.0030522164819814872,0.092025893266102,0.9903824201226018,0.986497667554379,0.9957322869856593,0.9910176306352697
2.724,27.060020042170972,0.22005723946648595,0.4,-0.003010061497916547,0.09239872321213125,0.9904209158099101,0.9865143896064066,0.9957357038694217,0.9910266496669188
2.726,26.95242168731161,0.21861356525008982,0.4,-0.0029675693314995272,0.09275486659553799,0.9904581716024955,0.9865303832789106,0.9957387655298792,0.9910351449627443
2.728,26.84635900351128,0.21720299425568357,0.4,-0.002924747733233159,0.093094314009287,0.9904942223993926,0.9865456786294811,0.9957414955405997,0.9910431437947471
2.73,26.74184371037718,0.21582564855778985,0.4,-0.002881604482161186,0.09341705931997168,0.9905291028924813,0.9865603054012084,0.9957439171795442,0.991050673118717
2.732,26.6388872469798,0.2144816437714871,0.4,-0.0028381473843539936,0.09372309965374168,0.9905628475467273,0.9865742930062312,0.9957460534165308,0.9910577595595366
2.734,26.537500770907364,0.21317108907635154,0.4,-0.002794384271399972,0.09401243538113392,0.9905954905808306,0.9865876705097137,0.9957479269010522,0.9910644293968858
2.736,26.43769515737405,0.2118940872417885,0.4,-0.002750322998902624,0.09428507010083803,0.9906270659482872,0.9866004666142599,0.995749559950456,0.9910707085513549
2.738,26.33948099838258,0.21065073465371292,0.4,-0.0027059714449840545,0.09454101062241929,0.9906576073188798,0.9866127096447752,0.9957509745384919,0.9910766225709723
2.74,26.242868601940224,0.20944112134252144,0.4,-0.002661337508794833,0.09478026694803197,0.9906871480606007,0.9866244275337741,0.9957521922842271,0.9910821966181501
2.742,26.147867991328656,0.20826533101231098,0.4,-0.0026164291090308403,0.09500285225314815,0.9907157212220173,0.9866356478071479,0.9957532344413371,0.9910874554570547
2.744,26.054488904426762,0.20712344107129038,0.4,-0.0025712541824570723,0.09520878286633211,0.9907433595150883,0.9866463975703903,0.9957541218877749,0.9910924234414049
2.746,25.96274079308676,0.20601552266333814,0.4,-0.0025258206824389797,0.09539807824808959,0.9907700952984352,0.9866567034952902,0.9957548751158192,0.9910971245027022
2.748,25.872632822562757,0.20494164070065862,0.4,-0.002480136577481298,0.09557076096882093,0.9907959605610793,0.9866665918070958,0.9957555142225086,0.9911015821388985
2.75,25.784173870992067,0.20390185389748533,0.4,-0.0024342098497749302,0.09572685668590643,0.9908209869066461,0.986676088272149,0.9957560589004602,0.9911058194035
2.752,25.697372528928415,0.20289621480478995,0.4,-0.0023880484937518127,0.09586639411995514,0.9908452055380492,0.9866852181860024,0.9957565284290789,0.9911098588951165
2.754,25.6122370989272,0.2019247698459449,0.4,-0.002341660514648242,0.0959894050302458,0.9908686472426506,0.9866940063620124,0.9957569416661554,0.9911137227474525
2.756,25.52877559518232,0.20098755935329876,0.4,-0.002295053927076783,0.09609592418938906,0.990891342377911,0.9867024771204181,0.9957573170398569,0.9911174326197459
2.758,25.446995743214092,0.2000846176056162,0.4,-0.002248236753606856,0.09618598935724165,0.9909133208575277,0.986710654277905,0.9957576725411119,0.9911210096876555
2.76,25.366904979608336,0.19921597286634338,0.4,-0.002201217023354463,0.0962596412541014,0.9909346121380678,0.986718561137655,0.9957580257163878,0.9911244746345963
2.762,25.28851045180583,0.1983816474226489,0.4,-0.002154002770580913,0.09631692353321264,0.9909552452060993,0.9867262204798871,0.9957583936608643,0.9911278476435276
2.764,25.211819017942286,0.19758165762520805,0.4,-0.002106602033301059,0.09635788275261163,0.9909752485658239,0.9867336545528865,0.9957587930120021,0.9911311483891911
2.766,25.136837246738,0.19681601392867973,0.4,-0.002059022851900878,0.09638256834634142,0.9909946502272111,0.9867408850645243,0.9957592399435063,0.9911343960308011
2.768,25.063571417437362,0.19608472093284493,0.4,-0.002011273267764886,0.09639103259506415,0.991013477694642,0.9867479331742685,0.995759750159685,0.9911376092051853
2.77,24.99202751979734,0.19538777742436195,0.4,-0.0019633613219131978,0.09638333059610142,0.9910317579560581,0.9867548194856859,0.995760338890202,0.9911408060203791
2.772,24.922211254125113,0.19472517641910358,0.4,-0.001915295053648716,0.0963595202329293,0.9910495174726206,0.9867615640394334,0.9957610208852236,0.9911440040496675
2.774,24.85412803136395,0.19409690520503994,0.4,-0.00186708249921423,0.0963196621441583,0.9910667821688799,0.9867681863067401,0.9957618104109576,0.9911472203260785
2.776,24.78778297322754,0.19350294538563226,0.4,-0.0018187316904598949,0.09626381969202455,0.9910835774234578,0.9867747051833773,0.9957627212455833,0.9911504713373253
2.778,24.723180912381814,0.1929432729236976,0.4,-0.0017702506535208604,0.09619205893042107,0.9910999280602383,0.9867811389841147,0.9957637666755704,0.9911537730211915
2.78,24.660326392674463,0.1924178581857234,0.4,-0.0017216474075054976,0.09610444857249595,0.9911158583400723,0.9867875054376629,0.9957649594923865,0.9911571407613661
2.782,24.59922366941125,0.19192666598658764,0.4,-0.0016729299631939813,0.09600105995784439,0.9911313919529935,0.9867938216820998,0.9957663119895893,0.9911605893837165
2.784,24.539876709679163,0.19146965563466106,0.4,-0.0016241063217476588,0.09588196701932127,0.9911465520109413,0.9868001042607754,0.9957678359603018,0.9911641331530046
2.786,24.48228919271571,0.19104678097726052,0.4,-0.0015751844734289506,0.0957472462495002,0.991161361040997,0.9868063691186948,0.9957695426950676,0.9911677857700367
2.788,24.426464510324227,0.1906579904464259,0.4,-0.0015261723963321998,0.0955969766668048,0.991175840979124,0.9868126315993795,0.9957714429800845,0.991171560369252
2.79,24.372405767334524,0.19030322710499065,0.4,-0.0014770780551251995,0.09543123978133669,0.9911900131644159,0.9868189064421948,0.9957735470958115,0.9911754695167371
