Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.232,38.362682,0.4189702,0.3999995291233063,0.0032669723,1.0258384,0.9370168,0.9542291,0.9748704,0.96454453
0.234,38.480206,0.42104205,0.3999995291233063,0.0032616444,1.0232463,0.93698615,0.95419043,0.97484654,0.9645136
0.236,38.597523,0.42310247,0.3999995291233063,0.0032558008,1.0206643,0.9369552,0.95415133,0.97482234,0.9644823
0.238,38.714622,0.4251512,0.3999995291233063,0.003249444,1.0180926,0.93692386,0.9541118,0.9747978,0.9644506
0.24,38.831482,0.427188,0.3999995291233063,0.0032425772,1.015531,0.9368922,0.95407194,0.9747729,0.96441853
0.242,38.94809,0.4292127,0.3999995291233063,0.0032352034,1.0129793,0.9368602,0.95403177,0.97474766,0.9643861
0.244,39.06442,0.431225,0.3999995291233063,0.0032273256,1.0104377,0.93682784,0.9539912,0.9747221,0.9643533
0.246,39.180454,0.43322474,0.3999995291233063,0.0032189472,1.0079061,0.9367952,0.9539503,0.9746962,0.9643202
0.248,39.29618,0.4352117,0.3999995291233063,0.0032100715,1.0053844,0.9367622,0.95390904,0.97467,0.96428674
0.25,39.41158,0.43718562,0.3999995291233063,0.0032007012,1.0028728,0.93672895,0.9538675,0.9746435,0.96425295
0.252,39.526634,0.43914628,0.3999995291233063,0.0031908404,1.000371,0.93669534,0.95382565,0.9746167,0.96421885
0.254,39.641323,0.44109347,0.3999995291233063,0.0031804917,0.99787915,0.9366615,0.9537835,0.97458965,0.96418446
0.256,39.75563,0.44302702,0.3999995291233063,0.0031696593,0.9953971,0.93662727,0.9537411,0.9745623,0.9641498
0.258,39.869537,0.44494665,0.3999995291233063,0.0031583463,0.99292487,0.9365928,0.9536984,0.97453463,0.96411484
0.26,39.98303,0.44685218,0.3999995291233063,0.003146556,0.9904624,0.9365581,0.9536555,0.9745068,0.9640796
0.262,40.09609,0.44874337,0.3999995291233063,0.0031342926,0.98800975,0.93652314,0.95361227,0.97447866,0.96404415
0.264,40.2087,0.45062003,0.3999995291233063,0.0031215593,0.9855668,0.93648785,0.9535689,0.97445035,0.9640084
0.266,40.32084,0.45248196,0.3999995291233063,0.0031083599,0.9831335,0.9364524,0.95352525,0.97442174,0.96397245
0.268,40.4325,0.4543289,0.3999995291233063,0.0030946983,0.98070985,0.9364166,0.95348144,0.97439295,0.96393627
0.27,40.54366,0.4561607,0.3999995291233063,0.0030805783,0.97829586,0.9363806,0.9534374,0.974364,0.9638999
0.272,40.6543,0.45797715,0.3999995291233063,0.0030660036,0.9758915,0.93634444,0.95339316,0.9743348,0.9638633
0.274,40.764412,0.459778,0.3999995291233063,0.0030509783,0.9734966,0.936308,0.9533488,0.9743054,0.96382654
0.276,40.873974,0.46156308,0.3999995291233063,0.003035506,0.97111124,0.9362714,0.9533043,0.9742759,0.96378964
0.278,40.982967,0.4633322,0.3999995291233063,0.003019591,0.9687354,0.9362346,0.95325965,0.9742462,0.96375257
0.28,41.09138,0.46508518,0.3999995291233063,0.0030032375,0.96636903,0.93619764,0.9532149,0.97421634,0.9637153
0.282,41.1992,0.46682176,0.3999995291233063,0.0029864495,0.964012,0.93616045,0.95317,0.97418636,0.96367794
0.284,41.306408,0.4685418,0.3999995291233063,0.002969231,0.96166444,0.9361231,0.95312506,0.97415626,0.96364045
0.286,41.412983,0.4702451,0.3999995291233063,0.0029515864,0.9593262,0.9360856,0.95308,0.97412604,0.9636029
0.288,41.51892,0.47193143,0.3999995291233063,0.0029335197,0.95699733,0.936048,0.9530349,0.9740957,0.9635652
0.29,41.6242,0.47360066,0.3999995291233063,0.0029150355,0.9546777,0.9360102,0.9529897,0.97406524,0.96352744
0.292,41.7288,0.4752526,0.3999995291233063,0.0028961378,0.9523673,0.9359723,0.9529445,0.9740348,0.9634896
0.294,41.83272,0.47688702,0.3999995291233063,0.0028768315,0.9500661,0.93593425,0.9528993,0.9740042,0.96345174
0.296,41.935936,0.4785038,0.3999995291233063,0.0028571205,0.94777405,0.9358961,0.95285404,0.9739736,0.96341383
0.298,42.038437,0.48010272,0.3999995291233063,0.0028370095,0.9454912,0.9358579,0.95280886,0.9739429,0.96337587
0.3,42.1402,0.4816836,0.3999995291233063,0.002816503,0.9432174,0.9358196,0.9527637,0.9739122,0.9633379
0.302,42.241222,0.48324633,0.3999995291233063,0.0027956057,0.94095266,0.93578124,0.9527185,0.9738815,0.9633
0.304,42.341484,0.48479068,0.3999995291233063,0.0027743222,0.938697,0.9357428,0.9526734,0.9738507,0.963262
0.306,42.44097,0.4863165,0.3999995291233063,0.0027526568,0.93645024,0.93570435,0.9526284,0.97382003,0.9632241
0.308,42.539677,0.48782364,0.3999995291233063,0.0027306145,0.93421245,0.93566585,0.95258343,0.9737893,0.96318626
0.31,42.637577,0.4893119,0.3999995291233063,0.0027082001,0.93198353,0.9356273,0.95253855,0.9737586,0.9631484
0.312,42.73467,0.49078116,0.3999995291233063,0.0026854184,0.9297635,0.9355887,0.9524938,0.97372794,0.9631107
0.314,42.83093,0.49223125,0.3999995291233063,0.0026622738,0.9275523,0.93555015,0.9524492,0.97369736,0.9630731
0.316,42.92635,0.493662,0.3999995291233063,0.0026387714,0.92534983,0.9355116,0.95240474,0.9736668,0.96303546
0.318,43.02092,0.4950733,0.3999995291233063,0.002614916,0.92315614,0.9354731,0.95236045,0.9736363,0.96299803
0.32,43.114624,0.49646494,0.3999995291233063,0.0025907129,0.9209711,0.9354346,0.9523163,0.973606,0.9629607
0.322,43.20745,0.49783683,0.3999995291233063,0.0025661667,0.9187947,0.93539613,0.95227236,0.9735757,0.9629235
0.324,43.29939,0.4991888,0.3999995291233063,0.0025412824,0.91662693,0.93535775,0.9522286,0.9735455,0.9628865
0.326,43.390423,0.5005207,0.3999995291233063,0.002516065,0.9144677,0.9353194,0.9521851,0.97351545,0.9628496
0.328,43.480545,0.5018325,0.3999995291233063,0.0024905198,0.912317,0.93528116,0.9521418,0.9734855,0.96281296
0.33,43.56974,0.5031239,0.3999995291233063,0.0024646518,0.9101747,0.935243,0.9520988,0.9734558,0.9627765
0.332,43.658,0.5043948,0.3999995291233063,0.002438466,0.9080409,0.9352049,0.952056,0.97342616,0.9627402
0.334,43.745308,0.5056452,0.3999995291233063,0.0024119676,0.9059154,0.93516695,0.9520135,0.9733967,0.9627041
0.336,43.83166,0.50687486,0.3999995291233063,0.0023851618,0.9037982,0.93512917,0.95197123,0.9733674,0.96266824
0.338,43.91704,0.5080837,0.3999995291233063,0.002358054,0.90168935,0.93509144,0.95192933,0.97333837,0.96263266
0.34,44.001442,0.50927156,0.3999995291233063,0.0023306494,0.8995887,0.93505394,0.9518878,0.97330946,0.9625973
0.342,44.08485,0.5104384,0.3999995291233063,0.002302953,0.8974962,0.9350165,0.9518465,0.9732808,0.96256226
0.344,44.167255,0.51158404,0.3999995291233063,0.0022749703,0.8954119,0.9349793,0.9518056,0.97325236,0.96252745
