Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.308,49.45597,0.47273934,0.4000000059604645,0.0032720354,0.84567666,0.9223996,0.94482917,0.9686242,0.9567267
0.31,49.573452,0.47432655,0.4000000059604645,0.00325455,0.8448398,0.92227566,0.9447323,0.9685591,0.95664567
0.312,49.690296,0.47589767,0.4000000059604645,0.003236697,0.8440184,0.92215157,0.94463533,0.96849394,0.95656466
0.314,49.80649,0.47745255,0.4000000059604645,0.0032184809,0.8432122,0.92202735,0.9445384,0.96842873,0.95648354
0.316,49.922028,0.47899112,0.4000000059604645,0.0031999047,0.84242094,0.9219031,0.94444144,0.96836346,0.9564024
0.318,50.03689,0.48051324,0.4000000059604645,0.0031809728,0.8416444,0.92177874,0.9443445,0.9682982,0.9563213
0.32,50.15106,0.4820188,0.4000000059604645,0.003161689,0.8408824,0.9216544,0.9442476,0.96823287,0.9562402
0.322,50.264526,0.48350763,0.4000000059604645,0.0031420572,0.8401346,0.92153,0.9441508,0.96816754,0.95615906
0.324,50.377285,0.4849797,0.4000000059604645,0.0031220815,0.8394008,0.9214057,0.94405407,0.9681023,0.956078
0.326,50.48932,0.48643485,0.4000000059604645,0.0031017654,0.8386808,0.9212814,0.94395745,0.968037,0.95599705
0.328,50.600613,0.487873,0.4000000059604645,0.0030811133,0.8379743,0.9211572,0.94386095,0.9679718,0.95591617
0.33,50.711155,0.489294,0.4000000059604645,0.0030601292,0.8372811,0.9210331,0.9437647,0.9679067,0.9558354
0.332,50.820942,0.49069774,0.4000000059604645,0.003038817,0.836601,0.92090917,0.94366854,0.9678417,0.95575476
0.334,50.92995,0.49208418,0.4000000059604645,0.0030171808,0.8359337,0.92078537,0.94357264,0.9677768,0.9556743
0.336,51.038177,0.49345317,0.4000000059604645,0.0029952247,0.835279,0.92066175,0.943477,0.967712,0.95559394
0.338,51.145607,0.49480465,0.4000000059604645,0.002972953,0.8346367,0.92053837,0.94338155,0.9676473,0.95551383
0.34,51.25223,0.49613848,0.4000000059604645,0.0029503696,0.8340065,0.9204152,0.9432864,0.9675828,0.95543396
0.342,51.358032,0.4974546,0.4000000059604645,0.0029274786,0.83338815,0.9202924,0.9431916,0.96751845,0.9553543
0.344,51.46301,0.4987529,0.4000000059604645,0.0029042845,0.83278155,0.9201698,0.94309705,0.9674544,0.9552749
0.346,51.567142,0.5000333,0.4000000059604645,0.0028807912,0.8321864,0.9200475,0.94300294,0.9673904,0.9551957
0.348,51.670425,0.5012957,0.4000000059604645,0.0028570031,0.8316024,0.91992563,0.9429091,0.9673267,0.95511687
0.35,51.77285,0.50254005,0.4000000059604645,0.0028329242,0.8310294,0.91980416,0.9428157,0.9672633,0.95503837
0.352,51.874397,0.50376624,0.4000000059604645,0.0028085592,0.8304672,0.91968304,0.94272274,0.9672001,0.95496017
0.354,51.975067,0.5049742,0.4000000059604645,0.002783912,0.8299156,0.91956234,0.9426302,0.96713716,0.9548823
0.356,52.074837,0.5061638,0.4000000059604645,0.002758987,0.8293742,0.9194421,0.94253814,0.9670745,0.95480484
0.358,52.173714,0.50733507,0.4000000059604645,0.0027337885,0.82884294,0.9193224,0.94244653,0.96701217,0.95472777
0.36,52.27167,0.5084878,0.4000000059604645,0.0027083207,0.8283215,0.91920316,0.9423554,0.9669502,0.9546511
0.362,52.36871,0.50962204,0.4000000059604645,0.0026825883,0.82780975,0.9190844,0.9422648,0.96688855,0.9545749
0.364,52.464817,0.5107377,0.4000000059604645,0.0026565955,0.8273074,0.9189663,0.9421748,0.9668272,0.95449907
0.366,52.559986,0.5118347,0.4000000059604645,0.0026303465,0.82681423,0.9188487,0.9420853,0.96676624,0.9544237
0.368,52.6542,0.5129129,0.4000000059604645,0.002603846,0.82633,0.91873175,0.9419964,0.9667057,0.95434886
0.37,52.747463,0.5139724,0.4000000059604645,0.002577098,0.82585454,0.9186154,0.9419081,0.96664554,0.95427454
0.372,52.839756,0.515013,0.4000000059604645,0.0025501074,0.82538766,0.9184997,0.9418205,0.9665858,0.9542007
0.374,52.931072,0.51603466,0.4000000059604645,0.0025228783,0.824929,0.9183847,0.9417335,0.96652645,0.95412743
0.376,53.021404,0.5170374,0.4000000059604645,0.0024954153,0.82447845,0.91827035,0.9416471,0.9664676,0.95405465
0.378,53.11074,0.5180211,0.4000000059604645,0.0024677226,0.82403576,0.9181568,0.94156146,0.96640915,0.9539825
0.38,53.199078,0.51898575,0.4000000059604645,0.002439805,0.82360077,0.9180439,0.9414765,0.9663512,0.9539109
0.382,53.286407,0.51993126,0.4000000059604645,0.002411667,0.82317317,0.91793185,0.94139224,0.96629375,0.95383996
0.384,53.37272,0.52085763,0.4000000059604645,0.0023833127,0.8227528,0.9178206,0.9413088,0.96623677,0.95376956
0.386,53.458008,0.5217648,0.4000000059604645,0.002354747,0.82233936,0.9177101,0.94122607,0.9661803,0.9536998
0.388,53.54226,0.52265275,0.4000000059604645,0.0023259742,0.82193273,0.9176005,0.9411441,0.9661244,0.95363075
0.39,53.625477,0.52352136,0.4000000059604645,0.0022969989,0.82153267,0.91749173,0.9410629,0.96606904,0.9535624
