Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSAC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.126,38.158203,0.27964425,0.4000000059604645,0.0029379018,0.80806756,0.9283413,0.9497859,0.9715738,0.96062446
0.128,38.26447,0.28204814,0.4000000059604645,0.002965466,0.7970875,0.9283639,0.9497976,0.97159094,0.9606402
0.13,38.371716,0.2844442,0.4000000059604645,0.0029924668,0.7861289,0.9283807,0.94980544,0.97160536,0.96065265
0.132,38.479927,0.2868326,0.4000000059604645,0.0030189063,0.77519166,0.9283918,0.94980955,0.9716171,0.9606619
0.134,38.589077,0.2892134,0.4000000059604645,0.0030447862,0.7642761,0.92839724,0.94980997,0.9716262,0.9606679
0.136,38.699154,0.29158667,0.4000000059604645,0.0030701084,0.753382,0.92839724,0.9498067,0.9716328,0.9606708
0.138,38.810127,0.2939525,0.4000000059604645,0.0030948746,0.74250966,0.9283918,0.9497999,0.97163683,0.9606707
0.14,38.92198,0.29631093,0.4000000059604645,0.0031190866,0.73165894,0.92838115,0.9497896,0.9716384,0.96066755
0.142,39.0347,0.29866204,0.4000000059604645,0.0031427462,0.72083,0.92836535,0.9497759,0.97163755,0.9606614
0.144,39.148262,0.30100584,0.4000000059604645,0.0031658553,0.71002287,0.9283444,0.94975877,0.97163427,0.9606525
0.144,39.148262,0.30100584,0.4000000059604645,0.0031658553,0.71002287,0.9283444,0.94975877,0.97163427,0.9606525
0.146,39.26264,0.3033424,0.4000000059604645,0.0031884154,0.6992375,0.92831856,0.9497383,0.97162867,0.9606406
0.148,39.377827,0.30567166,0.4000000059604645,0.0032104282,0.6884741,0.92828786,0.94971466,0.9716208,0.96062595
0.15,39.493793,0.30799365,0.4000000059604645,0.0032318959,0.6777326,0.92825234,0.94968784,0.9716106,0.9606086
0.152,39.610523,0.3103084,0.4000000059604645,0.0032528199,0.667013,0.92821217,0.94965786,0.97159827,0.9605885
0.154,39.727993,0.31261584,0.4000000059604645,0.0032732019,0.6563153,0.9281674,0.9496248,0.97158366,0.96056575
0.156,39.846195,0.31491596,0.4000000059604645,0.0032930437,0.6456397,0.9281181,0.94958866,0.9715669,0.9605404
0.158,39.965096,0.3172087,0.4000000059604645,0.0033123472,0.6349861,0.92806435,0.94954956,0.9715481,0.9605125
0.16,40.084682,0.31949404,0.4000000059604645,0.0033311143,0.62435454,0.9280063,0.9495076,0.97152716,0.96048206
0.162,40.204937,0.32177192,0.4000000059604645,0.0033493463,0.61374503,0.92794394,0.9494627,0.97150415,0.96044916
0.164,40.325832,0.3240423,0.4000000059604645,0.0033670454,0.60315764,0.92787737,0.94941497,0.9714792,0.96041375
0.166,40.447365,0.32630506,0.4000000059604645,0.0033842134,0.59259236,0.9278067,0.9493645,0.9714522,0.960376
0.168,40.569496,0.32856017,0.4000000059604645,0.003400852,0.5820492,0.92773193,0.9493112,0.9714232,0.96033585
0.17,40.692223,0.33080754,0.4000000059604645,0.003416963,0.57152814,0.9276532,0.9492553,0.97139233,0.9602934
0.172,40.81552,0.33304706,0.4000000059604645,0.0034325484,0.56102926,0.9275705,0.9491967,0.97135955,0.96024865
0.174,40.939365,0.33527866,0.4000000059604645,0.00344761,0.55055255,0.927484,0.9491355,0.9713249,0.9602016
0.176,41.063747,0.3375022,0.4000000059604645,0.00346215,0.5400981,0.9273937,0.9490717,0.97128844,0.9601524
0.178,41.188644,0.33971763,0.4000000059604645,0.00347617,0.5296657,0.9272996,0.94900537,0.9712501,0.96010095
0.18,41.314034,0.3419248,0.4000000059604645,0.0034896717,0.5192556,0.9272019,0.9489365,0.97121006,0.96004736
0.182,41.4399,0.3441236,0.4000000059604645,0.0035026579,0.5088676,0.92710054,0.9488653,0.97116816,0.95999163
0.184,41.566223,0.3463139,0.4000000059604645,0.00351513,0.49850187,0.92699564,0.9487916,0.9711246,0.9599338
0.186,41.69299,0.3484956,0.4000000059604645,0.0035270902,0.48815835,0.9268873,0.9487155,0.9710793,0.959874
0.188,41.82017,0.35066858,0.4000000059604645,0.0035385406,0.47783703,0.9267754,0.9486371,0.9710323,0.95981205
0.19,41.94776,0.35283267,0.4000000059604645,0.0035494831,0.46753794,0.9266602,0.9485564,0.9709837,0.95974815
0.192,42.075733,0.35498777,0.4000000059604645,0.0035599202,0.4572611,0.92654157,0.9484734,0.9709334,0.9596823
0.194,42.20408,0.35713375,0.4000000059604645,0.003569854,0.44700643,0.9264197,0.94838816,0.97088146,0.95961446
0.196,42.332764,0.35927042,0.4000000059604645,0.0035792864,0.43677402,0.92629457,0.9483007,0.970828,0.9595447
0.198,42.461784,0.36139765,0.4000000059604645,0.0035882199,0.42656383,0.92616624,0.9482111,0.9707729,0.9594731
0.2,42.591118,0.36351532,0.4000000059604645,0.0035966567,0.41637585,0.92603475,0.94811934,0.97071636,0.9593996
0.2,42.591118,0.36351532,0.4000000059604645,0.0035966567,0.41637585,0.92603475,0.94811934,0.97071636,0.9593996
0.202,42.720745,0.3656233,0.4000000059604645,0.003604599,0.4062101,0.92590016,0.94802547,0.9706582,0.9593243
0.204,42.850647,0.36772135,0.4000000059604645,0.0036120492,0.39606658,0.92576253,0.9479295,0.9705986,0.9592472
0.206,42.980812,0.36980942,0.4000000059604645,0.0036190099,0.3859453,0.9256219,0.9478315,0.9705375,0.95916826
0.208,43.111217,0.3718873,0.4000000059604645,0.003625483,0.3758462,0.92547834,0.9477315,0.9704749,0.9590876
0.21,43.241848,0.37395483,0.4000000059604645,0.0036314714,0.36576933,0.9253318,0.9476295,0.9704109,0.95900524
0.212,43.37268,0.37601188,0.4000000059604645,0.0036369774,0.35571468,0.9251824,0.94752556,0.9703455,0.95892113
0.214,43.503708,0.37805828,0.4000000059604645,0.0036420035,0.3456822,0.9250301,0.94741964,0.9702787,0.95883536
0.214,43.503708,0.37805828,0.4000000059604645,0.0036420035,0.3455768,0.9250301,0.94741964,0.9702787,0.95883536
0.216,43.634907,0.38009384,0.4000000059604645,0.0036465523,0.33545044,0.9248751,0.9473119,0.9702105,0.958748
0.218,43.766262,0.3821184,0.4000000059604645,0.0036506266,0.32525644,0.92471725,0.9472022,0.97014093,0.95865893
0.22,43.89775,0.38413182,0.4000000059604645,0.0036542285,0.31498656,0.9245567,0.94709074,0.97007,0.9585683
0.222,44.029366,0.38613388,0.4000000059604645,0.003657361,0.30463147,0.9243934,0.9469774,0.9699978,0.958476
0.224,44.161083,0.3881244,0.4000000059604645,0.003660027,0.29418048,0.9242275,0.9468623,0.9699243,0.9583822
0.226,44.29289,0.39010322,0.4000000059604645,0.0036622288,0.28362125,0.9240589,0.94674534,0.96984947,0.9582869
0.228,44.424763,0.39207014,0.4000000059604645,0.0036639697,0.27293935,0.9238877,0.94662666,0.96977335,0.95818996
0.23,44.556694,0.394025,0.4000000059604645,0.0036652521,0.26211798,0.9237139,0.94650626,0.96969604,0.95809156
0.232,44.68866,0.3959676,0.4000000059604645,0.0036660794,0.25113714,0.92353755,0.9463842,0.9696174,0.95799166
0.234,44.820652,0.3978977,0.4000000059604645,0.0036664538,0.23997293,0.9233586,0.94626033,0.9695376,0.9578903
0.236,44.952644,0.39981514,0.4000000059604645,0.003666379,0.22859643,0.9231772,0.94613487,0.96945655,0.95778745
0.238,45.084633,0.40171972,0.4000000059604645,0.0036658575,0.21697208,0.92299324,0.94600767,0.9693743,0.95768315
0.24,45.216587,0.40361118,0.4000000059604645,0.0036648926,0.20505545,0.9228068,0.94587886,0.96929085,0.9575774
0.242,45.348503,0.40548936,0.4000000059604645,0.0036634877,0.19278999,0.92261785,0.9457484,0.9692062,0.95747024
0.244,45.48036,0.407354,0.4000000059604645,0.0036616453,0.18010195,0.9224264,0.9456163,0.9691204,0.9573617
0.246,45.61214,0.40920487,0.4000000059604645,0.0036593694,0.16689232,0.92223245,0.9454826,0.96903336,0.95725167
0.246,45.61214,0.40920487,0.4000000059604645,0.0036593694,0.16689232,0.92223245,0.9454826,0.96903336,0.95725167
0.248,45.74383,0.41104168,0.4000000059604645,0.0036566628,0.15302332,0.922036,0.94534725,0.96894515,0.95714027
0.25,45.87542,0.41286415,0.4000000059604645,0.0036535289,0.1382937,0.921837,0.9452103,0.9688558,0.95702744
0.252,46.00689,0.41467196,0.4000000059604645,0.0036499712,0.12238996,0.9216354,0.94507164,0.96876526,0.9569132
0.254,46.138218,0.41646475,0.4000000059604645,0.003645993,0.1047754,0.9214311,0.94493127,0.96867347,0.9567974
0.254,46.138218,0.41646475,0.4000000059604645,0.003645993,0.105629064,0.9214311,0.94493127,0.96867347,0.9567974
0.256,46.269398,0.41824228,0.4000000059604645,0.0036415984,0.08890844,0.92122424,0.9447893,0.9685805,0.95668024
0.258,46.400414,0.42000434,0.4000000059604645,0.0036367907,0.072230555,0.9210147,0.9446456,0.9684863,0.95656157
0.26,46.53125,0.42175075,0.4000000059604645,0.0036315734,0.05559541,0.9208026,0.94450027,0.96839094,0.9564415
0.262,46.661884,0.42348132,0.4000000059604645,0.0036259505,0.039003003,0.92058784,0.9443533,0.9682944,0.95632005
0.264,46.79232,0.4251958,0.4000000059604645,0.0036199256,0.022453343,0.92037046,0.94420475,0.9681967,0.9561972
0.266,46.922523,0.42689407,0.4000000059604645,0.0036135027,0.005946427,0.9201506,0.94405454,0.96809787,0.9560729
0.268,47.05249,0.42857593,0.4000000059604645,0.0036066854,-0.01051774,0.9199281,0.9439028,0.9679979,0.9559473
0.268,47.05249,0.42857593,0.4000000059604645,0.0036066854,0.0,0.9199281,0.9439028,0.9679979,0.9559473
0.27,47.1822,0.43024367,0.4000000059604645,0.0035994777,0.0,0.91970426,0.94375014,0.96789724,0.95582086
0.272,47.311653,0.431897,0.4000000059604645,0.0035918825,0.0,0.91947895,0.9435966,0.96779597,0.95569366
0.274,47.44082,0.43353593,0.4000000059604645,0.0035839037,0.0,0.91925234,0.94344217,0.967694,0.95556563
0.276,47.569695,0.4351604,0.4000000059604645,0.003575544,0.0,0.9190244,0.9432869,0.9675914,0.9554369
0.278,47.698257,0.43677032,0.4000000059604645,0.0035668076,0.0,0.9187953,0.94313085,0.96748817,0.9553075
0.28,47.8265,0.43836567,0.4000000059604645,0.0035576976,0.0,0.918565,0.9429741,0.96738446,0.9551774
0.282,47.954414,0.43994644,0.4000000059604645,0.0035482172,0.0,0.9183336,0.9428166,0.9672802,0.9550467
0.284,48.081974,0.44151253,0.4000000059604645,0.0035383701,0.0,0.91810125,0.94265854,0.9671755,0.95491546
0.284,48.081974,0.44151253,0.4000000059604645,0.0035383701,0.0,0.91810125,0.94265854,0.9671755,0.95491546
0.286,48.209175,0.4430639,0.4000000059604645,0.0035281598,0.0,0.9178679,0.9424999,0.9670703,0.9547837
0.288,48.336002,0.44460055,0.4000000059604645,0.0035175898,0.0,0.91763365,0.9423406,0.96696466,0.95465136
0.29,48.462444,0.44612238,0.4000000059604645,0.0035066635,0.0,0.9173986,0.9421809,0.96685857,0.9545186
0.292,48.58848,0.44762936,0.4000000059604645,0.0034953842,0.0,0.9171627,0.9420206,0.9667522,0.9543854
0.294,48.714108,0.44912145,0.4000000059604645,0.0034837557,0.0,0.9169261,0.9418599,0.9666454,0.95425177
0.296,48.839314,0.45059857,0.4000000059604645,0.0034717815,0.0,0.91668886,0.94169885,0.9665383,0.9541178
0.298,48.964077,0.4520607,0.4000000059604645,0.003459465,0.0,0.916451,0.9415374,0.9664309,0.9539835
0.3,49.088394,0.45350775,0.4000000059604645,0.0034468097,0.0,0.9162125,0.9413756,0.96632326,0.95384884
0.302,49.212246,0.4549397,0.4000000059604645,0.0034338194,0.0,0.9159735,0.94121355,0.9662153,0.95371395
0.304,49.33563,0.4563565,0.4000000059604645,0.0034204975,0.0,0.91573405,0.9410512,0.9661072,0.95357877
0.306,49.458523,0.4577581,0.4000000059604645,0.0034068476,0.0,0.91549414,0.94088864,0.9659988,0.9534434
0.308,49.58092,0.4591444,0.4000000059604645,0.003392873,0.0,0.9152539,0.94072586,0.96589035,0.9533078
0.31,49.702812,0.46051544,0.4000000059604645,0.003378578,0.0,0.9150133,0.94056296,0.9657816,0.9531721
0.312,49.824177,0.4618711,0.4000000059604645,0.0033639655,0.0,0.9147724,0.9403999,0.96567285,0.9530362
0.314,49.94502,0.46321133,0.4000000059604645,0.0033490397,-0.0,0.91453123,0.94023675,0.96556395,0.95290023
0.314,49.94502,0.46321133,0.4000000059604645,0.0033490397,-0.0025282619,0.91453123,0.94023675,0.96556395,0.95290023
0.316,50.06531,0.46453574,0.4000000059604645,0.003333804,-0.0025282619,0.9142897,0.94007343,0.9654549,0.95276403
0.318,50.18505,0.46584463,0.4000000059604645,0.0033182618,-0.0025282619,0.9140481,0.9399101,0.96534574,0.95262784
0.32,50.304226,0.46713793,0.4000000059604645,0.0033024172,-0.0025282619,0.91380626,0.93974674,0.9652366,0.95249164
0.322,50.422825,0.46841562,0.4000000059604645,0.003286274,-0.0025282619,0.9135643,0.93958336,0.9651274,0.9523554
0.324,50.540836,0.46967763,0.4000000059604645,0.0032698351,-0.0025282619,0.9133224,0.9394201,0.9650182,0.9522191
0.326,50.658253,0.4709239,0.4000000059604645,0.003253105,-0.0025282619,0.9130804,0.93925685,0.964909,0.95208293
0.328,50.77506,0.47215444,0.4000000059604645,0.0032360873,-0.0025282619,0.91283846,0.9390937,0.9647998,0.9519468
0.33,50.89125,0.47336912,0.4000000059604645,0.0032187852,-0.0025282619,0.9125965,0.9389307,0.96469074,0.9518107
0.332,51.006813,0.47456798,0.4000000059604645,0.003201203,-0.0025282619,0.9123547,0.93876785,0.96458167,0.95167476
0.334,51.121735,0.47575092,0.4000000059604645,0.003183344,-0.0025282619,0.9121131,0.9386052,0.9644728,0.9515389
0.336,51.23601,0.47691795,0.4000000059604645,0.0031652122,-0.0025282619,0.91187155,0.9384427,0.96436393,0.95140326
0.338,51.349632,0.47806898,0.4000000059604645,0.0031468114,-0.0025282619,0.9116302,0.93828046,0.9642552,0.9512678
0.34,51.46258,0.479204,0.4000000059604645,0.0031281451,-0.0025282619,0.9113891,0.93811846,0.9641466,0.9511325
0.342,51.57486,0.48032296,0.4000000059604645,0.0031092174,-0.0025282619,0.91114825,0.93795675,0.96403825,0.9509974
0.344,51.68645,0.48142582,0.4000000059604645,0.0030900317,-0.0025282619,0.9109077,0.93779534,0.96393,0.9508625
0.346,51.79734,0.48251253,0.4000000059604645,0.0030705922,-0.0025282619,0.9106675,0.9376343,0.96382195,0.95072794
0.348,51.907528,0.4835831,0.4000000059604645,0.0030509024,-0.0025282619,0.9104276,0.93747354,0.9637142,0.95059365
0.35,52.017006,0.48463747,0.4000000059604645,0.0030309663,-0.0025282619,0.9101881,0.9373132,0.96360654,0.9504596
0.352,52.12576,0.48567557,0.4000000059604645,0.0030107875,-0.0025282619,0.909949,0.9371532,0.9634992,0.9503259
0.354,52.233784,0.48669744,0.4000000059604645,0.00299037,-0.0025282619,0.90971035,0.93699366,0.96339214,0.9501926
0.354,52.233784,0.48669744,0.4000000059604645,0.00299037,-0.0025282619,0.90971035,0.93699366,0.96339214,0.9501926
0.356,52.34107,0.487703,0.4000000059604645,0.0029697174,-0.0025282619,0.90947217,0.9368346,0.9632853,0.95005953
0.358,52.4476,0.48869222,0.4000000059604645,0.0029488339,-0.0025282619,0.90923446,0.9366759,0.9631788,0.9499269
0.36,52.553383,0.4896651,0.4000000059604645,0.0029277229,-0.0025282619,0.9089973,0.9365177,0.9630726,0.94979465
0.362,52.658398,0.4906216,0.4000000059604645,0.0029063886,-0.0025282619,0.90876067,0.93636,0.9629667,0.9496628
0.364,52.76264,0.49156168,0.4000000059604645,0.0028848348,-0.0025282619,0.90852463,0.9362029,0.9628611,0.9495314
0.366,52.866108,0.49248534,0.4000000059604645,0.0028630653,-0.0025282619,0.90828913,0.93604624,0.9627559,0.94940037
0.368,52.968784,0.49339253,0.4000000059604645,0.0028410838,-0.0025282619,0.90805435,0.93589014,0.9626511,0.9492699
0.37,53.070667,0.49428326,0.4000000059604645,0.0028188943,-0.0025282619,0.90782017,0.9357347,0.9625466,0.94913983
0.372,53.171745,0.49515748,0.4000000059604645,0.002796501,-0.0025282619,0.90758663,0.9355798,0.9624425,0.94901025
0.374,53.272015,0.4960152,0.4000000059604645,0.002773907,-0.0025282619,0.9073538,0.93542546,0.9623388,0.9488812
0.376,53.371464,0.49685636,0.4000000059604645,0.0027511169,-0.0025282619,0.9071217,0.9352718,0.96223557,0.94875264
0.378,53.470097,0.497681,0.4000000059604645,0.0027281344,-0.0025282619,0.9068904,0.9351188,0.96213275,0.9486247
0.38,53.56789,0.49848908,0.4000000059604645,0.002704963,-0.0025282619,0.9066598,0.93496644,0.96203035,0.94849724
0.382,53.664852,0.49928057,0.4000000059604645,0.0026816071,-0.0025282619,0.90642995,0.9348148,0.96192837,0.94837034
0.384,53.760967,0.5000555,0.4000000059604645,0.0026580705,-0.0025282619,0.90620095,0.93466383,0.9618269,0.94824404
0.384,53.760967,0.5000555,0.4000000059604645,0.0026580705,-0.0025282619,0.90620095,0.93466383,0.9618269,0.94824404
0.386,53.85623,0.5008138,0.4000000059604645,0.002634357,-0.0025282619,0.9059728,0.93451357,0.96172595,0.9481183
0.388,53.95064,0.5015555,0.4000000059604645,0.0026104702,-0.0025282619,0.90574545,0.934364,0.9616254,0.9479933
0.39,54.044186,0.5022806,0.4000000059604645,0.0025864143,-0.0025282619,0.905519,0.93421525,0.9615254,0.9478688
0.392,54.136864,0.5029891,0.4000000059604645,0.0025621934,-0.0025282619,0.9052934,0.93406725,0.9614259,0.94774497
0.394,54.228664,0.50368094,0.4000000059604645,0.002537811,-0.0025282619,0.90506876,0.93392,0.9613269,0.94762176
0.396,54.319588,0.5043562,0.4000000059604645,0.0025132713,-0.0025282619,0.904845,0.9337736,0.9612285,0.9474993
0.398,54.40962,0.50501484,0.4000000059604645,0.002488578,-0.0025282619,0.9046222,0.9336279,0.96113056,0.9473774
0.4,54.498764,0.5056568,0.4000000059604645,0.002463735,-0.0025282619,0.9044004,0.9334831,0.9610332,0.94725627
0.402,54.58701,0.50628215,0.4000000059604645,0.0024387462,-0.0025282619,0.9041795,0.9333391,0.9609364,0.9471358
0.404,54.674355,0.50689095,0.4000000059604645,0.0024136158,-0.0025282619,0.9039597,0.93319595,0.9608402,0.947016
0.406,54.760788,0.50748307,0.4000000059604645,0.0023883472,-0.0025282619,0.9037408,0.9330537,0.9607446,0.946897
0.406,54.760788,0.50748307,0.4000000059604645,0.0023883472,-0.0025282619,0.9037408,0.9330537,0.9607446,0.946897
0.408,54.846313,0.5080586,0.4000000059604645,0.0023629447,-0.0025282619,0.903523,0.93291223,0.96064955,0.9467787
0.41,54.930923,0.5086176,0.4000000059604645,0.002337412,-0.0025282619,0.90330625,0.93277174,0.96055514,0.9466611
0.412,55.014606,0.5091599,0.4000000059604645,0.0023117529,-0.0025282619,0.90309054,0.9326321,0.96046126,0.94654435
0.414,55.097366,0.5096857,0.4000000059604645,0.0022859715,-0.0025282619,0.9028759,0.9324934,0.9603681,0.9464283
0.416,55.179195,0.5101949,0.4000000059604645,0.0022600717,-0.0025282619,0.9026624,0.9323555,0.9602755,0.946313
0.418,55.260094,0.5106876,0.4000000059604645,0.0022340573,-0.0025282619,0.90244997,0.9322187,0.9601835,0.9461985
0.42,55.34005,0.5111637,0.4000000059604645,0.0022079318,-0.0025282619,0.90223867,0.9320827,0.9600922,0.94608486
0.42,55.34005,0.5111637,0.4000000059604645,0.0022079318,-0.0025282619,0.90223867,0.9320827,0.9600922,0.94608486
