Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.086,36.18314,0.23137884,0.4000000059604645,0.0022430494,0.96462154,0.93222207,0.95204014,0.97286,0.9623641
0.088,36.264595,0.233978,0.4000000059604645,0.0022819312,0.95245504,0.9323802,0.9521407,0.97293967,0.962456
0.09,36.34744,0.23656252,0.4000000059604645,0.0023202042,0.9402822,0.93252885,0.95223516,0.97301507,0.9625427
0.092,36.43165,0.23913296,0.4000000059604645,0.0023578713,0.928105,0.9326684,0.95232373,0.97308636,0.9626243
0.094,36.517204,0.24168989,0.4000000059604645,0.0023949358,0.9159251,0.93279886,0.9524065,0.9731536,0.962701
0.096,36.604084,0.24423382,0.4000000059604645,0.0024314013,0.9037443,0.93292063,0.95248365,0.97321683,0.9627729
0.098,36.692265,0.24676523,0.4000000059604645,0.0024672705,0.8915644,0.9330338,0.95255524,0.9732762,0.96284
0.1,36.781727,0.24928458,0.4000000059604645,0.0025025462,0.8793871,0.9331387,0.95262146,0.97333187,0.9629026
0.102,36.872448,0.2517923,0.4000000059604645,0.0025372314,0.86721396,0.93323547,0.95268244,0.9733838,0.96296066
0.104,36.96441,0.25428882,0.4000000059604645,0.002571329,0.85504663,0.9333242,0.9527382,0.9734321,0.9630143
0.106,37.057583,0.25677446,0.4000000059604645,0.0026048415,0.8428866,0.9334053,0.952789,0.9734769,0.96306366
0.108,37.15196,0.2592496,0.4000000059604645,0.0026377712,0.83073556,0.9334787,0.9528349,0.97351825,0.9631088
0.11,37.247505,0.26171455,0.4000000059604645,0.002670121,0.8185948,0.93354475,0.952876,0.9735562,0.9631498
0.112,37.344208,0.2641696,0.4000000059604645,0.0027018928,0.80646586,0.9336035,0.95291233,0.9735909,0.9631868
0.114,37.442043,0.26661506,0.4000000059604645,0.0027330893,0.79435015,0.93365526,0.9529441,0.9736224,0.9632199
0.116,37.54099,0.26905116,0.4000000059604645,0.0027637128,0.7822489,0.9337001,0.95297134,0.9736507,0.9632491
0.118,37.64103,0.27147815,0.4000000059604645,0.0027937652,0.77016366,0.9337382,0.9529942,0.97367585,0.96327454
0.12,37.74214,0.27389622,0.4000000059604645,0.002823249,0.7580956,0.9337696,0.95301276,0.973698,0.9632963
0.122,37.844303,0.27630562,0.4000000059604645,0.0028521658,0.74604607,0.93379456,0.95302707,0.9737172,0.9633144
0.124,37.9475,0.27870646,0.4000000059604645,0.0028805183,0.7340162,0.9338132,0.95303726,0.9737335,0.963329
0.126,38.051697,0.2810989,0.4000000059604645,0.0029083083,0.7220073,0.9338257,0.95304334,0.97374696,0.9633401
0.128,38.156895,0.28348315,0.4000000059604645,0.0029355376,0.7100205,0.93383205,0.9530455,0.97375757,0.9633478
0.13,38.263058,0.2858593,0.4000000059604645,0.0029622084,0.69805694,0.9338325,0.95304376,0.97376543,0.96335214
0.132,38.370174,0.28822744,0.4000000059604645,0.0029883224,0.6861178,0.93382716,0.95303816,0.9737706,0.9633532
0.134,38.478214,0.29058766,0.4000000059604645,0.0030138816,0.6742042,0.93381613,0.95302886,0.9737732,0.9633511
0.136,38.58717,0.29294008,0.4000000059604645,0.0030388879,0.66231716,0.9337995,0.9530158,0.9737731,0.9633458
0.138,38.697018,0.29528478,0.4000000059604645,0.0030633432,0.6504577,0.93377745,0.9529992,0.9737705,0.9633374
0.14,38.80773,0.29762176,0.4000000059604645,0.0030872496,0.63862693,0.93375,0.952979,0.9737654,0.963326
0.142,38.9193,0.29995108,0.4000000059604645,0.0031106083,0.6268258,0.93371725,0.9529554,0.97375786,0.96331155
0.144,39.031696,0.30227277,0.4000000059604645,0.0031334218,0.6150553,0.9336794,0.95292836,0.97374785,0.9632942
0.146,39.14491,0.3045869,0.4000000059604645,0.0031556913,0.6033164,0.9336365,0.9528979,0.9737355,0.96327394
0.148,39.258907,0.30689338,0.4000000059604645,0.0031774193,0.59161,0.9335886,0.9528642,0.97372085,0.9632509
0.15,39.37368,0.3091923,0.4000000059604645,0.0031986071,0.5799371,0.93353593,0.9528273,0.97370386,0.96322507
0.152,39.48921,0.3114836,0.4000000059604645,0.0032192569,0.5682985,0.9334784,0.95278716,0.9736846,0.96319646
