Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gAST.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.724,-0.23236595,0.3117285,0.41002384,-0.0008453889,0.41002384,1.019513,0.95206875,0.958734,0.95343435
2.726,-0.26235604,0.31140965,0.41011897,-0.0008206766,0.41011897,1.0194845,0.95203704,0.9587039,0.9534022
2.728,-0.29145467,0.31110865,0.41021234,-0.00079586584,0.41021234,1.0194569,0.9520065,0.9586751,0.9533714
2.73,-0.31965843,0.3108255,0.41030398,-0.0007709614,0.41030398,1.0194298,0.95197725,0.9586476,0.95334196
2.732,-0.34696394,0.31056023,0.41039386,-0.0007459683,0.41039386,1.0194036,0.95194924,0.95862144,0.9533138
2.734,-0.37336817,0.3103128,0.410482,-0.0007208914,0.410482,1.0193781,0.9519224,0.95859665,0.95328707
2.736,-0.3988682,0.31008333,0.4105683,-0.0006957357,0.4105683,1.0193533,0.9518969,0.9585731,0.9532616
2.738,-0.4234612,0.3098717,0.41065282,-0.000670506,0.41065282,1.0193293,0.9518726,0.9585509,0.95323753
2.74,-0.44714466,0.30967796,0.41073555,-0.00064520736,0.41073555,1.0193061,0.9518495,0.95853,0.9532148
2.742,-0.46991616,0.30950212,0.41081643,-0.0006198446,0.41081643,1.0192837,0.95182776,0.9585105,0.9531935
2.744,-0.49177352,0.30934414,0.41089547,-0.0005944228,0.41089547,1.019262,0.9518072,0.9584923,0.9531735
2.746,-0.5127147,0.309204,0.41097265,-0.00056894677,0.41097265,1.0192411,0.95178795,0.9584755,0.9531549
2.748,-0.53273773,0.30908173,0.41104797,-0.0005434215,0.41104797,1.0192211,0.95176995,0.9584599,0.95313764
2.75,-0.551841,0.30897728,0.4111214,-0.0005178519,0.4111214,1.0192018,0.9517532,0.9584457,0.9531218
2.752,-0.5700231,0.3088906,0.41119295,-0.0004922429,0.41119295,1.0191833,0.95173776,0.9584329,0.95310724
2.754,-0.58728254,0.30882174,0.41126263,-0.00046659948,0.41126263,1.0191656,0.9517236,0.9584214,0.9530941
2.756,-0.6036183,0.3087706,0.41133037,-0.00044092647,0.41133037,1.0191487,0.95171064,0.9584112,0.9530824
2.758,-0.61902934,0.3087372,0.41139618,-0.00041522886,0.41139618,1.0191326,0.951699,0.9584024,0.95307195
2.76,-0.6335148,0.30872145,0.41146007,-0.00038951152,0.41146007,1.0191174,0.95168865,0.95839494,0.95306295
2.762,-0.6470742,0.3087234,0.41152203,-0.0003637794,0.41152203,1.0191029,0.9516795,0.9583888,0.9530553
2.764,-0.659707,0.3087429,0.41158202,-0.00033803732,0.41158202,1.0190892,0.9516717,0.958384,0.95304906
2.766,-0.67141294,0.30878,0.41164008,-0.00031229024,0.41164008,1.0190763,0.95166516,0.9583805,0.9530441
2.768,-0.68219197,0.3088346,0.41169614,-0.00028654299,0.41169614,1.0190643,0.95165986,0.9583784,0.9530406
2.77,-0.69204414,0.3089067,0.41175026,-0.00026080047,0.41175026,1.0190531,0.95165586,0.95837754,0.9530384
2.772,-0.70096964,0.30899623,0.41180238,-0.00023506752,0.41180238,1.0190427,0.95165306,0.9583781,0.95303756
2.774,-0.708969,0.30910307,0.4118525,-0.00020934897,0.4118525,1.0190331,0.9516516,0.9583799,0.9530381
2.776,-0.71604276,0.30922726,0.41190064,-0.00018364968,0.41190064,1.0190243,0.95165133,0.9583831,0.95304
2.778,-0.7221918,0.30936867,0.4119468,-0.00015797446,0.4119468,1.0190163,0.95165235,0.95838755,0.9530432
2.78,-0.72741705,0.30952728,0.4119909,-0.00013232809,0.4119909,1.0190091,0.9516546,0.95839334,0.9530478
2.782,-0.73171943,0.309703,0.41203305,-0.00010671537,0.41203305,1.0190028,0.9516581,0.9584004,0.9530538
2.784,-0.73510057,0.30989575,0.41207314,-8.114107e-05,0.41207314,1.0189972,0.95166284,0.95840883,0.953061
2.786,-0.73756164,0.3101055,0.41211122,-5.560996e-05,0.41211122,1.0189924,0.95166886,0.9584185,0.95306957
2.788,-0.7391045,0.31033212,0.41214725,-3.0126752e-05,0.41214725,1.0189885,0.9516761,0.95842946,0.9530795
2.79,-0.73973083,0.31057557,0.4121813,-4.696176e-06,0.4121813,1.0189854,0.9516845,0.95844173,0.9530907
2.792,-0.7394427,0.31083578,0.41221327,2.0677073e-05,0.41221327,1.018983,0.95169413,0.95845526,0.95310324
2.794,-0.73824215,0.3111126,0.41224322,4.5988316e-05,0.41224322,1.0189815,0.951705,0.95847005,0.9531171
2.796,-0.73613155,0.31140605,0.41227114,7.12329e-05,0.41227114,1.0189806,0.9517171,0.9584861,0.9531322
2.798,-0.7331134,0.31171593,0.412297,9.6406184e-05,0.412297,1.0189806,0.9517303,0.95850337,0.9531486
2.8,-0.72919035,0.3120422,0.41232082,0.000121503566,0.41232082,1.0189815,0.9517448,0.95852196,0.9531663
2.802,-0.72436523,0.31238478,0.4123426,0.00014652046,0.4123426,1.018983,0.9517604,0.9585417,0.95318526
2.804,-0.7186409,0.31274357,0.41236234,0.00017145227,0.41236234,1.0189854,0.9517772,0.95856273,0.95320547
2.806,-0.71202064,0.31311846,0.41238,0.0001962945,0.41238,1.0189885,0.9517952,0.95858496,0.9532269
2.808,-0.70450777,0.31350932,0.41239566,0.0002210426,0.41239566,1.0189923,0.9518143,0.9586084,0.9532496
2.81,-0.69610566,0.31391606,0.41240925,0.0002456921,0.41240925,1.018997,0.95183456,0.958633,0.95327353
2.812,-0.68681794,0.3143386,0.4124208,0.00027023855,0.4124208,1.0190023,0.951856,0.9586588,0.9532987
2.814,-0.6766485,0.3147768,0.4124303,0.0002946775,0.4124303,1.0190085,0.9518785,0.9586858,0.95332503
2.816,-0.66560125,0.31523055,0.41243774,0.00031900455,0.41243774,1.0190153,0.95190215,0.95871395,0.9533526
2.818,-0.6536802,0.31569976,0.41244316,0.00034321533,0.41244316,1.019023,0.9519269,0.9587433,0.9533813
2.82,-0.64088976,0.31618428,0.41244653,0.0003673055,0.41244653,1.0190313,0.95195276,0.95877373,0.9534112
2.822,-0.6272343,0.316684,0.41244787,0.00039127073,0.41244787,1.0190403,0.95197964,0.9588053,0.9534423
2.824,-0.6127183,0.3171988,0.41244715,0.00041510677,0.41244715,1.0190501,0.95200765,0.958838,0.9534745
2.826,-0.59734666,0.31772858,0.4124444,0.00043880934,0.4124444,1.0190606,0.9520367,0.95887184,0.95350784
2.828,-0.58112407,0.3182732,0.41243967,0.00046237424,0.41243967,1.0190717,0.9520668,0.9589067,0.95354235
2.83,-0.5640557,0.31883246,0.41243288,0.0004857973,0.41243288,1.0190836,0.9520979,0.9589427,0.95357794
2.832,-0.5461467,0.3194063,0.41242406,0.0005090743,0.41242406,1.0190961,0.95213,0.9589798,0.95361465
2.834,-0.5274024,0.31999457,0.41241324,0.00053220126,0.41241324,1.0191094,0.9521632,0.9590179,0.9536524
2.836,-0.50782824,0.32059714,0.41240042,0.00055517396,0.41240042,1.0191233,0.9521973,0.95905703,0.95369124
2.838,-0.4874299,0.32121384,0.41238558,0.00057798845,0.41238558,1.0191379,0.9522325,0.9590972,0.9537311
2.84,-0.46621314,0.32184455,0.41236874,0.0006006407,0.41236874,1.0191531,0.95226854,0.95913845,0.95377207
2.842,-0.4441838,0.32248914,0.4123499,0.0006231268,0.4123499,1.019169,0.9523056,0.95918065,0.953814
2.844,-0.42134804,0.32314745,0.41232908,0.00064544275,0.41232908,1.0191854,0.9523436,0.95922387,0.953857
2.846,-0.39771196,0.3238193,0.4123063,0.00066758465,0.4123063,1.0192026,0.9523825,0.95926803,0.953901
2.848,-0.37328196,0.32450458,0.41228154,0.00068954873,0.41228154,1.0192202,0.9524223,0.95931315,0.953946
2.85,-0.34806448,0.32520312,0.4122548,0.0007113311,0.4122548,1.0192386,0.95246303,0.95935917,0.9539919
2.852,-0.32206616,0.32591477,0.4122261,0.00073292805,0.4122261,1.0192575,0.95250463,0.9594062,0.95403874
2.854,-0.29529372,0.32663935,0.41219547,0.00075433584,0.41219547,1.0192771,0.95254713,0.9594541,0.9540866
2.856,-0.26775402,0.32737672,0.41216293,0.0007755508,0.41216293,1.0192971,0.95259047,0.95950294,0.9541353
2.858,-0.23945408,0.32812673,0.41212842,0.0007965692,0.41212842,1.0193179,0.9526346,0.9595526,0.95418495
2.86,-0.21040106,0.32888922,0.412092,0.0008173876,0.412092,1.0193391,0.9526796,0.95960313,0.95423543
2.862,-0.18060221,0.329664,0.41205367,0.0008380023,0.41205367,1.0193609,0.95272535,0.95965457,0.9542868
2.864,-0.15006493,0.3304509,0.41201344,0.0008584099,0.41201344,1.0193832,0.9527719,0.9597068,0.9543391
2.866,-0.11879672,0.33124974,0.41197133,0.0008786069,0.41197133,1.0194061,0.9528193,0.95975983,0.95439214
2.868,-0.086805254,0.3320604,0.41192734,0.0008985899,0.41192734,1.0194294,0.9528674,0.9598137,0.954446
2.87,-0.05409828,0.33288264,0.41188148,0.0009183555,0.41188148,1.0194533,0.9529162,0.9598684,0.95450073
2.872,-0.020683685,0.33371633,0.41183376,0.0009379004,0.41183376,1.0194776,0.95296574,0.9599238,0.9545562
2.874,0.01343052,0.3345613,0.4117842,0.00095722126,0.4117842,1.0195025,0.95301604,0.95997995,0.9546125
2.876,0.048236217,0.33541733,0.4117328,0.00097631494,0.4117328,1.0195278,0.953067,0.9600369,0.9546695
2.878,0.08372517,0.33628428,0.4116796,0.0009951782,0.4116796,1.0195537,0.9531186,0.96009445,0.9547272
2.88,0.11988902,0.33716196,0.41162458,0.001013808,0.41162458,1.0195799,0.95317096,0.9601528,0.95478565
2.882,0.15671931,0.33805013,0.41156778,0.0010322011,0.41156778,1.0196066,0.9532239,0.9602118,0.9548448
2.884,0.19420746,0.33894867,0.4115092,0.0010503546,0.4115092,1.0196337,0.9532774,0.9602715,0.9549046
2.886,0.23234482,0.33985737,0.41144884,0.0010682654,0.41144884,1.0196612,0.9533316,0.9603318,0.9549651
2.888,0.27112255,0.34077606,0.41138673,0.0010859307,0.41138673,1.0196892,0.95338637,0.9603928,0.9550262
2.89,0.3105318,0.34170452,0.4113229,0.0011033476,0.4113229,1.0197176,0.9534417,0.96045434,0.95508796
2.892,0.35056356,0.34264255,0.41125733,0.0011205133,0.41125733,1.0197463,0.9534976,0.9605165,0.95515037
2.894,0.3912087,0.34359,0.41119006,0.0011374248,0.41119006,1.0197754,0.95355403,0.9605793,0.9552133
2.896,0.43245813,0.34454662,0.4111211,0.0011540797,0.4111211,1.019805,0.95361096,0.9606426,0.95527685
2.898,0.47430244,0.34551224,0.41105047,0.0011704752,0.41105047,1.0198348,0.9536684,0.9607064,0.9553409
2.9,0.51673234,0.3464867,0.41097817,0.0011866086,0.41097817,1.0198649,0.9537264,0.96077085,0.95540553
2.902,0.5597382,0.34746972,0.41090423,0.0012024774,0.41090423,1.0198954,0.9537848,0.96083575,0.9554707
2.904,0.60331064,0.34846115,0.41082868,0.001218079,0.41082868,1.0199263,0.95384365,0.96090114,0.9555363
2.906,0.64743996,0.3494608,0.4107515,0.0012334113,0.4107515,1.0199574,0.953903,0.960967,0.9556024
2.908,0.69211626,0.35046843,0.41067272,0.0012484714,0.41067272,1.0199889,0.95396274,0.96103334,0.955669
2.91,0.73732984,0.35148388,0.41059238,0.0012632573,0.41059238,1.0200206,0.9540229,0.9611001,0.955736
2.912,0.78307074,0.35250688,0.41051048,0.0012777667,0.41051048,1.0200527,0.9540834,0.9611673,0.95580345
2.914,0.829329,0.3535373,0.41042703,0.0012919971,0.41042703,1.020085,0.9541443,0.9612349,0.9558713
2.916,0.8760946,0.35457486,0.4103421,0.0013059467,0.4103421,1.0201175,0.9542055,0.9613029,0.95593953
2.918,0.9233572,0.35561937,0.4102556,0.0013196132,0.4102556,1.0201503,0.9542671,0.96137124,0.9560082
2.92,0.9711067,0.35667065,0.41016766,0.0013329946,0.41016766,1.0201833,0.954329,0.96143997,0.95607716
2.922,1.0193328,0.35772848,0.41007826,0.0013460887,0.41007826,1.0202166,0.9543912,0.961509,0.9561465
2.924,1.0680251,0.35879263,0.4099874,0.0013588938,0.4099874,1.02025,0.95445365,0.96157837,0.9562161
2.926,1.1171731,0.3598629,0.4098951,0.0013714079,0.4098951,1.0202837,0.9545164,0.96164805,0.956286
2.928,1.1667664,0.36093906,0.4098014,0.0013836292,0.4098014,1.0203176,0.9545794,0.961718,0.9563562
2.93,1.2167944,0.3620209,0.40970632,0.0013955559,0.40970632,1.0203515,0.95464265,0.96178824,0.95642674
2.932,1.2672464,0.36310825,0.40960985,0.0014071864,0.40960985,1.0203857,0.95470613,0.9618587,0.95649743
2.934,1.3181118,0.3642008,0.40951207,0.001418519,0.40951207,1.0204201,0.9547698,0.96192944,0.9565684
2.936,1.3693798,0.36529842,0.40941295,0.001429552,0.40941295,1.0204546,0.9548336,0.96200037,0.9566396
2.938,1.4210396,0.36640087,0.40931252,0.001440284,0.40931252,1.0204892,0.95489764,0.9620715,0.956711
2.94,1.4730802,0.36750787,0.4092108,0.0014507135,0.4092108,1.020524,0.95496184,0.96214277,0.9567825
2.942,1.5254909,0.3686193,0.4091078,0.0014608391,0.4091078,1.020559,0.95502615,0.96221423,0.9568542
2.944,1.5782605,0.36973488,0.4090036,0.0014706594,0.4090036,1.0205939,0.9550906,0.9622859,0.9569261
2.946,1.6313783,0.3708544,0.40889814,0.0014801731,0.40889814,1.020629,0.95515513,0.96235764,0.95699805
2.948,1.684833,0.37197766,0.4087915,0.0014893791,0.4087915,1.0206642,0.95521975,0.9624295,0.9570702
2.95,1.7386136,0.3731044,0.4086837,0.001498276,0.4086837,1.0206995,0.9552845,0.96250147,0.95714235
2.952,1.7927089,0.3742344,0.4085747,0.001506863,0.4085747,1.0207348,0.9553492,0.9625735,0.95721465
2.954,1.8471078,0.3753675,0.40846458,0.0015151388,0.40846458,1.0207702,0.95541406,0.96264565,0.95728695
2.956,1.901799,0.3765034,0.40835336,0.0015231025,0.40835336,1.0208056,0.9554789,0.96271783,0.9573593
2.958,1.9567711,0.37764195,0.40824106,0.0015307533,0.40824106,1.0208411,0.95554376,0.96279,0.95743173
2.96,2.012013,0.37878287,0.4081277,0.0015380902,0.4081277,1.0208766,0.9556086,0.96286225,0.95750415
2.962,2.0675137,0.37992594,0.40801328,0.0015451123,0.40801328,1.0209122,0.95567346,0.9629345,0.9575766
2.964,2.1232612,0.38107097,0.40789786,0.0015518192,0.40789786,1.0209477,0.9557383,0.96300673,0.957649
2.966,2.1792448,0.38221774,0.40778142,0.0015582098,0.40778142,1.0209833,0.9558031,0.9630789,0.95772135
2.968,2.2354522,0.383366,0.40766403,0.0015642837,0.40766403,1.0210189,0.9558678,0.9631511,0.95779365
2.97,2.291873,0.38451552,0.4075457,0.0015700405,0.4075457,1.0210544,0.95593244,0.9632232,0.95786595
2.972,2.3484952,0.38566613,0.40742642,0.0015754794,0.40742642,1.02109,0.95599705,0.9632952,0.9579381
2.974,2.4053075,0.38681754,0.40730622,0.0015806002,0.40730622,1.0211254,0.9560615,0.9633672,0.9580102
2.976,2.4622984,0.38796958,0.4071852,0.0015854023,0.4071852,1.021161,0.95612586,0.96343905,0.95808214
2.978,2.5194564,0.389122,0.40706328,0.0015898857,0.40706328,1.0211964,0.9561901,0.9635108,0.958154
2.98,2.5767703,0.39027458,0.40694055,0.0015940499,0.40694055,1.0212318,0.95625424,0.9635824,0.9582257
2.982,2.6342282,0.3914271,0.40681702,0.0015978948,0.40681702,1.021267,0.9563182,0.96365386,0.9582973
2.984,2.6918185,0.39257935,0.4066927,0.0016014203,0.4066927,1.0213023,0.956382,0.9637252,0.95836866
2.986,2.7495303,0.3937311,0.40656763,0.0016046264,0.40656763,1.0213375,0.95644563,0.9637963,0.9584399
2.988,2.8073516,0.3948821,0.40644184,0.0016075129,0.40644184,1.0213726,0.95650905,0.9638673,0.95851094
2.99,2.8652713,0.3960322,0.40631533,0.00161008,0.40631533,1.0214076,0.9565723,0.96393806,0.95858175
2.992,2.9232774,0.39718112,0.40618816,0.0016123279,0.40618816,1.0214425,0.95663536,0.9640086,0.9586524
2.994,2.9813588,0.39832866,0.4060603,0.0016142566,0.4060603,1.0214773,0.9566982,0.96407896,0.9587227
2.996,3.039504,0.3994746,0.40593183,0.0016158666,0.40593183,1.021512,0.95676076,0.96414906,0.95879287
2.998,3.0977013,0.40061873,0.40580276,0.0016171578,0.40580276,1.0215466,0.9568231,0.9642189,0.9588627
3.0,3.1559393,0.4017608,0.40567312,0.001618131,0.40567312,1.0215812,0.95688516,0.9642885,0.9589323
3.002,3.2142067,0.40290064,0.4055429,0.0016187862,0.4055429,1.0216155,0.95694697,0.9643578,0.9590016
3.004,3.272492,0.40403798,0.40541217,0.0016191243,0.40541217,1.0216497,0.95700854,0.9644268,0.9590706
3.006,3.3307836,0.40517265,0.40528092,0.0016191457,0.40528092,1.0216837,0.95706975,0.96449554,0.95913935
3.008,3.3890705,0.40630442,0.4051492,0.001618851,0.4051492,1.0217177,0.95713073,0.96456397,0.9592078
3.01,3.447341,0.4074331,0.405017,0.0016182407,0.405017,1.0217514,0.9571914,0.9646321,0.95927584
3.012,3.5055838,0.40855843,0.4048844,0.0016173157,0.4048844,1.021785,0.9572517,0.96469986,0.95934355
3.014,3.5637877,0.40968022,0.4047514,0.0016160768,0.4047514,1.0218185,0.95731175,0.9647673,0.9594109
3.016,3.6219413,0.41079825,0.404618,0.0016145248,0.404618,1.0218518,0.9573714,0.96483433,0.9594779
3.018,3.6800334,0.41191232,0.40448424,0.0016126605,0.40448424,1.0218849,0.9574307,0.9649011,0.95954454
3.02,3.7380528,0.41302225,0.4043502,0.0016104851,0.4043502,1.0219179,0.95748967,0.96496737,0.9596108
3.022,3.7959883,0.4141278,0.4042158,0.0016079994,0.4042158,1.0219507,0.9575483,0.96503335,0.9596767
3.024,3.853829,0.41522872,0.40408117,0.0016052047,0.40408117,1.0219833,0.95760655,0.9650989,0.9597421
3.026,3.9115632,0.41632488,0.40394628,0.0016021018,0.40394628,1.0220157,0.9576644,0.96516407,0.95980716
3.028,3.96918,0.41741607,0.40381116,0.0015986923,0.40381116,1.0220479,0.9577219,0.9652288,0.95987177
3.03,4.026669,0.41850203,0.40367585,0.0015949771,0.40367585,1.0220798,0.95777893,0.96529305,0.95993596
3.032,4.0840187,0.4195826,0.40354037,0.0015909577,0.40354037,1.0221117,0.9578356,0.96535695,0.95999974
3.034,4.141218,0.42065758,0.40340474,0.0015866355,0.40340474,1.0221432,0.9578919,0.96542037,0.96006304
3.036,4.1982565,0.42172676,0.403269,0.0015820118,0.403269,1.0221747,0.9579477,0.9654833,0.96012586
3.038,4.255123,0.42278993,0.40313312,0.0015770881,0.40313312,1.0222058,0.9580031,0.96554583,0.9601882
3.04,4.3118067,0.42384693,0.4029972,0.001571866,0.4029972,1.0222368,0.95805806,0.9656079,0.9602501
3.042,4.368297,0.42489752,0.40286124,0.0015663471,0.40286124,1.0222676,0.9581126,0.96566945,0.9603115
3.044,4.424584,0.42594153,0.40272525,0.0015605328,0.40272525,1.0222981,0.9581667,0.9657305,0.9603724
3.046,4.4806557,0.4269788,0.4025893,0.0015544252,0.4025893,1.0223284,0.9582203,0.96579105,0.9604328
3.048,4.5365024,0.42800906,0.40245333,0.0015480258,0.40245333,1.0223584,0.9582735,0.9658511,0.96049273
3.05,4.5921135,0.4290322,0.40231743,0.0015413363,0.40231743,1.0223883,0.9583262,0.9659107,0.9605521
3.052,4.6474786,0.43004802,0.40218163,0.0015343587,0.40218163,1.0224179,0.95837843,0.9659697,0.9606109
3.054,4.7025876,0.4310563,0.40204594,0.001527095,0.40204594,1.0224473,0.9584302,0.9660282,0.9606693
3.056,4.7574296,0.43205687,0.40191036,0.0015195471,0.40191036,1.0224764,0.95848143,0.96608615,0.96072704
3.058,4.8119946,0.43304956,0.40177494,0.0015117169,0.40177494,1.0225053,0.9585322,0.96614355,0.96078426
3.06,4.866273,0.43403417,0.4016397,0.0015036066,0.4016397,1.022534,0.9585825,0.9662004,0.96084094
3.062,4.920254,0.43501055,0.4015047,0.0014952181,0.4015047,1.0225624,0.9586323,0.96625674,0.9608971
3.064,4.9739285,0.4359785,0.4013699,0.0014865538,0.4013699,1.0225905,0.9586816,0.96631247,0.96095264
3.066,5.027286,0.43693787,0.40123534,0.0014776159,0.40123534,1.0226184,0.95873034,0.96636766,0.96100765
3.068,5.080317,0.43788847,0.4011011,0.0014684066,0.4011011,1.0226461,0.9587786,0.96642226,0.9610621
3.07,5.1330113,0.43883014,0.40096715,0.0014589282,0.40096715,1.0226735,0.95882636,0.96647626,0.9611159
3.072,5.18536,0.43976268,0.40083352,0.0014491831,0.40083352,1.0227007,0.95887357,0.9665297,0.9611691
3.074,5.237353,0.440686,0.40070027,0.0014391736,0.40070027,1.0227276,0.95892024,0.96658254,0.96122175
3.076,5.2889805,0.44159985,0.40056738,0.0014289023,0.40056738,1.0227542,0.9589664,0.96663475,0.96127385
3.078,5.340234,0.4425041,0.40043488,0.0014183716,0.40043488,1.0227807,0.95901203,0.9666864,0.9613253
3.08,5.3911033,0.4433986,0.40030283,0.0014075841,0.40030283,1.0228068,0.9590571,0.9667374,0.96137613
3.082,5.44158,0.4442832,0.40017122,0.0013965424,0.40017122,1.0228326,0.9591016,0.9667878,0.9614263
3.084,5.4916544,0.4451577,0.4000401,0.0013852491,0.4000401,1.0228583,0.9591456,0.9668376,0.96147597
3.086,5.541318,0.44602203,0.39990947,0.0013737069,0.39990947,1.0228837,0.95918906,0.96688676,0.9615249
3.088,5.590561,0.44687596,0.39977935,0.0013619185,0.39977935,1.0229087,0.959232,0.9669353,0.9615733
3.09,5.639376,0.44771937,0.39964977,0.0013498866,0.39964977,1.0229335,0.9592743,0.96698314,0.961621
3.092,5.687753,0.4485521,0.39952078,0.0013376143,0.39952078,1.022958,0.9593161,0.96703035,0.9616681
3.094,5.7356844,0.44937402,0.39939237,0.0013251042,0.39939237,1.0229824,0.95935726,0.96707696,0.9617145
3.096,5.7831607,0.450185,0.39926457,0.0013123592,0.39926457,1.0230064,0.9593979,0.9671229,0.96176034
3.098,5.830174,0.4509849,0.3991374,0.0012993823,0.3991374,1.0230302,0.959438,0.9671682,0.96180546
3.1,5.876716,0.45177355,0.3990109,0.0012861765,0.3990109,1.0230536,0.9594775,0.9672128,0.96185
3.102,5.922779,0.45255086,0.39888507,0.0012727447,0.39888507,1.0230769,0.95951647,0.9672568,0.96189386
3.104,5.9683537,0.45331666,0.39875996,0.00125909,0.39875996,1.0230999,0.9595548,0.96730006,0.961937
3.106,6.0134335,0.45407084,0.39863554,0.0012452157,0.39863554,1.0231225,0.9595926,0.96734273,0.96197957
3.108,6.0580096,0.45481327,0.3985119,0.0012311245,0.3985119,1.023145,0.95962983,0.9673847,0.9620214
3.11,6.1020746,0.45554382,0.398389,0.00121682,0.398389,1.0231671,0.95966643,0.96742594,0.96206266
3.112,6.145621,0.45626235,0.3982669,0.0012023051,0.3982669,1.0231891,0.9597025,0.96746653,0.9621032
3.114,6.18864,0.45696878,0.39814565,0.0011875831,0.39814565,1.0232108,0.95973796,0.96750647,0.962143
3.116,6.231127,0.457663,0.39802518,0.0011726574,0.39802518,1.0232321,0.9597728,0.9675457,0.9621822
3.118,6.273072,0.45834485,0.3979056,0.0011575312,0.3979056,1.0232532,0.95980716,0.96758425,0.9622207
3.12,6.314469,0.45901424,0.3977869,0.0011422076,0.3977869,1.023274,0.95984083,0.9676221,0.9622586
3.122,6.3553104,0.45967105,0.39766905,0.0011266905,0.39766905,1.0232946,0.959874,0.9676593,0.9622957
3.124,6.395591,0.4603152,0.39755213,0.001110983,0.39755213,1.0233148,0.9599065,0.9676958,0.9623322
3.126,6.4353013,0.4609466,0.39743614,0.0010950884,0.39743614,1.0233349,0.9599384,0.96773154,0.96236795
3.128,6.474437,0.46156508,0.3973211,0.0010790103,0.3973211,1.0233546,0.95996976,0.9677666,0.96240306
3.13,6.51299,0.4621706,0.39720705,0.0010627523,0.39720705,1.0233741,0.9600005,0.9678009,0.96243745
3.132,6.5509553,0.46276304,0.397094,0.0010463177,0.397094,1.0233933,0.9600307,0.9678346,0.9624711
3.134,6.5883255,0.4633423,0.39698195,0.0010297103,0.39698195,1.0234122,0.96006024,0.96786755,0.96250415
3.136,6.6250944,0.4639083,0.39687094,0.0010129333,0.39687094,1.023431,0.9600892,0.9678998,0.96253645
3.138,6.6612563,0.464461,0.39676097,0.0009959907,0.39676097,1.0234493,0.9601175,0.96793133,0.9625681
3.14,6.696806,0.46500027,0.39665207,0.0009788859,0.39665207,1.0234675,0.9601453,0.96796215,0.96259904
3.142,6.731736,0.465526,0.39654425,0.0009616227,0.39654425,1.0234854,0.9601725,0.9679922,0.96262926
3.144,6.7660427,0.46603817,0.39643753,0.0009442046,0.39643753,1.023503,0.960199,0.9680216,0.96265876
3.146,6.799719,0.46653664,0.39633194,0.0009266354,0.39633194,1.0235204,0.960225,0.96805024,0.9626876
3.148,6.8327603,0.4670214,0.39622748,0.0009089188,0.39622748,1.0235374,0.9602503,0.9680782,0.96271574
3.15,6.865161,0.46749237,0.39612418,0.00089105853,0.39612418,1.0235542,0.9602751,0.96810544,0.9627431
3.152,6.896917,0.46794945,0.39602208,0.0008730584,0.39602208,1.0235708,0.96029925,0.9681319,0.96276987
3.154,6.9280214,0.46839258,0.39592114,0.0008549221,0.39592114,1.023587,0.9603228,0.9681577,0.96279585
3.156,6.958471,0.4688217,0.39582142,0.0008366536,0.39582142,1.023603,0.96034575,0.96818274,0.9628211
3.158,6.9882607,0.4692368,0.39572293,0.0008182565,0.39572293,1.0236187,0.9603681,0.96820706,0.96284574
3.16,7.0173855,0.46963775,0.39562565,0.00079973484,0.39562565,1.0236342,0.9603898,0.96823066,0.96286964
3.162,7.045841,0.47002456,0.39552963,0.00078109244,0.39552963,1.0236495,0.96041095,0.96825355,0.9628928
3.164,7.073624,0.47039714,0.3954349,0.00076233305,0.3954349,1.0236644,0.96043146,0.96827567,0.96291524
3.166,7.1007295,0.47075546,0.39534146,0.00074346067,0.39534146,1.023679,0.9604514,0.96829706,0.962937
3.168,7.1271534,0.47109944,0.39524928,0.0007244792,0.39524928,1.0236934,0.96047074,0.96831775,0.96295804
3.17,7.152892,0.4714291,0.39515844,0.0007053925,0.39515844,1.0237075,0.96048945,0.9683377,0.96297836
3.172,7.1779413,0.47174436,0.3950689,0.0006862046,0.3950689,1.0237213,0.9605075,0.96835697,0.962998
3.174,7.2022986,0.4720452,0.39498076,0.00066691934,0.39498076,1.0237349,0.96052504,0.96837544,0.96301687
3.176,7.2259603,0.47233158,0.3948939,0.0006475407,0.3948939,1.0237483,0.9605419,0.9683932,0.9630351
3.178,7.248922,0.47260347,0.39480847,0.00062807277,0.39480847,1.0237613,0.96055824,0.9684102,0.9630526
3.18,7.271181,0.47286084,0.3947244,0.00060851936,0.3947244,1.0237741,0.9605739,0.9684265,0.9630693
3.182,7.2927356,0.4731037,0.39464173,0.0005888845,0.39464173,1.0237867,0.960589,0.9684421,0.9630854
3.184,7.3135805,0.47333196,0.39456046,0.00056917226,0.39456046,1.0237988,0.9606034,0.96845686,0.96310073
3.186,7.333716,0.47354567,0.39448062,0.00054938655,0.39448062,1.0238109,0.9606173,0.968471,0.96311533
3.188,7.3531365,0.47374478,0.3944022,0.0005295314,0.3944022,1.0238225,0.96063054,0.96848434,0.9631293
3.19,7.371842,0.4739293,0.39432523,0.00050961087,0.39432523,1.023834,0.96064323,0.9684969,0.96314245
3.192,7.3898287,0.4740992,0.3942497,0.00048962893,0.3942497,1.0238451,0.9606553,0.96850884,0.9631549
3.194,7.4070954,0.47425446,0.39417568,0.00046958966,0.39417568,1.0238559,0.9606667,0.96852,0.9631667
