Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
1.92,0.0896534,0.93001646,0.90760726,0.93277496,0.9235327,0.9186789
1.94,0.08984108,0.92853516,0.90630466,0.93159765,0.92226464,0.9173939
1.96,0.090018466,0.9269749,0.9049234,0.9303519,0.92092055,0.91603315
1.98,0.090188146,0.92534465,0.9034738,0.92904884,0.91951174,0.91460764
2.0,0.09035462,0.92367506,0.90197915,0.9277071,0.9180599,0.913139
2.02,0.09052046,0.9219719,0.9004492,0.92633766,0.9165761,0.9116381
2.04,0.09068919,0.9202521,0.8989004,0.92495555,0.91507655,0.91012126
2.06,0.09086436,0.9185333,0.89735013,0.9235765,0.9135787,0.9086057
2.08,0.09104952,0.9168347,0.89581716,0.9222171,0.91210073,0.9071095
2.1,0.09124847,0.91517746,0.89432055,0.9208933,0.91066086,0.90565085
2.12,0.09146484,0.91358376,0.89287984,0.9196213,0.9092774,0.9042479
2.14,0.091701224,0.9120639,0.8915082,0.91841376,0.907964,0.90291417
2.16,0.091960385,0.9106336,0.89022124,0.91728395,0.9067355,0.9016645
2.18,0.09224516,0.9093131,0.88903576,0.91624504,0.9056073,0.9005143
2.2,0.09255785,0.90811944,0.8879663,0.9153086,0.90459275,0.89947677
2.22,0.09289959,0.9070512,0.8870173,0.9144804,0.90369755,0.8985576
2.24,0.09327194,0.90612334,0.8862006,0.91376925,0.90293205,0.89776707
2.26,0.09367585,0.9053443,0.88552374,0.9131812,0.9023032,0.8971123
2.28,0.09411189,0.9047202,0.8849923,0.9127205,0.9018161,0.8965982
2.3,0.09458025,0.9042493,0.884607,0.9123886,0.901472,0.8962261
2.32,0.09508075,0.9039356,0.8843705,0.9121871,0.9012729,0.89599806
2.34,0.09561285,0.90377873,0.8842826,0.9121157,0.9012184,0.8959138
2.36,0.09617585,0.90377736,0.8843417,0.912173,0.90130717,0.8959718
2.38,0.09676892,0.90392905,0.88454545,0.9123565,0.9015364,0.8961695
2.4,0.097390614,0.9042287,0.8848887,0.9126621,0.9019014,0.8965022
2.42,0.0980393,0.9046699,0.8853655,0.9130845,0.90239626,0.8969641
2.44,0.09871348,0.90524846,0.88597065,0.9136191,0.9030158,0.89755005
2.46,0.09941128,0.9059577,0.8866972,0.9142595,0.90375304,0.89825314
2.48,0.100130334,0.90678716,0.88753515,0.9149976,0.9045987,0.8990642
2.5,0.10086812,0.90772563,0.8884741,0.9158243,0.9055425,0.89997303
2.52,0.1016227,0.90876853,0.88950753,0.91673356,0.9065779,0.90097314
2.54,0.10239111,0.9099022,0.8906228,0.9177147,0.9076928,0.90205264
2.56,0.10317026,0.9111126,0.891807,0.9187569,0.9088749,0.9031992
2.58,0.103957005,0.9123856,0.89304703,0.9198491,0.91011167,0.90440047
2.6,0.10474897,0.9137139,0.89433414,0.9209831,0.91139424,0.9056476
2.62,0.105542436,0.915079,0.8956524,0.92214566,0.91270757,0.90692574
2.64,0.10633392,0.9164647,0.8969873,0.9233247,0.9140377,0.908221
2.66,0.10712015,0.9178561,0.89832526,0.92450845,0.9153718,0.90952057
2.68,0.10789831,0.9192416,0.8996551,0.9256871,0.9166987,0.9108135
2.7,0.10866483,0.9206033,0.9009615,0.92684776,0.9180039,0.9120854
2.72,0.10941651,0.9219256,0.90223116,0.92797893,0.91927457,0.91332334
2.74,0.1101505,0.9231952,0.90345216,0.92907035,0.9204993,0.91451615
2.76,0.11086418,0.9243996,0.9046138,0.9301125,0.92166746,0.9156531
2.78,0.11155511,0.92552656,0.90570533,0.93109596,0.92276865,0.9167241
2.8,0.11222132,0.9265663,0.9067183,0.93201286,0.9237944,0.9177205
2.82,0.11286055,0.92750686,0.9076432,0.9328551,0.92473555,0.9186332
2.84,0.11347159,0.92834234,0.90847445,0.9336171,0.92558634,0.9194566
2.86,0.11405369,0.929069,0.9092083,0.9342948,0.9263426,0.92018646
2.88,0.11460644,0.9296846,0.9098424,0.93488526,0.9270015,0.92081994
2.9,0.11512829,0.9301789,0.9103694,0.9353825,0.9275562,0.9213502
2.92,0.11562004,0.9305565,0.91079175,0.9357871,0.9280082,0.92177874
2.94,0.11608235,0.93082035,0.9111111,0.9360996,0.9283585,0.92210644
2.96,0.116515756,0.9309722,0.91132843,0.9363201,0.92860764,0.92233396
2.98,0.11692003,0.9310079,0.9114412,0.9364466,0.92875326,0.92245877
3.0,0.117296934,0.93093634,0.9114552,0.9364832,0.92880046,0.922486
3.02,0.11764787,0.9307632,0.91137487,0.936433,0.928753,0.92241937
3.04,0.11797381,0.9304912,0.91120213,0.9362977,0.9286129,0.92226076
3.06,0.11827582,0.9301233,0.91093946,0.93607944,0.9283825,0.9220125
3.08,0.11855564,0.92966616,0.91059214,0.93578285,0.9280671,0.92167985
3.1,0.11881482,0.92912453,0.9101645,0.93541217,0.927671,0.9212671
3.12,0.1190551,0.92850566,0.90966165,0.9349715,0.9271992,0.92077905
3.14,0.11927814,0.92781436,0.90908843,0.9344657,0.9266566,0.9202207
3.16,0.119485654,0.9270553,0.9084495,0.93389976,0.9260485,0.91959715
3.18,0.11967941,0.9262332,0.90775,0.9332791,0.92538047,0.91891396
3.2,0.11986222,0.92536193,0.90700006,0.93261176,0.92466176,0.91818035
3.22,0.12003585,0.92444485,0.9062047,0.9319035,0.92389816,0.917402
3.24,0.12020247,0.9234888,0.9053708,0.9311611,0.9230971,0.9165862
3.26,0.12036448,0.92250234,0.9045067,0.93039244,0.9222667,0.91574126
3.28,0.12052483,0.92149854,0.9036233,0.92960674,0.92141765,0.9148775
3.3,0.120685816,0.9204847,0.9027284,0.92881167,0.92055804,0.914003
3.32,0.12084998,0.9194705,0.90183145,0.9280157,0.91969717,0.91312706
3.34,0.121019915,0.918466,0.900942,0.9272275,0.9188445,0.9122591
3.36,0.12119817,0.91748154,0.9000701,0.9264558,0.9180099,0.9114087
3.38,0.12138721,0.91652775,0.8992252,0.925709,0.9172025,0.9105852
3.4,0.12158943,0.9156151,0.89841706,0.92499536,0.91643167,0.90979785
3.42,0.12180676,0.9147504,0.8976532,0.9243219,0.9157051,0.90905416
3.44,0.122041225,0.9139427,0.89694214,0.92369574,0.91503084,0.90836215
3.46,0.122294635,0.9132013,0.89629185,0.9231237,0.9144165,0.90772945
3.48,0.12256856,0.91253424,0.89570963,0.9226116,0.9138688,0.9071628
3.5,0.12286405,0.91194373,0.8951993,0.9221636,0.91339207,0.9066664
3.52,0.12318221,0.91143715,0.89476687,0.92178434,0.9129917,0.9062456
3.54,0.12352376,0.9110191,0.89441645,0.9214771,0.9126714,0.90590423
3.56,0.12388916,0.9106928,0.894151,0.9212443,0.9124341,0.9056452
3.58,0.12427866,0.9104589,0.8939719,0.92108756,0.9122813,0.90546983
3.6,0.124692135,0.9103194,0.8938805,0.9210076,0.9122139,0.90537935
3.62,0.12512924,0.91027427,0.89387673,0.9210043,0.912232,0.9053736
3.64,0.12558949,0.91032284,0.8939599,0.9210771,0.91233474,0.9054519
3.66,0.12607223,0.9104637,0.89412856,0.9212246,0.9125207,0.90561277
3.68,0.1265763,0.9106936,0.89437973,0.9214443,0.91278696,0.90585345
3.7,0.12710042,0.91100866,0.89470965,0.92173296,0.9131299,0.90617037
3.72,0.12764345,0.91140604,0.8951154,0.9220878,0.91354656,0.9065604
3.74,0.1282038,0.91188073,0.89559203,0.92250466,0.91403216,0.9070191
3.76,0.12877958,0.9124261,0.89613354,0.9229785,0.91458094,0.90754056
3.78,0.12936877,0.913035,0.8967334,0.92350376,0.9151866,0.90811867
3.8,0.12996988,0.91370386,0.89738744,0.9240765,0.91584486,0.9087492
3.82,0.1305805,0.91442347,0.8980875,0.9246898,0.916548,0.9094245
3.84,0.13119829,0.9151854,0.89882594,0.9253373,0.91728866,0.91013724
3.86,0.13182093,0.9159812,0.8995949,0.92601234,0.9180593,0.91087997
3.88,0.1324465,0.916805,0.9003886,0.92670953,0.9188541,0.91164696
3.9,0.13307235,0.9176466,0.9011979,0.9274212,0.91966444,0.91242963
3.92,0.13369603,0.9184966,0.90201455,0.9281404,0.9204823,0.91322
3.94,0.13431527,0.91934675,0.90283096,0.9288604,0.92130023,0.9140108
3.96,0.13492797,0.92018956,0.9036402,0.92957526,0.92211163,0.9147954
3.98,0.1355318,0.9210158,0.9044342,0.9302779,0.9229086,0.91556597
4.0,0.13612466,0.9218173,0.9052057,0.93096197,0.9236841,0.91631556
4.02,0.13670458,0.92258674,0.90594816,0.9316218,0.92443174,0.9170378
4.04,0.13726978,0.9233171,0.9066554,0.9322519,0.92514545,0.91772664
4.06,0.13781872,0.92400223,0.9073217,0.93284714,0.9258197,0.9183766
4.08,0.13835007,0.9246369,0.9079425,0.93340325,0.9264497,0.91898304
4.1,0.13886224,0.9252143,0.90851206,0.9339154,0.9270301,0.91954046
4.12,0.13935444,0.92573136,0.9090274,0.9343805,0.9275577,0.9200458
4.14,0.13982603,0.9261854,0.9094858,0.9347959,0.9280297,0.9204962
4.16,0.14027655,0.9265743,0.9098853,0.9351595,0.92844397,0.92088956
4.18,0.14070506,0.9268933,0.910222,0.9354682,0.9287969,0.92122227
4.2,0.14111185,0.92714334,0.91049623,0.9357217,0.9290884,0.9214943
4.22,0.14149712,0.92732495,0.9107082,0.9359197,0.9293184,0.9217055
4.24,0.14186105,0.92743796,0.91085744,0.9360618,0.9294867,0.9218555
4.26,0.14220369,0.9274814,0.9109434,0.93614745,0.9295924,0.92194366
4.28,0.14252596,0.9274584,0.91096824,0.9361782,0.9296376,0.9219719
4.3,0.14282875,0.9273715,0.91093403,0.9361558,0.9296242,0.9219422
4.32,0.1431127,0.9272222,0.910842,0.9360812,0.92955345,0.9218555
4.34,0.14337878,0.9270131,0.91069436,0.9359563,0.9294274,0.9217141
4.36,0.14362825,0.92674786,0.91049427,0.9357839,0.9292492,0.92152107
4.38,0.14386238,0.92643,0.9102449,0.9355671,0.9290222,0.9212795
4.4,0.14408246,0.9260638,0.90994954,0.93530846,0.9287494,0.92099255
4.42,0.14428991,0.92565316,0.9096121,0.9350116,0.92843467,0.920664
4.44,0.14448625,0.9252023,0.90923643,0.93468034,0.9280821,0.920298
4.46,0.14467306,0.9247158,0.90882695,0.9343186,0.9276961,0.9198986
4.48,0.14485215,0.92420024,0.90838885,0.9339308,0.9272816,0.919471
4.5,0.14502512,0.9236599,0.9079266,0.93352145,0.9268434,0.91901976
4.52,0.14519374,0.9231001,0.9074453,0.933095,0.9263864,0.91854984
4.54,0.14535981,0.9225265,0.9069503,0.93265635,0.925916,0.9180665
4.56,0.14552525,0.9219458,0.90644735,0.93221056,0.92543787,0.91757536
4.58,0.14569177,0.92136335,0.90594184,0.9317626,0.9249573,0.9170817
4.6,0.14586116,0.92078507,0.9054392,0.9313172,0.9244797,0.9165909
4.62,0.14603518,0.92021674,0.90494496,0.9308795,0.92401063,0.9161084
4.64,0.14621553,0.91966426,0.9044646,0.9304542,0.9235554,0.91563946
4.66,0.14640377,0.9191333,0.9040034,0.9300459,0.923119,0.91518915
4.68,0.14660145,0.9186294,0.9035665,0.9296592,0.9227066,0.9147625
4.7,0.1468099,0.91815686,0.9031581,0.92929786,0.92232245,0.91436374
4.72,0.1470304,0.9177207,0.902783,0.928966,0.92197096,0.91399723
4.74,0.14726403,0.9173253,0.9024451,0.9286669,0.92165595,0.91366684
4.76,0.14751178,0.9169747,0.902148,0.9284037,0.921381,0.91337603
4.78,0.14777441,0.9166713,0.90189445,0.92817897,0.9211487,0.91312754
4.8,0.14805251,0.9164182,0.90168715,0.9279949,0.9209618,0.9129239
4.82,0.14834653,0.9162178,0.9015282,0.9278532,0.920822,0.91276693
4.84,0.14865673,0.91607165,0.901419,0.92775524,0.92073095,0.91265815
4.86,0.14898323,0.91598046,0.9013605,0.9277018,0.9206894,0.91259855
4.88,0.14932588,0.9159449,0.9013531,0.927693,0.9206977,0.9125883
4.9,0.14968438,0.9159646,0.9013965,0.9277288,0.9207555,0.91262716
4.92,0.15005837,0.9160391,0.9014903,0.92780864,0.9208625,0.9127148
4.94,0.15044732,0.9161674,0.9016333,0.92793167,0.92101747,0.91285
4.96,0.15085039,0.9163472,0.9018237,0.9280962,0.92121863,0.9130311
4.98,0.15126659,0.91657615,0.90205914,0.92830014,0.92146367,0.9132557
5.0,0.15169516,0.9168523,0.90233773,0.92854196,0.9217507,0.91352206
5.02,0.15213488,0.9171723,0.9026563,0.9288189,0.9220768,0.91382724
5.04,0.1525844,0.91753215,0.9030113,0.9291279,0.9224384,0.9141677
5.06,0.15304235,0.9179276,0.90339893,0.9294656,0.9228318,0.91453975
5.08,0.1535076,0.918356,0.9038163,0.92982954,0.92325413,0.9149408
5.1,0.15397848,0.9188119,0.90425867,0.93021566,0.923701,0.9153661
5.12,0.15445341,0.9192903,0.90472156,0.93062013,0.9241679,0.9158115
5.14,0.15493083,0.91978645,0.90520054,0.93103904,0.92465055,0.91627276
5.16,0.15540934,0.9202964,0.90569186,0.9314691,0.92514527,0.9167461
5.18,0.15588723,0.9208143,0.9061904,0.9319059,0.9256472,0.91722673
5.2,0.15636288,0.921335,0.90669143,0.9323455,0.9261517,0.9177102
5.22,0.15683483,0.9218538,0.9071908,0.9327841,0.9266547,0.91819227
5.24,0.15730162,0.9223662,0.90768427,0.933218,0.92715204,0.918669
5.26,0.1577618,0.9228673,0.9081674,0.9336434,0.9276395,0.9191361
5.28,0.15821405,0.9233525,0.90863633,0.93405676,0.9281131,0.9195897
5.3,0.15865706,0.9238177,0.9090871,0.9344548,0.9285692,0.9200261
5.32,0.15908973,0.924259,0.90951633,0.93483436,0.9290044,0.920442
5.34,0.15951107,0.924673,0.90992093,0.93519264,0.9294155,0.92083424
5.36,0.15992022,0.9250568,0.9102981,0.9355272,0.9297999,0.9212002
5.38,0.1603162,0.92540675,0.91064477,0.93583536,0.93015456,0.92153686
5.4,0.16069849,0.92572093,0.9109591,0.9361153,0.9304776,0.92184234
5.42,0.16106668,0.9259978,0.9112396,0.9363656,0.9307675,0.92211515
5.44,0.1614204,0.9262358,0.9114848,0.9365849,0.93102276,0.92235374
5.46,0.16175918,0.9264328,0.9116929,0.93677163,0.93124163,0.9225565
5.48,0.16208313,0.92658895,0.91186386,0.93692553,0.93142396,0.9227231
5.5,0.1623924,0.9267043,0.9119975,0.93704647,0.9315696,0.9228535
5.52,0.16268702,0.92677855,0.9120936,0.9371341,0.93167824,0.92294735
5.54,0.16296719,0.92681175,0.9121522,0.9371884,0.9317499,0.9230047
5.56,0.16323347,0.9268053,0.9121743,0.93721026,0.9317856,0.92302644
5.58,0.16348648,0.9267606,0.91216123,0.9372008,0.93178654,0.9230138
5.6,0.16372667,0.92667866,0.9121138,0.93716055,0.9317536,0.9229676
5.62,0.1639548,0.92656136,0.9120336,0.93709105,0.9316882,0.92288935
5.64,0.16417173,0.9264109,0.9119227,0.9369941,0.9315924,0.92278105
5.66,0.16437842,0.9262297,0.9117832,0.9368715,0.9314684,0.9226448
5.68,0.16457573,0.9260202,0.91161716,0.93672514,0.9313181,0.9224825
5.7,0.16476473,0.92578524,0.91142714,0.9365573,0.9311442,0.9222967
5.72,0.16494654,0.9255277,0.91121596,0.9363705,0.9309493,0.9220902
5.74,0.1651223,0.92525065,0.9109864,0.9361672,0.9307362,0.9218657
5.76,0.16529317,0.92495763,0.91074145,0.93595004,0.9305079,0.92162603
5.78,0.16546036,0.9246519,0.91048425,0.9357218,0.9302675,0.9213744
5.8,0.16562507,0.9243368,0.9102179,0.9354855,0.9300181,0.9211137
5.82,0.16578853,0.9240159,0.9099457,0.93524384,0.92976296,0.92084736
5.84,0.16595197,0.9236929,0.909671,0.9349998,0.9295053,0.9205784
5.86,0.16611655,0.9233712,0.90939695,0.93475634,0.9292483,0.9203101
5.88,0.16628346,0.9230543,0.9091268,0.9345163,0.92899513,0.9200455
5.9,0.1664538,0.9227455,0.9088638,0.9342824,0.92874897,0.91978776
5.92,0.16662864,0.9224482,0.9086109,0.9340575,0.92851275,0.91953987
5.94,0.166809,0.92216563,0.90837103,0.933844,0.92828935,0.91930455
5.96,0.16699576,0.9219007,0.90814704,0.93364435,0.92808145,0.9190846
5.98,0.16718982,0.92165595,0.9079414,0.9334609,0.92789155,0.9188824
6.0,0.16739191,0.9214341,0.90775645,0.93329567,0.927722,0.9187003
6.02,0.16760267,0.9212374,0.9075943,0.9331504,0.9275747,0.91854024
6.04,0.16782266,0.9210679,0.9074569,0.93302685,0.92745155,0.91840404
6.06,0.16805233,0.9209271,0.90734565,0.9329263,0.9273541,0.9182933
6.08,0.16829202,0.9208164,0.9072619,0.9328498,0.9272835,0.9182091
6.1,0.1685419,0.9207369,0.9072066,0.9327983,0.9272407,0.91815233
6.12,0.1688021,0.92068934,0.90718037,0.9327723,0.9272263,0.9181238
6.14,0.16907264,0.9206741,0.9071837,0.93277216,0.9272408,0.91812384
6.16,0.16935337,0.92069113,0.9072165,0.9327979,0.92728406,0.9181524
6.18,0.16964398,0.9207401,0.9072785,0.9328492,0.92735577,0.91820914
6.2,0.16994426,0.9208207,0.90736926,0.93292576,0.9274556,0.9182937
6.22,0.17025374,0.9209319,0.907488,0.93302685,0.9275827,0.9184054
6.24,0.17057183,0.92107236,0.9076334,0.93315136,0.92773587,0.9185429
6.26,0.17089786,0.92124045,0.9078041,0.933298,0.92791355,0.91870487
6.28,0.1712313,0.921435,0.9079988,0.9334658,0.9281148,0.9188901
6.3,0.17157128,0.92165375,0.9082156,0.933653,0.9283375,0.91909677
6.32,0.17191693,0.9218944,0.9084523,0.93385774,0.9285797,0.9193227
6.34,0.17226733,0.92215437,0.9087066,0.9340781,0.9288391,0.9195658
6.36,0.17262168,0.92243177,0.90897673,0.9343124,0.9291139,0.91982436
6.38,0.17297892,0.92272365,0.90926003,0.9345584,0.9294016,0.9200956
6.4,0.17333804,0.923027,0.90955377,0.93481374,0.9296994,0.9203772
6.42,0.17369801,0.92333907,0.9098554,0.9350763,0.9300051,0.9206665
6.44,0.1740579,0.92365736,0.91016275,0.9353439,0.9303162,0.92096144
6.46,0.17441666,0.9239787,0.9104728,0.9356142,0.9306301,0.9212592
6.48,0.17477328,0.92430013,0.910783,0.93588483,0.9309441,0.9215572
6.5,0.17512682,0.92461896,0.91109085,0.93615365,0.9312559,0.9218531
6.52,0.17547637,0.9249326,0.91139394,0.9364186,0.931563,0.92214465
6.54,0.17582104,0.92523825,0.9116899,0.9366774,0.9318632,0.9224293
6.56,0.17616001,0.92553353,0.9119764,0.9369282,0.9321542,0.92270505
6.58,0.1764925,0.92581594,0.9122513,0.937169,0.93243384,0.92296976
6.6,0.17681782,0.9260835,0.9125127,0.9373982,0.93270034,0.9232215
6.62,0.1771354,0.9263342,0.91275895,0.9376142,0.93295187,0.92345864
6.64,0.17744468,0.9265665,0.91298836,0.93781555,0.93318707,0.9236796
6.66,0.17774513,0.9267784,0.91319937,0.9380009,0.93340415,0.92388284
6.68,0.17803644,0.9269688,0.91339093,0.93816924,0.9336022,0.92406726
6.7,0.17831837,0.92713696,0.9135622,0.9383198,0.9337803,0.9242321
6.72,0.17859066,0.92728174,0.91371214,0.9384517,0.93393755,0.9243764
6.74,0.17885298,0.9274019,0.9138399,0.938564,0.934073,0.92449915
6.76,0.17910537,0.9274973,0.9139451,0.93865657,0.9341862,0.92460006
6.78,0.17934787,0.92756784,0.9140276,0.9387291,0.9342772,0.924679
6.8,0.1795806,0.9276135,0.91408736,0.9387817,0.9343459,0.9247359
6.82,0.17980376,0.92763454,0.9141248,0.9388144,0.9343925,0.9247711
6.84,0.18001767,0.9276317,0.9141403,0.9388279,0.9344176,0.924785
6.86,0.18022275,0.92760575,0.91413474,0.9388226,0.934422,0.92477846
6.88,0.18041939,0.92755777,0.91410875,0.9387992,0.93440616,0.92475194
6.9,0.18060821,0.9274892,0.9140637,0.93875885,0.93437153,0.9247069
6.92,0.18078995,0.9274019,0.91400117,0.9387029,0.9343197,0.9246447
6.94,0.18096542,0.92729795,0.913923,0.9386329,0.9342523,0.9245673
6.96,0.18113555,0.92717963,0.91383135,0.9385508,0.9341715,0.92447656
6.98,0.18130134,0.92704976,0.9137285,0.9384585,0.9340796,0.9243748
7.0,0.18146257,0.92690724,0.91361374,0.9383556,0.93397593,0.9242614
7.02,0.18161967,0.926753,0.913488,0.9382429,0.93386143,0.9241373
