Time,gENCLS2.delta,gENCLS2.P,gENCLS2.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.288,-20.586226,0.14520802,0.0042763953,0.9588088,0.90442294,0.921073,0.9099023
2.29,-20.43151,0.1484943,0.0043185884,0.95893174,0.9047088,0.9213816,0.91021603
2.292,-20.275288,0.15181637,0.0043602306,0.95905435,0.9049954,0.9216914,0.91053087
2.294,-20.117575,0.15517385,0.004401316,0.9591766,0.9052825,0.9220024,0.91084665
2.296,-19.958391,0.1585664,0.004441839,0.9592983,0.9055702,0.92231435,0.9111633
2.298,-19.797762,0.16199364,0.004481794,0.9594195,0.9058582,0.9226273,0.9114807
2.3,-19.635702,0.16545522,0.0045211744,0.95954007,0.90614665,0.922941,0.9117988
2.302,-19.472239,0.16895075,0.004559975,0.95966,0.9064352,0.92325556,0.9121174
2.304,-19.307386,0.17247985,0.0045981905,0.95977914,0.9067239,0.92357075,0.9124365
2.306,-19.141169,0.17604212,0.004635815,0.9598976,0.90701264,0.92388654,0.91275597
2.308,-18.973606,0.17963716,0.004672843,0.9600152,0.9073013,0.9242028,0.91307575
2.31,-18.804724,0.18326457,0.0047092694,0.9601318,0.9075898,0.9245195,0.9133957
2.312,-18.634539,0.18692394,0.004745088,0.9602476,0.90787804,0.92483646,0.9137157
2.314,-18.463078,0.19061482,0.0047802944,0.96036226,0.9081659,0.9251537,0.91403574
2.316,-18.290358,0.1943368,0.004814883,0.96047586,0.9084533,0.92547107,0.91435564
2.318,-18.116405,0.19808945,0.004848849,0.96058834,0.9087402,0.92578846,0.91467535
2.32,-17.94124,0.2018723,0.0048821867,0.9606997,0.90902644,0.92610586,0.9149948
2.322,-17.764889,0.20568492,0.0049148914,0.9608097,0.909312,0.9264231,0.91531384
2.324,-17.587368,0.20952685,0.0049469583,0.9609185,0.9095967,0.9267401,0.9156324
2.326,-17.408707,0.2133976,0.004978382,0.96102583,0.9098805,0.92705685,0.9159504
2.328,-17.228926,0.21729672,0.0050091585,0.9611318,0.91016334,0.92737323,0.91626775
2.33,-17.048048,0.22122373,0.005039283,0.96123636,0.9104451,0.92768914,0.9165844
2.332,-16.866096,0.22517812,0.0050687506,0.96133935,0.9107257,0.9280045,0.91690016
2.334,-16.683098,0.22915941,0.005097557,0.96144074,0.911005,0.9283192,0.91721505
2.336,-16.499073,0.23316711,0.0051256972,0.9615406,0.911283,0.9286332,0.91752887
2.338,-16.314047,0.23720068,0.0051531675,0.9616387,0.9115596,0.92894644,0.9178416
2.34,-16.128046,0.24125962,0.0051799635,0.96173507,0.9118347,0.92925876,0.9181532
2.342,-15.94109,0.24534342,0.005206081,0.9618297,0.9121082,0.92957014,0.9184635
2.344,-15.753206,0.24945152,0.0052315155,0.9619225,0.91238004,0.9298805,0.9187725
2.346,-15.56442,0.2535834,0.0052562635,0.9620134,0.9126501,0.9301898,0.9190801
2.348,-15.374756,0.25773853,0.005280321,0.9621025,0.9129184,0.9304978,0.91938615
2.35,-15.184238,0.26191634,0.005303684,0.9621895,0.91318476,0.93080467,0.9196906
2.352,-14.99289,0.26611626,0.005326349,0.96227455,0.9134491,0.93111014,0.9199934
2.354,-14.80074,0.2703378,0.0053483117,0.9623576,0.9137115,0.9314142,0.92029446
2.356,-14.607813,0.2745803,0.0053695696,0.96243846,0.91397166,0.9317168,0.9205937
2.358,-14.414131,0.27884322,0.0053901183,0.96251726,0.9142297,0.9320178,0.92089105
2.36,-14.219724,0.283126,0.005409955,0.96259385,0.91448545,0.93231726,0.9211864
2.362,-14.024614,0.28742802,0.005429076,0.96266824,0.9147389,0.932615,0.92147976
2.364,-13.828831,0.2917487,0.005447479,0.9627404,0.91498995,0.9329109,0.921771
2.366,-13.632397,0.29608744,0.0054651597,0.9628103,0.9152385,0.93320507,0.92206
2.368,-13.435339,0.30044368,0.0054821162,0.9628778,0.9154845,0.9334973,0.92234683
2.37,-13.237684,0.30481672,0.005498345,0.96294296,0.9157279,0.9337876,0.9226313
2.372,-13.039458,0.30920604,0.0055138436,0.9630058,0.9159687,0.9340759,0.92291343
2.374,-12.840688,0.31361097,0.0055286097,0.96306616,0.9162068,0.9343621,0.9231931
2.376,-12.641397,0.31803086,0.00554264,0.96312404,0.91644204,0.9346462,0.92347026
2.378,-12.441617,0.32246515,0.0055559324,0.9631795,0.9166745,0.93492806,0.9237449
2.38,-12.241371,0.32691315,0.005568485,0.9632324,0.91690403,0.93520766,0.9240169
2.382,-12.040687,0.33137423,0.005580295,0.9632828,0.91713065,0.93548495,0.9242862
2.384,-11.83959,0.33584777,0.00559136,0.9633306,0.9173543,0.9357599,0.92455274
2.386,-11.638109,0.3403331,0.0056016785,0.96337587,0.9175748,0.9360324,0.92481655
2.388,-11.436269,0.34482956,0.005611249,0.96341854,0.9177923,0.9363025,0.9250775
2.39,-11.234098,0.34933653,0.005620069,0.96345854,0.9180067,0.93657005,0.9253355
2.392,-11.031624,0.35385332,0.0056281365,0.9634959,0.91821784,0.936835,0.92559063
2.394,-10.828874,0.35837927,0.0056354506,0.9635306,0.9184258,0.9370974,0.92584276
2.396,-10.625872,0.36291376,0.00564201,0.96356255,0.9186305,0.93735707,0.92609185
2.398,-10.422648,0.36745605,0.005647813,0.9635919,0.9188318,0.9376141,0.92633784
2.4,-10.21923,0.3720055,0.005652858,0.96361846,0.9190299,0.93786836,0.9265807
2.402,-10.015643,0.37656143,0.0056571444,0.9636423,0.9192245,0.9381198,0.92682046
2.404,-9.811915,0.38112316,0.005660671,0.96366346,0.9194158,0.93836844,0.92705697
2.406,-9.608074,0.38569,0.0056634364,0.9636818,0.9196035,0.9386142,0.92729026
2.408,-9.404148,0.3902613,0.0056654406,0.96369743,0.9197879,0.9388571,0.9275203
2.41,-9.200163,0.39483634,0.0056666825,0.9637103,0.91996866,0.93909705,0.92774695
2.412,-8.996146,0.39941445,0.0056671617,0.9637204,0.9201459,0.939334,0.92797035
2.414,-8.792127,0.40399495,0.0056668776,0.96372765,0.9203197,0.939568,0.92819035
2.416,-8.588131,0.4085771,0.00566583,0.9637322,0.92048985,0.9397989,0.92840695
2.418,-8.384187,0.4131603,0.0056640184,0.963734,0.9206564,0.94002676,0.9286201
2.42,-8.180322,0.41774374,0.0056614433,0.96373296,0.92081934,0.9402516,0.92882985
2.422,-7.976563,0.42232683,0.005658104,0.96372914,0.9209786,0.94047326,0.92903614
2.424,-7.7729383,0.4269088,0.0056540007,0.9637226,0.9211343,0.9406918,0.9292389
2.426,-7.569475,0.431489,0.0056491345,0.9637133,0.9212863,0.94090724,0.9294382
2.428,-7.3662004,0.43606672,0.0056435047,0.9637012,0.9214346,0.94111943,0.9296339
2.43,-7.163142,0.44064122,0.005637112,0.96368635,0.92157924,0.94132847,0.9298261
2.432,-6.9603286,0.4452119,0.005629957,0.96366876,0.92172015,0.9415343,0.9300147
2.434,-6.757786,0.44977796,0.0056220414,0.9636485,0.9218574,0.9417369,0.9301998
2.436,-6.5555415,0.4543388,0.0056133647,0.96362543,0.921991,0.9419362,0.93038124
2.438,-6.3536234,0.45889363,0.0056039286,0.96359974,0.9221208,0.9421323,0.93055916
2.44,-6.1520586,0.46344182,0.0055937334,0.9635713,0.922247,0.9423251,0.93073344
2.442,-5.9508743,0.46798265,0.005582781,0.96354026,0.9223695,0.94251466,0.93090415
2.444,-5.7500987,0.47251543,0.0055710725,0.9635065,0.9224882,0.9427009,0.9310713
2.446,-5.549757,0.4770395,0.005558609,0.96347016,0.9226033,0.9428839,0.9312348
2.448,-5.3498783,0.48155412,0.0055453926,0.96343124,0.9227147,0.9430636,0.9313947
2.45,-5.150489,0.48605862,0.0055314247,0.96338964,0.9228224,0.94324005,0.931551
2.452,-4.9516163,0.4905523,0.0055167065,0.9633455,0.9229265,0.94341314,0.9317037
2.454,-4.7532864,0.49503452,0.0055012405,0.9632989,0.9230269,0.94358295,0.9318528
2.456,-4.5555267,0.49950457,0.0054850285,0.96324974,0.9231237,0.9437495,0.9319983
2.458,-4.358364,0.50396174,0.0054680724,0.9631981,0.9232169,0.9439127,0.9321403
2.46,-4.1618257,0.50840545,0.0054503744,0.963144,0.92330647,0.94407266,0.9322787
2.462,-3.965937,0.5128349,0.005431937,0.9630875,0.9233925,0.9442293,0.9324135
2.464,-3.770726,0.5172495,0.005412763,0.9630286,0.9234749,0.94438267,0.9325448
2.466,-3.5762181,0.5216486,0.005392854,0.96296734,0.9235538,0.9445328,0.93267256
2.468,-3.3824403,0.52603143,0.005372213,0.9629038,0.9236292,0.9446797,0.93279684
2.47,-3.1894188,0.5303974,0.0053508435,0.96283793,0.92370117,0.9448233,0.93291765
2.472,-2.9971797,0.5347459,0.0053287474,0.96276987,0.9237696,0.94496375,0.93303496
2.474,-2.805749,0.53907615,0.005305928,0.9626996,0.9238347,0.9451009,0.9331488
2.476,-2.6151526,0.5433876,0.005282389,0.9626271,0.9238963,0.9452349,0.93325925
2.478,-2.425417,0.54767954,0.0052581322,0.96255255,0.92395467,0.9453657,0.9333663
2.48,-2.2365673,0.5519514,0.005233162,0.9624759,0.9240096,0.9454934,0.93347
2.482,-2.0486293,0.55620253,0.005207482,0.96239716,0.9240613,0.9456179,0.9335703
2.484,-1.8616285,0.56043226,0.0051810946,0.9623165,0.92410976,0.9457393,0.93366736
2.486,-1.6755904,0.5646399,0.005154005,0.96223384,0.924155,0.9458576,0.9337611
2.488,-1.49054,0.568825,0.005126215,0.9621493,0.9241971,0.94597286,0.9338516
2.49,-1.3065028,0.57298684,0.0050977296,0.96206295,0.924236,0.946085,0.93393886
2.492,-1.1235034,0.5771248,0.0050685527,0.96197474,0.9242719,0.9461942,0.9340229
2.494,-0.941567,0.5812382,0.005038688,0.96188486,0.9243047,0.9463003,0.93410385
2.496,-0.7607179,0.5853266,0.00500814,0.9617932,0.9243345,0.9464035,0.93418163
2.498,-0.58098084,0.5893893,0.0049769124,0.9616999,0.9243614,0.94650376,0.9342564
2.5,-0.40238017,0.59342575,0.0049450104,0.9616051,0.92438537,0.9466011,0.9343281
2.502,-0.22494009,0.59743536,0.0049124374,0.96150863,0.92440647,0.9466955,0.9343968
2.504,-0.048684638,0.60141754,0.0048791985,0.9614107,0.9244248,0.9467871,0.93446255
2.506,0.12636225,0.60537165,0.0048452984,0.9613114,0.9244404,0.94687593,0.9345254
2.508,0.30017686,0.6092972,0.004810741,0.96121067,0.92445326,0.946962,0.93458533
2.51,0.4727357,0.6131937,0.0047755325,0.9611087,0.9244635,0.94704527,0.93464243
2.512,0.6440153,0.6170604,0.0047396766,0.9610054,0.92447114,0.94712585,0.9346968
2.514,0.81399244,0.62089694,0.004703179,0.9609009,0.92447627,0.94720376,0.9347484
2.516,0.9826442,0.62470263,0.0046660444,0.9607953,0.9244789,0.947279,0.93479735
2.518,1.1499478,0.62847704,0.0046282783,0.96068853,0.9244791,0.9473517,0.93484366
2.52,1.3158803,0.6322196,0.0045898855,0.9605808,0.924477,0.9474218,0.93488735
2.522,1.4804195,0.63592976,0.004550872,0.9604721,0.9244726,0.9474894,0.9349285
2.524,1.6435431,0.6396071,0.0045112423,0.96036255,0.9244659,0.9475545,0.93496716
2.526,1.8052291,0.64325094,0.004471003,0.9602521,0.924457,0.94761723,0.9350034
2.528,1.9654554,0.64686096,0.004430159,0.9601409,0.92444605,0.9476775,0.9350372
2.53,2.1242006,0.6504365,0.004388716,0.960029,0.924433,0.9477355,0.9350687
2.532,2.281443,0.6539772,0.00434668,0.9599164,0.924418,0.9477911,0.93509793
2.534,2.4371617,0.65748256,0.004304057,0.9598033,0.924401,0.9478445,0.93512493
2.536,2.591335,0.66095203,0.0042608525,0.9596896,0.92438215,0.94789565,0.9351497
2.538,2.743943,0.66438526,0.004217073,0.9595755,0.9243615,0.94794464,0.9351724
2.54,2.8949645,0.66778165,0.004172724,0.959461,0.9243391,0.9479915,0.935193
2.542,3.0443792,0.6711408,0.0041278126,0.9593461,0.92431504,0.9480363,0.93521166
2.544,3.192167,0.6744623,0.004082344,0.959231,0.9242894,0.94807905,0.9352283
2.546,3.3383079,0.6777457,0.004036325,0.9591157,0.92426217,0.94811976,0.93524307
2.548,3.4827824,0.6809905,0.003989762,0.95900023,0.9242335,0.94815856,0.93525594
2.55,3.6255708,0.6841964,0.0039426615,0.9588848,0.92420334,0.94819546,0.9352671
2.552,3.7666543,0.68736285,0.0038950301,0.95876926,0.92417186,0.9482305,0.93527645
2.554,3.9060133,0.69048953,0.003846874,0.9586538,0.92413914,0.9482637,0.9352842
2.556,4.043629,0.69357604,0.0037982003,0.9585385,0.92410517,0.9482952,0.9352903
2.558,4.179484,0.6966219,0.0037490155,0.9584233,0.92407006,0.948325,0.9352948
2.56,4.313558,0.6996268,0.0036993264,0.95830846,0.9240339,0.94835305,0.93529785
2.562,4.445835,0.7025903,0.00364914,0.9581939,0.9239967,0.9483795,0.93529946
2.564,4.5762963,0.7055121,0.003598463,0.95807976,0.9239585,0.94840443,0.93529963
2.566,4.7049246,0.7083917,0.0035473027,0.957966,0.92391944,0.9484278,0.9352985
2.568,4.831702,0.7112289,0.003495666,0.95785284,0.92387956,0.94844973,0.9352961
2.57,4.956613,0.7140233,0.0034435596,0.95774025,0.923839,0.9484702,0.9352925
2.572,5.0796385,0.71677446,0.0033909916,0.95762825,0.9237976,0.9484893,0.9352877
2.574,5.2007637,0.7194822,0.0033379684,0.957517,0.9237557,0.948507,0.9352819
2.576,5.3199725,0.72214603,0.0032844974,0.9574065,0.9237132,0.9485235,0.9352749
2.578,5.437248,0.72476566,0.0032305864,0.95729685,0.92367023,0.9485387,0.935267
2.58,5.5525746,0.7273409,0.0031762423,0.95718807,0.9236268,0.9485527,0.93525815
2.582,5.6659374,0.7298713,0.003121473,0.95708025,0.92358303,0.9485656,0.9352484
2.584,5.777321,0.7323566,0.0030662853,0.95697343,0.9235389,0.9485774,0.9352378
2.586,5.88671,0.7347965,0.0030106874,0.9568677,0.9234946,0.94858813,0.9352265
2.588,5.9940906,0.7371908,0.0029546865,0.95676315,0.92345005,0.9485978,0.9352144
2.59,6.0994477,0.739539,0.0028982905,0.95665973,0.92340547,0.94860655,0.9352017
2.592,6.202768,0.7418411,0.0028415069,0.9565576,0.92336076,0.94861436,0.93518835
2.594,6.304036,0.7440966,0.0027843434,0.9564567,0.92331606,0.9486213,0.93517447
2.596,6.40324,0.74630535,0.002726808,0.95635724,0.9232715,0.94862735,0.93516004
2.598,6.500366,0.7484671,0.0026689083,0.9562592,0.92322695,0.9486326,0.9351452
2.6,6.595402,0.75058156,0.0026106525,0.9561626,0.92318267,0.9486371,0.93512994
2.602,6.6883335,0.75264853,0.0025520478,0.95606756,0.92313856,0.94864094,0.9351143
2.604,6.7791495,0.75466776,0.0024931028,0.9559741,0.92309475,0.9486441,0.9350984
2.606,6.867837,0.756639,0.0024338253,0.95588225,0.9230513,0.9486466,0.9350822
2.608,6.954385,0.758562,0.0023742232,0.9557921,0.92300826,0.9486485,0.9350658
2.61,7.038781,0.76043665,0.0023143047,0.95570374,0.9229657,0.9486499,0.93504924
2.612,7.121015,0.76226264,0.0022540777,0.9556171,0.9229236,0.9486507,0.93503255
2.614,7.2010746,0.7640398,0.0021935506,0.9555323,0.9228821,0.9486511,0.93501574
2.616,7.2789507,0.765768,0.0021327313,0.9554494,0.92284113,0.948651,0.934999
2.618,7.354632,0.76744694,0.0020716279,0.95536846,0.9228009,0.94865054,0.9349822
2.62,7.4281073,0.7690765,0.0020102488,0.9552895,0.9227613,0.9486497,0.93496543
2.622,7.499369,0.77065647,0.0019486024,0.95521253,0.9227225,0.9486485,0.9349488
2.624,7.568407,0.77218676,0.0018866968,0.9551376,0.92268455,0.948647,0.9349323
2.626,7.6352115,0.77366704,0.0018245402,0.95506483,0.92264736,0.94864523,0.93491596
2.628,7.699774,0.7750973,0.0017621411,0.9549942,0.92261106,0.94864327,0.93489987
2.63,7.762086,0.7764774,0.0016995078,0.9549257,0.9225757,0.94864106,0.934884
2.632,7.8221383,0.77780706,0.0016366487,0.9548595,0.9225413,0.9486387,0.9348684
2.634,7.8799243,0.77908623,0.0015735722,0.95479554,0.92250794,0.9486361,0.93485314
2.636,7.935436,0.7803148,0.0015102866,0.95473385,0.92247564,0.9486335,0.93483824
2.638,7.988665,0.78149253,0.0014468005,0.95467454,0.9224444,0.94863075,0.9348237
2.64,8.039606,0.7826194,0.0013831224,0.95461756,0.92241424,0.94862795,0.93480957
2.642,8.08825,0.7836953,0.0013192608,0.95456296,0.9223853,0.9486251,0.93479586
2.644,8.134592,0.78472,0.001255224,0.95451087,0.9223575,0.9486222,0.9347827
2.646,8.178627,0.7856935,0.0011910207,0.95446116,0.9223309,0.9486193,0.93477
2.648,8.220346,0.78661567,0.0011266596,0.95441395,0.9223055,0.9486165,0.93475777
2.65,8.259747,0.7874864,0.0010621488,0.95436925,0.9222815,0.9486137,0.93474615
2.652,8.296822,0.78830564,0.0009974975,0.9543271,0.92225873,0.94861096,0.9347351
2.654,8.331566,0.7890732,0.0009327137,0.9542875,0.9222373,0.9486083,0.9347246
2.656,8.3639765,0.78978914,0.0008678063,0.9542505,0.9222172,0.9486058,0.9347148
2.658,8.394048,0.7904533,0.000802784,0.9542161,0.9221985,0.94860333,0.9347056
2.66,8.421777,0.7910657,0.00073765527,0.95418435,0.9221811,0.94860107,0.93469703
2.662,8.44716,0.79162616,0.00067242875,0.95415527,0.9221652,0.94859886,0.93468916
2.664,8.470192,0.7921347,0.0006071132,0.95412874,0.9221507,0.9485969,0.93468195
2.666,8.490871,0.7925912,0.0005417172,0.95410496,0.9221376,0.9485951,0.93467546
2.668,8.509195,0.79299575,0.00047624944,0.95408386,0.92212605,0.94859344,0.9346697
2.67,8.525162,0.79334813,0.0004107186,0.95406544,0.9221159,0.948592,0.9346646
2.672,8.538767,0.7936485,0.0003451334,0.9540497,0.9221073,0.94859076,0.93466026
2.674,8.550012,0.7938966,0.00027950248,0.9540367,0.9221001,0.94858974,0.9346567
2.676,8.558891,0.7940926,0.00021383453,0.95402646,0.92209446,0.9485889,0.9346538
2.678,8.565408,0.7942364,0.00014813826,0.95401895,0.9220903,0.9485883,0.93465173
2.68,8.569557,0.794328,8.24224e-05,0.9540141,0.9220876,0.9485879,0.9346504
2.682,8.5713415,0.7943674,1.669561e-05,0.9540121,0.9220865,0.9485877,0.9346498
2.684,8.57076,0.7943545,-4.9033388e-05,0.95401275,0.92208683,0.9485878,0.93465
2.686,8.567812,0.79428947,-0.000114755894,0.95401615,0.92208874,0.9485881,0.93465096
2.688,8.562498,0.79417217,-0.0001804632,0.9540223,0.92209214,0.94858855,0.9346527
2.69,8.554818,0.7940027,-0.0002461466,0.95403117,0.922097,0.94858927,0.93465513
2.692,8.544775,0.79378104,-0.00031179743,0.9540428,0.92210346,0.9485902,0.93465835
2.694,8.532369,0.7935072,-0.00037740698,0.9540571,0.92211133,0.94859135,0.9346623
2.696,8.517602,0.7931813,-0.00044296653,0.95407414,0.9221207,0.94859266,0.934667
2.698,8.500475,0.7928032,-0.0005084674,0.95409393,0.9221316,0.9485942,0.9346724
2.7,8.480992,0.7923731,-0.00057390094,0.95411634,0.9221439,0.94859594,0.93467855
2.702,8.459154,0.79189104,-0.0006392584,0.95414144,0.92215765,0.94859785,0.9346854
2.704,8.434966,0.7913569,-0.00070453127,0.9541692,0.92217284,0.94859993,0.9346929
2.706,8.408428,0.79077095,-0.00076971075,0.9541997,0.9221895,0.94860214,0.93470114
2.708,8.379547,0.79013306,-0.00083478825,0.95423275,0.9222075,0.9486045,0.93471
2.71,8.348325,0.78944343,-0.0008997551,0.9542684,0.9222269,0.948607,0.93471956
2.712,8.314764,0.7887021,-0.00096460275,0.9543067,0.92224765,0.9486096,0.9347297
2.714,8.2788725,0.78790903,-0.0010293225,0.95434755,0.92226976,0.9486123,0.9347405
2.716,8.240653,0.7870645,-0.0010939058,0.95439094,0.9222932,0.9486151,0.9347518
2.718,8.200111,0.7861684,-0.001158344,0.95443684,0.92231786,0.9486179,0.9347637
2.72,8.157252,0.785221,-0.0012226285,0.9544853,0.9223438,0.94862074,0.9347761
2.722,8.1120825,0.7842223,-0.0012867509,0.9545362,0.922371,0.9486236,0.9347891
2.724,8.064607,0.78317237,-0.0013507026,0.95458955,0.9223994,0.94862646,0.93480253
2.726,8.014832,0.7820714,-0.001414475,0.9546453,0.9224289,0.9486293,0.9348164
2.728,7.9627643,0.7809195,-0.0014780598,0.9547034,0.9224596,0.9486321,0.9348308
2.73,7.9084115,0.77971673,-0.0015414482,0.9547639,0.92249143,0.9486348,0.9348455
2.732,7.851781,0.77846324,-0.001604632,0.9548267,0.9225243,0.94863737,0.9348606
2.734,7.792878,0.7771592,-0.0016676027,0.9548918,0.9225581,0.94863987,0.934876
2.736,7.731713,0.77580476,-0.0017303517,0.95495915,0.922593,0.94864213,0.93489176
2.738,7.6682925,0.7744,-0.0017928709,0.95502865,0.9226288,0.9486443,0.93490773
2.74,7.6026263,0.77294505,-0.0018551517,0.95510036,0.92266554,0.9486461,0.934924
2.742,7.5347223,0.77144015,-0.0019171858,0.9551742,0.92270315,0.9486478,0.9349404
2.744,7.464589,0.7698854,-0.001978965,0.95525014,0.92274153,0.9486491,0.93495697
2.746,7.392237,0.768281,-0.002040481,0.9553281,0.9227807,0.9486501,0.93497366
2.748,7.317674,0.76662713,-0.0021017254,0.95540804,0.9228206,0.94865084,0.9349904
2.75,7.2409124,0.76492393,-0.00216269,0.95549,0.9228612,0.9486511,0.9350072
2.752,7.161961,0.7631717,-0.0022233666,0.9555738,0.9229024,0.94865096,0.935024
2.754,7.08083,0.7613704,-0.0022837473,0.95565945,0.92294425,0.94865036,0.9350408
2.756,6.997531,0.7595205,-0.0023438234,0.95574695,0.92298657,0.9486493,0.9350574
2.758,6.9120746,0.757622,-0.0024035873,0.95583624,0.9230294,0.9486476,0.93507385
2.76,6.824473,0.7556752,-0.0024630309,0.9559272,0.92307264,0.9486454,0.9350902
2.762,6.734737,0.75368035,-0.0025221459,0.9560199,0.92311627,0.9486426,0.9351063
2.764,6.6428785,0.75163764,-0.0025809242,0.9561141,0.9231602,0.94863915,0.935122
2.766,6.54891,0.74954724,-0.0026393584,0.9562099,0.9232044,0.948635,0.9351375
2.768,6.4528446,0.7474095,-0.00269744,0.95630723,0.9232488,0.9486301,0.9351526
2.77,6.3546944,0.7452246,-0.0027551614,0.956406,0.9232934,0.94862443,0.9351672
2.772,6.254473,0.7429928,-0.0028125148,0.95650613,0.92333806,0.94861794,0.9351814
2.774,6.1521935,0.7407144,-0.0028694924,0.95660764,0.92338276,0.9486106,0.93519497
2.776,6.0478697,0.73838955,-0.0029260863,0.95671046,0.9234274,0.9486024,0.935208
2.778,5.9415154,0.7360186,-0.0029822888,0.9568144,0.923472,0.94859314,0.9352204
2.78,5.833145,0.73360187,-0.0030380925,0.9569196,0.9235164,0.94858295,0.93523216
2.782,5.722773,0.7311396,-0.0030934894,0.9570259,0.9235606,0.94857174,0.9352431
2.784,5.610414,0.72863203,-0.0031484724,0.9571332,0.9236046,0.94855946,0.93525326
2.786,5.496083,0.7260796,-0.0032030335,0.9572415,0.9236482,0.948546,0.9352626
2.788,5.3797956,0.72348243,-0.0032571654,0.9573507,0.9236914,0.9485314,0.935271
2.79,5.261567,0.720841,-0.0033108608,0.95746076,0.9237342,0.94851553,0.9352785
2.792,5.141413,0.71815556,-0.0033641125,0.9575717,0.9237764,0.9484985,0.93528485
2.794,5.019351,0.7154264,-0.0034169126,0.95768327,0.92381805,0.94848007,0.9352902
2.796,4.8953958,0.71265393,-0.0034692546,0.95779556,0.923859,0.9484603,0.93529445
2.798,4.7695646,0.70983845,-0.0035211307,0.95790845,0.9238993,0.9484391,0.9352975
2.8,4.641875,0.70698035,-0.003572534,0.95802194,0.92393875,0.9484165,0.9352992
2.802,4.5123425,0.7040799,-0.0036234574,0.95813584,0.9239774,0.9483924,0.9352997
2.804,4.3809857,0.70113754,-0.0036738939,0.9582502,0.9240151,0.9483667,0.93529886
2.806,4.2478223,0.6981536,-0.0037238365,0.95836496,0.9240518,0.94833946,0.93529654
2.808,4.1128697,0.69512856,-0.0037732786,0.95847994,0.92408746,0.94831055,0.9352928
2.81,3.976146,0.6920626,-0.0038222128,0.95859516,0.92412204,0.9482799,0.9352875
2.812,3.8376703,0.6889563,-0.0038706327,0.95871055,0.9241554,0.9482476,0.93528056
2.814,3.6974607,0.68581,-0.0039185314,0.95882607,0.92418754,0.94821346,0.93527204
2.816,3.555536,0.6826241,-0.0039659026,0.9589416,0.92421836,0.9481775,0.93526185
2.818,3.4119158,0.679399,-0.0040127393,0.95905703,0.92424774,0.9481397,0.9352498
2.82,3.266619,0.6761352,-0.004059036,0.9591724,0.92427576,0.9481,0.93523604
2.822,3.1196651,0.67283297,-0.0041047847,0.95928764,0.9243022,0.94805825,0.93522036
2.824,2.9710746,0.6694929,-0.00414998,0.9594027,0.92432714,0.9480145,0.9352027
2.826,2.8208666,0.66611534,-0.0041946154,0.95951736,0.9243504,0.9479687,0.93518317
2.828,2.6690624,0.6627008,-0.004238685,0.9596317,0.9243719,0.9479208,0.93516153
2.83,2.5156815,0.6592497,-0.0042821825,0.9597456,0.9243916,0.9478708,0.9351378
2.832,2.3607452,0.6557625,-0.0043251016,0.959859,0.92440957,0.9478185,0.93511194
2.834,2.2042742,0.65223974,-0.0043674367,0.9599719,0.9244256,0.94776404,0.9350838
2.836,2.0462897,0.6486818,-0.0044091814,0.96008414,0.92443967,0.94770724,0.9350535
2.838,1.886813,0.6450892,-0.0044503305,0.9601957,0.9244517,0.94764817,0.93502086
2.84,1.725866,0.6414625,-0.004490878,0.9603065,0.92446166,0.94758666,0.9349859
2.842,1.56347,0.6378021,-0.0045308177,0.96041656,0.9244695,0.94752276,0.93494844
2.844,1.3996472,0.6341086,-0.004570145,0.9605257,0.924475,0.9474564,0.93490857
2.846,1.2344196,0.6303824,-0.004608854,0.96063393,0.92447835,0.94738764,0.93486613
2.848,1.0678097,0.6266241,-0.004646939,0.96074116,0.9244793,0.9473162,0.9348212
2.85,0.89984,0.62283427,-0.0046843956,0.9608474,0.92447793,0.9472423,0.9347736
2.852,0.73053324,0.6190133,-0.0047212173,0.96095246,0.92447406,0.9471657,0.9347234
2.854,0.5599124,0.61516184,-0.0047573997,0.96105635,0.9244677,0.9470865,0.9346704
2.856,0.38800052,0.61128044,-0.004792938,0.961159,0.9244588,0.9470046,0.9346147
2.858,0.2148209,0.6073696,-0.0048278267,0.9612604,0.92444724,0.94692,0.9345562
2.86,0.040397037,0.60342985,-0.0048620612,0.96136045,0.92443305,0.9468326,0.9344948
2.862,-0.13524745,0.59946185,-0.004895637,0.9614591,0.9244161,0.9467424,0.93443054
2.864,-0.31208876,0.59546614,-0.0049285484,0.96155626,0.92439646,0.94664943,0.93436337
2.866,-0.4901029,0.5914433,-0.004960792,0.9616519,0.9243739,0.9465535,0.9342932
2.868,-0.66926575,0.5873938,-0.004992363,0.96174604,0.92434853,0.94645476,0.93422
2.87,-0.849553,0.5833184,-0.0050232564,0.9618385,0.9243202,0.9463531,0.9341438
2.872,-1.0309402,0.5792176,-0.005053469,0.9619293,0.9242889,0.9462485,0.93406445
2.874,-1.2134027,0.575092,-0.0050829956,0.9620184,0.9242546,0.9461408,0.93398196
2.876,-1.3969159,0.5709423,-0.005111833,0.9621057,0.9242172,0.9460302,0.9338963
2.878,-1.5814546,0.56676894,-0.0051399767,0.96219116,0.92417675,0.94591653,0.9338075
2.88,-1.7669942,0.56257266,-0.005167423,0.96227473,0.9241332,0.94579977,0.9337154
2.882,-1.9535091,0.558354,-0.0051941676,0.96235645,0.92408633,0.94567996,0.93362004
2.884,-2.1409743,0.55411375,-0.0052202074,0.96243614,0.9240363,0.94555706,0.9335214
