Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.162,40.050014,0.33028144,0.4000000059604645,0.0032729735,0.93746907,0.9551009,0.9752817,0.9651599
0.164,40.168133,0.33274376,0.4000000059604645,0.0032886693,0.9375074,0.9551141,0.97529745,0.9651754
0.166,40.2868,0.33520135,0.4000000059604645,0.0033037888,0.9375432,0.95512545,0.9753118,0.9651893
0.168,40.406002,0.33765414,0.4000000059604645,0.0033183335,0.93757653,0.955135,0.9753248,0.9652015
0.17,40.52572,0.340102,0.4000000059604645,0.0033323043,0.9376075,0.9551427,0.9753365,0.9652121
0.172,40.645927,0.3425448,0.4000000059604645,0.0033457023,0.93763614,0.9551486,0.9753468,0.9652212
0.174,40.76661,0.34498248,0.4000000059604645,0.0033585292,0.9376625,0.9551528,0.97535586,0.96522874
0.176,40.88774,0.34741488,0.4000000059604645,0.0033707859,0.93768656,0.9551553,0.9753637,0.9652348
0.178,41.009308,0.3498419,0.4000000059604645,0.0033824737,0.9377085,0.9551562,0.97537017,0.9652394
0.18,41.13128,0.35226336,0.4000000059604645,0.0033935942,0.93772835,0.95515543,0.97537553,0.96524256
0.182,41.253647,0.3546792,0.4000000059604645,0.0034041484,0.9377461,0.9551531,0.97537965,0.96524435
0.184,41.376377,0.3570892,0.4000000059604645,0.003414138,0.93776184,0.9551492,0.9753826,0.9652447
0.186,41.499462,0.35949326,0.4000000059604645,0.0034235641,0.9377757,0.95514375,0.9753845,0.9652437
0.188,41.622875,0.3618912,0.4000000059604645,0.0034324287,0.93778753,0.95513684,0.9753851,0.96524143
0.19,41.746597,0.3642829,0.4000000059604645,0.0034407326,0.93779755,0.9551285,0.9753847,0.9652378
0.192,41.870605,0.36666816,0.4000000059604645,0.003448478,0.9378058,0.9551187,0.9753832,0.9652329
0.194,41.99489,0.36904684,0.4000000059604645,0.003455666,0.93781215,0.9551075,0.97538066,0.96522677
0.196,42.11942,0.37141877,0.4000000059604645,0.0034622983,0.93781686,0.95509493,0.975377,0.96521944
0.198,42.244175,0.37378377,0.4000000059604645,0.0034683768,0.93781984,0.95508105,0.97537243,0.96521086
0.2,42.36914,0.37614164,0.4000000059604645,0.0034739028,0.9378212,0.95506585,0.9753668,0.96520114
0.202,42.494297,0.37849227,0.4000000059604645,0.0034788784,0.9378209,0.95504934,0.97536016,0.9651903
0.204,42.619617,0.3808354,0.4000000059604645,0.0034833052,0.93781906,0.95503163,0.9753525,0.96517825
0.206,42.745094,0.3831709,0.4000000059604645,0.003487185,0.93781567,0.9550126,0.975344,0.96516514
0.208,42.870697,0.38549858,0.4000000059604645,0.0034905197,0.9378108,0.9549925,0.9753345,0.96515095
0.21,42.99641,0.38781825,0.4000000059604645,0.0034933113,0.93780446,0.95497113,0.97532415,0.9651357
0.212,43.122215,0.39012972,0.4000000059604645,0.0034955614,0.9377967,0.9549486,0.9753129,0.9651194
0.214,43.248093,0.39243278,0.4000000059604645,0.0034972725,0.9377876,0.954925,0.9753008,0.9651021
0.216,43.374016,0.39472723,0.4000000059604645,0.0034984462,0.93777704,0.9549003,0.9752878,0.9650838
