Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
4.16,0.09833058,0.98756945,0.9907316,0.998899,0.99969393,0.9947759
4.18,0.09827875,0.98781925,0.99087095,0.99899423,0.9998087,0.99489385
4.2,0.09823496,0.9881531,0.991059,0.99912435,0.9999658,0.9950538
4.22,0.09819836,0.98856694,0.991293,0.99928725,1.0001626,0.99525356
4.24,0.09816799,0.98905516,0.9915694,0.99948025,1.0003961,0.9954897
4.26,0.098142706,0.9896102,0.99188334,0.9996999,1.0006621,0.99575824
4.28,0.09812151,0.99022615,0.99223095,0.9999433,1.000957,0.9960556
4.3,0.098103225,0.9908947,0.99260694,1.0002066,1.0012761,0.9963772
4.32,0.09808662,0.9916066,0.9930055,1.0004855,1.0016146,0.9967181
4.34,0.09807067,0.99235463,0.99342203,1.0007769,1.0019681,0.99707425
4.36,0.098054186,0.9931287,0.9938504,1.0010761,1.0023315,0.9974402
4.38,0.09803602,0.9939192,0.9942847,1.001379,1.0026996,0.997811
4.4,0.098015204,0.99471766,0.9947199,1.001682,1.0030681,0.9981823
4.42,0.09799074,0.99551433,0.9951503,1.001981,1.0034318,0.99854904
4.44,0.09796171,0.99630004,0.99557066,1.0022724,1.0037864,0.9989069
4.46,0.097927354,0.99706644,0.9959764,1.0025529,1.0041281,0.99925184
4.48,0.09788703,0.9978054,0.99636316,1.0028195,1.0044528,0.9995802
4.5,0.09784019,0.9985094,0.9967271,1.0030696,1.0047576,0.9998888
4.52,0.09778639,0.9991716,0.9970649,1.0033009,1.0050395,1.0001746
4.54,0.097725436,0.99978685,0.9973742,1.0035118,1.0052965,1.000436
4.56,0.09765708,1.0003494,0.9976526,1.0037009,1.0055268,1.0006707
4.58,0.09758119,1.0008541,0.997898,1.0038666,1.0057285,1.0008773
4.6,0.0974979,1.0012987,0.9981098,1.0040089,1.0059013,1.001055
4.62,0.09740743,1.001681,0.998288,1.0041276,1.0060452,1.0012041
4.64,0.097310156,1.0020012,0.9984333,1.0042236,1.006161,1.0013252
4.66,0.0972066,1.0022604,0.99854743,1.004298,1.00625,1.0014199
4.68,0.09709665,1.0024533,0.99862784,1.0043491,1.0063103,1.001486
4.7,0.096981205,1.0025859,0.99867845,1.0043799,1.0063453,1.0015268
4.72,0.096860975,1.0026617,0.99870205,1.0043921,1.0063573,1.0015448
4.74,0.09673675,1.0026864,0.998702,1.0043882,1.0063492,1.0015428
4.76,0.09660946,1.002667,0.9986825,1.0043708,1.0063244,1.0015243
4.78,0.09647793,1.00259,0.9986355,1.0043346,1.0062765,1.0014826
4.8,0.0963431,1.0024637,0.99856544,1.0042827,1.0062089,1.0014215
4.82,0.09620558,1.0022938,0.9984751,1.0042167,1.006124,1.001343
4.84,0.09606566,1.0020834,0.99836546,1.0041373,1.0060227,1.0012481
4.86,0.09592358,1.0018351,0.99823743,1.004045,1.0059055,1.0011375
4.88,0.09578002,1.001554,0.9980934,1.0039415,1.0057746,1.0010132
4.9,0.095635176,1.0012426,0.9979342,1.0038271,1.0056306,1.0008757
4.92,0.09548906,1.0009027,0.9977595,1.0037016,1.0054733,1.0007248
4.94,0.09534172,1.0005354,0.9975693,1.0035651,1.0053025,1.0005605
4.96,0.09519334,1.0001436,0.9973642,1.003418,1.005119,1.0003835
4.98,0.09504592,0.9997448,0.9971549,1.0032673,1.0049313,1.0002024
5.0,0.094898865,0.99933505,0.9969378,1.0031109,1.004737,1.0000144
5.02,0.09475251,0.9989181,0.9967148,1.0029498,1.0045375,0.99982125
5.04,0.09460718,0.9984972,0.9964872,1.0027856,1.004334,0.999624
5.06,0.094463654,0.9980803,0.9962597,1.002621,1.0041304,0.99942666
5.08,0.09432279,0.9976763,0.9960375,1.0024599,1.0039313,0.99923366
5.1,0.09418487,0.997288,0.99582195,1.0023032,1.003738,0.99904627
5.12,0.094050474,0.9969212,0.99561673,1.0021538,1.0035535,0.99886763
5.14,0.09392021,0.99658203,0.9954255,1.0020139,1.003381,0.99870086
5.16,0.09379381,0.9962697,0.99524766,1.0018836,1.0032202,0.9985456
5.18,0.09367193,0.99599093,0.99508744,1.0017657,1.0030746,0.99840546
5.2,0.09355498,0.99575067,0.9949479,1.0016625,1.0029471,0.9982831
5.22,0.093443274,0.9955532,0.9948318,1.0015757,1.0028397,0.9981808
5.24,0.09333687,0.9954004,0.9947404,1.0015064,1.0027539,0.99809974
5.26,0.09323531,0.9952888,0.9946716,1.0014534,1.0026876,0.99803823
5.28,0.09313885,0.9952229,0.99462825,1.0014186,1.0026433,0.9979987
5.3,0.09304735,0.9952036,0.99461097,1.0014023,1.0026219,0.99798167
5.32,0.092960596,0.99523085,0.99461985,1.0014045,1.002623,0.99798715
5.34,0.09287841,0.9953035,0.9946542,1.0014249,1.0026462,0.99801457
5.36,0.092800446,0.99542004,0.9947131,1.0014628,1.0026907,0.99806315
5.38,0.09272626,0.99557847,0.99479544,1.0015174,1.0027555,0.99813193
5.4,0.092655346,0.9957759,0.9948994,1.0015874,1.0028391,0.99821943
5.42,0.09258719,0.99600905,0.9950231,1.0016714,1.0029397,0.99832386
5.44,0.092521854,0.9962789,0.99516696,1.0017697,1.0030576,0.99844563
5.46,0.092458524,0.99657935,0.9953275,1.0018797,1.0031899,0.9985817
5.48,0.09239665,0.996906,0.99550194,1.0019996,1.0033342,0.9987297
5.5,0.09233563,0.9972537,0.99568725,1.002127,1.0034878,0.99888706
5.52,0.0922751,0.99762005,0.99588203,1.0022612,1.0036495,0.9990525
5.54,0.092214786,0.9980029,0.9960851,1.002401,1.0038182,0.99922496
5.56,0.09215402,0.99839556,0.9962925,1.0025437,1.0039904,0.99940103
5.58,0.09209231,0.99879277,0.99650115,1.0026872,1.0041637,0.9995782
5.6,0.09202918,0.99918914,0.9967081,1.0028294,1.0043354,0.9997538
5.62,0.091964446,0.9995842,0.99691325,1.0029702,1.0045053,0.99992764
5.64,0.091897674,0.9999723,0.99711335,1.0031072,1.0046707,1.0000972
5.66,0.09182854,1.0003489,0.997306,1.0032389,1.0048296,1.0002602
5.68,0.09175677,1.00071,0.99748915,1.0033637,1.0049802,1.0004151
5.7,0.091682136,1.0010523,0.99766105,1.0034807,1.005121,1.0005603
5.72,0.091604464,1.0013734,0.9978208,1.0035888,1.0052513,1.000695
5.74,0.09152367,1.0016706,0.9979668,1.0036874,1.0053697,1.0008179
5.76,0.09143972,1.0019419,0.9980985,1.0037758,1.0054756,1.0009285
5.78,0.09135266,1.0021861,0.9982153,1.0038538,1.0055689,1.0010265
5.8,0.09126232,1.0023999,0.9983158,1.0039203,1.0056479,1.0011104
5.82,0.09116873,1.0025821,0.9983994,1.0039752,1.0057125,1.0011799
5.84,0.09107214,1.0027335,0.9984668,1.0040185,1.0057633,1.0012357
5.86,0.09097275,1.0028546,0.9985186,1.0040512,1.0058006,1.0012782
5.88,0.09087081,1.0029464,0.99855554,1.0040734,1.0058252,1.001308
5.9,0.09076598,1.003004,0.99857485,1.0040834,1.0058346,1.0013226
5.92,0.090658754,1.0030313,0.9985788,1.0040827,1.005831,1.0013243
5.94,0.09054938,1.0030295,0.99856824,1.004072,1.005815,1.0013137
5.96,0.09043813,1.0030007,0.9985442,1.0040518,1.0057874,1.0012915
5.98,0.09032515,1.0029454,0.99850696,1.0040225,1.0057485,1.001258
6.0,0.09021051,1.0028634,0.9984563,1.0039837,1.0056981,1.0012132
6.02,0.09009457,1.0027578,0.9983938,1.0039368,1.0056376,1.0011581
6.04,0.08997752,1.0026305,0.9983202,1.003882,1.0055677,1.0010937
6.06,0.08985958,1.0024834,0.99823654,1.0038203,1.005489,1.0010206
6.08,0.08974107,1.002319,0.99814403,1.0037522,1.0054028,1.00094
6.1,0.0896222,1.0021396,0.9980437,1.0036787,1.0053099,1.0008525
6.12,0.08950314,1.001947,0.9979364,1.0036001,1.005211,1.000759
6.14,0.08938411,1.0017437,0.9978232,1.0035174,1.005107,1.0006605
6.16,0.08926535,1.0015322,0.9977052,1.0034313,1.0049989,1.0005579
6.18,0.089147285,1.0013165,0.997585,1.0033435,1.0048889,1.0004532
6.2,0.08903003,1.0010985,0.9974631,1.0032544,1.0047774,1.000347
6.22,0.08891381,1.0008807,0.99734086,1.003165,1.0046656,1.0002406
6.24,0.088798836,1.0006657,0.99721956,1.0030762,1.0045547,1.0001348
6.26,0.08868536,1.0004562,0.99710095,1.0029892,1.004446,1.0000314
6.28,0.08857362,1.0002551,0.9969864,1.002905,1.0043409,0.9999314
6.3,0.08846379,1.0000647,0.9968773,1.0028247,1.0042405,0.999836
6.32,0.08835604,0.99988747,0.996775,1.002749,1.004146,0.99974644
6.34,0.08825055,0.9997257,0.99668074,1.0026791,1.0040585,0.9996638
6.36,0.088147335,0.9995802,0.9965951,1.0026152,1.0039784,0.99958843
6.38,0.08804656,0.9994533,0.9965193,1.0025582,1.0039068,0.9995216
6.4,0.08794829,0.9993466,0.9964544,1.0025091,1.0038447,0.99946415
6.42,0.08785258,0.99926156,0.99640125,1.0024681,1.0037928,0.99941677
6.44,0.08775942,0.9991987,0.9963602,1.0024358,1.0037514,0.99937975
6.46,0.08766873,0.999158,0.99633116,1.002412,1.0037203,0.9993531
6.48,0.08758049,0.9991403,0.99631464,1.0023971,1.0037001,0.99933726
6.5,0.08749458,0.99914557,0.9963107,1.0023911,1.0036908,0.99933225
6.52,0.087410904,0.99917346,0.99631923,1.002394,1.0036924,0.9993379
6.54,0.08732936,0.9992237,0.9963399,1.0024054,1.0037044,0.99935406
6.56,0.08724977,0.9992953,0.9963723,1.0024252,1.0037265,0.99938023
6.58,0.08717192,0.999387,0.99641556,1.0024526,1.0037581,0.9994158
6.6,0.08709559,0.99949735,0.99646896,1.0024873,1.0037984,0.9994601
6.62,0.08702056,0.9996247,0.99653155,1.0025285,1.0038466,0.99951226
6.64,0.086946756,0.999769,0.9966032,1.002576,1.0039027,0.9995722
6.66,0.08687386,0.9999272,0.9966822,1.0026288,1.0039651,0.99963856
6.68,0.08680162,1.0000973,0.99676746,1.002686,1.0040329,0.9997102
6.7,0.08672976,1.0002766,0.99685746,1.0027465,1.0041046,0.9997859
6.72,0.08665814,1.0004641,0.9969516,1.0028099,1.00418,0.9998651
6.74,0.08658658,1.000658,0.99704885,1.0028756,1.004258,0.9999471
6.76,0.08651481,1.0008556,0.9971477,1.0029422,1.0043374,1.0000303
6.78,0.08644262,1.0010542,0.99724674,1.003009,1.0044168,1.0001137
6.8,0.08636981,1.0012515,0.9973446,1.003075,1.0044954,1.0001962
6.82,0.08629629,1.0014468,0.9974411,1.0031399,1.0045725,1.0002774
6.84,0.08622186,1.0016375,0.9975347,1.0032028,1.0046473,1.0003561
6.86,0.0861464,1.0018215,0.9976244,1.0032629,1.0047185,1.0004314
6.88,0.08606981,1.0019972,0.9977093,1.0033196,1.0047857,1.0005027
6.9,0.08599197,1.0021629,0.99778855,1.0033723,1.0048479,1.0005691
6.92,0.0859128,1.0023173,0.9978615,1.0034206,1.0049047,1.00063
6.94,0.085832275,1.0024592,0.99792755,1.003464,1.0049555,1.0006851
6.96,0.08575038,1.0025876,0.9979863,1.0035024,1.0050001,1.000734
6.98,0.08566713,1.0027019,0.9980375,1.0035354,1.0050383,1.0007764
7.0,0.08558244,1.0028005,0.9980804,1.0035625,1.0050691,1.0008116
7.02,0.08549635,1.0028831,0.99811465,1.0035837,1.0050926,1.0008395
7.04,0.08540895,1.0029497,0.99814063,1.003599,1.0051091,1.0008603
7.06,0.08532031,1.0030006,0.99815834,1.0036086,1.0051184,1.000874
7.08,0.08523052,1.0030358,0.99816793,1.0036125,1.0051206,1.0008808
7.1,0.08513952,1.003054,0.9981687,1.0036103,1.0051155,1.0008801
7.12,0.08504749,1.0030565,0.9981614,1.0036023,1.0051033,1.0008725
7.14,0.084954545,1.0030441,0.99814636,1.003589,1.0050846,1.0008583
